"Roscheria_melanochaetes"	"Mimusops_sechellarum"	"Dillenia_ferruginea"	"Paragenipa_wrightii"	"Memecylon_eleagni"	"Erythroxylum_sechellarum"	"Soulamea_terminaloides"	"Aphloia_theiformis"	"Syzygium_wrightii"	"Craterispermum_microdon"	"Glionnetia_sericea"	"Apis_mellifera"	"Lasioglossum_mahense"	"Unidentified_sp1_M_PL_101"	"Unidentified_sp3_M_PL_101"	"Ornidia_obesa"	"Unidentified_sp2_M_PL_101"	"Unidentified_sp6_M_PL_101"	"Neavella_albipectus"	"Dichaetomyia_fasciculifera"	"Parasarcophaga_hirticeps"	"Scaptodrosophila_sp1_M_PL_101"	"Unidentified_sp4_M_PL_101"	"Unidentified_sp8_M_PL_101"	"Eristalinus_vicarians"	"Perissoma_aenescens"	"Phelsuma_sp1_M_PL_101"	"Unidentified_sp5_M_PL_101"	"Unidentified_sp7_M_PL_101"
"Glionnetia_sericea"	4.67792193549149e-09	0.00505858744649927	1.82719887354087e-06	1.81851692708602e-06	1.81851692708602e-06	1.82459892349768e-06	1.64520969056346e-11	1.82995067907331e-06	4.66853974579314e-09	1.8138717711692e-06	1.0050314806375	3.25160914177534e-07	0.000126971023981844	9.39697411324705e-11	9.35584387098297e-11	8.2278985419988e-08	9.35584387098297e-11	0.000126464686162482	0.100629612749912	6.08199641165892e-08	1.17124796067469e-10	1.17124796067469e-10	3.65990135814662e-08	9.35584387098297e-11	4.11302422640864e-13	4.56799718385218e-08	1.16713493644829e-10	3.65990135814662e-08	0.000126464686162482
"Apis_mellifera"	0.0144327532837253	3.69754410979024e-05	0.0144370021764884	0.0143684046736769	0.0143684046736769	0.0144164595388063	5.07595164933032e-05	0.0144587446496457	0.0144038064925979	3.67441123332447e-05	4.64515591682191e-08	1.00321623929406	0.00257208786332713	0.00028992405358684	0.000288655065674507	0.000650099947405124	0.000288655065674507	9.2438602744756e-07	9.29031183364382e-07	0.000480548651293542	0.000361364150227279	0.000361364150227279	0.000289174892992915	0.000288655065674507	1.26898791233258e-06	0.000360925054412209	0.000360095162314947	0.000289174892992915	9.2438602744756e-07
"Lasioglossum_mahense"	3.70032980941247e-05	0.0144384192985068	0.014453508529483	0.0143848325966358	0.0143848325966358	0.0144329424046513	1.3013937694295e-07	0.0144752758616057	3.69290830971729e-05	0.0143480884843026	1.8138717711692e-05	0.00257208786332713	1.00436619390118	7.43319446306069e-07	7.40065961882495e-07	0.000650843230469189	7.40065961882495e-07	0.00036096048246267	0.000362774354233839	0.000481098080155044	9.26480561852896e-07	9.26480561852896e-07	0.000289505517232114	7.40065961882495e-07	3.25348442357376e-09	0.000361337713237075	9.23227077429323e-07	0.000289505517232114	0.00036096048246267
"Unidentified_sp1_M_PL_101"	0.0504304664277436	3.73999569707233e-08	1.4602753723945e-05	1.45333686516573e-05	1.45333686516573e-05	1.45819752357765e-05	0.0503655680560313	1.46247458229269e-05	0.00014111570132605	3.71659723153034e-08	4.69848705662353e-11	0.00101473418755394	2.60161806207124e-06	1.00226774852996	0.00100860932855487	6.57563759557162e-07	0.00100860932855487	9.34998924268082e-10	9.39697411324705e-10	4.86065841192551e-07	0.00126266709393393	0.00126266709393393	2.92494916458537e-07	0.00100860932855487	0.00125913920140078	3.65068843098625e-07	3.52789253315126e-06	2.92494916458537e-07	9.34998924268082e-10
"Unidentified_sp3_M_PL_101"	0.100734131226784	7.44725172130244e-08	2.90776759159202e-05	2.8939513163639e-05	2.8939513163639e-05	2.90363008330826e-05	0.000101441302962826	2.91214675965164e-05	2.92654370099073e-05	7.40065961882495e-08	9.35584387098297e-11	0.00202058545972155	5.18046173317747e-06	0.00201721865710974	1.00201468262454	1.30937124982833e-06	0.00201468262453567	1.86181293032561e-09	1.87116877419659e-09	9.67876694436085e-07	3.26766849931833e-06	3.26766849931833e-06	5.82429351930329e-07	0.00201468262453567	2.53603257407065e-06	7.26941897898004e-07	7.31635925247683e-07	5.82429351930329e-07	1.86181293032561e-09
"Ornidia_obesa"	3.27342812457083e-05	3.27470361971552e-05	0.0503040672374088	6.50471588937156e-05	6.50471588937156e-05	6.5264707920116e-05	1.15125385719825e-07	0.0503798263748145	3.26686283253472e-05	3.25421615234595e-05	4.1139492709994e-08	0.00227534981591793	0.00227795130664216	6.57563759557162e-07	6.54685624914167e-07	1.00226519820843	6.54685624914166e-07	8.1867590492888e-07	8.2278985419988e-07	2.17549026400387e-06	8.19593842776677e-07	8.19593842776677e-07	0.00100759652749629	6.54685624914167e-07	2.87813464299563e-09	0.00125760168093522	8.16715708133681e-07	0.00100759652749629	8.1867590492888e-07
"Unidentified_sp2_M_PL_101"	0.100734131226784	7.44725172130244e-08	2.90776759159202e-05	2.8939513163639e-05	2.8939513163639e-05	2.90363008330826e-05	0.000101441302962826	2.91214675965164e-05	2.92654370099073e-05	7.40065961882494e-08	9.35584387098297e-11	0.00202058545972155	5.18046173317746e-06	0.00201721865710974	0.00201468262453567	1.30937124982833e-06	1.00201468262454	1.86181293032561e-09	1.87116877419659e-09	9.67876694436085e-07	3.26766849931833e-06	3.26766849931833e-06	5.82429351930329e-07	0.00201468262453567	2.53603257407065e-06	7.26941897898004e-07	7.31635925247683e-07	5.82429351930329e-07	1.86181293032561e-09
"Unidentified_sp6_M_PL_101"	9.30906465162806e-08	0.100665890185335	3.63612575834633e-05	3.61884868490118e-05	3.61884868490118e-05	3.63095185776038e-05	3.27396728422128e-10	3.64160185135589e-05	9.29039409412835e-08	3.6096048246267e-05	0.000126464686162482	6.47070219213292e-06	0.00252672337723869	1.86999784853616e-09	1.86181293032561e-09	1.63735180985776e-06	1.86181293032561e-09	1.00251664725463	0.00252929372324963	1.21031728592013e-06	2.33078344174264e-09	2.33078344174264e-09	7.28320370271178e-07	1.86181293032561e-09	8.18491821055319e-12	9.09031439586583e-07	2.32259852353209e-09	7.28320370271178e-07	0.00251664725463339
"Neavella_albipectus"	4.67792193549149e-08	0.0505858744649927	1.82719887354087e-05	1.81851692708602e-05	1.81851692708602e-05	1.82459892349768e-05	1.64520969056346e-10	1.82995067907331e-05	4.66853974579314e-08	1.8138717711692e-05	0.050314806374956	3.25160914177534e-06	0.00126971023981844	9.39697411324705e-10	9.35584387098297e-10	8.2278985419988e-07	9.35584387098297e-10	0.00126464686162482	1.00629612749912	6.08199641165892e-07	1.17124796067469e-09	1.17124796067469e-09	3.65990135814662e-07	9.35584387098297e-10	4.11302422640864e-12	4.56799718385218e-07	1.16713493644829e-09	3.65990135814662e-07	0.00126464686162482
"Dichaetomyia_fasciculifera"	4.83938347218043e-05	4.8412691436805e-05	9.66237816253224e-05	9.61646731448587e-05	9.61646731448587e-05	0.10043093445466	1.70199517960689e-07	9.6769299368734e-05	4.82967745006523e-05	4.81098080155044e-05	6.08199641165892e-08	0.00336384055905479	0.00336768656108531	9.72131682385103e-07	9.67876694436085e-07	4.35098052800774e-06	9.67876694436085e-07	1.21031728592013e-06	1.21639928233178e-06	1.00334769781515	1.21167435046533e-06	1.21167435046533e-06	1.93538598737468e-06	9.67876694436085e-07	4.25498794901724e-09	2.41559454063306e-06	1.20741936251631e-06	1.93538598737468e-06	1.21031728592013e-06
"Parasarcophaga_hirticeps"	8.16917124829583e-05	4.66156688348528e-08	1.82010137660105e-05	1.81145315394566e-05	1.81145315394566e-05	1.81751152569799e-05	0.0504413303873709	1.82284249313207e-05	0.0503961522949546	4.63240280926448e-08	5.85623980337347e-11	0.00126477452579548	3.24268196648514e-06	0.00126266709393393	1.63383424965917e-06	8.19593842776677e-07	1.63383424965917e-06	1.16539172087132e-09	1.17124796067469e-09	6.05837175232663e-07	1.00252093706706	0.00252093706705814	3.64568498626415e-07	1.63383424965917e-06	0.00126103325968427	4.55025344150262e-07	0.00125990380737386	3.64568498626415e-07	1.16539172087132e-09
"Scaptodrosophila_sp1_M_PL_101"	8.16917124829584e-05	4.66156688348528e-08	1.82010137660105e-05	1.81145315394566e-05	1.81145315394566e-05	1.81751152569799e-05	0.0504413303873709	1.82284249313207e-05	0.0503961522949546	4.63240280926448e-08	5.85623980337347e-11	0.00126477452579548	3.24268196648514e-06	0.00126266709393393	1.63383424965917e-06	8.19593842776677e-07	1.63383424965917e-06	1.16539172087132e-09	1.17124796067469e-09	6.05837175232663e-07	0.00252093706705814	1.00252093706706	3.64568498626415e-07	1.63383424965917e-06	0.00126103325968427	4.55025344150262e-07	0.00125990380737386	3.64568498626415e-07	1.16539172087132e-09
"Unidentified_sp4_M_PL_101"	2.91214675965164e-05	2.91328148108471e-05	0.000159025256914418	5.78680410225029e-05	5.78680410225029e-05	5.80615796212404e-05	1.02419239469811e-07	0.100560871178486	2.90630606506434e-05	2.89505517232114e-05	3.65990135814662e-08	0.0020242242509504	0.0020265386206248	5.84989832917074e-07	5.82429351930329e-07	0.00201519305499258	5.82429351930329e-07	7.28320370271178e-07	7.31980271629324e-07	1.93538598737468e-06	7.2913699725283e-07	7.2913699725283e-07	1.00201121742357	5.82429351930329e-07	2.56048098674528e-09	3.97563142286045e-06	7.26576516266084e-07	0.00201121742356972	7.28320370271178e-07
"Unidentified_sp8_M_PL_101"	0.100734131226784	7.44725172130244e-08	2.90776759159202e-05	2.8939513163639e-05	2.8939513163639e-05	2.90363008330826e-05	0.000101441302962826	2.91214675965164e-05	2.92654370099073e-05	7.40065961882495e-08	9.35584387098297e-11	0.00202058545972155	5.18046173317746e-06	0.00201721865710974	0.00201468262453567	1.30937124982833e-06	0.00201468262453567	1.86181293032561e-09	1.87116877419659e-09	9.67876694436085e-07	3.26766849931833e-06	3.26766849931833e-06	5.82429351930329e-07	1.00201468262454	2.53603257407065e-06	7.26941897898004e-07	7.31635925247683e-07	5.82429351930329e-07	1.86181293032561e-09
"Eristalinus_vicarians"	0.000126801628703533	3.27396728422128e-10	1.2783153196984e-07	1.27224139675615e-07	1.27224139675615e-07	1.27649638470517e-07	0.1006296948091	1.28024049337264e-07	0.000252965965642193	3.25348442357376e-10	4.11302422640864e-13	8.88291538632806e-06	2.27743909650163e-08	0.00251827840280156	2.53603257407065e-06	5.75626928599127e-09	2.53603257407065e-06	8.18491821055319e-12	8.22604845281727e-12	4.25498794901724e-09	0.00252206651936855	0.00252206651936855	2.56048098674528e-09	2.53603257407065e-06	1.00251574237023	3.19578829924599e-09	6.32414914105484e-06	2.56048098674528e-09	8.18491821055319e-12
"Perissoma_aenescens"	3.63470948949002e-05	3.63612575834633e-05	0.100449109217903	7.22262767649284e-05	7.22262767649284e-05	7.24678362189917e-05	1.2783153196984e-07	0.000198781571143023	3.62741960000511e-05	3.61337713237075e-05	4.56799718385217e-08	0.00252647538088547	0.00252936399265952	7.3013768619725e-07	7.26941897898004e-07	0.00251520336187044	7.26941897898004e-07	9.09031439586583e-07	9.13599436770435e-07	2.41559454063306e-06	9.10050688300524e-07	9.10050688300524e-07	3.97563142286045e-06	7.26941897898004e-07	3.19578829924599e-09	1.00251122773045	9.06854900001278e-07	3.97563142286045e-06	9.09031439586583e-07
"Phelsuma_sp1_M_PL_101"	3.65817962623841e-05	9.29039409412835e-08	3.62741960000511e-05	3.61018389392376e-05	3.61018389392376e-05	3.62225808754893e-05	0.000252965965642194	3.63288258133042e-05	0.100539338624267	9.23227077429323e-08	1.16713493644829e-10	0.00252066613620463	6.46258954200526e-06	7.05578506630252e-06	7.31635925247683e-07	1.63343141626736e-06	7.31635925247683e-07	2.32259852353209e-09	2.33426987289657e-09	1.20741936251631e-06	0.00251980761474773	0.00251980761474773	7.26576516266084e-07	7.31635925247683e-07	6.32414914105484e-06	9.06854900001278e-07	1.00251348346561	7.26576516266084e-07	2.32259852353209e-09
"Unidentified_sp5_M_PL_101"	2.91214675965164e-05	2.91328148108471e-05	0.000159025256914418	5.78680410225029e-05	5.78680410225029e-05	5.80615796212404e-05	1.02419239469811e-07	0.100560871178486	2.90630606506434e-05	2.89505517232114e-05	3.65990135814662e-08	0.0020242242509504	0.0020265386206248	5.84989832917074e-07	5.82429351930329e-07	0.00201519305499258	5.82429351930329e-07	7.28320370271178e-07	7.31980271629324e-07	1.93538598737468e-06	7.2913699725283e-07	7.2913699725283e-07	0.00201121742356972	5.82429351930329e-07	2.56048098674528e-09	3.97563142286045e-06	7.26576516266084e-07	1.00201121742357	7.28320370271178e-07
"Unidentified_sp7_M_PL_101"	9.30906465162805e-08	0.100665890185335	3.63612575834633e-05	3.61884868490118e-05	3.61884868490118e-05	3.63095185776038e-05	3.27396728422128e-10	3.64160185135589e-05	9.29039409412835e-08	3.6096048246267e-05	0.000126464686162482	6.47070219213292e-06	0.00252672337723869	1.86999784853616e-09	1.86181293032561e-09	1.63735180985776e-06	1.86181293032561e-09	0.00251664725463339	0.00252929372324963	1.21031728592013e-06	2.33078344174264e-09	2.33078344174264e-09	7.28320370271178e-07	1.86181293032561e-09	8.18491821055319e-12	9.09031439586583e-07	2.32259852353209e-09	7.28320370271178e-07	1.00251664725463
