"Scardinius_erythrophthalmus"	"Rutilus_rutilus"	"Cyprinus_carpio"	"Esox_lucius"	"Abramis_brama"	"Alburnus_alburnus"	"Carassius_auratus_gibelio"	"Stizostedion_lucioperca"	"Gymnocephalus_cernuus"	"Tinca_tinca"	"Blicca_bjoerkna"	"Perca_fluviatilis"	"Diplostomum_spathaceum"	"Argulus_foliaceus"	"Tylodelphis_clavata"	"Myxobolus_pseudodispar"	"Paradiplozoon_homoion"	"Anodonta_sp."	"Hoferellus_carassii"	"Myxobolus_anurum"	"Myxobolus_bramae"	"Myxobolus_cyprini"	"Myxobolus_dispar"	"Henneguya_oviperda"	"Dactylogyrus_auriculatus"	"Dactylogyrus_crucifer"	"Dactylogyrus_vistulae"	"Dactylogyrus_extensus"	"Tetraonchus_monenteron"	"Diplozoon_paradoxum"	"Diplozoon_scardinii"	"Eudiplozoon_nipponicum"	"Khawia_sp."	"Proteocephalus_cernuae"	"Proteocephalus_percae"	"Proteocephalus_torulosus"	"Echinostomum_sp."	"Posthodiplostomum_cuticola"	"Skrjabillanus_scardinii"	"Skrjabillanus_tincae"	"Skrjabillanus_cyprini"	"Molnaria_intestinalis"	"Skrjabillanida_sp."	"Philometroides_sanguinea"	"Piscicola_geometra"	"Ergasilus_sieboldi"
"Blicca_bjoerkna"	0.000636009502225723	0.00315712804332005	0.00063403675444209	0	0.000633307767084295	0.000631613298142264	0.000632895321082833	8.3748477131692e-07	0.000632997017952578	8.36081949254411e-07	1.00313877805554	2.57077449905052e-06	0.0502940815153825	4.99140923704884e-05	6.63302685136583e-05	5.21686014372389e-05	0.0502020407319673	7.195310971905e-06	2.10965107027611e-05	0	1.26661553416859e-05	9.05766792060128e-06	9.05766792060128e-06	0	1.26661553416859e-05	4.51018291902864e-05	4.51018291902864e-05	9.05766792060128e-06	0	1.26661553416859e-05	7.06677224695247e-06	9.05766792060128e-06	4.51018291902864e-05	2.10999005984193e-05	2.79161590438973e-08	2.10537766047421e-05	7.06677224695247e-06	7.06677224695248e-06	7.06677224695247e-06	4.18040974627206e-08	9.05766792060128e-06	7.06677224695248e-06	2.79161590438973e-08	2.10965107027611e-05	0	0
"Perca_fluviatilis"	0.00253037532908062	0.00168874172901518	1.84258308512404e-06	0	1.84046456476172e-06	1.835540244856e-06	1.36721825904282e-06	4.74481516836194e-07	0.0016832905537826	4.73686740426083e-07	2.57077449905052e-06	1.00418819774022	0.000108648277651936	2.82790984034371e-05	0.0502896444539803	5.22401632773031e-05	2.42534205680265e-05	0.0502375251684453	4.5573941968094e-08	0	3.68092912952344e-08	2.6322615501772e-08	2.63226155017719e-08	0	3.68092912952344e-08	2.4124881843074e-05	2.4124881843074e-05	2.63226155017719e-08	0	3.68092912952344e-08	2.81152814342291e-05	2.63226155017719e-08	2.4124881843074e-05	5.61096851260867e-05	1.58160505612064e-08	6.11846748285334e-08	2.81152814342291e-05	2.81152814342291e-05	2.81152814342291e-05	2.36843370213041e-08	2.63226155017719e-08	2.81152814342291e-05	1.58160505612064e-08	4.55739419680939e-08	0	0
"Diplostomum_spathaceum"	0.0126430190181758	0.0126639342141559	0.0126399036785272	0	0.0126253708775171	0.0125915906209886	0.0126171552791302	1.66890016603589e-05	0.0125950948248036	1.66610468837084e-05	0.0125735203788456	2.7162069412984e-05	1.00264327284821	0.00099466449895739	0.000602107943547282	0.000321391335007355	0.000809589364858794	0.000141836092561492	0.000420571842637674	0	0.000252507417550341	0.000180570052550388	0.000180570052550388	0	0.000252507417550342	0.000180913345916512	0.000180913345916512	0.000180570052550388	0	0.000252507417550342	0.000140477989090843	0.000180570052550388	0.000180913345916512	0.00041983649416012	5.56300055345296e-07	0.000419719687366286	0.000140477989090843	0.000140477989090843	0.000140477989090843	8.33052344185418e-07	0.000180570052550388	0.000140477989090843	5.56300055345296e-07	0.000420571842637673	0	0
"Argulus_foliaceus"	0.0168409683223411	2.61716894565886e-05	0.0168490029613656	0	0.0168296307245603	0.0167846016122538	1.66890016603589e-05	0.0168242367770775	1.66800485177468e-05	0.0167960554759434	1.66380307901628e-05	9.42636613447905e-06	0.00132621933194318	1.00272451191382	1.40120120193344e-06	0.000187495751526186	1.20578281745941e-06	0.000187593188554959	5.56300055345297e-07	0	0.000336592614491206	0.000240700042305222	0.000240700042305222	0	0.000336592614491206	3.73881277951266e-07	3.73881277951266e-07	0.000240700042305222	0	0.000336592614491206	0.000187121870248235	0.000240700042305222	3.73881277951266e-07	5.56001617258226e-07	0.00056080789256925	0.000559486720408459	0.000187121870248235	0.000187121870248235	0.000187121870248235	0.000839802773797169	0.000240700042305222	0.000187121870248235	0.00056080789256925	5.56300055345296e-07	0	0
"Tylodelphis_clavata"	0.000128831284588873	0.0336551092873427	2.02616979052494e-05	0	2.02384019030589e-05	2.01842523327497e-05	2.02049645485665e-05	4.70201745615249e-08	0.0335745273448955	4.69414138001153e-08	4.42201790091055e-05	0.0335264296359868	0.00160562118279275	2.80240240386689e-06	1.00327625966883	0.000482218734251121	0.000482998284483922	0.001677752940517	6.73498818285551e-07	0	4.04768038061177e-07	2.89452827217849e-07	2.89452827217849e-07	0	4.04768038061177e-07	0.000480787275533467	0.000480787275533467	2.89452827217849e-07	0	4.04768038061177e-07	1.43145871765415e-06	2.89452827217849e-07	0.000480787275533467	0.00111915091149652	1.56733915205083e-09	6.72808411091655e-07	1.43145871765415e-06	1.43145871765415e-06	1.43145871765415e-06	2.34707069000577e-09	2.89452827217849e-07	1.43145871765415e-06	1.56733915205083e-09	6.7349881828555e-07	0	0
"Myxobolus_pseudodispar"	0.0503975270817968	0.0503560584565893	2.5627407235502e-05	0	2.55979419785483e-05	2.55294525016826e-05	1.61774161916454e-05	9.43770561373419e-06	4.03148864176493e-05	9.42189706161739e-06	5.21686014372389e-05	5.22401632773031e-05	0.00128556534002942	0.000562487254578558	0.000723328101376681	1.0012793447868	0.000721980693737423	0.000562584531294941	5.3924720638818e-07	0	5.11958839570966e-07	3.66105817650029e-07	3.66105817650029e-07	0	5.11958839570966e-07	0.000719372263665562	0.000719372263665562	3.66105817650029e-07	0	5.11958839570966e-07	0.000559972523131075	3.66105817650029e-07	0.000719372263665562	1.34382954725498e-06	3.14590187124473e-07	8.50981750056088e-07	0.000559972523131076	0.000559972523131076	0.000559972523131076	4.71094853080869e-07	3.66105817650029e-07	0.000559972523131076	3.14590187124473e-07	5.39247206388179e-07	0	0
"Paradiplozoon_homoion"	7.71710263386177e-05	0.0504786266522452	4.08314103146314e-05	0	4.07844641688256e-05	4.06753418566682e-05	4.07511425264493e-05	6.06937659795003e-08	6.48455342479623e-05	6.05921013798696e-08	0.0502020407319673	2.42534205680265e-05	0.00323835745943517	3.61734845237821e-06	0.000724497426725883	0.000721980693737424	1.00323122527449	2.07012687660819e-06	1.35837141754831e-06	0	8.15689283376512e-07	5.83305861637592e-07	5.83305861637591e-07	0	8.15689283376512e-07	0.000721123237889216	0.000721123237889217	5.83305861637592e-07	0	8.15689283376512e-07	8.57455848206862e-07	5.83305861637591e-07	0.000721123237889216	2.16151780826541e-06	2.02312553265001e-09	1.35584472855561e-06	8.57455848206862e-07	8.57455848206863e-07	8.57455848206862e-07	3.02960506899348e-09	5.83305861637591e-07	8.57455848206863e-07	2.02312553265001e-09	1.35837141754831e-06	0	0
"Anodonta_sp."	0.0504786752970235	0.000119725292960906	1.65899637972313e-05	0	1.65708893921756e-05	1.65265525643704e-05	7.13940063228985e-06	9.44261016216235e-06	9.12837307564458e-05	9.42679339472154e-06	7.19531097190499e-06	0.0502375251684453	0.000567344370245967	0.000562779565664876	0.00251662941077549	0.000562584531294941	2.07012687660819e-06	1.00307275042839	2.37980021076329e-07	0	3.31417787843511e-07	2.3699948281759e-07	2.3699948281759e-07	0	3.31417787843511e-07	1.71036132801294e-06	1.71036132801294e-06	2.3699948281759e-07	0	3.31417787843511e-07	0.000560874169966927	2.3699948281759e-07	1.71036132801294e-06	3.04279102521486e-06	3.14753672072078e-07	5.50885085479013e-07	0.000560874169966928	0.000560874169966928	0.000560874169966927	4.71339669736077e-07	2.3699948281759e-07	0.000560874169966927	3.14753672072078e-07	2.37980021076328e-07	0	0
"Hoferellus_carassii"	4.24262383160263e-05	4.24964235374358e-05	4.24157841561314e-05	0	4.23670163675069e-05	4.22536598019751e-05	0.100713480386843	5.6003361276372e-08	4.22654188751799e-05	5.59095533010348e-08	4.21930214055222e-05	9.11478839361878e-08	0.00336457474110139	3.33780033207178e-06	2.02049645485665e-06	1.07849441277636e-06	2.71674283509662e-06	4.75960042152657e-07	1.0033571160129	0	8.47340327350139e-07	6.0593977365902e-07	6.0593977365902e-07	0	8.47340327350139e-07	6.0709176482051e-07	6.07091764820511e-07	6.0593977365902e-07	0	8.47340327350139e-07	4.71402647955847e-07	6.0593977365902e-07	6.0709176482051e-07	1.40884729583933e-06	1.8667787092124e-09	1.40845532673251e-06	4.71402647955848e-07	4.71402647955848e-07	4.71402647955848e-07	2.79547766505174e-09	6.0593977365902e-07	4.71402647955848e-07	1.8667787092124e-09	0.00335711601289476	0	0
"Myxobolus_anurum"	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0020202020202	0	0	0	0.00202020202020202	0	0	0	0	0.00202020202020202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202020202020202	0.00202020202020202
"Myxobolus_bramae"	5.9323918190175e-05	2.55334122809103e-05	5.93338161768465e-05	0	0.100662887327167	5.91070266262423e-05	2.54202098205042e-05	3.38851625326717e-05	2.53758045740872e-05	3.38284034664529e-05	2.53323106833718e-05	7.36185825904688e-08	0.00202005934040273	0.00201955568694724	1.21430411418353e-06	1.02391767914193e-06	1.63137856675302e-06	6.62835575687023e-07	8.47340327350139e-07	0	1.00201325774654	8.47625945383522e-07	8.47625945383521e-07	0	0.00201325774654334	3.64763032584433e-07	3.64763032584434e-07	8.47625945383522e-07	0	0.00201325774654334	6.59154646557499e-07	8.47625945383521e-07	3.64763032584433e-07	8.45860152469574e-07	1.12950541775573e-06	1.97023422087474e-06	6.591546465575e-07	6.591546465575e-07	6.59154646557499e-07	1.69142017332264e-06	8.47625945383522e-07	6.591546465575e-07	1.12950541775573e-06	8.47340327350139e-07	0	0
"Myxobolus_cyprini"	4.24230033676503e-05	1.82591451850539e-05	0.100761854541928	0	4.23812972691761e-05	4.22679024938739e-05	1.81781932097706e-05	2.42315478830761e-05	1.81464386666494e-05	2.41909590256505e-05	1.81153358412026e-05	5.26452310035439e-08	0.0014445604204031	0.00144420025383133	8.68358481653547e-07	7.32211635300058e-07	1.16661172327518e-06	4.7399896563518e-07	6.0593977365902e-07	0	8.47625945383521e-07	1.00143945506488	0.00143945506488468	0	8.47625945383522e-07	2.60844931215055e-07	2.60844931215055e-07	0.00143945506488468	0	8.47625945383522e-07	4.71366704085003e-07	0.00143945506488468	2.60844931215055e-07	6.04881288888314e-07	8.07718262769202e-07	1.40893008312913e-06	4.71366704085003e-07	4.71366704085003e-07	4.71366704085003e-07	1.20954795128252e-06	0.00143945506488468	4.71366704085003e-07	8.07718262769203e-07	6.0593977365902e-07	0	0
"Myxobolus_dispar"	4.24230033676503e-05	1.82591451850539e-05	0.100761854541928	0	4.23812972691761e-05	4.2267902493874e-05	1.81781932097706e-05	2.42315478830761e-05	1.81464386666494e-05	2.41909590256505e-05	1.81153358412026e-05	5.26452310035439e-08	0.0014445604204031	0.00144420025383133	8.68358481653547e-07	7.32211635300058e-07	1.16661172327518e-06	4.7399896563518e-07	6.0593977365902e-07	0	8.47625945383521e-07	0.00143945506488468	1.00143945506488	0	8.47625945383522e-07	2.60844931215055e-07	2.60844931215055e-07	0.00143945506488468	0	8.47625945383522e-07	4.71366704085003e-07	0.00143945506488468	2.60844931215055e-07	6.04881288888314e-07	8.07718262769202e-07	1.40893008312913e-06	4.71366704085003e-07	4.71366704085003e-07	4.71366704085003e-07	1.20954795128252e-06	0.00143945506488468	4.71366704085003e-07	8.07718262769202e-07	6.0593977365902e-07	0	0
"Henneguya_oviperda"	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202020202020202	0	0	0	1.0020202020202	0	0	0	0	0.00202020202020202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202020202020202	0.00202020202020202
"Dactylogyrus_auriculatus"	5.9323918190175e-05	2.55334122809103e-05	5.93338161768465e-05	0	0.100662887327167	5.91070266262422e-05	2.54202098205042e-05	3.38851625326718e-05	2.53758045740872e-05	3.38284034664529e-05	2.53323106833718e-05	7.36185825904688e-08	0.00202005934040273	0.00201955568694724	1.21430411418353e-06	1.02391767914193e-06	1.63137856675302e-06	6.62835575687023e-07	8.47340327350139e-07	0	0.00201325774654334	8.47625945383521e-07	8.47625945383521e-07	0	1.00201325774654	3.64763032584434e-07	3.64763032584434e-07	8.47625945383522e-07	0	0.00201325774654334	6.59154646557499e-07	8.47625945383521e-07	3.64763032584434e-07	8.45860152469574e-07	1.12950541775573e-06	1.97023422087474e-06	6.591546465575e-07	6.591546465575e-07	6.591546465575e-07	1.69142017332264e-06	8.47625945383521e-07	6.591546465575e-07	1.12950541775573e-06	8.47340327350139e-07	0	0
"Dactylogyrus_crucifer"	9.0741102454663e-05	0.100641540500158	1.82591451850539e-05	0	1.82381516292217e-05	1.818935389911e-05	1.82127529446153e-05	3.76390548273086e-08	6.63913667006668e-05	3.7576007834298e-08	9.02036583805728e-05	4.8249763686148e-05	0.0014473067673321	2.24328766770759e-06	0.0014423618266004	0.00143874452733112	0.00144224647577843	3.42072265602588e-06	6.07091764820511e-07	0	3.64763032584434e-07	2.60844931215055e-07	2.60844931215055e-07	0	3.64763032584433e-07	1.00143773629286	0.0014377362928594	2.60844931215055e-07	0	3.64763032584434e-07	1.00823447171848e-06	2.60844931215055e-07	0.0014377362928594	2.21304555668889e-06	1.25463516091029e-09	6.06311796637001e-07	1.00823447171848e-06	1.00823447171848e-06	1.00823447171848e-06	1.8788003917149e-09	2.60844931215055e-07	1.00823447171848e-06	1.25463516091029e-09	6.07091764820511e-07	0	0
"Dactylogyrus_vistulae"	9.0741102454663e-05	0.100641540500158	1.82591451850539e-05	0	1.82381516292217e-05	1.818935389911e-05	1.82127529446153e-05	3.76390548273086e-08	6.63913667006668e-05	3.7576007834298e-08	9.02036583805729e-05	4.8249763686148e-05	0.0014473067673321	2.24328766770759e-06	0.0014423618266004	0.00143874452733112	0.00144224647577843	3.42072265602588e-06	6.0709176482051e-07	0	3.64763032584434e-07	2.60844931215055e-07	2.60844931215055e-07	0	3.64763032584434e-07	0.0014377362928594	1.00143773629286	2.60844931215055e-07	0	3.64763032584434e-07	1.00823447171848e-06	2.60844931215055e-07	0.0014377362928594	2.21304555668889e-06	1.25463516091029e-09	6.06311796637001e-07	1.00823447171848e-06	1.00823447171848e-06	1.00823447171848e-06	1.8788003917149e-09	2.60844931215055e-07	1.00823447171848e-06	1.25463516091029e-09	6.0709176482051e-07	0	0
"Dactylogyrus_extensus"	4.24230033676503e-05	1.82591451850539e-05	0.100761854541928	0	4.23812972691761e-05	4.22679024938739e-05	1.81781932097706e-05	2.42315478830761e-05	1.81464386666494e-05	2.41909590256505e-05	1.81153358412026e-05	5.26452310035439e-08	0.0014445604204031	0.00144420025383133	8.68358481653546e-07	7.32211635300058e-07	1.16661172327518e-06	4.7399896563518e-07	6.0593977365902e-07	0	8.47625945383522e-07	0.00143945506488468	0.00143945506488468	0	8.47625945383521e-07	2.60844931215055e-07	2.60844931215055e-07	1.00143945506488	0	8.47625945383522e-07	4.71366704085003e-07	0.00143945506488468	2.60844931215055e-07	6.04881288888314e-07	8.07718262769202e-07	1.40893008312913e-06	4.71366704085003e-07	4.71366704085003e-07	4.71366704085003e-07	1.20954795128252e-06	0.00143945506488468	4.71366704085003e-07	8.07718262769202e-07	6.0593977365902e-07	0	0
"Tetraonchus_monenteron"	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202020202020202	0	0	0	0.00202020202020202	0	0	0	0	1.0020202020202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202020202020202	0.00202020202020202
"Diplozoon_paradoxum"	5.9323918190175e-05	2.55334122809103e-05	5.93338161768465e-05	0	0.100662887327167	5.91070266262422e-05	2.54202098205042e-05	3.38851625326718e-05	2.53758045740872e-05	3.38284034664529e-05	2.53323106833718e-05	7.36185825904688e-08	0.00202005934040273	0.00201955568694724	1.21430411418353e-06	1.02391767914193e-06	1.63137856675302e-06	6.62835575687023e-07	8.47340327350139e-07	0	0.00201325774654334	8.47625945383522e-07	8.47625945383522e-07	0	0.00201325774654334	3.64763032584433e-07	3.64763032584433e-07	8.47625945383522e-07	0	1.00201325774654	6.59154646557499e-07	8.47625945383521e-07	3.64763032584433e-07	8.45860152469574e-07	1.12950541775572e-06	1.97023422087474e-06	6.59154646557499e-07	6.59154646557499e-07	6.59154646557499e-07	1.69142017332264e-06	8.47625945383522e-07	6.59154646557499e-07	1.12950541775573e-06	8.47340327350139e-07	0	0
"Diplozoon_scardinii"	0.100704313061139	7.05764130202934e-05	3.29956692859502e-05	0	3.2957732327875e-05	3.28695511042553e-05	1.41420794386754e-05	1.88377721726411e-05	1.42384061346318e-05	1.88062181154005e-05	1.41335444939049e-05	5.62305628684582e-05	0.00112382391272674	0.00112273122148941	4.29437615296245e-06	0.00111994504626215	1.71491169641372e-06	0.00112174833993386	4.71402647955847e-07	0	6.591546465575e-07	4.71366704085003e-07	4.71366704085003e-07	0	6.59154646557499e-07	1.00823447171848e-06	1.00823447171848e-06	4.71366704085003e-07	0	6.59154646557499e-07	1.00111893681179	4.71366704085003e-07	1.00823447171848e-06	4.74613537821059e-07	6.27925739088036e-07	1.09565170347517e-06	0.00111893681179043	0.00111893681179043	0.00111893681179043	9.40310905770024e-07	4.71366704085003e-07	0.00111893681179043	6.27925739088036e-07	4.71402647955847e-07	0	0
