"Cnidoscolus_halteris"	"Tacinga_palmadora"	"Oxalis_psoraleoides"	"Melocactus_zehntneri"	"Melochia_tomentosa"	"Tabebuia_impetiginosa"	"Unidentified_sp1_M_PL_067"	"Cnidoscolus_obtusifolius"	"Cissus_simsiana"	"Bauhinia_cheilantha"	"Plumbago_scandens"	"Jatropha_mollissima"	"Encholirium_spectabile"	"Ipomoea_sp1_M_PL_067"	"Tacinga_inamoena"	"Ruellia_asperula"	"Allamanda_blanchetii"	"Cissus_verticillata"	"Pithecoseris_pacourinoides"	"Pilosocereus_sp1_M_PL_067"	"Ceiba_glaziovii"	"Conocliniopsis_prasiifolia"	"Dioclea_grandiflora"	"Hyptis_pectinata"	"Anadenanthera_macrocarpa"	"Caesalpinia_pyramidalis"	"Croton_blanchetianus"	"Pilosocereus_gounellei"	"Psidium_sp1_M_PL_067"	"Staelia_galioides"	"Walteria_rotundifolia"	"Chlorostilbon_lucidus"	"Eupetomena_macroura"	"Heliomaster_squamosus"	"Chrysolampis_mosquitus"	"Calliphlox_amethystina"
"Cnidoscolus_halteris"	1.00177713548825	0.00177713548825119	7.01984396765762e-05	0.00025401517762592	0.000773581217274688	0.000773581217274688	7.01984396765762e-05	7.01984396765762e-05	7.01984396765762e-05	0.000773581217274688	0.00025401517762592	0.000589827926654489	0.000437768468246119	0.000253951730296775	0.00025401517762592	7.01984396765762e-05	0.000253951730296775	7.01984396765762e-05	7.01984396765762e-05	0.000183816737949344	0.000253951730296775	7.01984396765762e-05	0.000253951730296775	7.01984396765762e-05	7.01984396765762e-05	7.01984396765762e-05	0.000183753290620199	7.01984396765762e-05	7.01984396765762e-05	7.01984396765762e-05	7.01984396765762e-05	0.0203575475062071	0.0202198411744278	0.0202128619682219	0.0201487649417141	0.0200710854195301
"Tacinga_palmadora"	0.00177713548825119	1.00177713548825	7.01984396765762e-05	0.00025401517762592	0.000773581217274688	0.000773581217274688	7.01984396765762e-05	7.01984396765762e-05	7.01984396765762e-05	0.000773581217274688	0.00025401517762592	0.000589827926654489	0.000437768468246119	0.000253951730296775	0.00025401517762592	7.01984396765762e-05	0.000253951730296775	7.01984396765762e-05	7.01984396765762e-05	0.000183816737949344	0.000253951730296775	7.01984396765762e-05	0.000253951730296775	7.01984396765762e-05	7.01984396765762e-05	7.01984396765762e-05	0.000183753290620199	7.01984396765762e-05	7.01984396765762e-05	7.01984396765762e-05	7.01984396765762e-05	0.0203575475062071	0.0202198411744278	0.0202128619682219	0.0201487649417141	0.0200710854195301
"Oxalis_psoraleoides"	0.000350992198382881	0.000350992198382881	1.00034726350112	0.000348317605055615	0.000350290213986115	0.000350290213986115	0.000347263501124368	0.000347263501124368	0.000347263501124368	0.000350290213986115	0.000348317605055615	0.00034918345342948	0.00034942436561225	0.000348370261681003	0.000348317605055615	0.000347263501124368	0.000348370261681003	0.000347263501124368	0.000347263501124368	1.05410393124665e-06	0.000348370261681003	0.000347263501124368	0.000348370261681003	0.000347263501124368	0.000347263501124368	0.000347263501124368	1.10676055663527e-06	0.000347263501124368	0.000347263501124368	0.000347263501124368	0.000347263501124368	0.100706415326067	0.000115951432437132	0.00012174366122988	5.19509024319232e-05	1.40396879353152e-05
"Melocactus_zehntneri"	0.0006350379440648	0.0006350379440648	0.000174158802527807	1.00063102639011	0.000633767868176671	0.000633767868176671	0.000174158802527807	0.000174158802527807	0.000174158802527807	0.000633767868176671	0.000631026390107438	0.000632593399349452	0.000632200858934657	0.000175333271355026	0.000631026390107438	0.000174158802527807	0.000175333271355026	0.000174158802527807	0.000174158802527807	0.000456867587579631	0.000175333271355026	0.000174158802527807	0.000175333271355026	0.000174158802527807	0.000174158802527807	0.000174158802527807	1.17446882721871e-06	0.000174158802527807	0.000174158802527807	0.000174158802527807	0.000174158802527807	0.0505060527330641	0.0502554346337594	0.000129191570994058	9.40205545208241e-05	2.5401517762592e-05
"Melochia_tomentosa"	0.00096697652159336	0.00096697652159336	8.75725534965289e-05	0.000316883934088335	1.00096504256855	0.000965042568550173	8.75725534965289e-05	8.75725534965289e-05	8.75725534965289e-05	0.000965042568550173	0.000316883934088335	0.000735810338501475	0.000546116164137034	0.000316804783545227	0.000316883934088335	8.75725534965289e-05	0.000316804783545227	8.75725534965289e-05	8.75725534965289e-05	0.000229311380591806	0.000316804783545227	8.75725534965289e-05	0.000316804783545227	8.75725534965289e-05	8.75725534965289e-05	8.75725534965289e-05	0.000229232230048698	8.75725534965289e-05	8.75725534965289e-05	8.75725534965289e-05	8.75725534965289e-05	0.0253960405139934	0.0252242518650987	0.0252155453053568	0.0251355842647884	3.86790608637344e-05
"Tabebuia_impetiginosa"	0.00096697652159336	0.00096697652159336	8.75725534965289e-05	0.000316883934088335	0.000965042568550173	1.00096504256855	8.75725534965289e-05	8.75725534965289e-05	8.75725534965289e-05	0.000965042568550173	0.000316883934088335	0.000735810338501475	0.000546116164137034	0.000316804783545227	0.000316883934088335	8.75725534965289e-05	0.000316804783545227	8.75725534965289e-05	8.75725534965289e-05	0.000229311380591806	0.000316804783545227	8.75725534965289e-05	0.000316804783545227	8.75725534965289e-05	8.75725534965289e-05	8.75725534965289e-05	0.000229232230048698	8.75725534965289e-05	8.75725534965289e-05	8.75725534965289e-05	8.75725534965289e-05	0.0253960405139934	0.0252242518650987	0.0252155453053568	0.0251355842647884	3.86790608637344e-05
"Unidentified_sp1_M_PL_067"	0.000350992198382881	0.000350992198382881	0.000347263501124368	0.000348317605055615	0.000350290213986115	0.000350290213986115	1.00034726350112	0.000347263501124368	0.000347263501124368	0.000350290213986115	0.000348317605055615	0.00034918345342948	0.00034942436561225	0.000348370261681003	0.000348317605055615	0.000347263501124368	0.000348370261681003	0.000347263501124368	0.000347263501124368	1.05410393124665e-06	0.000348370261681003	0.000347263501124368	0.000348370261681003	0.000347263501124368	0.000347263501124368	0.000347263501124368	1.10676055663527e-06	0.000347263501124368	0.000347263501124368	0.000347263501124368	0.000347263501124368	0.100706415326067	0.000115951432437132	0.00012174366122988	5.19509024319232e-05	1.40396879353152e-05
"Cnidoscolus_obtusifolius"	0.000350992198382881	0.000350992198382881	0.000347263501124368	0.000348317605055615	0.000350290213986115	0.000350290213986115	0.000347263501124368	1.00034726350112	0.000347263501124368	0.000350290213986115	0.000348317605055615	0.00034918345342948	0.00034942436561225	0.000348370261681003	0.000348317605055615	0.000347263501124368	0.000348370261681003	0.000347263501124368	0.000347263501124368	1.05410393124665e-06	0.000348370261681003	0.000347263501124368	0.000348370261681003	0.000347263501124368	0.000347263501124368	0.000347263501124368	1.10676055663527e-06	0.000347263501124368	0.000347263501124368	0.000347263501124368	0.000347263501124368	0.100706415326067	0.000115951432437132	0.00012174366122988	5.19509024319232e-05	1.40396879353152e-05
"Cissus_simsiana"	0.000350992198382881	0.000350992198382881	0.000347263501124368	0.000348317605055615	0.000350290213986115	0.000350290213986115	0.000347263501124368	0.000347263501124368	1.00034726350112	0.000350290213986115	0.000348317605055615	0.00034918345342948	0.00034942436561225	0.000348370261681003	0.000348317605055615	0.000347263501124368	0.000348370261681003	0.000347263501124368	0.000347263501124368	1.05410393124665e-06	0.000348370261681003	0.000347263501124368	0.000348370261681003	0.000347263501124368	0.000347263501124368	0.000347263501124368	1.10676055663527e-06	0.000347263501124368	0.000347263501124368	0.000347263501124368	0.000347263501124368	0.100706415326067	0.000115951432437132	0.00012174366122988	5.19509024319232e-05	1.40396879353152e-05
"Bauhinia_cheilantha"	0.00096697652159336	0.00096697652159336	8.75725534965289e-05	0.000316883934088335	0.000965042568550173	0.000965042568550173	8.75725534965289e-05	8.75725534965289e-05	8.75725534965289e-05	1.00096504256855	0.000316883934088335	0.000735810338501475	0.000546116164137034	0.000316804783545227	0.000316883934088335	8.75725534965289e-05	0.000316804783545227	8.75725534965289e-05	8.75725534965289e-05	0.000229311380591806	0.000316804783545227	8.75725534965289e-05	0.000316804783545227	8.75725534965289e-05	8.75725534965289e-05	8.75725534965289e-05	0.000229232230048698	8.75725534965289e-05	8.75725534965289e-05	8.75725534965289e-05	8.75725534965289e-05	0.0253960405139934	0.0252242518650987	0.0252155453053568	0.0251355842647884	3.86790608637344e-05
