"Prunus_padus"	"Prunus_domestica"	"Prunus_cerasus"	"Prunus_avium"	"Prunus_spinosa"	"Acronicta_psi"	"Allophyes_oxycanthae"	"Cosmia_trapezina"	"Diloba_caeruleocephala"	"Aporia_crataegi"	"Biston_betularia"	"Eupsilia_transversa"	"Operophtera_brumata"	"Arctia_caja"	"Colocasia_coryli"	"Electrophaes_corylata"	"Epirrita_autumnata"	"Erannis_defoliaria"	"Eriogaster_lanestris"	"Lomographa_temerata"	"Opisthograptis_luteolata"	"Orthosia_gothica"	"Orthosia_gracilis"	"Thecla_betulae"	"Abraxas_grossulariata"	"Abraxas_sylvata"	"Acronicta_strigosa"	"Agriopis_marginaria"	"Agrochola_circellaris"	"Angerona_prunaria"	"Apocheima_pilosaria"	"Blepharita_satura"	"Boarmia_punctinalis"	"Brachionycha_nubeculosa"	"Camptogramma_bilineata"	"Chloroclysta_siterata"	"Chloroclysta_truncata"	"Chloroclystis_chloerata"	"Chloroclystis_rectangulata"	"Colotois_pennaria"	"Conistra_vaccinii"	"Crocallis_elinguaria"	"Dasychira_fascelina"	"Dasychira_pudibunda"	"Epirrita_christyi"	"Eupithecia_exiguata"	"Euproctis_similis"	"Eurois_occulata"	"Lasiocampa_quercus"	"Lithophane_ornitopus"	"Lithophane_socia"	"Lomographa_bimaculata"	"Lycia_hirtaria"	"Lycia_pomonaria"	"Naenia_typica"	"Nola_cucullatella"	"Odontopera_bidentata"	"Plagodis_pulveraria"	"Plemyria_rubiginata"	"Polia_bombycina"	"Psyche_betulina"	"Selenia_dentaria"	"Selenia_lunalaria"	"Selenia_tetralunaria"	"Smerinthus_ocellata"	"Strymonidia_pruni"	"Trichiura_crataegi"	"Triphosa_dubitata"	"Xanthia_togata"
"Biston_betularia"	0.0338576396938661	0.0335304388744309	9.02170928317832e-05	0.033470139140887	6.16662080851076e-05	0.00100272808093557	0.000334558622279533	0.000334558622279533	0.000724541081143686	0.000723538669001109	1.00100172566879	0.000333325298117833	0.00033332529811783	0.000332322885975257	0.000332322885975257	0.000722305344839408	0.000332322885975256	5.4135886183368e-05	5.39049741642412e-05	5.39049741642413e-05	0.000332322885975258	0.000332322885975256	5.39049741642412e-05	0.000332322885975257	5.29025620216658e-05	5.29025620216656e-05	5.29025620216657e-05	5.2902562021666e-05	5.29025620216657e-05	5.29025620216661e-05	5.29025620216658e-05	5.29025620216658e-05	5.2902562021666e-05	5.2902562021666e-05	5.29025620216658e-05	5.29025620216659e-05	5.29025620216657e-05	5.29025620216658e-05	5.29025620216657e-05	5.29025620216658e-05	5.29025620216658e-05	5.29025620216659e-05	5.29025620216658e-05	5.29025620216659e-05	5.29025620216659e-05	5.2902562021666e-05	5.2902562021666e-05	5.29025620216658e-05	5.29025620216658e-05	5.29025620216659e-05	5.29025620216659e-05	5.2902562021666e-05	5.2902562021666e-05	5.29025620216658e-05	5.29025620216658e-05	5.29025620216659e-05	5.29025620216659e-05	5.29025620216659e-05	5.29025620216659e-05	5.2902562021666e-05	5.29025620216659e-05	5.29025620216659e-05	5.29025620216659e-05	5.29025620216659e-05	5.29025620216659e-05	5.29025620216659e-05	5.29025620216659e-05	5.29025620216659e-05	5.29025620216659e-05
"Eupsilia_transversa"	0.0338638691739218	0.0335440907373227	0.0335077067216303	4.39456527945207e-05	5.04887244317104e-05	0.00070563315058039	0.000705764012013132	0.000705764012013132	0.000427108835591336	5.48009831287776e-05	0.000333325298117831	1.00070475423753	0.000704754237524497	0.000332446385061942	0.000332446385061942	5.37912086401433e-05	0.000332446385061941	5.39220700728871e-05	0.000425220148046811	0.000425220148046812	0.000332446385061942	0.000332446385061941	0.000425220148046812	0.000332446385061942	5.29122955842528e-05	5.29122955842526e-05	5.29122955842527e-05	5.29122955842531e-05	5.29122955842527e-05	5.29122955842531e-05	5.29122955842528e-05	5.29122955842528e-05	5.2912295584253e-05	5.29122955842531e-05	5.29122955842529e-05	5.29122955842529e-05	5.29122955842528e-05	5.29122955842529e-05	5.29122955842528e-05	5.29122955842529e-05	5.29122955842528e-05	5.29122955842529e-05	5.29122955842529e-05	5.2912295584253e-05	5.29122955842529e-05	5.2912295584253e-05	5.2912295584253e-05	5.29122955842529e-05	5.29122955842529e-05	5.2912295584253e-05	5.2912295584253e-05	5.2912295584253e-05	5.2912295584253e-05	5.29122955842529e-05	5.29122955842529e-05	5.2912295584253e-05	5.2912295584253e-05	5.2912295584253e-05	5.2912295584253e-05	5.2912295584253e-05	5.2912295584253e-05	5.29122955842529e-05	5.2912295584253e-05	5.2912295584253e-05	5.2912295584253e-05	5.2912295584253e-05	5.2912295584253e-05	5.2912295584253e-05	5.2912295584253e-05
"Operophtera_brumata"	0.0338638691739217	0.0335440907373225	0.0335077067216302	4.39456527945207e-05	5.04887244317104e-05	0.00070563315058039	0.000705764012013136	0.000705764012013136	0.000427108835591335	5.48009831287774e-05	0.000333325298117832	0.000704754237524502	1.00070475423752	0.000332446385061942	0.000332446385061942	5.37912086401433e-05	0.000332446385061941	5.39220700728871e-05	0.000425220148046811	0.000425220148046812	0.000332446385061943	0.000332446385061941	0.000425220148046812	0.000332446385061942	5.29122955842529e-05	5.29122955842526e-05	5.29122955842527e-05	5.29122955842531e-05	5.29122955842527e-05	5.29122955842531e-05	5.29122955842528e-05	5.29122955842528e-05	5.2912295584253e-05	5.2912295584253e-05	5.29122955842528e-05	5.29122955842529e-05	5.29122955842528e-05	5.29122955842528e-05	5.29122955842527e-05	5.29122955842528e-05	5.29122955842528e-05	5.29122955842529e-05	5.29122955842528e-05	5.29122955842529e-05	5.29122955842529e-05	5.2912295584253e-05	5.29122955842529e-05	5.29122955842528e-05	5.29122955842528e-05	5.29122955842529e-05	5.29122955842528e-05	5.29122955842529e-05	5.29122955842529e-05	5.29122955842528e-05	5.29122955842528e-05	5.29122955842528e-05	5.29122955842528e-05	5.29122955842529e-05	5.29122955842528e-05	5.29122955842529e-05	5.29122955842528e-05	5.29122955842528e-05	5.29122955842528e-05	5.29122955842528e-05	5.29122955842528e-05	5.29122955842528e-05	5.29122955842528e-05	5.29122955842528e-05	5.29122955842528e-05
"Arctia_caja"	0.0506172400397195	0.0502366319954646	8.4738606178179e-05	3.78145719309501e-05	3.36757968077291e-05	0.000499425869031532	0.000499343093529067	0.000499343093529067	8.14607850054819e-05	8.05192449368355e-05	0.000498484328962887	0.000498669577592913	0.000498669577592913	1.00049772803752	0.000497728037524267	7.9845729000681e-05	0.000497728037524266	7.97629534982166e-05	8.00309776307084e-05	8.00309776307086e-05	0.000497728037524268	0.000497728037524266	8.00309776307085e-05	0.000497728037524267	7.9089437562062e-05	7.90894375620616e-05	7.90894375620618e-05	7.90894375620623e-05	7.90894375620618e-05	7.90894375620624e-05	7.9089437562062e-05	7.90894375620619e-05	7.90894375620622e-05	7.90894375620623e-05	7.9089437562062e-05	7.90894375620621e-05	7.90894375620619e-05	7.9089437562062e-05	7.90894375620619e-05	7.9089437562062e-05	7.90894375620619e-05	7.90894375620621e-05	7.9089437562062e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620622e-05	7.90894375620622e-05	7.9089437562062e-05	7.9089437562062e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620622e-05	7.90894375620622e-05	7.9089437562062e-05	7.9089437562062e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620622e-05	7.90894375620621e-05	7.90894375620622e-05	7.90894375620622e-05	7.90894375620621e-05	7.90894375620622e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620621e-05
"Colocasia_coryli"	0.0506172400397196	0.0502366319954646	8.47386061781793e-05	3.78145719309499e-05	3.36757968077291e-05	0.000499425869031529	0.000499343093529066	0.000499343093529066	8.14607850054819e-05	8.05192449368355e-05	0.000498484328962887	0.000498669577592915	0.000498669577592915	0.000497728037524268	1.00049772803753	7.9845729000681e-05	0.000497728037524266	7.97629534982166e-05	8.00309776307084e-05	8.00309776307086e-05	0.000497728037524268	0.000497728037524266	8.00309776307086e-05	0.000497728037524267	7.9089437562062e-05	7.90894375620616e-05	7.90894375620618e-05	7.90894375620623e-05	7.90894375620618e-05	7.90894375620624e-05	7.90894375620619e-05	7.90894375620619e-05	7.90894375620622e-05	7.90894375620623e-05	7.9089437562062e-05	7.90894375620621e-05	7.90894375620619e-05	7.9089437562062e-05	7.90894375620618e-05	7.9089437562062e-05	7.90894375620619e-05	7.9089437562062e-05	7.90894375620619e-05	7.90894375620621e-05	7.9089437562062e-05	7.90894375620622e-05	7.90894375620622e-05	7.9089437562062e-05	7.90894375620619e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620622e-05	7.90894375620621e-05	7.9089437562062e-05	7.9089437562062e-05	7.90894375620621e-05	7.9089437562062e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620621e-05	7.9089437562062e-05	7.90894375620621e-05	7.9089437562062e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620621e-05
"Electrophaes_corylata"	0.0505857395569403	9.66613131553913e-05	7.569755635806e-05	0.0501806144129216	7.13881707256248e-05	0.00108429910121864	8.21145763747277e-05	8.21145763747278e-05	0.0010849213536902	0.00108408026973066	0.00108345801725911	8.06868129602152e-05	8.06868129602152e-05	7.98457290006812e-05	7.98457290006812e-05	1.00108265250632	7.98457290006809e-05	8.0467981472232e-05	7.98813020172533e-05	7.98813020172535e-05	7.98457290006812e-05	7.9845729000681e-05	7.98813020172534e-05	7.98457290006812e-05	7.90402180577193e-05	7.9040218057719e-05	7.90402180577192e-05	7.90402180577197e-05	7.90402180577192e-05	7.90402180577198e-05	7.90402180577193e-05	7.90402180577193e-05	7.90402180577196e-05	7.90402180577196e-05	7.90402180577194e-05	7.90402180577194e-05	7.90402180577192e-05	7.90402180577193e-05	7.90402180577192e-05	7.90402180577194e-05	7.90402180577192e-05	7.90402180577194e-05	7.90402180577193e-05	7.90402180577195e-05	7.90402180577194e-05	7.90402180577196e-05	7.90402180577195e-05	7.90402180577193e-05	7.90402180577193e-05	7.90402180577195e-05	7.90402180577194e-05	7.90402180577196e-05	7.90402180577195e-05	7.90402180577194e-05	7.90402180577194e-05	7.90402180577195e-05	7.90402180577194e-05	7.90402180577195e-05	7.90402180577195e-05	7.90402180577195e-05	7.90402180577195e-05	7.90402180577194e-05	7.90402180577195e-05	7.90402180577194e-05	7.90402180577195e-05	7.90402180577195e-05	7.90402180577195e-05	7.90402180577195e-05	7.90402180577195e-05
"Epirrita_autumnata"	0.0506172400397198	0.0502366319954645	8.47386061781789e-05	3.781457193095e-05	3.36757968077291e-05	0.000499425869031532	0.000499343093529067	0.000499343093529067	8.14607850054817e-05	8.05192449368357e-05	0.000498484328962886	0.000498669577592913	0.000498669577592913	0.000497728037524266	0.000497728037524266	7.98457290006811e-05	1.00049772803752	7.97629534982166e-05	8.00309776307084e-05	8.00309776307086e-05	0.000497728037524268	0.000497728037524266	8.00309776307085e-05	0.000497728037524267	7.90894375620619e-05	7.90894375620616e-05	7.90894375620618e-05	7.90894375620623e-05	7.90894375620618e-05	7.90894375620624e-05	7.90894375620619e-05	7.90894375620619e-05	7.90894375620622e-05	7.90894375620623e-05	7.9089437562062e-05	7.90894375620621e-05	7.90894375620619e-05	7.9089437562062e-05	7.90894375620619e-05	7.9089437562062e-05	7.90894375620619e-05	7.90894375620621e-05	7.9089437562062e-05	7.90894375620622e-05	7.90894375620621e-05	7.90894375620623e-05	7.90894375620623e-05	7.9089437562062e-05	7.9089437562062e-05	7.90894375620622e-05	7.90894375620621e-05	7.90894375620623e-05	7.90894375620622e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620622e-05	7.90894375620622e-05	7.90894375620622e-05	7.90894375620622e-05	7.90894375620623e-05	7.90894375620622e-05	7.90894375620621e-05	7.90894375620622e-05	7.90894375620622e-05	7.90894375620622e-05	7.90894375620622e-05	7.90894375620622e-05	7.90894375620622e-05	7.90894375620622e-05
"Erannis_defoliaria"	0.0505773476450539	8.83017363384095e-05	0.00010081364500027	7.20437888417701e-05	0.0501715941948668	8.23239808861663e-05	0.00108431498900667	0.00108431498900667	0.00108502001698069	0.00108389986536957	8.12038292750521e-05	8.08831051093306e-05	8.08831051093306e-05	7.97629534982165e-05	7.97629534982165e-05	8.0467981472232e-05	7.97629534982165e-05	1.00108245898959	8.01472573065105e-05	8.01472573065107e-05	7.97629534982169e-05	7.97629534982166e-05	8.01472573065107e-05	7.97629534982168e-05	7.90271056953965e-05	7.90271056953962e-05	7.90271056953963e-05	7.90271056953968e-05	7.90271056953963e-05	7.90271056953969e-05	7.90271056953964e-05	7.90271056953964e-05	7.90271056953967e-05	7.90271056953967e-05	7.90271056953965e-05	7.90271056953965e-05	7.90271056953963e-05	7.90271056953964e-05	7.90271056953963e-05	7.90271056953964e-05	7.90271056953963e-05	7.90271056953964e-05	7.90271056953964e-05	7.90271056953965e-05	7.90271056953964e-05	7.90271056953966e-05	7.90271056953966e-05	7.90271056953963e-05	7.90271056953963e-05	7.90271056953964e-05	7.90271056953964e-05	7.90271056953965e-05	7.90271056953965e-05	7.90271056953963e-05	7.90271056953963e-05	7.90271056953964e-05	7.90271056953964e-05	7.90271056953964e-05	7.90271056953964e-05	7.90271056953964e-05	7.90271056953964e-05	7.90271056953963e-05	7.90271056953964e-05	7.90271056953963e-05	7.90271056953964e-05	7.90271056953963e-05	7.90271056953963e-05	7.90271056953963e-05	7.90271056953963e-05
"Eriogaster_lanestris"	0.0505950837770241	0.000117139107493009	0.0502019319995558	4.13241807826689e-05	5.46219452455292e-05	0.000638656705685871	0.000638922660975127	0.000638922660975128	0.000638772985361673	8.09737409221643e-05	8.08574612463617e-05	0.000637830222070216	0.000637830222070216	8.00309776307085e-05	8.00309776307085e-05	7.98813020172533e-05	8.00309776307085e-05	8.01472573065104e-05	1.00063685406284	0.00063685406284111	8.00309776307087e-05	8.00309776307084e-05	0.000636854062841109	8.00309776307087e-05	7.90548184016e-05	7.90548184015997e-05	7.90548184015998e-05	7.90548184016003e-05	7.90548184015998e-05	7.90548184016004e-05	7.90548184016e-05	7.90548184015999e-05	7.90548184016002e-05	7.90548184016003e-05	7.90548184016e-05	7.90548184016001e-05	7.90548184015999e-05	7.90548184016e-05	7.90548184015998e-05	7.90548184016e-05	7.90548184015999e-05	7.90548184016e-05	7.90548184015999e-05	7.90548184016001e-05	7.90548184016001e-05	7.90548184016002e-05	7.90548184016002e-05	7.90548184016e-05	7.90548184015999e-05	7.90548184016001e-05	7.90548184016001e-05	7.90548184016002e-05	7.90548184016002e-05	7.90548184016e-05	7.90548184016e-05	7.90548184016001e-05	7.90548184016001e-05	7.90548184016001e-05	7.90548184016001e-05	7.90548184016001e-05	7.90548184016001e-05	7.90548184016e-05	7.90548184016001e-05	7.90548184016e-05	7.90548184016001e-05	7.90548184016001e-05	7.90548184016001e-05	7.90548184016001e-05	7.90548184016001e-05
"Lomographa_temerata"	0.0505950837770241	0.000117139107493009	0.0502019319995557	4.13241807826687e-05	5.46219452455292e-05	0.000638656705685873	0.000638922660975128	0.000638922660975129	0.000638772985361673	8.09737409221643e-05	8.08574612463618e-05	0.000637830222070216	0.000637830222070216	8.00309776307082e-05	8.00309776307082e-05	7.98813020172534e-05	8.00309776307082e-05	8.01472573065106e-05	0.000636854062841108	1.00063685406284	8.00309776307087e-05	8.00309776307084e-05	0.000636854062841109	8.00309776307087e-05	7.90548184016e-05	7.90548184015997e-05	7.90548184015998e-05	7.90548184016003e-05	7.90548184015998e-05	7.90548184016004e-05	7.90548184015999e-05	7.90548184015999e-05	7.90548184016002e-05	7.90548184016002e-05	7.90548184016e-05	7.90548184016e-05	7.90548184015998e-05	7.90548184015999e-05	7.90548184015998e-05	7.90548184015999e-05	7.90548184015998e-05	7.90548184015999e-05	7.90548184015998e-05	7.90548184016e-05	7.90548184015999e-05	7.90548184016001e-05	7.90548184016e-05	7.90548184015998e-05	7.90548184015998e-05	7.90548184015999e-05	7.90548184015999e-05	7.90548184016e-05	7.90548184016e-05	7.90548184015998e-05	7.90548184015998e-05	7.90548184015999e-05	7.90548184015998e-05	7.90548184015999e-05	7.90548184015999e-05	7.90548184015999e-05	7.90548184015999e-05	7.90548184015998e-05	7.90548184015999e-05	7.90548184015998e-05	7.90548184015998e-05	7.90548184015998e-05	7.90548184015998e-05	7.90548184015998e-05	7.90548184015998e-05
"Opisthograptis_luteolata"	0.0506172400397197	0.0502366319954646	8.47386061781789e-05	3.78145719309502e-05	3.3675796807729e-05	0.000499425869031531	0.000499343093529067	0.000499343093529067	8.14607850054819e-05	8.05192449368357e-05	0.000498484328962887	0.000498669577592914	0.000498669577592914	0.000497728037524266	0.000497728037524266	7.98457290006807e-05	0.000497728037524266	7.97629534982168e-05	8.00309776307082e-05	8.00309776307082e-05	1.00049772803753	0.000497728037524266	8.00309776307085e-05	0.000497728037524267	7.90894375620619e-05	7.90894375620616e-05	7.90894375620618e-05	7.90894375620623e-05	7.90894375620618e-05	7.90894375620623e-05	7.90894375620619e-05	7.90894375620619e-05	7.90894375620622e-05	7.90894375620622e-05	7.90894375620619e-05	7.9089437562062e-05	7.90894375620618e-05	7.90894375620619e-05	7.90894375620618e-05	7.90894375620619e-05	7.90894375620618e-05	7.90894375620619e-05	7.90894375620619e-05	7.9089437562062e-05	7.90894375620619e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620618e-05	7.90894375620618e-05	7.9089437562062e-05	7.90894375620619e-05	7.90894375620621e-05	7.9089437562062e-05	7.90894375620618e-05	7.90894375620618e-05	7.90894375620619e-05	7.90894375620619e-05	7.9089437562062e-05	7.90894375620619e-05	7.9089437562062e-05	7.90894375620619e-05	7.90894375620619e-05	7.90894375620619e-05	7.90894375620618e-05	7.90894375620619e-05	7.90894375620619e-05	7.90894375620619e-05	7.90894375620619e-05	7.90894375620619e-05
"Orthosia_gothica"	0.0506172400397196	0.0502366319954646	8.47386061781794e-05	3.78145719309501e-05	3.3675796807729e-05	0.00049942586903153	0.000499343093529065	0.000499343093529065	8.14607850054819e-05	8.05192449368357e-05	0.000498484328962884	0.000498669577592913	0.000498669577592913	0.000497728037524268	0.000497728037524268	7.98457290006812e-05	0.000497728037524268	7.97629534982164e-05	8.00309776307088e-05	8.00309776307088e-05	0.000497728037524268	1.00049772803752	8.00309776307085e-05	0.000497728037524267	7.90894375620619e-05	7.90894375620616e-05	7.90894375620618e-05	7.90894375620623e-05	7.90894375620618e-05	7.90894375620623e-05	7.90894375620619e-05	7.90894375620619e-05	7.90894375620622e-05	7.90894375620622e-05	7.90894375620619e-05	7.9089437562062e-05	7.90894375620618e-05	7.90894375620619e-05	7.90894375620618e-05	7.90894375620619e-05	7.90894375620618e-05	7.9089437562062e-05	7.90894375620619e-05	7.9089437562062e-05	7.9089437562062e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620619e-05	7.90894375620618e-05	7.9089437562062e-05	7.90894375620619e-05	7.90894375620621e-05	7.9089437562062e-05	7.90894375620619e-05	7.90894375620618e-05	7.90894375620619e-05	7.90894375620619e-05	7.9089437562062e-05	7.9089437562062e-05	7.9089437562062e-05	7.9089437562062e-05	7.90894375620619e-05	7.9089437562062e-05	7.90894375620619e-05	7.90894375620619e-05	7.90894375620619e-05	7.90894375620619e-05	7.90894375620619e-05	7.90894375620619e-05
"Orthosia_gracilis"	0.0505950837770241	0.000117139107493009	0.0502019319995557	4.13241807826688e-05	5.46219452455292e-05	0.00063865670568587	0.000638922660975127	0.000638922660975127	0.000638772985361671	8.09737409221639e-05	8.08574612463617e-05	0.000637830222070217	0.000637830222070217	8.00309776307082e-05	8.00309776307082e-05	7.98813020172536e-05	8.00309776307082e-05	8.01472573065104e-05	0.000636854062841111	0.000636854062841111	8.00309776307082e-05	8.00309776307082e-05	1.00063685406284	8.00309776307087e-05	7.90548184016e-05	7.90548184015997e-05	7.90548184015998e-05	7.90548184016003e-05	7.90548184015998e-05	7.90548184016004e-05	7.90548184016e-05	7.90548184015999e-05	7.90548184016002e-05	7.90548184016003e-05	7.90548184016e-05	7.90548184016001e-05	7.90548184015999e-05	7.90548184016e-05	7.90548184015998e-05	7.90548184016e-05	7.90548184015999e-05	7.90548184016e-05	7.90548184016e-05	7.90548184016001e-05	7.90548184016e-05	7.90548184016002e-05	7.90548184016002e-05	7.90548184016e-05	7.90548184015999e-05	7.90548184016001e-05	7.90548184016e-05	7.90548184016002e-05	7.90548184016001e-05	7.90548184016e-05	7.90548184016e-05	7.90548184016e-05	7.90548184016e-05	7.90548184016001e-05	7.90548184016001e-05	7.90548184016001e-05	7.90548184016001e-05	7.90548184016e-05	7.90548184016001e-05	7.90548184016e-05	7.90548184016001e-05	7.90548184016001e-05	7.90548184016e-05	7.90548184016e-05	7.90548184016e-05
"Thecla_betulae"	0.0506172400397197	0.0502366319954644	8.47386061781788e-05	3.781457193095e-05	3.36757968077291e-05	0.00049942586903153	0.000499343093529066	0.000499343093529066	8.14607850054823e-05	8.05192449368359e-05	0.000498484328962887	0.00049866957759291	0.00049866957759291	0.000497728037524268	0.000497728037524268	7.98457290006813e-05	0.000497728037524268	7.97629534982166e-05	8.00309776307084e-05	8.00309776307084e-05	0.000497728037524268	0.000497728037524268	8.00309776307084e-05	1.00049772803753	7.90894375620619e-05	7.90894375620616e-05	7.90894375620618e-05	7.90894375620623e-05	7.90894375620618e-05	7.90894375620623e-05	7.90894375620619e-05	7.90894375620619e-05	7.90894375620622e-05	7.90894375620622e-05	7.90894375620619e-05	7.9089437562062e-05	7.90894375620618e-05	7.90894375620619e-05	7.90894375620618e-05	7.90894375620619e-05	7.90894375620618e-05	7.9089437562062e-05	7.90894375620619e-05	7.90894375620621e-05	7.9089437562062e-05	7.90894375620622e-05	7.90894375620621e-05	7.90894375620619e-05	7.90894375620618e-05	7.9089437562062e-05	7.9089437562062e-05	7.90894375620621e-05	7.90894375620621e-05	7.90894375620619e-05	7.90894375620619e-05	7.9089437562062e-05	7.9089437562062e-05	7.9089437562062e-05	7.9089437562062e-05	7.90894375620621e-05	7.9089437562062e-05	7.90894375620619e-05	7.9089437562062e-05	7.90894375620619e-05	7.9089437562062e-05	7.9089437562062e-05	7.9089437562062e-05	7.9089437562062e-05	7.9089437562062e-05
"Abraxas_grossulariata"	0.100833040111722	7.52699939470447e-05	5.02210465771283e-05	2.64405470436758e-05	2.51293108113854e-05	0.000159265697693633	0.000159239472968986	0.000159239472968986	0.000159141033960301	0.000158583022331667	0.000158707686064997	0.000158736886752759	0.000158736886752759	0.000158178875124124	0.000158178875124124	0.000158080436115439	0.000158178875124124	0.000158054211390793	0.0001581096368032	0.0001581096368032	0.000158178875124124	0.000158178875124124	0.0001581096368032	0.000158178875124124	1.00015755162517	0.000157551625174565	0.000157551625174565	0.000157551625174566	0.000157551625174565	0.000157551625174566	0.000157551625174565	0.000157551625174565	0.000157551625174566	0.000157551625174566	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174565	0.000157551625174565	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174565	0.000157551625174565	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566
"Abraxas_sylvata"	0.100833040111722	7.52699939470446e-05	5.02210465771284e-05	2.64405470436757e-05	2.51293108113854e-05	0.000159265697693632	0.000159239472968987	0.000159239472968987	0.000159141033960301	0.000158583022331667	0.000158707686064998	0.000158736886752759	0.000158736886752759	0.000158178875124124	0.000158178875124124	0.000158080436115438	0.000158178875124124	0.000158054211390793	0.0001581096368032	0.0001581096368032	0.000158178875124124	0.000158178875124124	0.0001581096368032	0.000158178875124124	0.000157551625174566	1.00015755162517	0.000157551625174565	0.000157551625174566	0.000157551625174565	0.000157551625174566	0.000157551625174565	0.000157551625174565	0.000157551625174566	0.000157551625174566	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174566	0.000157551625174565	0.000157551625174566	0.000157551625174566	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174566	0.000157551625174566	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174565	0.000157551625174566	0.000157551625174565	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566
"Acronicta_strigosa"	0.100833040111722	7.52699939470446e-05	5.02210465771282e-05	2.64405470436758e-05	2.51293108113854e-05	0.000159265697693632	0.000159239472968986	0.000159239472968986	0.000159141033960301	0.000158583022331667	0.000158707686064998	0.000158736886752759	0.000158736886752759	0.000158178875124124	0.000158178875124124	0.000158080436115438	0.000158178875124124	0.000158054211390793	0.0001581096368032	0.0001581096368032	0.000158178875124124	0.000158178875124124	0.0001581096368032	0.000158178875124124	0.000157551625174566	0.000157551625174566	1.00015755162517	0.000157551625174566	0.000157551625174565	0.000157551625174566	0.000157551625174565	0.000157551625174565	0.000157551625174566	0.000157551625174566	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174566	0.000157551625174566	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174566	0.000157551625174566	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174565	0.000157551625174566	0.000157551625174565	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566	0.000157551625174566
"Agriopis_marginaria"	0.100833040111722	7.52699939470445e-05	5.02210465771283e-05	2.64405470436757e-05	2.51293108113854e-05	0.000159265697693633	0.000159239472968987	0.000159239472968987	0.000159141033960301	0.000158583022331667	0.000158707686064998	0.000158736886752759	0.000158736886752759	0.000158178875124124	0.000158178875124124	0.000158080436115439	0.000158178875124124	0.000158054211390793	0.0001581096368032	0.0001581096368032	0.000158178875124124	0.000158178875124124	0.0001581096368032	0.000158178875124124	0.000157551625174565	0.000157551625174565	0.000157551625174565	1.00015755162518	0.000157551625174565	0.000157551625174566	0.000157551625174565	0.000157551625174565	0.000157551625174566	0.000157551625174566	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565	0.000157551625174565
