"Heteractis_crispa"	"Entacmaea_quadricolor"	"Heteractis_magnifica"	"Stichodactyla_mertensii"	"Heteractis_aurora"	"Stichodactyla_gigantea"	"Stichodactyla_haddoni"	"Macrodactyla_doreensis"	"Heteractis_malu"	"Cryptodendrum_adhaesivum"	"Amphiprion_clarkii"	"Amphiprion_akindynos"	"Amphiprion_chrysopterus"	"Amphiprion_chrysogaster"	"Amphiprion_bicinctus"	"Amphiprion_tricinctus"	"Amphiprion_perideraion"	"Amphiprion_allardi"	"Amphiprion_melanopus"	"Amphiprion_ocellaris"	"Amphiprion_percula"	"Amphiprion_leucokranos"	"Amphiprion_polymnus"	"Amphiprion_omanensis"	"Amphiprion_rubrocinctus"	"Amphiprion_sandaracinos"	"Amphiprion_akallopisos"	"Amphiprion_ephippium"	"Amphiprion_frenatus"	"Amphiprion_fuscocaudatus"	"Amphiprion_latezonatus"	"Amphiprion_latifasciatus"	"Amphiprion_mccullochi"	"Amphiprion_nigripes"	"Amphiprion_sebae"	"Premnas_biaculeatus"
"Amphiprion_clarkii"	0.0101589483685572	0.0101415074734589	0.0101393384765304	0.0101414907040905	0.0100927727848421	0.0101016754473222	0.0101036078460346	0.0100710475180533	0.0100298561956059	0.0100298561956059	1.00298561956059	0.000727872133516678	0.000853377378376484	0.000451025677557202	0.000583534878573327	0.000372769448177379	0.000535105535265547	0.000300205531259113	0.000361340943263897	0.00028877689735049	0.000283329347314213	0.000235069871177228	0.000468677359812951	0.000294912767811301	0.000204282539041211	0.000150575383872808	0.000162505954258963	0.000150575512867949	7.80115959496835e-05	7.80114669545426e-05	7.25639169182655e-05	7.80114669545426e-05	7.80115959496835e-05	8.449448730442e-05	0.000144337254943352	7.80115959496835e-05
"Amphiprion_akindynos"	0.0144539736005582	0.0144500408382276	0.0144379882676475	0.0144500153818934	0.0143806228303579	0.0143894619398066	0.0143841088244671	4.30929804707886e-05	1.03981733359525e-05	1.03981733359525e-05	0.00103981733359525	1.00103666037442	0.00085786942468048	0.000642395271299237	0.000831173105495336	0.00053098826235069	0.000404504836231831	0.000427745593775274	0.00051458167201412	0.000411338807620748	0.000403427511720061	0.000334713201948581	0.000309807262008144	0.000419884097790433	0.000291022434541641	0.000214396633051519	0.000231470533373165	0.000214396828869474	0.000111154160294058	0.000111153964476103	0.000103242668575416	0.000111153964476103	0.000111154160294058	0.000120316568897062	0.000205487268920959	0.000111154160294058
"Amphiprion_chrysopterus"	0.0144613118854888	0.0144379551470417	0.0144274052375061	0.0144453986404282	0.014381987674584	7.91185420815837e-05	0.0144004258811086	0.0143521157910511	1.21911054053783e-05	1.21911054053783e-05	0.00121911054053784	0.00085786942468048	1.00121568333768	0.00064252416456933	0.000652149054950358	0.00053093169619512	0.000583315338427865	0.000427636611298771	0.000335573637090369	0.000232335809835455	0.000224512443651586	0.000334641912955784	0.00066781834940275	0.000420076648065254	0.000112050175214802	0.000214413535976566	0.000231346828059435	0.000214356278335131	0.000111061193438782	0.000111118451080217	0.000103295084896349	0.000111118451080217	0.000111061193438782	0.000120228376979218	0.000205720369730123	0.000111061193438782
"Amphiprion_chrysogaster"	0.000135180057475162	0.000106223959399077	0.0251700058184159	0.02521219716565	0.025116504811084	7.13422007112939e-05	0.0251314020842256	4.46936292621659e-05	1.127564193893e-05	1.127564193893e-05	0.001127564193893	0.00112419172477366	0.00112441728799633	1.00112151726805	0.000765171694999014	0.000554529869003323	0.000212724738566353	0.000553564297164215	0.000212424505214792	0.000404581804192998	0.000211607397834799	0.000404655598523215	0.000361102942345313	0.000360802708993752	1.70888488888407e-06	0.000194905550036416	0.000403690026684107	1.7826792191012e-06	8.17107379992897e-07	0.000193939978197308	9.65571839108301e-07	0.000193939978197308	8.17107379992898e-07	0.000209750048486799	0.000359020029774651	8.17107379992898e-07
"Amphiprion_bicinctus"	0.0168376191677927	0.0168410234397977	0.0168289687877848	0.0168429865505927	0.0167621043862772	0.0167817960467906	5.97091371498104e-05	3.64423312963117e-05	9.72558130955543e-06	9.72558130955543e-06	0.000972558130955544	0.000969701956411225	0.00076084056410875	0.000510114463332675	1.00096884896874	0.0006188351115879	0.000471193623773541	0.000498566403246524	0.000599828899643423	0.000479575292154315	0.000470282565491133	0.00039007154991081	0.000122032754297353	0.000250668030167236	0.000339318784737173	0.000249830143345936	0.000269802841569433	0.000249815042493667	0.00012954633415229	0.000129561435004559	0.000120268708341377	0.000129561435004559	0.00012954633415229	0.000140241406564874	8.5298767356872e-07	0.00012954633415229
"Amphiprion_tricinctus"	0.0251809070951831	0.0252078662083083	0.000114062339313246	0.0251994501997595	0.0251132443214558	7.43443888880208e-05	6.83754212300254e-05	3.32125635541015e-05	9.31923620443448e-06	9.31923620443448e-06	0.000931923620443447	0.000929229459113708	0.00092913046834146	0.000554529869003323	0.00092825266738185	1.00092637284303	0.000182573760552681	0.000746509220918022	0.000375650109604662	0.000195721748968912	0.000181743446463828	0.000374656066216263	0.000181670727929161	0.000374747076981142	0.000194835968001934	0.000373705546721986	0.000194792444107812	0.000373770285249284	0.000193906663140833	0.000193841924613535	0.000179863622108451	0.000193841924613535	0.000193906663140833	9.50519494277046e-07	9.76791731857504e-07	0.000193906663140833
"Amphiprion_perideraion"	0.0252109461168791	0.000103229106687281	0.0251916248242626	0.000110103769335314	5.98186316205636e-05	0.025142917459102	7.65119421775738e-05	0.0250881938832734	1.33776383816387e-05	1.33776383816387e-05	0.00133776383816387	0.000707883463405705	0.00102080184224876	0.000212724738566353	0.000706790435660311	0.000182573760552681	1.00133149970874	2.4955740035445e-06	0.000705088931708207	0.00052506362717944	0.000704294861656767	0.000390855345489801	0.000808376061376364	0.000181965284345971	0.000315080538290216	0.000180925138620947	0.000210777158940665	0.000180872256600577	7.94070051440621e-07	8.46952071810109e-07	0.000180078186549136	8.4695207181011e-07	7.94070051440621e-07	0.000209930206868855	1.09302774539391e-06	7.94070051440621e-07
"Amphiprion_allardi"	0.000130140017844318	0.0335650609765212	0.000110664517299959	0.0335598245932616	0.0334649547904665	6.91979433214351e-05	6.58171954481516e-05	2.44272738537688e-05	1.00068510419704e-05	1.00068510419704e-05	0.00100068510419704	0.000998073052142306	0.000997818759697133	0.000738085729552287	0.000997132806493047	0.000995345627890696	3.32743200472599e-06	1.00099441605633	0.000260909526900853	0.000259939675473594	2.71675015838177e-06	0.000260004272738107	2.48049905163437e-06	0.000260062593947761	0.000259057751033989	0.000259082068427274	0.000259074701182076	0.000259122348298502	0.000258192776742471	0.000258152496871243	9.2957155603084e-07	0.000258152496871244	0.000258192776742471	9.22204310832994e-07	9.40245649259308e-07	0.000258192776742471
"Amphiprion_melanopus"	0.0251955150200631	0.0251983768199306	0.0251761741590236	0.000116787692836427	6.65077323433028e-05	0.0251433430828221	5.42203591702545e-05	4.11090967484721e-05	9.03352358159741e-06	9.03352358159741e-06	0.000903352358159741	0.00090051792602471	0.000587253864908145	0.000212424505214791	0.000899743349465135	0.000375650109604662	0.000705088931708207	0.00019568214517564	1.00089789487214	0.000524991606728446	0.000704061204289495	0.000390667782622191	0.000181770268407309	0.000374576208834217	0.000508125456380896	0.000180866331296995	0.000210699818193169	0.000373801632274642	0.00019383366784562	8.98366867972514e-07	0.000179967964429022	8.98366867972514e-07	0.00019383366784562	0.000209801451325197	7.74576559575064e-07	0.00019383366784562
"Amphiprion_ocellaris"	0.000143171907893656	0.000101127017709219	0.0335568796136215	0.0335503664583211	7.57423345198837e-05	0.0334838071122588	4.47976764514096e-05	3.49570961687002e-05	9.62589657834967e-06	9.62589657834967e-06	0.000962589657834966	0.000959790551115079	0.000542116889616061	0.000539442405590664	0.00095915058430863	0.000260962331958549	0.000700084836239254	0.000259939675473594	0.000699988808971261	1.00095626799434	0.000699210908835036	0.000538743061918886	2.5365506956209e-06	2.44052342762815e-06	0.00041932548903946	0.000259102398472041	0.000537720405433932	1.80055662117945e-06	7.77900136224761e-07	0.000258079741987086	1.02265648495468e-06	0.000258079741987086	7.77900136224762e-07	0.000279640663446846	6.39966806448708e-07	7.77900136224762e-07
"Amphiprion_percula"	0.0335450983177412	0.000116985903074273	0.0335472730582697	0.000126148507923729	5.92539820878001e-05	0.0334943941502597	5.36010788514692e-05	4.84573887388546e-05	9.44431157714043e-06	9.44431157714043e-06	0.000944431157714043	0.000941330860680143	0.000523862368520368	0.000282143197113065	0.000940565130982265	0.000242324595285104	0.000939059815542355	2.71675015838177e-06	0.000938748272385993	0.000699210908835036	1.00093784838082	0.000520138827083512	0.000241585009543072	0.00024127346638671	0.000419579818440356	0.000240578218264597	0.000280530981956789	0.000240507736688832	8.99891562109789e-07	9.7037313787484e-07	0.000239607845126722	9.70373137874841e-07	8.9989156210979e-07	0.000279560608818914	7.65729697878131e-07	8.9989156210979e-07
"Amphiprion_leucokranos"	0.0335352008437007	9.77014669899252e-05	0.0335320444376623	0.0335583798834635	7.77937491156663e-05	9.34379642199749e-05	5.98059974215425e-05	4.00653427822561e-05	7.83566237257427e-06	7.83566237257427e-06	0.000783566237257427	0.000780997471213356	0.000780831130230162	0.000539540798030954	0.00078014309982162	0.000499541421621683	0.000521140460653068	0.000260004272738107	0.000520890376829588	0.000538743061918886	0.000520138827083512	1.00077711223625	0.000241393153844869	0.000241143070021389	1.91952429882604e-06	0.000497678532602526	0.000537575087366136	0.000240288698629652	7.51549746076348e-07	0.00025814138371895	0.000239537148883576	0.00025814138371895	7.51549746076348e-07	0.000279433703647186	8.54371391736321e-07	7.51549746076348e-07
"Amphiprion_polymnus"	0.0335645993462146	0.000100795283334182	0.000113680358139122	9.08283141734523e-05	7.04529964949103e-05	7.12428030399274e-05	0.0335172671930341	0.0334499895583498	1.56225786604317e-05	1.56225786604317e-05	0.00156225786604317	0.000722883611352337	0.00155824281527308	0.000481470589793751	0.000244065508594706	0.000242227637238881	0.00107783474850182	2.48049905163437e-06	0.000242360357876412	2.5365506956209e-06	0.000241585009543072	0.000241393153844869	1.0015548149799	0.000719340589278217	1.66588337133896e-06	0.000240445817527043	1.6460156576218e-06	0.000240522486520587	7.75348333339864e-07	6.98679339795787e-07	0.000239747138187247	6.98679339795787e-07	7.75348333339864e-07	9.47336317826016e-07	0.00047881810275763	7.75348333339864e-07
"Amphiprion_omanensis"	0.0335440245504599	0.0335609922343252	9.30794711538059e-05	9.97402121749357e-05	7.93717974585626e-05	7.18103013333955e-05	0.0334875450823577	5.38765096500247e-05	9.83042559371003e-06	9.83042559371003e-06	0.000983042559371003	0.000979729561511011	0.000980178845485594	0.000481070278658336	0.000501336060334472	0.000499662769308189	0.000242620379127961	0.000260062593947761	0.000499434945112289	2.44052342762815e-06	0.00024127346638671	0.000241143070021389	0.000719340589278217	1.00097615515526	0.000259059107492246	0.000240367407761774	1.54289466096071e-06	0.000497761654086007	0.000258161478725579	7.67232401345659e-07	0.000239600175360428	7.67232401345659e-07	0.000258161478725579	7.75662259615049e-07	0.000478393501176539	0.000258161478725579
"Amphiprion_rubrocinctus"	0.000151943323403749	0.0502945540631635	0.000130819397257823	9.14959957001929e-05	7.01138268729817e-05	0.0501755405251068	4.35516678959289e-05	3.16539567958784e-05	1.02141269520605e-05	1.02141269520605e-05	0.00102141269520605	0.00101857852089574	0.000392175613251807	3.41776977776814e-06	0.00101795635421152	0.000389671936003867	0.000630161076580431	0.000388586626550984	0.00101625091276179	0.00062898823355919	0.000629369727660534	2.87928644823905e-06	2.49882505700843e-06	0.000388588661238369	1.00101407544167	1.78912480442387e-06	1.79397699535513e-06	0.000387966494554142	0.000386881185101258	7.03815351539946e-07	1.08530945288392e-06	7.03815351539946e-07	0.000386881185101258	1.09016164381519e-06	6.22166684227556e-07	0.000386881185101258
"Amphiprion_sandaracinos"	0.0502303187124283	0.0001124935756221	0.000138665638380705	0.0502546539448491	8.28454430716252e-05	7.39031685864633e-05	6.28449949755571e-05	3.93179937998682e-05	7.5287691936404e-06	7.5287691936404e-06	0.00075287691936404	0.000750388215680315	0.000750447375917981	0.000389811100072832	0.000749490430037808	0.000747411093443971	0.000361850277241893	0.000388623102640912	0.000361732662593989	0.00038865359770806	0.000360867327396896	0.000746517798903789	0.000360668726290564	0.00036055111164266	1.78912480442386e-06	1.00074536225192	0.00038772980810073	0.000359653326000153	8.65335197093073e-07	0.000386574261114224	0.000358787990803059	0.000386574261114224	8.65335197093074e-07	1.15554698650587e-06	8.97785642507958e-07	8.65335197093074e-07
"Amphiprion_akallopisos"	0.000136197101951178	7.84112486500478e-05	0.050235938753817	0.0502784063155688	8.76341664617495e-05	9.52650835360736e-05	5.16839468444905e-05	3.03137978458342e-05	8.12529771294813e-06	8.12529771294813e-06	0.000812529771294813	0.000810146866806077	0.000809713898208022	0.000807380053368214	0.000809408524708299	0.000389584888215623	0.00042155431788133	0.000388612051773115	0.000421399636386339	0.000806580608150897	0.000420796472935184	0.000806362631049204	2.4690234864327e-06	2.31434199144106e-06	1.79397699535513e-06	0.00038772980810073	1.00080538979461	1.57599989366263e-06	6.03163451154214e-07	0.000386756971658221	9.72836442508414e-07	0.000386756971658221	6.03163451154215e-07	0.000418632822948475	7.38342097778435e-07	6.03163451154215e-07
"Amphiprion_ephippium"	0.0502399867271142	0.0502894157370846	9.3566633319126e-05	0.000103516133413755	7.31909487666554e-05	8.99868030485232e-05	6.60641493511284e-05	3.93163267162122e-05	7.52877564339745e-06	7.52877564339745e-06	0.000752877564339745	0.00075038890104316	0.000750246974172959	3.5653584382024e-06	0.000749445127481001	0.000747540570498569	0.000361744513201154	0.000388683522447753	0.000747603264549284	2.70083493176917e-06	0.000360761605033248	0.000360433047944478	0.00036078372978088	0.00074664248112901	0.000387966494554142	0.000359653326000153	1.57599989366263e-06	1.00074569870757	0.000386841659516035	7.96277949336578e-07	0.000358857048050816	7.96277949336578e-07	0.000386841659516035	7.7972194432605e-07	9.43773562158976e-07	0.000386841659516035
"Amphiprion_frenatus"	0.000146765127028886	0.100442549570499	6.28774612851476e-05	8.87052475745191e-05	8.82689831098112e-05	9.01898805092685e-05	5.60782001266102e-05	1.90642207773246e-05	7.80115959496835e-06	7.80115959496835e-06	0.000780115959496835	0.000778079122058408	0.000777428354071475	3.26842951997159e-06	0.000777278004913742	0.000775626652563333	3.17628020576249e-06	0.000774578330227413	0.000775334671382479	2.33370040867429e-06	2.69967468632937e-06	2.25464923822904e-06	2.32604500001959e-06	0.000774484436176736	0.000773762370202516	1.73067039418615e-06	1.20632690230843e-06	0.000773683319032071	1.0007726349967	6.82348058265531e-07	1.04832233592062e-06	6.82348058265531e-07	0.00077263499669615	5.23978844042896e-07	8.01117144665859e-07	0.00077263499669615
"Amphiprion_fuscocaudatus"	0.000127429097657067	8.87052475745191e-05	0.000153075471408305	0.100390980870445	0.000107577971719751	5.80226115851487e-05	4.96398913754676e-05	1.90675549446366e-05	7.80114669545426e-06	7.80114669545426e-06	0.000780114669545426	0.000778077751332719	0.000777829157561521	0.000775759912789232	0.000777368610027355	0.000775367698454138	3.38780828724044e-06	0.000774457490613731	3.59346747189006e-06	0.000774239225961257	2.91111941362452e-06	0.00077442415115685	2.09603801938736e-06	2.30169720403698e-06	1.40763070307989e-06	0.000773148522228448	0.000773513943316443	1.59255589867316e-06	6.82348058265531e-07	1.00077223831439	9.10207840407624e-07	0.00077223831438804	6.82348058265532e-07	1.27562892840254e-06	7.09141305363822e-07	6.82348058265532e-07
"Amphiprion_latezonatus"	0.1003332083272	0.00013628190366968	0.000124255805353104	0.000118327019252991	5.81129144234997e-05	8.97837255877777e-05	7.60500985756465e-05	5.95684326550997e-05	7.25639169182655e-06	7.25639169182655e-06	0.000725639169182655	0.000722698680027912	0.000723065594274442	3.8622873564332e-06	0.00072161225004826	0.000719454488433803	0.000720312746196545	2.78871466809252e-06	0.000719871857716088	3.06796945486405e-06	0.000718823535380167	0.000718611446650728	0.00071924141456174	0.000718800526081283	2.17061890576784e-06	0.000717575981606118	1.94567288501683e-06	0.000717714096101632	1.04832233592062e-06	9.10207840407623e-07	1.00071666577377	9.10207840407623e-07	1.04832233592062e-06	1.0354650446092e-06	1.08642997965209e-06	1.04832233592062e-06
"Amphiprion_latifasciatus"	0.000127429097657067	8.87052475745191e-05	0.000153075471408305	0.100390980870445	0.000107577971719751	5.80226115851487e-05	4.96398913754676e-05	1.90675549446366e-05	7.80114669545426e-06	7.80114669545426e-06	0.000780114669545426	0.000778077751332719	0.000777829157561521	0.000775759912789232	0.000777368610027355	0.000775367698454138	3.38780828724044e-06	0.000774457490613731	3.59346747189006e-06	0.000774239225961257	2.91111941362452e-06	0.00077442415115685	2.09603801938736e-06	2.30169720403698e-06	1.40763070307989e-06	0.000773148522228448	0.000773513943316443	1.59255589867316e-06	6.82348058265531e-07	0.00077223831438804	9.10207840407624e-07	1.00077223831439	6.82348058265532e-07	1.27562892840254e-06	7.09141305363822e-07	6.82348058265532e-07
"Amphiprion_mccullochi"	0.000146765127028886	0.100442549570499	6.28774612851476e-05	8.87052475745191e-05	8.82689831098112e-05	9.01898805092685e-05	5.60782001266102e-05	1.90642207773246e-05	7.80115959496835e-06	7.80115959496835e-06	0.000780115959496835	0.000778079122058408	0.000777428354071475	3.26842951997159e-06	0.000777278004913742	0.000775626652563333	3.17628020576249e-06	0.000774578330227413	0.00077533467138248	2.33370040867429e-06	2.69967468632937e-06	2.25464923822904e-06	2.32604500001959e-06	0.000774484436176737	0.000773762370202516	1.73067039418615e-06	1.20632690230843e-06	0.000773683319032071	0.00077263499669615	6.82348058265532e-07	1.04832233592062e-06	6.82348058265532e-07	1.0007726349967	5.23978844042896e-07	8.01117144665859e-07	0.00077263499669615
"Amphiprion_nigripes"	0.000144965106245289	6.81172497255765e-05	0.100318802036226	0.00016583176069233	6.76903612037483e-05	0.000132507555486998	5.37280023135133e-05	4.15600407470319e-05	8.449448730442e-06	8.449448730442e-06	0.0008449448730442	0.000842215982279436	0.000841598638854524	0.000839000193947196	0.000841448439389243	3.80207797710819e-06	0.00083972082747542	2.76661293249898e-06	0.000839205805300787	0.000838921990340537	0.000838681826456743	0.000838301110941559	2.84200895347805e-06	2.32698677884515e-06	2.18032328763038e-06	2.31109397301174e-06	0.000837265645896949	1.5594438886521e-06	5.23978844042896e-07	1.27562892840254e-06	1.0354650446092e-06	1.27562892840254e-06	5.23978844042896e-07	1.00083599001697	7.67542890193047e-07	5.23978844042897e-07
"Amphiprion_sebae"	0.000152100197151293	0.000104145228806562	9.21051468231657e-05	9.21883696972969e-05	9.1733494842377e-05	3.54572979031403e-05	0.100330506948371	8.29968755176499e-05	1.44337254943352e-05	1.44337254943352e-05	0.00144337254943352	0.00143841088244671	0.00144004258811086	0.0014360801190986	5.11792604141232e-06	3.90716692743002e-06	4.37211098157564e-06	2.82073694777792e-06	3.09830623830025e-06	1.91990041934612e-06	2.29718909363439e-06	2.56311417520896e-06	0.00143645430827289	0.00143518050352962	1.24433336845511e-06	1.79557128501592e-06	1.47668419555687e-06	1.88754712431795e-06	8.01117144665859e-07	7.09141305363823e-07	1.08642997965209e-06	7.09141305363822e-07	8.01117144665859e-07	7.67542890193047e-07	1.00143329295641	8.01117144665859e-07
