"Microtus_arvalis"	"Lagurus_lagurus"	"Marmota_bobak"	"Arvicola_terrestris"	"Allocricetulus_eversmanni"	"Apodemus_uralensis"	"Microtus_gregalis"	"Spermophilus_major"	"Sorex_araneus"	"Clethrionomys_glareolus"	"Microtus_oeconomus"	"Spermophilus_pygmaeus"	"Allactaga_major"	"Cricetus_cricetus"	"Spermophilus_fulvus"	"Micromys_minutus"	"Ctenophthalmus_breviatus"	"Ctenophthalmus_assimilis"	"Citellophilus_tesquorum"	"Neopsylla_pleskei"	"Frontopsylla_elata"	"Oropsylla_ilovaiskii"	"Amalaraeus_penicilliger"	"Peromyscopsylla_bidentata"	"Corrodopsylla_birulai"	"Mesopsylla_hebes"	"Amphipsylla_prima"	"Frontopsylla_semura"	"Palaeopsylla_soricis"	"Leptopsylla_segnis"	"Neopsylla_setosa"	"Oropsylla_silantiewi"	"Amphipsylla_kalabukhovi"	"Amphipsylla_kuznetzovi"
"Microtus_oeconomus"	0.000913547748324454	0.000493147625079133	0.000211851188927083	0.000910965667628571	0.00049338683630986	0.000912242680112561	0.000910839760914075	0.000211382506632238	0.00174923393536536	0.000703895341258784	1.00216367482309	0.000211499191100806	1.35250380111824e-06	0.000212040234827162	1.00449098696089e-06	9.45566653864543e-07	0.025208825391476	0.025190655268492	8.57178694687861e-05	9.99456408182743e-05	0.0251288383536678	7.1246500473439e-06	2.83669996159363e-05	3.83103745197318e-05	0.0250978227189613	4.50834600372746e-08	1.9918600233851e-05	8.25659697139637e-06	4.37308483841339e-05	1.71236555598404e-05	7.08345606959223e-06	7.06170629756944e-06	8.22311393849767e-06	1.30506821189208e-05
"Spermophilus_pygmaeus"	0.000702885933011235	0.000701050567513083	0.000700926296314857	0.000701154949801022	0.000704907549267116	0.00070188181024979	0.000282337643233147	0.000701238994296298	0.000281894898073585	4.65889744505093e-06	0.000281998921467741	1.00237200898153	3.51333858434495e-06	0.000280905500310321	0.00167945473936063	1.91080553259177e-07	0.0335497785847209	8.13424813169926e-05	0.0335206709696907	7.6725763791615e-05	4.85256383604394e-05	7.9473569074709e-05	5.73241659777531e-06	2.18058134630625e-05	1.40973454885331e-05	1.17111286144832e-07	1.40875670280481e-05	6.77302837998063e-05	7.04737245183961e-06	9.43007235479713e-06	0.0334683821240296	2.33642098771619e-05	1.17484591544519e-05	1.00412276144462e-05
"Allactaga_major"	0.000376597617041	0.000375601911711796	1.64120801985745e-06	0.000375492131957188	0.000377773638171961	0.000376059620445227	0.000375041685694831	0.00112061899515772	1.2718444383497e-06	0.000376391983986879	1.80333840149099e-06	3.51333858434495e-06	1.00484126563683	0.000374459036692322	0.00112304741614787	4.30697727644359e-07	9.05512003747622e-05	4.59204761022904e-05	7.04915192001255e-05	0.0335530344189821	3.20804144542297e-05	0.0335694977349379	1.29209318293308e-05	1.7024654641152e-05	7.68795709960171e-08	0.0334947088545611	1.28890665769056e-05	4.37311411744618e-05	3.17961109587424e-08	1.78589962324138e-05	3.75520251577406e-05	5.47069339952482e-08	6.29622730286601e-06	5.37996595772857e-06
"Cricetus_cricetus"	0.000658161330294237	0.000656304645065582	0.000281372313940422	0.000655565264944744	0.000655824868009033	0.000657221099822388	0.000655914091961269	0.000281164822681602	0.000282042542103223	0.00205233396296429	0.000282720313102882	0.000280905500310321	0.000374459036692322	1.00232385005063	1.75094950987297e-06	1.41930897836123e-06	0.033523670911854	0.000114080212215706	8.56385569469641e-05	0.0335232381104129	8.29726412949968e-05	2.19124936294599e-05	4.2579269350837e-05	4.96750463293044e-05	1.41190713801526e-05	1.24819678897441e-05	4.24451495150872e-05	1.09887794504797e-05	7.05106355258059e-06	0.0334401140583014	9.42188166067313e-06	9.37907713134739e-06	1.09304144668172e-05	9.4023047184891e-06
"Spermophilus_fulvus"	3.59839515133971e-06	3.5888345690121e-06	2.54578443000775e-06	3.58903725120005e-06	0.00168190760304613	3.5932545868378e-06	2.06938506804083e-06	0.00112110970615988	1.33811374116049e-06	1.06587933662698e-06	1.33932131594786e-06	0.00167945473936063	0.00112304741614787	1.75094950987297e-06	1.00447100978787	1.89346317815774e-09	0.000121890340268441	2.84101944674275e-05	0.00012172365170699	6.5836537446258e-05	2.73171548416049e-07	0.0335571722303393	5.68038953447321e-08	1.26520069132535e-07	6.69358764277087e-08	3.74349138715958e-05	8.70035390463417e-08	0.0335103987863132	3.34528435290123e-08	7.35918313285321e-08	0.0335383488175744	8.48594810002582e-08	2.80317933841021e-05	5.14056450191388e-08
"Micromys_minutus"	6.68360636871563e-06	5.54820886740733e-06	5.74190758891649e-07	5.06752835096672e-06	3.15108855411375e-06	6.67405835961747e-06	0.00335339058206604	5.74356934703312e-07	1.86259612020454e-06	0.00335924301037829	3.78226661545817e-06	5.73241659777531e-07	1.29209318293308e-06	4.2579269350837e-06	5.68038953447321e-09	1.00334832966547	6.78798043699057e-05	0.000115669666356171	5.2894026235707e-07	0.00011571354545838	0.000115459619133249	6.24043502390287e-08	0.100449889964051	4.81959002595223e-05	1.41121568391568e-07	4.30697727644359e-08	4.81001500398952e-05	5.27074888863783e-08	4.65649030051134e-08	4.81311167603832e-05	1.92974016437335e-08	1.9139691963055e-08	5.25181425685625e-08	9.54800909816519e-08
"Ctenophthalmus_breviatus"	0.00843560927908409	0.00840981673406788	0.00840141951584763	0.00841482441619962	0.0084224579282742	0.00842355840868539	0.00840077077233676	0.00838278800456117	0.00841049461330404	7.82901309129125e-05	0.00840294179715866	0.00838744464618022	2.26378000936906e-05	0.0083809177279635	3.04725850671103e-05	5.65665036415881e-06	1.00244453878814	0.00132723822209151	0.00157682353816123	0.00118702082943185	0.000808405223272979	0.000281196612990732	0.000169699510924764	0.000262019774573285	0.000420335910261567	7.54593336456352e-07	0.000169314765122971	0.00014139005164014	0.000210262365332601	0.000280482354707063	0.000280597241041578	0.000280047317194921	0.00014037429880457	0.000120508703986915
"Ctenophthalmus_assimilis"	0.0112283138580889	0.0111939749129897	2.71436656156138e-05	0.0111953521404341	0.0112027855668652	0.0112122734097202	0.0111958982302111	2.711083976351e-05	0.0112032656291419	0.0112253659980895	0.0111958467859964	2.71141604389975e-05	1.53068253674301e-05	3.80267374052354e-05	9.47006482247582e-06	1.28521851506856e-05	0.00176965096278868	1.00192603348742	0.000984487629892489	0.00136783346246314	0.00123535925564642	1.7295909984472e-06	0.000385565554520569	0.0005076380785836	0.000559977810378458	5.10227512247671e-07	0.000384241869661073	0.000187028761608503	0.000280081640728546	0.000161629929314786	1.21947417538245e-06	9.04788853853793e-07	0.000186713092781087	0.000160404483686985
"Citellophilus_tesquorum"	0.0126156444948448	0.0125864683212205	0.0125911957695608	0.0125845868784784	0.0126054277921236	0.0125976221455665	5.51381732425977e-05	0.012563264389305	3.21906783127623e-05	6.11905535995315e-05	4.2858934734393e-05	0.012570251613634	2.64343197000471e-05	3.21144588551115e-05	4.56463693901213e-05	6.61175327946337e-08	0.00236523530724184	0.00110754858362905	1.00236118582149	0.00110762396925471	0.00064492398704476	0.000421178169279837	1.98352598383901e-06	0.00039105801264198	1.87624032617888e-06	8.81143990001569e-07	0.000252603517190118	0.000211612008848398	8.04766957819057e-07	1.94463272754465e-06	0.000420529932767471	0.000419706525652027	0.00021009046320206	0.000180223492783498
"Neopsylla_pleskei"	0.0112241651520401	0.0111944882531263	2.55813244000731e-05	0.0111912060176324	0.0112033090639257	0.0112081306303943	0.0111917561452471	3.79896977816185e-05	2.85498572305691e-05	0.0112413692460306	4.44202848081219e-05	2.5575254597205e-05	0.0111843448063274	0.011174412703471	2.1945512482086e-05	1.28570606064866e-05	0.00158269443924246	0.00136783346246314	0.000984554639337519	1.00211130112591	0.000956508133237756	0.000374809333886369	0.000385711818194599	0.000507738382859963	1.82425355096728e-06	0.000372811493544245	0.000384480754291534	0.000187453334814831	7.13746430764227e-07	0.000533071412678041	1.5840255693097e-06	8.52710813335769e-07	0.000186721817732095	0.000160345216457716
"Frontopsylla_elata"	0.0168075796712188	7.28280588834889e-05	2.43031640521361e-05	0.0167582397260561	6.09057687181175e-05	0.016783568843117	0.0167667342627943	2.42670911543575e-05	5.52104792405317e-05	0.0168027358397364	0.0167525589024452	2.42628191802197e-05	1.60402072271148e-05	4.14863206474984e-05	1.36585774208025e-07	1.92432698555415e-05	0.00161681044654596	0.00185303888346962	0.000859898649393013	0.00143476219985663	1.00184918696417	1.34812947185601e-06	0.000577298095666245	0.000759873511827501	0.000420194234542143	5.34673574237162e-07	0.000241495644602475	1.01964900444223e-06	1.38026198101329e-06	0.000241421960779722	8.13313498480924e-07	8.10105468404537e-07	1.01509614530196e-06	0.000240108281017411
"Oropsylla_ilovaiskii"	3.61035974857609e-05	3.600890705641e-05	2.34907953936645e-05	3.60087278875747e-05	9.21227174159516e-05	3.60520209179241e-05	2.19902570283265e-05	0.0334685182574342	9.47829147608688e-06	1.27510751771052e-05	9.49953339645853e-06	7.9473569074709e-05	0.0335694977349379	2.19124936294599e-05	0.0335571722303393	2.08014500796762e-08	0.00112478645196293	5.18877299534159e-06	0.00112314178474623	0.00112442800165911	2.69625894371203e-06	1.00335317294076	6.24043502390287e-07	1.29879091048254e-06	4.74445621813635e-07	0.00111898325783126	9.02336357943991e-07	0.00112010778630158	2.36957286902172e-07	9.1257467113112e-07	0.00112122152664713	7.83026513122151e-07	1.53537862359919e-06	5.15765678368013e-07
"Amalaraeus_penicilliger"	6.68360636871563e-05	5.54820886740733e-05	5.74190758891649e-06	5.06752835096672e-05	3.15108855411375e-05	6.67405835961747e-05	0.0335339058206604	5.74356934703312e-06	1.86259612020454e-05	0.0335924301037829	3.78226661545817e-05	5.73241659777531e-06	1.29209318293308e-05	4.2579269350837e-05	5.68038953447321e-08	0.0334832966546836	0.000678798043699057	0.00115669666356171	5.2894026235707e-06	0.0011571354545838	0.00115459619133249	6.24043502390287e-07	1.00449889964051	0.000481959002595223	1.41121568391568e-06	4.30697727644359e-07	0.000481001500398952	5.27074888863783e-07	4.65649030051134e-07	0.000481311167603832	1.92974016437335e-07	1.9139691963055e-07	5.25181425685625e-07	9.54800909816519e-07
"Peromyscopsylla_bidentata"	0.0335126585398405	7.96284193789873e-05	2.1842066462049e-05	8.09442586828776e-05	5.57547393370855e-05	0.033464783313355	8.39742916813191e-05	2.18125526041916e-05	2.58159221039857e-05	0.0335071090727062	5.10804993596424e-05	2.18058134630625e-05	1.7024654641152e-05	4.96750463293044e-05	1.26520069132535e-07	1.60653000865074e-05	0.00104807909829314	0.0015229142357508	0.00104282136704528	0.00152321514857989	0.001519747023655	1.29879091048254e-06	0.000481959002595223	1.00151517164016	1.9224105365907e-06	5.67488488038402e-07	0.000480265555140526	9.33462991255844e-07	6.45398052599641e-07	0.00048032882163059	7.31077784406501e-07	7.28068882068299e-07	9.29245655618092e-07	0.000478752264854864
"Corrodopsylla_birulai"	7.04071245863472e-05	4.92852972242347e-05	2.11812115679472e-05	7.02104224529658e-05	4.93241885368919e-05	7.03065429797953e-05	7.01871712208526e-05	2.1134329810478e-05	0.0503003866929279	4.9421681612582e-05	0.0501956454379227	2.11460182327997e-05	1.15319356494026e-07	2.1178607070229e-05	1.00403814641563e-07	7.05607841957839e-08	0.0025220154615694	0.00251990014670306	7.50496130471553e-06	8.20914097935274e-06	0.00126058270362643	7.11668432720453e-07	2.11682352587352e-06	2.88361580488605e-06	1.00251240080327	3.84397854980086e-09	1.69172996752158e-06	8.25416602769584e-07	0.0012575096673232	1.41197759204452e-06	7.08214068248043e-07	7.06040385598238e-07	8.22069808948198e-07	1.00581606551925e-06
"Mesopsylla_hebes"	3.76597617041e-05	3.75601911711796e-05	1.64120801985745e-07	3.75492131957188e-05	3.77773638171961e-05	3.76059620445227e-05	3.75041685694831e-05	0.000112061899515772	1.2718444383497e-07	3.76391983986879e-05	1.80333840149099e-07	3.51333858434495e-07	0.100484126563683	3.74459036692322e-05	0.000112304741614787	4.30697727644359e-08	9.05512003747622e-06	4.59204761022904e-06	7.04915192001255e-06	0.00335530344189821	3.20804144542297e-06	0.00335694977349379	1.29209318293308e-06	1.7024654641152e-06	7.68795709960171e-09	1.00334947088546	1.28890665769056e-06	4.37311411744618e-06	3.17961109587424e-09	1.78589962324138e-06	3.75520251577406e-06	5.47069339952482e-09	6.29622730286601e-07	5.37996595772856e-07
"Amphipsylla_prima"	9.57569008731107e-05	0.0501455494301716	2.11664690123623e-05	7.16068275434085e-05	5.96814664883533e-05	9.56201053004348e-05	8.30267267038503e-05	2.11410309335516e-05	2.78319982331612e-05	0.0502205695993649	3.9837200467702e-05	2.11313505420722e-05	1.93335998653584e-05	6.36677242726308e-05	1.30505308569513e-07	2.40500750199476e-05	0.00101588859073782	0.00172908841347483	0.00101041406876047	0.0017301633943119	0.000724486933807426	1.35350453691599e-06	0.000721502250598428	0.000720398332710789	1.69172996752158e-06	6.44453328845282e-07	1.00172034769717	9.99041285091538e-07	6.95799955829029e-07	0.00071955896603811	7.08728528354723e-07	7.05548967078743e-07	9.94691108139221e-07	1.36795572675872e-06
"Frontopsylla_semura"	3.65240406463018e-05	3.64241599098482e-05	1.77091334693247e-05	3.64251902958157e-05	0.0502457646163522	3.64718634453785e-05	2.5870943597839e-05	7.36554923395057e-05	1.65034701679906e-05	1.89390660826203e-05	1.65131939427927e-05	0.000101595425699709	6.55967117616927e-05	1.64831691757195e-05	0.0502655981794698	2.63537444431891e-08	0.000848340309840842	0.000841629427238261	0.000846448035393591	0.000843540006666739	3.05894701332668e-06	0.00168016167945236	7.90612333295674e-07	1.40019448688377e-06	8.25416602769583e-07	2.18655705872309e-06	9.99041285091538e-07	1.00251294934959	4.12586754199765e-07	8.19997059418558e-07	0.00167890645350565	5.90304448977488e-07	0.000837429410272538	5.21772009232882e-07
"Palaeopsylla_soricis"	4.9459474340249e-05	4.9255831940556e-05	2.1177304243186e-05	4.93242781430744e-05	4.93096934427977e-05	4.93888179483344e-05	4.92903663502976e-05	2.11304089577322e-05	0.100425849992319	2.84538290992856e-05	0.000174923393536536	2.11421173555189e-05	9.53883328762273e-08	2.11531906577418e-05	1.00358530587037e-07	4.65649030051134e-08	0.00252314838399121	0.00252073476655692	6.43813566255246e-06	6.42371787687805e-06	8.28157188607976e-06	7.10871860706516e-07	1.3969470901534e-06	1.93619415779893e-06	0.0025150193346464	3.17961109587424e-09	1.39159991165806e-06	8.2517350839953e-07	1.00251064624981	1.111589628105e-06	7.08082529536863e-07	7.05910141439532e-07	8.21828224046629e-07	7.06563919146415e-07
"Leptopsylla_segnis"	8.50654777028915e-05	8.48343647732773e-05	1.41685779649469e-05	6.09275145103579e-05	4.89790480711279e-05	8.49439555918873e-05	8.48958412541722e-05	1.41669781052869e-05	2.22317925620999e-05	0.0502503595119851	3.42473111196808e-05	1.41451085321957e-05	2.67884943486207e-05	0.0501601710874522	1.10387746992798e-07	2.40655583801916e-05	0.00168289412824238	0.000727334681916538	7.77853091017858e-06	0.00239882135705118	0.000724265882339167	1.36886200669668e-06	0.000721966751405748	0.000720493232445884	1.41197759204452e-06	8.92949811620689e-07	0.00071955896603811	8.19997059418558e-07	5.55794814052498e-07	1.00238986798166	4.75183209306283e-07	4.72285932164896e-07	8.16317467852132e-07	1.21522111004131e-06
"Neopsylla_setosa"	3.53242164081287e-05	3.52319701041048e-05	3.51736040372432e-05	3.52371993526111e-05	0.000119340757615662	3.52737532418314e-05	1.42203514150594e-05	9.11174350228092e-05	1.41616505907373e-05	2.86238839083896e-07	1.41669121391845e-05	0.0502025731860445	5.63280377366109e-05	1.41328224910097e-05	0.0503075232263617	9.64870082186673e-09	0.00168358344624947	5.48763378922101e-06	0.00168211973106988	7.12811506189365e-06	2.43994049544277e-06	0.0016818322899707	2.89461024656002e-07	1.09661667660975e-06	7.08214068248043e-07	1.87760125788703e-06	7.08728528354722e-07	0.00167890645350565	3.54041264768431e-07	4.75183209306283e-07	1.00335033654708	1.17245346790811e-06	1.9890126269277e-06	5.04631662973268e-07
"Oropsylla_silantiewi"	7.04055310164847e-05	7.02216891481217e-05	0.100404657576205	7.02321447982543e-05	7.03273769912971e-05	7.03049516864611e-05	2.82806319250146e-05	7.00536869360071e-05	2.82364056575813e-05	4.66490583653659e-07	2.82468251902778e-05	7.00926296314857e-05	1.64120801985745e-07	2.81372313940422e-05	2.54578443000775e-07	1.9139691963055e-08	0.00336056780633905	8.14309968468414e-06	0.00335765220521622	7.67439732002192e-06	4.86063281042722e-06	2.34907953936645e-06	5.74190758891649e-07	2.1842066462049e-06	1.41208077119648e-06	5.47069339952482e-09	1.41109793415749e-06	1.18060889795498e-06	7.05910141439532e-07	9.44571864329791e-07	2.34490693581622e-06	1.00334682191921	1.17212294985495e-06	1.0057933002355e-06
"Amphipsylla_kalabukhovi"	7.26882417774696e-05	7.24894363627951e-05	3.51636884956485e-05	7.24914768665114e-05	0.1003233384724	7.25844014320732e-05	5.15349486888739e-05	3.5200014063023e-05	3.28731289618651e-05	3.77715442315778e-05	3.28924557539907e-05	3.52453774633558e-05	1.8888681908598e-05	3.27912434004517e-05	8.40953801523065e-05	5.25181425685625e-08	0.00168449158565484	0.00168041783502978	0.00168072370561648	0.00168049635958885	6.09057687181175e-06	4.60613587079758e-06	1.57554427705687e-06	2.78773696685428e-06	1.6441396178964e-06	6.29622730286601e-07	1.98938221627844e-06	0.00167485882054507	8.21828224046629e-07	1.63263493570426e-06	3.97802525385541e-06	1.17212294985495e-06	1.00167205564121	1.03840345396385e-06
"Amphipsylla_kuznetzovi"	0.100277287512153	6.22849852641873e-05	3.01737990070649e-05	8.61590177932525e-05	6.23042072378311e-05	0.000134034244278739	6.82321486058844e-05	3.01247962448781e-05	2.82625567658566e-05	0.000104314822376359	5.22027284756831e-05	3.01236828433386e-05	1.61398978731857e-05	2.82069141554673e-05	1.54216935057416e-07	9.54800909816519e-08	0.00144610444784299	0.00144364035318286	0.00144178794226798	0.00144310694811944	0.00144064968610447	1.54729703510404e-06	2.86440272944956e-06	0.00143625679456459	2.01163213103849e-06	5.37996595772856e-07	2.73591145351745e-06	1.04354401846576e-06	7.06563919146415e-07	2.43044222008261e-06	1.00926332594654e-06	1.0057933002355e-06	1.03840345396385e-06	1.00143253267874
