"Guarea_guidonia"	"Cecropia_schreberiana"	"Schefflera_morototoni"	"Miconia_prasina"	"Cupania_americana"	"Alchornea_latifolia"	"Myrcia_sp1_M_SD_003"	"Byrsonima_coriacea"	"Clusia_rosea"	"Henriettea_fascicularis"	"Casearia_arborea"	"Ocotea_leucoxylon"	"Miconia_affinis"	"Phoradendron_sp1_M_SD_003"	"Psychotria_berteroana"	"Inga_vera"	"Ficus_sp1_M_SD_003"	"Myrcine_coriacea"	"Anthurium_scandens"	"Dendropanax_arboreus"	"Inga_laurina"	"Miconia_serrulata"	"Tournefortia_hisutissima"	"Unidentified_sp2_M_SD_003"	"Unidentified_sp3_M_SD_003"	"Loxigilla_portoricensis"	"Spindalis_portoricensis"	"Vireo_altiloquous"	"Turdus_plumbeus"	"Columba_squamosa"	"Coereba_flaveola"	"Tyrannus_dominicensis"	"Euphonia_musica"	"Margarops_fuscatus"	"Icterus_dominicensis"	"Zenaida_zenaida"	"Molothrus_bonariensis"	"Nesospingus_sp1_M_SD_003"	"Tiaris_bicolor"	"Todus_mexicanus"	"Unidentified_sp1_M_SD_003"
"Casearia_arborea"	0.001017768232958	0.000755450742313145	0.000606713165926608	0.000146804290123462	0.00102065962806832	0.000347620547458434	0.00014596700035334	0.000750053067762145	0.000202114898201915	0.000146563020510588	1.00342659258734	0.000402992359551304	0.000144346914098325	0.000144818776065693	0.000144945810008927	0.000144945810008927	4.71861967368336e-07	0.000202713794112517	0.000144346914098325	5.9889591060233e-07	6.10198238873316e-07	5.9889591060233e-07	5.9889591060233e-07	0.000202114898201915	5.9889591060233e-07	0.0202085679737655	7.78564683783028e-05	0.0202114898201915	4.02804905115059e-05	0.0201496179775652	2.51186931036626e-05	0.0201085569094003	1.41558590210501e-05	4.08476137765097e-05	1.83059471661995e-05	1.15873515819478e-05	1.45808518295474e-05	6.86773402102859e-06	6.86773402102859e-06	6.86773402102859e-06	0.0200685318517468
"Ocotea_leucoxylon"	4.19848891874991e-06	0.00201943032145788	0.00201143972998951	2.78825640133622e-06	6.08542187423051e-06	2.39161916552812e-06	2.17108645213503e-06	0.00201050370952758	1.59923783318799e-06	3.43215599859411e-06	0.00201496179775652	1.00200719852263	7.84409268455039e-07	1.40074688759144e-06	1.7059490609049e-06	1.7059490609049e-06	6.16337619136403e-07	2.52077762563785e-06	7.84409268455039e-07	9.21539792449856e-07	5.7772072965935e-09	9.21539792449856e-07	9.21539792449856e-07	1.59923783318799e-06	9.21539792449856e-07	0.000109817297583705	0.000119800173018481	0.000159923783318799	6.88171892157049e-05	0.100359926131674	1.85150984760356e-05	4.04911327763024e-05	1.84901285740921e-05	1.86054956492055e-05	1.73316218897805e-07	7.97206388509374e-08	8.69345982032929e-08	1.83584574677989e-05	1.83584574677989e-05	1.83584574677989e-05	4.02992359551304e-05
"Miconia_affinis"	0.000721173479200096	0.00072718826903803	3.78771215378484e-06	0.000721203577135431	0.000723530230986198	0.000720481625014006	0.000720037675867726	0.000720073433457163	9.1813543889282e-07	0.000720194911770429	0.000721734570491624	7.84409268455039e-07	1.00071716188416	0.00071858462776489	0.000718370888749815	0.000718370888749815	1.42274360648979e-06	2.12714003030852e-06	0.0007171618841584	1.2090045914157e-06	9.47860165592187e-07	1.2090045914157e-06	1.2090045914157e-06	9.1813543889282e-07	1.2090045914157e-06	0.100402663782176	0.000157170596884041	9.1813543889282e-05	3.50465142008513e-05	3.92204634227519e-05	3.49770380311317e-05	4.28001745467806e-05	4.26823081946937e-05	6.66714847164461e-05	2.84358049677656e-05	2.40160541671335e-05	1.03361461569457e-05	6.61080244580027e-06	6.61080244580027e-06	6.61080244580027e-06	1.44346914098325e-05
"Phoradendron_sp1_M_SD_003"	0.000361841181728523	0.00204631559246873	2.86164159927994e-06	0.000362330776633607	0.000363535269250319	0.000361110162403594	0.000361235626652687	0.000361331439187873	6.14147979804054e-07	0.000361315228094635	0.000362046940164233	7.00373443795721e-07	0.000359292313882445	1.00203555923129	0.000360016917764273	0.000360016917764273	0.00167626691741094	1.33875186163219e-06	0.000359292313882445	7.24603881828136e-07	4.75794036510239e-07	7.24603881828136e-07	7.24603881828136e-07	6.14147979804054e-07	7.24603881828136e-07	0.0503009239435423	9.41985046376576e-05	6.14147979804053e-05	3.29006517540812e-05	3.5018672189786e-05	3.28544994275734e-05	2.1480329335788e-05	0.0502880075223282	4.87483555365859e-05	1.42738210953072e-05	1.20370054134531e-05	5.19336098929027e-06	1.8602869022443e-05	1.8602869022443e-05	1.8602869022443e-05	7.24093880328465e-06
"Psychotria_berteroana"	0.000362276160815184	0.000754622929918576	0.000390032381392128	0.000748982915807959	0.000364145896175347	0.000361274192792733	0.000747956686955289	0.000748204823220894	8.84501108516041e-07	0.000748279985039675	0.000362364525022318	8.52974530452448e-07	0.000359185444374908	0.000360016917764273	1.00074646734758	0.000746467347581925	8.3147338936518e-07	0.000388166404315534	0.000359185444374908	0.000387281903207018	7.99634911607634e-07	0.000387281903207018	0.000387281903207018	8.84501108516041e-07	0.000387281903207018	0.0502859622124871	0.0503466474169123	8.8450110851604e-05	4.05201018456767e-05	4.26487265226224e-05	3.07868655800806e-05	2.15062787519024e-05	2.49442016809554e-05	5.95735749345602e-05	2.3989047348229e-05	1.20424730930911e-05	5.20208423107639e-06	6.86020845380523e-06	6.86020845380523e-06	6.86020845380523e-06	7.24729050044635e-06
"Inga_vera"	0.000362276160815184	0.000754622929918576	0.000390032381392128	0.000748982915807959	0.000364145896175347	0.000361274192792733	0.000747956686955289	0.000748204823220894	8.84501108516041e-07	0.000748279985039675	0.000362364525022318	8.52974530452448e-07	0.000359185444374908	0.000360016917764273	0.000746467347581925	1.00074646734758	8.3147338936518e-07	0.000388166404315534	0.000359185444374908	0.000387281903207018	7.99634911607634e-07	0.000387281903207018	0.000387281903207018	8.84501108516041e-07	0.000387281903207018	0.0502859622124871	0.0503466474169123	8.8450110851604e-05	4.05201018456767e-05	4.26487265226224e-05	3.07868655800806e-05	2.15062787519024e-05	2.49442016809554e-05	5.95735749345602e-05	2.3989047348229e-05	1.20424730930911e-05	5.20208423107639e-06	6.86020845380523e-06	6.86020845380523e-06	6.86020845380523e-06	7.24729050044635e-06
"Ficus_sp1_M_SD_003"	2.50888425694973e-06	0.00336544291589943	1.93557104477503e-06	3.45797613178234e-06	3.54030751443998e-06	1.73869979318235e-06	2.4335774376485e-06	2.58944491858205e-06	3.10160520715287e-07	2.43554441884143e-06	2.35930983684168e-06	6.16337619136403e-07	1.42274360648979e-06	0.00335253383482188	1.66294677873036e-06	1.66294677873036e-06	1.00335111109122	5.50363692955856e-07	1.42274360648979e-06	2.40203172240569e-07	3.72790742829072e-09	2.40203172240569e-07	2.40203172240569e-07	3.10160520715287e-07	2.40203172240569e-07	0.000199184104908571	3.1226412391274e-05	3.10160520715287e-05	3.0754789307311e-05	3.08168809568202e-05	3.07319608240152e-05	1.60484124795434e-07	0.100533332736462	3.08252263567257e-05	1.11837222848722e-07	5.79566597727451e-08	5.05758216348569e-08	3.05949355990857e-05	3.05949355990858e-05	3.05949355990858e-05	4.71861967368336e-08
"Myrcine_coriacea"	0.00050559873901612	0.000897709957826928	0.00089199575938725	0.000390093551008597	0.000507830179767559	0.000505193493307776	0.000389254615833742	0.000891872738109948	0.000502445944981596	0.000389921649724944	0.000506784485281293	1.26038881281892e-06	1.06357001515426e-06	1.33875186163219e-06	0.000388166404315534	0.000388166404315534	2.75181846477928e-07	1.00088954877928	1.06357001515426e-06	0.000387102834300379	5.68654116954712e-07	0.000387102834300379	0.000387102834300379	0.000502445944981596	0.000387102834300379	0.000148899802121597	0.0503233684590493	0.0502445944981595	4.74636516982356e-05	6.30194406409461e-05	2.51680552456456e-05	3.00303750348512e-05	8.25545539433783e-06	4.35284607283511e-05	1.70596235086413e-05	1.68397831102592e-05	7.25471685382228e-06	8.16099961660844e-06	8.16099961660844e-06	8.16099961660844e-06	1.01356897056259e-05
"Anthurium_scandens"	0.000721173479200096	0.00072718826903803	3.78771215378484e-06	0.000721203577135431	0.000723530230986198	0.000720481625014006	0.000720037675867726	0.000720073433457163	9.1813543889282e-07	0.000720194911770429	0.000721734570491624	7.84409268455039e-07	0.0007171618841584	0.00071858462776489	0.000718370888749815	0.000718370888749815	1.42274360648979e-06	2.12714003030852e-06	1.00071716188416	1.2090045914157e-06	9.47860165592187e-07	1.2090045914157e-06	1.2090045914157e-06	9.1813543889282e-07	1.2090045914157e-06	0.100402663782176	0.000157170596884041	9.1813543889282e-05	3.50465142008513e-05	3.92204634227519e-05	3.49770380311317e-05	4.28001745467806e-05	4.26823081946937e-05	6.66714847164461e-05	2.84358049677656e-05	2.40160541671335e-05	1.03361461569457e-05	6.61080244580027e-06	6.61080244580027e-06	6.61080244580027e-06	1.44346914098325e-05
"Dendropanax_arboreus"	3.37884243027262e-06	0.000782057590799121	0.000776277050630471	0.000776762254480486	4.76156136449643e-06	2.06676057145983e-06	0.000775875698042852	0.000776336212984624	8.50866778139262e-07	0.000776365058308921	2.99447955301165e-06	9.21539792449856e-07	1.2090045914157e-06	1.44920776365627e-06	0.000774563806414035	0.000774563806414035	2.40203172240569e-07	0.000774205668600759	1.2090045914157e-06	1.00077335480182	6.51409657623081e-07	0.000773354801822619	0.000773354801822619	8.50866778139262e-07	0.000773354801822619	0.000169260642798198	0.10053612423694	8.50866778139261e-05	4.59936894905021e-05	4.60769896224928e-05	2.65966931290294e-05	2.1238295702414e-07	7.20609516721706e-06	5.24756651526742e-05	1.95422897286924e-05	6.8892019048661e-08	6.80223052070918e-08	7.10961446181019e-06	7.10961446181019e-06	7.10961446181019e-06	5.9889591060233e-08
"Inga_laurina"	3.04595859943319e-06	7.02735313003555e-06	4.44416606351442e-06	3.21170330817946e-06	0.00336164003666459	1.43855392161725e-06	1.6061164179672e-06	2.0909456067982e-06	4.85898576286343e-07	0.00335379226468339	3.05099119436658e-06	5.7772072965935e-09	9.47860165592187e-07	9.51588073020478e-07	1.59926982321527e-06	1.59926982321527e-06	3.72790742829072e-09	1.13730823390942e-06	9.47860165592187e-07	6.51409657623081e-07	1.00334889191424	6.51409657623081e-07	6.51409657623081e-07	4.85898576286343e-07	6.51409657623081e-07	0.000132700423182906	8.46832554910005e-05	4.85898576286343e-05	0.000132043224892336	2.88860364829675e-07	4.81676067063678e-05	4.81605978840816e-05	1.11837222848722e-07	2.73863790077425e-07	0.100466757427136	4.79517973872418e-08	4.80234290952085e-05	6.38850284548687e-08	6.38850284548687e-08	6.38850284548687e-08	6.10198238873316e-08
"Miconia_serrulata"	3.37884243027262e-06	0.000782057590799121	0.000776277050630471	0.000776762254480486	4.76156136449643e-06	2.06676057145983e-06	0.000775875698042852	0.000776336212984624	8.50866778139262e-07	0.000776365058308921	2.99447955301165e-06	9.21539792449856e-07	1.2090045914157e-06	1.44920776365627e-06	0.000774563806414035	0.000774563806414035	2.40203172240569e-07	0.000774205668600759	1.2090045914157e-06	0.000773354801822619	6.51409657623081e-07	1.00077335480182	0.000773354801822619	8.50866778139262e-07	0.000773354801822619	0.000169260642798198	0.10053612423694	8.50866778139261e-05	4.59936894905021e-05	4.60769896224928e-05	2.65966931290294e-05	2.1238295702414e-07	7.20609516721706e-06	5.24756651526742e-05	1.95422897286924e-05	6.8892019048661e-08	6.80223052070918e-08	7.10961446181019e-06	7.10961446181019e-06	7.10961446181019e-06	5.9889591060233e-08
"Tournefortia_hisutissima"	3.37884243027262e-06	0.000782057590799121	0.000776277050630471	0.000776762254480486	4.76156136449643e-06	2.06676057145983e-06	0.000775875698042852	0.000776336212984624	8.50866778139262e-07	0.000776365058308921	2.99447955301165e-06	9.21539792449856e-07	1.2090045914157e-06	1.44920776365627e-06	0.000774563806414035	0.000774563806414035	2.40203172240569e-07	0.000774205668600759	1.2090045914157e-06	0.000773354801822619	6.51409657623081e-07	0.000773354801822619	1.00077335480182	8.50866778139262e-07	0.000773354801822619	0.000169260642798198	0.10053612423694	8.50866778139261e-05	4.59936894905021e-05	4.60769896224928e-05	2.65966931290294e-05	2.1238295702414e-07	7.20609516721706e-06	5.24756651526742e-05	1.95422897286924e-05	6.8892019048661e-08	6.80223052070918e-08	7.10961446181019e-06	7.10961446181019e-06	7.10961446181019e-06	5.9889591060233e-08
"Unidentified_sp2_M_SD_003"	0.00100781863560197	0.00101336232485474	0.00100771446814403	3.42484753670818e-06	0.00101089879817062	0.00100832022604409	2.63353362463278e-06	0.00100740926323527	0.00100404102318505	3.47824114096765e-06	0.00101057449100957	1.59923783318799e-06	9.18135438892821e-07	1.22829595960811e-06	1.76900221703208e-06	1.76900221703208e-06	3.10160520715287e-07	0.00100489188996319	9.18135438892821e-07	8.50866778139262e-07	4.85898576286343e-07	8.50866778139262e-07	8.50866778139262e-07	1.00100404102319	8.50866778139262e-07	0.000128538961444995	0.000110612681158104	0.100404102318505	4.8933613905969e-05	7.99618916593995e-05	2.37394173622618e-05	5.98483671126782e-05	9.30481562145861e-06	3.4581256304028e-05	1.45769572885903e-05	3.36106742014697e-05	1.44414114024375e-05	9.21238477140668e-06	9.21238477140668e-06	9.21238477140668e-06	2.02114898201915e-05
"Unidentified_sp3_M_SD_003"	3.37884243027262e-06	0.000782057590799121	0.000776277050630471	0.000776762254480486	4.76156136449643e-06	2.06676057145983e-06	0.000775875698042852	0.000776336212984624	8.50866778139262e-07	0.000776365058308921	2.99447955301165e-06	9.21539792449856e-07	1.2090045914157e-06	1.44920776365627e-06	0.000774563806414035	0.000774563806414035	2.40203172240569e-07	0.000774205668600759	1.2090045914157e-06	0.000773354801822619	6.51409657623081e-07	0.000773354801822619	0.000773354801822619	8.50866778139262e-07	1.00077335480182	0.000169260642798198	0.10053612423694	8.50866778139261e-05	4.59936894905021e-05	4.60769896224928e-05	2.65966931290294e-05	2.1238295702414e-07	7.20609516721706e-06	5.24756651526742e-05	1.95422897286924e-05	6.8892019048661e-08	6.80223052070918e-08	7.10961446181019e-06	7.10961446181019e-06	7.10961446181019e-06	5.9889591060233e-08
"Loxigilla_portoricensis"	0.00721173479200096	0.0072718826903803	3.78771215378484e-05	0.00721203577135431	0.00723530230986198	0.00720481625014006	0.00720037675867726	0.00720073433457163	9.1813543889282e-06	0.00720194911770429	0.00721734570491624	7.84409268455039e-06	0.007171618841584	0.00718584627764889	0.00718370888749815	0.00718370888749815	1.42274360648979e-05	2.12714003030852e-05	0.007171618841584	1.2090045914157e-05	9.47860165592187e-06	1.2090045914157e-05	1.2090045914157e-05	9.1813543889282e-06	1.2090045914157e-05	1.00402663782176	0.00157170596884041	0.00091813543889282	0.000350465142008513	0.000392204634227519	0.000349770380311317	0.000428001745467806	0.000426823081946937	0.000666714847164461	0.000284358049677656	0.000240160541671335	0.000103361461569457	6.61080244580027e-05	6.61080244580027e-05	6.61080244580027e-05	0.000144346914098325
"Spindalis_portoricensis"	3.37884243027262e-05	0.00782057590799121	0.00776277050630471	0.00776762254480486	4.76156136449643e-05	2.06676057145983e-05	0.00775875698042852	0.00776336212984624	8.50866778139262e-06	0.00776365058308921	2.99447955301165e-05	9.21539792449856e-06	1.2090045914157e-05	1.44920776365627e-05	0.00774563806414035	0.00774563806414035	2.40203172240569e-06	0.00774205668600759	1.2090045914157e-05	0.00773354801822619	6.51409657623081e-06	0.00773354801822619	0.00773354801822619	8.50866778139262e-06	0.00773354801822619	0.00169260642798198	1.0053612423694	0.000850866778139261	0.000459936894905021	0.000460769896224928	0.000265966931290294	2.1238295702414e-06	7.20609516721706e-05	0.000524756651526742	0.000195422897286924	6.8892019048661e-07	6.80223052070918e-07	7.10961446181019e-05	7.10961446181019e-05	7.10961446181019e-05	5.9889591060233e-07
"Vireo_altiloquous"	0.0100781863560197	0.0101336232485474	0.0100771446814403	3.42484753670818e-05	0.0101089879817062	0.0100832022604409	2.63353362463278e-05	0.0100740926323527	0.0100404102318505	3.47824114096765e-05	0.0101057449100957	1.59923783318799e-05	9.18135438892821e-06	1.22829595960811e-05	1.76900221703208e-05	1.76900221703208e-05	3.10160520715287e-06	0.0100489188996319	9.18135438892821e-06	8.50866778139262e-06	4.85898576286343e-06	8.50866778139262e-06	8.50866778139262e-06	0.0100404102318505	8.50866778139262e-06	0.00128538961444995	0.00110612681158104	1.00404102318505	0.00048933613905969	0.000799618916593995	0.000237394173622618	0.000598483671126782	9.30481562145861e-05	0.00034581256304028	0.000145769572885903	0.000336106742014697	0.000144414114024375	9.21238477140668e-05	9.21238477140668e-05	9.21238477140668e-05	0.000202114898201915
"Turdus_plumbeus"	3.88469249297741e-05	0.0251976487156128	0.0250870178252901	4.5719755235012e-05	0.0251677504461697	2.10652495251222e-05	2.6061361243435e-05	4.96977517032568e-05	1.22334034764923e-05	0.0250993525592829	5.03506131393824e-05	1.72042973039262e-05	8.76162855021282e-06	1.64503258770406e-05	2.02600509228383e-05	2.02600509228383e-05	7.68869732682776e-06	2.37318258491178e-05	8.76162855021282e-06	1.14984223726255e-05	3.3010806223084e-05	1.14984223726255e-05	1.14984223726255e-05	1.22334034764923e-05	1.14984223726255e-05	0.0012266279970298	0.00149479490844132	0.00122334034764923	1.00184326808548	0.000860214865196311	0.000589751819747311	0.00036151747747417	0.000230660919804833	0.000232052412823865	0.000990324186692519	7.02174984170739e-07	0.000359539292088138	0.000229069533778298	0.000229069533778298	0.000229069533778298	1.00701226278765e-06
"Columba_squamosa"	4.19848891874991e-05	0.0201943032145788	0.0201143972998951	2.78825640133622e-05	6.08542187423051e-05	2.39161916552812e-05	2.17108645213503e-05	0.0201050370952758	1.59923783318799e-05	3.43215599859411e-05	0.0201496179775652	0.0200719852263348	7.84409268455039e-06	1.40074688759144e-05	1.7059490609049e-05	1.7059490609049e-05	6.16337619136403e-06	2.52077762563785e-05	7.84409268455039e-06	9.21539792449856e-06	5.7772072965935e-08	9.21539792449856e-06	9.21539792449856e-06	1.59923783318799e-05	9.21539792449856e-06	0.00109817297583705	0.00119800173018481	0.00159923783318799	0.000688171892157049	1.00359926131674	0.000185150984760356	0.000404911327763024	0.000184901285740921	0.000186054956492055	1.73316218897805e-06	7.97206388509374e-07	8.69345982032929e-07	0.000183584574677989	0.000183584574677989	0.000183584574677989	0.000402992359551304
