"Ziziphus_cotinifolia"	"Caesalpinia_pyramidalis"	"Erythroxylon_catingae"	"Senna_spectabilis"	"Sidastrum_paniculatum"	"Cardiospermum_corindum"	"Capparis_yco"	"Melochia_tomentosa"	"Eugenia_rosea"	"Peltogyne_pauciflora"	"Opuntia_palmadora"	"Chlorophora_tinctoria"	"Echinodorus_subulatus"	"Sideroxylon_obtusifolium"	"Passiflora_foetida"	"Acacia_bahiensis"	"Sida_galheirensis"	"Solanum_paniculatum"	"Chaetocalyx_scandens"	"Tabebuia_heptaphylla"	"Herissantia_crispa"	"Boerhavia_coccinia"	"Syagrus_vagans"	"Sida_sp."	"Alternanthera_brasiliana"	"Gomphrena_holosericea"	"Hydrocleis_nymphaeoides"	"Rhaphiodon_echinus"	"Mimosa_arenosa"	"Chamaecrista_belemii"	"Cordia_aff._globosa"	"Herissantia_tiubae"	"Jatropha_mollissima"	"Capparis_jacobinae"	"Cereus_peruvianus"	"Poeppigia_procera"	"Anacardium_occidentale"	"Portulaca_marginata"	"Stigmaphyllon_auriculatum"	"Portulaca_elatior"	"Jacquemontia_sp."	"Lippia_pohliana"	"Mollugo_verticillata"	"Oxalis_sp."	"Nymphoides_indica"	"Cordia_latiloba"	"Evolvulus_glomeratus"	"Solanum_gardnerii"	"Croton_echioides"	"Polybia_ignobilis"	"Polybia_sericea"	"Polistes_Canadensis"	"Polybia_paulista"	"Brachygastra_lecheguana"	"Polybia_occidentalis"	"Protonectarina_sylveirae"	"Mischocyttarus_lanei"	"Protopolybia_ex?ua"	"Mischocyttarus_cerberus"	"Polistes_billardieri"	"Polistes_cinerascens"	"Polistes_versicolor"	"Apis_mellifera"	"Trigona_spinipes"	"Frieseomelitta_silvestrii"	"Plebeia_sp."	"Trigonisca_intermedia"	"Melipona_asilvai"	"Partamona_sp."	"Bombus_brevivillus"	"Bombus_morio"	"Melipona_quadrifasciata"	"Trigona_gr._fuscipennis"	"Trigonisca_sp."
"Opuntia_palmadora"	0.000599421245340259	0.000597582687581552	0.00043050033665624	0.000248743121827752	0.000429411277422917	0.000462996439677983	0.000366825943926179	0.000310893203976111	0.000176706190209214	0.000350486730054469	1.00059479938176	0.000365303128319184	0.000398132172651137	0.000182374334769255	0.000460786781187447	0.000175612968661326	0.000182427574002777	1.20705756400256e-06	0.000293341835889981	0.000301911034520908	0.000197574186405806	0.000112241704288471	0.000245800816219804	0.000112174558684728	8.88409850534227e-07	0.000134447521781867	0.000174896312824782	6.3561585828419e-05	0.000181553620247564	0.000197120697759751	0.000197120697759751	6.34753230580017e-05	6.34753230580017e-05	6.34753230580017e-05	0.000167879866501947	6.35430183868447e-05	0.000230553042479832	2.83593611106999e-07	0.000111788215642417	0.000118445523065199	0.000118445523065199	0.000118445523065199	0.000118445523065199	3.70259386328508e-07	6.31080971823647e-05	6.31080971823647e-05	6.31080971823647e-05	6.31080971823647e-05	6.31080971823647e-05	0.0201218788156351	7.70930698292239e-05	0.0201357389210838	0.020101890086608	4.77393638328007e-05	4.24977346542509e-05	4.78413324927965e-05	2.36635941870178e-05	1.48103754531403e-05	3.52600732553093e-06	3.52600732553093e-06	5.14440488531093e-06	3.52600732553093e-06	0.0201945910983567	0.020093393435696	2.2600465527395e-05	1.65156397116562e-05	1.41087821525732e-05	1.681860436638e-05	8.29724374134112e-06	3.88616504970139e-06	3.88616504970139e-06	3.58750280546866e-06	1.41796805553499e-08	3.52600732553093e-06
"Chlorophora_tinctoria"	0.000369368935079152	0.00102440200926611	0.00035517651006617	0.000793907873563219	0.000354084328817095	0.000232980972657477	0.000521491300385267	0.00035389746750505	0.00021978910154878	0.000232727900369945	0.000365303128319184	1.00102141576876	0.00016851333326183	0.000218456028635054	0.000231214353635681	6.42501162105227e-05	6.40701919162e-05	0.000155440878874535	6.37966147022476e-05	0.000301917789739061	0.000197612347301604	7.8204990439976e-07	0.000134459548465777	7.81464941728287e-07	8.63985240843693e-07	0.000134541483802221	6.34830702782504e-05	6.35235726181011e-05	6.3425840919973e-05	0.000197201071179479	0.000197201071179479	0.000217731208088932	0.000217731208088932	0.000217731208088932	0.000167870448052152	6.35650056146943e-05	0.000230530035429409	4.06397487254118e-07	3.70773782274552e-07	3.13544423997142e-07	3.13544423997142e-07	3.13544423997142e-07	3.13544423997142e-07	0.000502178047055675	6.31122964959758e-05	6.31122964959758e-05	6.31122964959758e-05	6.31122964959758e-05	6.31122964959758e-05	6.67392808094194e-05	6.99169407612853e-05	5.33025520795141e-05	0.0201133162025254	0.0201004585070842	4.51760275399108e-05	4.97980030590333e-05	3.07273569114344e-05	0.020087121882227	2.17275844164207e-06	2.17275844164207e-06	2.58867747397197e-06	2.17275844164207e-06	0.0201959348787123	0.020090128672012	3.09073969687227e-05	1.78177386409285e-05	2.02182749908924e-05	9.32299496407045e-06	6.10702876183202e-06	4.42371834381313e-06	4.42371834381313e-06	2.95980425055141e-06	2.03198743627059e-08	2.17275844164207e-06
"Echinodorus_subulatus"	0.000649957776875015	0.000647724003391533	0.000439122315435425	0.00014299986555039	0.000437916636959961	0.000647159633876419	0.00035965444229939	0.000289759045018821	0.000289175752218557	0.00035912571264591	0.000497665215813921	0.000210641666577288	1.00064456983071	0.000296510322772857	0.000497232154827606	0.000140839325571267	0.00029672574387788	0.000148543207148297	0.000288056133217163	0.000357365772506625	0.000148608764922078	0.000287396055155633	0.000140072426232081	0.000140089017592603	0.000148206474445498	8.82845521945982e-07	0.000140058379271662	0.000148175703935763	0.000148416767971397	8.52075012211216e-07	8.52075012211216e-07	7.55878917489234e-07	7.55878917489234e-07	7.55878917489234e-07	0.000209625806146074	8.68798561526958e-07	0.000209595035636339	2.95525324417725e-07	0.000139639365245766	0.000147997753945501	0.000147997753945501	0.000147997753945501	0.000147997753945501	2.76705063040412e-07	4.19014025896096e-07	4.19014025896096e-07	4.19014025896096e-07	4.19014025896096e-07	4.19014025896096e-07	0.0251350857442379	0.0251186372846774	0.0251596181707352	6.4959147947268e-05	4.37924359071079e-05	4.94617581520464e-05	4.94762989193948e-05	2.34368601463427e-05	1.10682025216165e-05	3.82328104044126e-06	3.82328104044127e-06	7.19066259862688e-06	3.82328104044127e-06	0.000134084488286751	0.0251011225932531	2.3908589692265e-05	1.65646976384062e-05	1.47023848897818e-05	2.20914398646437e-05	8.6890214511075e-06	3.62198806273526e-06	3.62198806273526e-06	3.65935262862854e-06	1.47762662208863e-08	3.82328104044127e-06
"Sideroxylon_obtusifolium"	0.000379432260870168	0.000570683514136223	0.000570898432405941	0.000196429758177751	0.000569636435432999	0.000377044223721551	0.000422020061268364	0.000421998672217691	0.000421147692270214	0.00022856789869613	0.000227967918461568	0.000273070035793817	0.000296510322772857	1.00056760549224	0.000227564298262858	7.99990500047734e-05	0.000374999290659418	0.000341313239859239	0.000227137563809852	0.000148590715521817	0.000226978317428911	0.000148172839989197	8.16099317806837e-07	8.45311427708724e-07	0.000148114310025161	7.57569353771343e-07	7.92268154791976e-05	0.000226574697230201	0.000226725084690756	7.92179565588114e-05	7.92179565588114e-05	0.000271934383040627	0.000271934383040627	0.000271934383040627	7.80683608067083e-07	7.9168285515162e-05	7.92410708131071e-05	3.20624963242806e-07	4.12479119096483e-07	0.000147910748330654	0.000147910748330654	0.000147910748330654	0.000147910748330654	3.0529810147341e-07	7.88143363601011e-05	7.88143363601011e-05	7.88143363601011e-05	7.88143363601011e-05	7.88143363601011e-05	7.4246241437367e-05	0.025119261347917	0.0251448272162113	6.0543029806553e-05	0.0251056060684684	4.76115539473464e-05	3.89344070567089e-05	2.16638024328655e-05	1.22119240589364e-05	2.23195447570687e-06	2.23195447570687e-06	4.18938026357279e-06	2.23195447570687e-06	0.0252205876352323	5.12081343607311e-05	2.29227111000095e-05	1.69701108481801e-05	1.59510919213296e-05	2.05538039424813e-05	8.5612482027402e-06	5.27498340272114e-06	5.27498340272114e-06	4.75748693671617e-06	1.60312481621403e-08	2.23195447570687e-06
"Passiflora_foetida"	0.000580486961987806	0.000578604182916969	0.00036986790076924	0.000142837730216972	0.000368768694444401	0.000577883155131091	0.000290563238541063	0.000220540857240588	0.000220161819417525	0.000437358106156684	0.000575983476484309	0.000289017942044601	0.000497232154827606	0.000227564298262858	1.00057555181448	0.000219091439271856	0.000227676183554066	1.17705676731948e-06	0.000366384066511793	0.000210043410702518	7.96393231167068e-05	0.000140061126673464	0.000140048787951113	0.000139996825016255	8.44306931316906e-07	8.31968208965928e-07	0.000218380786322516	7.9207661109056e-05	0.000226766940568331	7.9195322386705e-05	7.9195322386705e-05	7.91170173435796e-05	7.91170173435796e-05	7.91170173435796e-05	0.00020956805416618	7.91639665803692e-05	0.000287931408343919	2.82696167491369e-07	0.000139617125943462	0.000148003280189277	0.000148003280189277	0.000148003280189277	0.000148003280189277	3.01514728505509e-07	7.87636603790542e-05	7.87636603790542e-05	7.87636603790542e-05	7.87636603790542e-05	7.87636603790542e-05	0.0251310826698232	7.54801241003072e-05	0.0251605576321771	6.47493011476244e-05	4.59364053883001e-05	4.17668980071516e-05	4.40336821446609e-05	2.22233938943812e-05	1.20605891402204e-05	3.41462918816356e-06	3.41462918816356e-06	6.42092394590101e-06	3.41462918816356e-06	0.0252043713212973	0.0251001297557838	2.22863302367927e-05	1.65476938273618e-05	1.40641343326956e-05	1.86096902293265e-05	7.51205912643468e-06	2.75676071550735e-06	2.75676071550735e-06	3.08223250641033e-06	1.41348083745684e-08	3.41462918816356e-06
"Acacia_bahiensis"	0.000953943130608232	0.000450405026933374	0.00095161715325991	0.000872210179599223	0.000449205331943715	0.000449056928620232	0.000310071786174696	0.000449086630823189	0.000721553275468606	8.12576080060876e-05	0.000219516210826658	8.03126452631533e-05	0.000140839325571267	7.99990500047734e-05	0.000219091439271856	1.00094769808847	7.99900965215748e-05	0.000229100694284642	0.000218774939673501	1.18538134316727e-06	7.95651056354117e-05	0.000140186334706098	0.000140166996070889	0.00036787658395337	8.18906594032043e-07	7.99567958823238e-07	0.000218438448406687	7.914033408061e-05	7.90327151574135e-05	7.91209954454012e-05	7.91209954454012e-05	7.9218448547949e-05	7.9218448547949e-05	7.9218448547949e-05	6.91296002376629e-07	7.90710202946211e-05	7.90127234889546e-05	4.75574864615318e-07	0.000139742224516087	3.3649126681393e-07	3.3649126681393e-07	3.3649126681393e-07	3.3649126681393e-07	3.52925562047621e-07	7.86962238905995e-05	7.86962238905995e-05	7.86962238905995e-05	7.86962238905995e-05	7.86962238905995e-05	0.0251536004128957	7.54987323017845e-05	5.72035153583681e-05	6.37157332202537e-05	6.7889205455426e-05	0.025094779538101	4.12276044423701e-05	3.06231151844413e-05	1.41170224819048e-05	5.61143018004842e-06	5.61143018004842e-06	4.9895214291137e-06	5.61143018004842e-06	0.0251827916449918	3.79799518026099e-05	3.30008761758745e-05	0.0250562640310668	2.36598495146121e-05	2.05308469660341e-05	1.06026005349786e-05	5.61358288528986e-06	5.61358288528986e-06	7.93014294383258e-06	2.37787432307659e-08	5.61143018004842e-06
"Sida_galheirensis"	0.00100690236478334	0.000377895621648668	0.00100451108649699	3.41983366251726e-06	0.000377138074189398	0.00100370159892631	0.00022905750075371	0.00022873531973127	0.000228271129487399	0.000228550172154889	0.000228034467503472	8.00877398952499e-05	0.00029672574387788	0.000374999290659418	0.000227676183554066	7.99900965215748e-05	1.0010008593328	0.000148617968500195	0.000227223972099352	0.00014861572535552	0.000226919183528392	0.000148236789306155	7.89843304160945e-07	8.42649940129276e-07	0.00014823741068517	7.9046468317564e-07	7.91872289823413e-05	0.000226560899578987	0.000226792412744597	7.91139535769919e-05	7.91139535769919e-05	7.91573175910066e-05	7.91573175910066e-05	7.91573175910066e-05	8.84392188483709e-07	7.9187850361356e-05	7.92078810823e-05	1.83205236885773e-07	4.31559354755156e-07	0.000148036743117011	0.000148036743117011	0.000148036743117011	0.000148036743117011	1.19926900123703e-07	7.87556696275862e-05	7.87556696275862e-05	7.87556696275862e-05	7.87556696275862e-05	7.87556696275862e-05	7.7680683855928e-05	0.0251268890917381	0.0251662463298918	5.37425924108683e-05	5.22142352446522e-05	4.52199643911532e-05	4.75398807146836e-05	2.32872951258632e-05	4.7970760049481e-06	5.92295508696081e-06	5.92295508696081e-06	1.11522399880701e-05	5.92295508696081e-06	0.0252018142808276	5.42653745656629e-05	1.81773855405893e-05	1.95888476929679e-05	9.11446053506719e-06	0.0250504676041158	1.01133781335097e-05	2.85919149664088e-06	2.85919149664088e-06	8.37092572080824e-06	9.16026184428863e-09	5.92295508696081e-06
"Solanum_paniculatum"	0.000507143819010186	0.000762153296575151	0.00076260240958583	0.000565154298860516	0.000760961221155238	0.00050391572884948	0.000760924906582883	0.000761578252685125	0.000456775910642365	2.89707278815829e-06	2.01176260667093e-06	0.000259068131457558	0.000198057609531062	0.000455084319812318	1.56940902309264e-06	0.000305467592379523	0.000198157291333593	1.00075830047813	1.23350945119282e-06	0.000197701341832559	0.000197800330429771	0.000197419675845574	9.38940752070695e-07	0.000304449667771104	0.000197336052484576	8.55317391072703e-07	9.3147533760394e-07	0.000197357976846193	7.36922282700416e-07	8.77241752689824e-07	8.77241752689824e-07	0.000257859197021648	0.000257859197021648	0.000257859197021648	7.48863379394232e-07	8.47851976605947e-07	7.70787741011353e-07	4.15956158531383e-07	4.96587168492406e-07	3.02034113588882e-07	3.02034113588882e-07	3.02034113588882e-07	3.02034113588882e-07	4.30681280431477e-07	4.34888169111534e-07	4.34888169111534e-07	4.34888169111534e-07	4.34888169111534e-07	4.34888169111534e-07	8.9385690328633e-05	0.0334769250751038	5.13457993101099e-05	6.63530375367434e-05	0.0334651601508298	0.0334348388662873	4.54260188243854e-05	2.98371474136715e-05	1.7227251217259e-05	2.98319893535404e-06	2.98319893535404e-06	5.59906365388311e-06	2.98319893535404e-06	0.000139164214115691	4.03079486279782e-05	3.00074974858234e-05	2.9151821965363e-05	2.06938188869363e-05	1.98912149524589e-05	1.14383236148567e-05	9.51972815856406e-06	9.51972815856406e-06	6.35502007988192e-06	2.07978079265692e-08	2.98319893535404e-06
"Chaetocalyx_scandens"	0.000493160851281246	0.00049126383032383	0.00049159258371467	0.000188963268523997	0.000490383978846185	0.00049071140698107	0.00010782355181059	0.000293237556597491	0.000292650352154797	0.000303661104512338	0.000488903059816634	0.000106327691170413	0.000384074844289551	0.000302850085079803	0.000488512088682391	0.000291699919564668	0.000302965296132469	1.23350945119282e-06	1.00048803665251	1.30179757714711e-06	0.000105698996067251	0.00018644273772772	0.00018639831859188	0.000186420076880961	7.40753168257753e-07	6.96334032417298e-07	0.000290879982120561	0.000105308024933008	0.000302029305051934	0.000105263605797167	0.000105263605797167	0.000105258024420709	0.000105258024420709	0.000105258024420709	7.8079907099422e-07	0.000105177997561098	0.000105348070835744	2.33529320825893e-07	0.000186007347457637	0.00019715667038901	0.00019715667038901	0.00019715667038901	0.00019715667038901	2.03259442640271e-07	0.000104872634662924	0.000104872634662924	0.000104872634662924	0.000104872634662924	0.000104872634662924	0.0334813225423746	7.40163459142289e-05	0.0335166339661317	5.86456701364867e-05	5.01006685120401e-05	4.54002365656618e-05	3.35899187991459e-05	1.85171042295446e-05	8.13037770561082e-06	2.90094618400733e-06	2.90094618400733e-06	5.45234896645634e-06	2.90094618400733e-06	0.0335592430921357	5.705234073842e-05	1.86012186817528e-05	2.036040103915e-05	1.16180837110882e-05	2.00240324180643e-05	8.34965706007605e-06	3.66546945746863e-06	3.66546945746863e-06	4.09660486428892e-06	1.16764660412946e-08	2.90094618400733e-06
"Tabebuia_heptaphylla"	0.000704776609284523	0.000702841761463553	0.000424240089898834	0.000226975924559619	0.000423162959350928	0.000478914962522391	0.000701274289753096	0.000422794904079127	0.000199240857370577	0.000281428436083382	0.000503185057534846	0.000503196316231769	0.0004764876966755	0.000198120954029089	0.00028005788093669	1.58050845755636e-06	0.000198154300474027	0.000197701341832559	1.30179757714711e-06	1.0006987546658	0.000420440172540344	0.000197339214127023	0.00022359498488468	8.82185380617819e-07	0.000197461671412567	0.000223717442170223	9.0939838821368e-07	0.000197312995942188	8.33989290622786e-07	0.000223568766699845	0.000223568766699845	8.57148999656319e-07	8.57148999656319e-07	8.57148999656319e-07	0.000279346348931611	1.03185567375692e-06	0.000279197673461233	3.40611669831143e-07	4.67808286524325e-07	3.92399188933431e-07	3.92399188933431e-07	3.92399188933431e-07	3.92399188933431e-07	4.55907274413396e-07	4.41590101689355e-07	4.41590101689355e-07	4.41590101689355e-07	4.41590101689355e-07	4.41590101689355e-07	8.42054915743785e-05	0.0334681389928848	6.67078621186833e-05	0.0334690764897234	5.40226567357053e-05	4.55814803502843e-05	6.49292129274317e-05	2.76201955500214e-05	1.82362909765358e-05	4.14574476049719e-06	4.1457447604972e-06	5.3212773613599e-06	4.14574476049719e-06	0.000141308832540594	0.0334507300031452	2.69311594299679e-05	1.28366487624594e-05	1.69454305740994e-05	1.7956213716198e-05	8.84755541995195e-06	5.28493630098908e-06	5.28493630098908e-06	3.53533408249028e-06	1.70305834915571e-08	4.14574476049719e-06
"Herissantia_crispa"	0.00053022914306442	0.000528608033083469	0.000528668365552708	0.000226640029053792	0.000527519564742748	0.000304712494375058	0.000527279853517888	0.000527564188034621	0.000303704432410648	0.00010720024757278	0.000329290310676343	0.00032935391216934	0.000198145019896104	0.000302637756571882	0.000106185764155609	0.000106086807513882	0.00030255891137119	0.000197800330429771	0.000105698996067251	0.000420440172540344	1.00052484300664	0.000197299656354525	0.000223555344944006	8.61569925140007e-07	0.000197315533483428	0.000223571222072909	0.00010534040061403	0.00030173846012201	0.000105248197643978	0.000327994148711491	0.000327994148711491	0.000105430303187409	0.000105430303187409	0.000105430303187409	9.53443640533637e-07	0.000105356277742933	0.000105376370279115	2.81592196912106e-07	4.50798423272624e-07	3.58595453220973e-07	3.58595453220973e-07	3.58595453220973e-07	3.58595453220973e-07	3.32294372839272e-07	0.000104889602190757	0.000104889602190757	0.000104889602190757	0.000104889602190757	0.000104889602190757	8.11437161890724e-05	0.0334643058483129	6.09612270475654e-05	0.0334656819781101	7.02911295646792e-05	4.51848652054121e-05	5.13343107393013e-05	2.15861290523121e-05	1.32917749135709e-05	3.11899495920247e-06	3.11899495920247e-06	3.38569438194509e-06	3.11899495920247e-06	0.0335646727010423	5.84121706029804e-05	2.15191940880964e-05	1.67817698992502e-05	1.40092117963773e-05	1.84742318383665e-05	8.98032345634412e-06	6.59455235043276e-06	6.59455235043276e-06	4.40556971293923e-06	1.40796098456053e-08	3.11899495920247e-06
"Boerhavia_coccinia"	0.000580338986396179	0.000578020824433668	0.000578552514861482	0.000282454998599132	0.000577163719737528	0.000577417998858691	0.000298454691813846	0.000577264252528461	0.000575893519627999	2.69446406348424e-06	0.000280604260721178	1.9551247609994e-06	0.000574792110311266	0.000296345679978393	0.000280122253346928	0.000280372669412196	0.000296473578612311	0.00029612951376836	0.000279664106591581	0.000296008821190535	0.000295949484531787	1.00057387942772	0.000279292768032179	0.000279447940381548	0.000295465424616134	8.78764929446424e-07	0.000279209570754529	0.000295467477157538	8.53345933651788e-07	8.80817470849919e-07	8.80817470849919e-07	8.22477080403922e-07	8.22477080403922e-07	8.22477080403922e-07	8.54904310544229e-07	7.95567651796795e-07	8.56956851947724e-07	2.89864302867836e-07	0.000278810760657929	4.54535837051644e-07	4.54535837051644e-07	4.54535837051644e-07	4.54535837051644e-07	1.92493550998126e-07	3.98810096600145e-07	3.98810096600145e-07	3.98810096600145e-07	3.98810096600145e-07	3.98810096600145e-07	0.0501859369184272	0.0501616734003594	7.72710922987794e-05	7.23011061374661e-05	5.5076707894491e-05	7.00897695981142e-05	4.36433310716315e-05	1.92310754764313e-05	7.69974203992502e-06	3.41375874350693e-06	3.41375874350694e-06	6.41575554287434e-06	3.41375874350693e-06	0.000127619230912046	5.49776106417095e-05	2.26368547996523e-05	2.62959467023822e-05	1.44207490676748e-05	2.20626247088681e-05	9.8266889628128e-06	7.21580315660576e-06	7.21580315660576e-06	4.82127095717902e-06	1.44932151433918e-08	3.41375874350693e-06
"Syagrus_vagans"	0.000619565098273207	0.000617567508826416	0.000617569386183945	0.000616586357678524	0.000616362310667643	0.000282194332731235	0.000337811172017086	0.000616599866912914	0.00028126401755096	2.77759112887797e-06	0.000614502040549509	0.000336148871164443	0.000280144852464162	1.63219863561367e-06	0.000280097575902226	0.000280333992141778	1.57968660832189e-06	1.40841112810604e-06	0.00027959747788782	0.00033539247732702	0.000335333017416009	0.000279292768032179	1.00061320931801	0.000279373690380312	9.15223134935134e-07	0.000334831773116887	0.000279245491470243	9.28552768726677e-07	7.92624520972595e-07	0.000334845102750678	0.000334845102750678	7.92297552705228e-07	7.92297552705228e-07	7.92297552705228e-07	9.27406484010176e-07	8.67946572999285e-07	9.4073611780172e-07	2.81228537434539e-07	0.000278804853366847	3.51986417577181e-07	3.51986417577181e-07	3.51986417577181e-07	3.51986417577181e-07	4.52010950049146e-07	4.40638103395414e-07	4.40638103395414e-07	4.40638103395414e-07	4.40638103395414e-07	4.40638103395414e-07	0.0501848736060325	8.29454931063147e-05	5.98376909881208e-05	0.0501606696970924	4.57157284102759e-05	6.25720714811461e-05	4.70039316564258e-05	2.38963089534088e-05	1.80804380019658e-05	3.64450057807769e-06	3.64450057807769e-06	3.13549258590261e-06	3.64450057807769e-06	0.000141004193086532	6.00117617287567e-05	2.27679547954611e-05	2.59831829035254e-05	1.39911197373683e-05	1.19658968807212e-05	1.04929706966071e-05	7.70749833641142e-06	7.70749833641143e-06	5.14641155153287e-06	1.40614268717269e-08	3.64450057807769e-06
"Sida_sp."	0.000741592483696812	0.000738758662076026	0.000739495625138869	0.000738316834721266	0.000737744929136136	0.000737852256302723	0.000459082565053482	0.000738226369488541	0.000281844009655314	2.70146855848403e-06	0.000280436396711821	1.95366235432072e-06	0.000280178035185206	1.69062285541745e-06	0.000279993650032509	0.000735753167906739	1.68529988025855e-06	0.000456674501656656	0.000279630115321441	1.32327807092673e-06	1.29235488771001e-06	0.000279447940381548	0.000279373690380312	1.00073461399412	8.86588428928059e-07	8.12338427692315e-07	0.000279263555228852	8.49608208398415e-07	6.99171620440655e-07	7.75358207162671e-07	7.75358207162671e-07	8.07066082280528e-07	8.07066082280528e-07	8.07066082280528e-07	7.33126459448513e-07	7.02203276231795e-07	6.96146238918869e-07	3.32978292550303e-07	0.000278930943701001	3.6656009258958e-07	3.6656009258958e-07	3.6656009258958e-07	3.6656009258958e-07	3.40314881660801e-07	3.32611527851076e-07	3.32611527851076e-07	3.32611527851076e-07	3.32611527851076e-07	3.32611527851076e-07	0.0502075698661801	8.78894356930478e-05	6.23152157402285e-05	6.64120018967393e-05	6.16790920758288e-05	0.0501251355463847	4.06550923218791e-05	2.92037725990932e-05	1.3612595266432e-05	4.3623087276283e-06	4.3623087276283e-06	8.1983584033636e-06	4.3623087276283e-06	0.000106435688912344	4.36241653281352e-05	2.70676520513452e-05	4.03281128104093e-05	1.65656700543776e-05	1.87652631708223e-05	1.25594746069187e-05	9.22782961860676e-06	9.22782961860676e-06	6.16246354282391e-06	1.66489146275151e-08	4.3623087276283e-06
"Alternanthera_brasiliana"	0.000758224989767222	0.0007554338711028	0.000755777675069833	0.000459813191415565	0.000754207631597005	0.000754695445168493	0.000298863703721723	0.000298022635667507	0.000297500391657483	0.000458615255160118	2.22102462633557e-06	2.15996310210923e-06	0.000296412948890996	0.000296228620050322	1.68861386263381e-06	1.63781318806409e-06	0.00029647482137034	0.000296004078726863	1.11112975238663e-06	0.00029619250711885	0.000295973300225142	0.000295465424616134	9.15223134935134e-07	8.86588428928059e-07	1.00075100061301	0.000456450411528047	7.41089587772537e-07	0.00029544088946144	7.2831738115325e-07	8.90687980240912e-07	8.90687980240912e-07	7.75967640807216e-07	7.75967640807216e-07	7.75967640807216e-07	0.000456495484874593	0.000456276277980885	9.3576132678634e-07	3.76669855748093e-07	3.8281237123338e-07	3.70040164614093e-07	3.70040164614093e-07	3.70040164614093e-07	3.70040164614093e-07	2.74100587353079e-07	3.58277216539157e-07	3.58277216539157e-07	3.58277216539157e-07	3.58277216539157e-07	3.58277216539157e-07	6.89062268220084e-05	0.0501640440816331	6.29068279843958e-05	7.98616145552632e-05	5.42997551548476e-05	5.54153663464147e-05	0.050150980084078	3.15240627856427e-05	1.09640234941231e-05	4.46014699863072e-06	4.46014699863072e-06	8.38550494631659e-06	4.46014699863072e-06	0.00011464870929253	6.92980932296618e-05	2.94759210885009e-05	1.96473771298435e-05	1.87393253234676e-05	2.65556697714544e-05	1.2840231794153e-05	3.72528294584383e-06	3.72528294584383e-06	6.29814729224861e-06	1.88334927874046e-08	4.46014699863072e-06
"Gomphrena_holosericea"	0.00079745110164425	0.000794980555495548	0.000794794546392295	0.000793944550494956	0.00079340622252712	0.000459471779041037	0.000338220183924963	0.00033735825005196	2.87088958044306e-06	0.000458698382225511	0.000336118804454667	0.000336353709505553	1.76569104389196e-06	1.51513870754269e-06	1.66393641793186e-06	1.59913591764648e-06	1.58092936635128e-06	1.28297608660905e-06	1.04450104862595e-06	0.000335576163255335	0.000335356833109364	8.78764929446424e-07	0.000334831773116887	8.12338427692315e-07	0.000456450411528047	1.00079040341972	7.77010303486318e-07	9.01965072628961e-07	6.67595968474057e-07	0.000334854973260069	0.000334854973260069	7.45788113108523e-07	7.45788113108523e-07	7.45788113108523e-07	0.000456567987048059	0.000456348656902087	1.01954059264034e-06	3.68034090314795e-07	3.76905080151891e-07	2.6749074513963e-07	2.6749074513963e-07	2.6749074513963e-07	2.6749074513963e-07	5.33617986404099e-07	4.00105223334427e-07	4.00105223334427e-07	4.00105223334427e-07	4.00105223334427e-07	4.00105223334427e-07	6.78429144273403e-05	8.53161743800707e-05	4.54734266737372e-05	0.0501682302055102	4.49387756706325e-05	4.78976682294466e-05	0.0501543406846628	3.61892962626201e-05	2.13447194561639e-05	4.69088883320147e-06	4.69088883320147e-06	5.10524198934485e-06	4.69088883320147e-06	0.000128033671467017	7.4332244316709e-05	2.96070210843097e-05	1.93346133309867e-05	1.83096959931611e-05	1.64589419433076e-05	1.35065135279472e-05	4.2169781256495e-06	4.2169781256495e-06	6.62328788660246e-06	1.84017045157398e-08	4.69088883320147e-06
"Hydrocleis_nymphaeoides"	0.00044139735662176	0.000439781183484541	0.000440043685529111	0.000282130727932298	0.000438867834706407	0.000438865041368034	0.000160272284297192	0.000438827876971995	0.000437865654025935	0.000159159251085033	0.000437240782061954	0.000158707675695626	0.000280116758543324	0.000158453630958395	0.000436761572645033	0.000436876896813374	0.000158374457964683	1.39721300640591e-06	0.000436319973180841	1.36409758232052e-06	0.000158010600921045	0.000279209570754529	0.000279245491470243	0.000279263555228852	7.41089587772537e-07	7.77010303486317e-07	1.00043585438486	0.000157531391504124	0.000157553691127519	0.000157567312219837	0.000157567312219837	0.000157544753932585	0.000157544753932585	0.000157544753932585	7.3940035075704e-07	0.000157385903689481	0.000157529702267108	2.64205989015124e-07	0.000278766282053322	4.65588324603154e-07	4.65588324603154e-07	4.65588324603154e-07	4.65588324603154e-07	2.42112881928321e-07	0.000157088102802916	0.000157088102802916	0.000157088102802916	0.000157088102802916	0.000157088102802916	0.0501779307695979	7.53590792052601e-05	7.91500151825361e-05	7.18814125381789e-05	5.93646468568755e-05	5.47000493083246e-05	3.27580975221637e-05	1.68041429725083e-05	9.68451527713283e-06	2.59645503895153e-06	2.59645503895153e-06	4.8762782374226e-06	2.59645503895153e-06	0.0502681928969332	5.29919357030298e-05	1.93923358887077e-05	2.62619390802934e-05	1.31442479535024e-05	1.50991254382338e-05	7.47276431346715e-06	5.48534846214994e-06	5.48534846214994e-06	3.66703071274259e-06	1.32102994507562e-08	2.59645503895153e-06
