"Sideroxylon_puberulum"	"Grangeria_borbonica"	"Badula_platiphylla"	"Helichrysum_proteoides"	"Myonima_violacea"	"Harungana_madagascariensis"	"Stillingia_lineata"	"Ochna_mauritiana"	"Olea_lancea"	"Psiadia_terebinthina"	"Aphloia_theiformis"	"Psidium_cattleianum"	"Coffea_macrocarpa"	"Homalanthus_populifolius"	"Faujasiopsis_flexuosa"	"Gaertnera_sp1_M_PL_077"	"Coffea_mauritiana"	"Gaertnera_rotundifolia"	"Warneckea_trinervis"	"Wikstroemia_indica"	"Apis_mellifera"	"Chaetocnema_sp1_M_PL_077"	"Dysauxes_florida"	"Brachymyrmex_sp1_M_PL_077"	"Stomorhina_lunata"	"Nacoleia_sp1_M_PL_077"	"Technomyrmex_albipes"	"Lygistorrhina_sp1_M_PL_077"	"Panara_naso"	"Chrysomya_megacephala"	"Eumolpinae_sp1_M_PL_077"	"Pachycerina_crinicornis"	"Polistes_hebraeus"	"Allograpta_nasuta"	"Syritta_nigrofemorata"	"Musca_domestica"	"Ornidia_obesa"	"Cerambycidae_sp1_M_PL_077"	"Cixiidae_sp1_M_PL_077"	"Eristalinus_flaveolus"	"Fannia_pusio"	"Ischiodon_aegyptius"	"Lygaeidae_sp1_M_PL_077"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_077"	"Nitidulidae_sp1_M_PL_077"	"Sarcophaga_arno"	"Villa_unifasciata"
"Aphloia_theiformis"	0.00101182098405133	0.00101231409852678	2.14406307462906e-06	0.00101785062563271	0.00100643571264651	7.15444522593342e-07	7.13219721577761e-07	0.0010075410287571	1.97421843163944e-06	0.00101210839528275	1.00100382629154	7.14416398962959e-07	1.13960560525944e-06	7.13219721577761e-07	0.00100714536626948	0.00100770341007237	4.24161082666096e-07	1.18989450965994e-06	0.00100382629153976	7.09653622969873e-07	0.100382629153976	9.22549709860835e-05	0.000104376844270068	9.52195523771786e-08	8.5359552856886e-05	1.27248324799829e-05	5.23382908845974e-08	1.44545854864476e-05	4.75957803863976e-05	4.75894868562414e-05	1.26539262315848e-05	3.49355606246566e-05	4.74727314025497e-05	2.52912961733913e-05	7.82962019717472e-06	2.53052811726191e-05	2.04835464287595e-05	3.56609860788881e-08	3.56609860788881e-08	2.3813879965432e-08	7.82962019717471e-06	2.3813879965432e-08	7.82962019717471e-06	1.26513549410343e-05	1.26513549410343e-05	4.28812614925812e-08	7.82962019717471e-06	4.28812614925812e-08
"Psidium_cattleianum"	1.25015103015475e-06	0.000261081412342499	0.000261045691522019	0.000261703157748595	5.87141414798927e-07	0.00026047764151463	0.000260338410657861	0.000259843094711008	0.000259687467973773	0.000260927755694072	2.3813879965432e-07	1.00697218461605	0.000260804853521061	0.000260338410657861	0.000259623860019371	1.22455941339725e-06	3.27212006431698e-07	5.16685338149485e-08	2.3813879965432e-07	0.000259036718604572	2.3813879965432e-05	0.0336747734185944	1.39601046057843e-05	2.04236232189546e-05	1.70401626436079e-05	9.81636019295094e-06	1.52027093885142e-05	1.78593004307821e-08	2.06674135259794e-06	8.55607511433865e-06	3.26351765428124e-06	5.29255746005741e-06	8.52703788165673e-06	1.30149873840236e-05	2.01310121345073e-06	6.52511460045713e-06	5.27661886773197e-06	1.30169205328931e-05	1.30169205328931e-05	0.0335657394872015	2.01310121345073e-06	0.0335657394872015	2.01310121345073e-06	3.26159694617589e-06	3.26159694617589e-06	5.22091383044038e-06	2.01310121345073e-06	5.22091383044038e-06
"Coffea_macrocarpa"	1.5934661091371e-06	0.00103749910132075	0.00103812669512264	0.000197749613090394	8.10754059744541e-07	0.00229121113958854	0.000195275995852453	0.000195293437933273	0.000194788221092058	0.000196900835312036	2.8490140131486e-07	0.000195603640140796	1.00313038265481	0.000195275995852453	0.000195110369932935	1.30773290977358e-06	0.000839171515221965	3.95139848177831e-08	2.8490140131486e-07	0.000194299615873191	2.84901401314859e-05	0.0252589500635148	2.10341063371873e-05	0.0251753958049257	2.96827382864147e-05	0.025175145456659	0.0251546332710232	2.27638015591014e-08	1.58055939271133e-06	1.69739138793951e-05	1.29687387665094e-05	4.00517511288565e-06	6.42625061981703e-06	9.77210437734725e-06	1.52115086992611e-06	1.54299992079099e-05	1.44898896364355e-05	9.76379979262264e-06	9.76379979262264e-06	6.52012133802654e-06	1.52115086992611e-06	6.52012133802653e-06	1.52115086992611e-06	2.46126044140045e-06	2.46126044140045e-06	2.07625339024529e-05	1.52115086992611e-06	2.07625339024529e-05
"Homalanthus_populifolius"	1.87208546224179e-06	0.000390966135065652	0.000390912643585737	0.000391897191000409	8.79236892512966e-07	0.000390061995835978	0.000389853499377099	0.000389111769969249	0.000388878720885349	0.000390736036164992	3.56609860788881e-07	0.000390507615986792	0.000390551991704906	1.00541497912752	0.000388783468772726	1.83376233765015e-06	4.89995868927869e-07	7.73729802857019e-08	3.56609860788881e-07	0.000387904231880214	3.56609860788881e-05	0.0504275501444278	2.09050812689634e-05	3.05841191922033e-05	2.55174294864079e-05	1.46998760678361e-05	2.27658663204886e-05	2.67440780320255e-08	3.09491921142808e-06	1.28126149953413e-05	4.88707668832065e-06	7.92553830702065e-06	1.27691321041895e-05	1.94897801027087e-05	3.01459377692623e-06	9.77127714038304e-06	7.90167046524686e-06	1.94926749688549e-05	0.0502707489563759	1.30169205328931e-05	3.01459377692622e-06	1.30169205328931e-05	3.01459377692622e-06	4.8842004520624e-06	4.8842004520624e-06	7.81825287171474e-06	3.01459377692622e-06	7.81825287171474e-06
"Faujasiopsis_flexuosa"	0.000340523346488622	0.00143669812499286	0.000260480000772396	0.00144053111311842	0.00117243192617605	0.000259329019256394	0.000259188979181818	0.000595502389788722	0.000258963271720589	0.000599060562234641	0.000335715122089828	0.000259623860019371	0.00026014715991058	0.000259188979181818	1.00143032496046	0.00033826340430275	8.18140654186463e-07	6.11584283347617e-07	0.000335715122089828	0.000257893034285909	0.0335715122089828	0.0335260944571681	0.0334686721634491	2.03575796550922e-05	5.19876296936689e-05	2.45442196255939e-05	1.51479796396443e-05	4.86461923555175e-06	2.44633713339047e-05	4.13926113883449e-05	1.79587265624108e-05	2.34338848259342e-05	3.08331875427192e-05	2.14047486935982e-05	1.10810085624494e-05	2.54469835903438e-05	2.90397351248602e-05	1.29594489590909e-05	1.29594489590909e-05	8.65412866731237e-06	1.10810085624494e-05	8.65412866731237e-06	1.10810085624494e-05	7.48825702793302e-06	7.48825702793302e-06	5.20960001544792e-06	1.10810085624494e-05	5.20960001544792e-06
"Gaertnera_sp1_M_PL_077"	0.00130521724266225	0.000256382593437677	0.000421654650035565	0.00130981857380203	0.000252785256464082	1.19945612914765e-06	9.16881168825074e-07	0.000673128681851921	0.00125725032733257	0.000676132062826374	0.000251925852518093	9.18419560047935e-07	1.30773290977358e-06	9.16881168825074e-07	0.000253697553227063	1.002555923801	1.0827678062593e-07	0.000628887708850259	0.000251925852518093	9.12296762980949e-07	0.0251925852518093	0.000118598579187523	3.43761578395286e-05	8.50576819442724e-06	0.0251263325439577	3.24830341877789e-06	7.26751937159281e-08	1.86459606094608e-05	0.0251555083540104	4.03779213035462e-05	3.20478241797096e-06	3.71731388855753e-05	4.55497051465436e-05	0.0251267606113917	1.00755274907848e-05	1.16564332033006e-05	1.32803099087558e-05	4.58440584412537e-08	4.58440584412537e-08	3.06139853349312e-08	1.00755274907848e-05	3.06139853349312e-08	1.00755274907848e-05	8.45165078532968e-06	8.45165078532968e-06	8.43309300071131e-06	1.00755274907848e-05	8.43309300071131e-06
"Coffea_mauritiana"	1.49288392734487e-06	0.00336060734223001	3.8030247102628e-06	5.64091795928158e-06	1.47933018339293e-06	7.99292566043534e-06	9.79991737855738e-07	1.40664842504565e-06	9.78078358967007e-07	4.57529752532405e-06	4.24161082666097e-07	9.81636019295094e-07	0.00335668606088786	9.79991737855738e-07	2.45442196255939e-06	4.33107122503719e-07	1.00334869313523	1.89339017343948e-09	4.24161082666097e-07	9.75091779166459e-07	4.24161082666096e-05	0.00012676193129164	4.22067640290734e-05	8.42596428717497e-05	2.43964191818183e-07	0.100460794056823	8.41835823775444e-05	2.13269132477838e-08	7.57356069375791e-08	4.21295015867994e-05	4.20075917778752e-05	1.21909808924193e-07	9.98848004837834e-08	5.97315960109434e-08	4.33916766098583e-08	4.20647829969417e-05	4.2050983454485e-05	4.89995868927869e-08	4.89995868927869e-08	3.27212006431698e-08	4.33916766098583e-08	3.27212006431698e-08	4.33916766098583e-08	5.71912190665506e-08	5.71912190665506e-08	7.60604942052561e-08	4.33916766098583e-08	7.60604942052561e-08
"Gaertnera_rotundifolia"	0.00252109333131657	4.21287741632496e-06	2.14087539559032e-06	0.00252688617448437	1.6807806192743e-06	1.56162549097693e-07	1.54745960571404e-07	5.17322511298484e-06	3.30667746869157e-06	6.58457182629183e-06	1.18989450965994e-06	1.55005601444846e-07	1.58055939271133e-07	1.54745960571404e-07	1.83475285004285e-06	0.00251555083540104	1.89339017343948e-09	1.00250923162847	1.18989450965994e-06	1.53972230768547e-07	0.000118989450965994	2.00163899999111e-05	1.96354443845746e-05	5.19743246968412e-08	0.000118596431144971	5.68017052031843e-08	9.15681678503475e-09	3.60156190188082e-05	0.100369265138708	5.55881730919129e-05	5.2660967704062e-08	5.55355121242089e-05	5.55825356042048e-05	6.30541047584605e-05	1.94375859575721e-05	1.3496811553271e-07	1.94902469252761e-05	7.73729802857018e-09	7.73729802857018e-09	5.16685338149486e-09	1.94375859575721e-05	5.16685338149486e-09	1.94375859575721e-05	8.23071478286478e-08	8.23071478286478e-08	4.28175079118065e-08	1.94375859575721e-05	4.28175079118065e-08
"Warneckea_trinervis"	0.00101182098405133	0.00101231409852678	2.14406307462906e-06	0.00101785062563271	0.00100643571264651	7.15444522593342e-07	7.13219721577761e-07	0.0010075410287571	1.97421843163944e-06	0.00101210839528275	0.00100382629153976	7.14416398962959e-07	1.13960560525944e-06	7.13219721577761e-07	0.00100714536626948	0.00100770341007237	4.24161082666096e-07	1.18989450965994e-06	1.00100382629154	7.09653622969873e-07	0.100382629153976	9.22549709860835e-05	0.000104376844270068	9.52195523771786e-08	8.5359552856886e-05	1.27248324799829e-05	5.23382908845974e-08	1.44545854864476e-05	4.75957803863976e-05	4.75894868562414e-05	1.26539262315848e-05	3.49355606246566e-05	4.74727314025497e-05	2.52912961733913e-05	7.82962019717472e-06	2.53052811726191e-05	2.04835464287595e-05	3.56609860788881e-08	3.56609860788881e-08	2.3813879965432e-08	7.82962019717471e-06	2.3813879965432e-08	7.82962019717471e-06	1.26513549410343e-05	1.26513549410343e-05	4.28812614925812e-08	7.82962019717471e-06	4.28812614925812e-08
"Wikstroemia_indica"	3.72545006986115e-06	0.000778022608780647	0.000777916160735616	0.000779875410090814	1.7496814161008e-06	0.000776223371713597	0.000775808463760427	0.000774332422238805	0.000773868654561845	0.000777564711968333	7.09653622969872e-07	0.000777110155813716	0.000777198463492763	0.000775808463760427	0.000773679102857726	3.6491870519238e-06	9.75091779166459e-07	1.53972230768547e-07	7.09653622969872e-07	1.00077192942144	7.09653622969873e-05	0.100350824787411	4.16011117252372e-05	6.08623971924846e-05	5.07796846779516e-05	2.92527533749938e-05	4.53040739777723e-05	5.32207152837308e-08	6.15888923074187e-06	2.54971038407292e-05	9.72528260975808e-06	1.57718212309711e-05	2.5410572887337e-05	3.87846624043903e-05	5.99904161608319e-06	1.94448415093623e-05	1.57243242258413e-05	3.87904231880213e-05	3.87904231880213e-05	2.59036718604572e-05	5.99904161608318e-06	2.59036718604572e-05	5.99904161608318e-06	9.71955889960417e-06	9.71955889960417e-06	1.55583232147123e-05	5.99904161608319e-06	1.55583232147123e-05
"Apis_mellifera"	0.0101182098405133	0.0101231409852678	2.14406307462906e-05	0.0101785062563271	0.0100643571264651	7.15444522593342e-06	7.13219721577761e-06	0.010075410287571	1.97421843163944e-05	0.0101210839528275	0.0100382629153976	7.14416398962959e-06	1.13960560525944e-05	7.13219721577761e-06	0.0100714536626948	0.0100770341007237	4.24161082666096e-06	1.18989450965994e-05	0.0100382629153976	7.09653622969873e-06	1.00382629153976	0.000922549709860835	0.00104376844270068	9.52195523771786e-07	0.00085359552856886	0.000127248324799829	5.23382908845974e-07	0.000144545854864476	0.000475957803863976	0.000475894868562414	0.000126539262315848	0.000349355606246566	0.000474727314025497	0.000252912961733913	7.82962019717472e-05	0.000253052811726191	0.000204835464287595	3.56609860788881e-07	3.56609860788881e-07	2.3813879965432e-07	7.82962019717471e-05	2.3813879965432e-07	7.82962019717471e-05	0.000126513549410343	0.000126513549410343	4.28812614925812e-07	7.82962019717471e-05	4.28812614925812e-07
"Chaetocnema_sp1_M_PL_077"	3.72545006986115e-05	0.00778022608780647	0.00777916160735616	0.00779875410090814	1.7496814161008e-05	0.00776223371713597	0.00775808463760427	0.00774332422238805	0.00773868654561845	0.00777564711968333	7.09653622969872e-06	0.00777110155813716	0.00777198463492763	0.00775808463760427	0.00773679102857726	3.6491870519238e-05	9.75091779166459e-06	1.53972230768547e-06	7.09653622969872e-06	0.00771929421441625	0.000709653622969873	1.00350824787411	0.000416011117252372	0.000608623971924846	0.000507796846779516	0.000292527533749938	0.000453040739777723	5.32207152837308e-07	6.15888923074187e-05	0.000254971038407292	9.72528260975808e-05	0.000157718212309711	0.00025410572887337	0.000387846624043903	5.99904161608319e-05	0.000194448415093623	0.000157243242258413	0.000387904231880213	0.000387904231880213	0.000259036718604572	5.99904161608318e-05	0.000259036718604572	5.99904161608318e-05	9.71955889960417e-05	9.71955889960417e-05	0.000155583232147123	5.99904161608318e-05	0.000155583232147123
"Dysauxes_florida"	6.02360534467775e-05	0.0251975766767115	1.37977850694201e-05	0.0252386730363175	0.0250911038446555	1.04824153299189e-05	1.04525406344817e-05	4.63371837026114e-05	1.04694216828157e-05	7.50857945284416e-05	2.6094211067517e-05	1.04700784543382e-05	2.10341063371873e-05	1.04525406344817e-05	0.0251015041225868	3.43761578395286e-05	1.05516910072683e-05	4.90886109614365e-06	2.6094211067517e-05	1.04002779313093e-05	0.0026094211067517	0.00135203613107021	1.00260038534352	1.15122220414872e-06	0.000198236515461691	0.00031655073021805	8.75266502760313e-07	8.60515049239678e-07	0.000196354443845746	0.000510912434680643	0.000314969708458894	0.000195942726221749	0.000196162583382709	1.382875030129e-06	0.000194143638740904	0.000315908280890499	0.000509113347199797	5.22627031724085e-07	5.22627031724085e-07	3.49002615144607e-07	0.000194143638740904	3.49002615144607e-07	0.000194143638740904	9.3857243160552e-07	9.3857243160552e-07	2.75955701388402e-07	0.000194143638740904	2.75955701388402e-07
"Brachymyrmex_sp1_M_PL_077"	1.13942814128135e-05	4.86331032732861e-05	0.0335868245530945	3.18444702202383e-05	7.01139242640167e-08	0.0335391078589436	2.03894127948022e-05	3.15860204072819e-05	2.03525233194509e-05	3.17378083838737e-05	3.17398507923929e-08	2.04236232189546e-05	0.0335671944065675	2.03894127948022e-05	2.03575796550922e-05	1.13410242592363e-05	2.80865476239165e-05	1.73247748989471e-08	3.17398507923929e-08	2.02874657308282e-05	3.17398507923929e-06	0.00263737054500767	1.53496293886495e-06	1.00262888661319	0.000673614122695338	0.000842596428717497	0.00195715012212898	1.62775448754478e-07	6.92990995957884e-07	1.41236930770158e-06	6.07913790916076e-07	8.04455516785501e-07	1.19738342216913e-06	1.30115177245345e-06	2.44957463232603e-07	1.0046363957145e-06	8.52871254148678e-07	1.01947063974011e-06	1.01947063974011e-06	6.80787440631819e-07	2.44957463232602e-07	6.80787440631819e-07	2.44957463232602e-07	3.96722604798421e-07	3.96722604798421e-07	0.00067173649106189	2.44957463232602e-07	0.00067173649106189
