"Spilanthes_urens"	"Stachytarpheta_jamaicensis"	"Cordia_globosa"	"Morinda_royoc"	"Piscidia_piscipula"	"Borreria_laevis"	"Cordia_gerascanthus"	"Eupatorium_odoratum"	"Blechum_pyramidatum"	"Bauhinia_divaricata"	"Cassia_occidentalis"	"Cassia_sp1_M_PL_035"	"Cordia_sebestena"	"Ehretia_tinifolia"	"Lantana_involucrata"	"Mikania_micrantha"	"Urechites_lutea"	"Waltheria_indica"	"Alternanthera_ficoidea"	"Bursera_simaruba"	"Capraria_biflora"	"Evolvulus_nummularius"	"Ipomoea_acuminata"	"Melochia_nodiflora"	"Ascleptas_curassavica"	"Bunchosia_media"	"Conocarpus_erectus"	"Cordia_brownei"	"Crotalaria_verrucosa"	"Guazuma_ulmifolia"	"Indigofera_tinctoria"	"Merremia_umbellata"	"Thunbergia_fragrans"	"Turnera_ulmifolia"	"Argythamnia_candicans"	"Avicennia_germinans"	"Bourreria_succulenta"	"Broughtonia_sanguinea"	"Byrsonia_coriacea"	"Capparis_ferruginea"	"Cissus_sicycoides"	"Euphorbia_heterophylla"	"Euphorbia_hyssopifolia"	"Ipomoea_tiliacea"	"Jacquinia_arborea"	"Lantana_camara"	"Lippia_nodiflora"	"Malpighia_glabra"	"Mimosa_pudica"	"Momordica_charantia"	"Philoxerus_vermicularis"	"Physalis_angulata"	"Rhabdadenia_biflora"	"Sarcostemma_clausum"	"Sesuvium_portulacastrum"	"Solanum_erianthum"	"Solanum_havanense"	"Solanum_torvum"	"Stylosanthes_hamata"	"Tribulus_cistoides"	"Vernonia_cinerea"	"Unidentified_sp1_M_PL_035"	"Apis_mellifera"	"Unidentified_sp2_M_PL_035"	"Dielis_dorsata"	"Unidentified_sp3_M_PL_035"	"Papilio_polydamas"	"Mellisuga_humilis"	"Trochilus_polytmus"	"Eristalis_vinatorum"	"Junonia_sp1_M_PL_035"	"Euglossa_cordata"	"Exomalopsis_sp1_M_PL_035"	"Oncopeltus_piltus"	"Polygonus_leo"	"Unidentified_sp4_M_PL_035"	"Agraulis_vanillae"	"Anartia_jatrophae"	"Coereba_flaveola"	"Danaus_gilippus"	"Eurema_sp1_M_PL_035"	"Leptotes_cassius"	"Microbembex_monadonta"	"Phoebis_sennae"	"Unidentified_sp5_M_PL_035"	"Urbanus_proteus"	"Ascia_josephina"	"Centris_dirrhoda"	"Centris_sp1_M_PL_035"	"Strymon_columella"	"Unidentified_sp6_M_PL_035"	"Culex_sp1_M_PL_035"	"Danaus_eresimus"	"Hylephila_phyleus"	"Unidentified_sp7_M_PL_035"	"Unidentified_sp8_M_PL_035"	"Xylocopa_sp1_M_PL_035"
"Spilanthes_urens"	1.00268700763924	0.00134171416247426	0.000450277036127239	0.000250834554627901	0.000300259349933816	0.00106180195729094	0.000507547124117088	9.82087909575281e-05	0.000369963157531995	0.000307166724730069	9.46989581564993e-08	9.46989581564993e-08	1.11563517976439e-06	4.20928561794525e-05	0.000138397930775023	0.000293167528361081	6.24184766757708e-07	9.83986361418181e-07	4.15175486918592e-05	4.1480467198741e-05	4.14585026224121e-05	0.000427656916975533	5.07881119090858e-07	0.000413297323444049	0.000258478035319601	1.40613477108631e-07	3.3854598430129e-07	3.97592053748398e-07	2.23151749701466e-07	3.97592053748398e-07	3.3854598430129e-07	8.80392224535266e-07	2.91653364780806e-07	3.32531401976902e-07	2.22242336634441e-07	4.11199566381108e-05	2.22242336634441e-07	2.22242336634441e-07	9.41848827589103e-08	4.11199566381108e-05	2.22242336634441e-07	1.58359461800166e-10	1.16303647666849e-07	9.68803820831634e-05	2.22242336634441e-07	0.000110879578452152	1.75349717113957e-07	2.22242336634441e-07	0.00019417451209121	1.75349717113957e-07	2.22242336634441e-07	2.22242336634441e-07	1.75349717113957e-07	4.11199566381108e-05	0.00019417451209121	1.18968540397612e-10	1.18968540397612e-10	1.75349717113957e-07	1.75349717113957e-07	4.11199566381108e-05	0.000258466407399002	6.88951243566768e-05	0.00781279176124105	2.98094519093726e-05	0.00775043056665306	9.30429181334794e-06	0.00776157049165062	3.03178097827699e-05	6.61734392054764e-06	0.00774724736515861	0.00775719653763342	4.75874161590449e-09	0.00776698048364841	2.30122995037317e-05	2.26982417647843e-05	3.76739531035641e-06	0.0077315571963449	0.00773793451064239	1.22402514889516e-05	0.00773708183496023	0.00775399222197007	0.00773189882310435	5.75484044281764e-06	1.12528618446731e-05	4.75078385400498e-09	0.00773261705192954	1.39680019609289e-05	2.79408128083211e-06	1.81882613405049e-08	0.00772723221240616	4.73494790782497e-09	2.78705060697668e-06	1.11809513539522e-05	1.63681318262547e-06	2.45996590354545e-08	4.09342760115672e-06	1.38268223995803e-06
"Stachytarpheta_jamaicensis"	0.00145352367601378	1.00333447886367	0.000564219753532302	0.000725400869252492	0.000186228445835922	0.000214385682773412	0.000585259843867568	1.78586995834207e-06	0.000610244516954178	0.000165354723849288	5.87346898727822e-08	5.87346898727822e-08	0.000280784905563076	4.53579171377437e-05	4.51292517976642e-05	4.55465430708418e-05	6.98920787457216e-07	0.000210686707603164	4.46734167338205e-05	4.47469564058577e-05	4.47105355737558e-05	4.5088210216418e-05	5.86185098206268e-07	0.000447701906520628	0.000280228267801968	4.05580805628251e-07	3.32136791378365e-07	2.95017951443077e-07	2.20967472823546e-07	2.95017951443077e-07	3.32136791378365e-07	0.000419760612920954	1.88352538566609e-07	5.10568248890608e-07	2.19401102127417e-07	4.43783987823774e-05	2.19401102127417e-07	2.19401102127417e-07	5.84158473043274e-08	4.43783987823774e-05	2.19401102127417e-07	9.8218544937763e-11	1.12735689250948e-07	4.55835063843742e-07	2.19401102127417e-07	0.000120264015842289	7.56168493156604e-08	2.19401102127417e-07	3.57879496608064e-07	7.56168493156604e-08	2.19401102127417e-07	2.19401102127417e-07	7.56168493156604e-08	4.43783987823774e-05	3.57879496608064e-07	7.37872988351536e-11	7.37872988351536e-11	7.56168493156604e-08	7.56168493156604e-08	4.43783987823774e-05	4.76374714548526e-07	6.80143416594993e-05	0.00843189576865171	1.28548643836623e-05	3.64668051074993e-05	9.01885514007587e-06	0.00841848110896026	0.00840738015429242	1.74700288057914e-05	2.46454061246615e-05	0.00839541692853296	2.95149195340614e-09	1.43151798643225e-05	2.73800161569312e-05	0.00838372198571311	2.33663389217309e-06	0.00838450649889031	0.00838722500543525	1.9101808943152e-05	0.00838631302194133	1.42912414364558e-05	1.657145953795e-05	1.04262026760421e-05	0.0083891283104824	2.94655634813289e-09	0.00838205593928235	0.00836918066685564	8.08028869864243e-06	3.13274139225899e-08	1.26838916944995e-05	2.93673449363911e-09	8.06000965836102e-06	0.00836112065719728	2.97644993057012e-08	5.2671676900791e-06	5.1292704866573e-06	1.49156521352859e-06
"Cordia_globosa"	0.000532145588150373	0.000615512458398875	1.00232328061739	0.000346874441766535	0.000370643005049796	0.000444866347572895	0.000316524500049187	0.000504191851386059	0.000259598222702838	0.000261487775473101	1.16897297066508e-07	1.16897297066508e-07	3.09688060816259e-05	0.000132795727943959	0.000246880286073118	0.000375565776088401	0.000198773705722401	0.000564158555150079	0.000132371936019664	7.85511667831302e-05	0.000192819095820331	0.000102895883515267	8.42439394625893e-05	0.000213090623176156	7.32435920422283e-07	2.68871652651798e-07	0.000144381983283458	8.39348234827912e-05	2.99277084739635e-05	8.39348234827912e-05	0.000144381983283458	0.000152760713148201	0.000168612372718956	3.01613330034451e-05	2.98522170236469e-05	4.84371125368729e-05	2.98522170236469e-05	2.98522170236469e-05	1.16262717493127e-07	4.84371125368729e-05	2.98522170236469e-05	1.95480429877103e-10	0.000114529766259811	0.000114508350053454	2.98522170236469e-05	4.3034943815342e-07	5.40826064591443e-05	2.98522170236469e-05	2.62529174319406e-07	5.40826064591443e-05	2.98522170236469e-05	2.98522170236469e-05	5.40826064591443e-05	4.84371125368729e-05	2.62529174319406e-07	1.46855900837321e-10	1.46855900837321e-10	5.40826064591443e-05	5.40826064591443e-05	4.84371125368729e-05	3.49453549762955e-07	0.00925418727733055	0.00920305138200585	0.00919404309805453	0.0091606680042763	0.0091623813007849	3.01244606707394e-05	0.00913855973629985	1.85469587878876e-05	0.00913840482372139	0.00913471077619155	5.87423603349285e-09	1.05011669727762e-05	1.69516769717778e-05	0.0091364550226139	4.65050869972508e-06	1.44146625418708e-05	1.63257188603525e-05	1.06826660493162e-05	9.25931988383512e-06	1.04836064928887e-05	1.50816987010348e-05	0.00913453698519628	1.3541526296108e-05	5.8644128963131e-09	1.44981064219671e-05	8.98343095072991e-06	3.8676040467052e-06	1.50982900633076e-06	7.52329038499895e-06	5.84486485332539e-09	3.85416046407261e-06	5.1292704866573e-06	8.40319752310098e-06	1.4103963878752e-05	0.00911202982379443	2.61837222610434e-06
"Morinda_royoc"	0.000362316578906968	0.000967201159003322	0.000423957651047987	1.00299850285892	0.00043342142419011	9.67382547842856e-05	0.000546511196376583	0.00017721006693248	0.000197325737497196	0.000255695413346906	1.36697016504421e-07	1.36697016504421e-07	0.000224077114382243	9.59051894525801e-05	0.000235533225235062	0.00023568936328228	0.000223160859392335	3.70826918598111e-05	9.56720036282699e-05	9.57411226398519e-05	9.56938914419889e-05	5.95982194943733e-05	0.000222888953514731	3.70615868871129e-05	5.95747412175095e-07	0.00056011649112392	3.65843729076727e-05	3.65624850939536e-05	3.78072764490017e-05	3.65624850939536e-05	3.65843729076727e-05	0.000187104296448518	5.21923941487437e-07	0.000222638935450847	3.63124670300694e-05	5.91095185343163e-05	3.63124670300694e-05	3.63124670300694e-05	1.35954953714326e-07	5.91095185343163e-05	3.63124670300694e-05	2.28590328602711e-10	2.71905877603237e-07	0.000139861221606792	3.63124670300694e-05	0.000159867271671418	2.500180638842e-07	3.63124670300694e-05	1.04749388827227e-07	2.500180638842e-07	3.63124670300694e-05	3.63124670300694e-05	2.500180638842e-07	5.91095185343163e-05	1.04749388827227e-07	1.71729920231685e-10	1.71729920231685e-10	2.500180638842e-07	2.500180638842e-07	5.91095185343163e-05	1.39432296833566e-07	0.0112568647793215	0.0112308085215201	4.25030708603141e-05	0.0111888977285434	2.17524702082589e-05	0.0111907090169993	0.0111802234822304	0.0111795881052467	2.03078055551259e-05	1.73185820273277e-05	6.8691968092674e-09	4.18997555308906e-06	9.32743297240851e-06	1.67877521688728e-05	5.43819814857303e-06	1.47935750152816e-05	1.20824464949081e-05	2.01282156015422e-05	1.08768476359465e-05	4.18296890500698e-06	9.5867934777e-06	7.73472887610923e-06	2.3017152340343e-05	6.85770985808134e-09	1.99555802049474e-05	0.0111524878192019	0.0111724336340998	2.98961883786461e-05	4.77365792345579e-06	6.83485082522106e-09	0.0111444278095436	8.06000965836102e-06	2.95350111554134e-06	9.27067296495277e-07	3.85416046407261e-06	3.19137075466173e-06
"Piscidia_piscipula"	0.00048792144364245	0.000279342668753883	0.000509634131943469	0.000487599102213874	1.00186731855798	0.000485911416014	0.000695385251521309	7.54575910322206e-05	1.22004832943644e-06	6.74848687790123e-05	0.000315979473409901	0.000315979473409901	0.000629265506903045	0.000141125949954623	0.000141404223821381	6.75290073354483e-05	0.000441576663300458	7.39899639243123e-07	0.000141005290670845	6.69792740718687e-05	0.000224125713343193	0.000141062073171913	0.000284206959782228	9.23442505080796e-07	3.23902369297625e-07	2.73173218569999e-07	0.000157735686566158	7.46152638938094e-05	3.67584943331831e-07	7.46152638938094e-05	0.000157735686566158	0.00021024943832241	0.000231618984364113	0.000209957678936345	3.65983047927077e-07	6.63900267770354e-05	3.65983047927077e-07	3.65983047927077e-07	0.000314264171820682	6.63900267770354e-05	3.65983047927077e-07	5.28393768243981e-07	0.000157369703518231	3.98933150535892e-07	3.65983047927077e-07	3.54794594099914e-07	7.42492808458824e-05	3.65983047927077e-07	2.68714410339587e-07	7.42492808458824e-05	3.65983047927077e-07	3.65983047927077e-07	7.42492808458824e-05	6.63900267770354e-05	2.68714410339587e-07	3.96959137449624e-07	3.96959137449624e-07	7.42492808458824e-05	7.42492808458824e-05	6.63900267770354e-05	3.57686740184466e-07	0.000113454744857394	0.0126141050876367	0.0126223777438	3.19146520428713e-05	0.0125895762814585	2.4835621586994e-05	0.0125578223690213	0.0125755017533051	1.87032179974995e-05	1.7686508084423e-05	1.5878365497985e-05	1.07485764135835e-05	4.82637135112286e-06	7.00379159364128e-06	0.0125705668728273	6.10549841371045e-06	6.11187886395774e-06	0.0125506628738393	6.0972925655866e-06	1.0730602205534e-05	0.0125340363155063	5.9091615713072e-06	2.85719651616456e-05	1.58518130473194e-05	1.76708516391435e-05	7.74562337532541e-06	5.43142646330489e-06	3.20379080950915e-08	8.45531097990313e-06	1.5798973670495e-05	5.41776780237638e-06	2.32785557294902e-06	1.25762651720368e-06	1.84974909810781e-08	4.63303756312244e-06	2.23264246906229e-06
"Borreria_laevis"	0.00197191792068318	0.000367518313325849	0.000699075689043121	0.000124377756151224	0.000555327332587428	1.00201376239696	7.81200224245669e-05	4.77109419283618e-05	4.80597098535063e-05	0.000410037180677914	1.75144986637216e-07	1.75144986637216e-07	4.72493991393407e-05	0.000122771558382453	0.000123129761688393	0.000410057319965052	4.72869736629533e-05	4.7234583960427e-05	0.000122650003643643	0.000122856914661188	0.000122738744597603	7.6986955679047e-05	4.69956206776678e-05	0.000334533600437581	7.30480606518929e-07	1.86699560180122e-07	4.6841142512173e-05	4.67524015582125e-05	4.66669235847498e-05	4.67524015582125e-05	4.6841142512173e-05	4.60003816646641e-07	4.93965016610398e-07	4.67930086463429e-05	4.65497895268875e-05	7.58976020854301e-05	4.65497895268875e-05	4.65497895268875e-05	1.74194208187336e-07	7.58976020854301e-05	4.65497895268875e-05	2.92884593038823e-10	2.91352985285443e-07	4.79758044749998e-07	4.65497895268875e-05	4.5961875761126e-07	2.02612031324955e-07	4.65497895268875e-05	0.000360041480385588	2.02612031324955e-07	4.65497895268875e-05	4.65497895268875e-05	2.02612031324955e-07	7.58976020854301e-05	0.000360041480385588	2.20031390247759e-10	2.20031390247759e-10	2.02612031324955e-07	2.02612031324955e-07	7.58976020854301e-05	0.000479252539108576	0.0144304347533351	0.0144205443962317	3.44440453252423e-05	3.83806435799998e-05	2.33082388228355e-05	3.21733130327882e-05	1.90664534380693e-05	1.45931471673199e-05	0.0143565085153992	0.0143502199255088	8.80125560991034e-09	0.0144016592154235	4.8621895524301e-06	1.15599449438852e-05	6.96776832749345e-06	1.91924461979895e-05	2.93823720155054e-05	9.42482700956915e-06	1.82677760312453e-05	0.0143775761732573	0.0143365925110038	8.33128050123902e-06	4.26688778036459e-06	8.78653779116468e-09	1.95332523746621e-05	4.44462767939568e-06	1.39131004635594e-06	2.3426811572465e-06	1.77348312458389e-05	8.75724933186079e-09	1.38197506834694e-06	3.06265261104874e-06	7.95182365472697e-07	1.18086459901068e-06	6.35523353675565e-06	4.09523048870628e-06
"Cordia_gerascanthus"	0.00109968543558702	0.00117051968773513	0.000580294916756843	0.000819766794564874	0.000927180335361746	9.11400261619947e-05	1.00193135838825	0.000210872383799577	0.000241238896815316	0.000328833777513296	2.92423905538012e-07	2.92423905538012e-07	0.000559554570342196	8.92239256445666e-05	0.000298472317634911	0.000298873639045818	1.27740464067716e-06	1.02817037762889e-06	8.89585853596478e-05	8.90421296121182e-05	8.89948238155548e-05	8.9295628000373e-05	1.02790333853347e-06	1.34005380628394e-06	8.73911786777134e-07	4.58308731400734e-07	4.84240644849964e-07	4.48002188942871e-07	2.36476305298019e-07	4.48002188942871e-07	4.84240644849964e-07	0.000280402178384524	4.62764148380292e-07	8.14640492296872e-07	2.34739342706272e-07	8.85105831707049e-05	2.34739342706272e-07	2.34739342706272e-07	2.90836475872148e-07	8.85105831707049e-05	2.34739342706272e-07	4.89003186518414e-10	2.49501302143692e-07	0.000209513732275264	2.34739342706272e-07	0.000239473870742742	2.13262846236599e-07	2.34739342706272e-07	2.45254248970542e-07	2.13262846236599e-07	2.34739342706272e-07	2.34739342706272e-07	2.13262846236599e-07	8.85105831707049e-05	2.45254248970542e-07	3.67366715500015e-10	3.67366715500015e-10	2.13262846236599e-07	2.13262846236599e-07	8.85105831707049e-05	3.26458833077846e-07	7.27691962389443e-05	0.0168170108024339	3.62546838602218e-05	0.0167610985820211	1.99601041714954e-05	0.0167631709519919	0.0167486040952536	3.4794068975436e-05	3.07292128571586e-05	2.48355266345163e-05	1.46946686200006e-08	9.8101699588217e-06	1.06136113967523e-05	1.98802212610263e-05	1.16334590348859e-05	2.30382274027173e-05	1.82581179266204e-05	0.0167244345915881	1.82571450557498e-05	9.79376499233537e-06	2.13508733010494e-05	8.81565232358679e-06	3.77633039089072e-05	1.46700955955524e-08	0.0167170694226039	1.88628506707358e-05	9.13143537617975e-06	3.47392518349377e-08	1.14356396686306e-05	1.46211952769006e-08	9.10851993960972e-06	9.75433073112613e-06	3.51453972999296e-06	2.57042594407224e-08	5.27540833415312e-06	2.96807098707061e-06
"Eupatorium_odoratum"	0.000212785713741311	3.57173991668415e-06	0.000924351727541108	0.000265815100398721	0.000100610121376294	5.56627655830888e-05	0.000210872383799577	1.00301185646452	0.000474957791865346	5.54155874385724e-05	3.17314803899833e-08	3.17314803899833e-08	5.4979632038457e-05	0.000572850889606058	0.000363434525245342	0.000264768995942804	0.000154092559556981	0.000614829994840131	0.000153809025696036	5.49498664619225e-05	5.50895275669977e-05	9.96178219587588e-05	0.000153769732230366	5.48093647110785e-05	0.000419797078296581	2.85543343819555e-07	5.47619014262882e-05	0.000153481399555327	5.45762285293562e-05	0.000153481399555327	5.47619014262882e-05	3.16911277956206e-07	9.93651527822685e-05	5.47274067747129e-05	5.44390740996733e-05	3.27626140709491e-07	5.44390740996733e-05	5.44390740996733e-05	3.15592253439393e-08	3.27626140709491e-07	5.44390740996733e-05	5.30626762374303e-11	3.22827326614994e-07	0.000209625499549306	5.44390740996733e-05	2.72091045074917e-07	9.90423254556534e-05	5.44390740996733e-05	6.11054157813609e-08	9.90423254556534e-05	5.44390740996733e-05	5.44390740996733e-05	9.90423254556534e-05	3.27626140709491e-07	6.11054157813609e-08	3.98636688316373e-11	3.98636688316373e-11	9.90423254556534e-05	9.90423254556534e-05	3.27626140709491e-07	8.13376437491025e-08	0.0168761129708987	6.22489667348032e-05	0.0168371953274611	0.0167700399639445	2.58261861291995e-05	1.90463731552442e-05	1.61744749490425e-05	1.72999605023788e-05	1.88398076557335e-05	1.26919363942075e-05	1.59454675326549e-09	2.44421663125444e-06	0.0167616745564009	3.33028677307169e-05	1.26236901375757e-06	1.11657335192381e-05	3.49355650563379e-06	6.14665704815806e-06	2.26564315967602e-05	2.44012931247308e-06	3.68962206530184e-06	0.0167406382218027	1.42010086416494e-06	1.59188028712291e-09	5.18111741192413e-06	2.98326561484704e-06	2.96777828273232e-06	2.74308859365879e-06	4.95740724791743e-06	1.58657401949916e-09	2.95350111554134e-06	2.97644993057012e-08	0.0167168642744086	1.53707498710033e-05	8.40319752310098e-06	1.83166221539742e-06
"Blechum_pyramidatum"	0.000961904209583189	0.00146458684069003	0.000571116089946244	0.000355186327494952	1.95207732709831e-06	6.72835937949089e-05	0.00028948667617838	0.000569949350238415	1.0020250609788	0.000353189719250976	6.15666719980181e-10	6.15666719980181e-10	6.60101303569431e-05	0.00056796358343023	6.61566613920231e-05	6.63827308465723e-05	6.57801990316314e-05	0.000569308841063721	6.57289372251368e-05	6.56931491825436e-05	6.56694623990401e-05	9.82366628143989e-07	6.55849086511931e-05	6.64048421106874e-05	0.000503727664094909	3.62343159787708e-07	6.53134614126766e-05	6.53729362387733e-05	6.52822825966294e-05	6.53729362387733e-05	6.53134614126766e-05	9.006321744694e-07	4.50055586973259e-07	6.53301434446581e-05	6.51181710322384e-05	3.56000986363466e-07	6.51181710322384e-05	6.51181710322384e-05	6.12324559516989e-10	3.56000986363466e-07	6.51181710322384e-05	1.0295430100003e-12	1.95290380438305e-07	4.27724166886342e-07	6.51181710322384e-05	0.00028723471257129	2.54765206534954e-07	6.51181710322384e-05	2.10061742404775e-07	2.54765206534954e-07	6.51181710322384e-05	6.51181710322384e-05	2.54765206534954e-07	3.56000986363466e-07	2.10061742404775e-07	7.73450653241433e-13	7.73450653241433e-13	2.54765206534954e-07	2.54765206534954e-07	3.56000986363466e-07	2.79613958117393e-07	0.0201866330199939	6.76401874090586e-05	4.33100851109421e-05	3.42179333509074e-05	1.56232304350644e-05	0.0201064298799903	2.62375800547028e-05	1.27183447451863e-05	2.40417330542055e-05	2.79708068778733e-05	3.09380261296573e-11	8.40246969619099e-06	0.0200893858482037	0.0200721307953957	2.44929823806795e-08	0.0200601053730656	2.18176482267464e-05	6.49943216181863e-06	4.47905366944689e-05	8.38841874352178e-06	8.38485831429877e-06	2.89238413179567e-05	1.39001752067306e-05	3.08862903000091e-11	2.44289314260298e-05	1.61514050890275e-05	3.9646319079333e-06	3.28223128782086e-06	7.43200870491138e-06	3.0783335999009e-11	3.94651474994391e-06	1.22048903390836e-05	9.49915583730692e-06	1.4232721026593e-05	5.19196445405676e-06	2.18977163941812e-06
"Bauhinia_divaricata"	0.000998291855372724	0.000496064171547862	0.000719091382551027	0.000575314680030539	0.000134969737558025	0.000717565066186349	0.000493250666269944	8.31233811578585e-05	0.00044148714906372	1.00107377621113	4.25681782506304e-08	4.25681782506304e-08	8.22503725614892e-05	0.000214505139621738	0.000214784077519447	0.000715903365862107	8.22295938422958e-05	8.24051915502064e-05	0.000214114713714102	0.000214565033205175	0.000214170381359923	0.000133393596719929	8.19090289101979e-05	8.24397486906946e-05	7.85502953040386e-07	5.26081033414286e-07	8.16479629933832e-05	8.15922953475627e-05	8.15325446254325e-05	8.15922953475627e-05	8.16479629933832e-05	6.57504908848436e-07	5.85462218375113e-07	8.16441316239206e-05	8.13273980612855e-05	0.00013252241836654	8.13273980612855e-05	8.13273980612855e-05	4.23370959495699e-08	0.00013252241836654	8.13273980612855e-05	7.11842445662716e-11	3.20564932097806e-07	6.69363805345275e-07	8.13273980612855e-05	0.000358542209073613	2.64897286277307e-07	8.13273980612855e-05	4.50504965708532e-07	2.64897286277307e-07	8.13273980612855e-05	8.13273980612855e-05	2.64897286277307e-07	0.00013252241836654	4.50504965708532e-07	5.34776108676262e-11	5.34776108676262e-11	2.64897286277307e-07	2.64897286277307e-07	0.00013252241836654	5.99668817230755e-07	0.0252114933989985	0.0251792594896425	4.50325386671422e-05	5.3549104427622e-05	2.56451945678245e-05	0.0250979546351529	2.70042892194825e-05	1.90040137581119e-05	0.0250692092814468	3.13491517412824e-05	2.13910443470505e-09	1.80201986283413e-05	1.56170363054342e-05	2.15609352530893e-05	1.6934838379828e-06	2.06427791957583e-05	1.45610278375071e-05	1.19642254713449e-05	1.18523113621359e-05	1.79900645169226e-05	1.96172193546749e-05	9.98271386154699e-06	6.22300265571184e-06	2.13552733698815e-09	2.00338806523163e-05	1.05262534299048e-05	6.41868938534337e-06	4.10293128294234e-06	1.21256213422494e-05	2.12840891253152e-09	6.39238533367266e-06	4.13386809623219e-06	1.38538968596431e-06	2.06012978875516e-06	6.53719438682752e-06	7.15216777350585e-06
