"Stillingia_lineata"	"Labourdonnaisia_callophylloides"	"Aphloia_theiformis"	"Gaertnera_sp1_M_PL_081"	"Ochna_mauritiana"	"Croton_grangeroides"	"Syzygium_coriaceum"	"Grangeria_borbonica"	"Phyllanthus_phillyreifolius"	"Croton_fothergillifolius"	"Euodia_chapelieri"	"Cordemoya_integrifolia"	"Smilax_anceps"	"Chaetocnema_sp1_M_PL_081"	"Apis_mellifera"	"Musca_domestica"	"Chrysomya_megacephala"	"Nacoleia_sp1_M_PL_081"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_081"	"Stomorhina_lunata"	"Dysauxes_florida"	"Phorinia_sp1_M_PL_081"	"Allograpta_nasuta"	"Villa_unifasciata"	"Ahasverus_advena"	"Episyrphus_sp1_M_PL_081"	"Pachycerina_crinicornis"	"Syritta_nigrofemorata"	"Cheloninae_sp1_M_PL_081"	"Fannia_pusio"	"Lecithoceridae_sp1_M_PL_081"	"Mauritiborium_undulatus"	"Melanostoma_annulipes"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_081"	"Nacoleia_sp2_M_PL_081"	"Paragus_borbonicus"	"Pelecophora_intemipta"	"Polistes_hebraeus"	"Sarcophaga_arno"	"Stomoxys_calcitrans"	"Syritta_sp1_M_PL_081"	"Thysanoplusia_orichalcea"
"Euodia_chapelieri"	0.00112929226889758	7.84127602769981e-07	4.82791120477533e-06	0.00112562326818268	0.00112510687957183	0.0011195528360534	0.00112150552188944	0.00112316503550596	2.10305328658112e-06	0.00111607225877883	1.00111607225878	0.00111607225877883	8.32422478598375e-07	0.100446503290094	3.13651041107992e-05	8.05156188903406e-05	3.3296899143935e-05	4.90008716344664e-05	6.77334636567656e-06	6.03488900596916e-08	3.65542953224963e-05	5.6107946903099e-05	6.64289569939751e-06	5.1933074154508e-05	2.9133355027246e-05	2.53623129578302e-05	1.25069252020298e-05	2.07067316940454e-05	6.64289569939751e-06	7.01017762193706e-08	6.64289569939751e-06	1.25069252020298e-05	6.64289569939751e-06	1.40638359946478e-05	6.03488900596917e-08	6.64289569939751e-06	1.87194172584327e-05	6.64289569939751e-06	6.64289569939751e-06	1.25069252020298e-05	6.64289569939751e-06	6.03488900596917e-08	6.64289569939751e-06	1.25069252020298e-05
"Cordemoya_integrifolia"	0.00112929226889758	7.84127602769981e-07	4.82791120477533e-06	0.00112562326818268	0.00112510687957183	0.0011195528360534	0.00112150552188944	0.00112316503550596	2.10305328658112e-06	0.00111607225877883	0.00111607225877883	1.00111607225878	8.32422478598375e-07	0.100446503290094	3.13651041107992e-05	8.05156188903406e-05	3.3296899143935e-05	4.90008716344664e-05	6.77334636567656e-06	6.03488900596916e-08	3.65542953224963e-05	5.6107946903099e-05	6.64289569939751e-06	5.1933074154508e-05	2.9133355027246e-05	2.53623129578302e-05	1.25069252020298e-05	2.07067316940454e-05	6.64289569939751e-06	7.01017762193706e-08	6.64289569939751e-06	1.25069252020298e-05	6.64289569939751e-06	1.40638359946478e-05	6.03488900596917e-08	6.64289569939751e-06	1.87194172584327e-05	6.64289569939751e-06	6.64289569939751e-06	1.25069252020298e-05	6.64289569939751e-06	6.03488900596917e-08	6.64289569939751e-06	1.25069252020298e-05
"Smilax_anceps"	0.00252921342522717	7.05973632480776e-07	3.70595639993477e-06	0.00252474196531056	0.00252027136002028	1.76911187962496e-06	5.30922111507112e-06	4.16009865198695e-06	5.04548241092778e-07	8.32422478598376e-07	8.32422478598376e-07	8.32422478598376e-07	1.0025081311731	7.49180230738538e-05	2.8238945299231e-05	4.65925973042897e-05	0.100325246923844	5.96622649260056e-05	1.49408687604503e-05	4.63244549991845e-08	3.16559008775541e-05	1.45123648223707e-07	1.48777260307481e-05	7.45031415119854e-05	1.50302349080487e-05	1.49470610082812e-05	2.80526885034507e-05	4.63811180310016e-05	1.48777260307481e-05	1.68182747030926e-08	1.48777260307481e-05	2.80526885034507e-05	1.48777260307481e-05	3.15033920002535e-05	4.63244549991846e-08	1.48777260307481e-05	6.93349775331158e-08	1.48777260307481e-05	1.48777260307481e-05	2.80526885034507e-05	1.48777260307481e-05	4.63244549991846e-08	1.48777260307481e-05	2.80526885034507e-05
"Chaetocnema_sp1_M_PL_081"	0.0112929226889758	7.84127602769981e-06	4.82791120477533e-05	0.0112562326818268	0.0112510687957183	0.011195528360534	0.0112150552188944	0.0112316503550596	2.10305328658112e-05	0.0111607225877883	0.0111607225877883	0.0111607225877883	8.32422478598375e-06	1.00446503290094	0.000313651041107992	0.000805156188903406	0.00033296899143935	0.000490008716344664	6.77334636567656e-05	6.03488900596916e-07	0.000365542953224963	0.00056107946903099	6.64289569939751e-05	0.000519330741545079	0.00029133355027246	0.000253623129578302	0.000125069252020298	0.000207067316940454	6.64289569939751e-05	7.01017762193706e-07	6.64289569939751e-05	0.000125069252020298	6.64289569939751e-05	0.000140638359946478	6.03488900596917e-07	6.64289569939751e-05	0.000187194172584327	6.64289569939751e-05	6.64289569939751e-05	0.000125069252020298	6.64289569939751e-05	6.03488900596917e-07	6.64289569939751e-05	0.000125069252020298
"Apis_mellifera"	8.14196997747116e-05	0.0250881095145479	0.025220722889133	0.0252421392624772	5.89060737492749e-05	2.8261072260362e-05	4.47282130664964e-05	0.0251905428192901	2.46879013940151e-05	7.84127602769982e-06	7.84127602769982e-06	7.84127602769982e-06	7.05973632480776e-06	0.000705714842492983	1.00352438058192	0.00031831090144981	0.000282389452992311	0.00028209910421072	0.000316560905571069	0.000315259036114162	0.000316889926297358	0.000421607346109981	4.7893941043948e-07	0.000701525859681332	0.000316632539785932	0.000420321319731941	0.000280468214027525	1.21526533230542e-06	4.7893941043948e-07	8.22930046467168e-07	4.7893941043948e-07	0.000280468214027524	4.7893941043948e-07	7.36325921865936e-07	0.000315259036114163	4.7893941043948e-07	0.000419842380321502	4.7893941043948e-07	4.7893941043948e-07	0.000280468214027525	4.7893941043948e-07	0.000315259036114163	4.7893941043948e-07	0.000280468214027525
"Musca_domestica"	0.0202385607191774	6.3662180289962e-06	0.0201844037118388	6.32331014355273e-05	0.020164478344052	0.0200723790004426	0.0201278756723355	6.02677765808206e-05	3.49085754143258e-05	1.61031237780681e-05	1.61031237780681e-05	1.61031237780681e-05	9.31851946085794e-06	0.00144928114002613	0.000254648721159848	1.00169504819633	0.000372740778434318	0.00065531608276331	0.000372519022750093	0.000252305046397984	0.000906918539145345	0.000671247382138247	0.000119050357171632	0.000372813389431246	0.000773912917016327	0.000120054820114645	7.02590015950303e-07	0.000371106336472282	0.000119050357171632	1.16361918047752e-06	0.000119050357171632	7.02590015950302e-07	0.000119050357171632	0.00025205597930065	0.000252305046397984	0.000119050357171632	1.00446294301368e-06	0.000119050357171632	0.000119050357171632	7.02590015950303e-07	0.000119050357171632	0.000252305046397984	0.000119050357171632	7.02590015950303e-07
"Chrysomya_megacephala"	0.0252921342522717	7.05973632480776e-06	3.70595639993477e-05	0.0252474196531056	0.0252027136002028	1.76911187962496e-05	5.30922111507112e-05	4.16009865198695e-05	5.04548241092778e-06	8.32422478598376e-06	8.32422478598376e-06	8.32422478598376e-06	0.025081311730961	0.000749180230738538	0.00028238945299231	0.000465925973042897	1.00325246923844	0.000596622649260056	0.000149408687604503	4.63244549991845e-07	0.000316559008775541	1.45123648223707e-06	0.000148777260307481	0.000745031415119854	0.000150302349080487	0.000149470610082812	0.000280526885034507	0.000463811180310016	0.000148777260307481	1.68182747030926e-07	0.000148777260307481	0.000280526885034507	0.000148777260307481	0.000315033920002535	4.63244549991846e-07	0.000148777260307481	6.93349775331158e-07	0.000148777260307481	0.000148777260307481	0.000280526885034507	0.000148777260307481	4.63244549991846e-07	0.000148777260307481	0.000280526885034507
"Nacoleia_sp1_M_PL_081"	0.000122095304492165	9.40330347369068e-06	9.0368720075788e-05	0.0335968795874819	0.0335593003007407	3.82455843855913e-05	0.0334789774012821	4.58122509707406e-05	1.30263921903779e-07	1.63336238781555e-05	1.63336238781555e-05	1.63336238781555e-05	1.98874216420019e-05	0.00147002614903399	0.000376132138947627	0.00109219347127218	0.000795496865680074	1.00146236946387	1.8521588051608e-06	1.12960900094735e-06	0.00109020041078585	2.04273245976218e-06	7.18207673483326e-07	0.000794271661032054	0.000671427364700072	1.48174518966234e-06	0.000373298662083132	0.000420209461432743	7.18207673483326e-07	4.34213073012595e-09	7.18207673483326e-07	0.000373298662083132	7.18207673483326e-07	0.00041949125375926	1.12960900094735e-06	7.18207673483326e-07	7.6353751617901e-07	7.18207673483326e-07	7.18207673483326e-07	0.000373298662083132	7.18207673483326e-07	1.12960900094735e-06	7.18207673483326e-07	0.000373298662083132
"Technomyrmex_albipes"	0.0336343867389552	1.05520301857023e-05	0.0335747194397047	2.2948849877252e-05	4.87386827656767e-05	5.2036187329565e-05	4.93969024865743e-05	6.5221451541371e-05	0.0335403470913025	2.25778212189219e-06	2.25778212189219e-06	2.25778212189219e-06	4.98028958681678e-06	0.000203200390970297	0.000422081207428092	0.000620865037916823	0.000199211583472671	1.8521588051608e-06	1.00173554489646	0.000419683992996307	0.00042128116458061	0.00112083313348009	0.00019784933375856	0.000199800578706346	0.0006185212648046	0.000198936357950917	2.54987220858355e-07	0.000198458567293132	0.00019784933375856	0.00111801156971008	0.00019784933375856	2.54987220858355e-07	0.00019784933375856	6.0923353457096e-07	0.000419683992996308	0.00019784933375856	1.08702419235618e-06	0.00019784933375856	0.00019784933375856	2.54987220858355e-07	0.00019784933375856	0.000419683992996308	0.00019784933375856	2.54987220858355e-07
"Brachymyrmex_sp1_M_PL_081"	0.000110075838937659	3.15259036114162e-05	0.100559819625883	3.19470042373866e-05	6.76699284633054e-05	2.53836432708928e-05	0.0001093993091651	3.18505234933075e-05	4.22018619137112e-05	6.03488900596916e-08	6.03488900596916e-08	6.03488900596916e-08	4.63244549991846e-08	5.43140010537225e-06	0.00126103614445665	0.00126152523198992	1.85297819996738e-06	3.38882700284205e-06	0.00125905197898892	1.00125699774532	0.00126003160561263	2.78369223104193e-06	6.47504934927406e-07	2.37918781268926e-06	0.00125983323644177	1.1783469931492e-06	3.5496671374874e-07	1.49337904071873e-06	6.47504934927406e-07	1.40672873045704e-06	6.47504934927406e-07	3.5496671374874e-07	6.47504934927405e-07	8.45874105791318e-07	0.00125699774532354	6.47504934927406e-07	5.30842058221792e-07	6.47504934927405e-07	6.47504934927405e-07	3.5496671374874e-07	6.47504934927406e-07	0.00125699774532354	6.47504934927405e-07	3.5496671374874e-07
"Stomorhina_lunata"	0.000135701737814315	1.05629975432453e-05	0.0336008428163369	8.05372288005278e-05	0.0335464302445705	4.24969550023463e-05	0.0334987587315467	3.34925204095558e-05	1.41715157953409e-05	1.21847651074988e-05	1.21847651074988e-05	1.21847651074988e-05	1.05519669591847e-05	0.00109662885967489	0.000422519901729811	0.00151153089857557	0.000422078678367388	0.00109020041078585	0.00042128116458061	0.000420010535204211	1.00150931608789	2.44715770008217e-06	7.98245516554796e-07	0.000421581690344962	0.0010907839553517	1.35645419004739e-06	8.94858097783644e-07	0.000420128623573686	7.98245516554796e-07	4.72383859844696e-07	7.98245516554796e-07	8.94858097783643e-07	7.98245516554796e-07	0.000419330378057131	0.000420010535204211	7.98245516554796e-07	5.58208673492597e-07	7.98245516554796e-07	7.98245516554796e-07	8.94858097783643e-07	7.98245516554796e-07	0.000420010535204211	7.98245516554796e-07	8.94858097783644e-07
"Dysauxes_florida"	0.000121312285878889	1.4053578203666e-05	7.42317928277847e-05	4.71124953024584e-05	5.54456535765972e-05	0.0334675463254606	4.13094810013698e-05	0.033557184044754	0.0335757490316431	1.87026489676996e-05	1.87026489676996e-05	1.87026489676996e-05	4.83745494079023e-08	0.00168323840709297	0.000562143128146641	0.00111874563689708	1.93498197631609e-06	2.04273245976218e-06	0.00112083313348009	9.2789741034731e-07	2.44715770008217e-06	1.00279406291265	7.13601681640522e-07	0.000561216545267275	2.46768871201523e-06	0.00056000000242754	5.23472170027316e-07	1.40667235134799e-06	7.13601681640522e-07	0.0011191916343881	7.13601681640522e-07	5.23472170027316e-07	7.13601681640522e-07	6.93070669707465e-07	9.2789741034731e-07	7.13601681640522e-07	0.0005592864007459	7.13601681640522e-07	7.13601681640522e-07	5.23472170027316e-07	7.13601681640522e-07	9.2789741034731e-07	7.13601681640522e-07	5.23472170027316e-07
"Phorinia_sp1_M_PL_081"	0.100680189063464	4.7893941043948e-08	5.18003947941924e-05	3.66652265141696e-05	7.81976772372625e-05	1.86192915847247e-05	3.84880324635601e-05	5.13643144207875e-05	1.99227025525285e-05	6.64289569939751e-06	6.64289569939751e-06	6.64289569939751e-06	1.48777260307481e-05	0.000597860612945776	1.91575764175792e-06	0.000595251785858158	0.000595109041229923	2.15462302044998e-06	0.000593548001275681	6.47504934927406e-07	2.39473654966439e-06	2.14080504492156e-06	1.00059223640626	0.000594477340533862	0.000593653671839868	0.000593092478162682	4.07391405712996e-07	0.000593213877221136	0.00059223640625567	6.64090085084284e-07	0.00059223640625567	4.07391405712996e-07	0.000592236406255669	9.77470965465781e-07	6.47504934927406e-07	0.00059223640625567	8.56071907013124e-07	0.000592236406255669	0.000592236406255669	4.07391405712996e-07	0.00059223640625567	6.47504934927406e-07	0.000592236406255669	4.07391405712996e-07
"Allograpta_nasuta"	0.0252652869726891	1.75381464920333e-05	4.75837562537851e-05	0.0252101047471642	0.0251549781184078	3.633401690609e-05	5.77122162725698e-05	0.0251438983866279	1.90890582936527e-05	1.2983268538627e-05	1.2983268538627e-05	1.2983268538627e-05	1.86257853779963e-05	0.00116849416847643	0.000701525859681332	0.000466016736789057	0.000745031415119854	0.00059570374577404	0.000149850434029759	5.94796953172314e-07	0.000316186267758722	0.000420912408950456	0.000148619335133465	1.00116223380969	0.000150368376412089	0.00056768430824393	0.000280112274968491	0.000463056561613564	0.000148619335133465	6.36301943121756e-07	0.000148619335133465	0.000280112274968491	0.000148619335133465	0.000314437226480098	5.94796953172314e-07	0.000148619335133465	0.000419064973110465	0.000148619335133465	0.000148619335133465	0.000280112274968491	0.000148619335133465	5.94796953172314e-07	0.000148619335133465	0.000280112274968491
"Villa_unifasciata"	0.0336403747375926	1.05544179928644e-05	0.0335955529717804	5.29039346066196e-05	0.000114379640116988	3.55904718666934e-05	0.033470489885149	3.5342656344275e-05	2.07688613216259e-05	9.71111834241534e-06	9.71111834241534e-06	9.71111834241534e-06	5.01007830268289e-06	0.000874000650817381	0.000422176719714576	0.00128985486169388	0.000200403132107316	0.000671427364700072	0.0006185212648046	0.000419944412147256	0.0010907839553517	2.46768871201523e-06	0.000197884557279956	0.000200491168549452	1.00128723876713	0.000198473601552361	5.87821495629108e-07	0.000199314302781419	0.000197884557279956	6.9229537738753e-07	0.000197884557279956	5.87821495629107e-07	0.000197884557279956	1.42974550146235e-06	0.000419944412147256	0.000197884557279956	5.89044272404584e-07	0.000197884557279956	0.000197884557279956	5.87821495629107e-07	0.000197884557279956	0.000419944412147256	0.000197884557279956	5.87821495629107e-07
"Ahasverus_advena"	0.050412860643828	2.10160659865971e-05	4.7133879725968e-05	6.99398996397312e-05	6.96414430297178e-05	4.66838976060244e-05	2.87494875312509e-05	0.0502304849623591	3.80737304537688e-05	1.26811564789151e-05	1.26811564789151e-05	1.26811564789151e-05	7.4735305041406e-06	0.00114130408310236	0.000840642639463882	0.000300137050286613	0.000298941220165624	2.2226177844935e-06	0.000298404536926375	5.89173496574599e-07	2.03468128507109e-06	0.00084000000364131	0.000296546239081341	0.00113536861648786	0.000297710402328541	1.00113372098845	7.77109995997014e-07	0.000297416757119213	0.000296546239081341	1.26912434845896e-06	0.000296546239081341	7.77109995997013e-07	0.000296546239081341	8.70518037871472e-07	5.89173496574599e-07	0.000296546239081341	0.00083717474937265	0.000296546239081341	0.000296546239081341	7.77109995997013e-07	0.000296546239081341	5.89173496574599e-07	0.000296546239081341	7.77109995997014e-07
"Episyrphus_sp1_M_PL_081"	6.92565389712093e-05	2.80468214027524e-05	2.83973370998992e-05	0.100580974080281	0.000106280096974128	1.26295314206276e-05	5.00553183712793e-05	6.88097151768619e-05	7.81062933999001e-08	1.25069252020298e-05	1.25069252020298e-05	1.25069252020298e-05	2.80526885034507e-05	0.00112562326818268	0.0011218728561101	3.51295007975151e-06	0.00112210754013803	0.00111989598624939	7.64961662575065e-07	3.5496671374874e-07	2.68457429335093e-06	1.57041651008195e-06	4.07391405712996e-07	0.00112044909987396	1.76346448688732e-06	1.55421999199403e-06	1.00111756637867	1.7358926178896e-06	4.07391405712996e-07	2.60354311333e-09	4.07391405712996e-07	0.00111756637866979	4.07391405712996e-07	1.3285012121766e-06	3.5496671374874e-07	4.07391405712996e-07	1.14682858628103e-06	4.07391405712996e-07	4.07391405712996e-07	0.00111756637866979	4.07391405712996e-07	3.5496671374874e-07	4.07391405712996e-07	0.00111756637866979
