"Alticola_strelzowi"	"Alticola_barakshin"	"Alticola_argentatus"	"Spermophilus_undulatus"	"Meriones_meridianus"	"Cricetulus_longicaudatus"	"Cricetulus_barabensis"	"Phodopus_sungorus"	"Allactaga_sibirica"	"Meriones_unguiculatus"	"Apodemus_peninsulae"	"Amphipsylla_primaris"	"Paradoxopsyllus_scorodumovi"	"Callopsylla_caspia"	"Paramonopsyllus_scalonae"	"Citellophilus_tesquorum"	"Wagnerina_tuvensis"	"Paradoxopsyllus_dashidorzhii"	"Frontopsylla_elatoides"	"Nosopsyllus_laeviceps"	"Amphipsylla_vinogradovi"	"Frontopsylla_hetera"	"Pectinoctenus_pavlovskii"	"Neopsylla_mana"	"Frontopsylla_wagneri"	"Neopsylla_bidentatiformis"	"Amphipsylla_longispina"	"Ophthalmopsylla_praefecta"	"Oropsylla_alaskensis"	"Rhadinopsylla_li"	"Neopsylla_pleskei"	"Echidnophaga_oschanini"	"Frontopsylla_luculenta"	"Ophthalmopsylla_kukuschkini"	"Amphalius_runatus"	"Ctenophyllus_hirticrus"	"Rhadinopsylla_rothschildi"
"Apodemus_peninsulae"	0.000635972148491154	0.000634118415501569	0.000635434111584039	0.000634386581456129	5.65984018423001e-06	0.000635410364017824	0.00314876502364171	0.000633077361553025	0	1.00823277866378e-06	1.0031371780218	2.72391069607139e-05	1.97100817337216e-05	2.0594897821486e-05	3.25970804406872e-05	5.12606190832969e-05	2.0594897821486e-05	1.49473110850603e-05	6.40595248576377e-05	4.32790725589907e-06	5.34149152090099e-05	6.40595248576377e-05	5.91167409640478e-05	0.0502208555388346	0	4.79056208477868e-05	2.15118774898242e-05	0	4.87989678043176e-06	2.19186168780469e-05	2.52058194665946e-08	4.87989678043176e-06	0	0.0501883465513265	4.87989678043176e-06	3.14876502364171e-05	3.14876502364171e-05
"Amphipsylla_primaris"	0.0168312051854791	0.0167874655211238	0.0167863798008366	0.0168147658550487	8.81937227162433e-05	0.000109318993427432	5.67835685498584e-05	0.0167673493295074	0	0.0167595593310916	9.07970232023795e-06	1.00113934507328	0.000382349877253205	0.000405618847441368	0.00114123599514118	0.000383897643191107	0.000405618847441368	0.000395145640472714	0.000722814847549385	0.000532176948099554	0.000440857171898934	0.000722814847549385	0.000592490564565838	0.000722288902412994	0	0.000294958578809408	0.000429747190604274	0	0.000129344352731144	0.000580469591659283	0.00041898898327729	0.000129344352731144	0	1.02182080151048e-06	0.000129344352731144	5.67835685498585e-07	5.67835685498584e-07
"Paradoxopsyllus_scorodumovi"	0.0251656103390324	0.000114575115471846	0.025138772503864	0.0251690080223867	8.6880743396141e-05	0.0251406705111847	7.07155059841799e-05	8.89464423112931e-05	0	2.50667856028966e-05	9.85504086686083e-06	0.000573524815879808	1.00078037384807	0.000587807686011124	0.000783995745066305	0.000782046344723781	0.000587807686011124	0.000363385423164033	0.000784076230486074	0.000169362746826912	0.00058942688450888	0.000784076230486074	0.000589503134874424	0.000783603640936127	0	0.000421709447070707	0.000572837712601864	0	0.000193607754018359	0.000363408375374202	6.26669640072414e-07	0.000193607754018359	0	1.19990710318484e-06	0.000193607754018359	7.07155059841799e-07	7.07155059841799e-07
"Callopsylla_caspia"	0.0251729964612454	0.0251383837064513	0.0251528271665356	0.000103358203151977	8.6563126289104e-05	0.0251502904136627	7.71958693369337e-05	9.20979167439266e-05	0	2.6090697773411e-05	1.0297448910743e-05	0.000608428271162052	0.000587807686011124	1.00081554338388	0.000818975837123565	0.000589541457218817	0.000815543383877694	0.000398107612991534	0.000819095528372599	0.000169434056366962	0.000589769704303691	0.000819095528372599	0.000817338652757106	0.000818648588303813	0	0.000649457178677083	0.000380185915657028	0	7.95063101169057e-07	0.000398169110663254	6.52267444335275e-07	7.95063101169058e-07	0	1.28683113890649e-06	7.95063101169058e-07	7.71958693369338e-07	7.71958693369337e-07
"Paramonopsyllus_scalonae"	0.0126648344147498	0.0126165822793556	0.0126230340558972	0.0126368003464256	0.0126014367582816	0.0126201043349653	6.49130377804266e-05	0.0125968107891987	0	0.0125774357233366	8.14927011017179e-06	0.000855926996355882	0.000391997872533152	0.000409487918561782	1.00110111049646	0.000532662966891864	0.000409487918561782	0.000436350552463135	0.00078732373375589	0.000538884086495987	0.000575421374705327	0.00078732373375589	0.000550101613264016	0.000647715233280492	0	0.000465720783488828	0.00056678645037268	0	9.72061565109664e-05	0.000436299152806658	0.000314435893083414	9.72061565109664e-05	0	1.05659388331286e-06	9.72061565109664e-05	6.49130377804266e-07	6.49130377804266e-07
"Citellophilus_tesquorum"	0.0168197693404545	0.000104380555411658	0.0167943280220128	0.0168071157553106	0.0167692906000869	0.0167993033863162	0.0167883801918543	8.51373374069989e-05	0	2.5308948219284e-05	1.70868730277656e-05	0.000383897643191106	0.000521364229815853	0.000393027638145878	0.000710217289189151	1.00087557348285	0.000393027638145878	0.000428691666665294	0.000877468367402212	0.000299089970420588	0.000747233947452025	0.000877468367402212	0.000561857410480054	0.000691997259941524	0	0.000635105095573467	0.00056868291782679	0	0.000129285505810082	0.000243312185968851	6.327237054821e-07	0.000129285505810082	0	0.000168738145569931	0.000129285505810082	0.000167883801918543	0.000167883801918543
"Wagnerina_tuvensis"	0.0251729964612454	0.0251383837064513	0.0251528271665356	0.000103358203151977	8.6563126289104e-05	0.0251502904136627	7.71958693369337e-05	9.20979167439266e-05	0	2.6090697773411e-05	1.0297448910743e-05	0.000608428271162053	0.000587807686011124	0.000815543383877694	0.000818975837123565	0.000589541457218816	1.00081554338388	0.000398107612991534	0.000819095528372599	0.000169434056366962	0.000589769704303691	0.000819095528372599	0.000817338652757106	0.000818648588303813	0	0.000649457178677083	0.000380185915657028	0	7.95063101169058e-07	0.000398169110663255	6.52267444335275e-07	7.95063101169058e-07	0	1.28683113890649e-06	7.95063101169058e-07	7.71958693369337e-07	7.71958693369337e-07
"Paradoxopsyllus_dashidorzhii"	0.025168163566911	0.025123282408487	0.000114097468598408	0.0251772672597277	0.0251106369315763	0.000117068063962055	6.44999816392892e-05	9.18117746992292e-05	0	3.57998989575967e-05	7.47365554253016e-06	0.000592718460709071	0.000363385423164033	0.000398107612991534	0.00087270110492627	0.000643037499997941	0.000398107612991534	1.00086885959718	0.000872451107268723	0.000447689831604194	0.000450386344214642	0.000872451107268723	0.000399772743637918	0.000593817713028335	0	0.000509971932712702	0.00064246181877322	0	0.00019367128661329	0.000590872650996812	8.94997473939917e-07	0.00019367128661329	0	1.0186825935194e-06	0.00019367128661329	6.44999816392892e-07	6.44999816392892e-07
"Frontopsylla_elatoides"	0.0126561997198624	0.0126167391171777	0.0126273784869562	0.0126344373213132	0.0125968752992324	0.0126296780389523	0.012609787920604	0.0125965473514141	0	2.64428733742857e-05	1.60148812144094e-05	0.000542111135662039	0.000392038115243037	0.0004095477641863	0.00078732373375589	0.000658101275551659	0.0004095477641863	0.000436225553634362	1.00091276054113	0.000225001017736022	0.000700874933394876	0.000912760541127573	0.000675607280630274	0.000773596004085711	0	0.000591236259695839	0.000566736879525586	0	9.7187979394717e-05	0.000436221909769714	6.61071834357143e-07	9.7187979394717e-05	0	0.000126898623266761	9.7187979394717e-05	0.00012609787920604	0.00012609787920604
"Nosopsyllus_laeviceps"	0.0335078485208534	9.67108830003379e-05	0.000101725489239775	0.000101934359634217	0.0334683736526148	9.59419313364036e-05	4.92126709573822e-05	8.49224948482126e-05	0	0.0335005457361125	2.88527150393271e-06	0.00106435389619911	0.000225816995769216	0.000225912075155949	0.00143702423065596	0.000598179940841177	0.000225912075155949	0.000596919775472259	0.000600002713962726	1.00143277011857	0.000598339413658543	0.000600002713962725	0.000227347785141614	0.000228276159175535	0	0.00037488936342222	0.000597783684997363	0	7.84110458724748e-07	0.000225992540385963	0.000837513643402812	7.84110458724748e-07	0	6.36390284770458e-07	7.84110458724748e-07	4.92126709573823e-07	4.92126709573822e-07
"Amphipsylla_vinogradovi"	0.0168237640953849	0.000109496535653345	0.0167989752889537	9.96939477975908e-05	0.0167703152340854	0.0168041390128664	0.0167945855178489	0.0167643486620775	0	2.69777436969558e-05	1.78049717363366e-05	0.000440857171898934	0.000392951256339253	0.000393179802869127	0.000767228499607103	0.000747233947452025	0.000393179802869127	0.000300257562809762	0.000934499911193169	0.000299169706829271	1.00093273761162	0.000934499911193168	0.000747396198737366	0.000749053323845704	0	0.000635304066679333	0.000625567172222005	0	7.6687652151993e-07	0.00030019126756523	6.74443592423895e-07	7.6687652151993e-07	0	0.000168836103765306	7.6687652151993e-07	0.00016794585517849	0.000167945855178489
"Frontopsylla_hetera"	0.0126561997198624	0.0126167391171777	0.0126273784869562	0.0126344373213132	0.0125968752992324	0.0126296780389523	0.012609787920604	0.0125965473514141	0	2.64428733742857e-05	1.60148812144094e-05	0.000542111135662039	0.000392038115243037	0.000409547764186299	0.00078732373375589	0.00065810127555166	0.000409547764186299	0.000436225553634362	0.000912760541127573	0.000225001017736022	0.000700874933394876	1.00091276054113	0.000675607280630273	0.000773596004085711	0	0.000591236259695839	0.000566736879525586	0	9.71879793947171e-05	0.000436221909769714	6.61071834357143e-07	9.71879793947171e-05	0	0.000126898623266761	9.71879793947171e-05	0.00012609787920604	0.00012609787920604
"Pectinoctenus_pavlovskii"	0.0168239192743067	0.0167917119713632	0.0168053982045221	9.9005628445323e-05	8.47972644212229e-05	0.0168043273551138	0.0167913128736869	0.0167670333013126	0	2.28895566077104e-05	1.97055803213493e-05	0.000592490564565838	0.000393002089916283	0.000544892435171404	0.000733468817685356	0.000561857410480054	0.000544892435171404	0.000266515162425279	0.000900809707507031	0.000113673892570807	0.000747396198737367	0.000900809707507031	1.00089910593392	0.000900852794696197	0	0.000601588293906463	0.000440199666720085	0	7.61581757271716e-07	0.000451873340612961	5.7223891519276e-07	7.61581757271716e-07	0	0.000168898407752936	7.61581757271716e-07	0.000167913128736869	0.000167913128736869
"Neopsylla_mana"	0.0126432309011948	0.0126130666686902	0.012622551424239	0.0126284299386434	7.33175374291668e-05	0.0126220700599173	0.0126381485183311	0.0125940435018237	0	2.00285751236719e-05	0.0125552138847086	0.000541716676809746	0.000391801820468063	0.000409324294151906	0.000647715233280492	0.000518997944956143	0.000409324294151906	0.000296908856514168	0.000773596004085711	8.56035596908257e-05	0.000561789992884278	0.000773596004085711	0.000675639596022147	1.00140054205902	0	0.000452232212632021	0.000427362347924437	0	9.71417687587953e-05	0.000436028033896329	5.00714378091799e-07	9.71417687587953e-05	0	0.000754142179418743	9.71417687587953e-05	0.000126381485183311	0.000126381485183311
"Frontopsylla_wagneri"	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0.00336700336700337	0	0	0	0	0.00336700336700337	0	0	0	0
"Neopsylla_bidentatiformis"	0.000149973442943014	0.0201196226430784	0.0201386265966385	9.19717638477264e-05	0.0201028128947158	0.0201406045550124	0.020139396931253	8.51616390203484e-05	0	2.27682952525405e-05	1.91622483391147e-05	0.00035395029457129	0.000337367557656566	0.000519565742941667	0.000745153253582126	0.000762126114688161	0.000519565742941667	0.000407977546170161	0.000945978015513343	0.000224933618053332	0.000762364880015199	0.000945978015513343	0.000721905952687756	0.000723571540211234	0	1.00094332447702	0.000393856497503869	0	7.07475106520972e-07	0.000185559198884656	5.69207381313512e-07	7.07475106520972e-07	0	0.000202352081729486	7.07475106520972e-07	0.000201393969312531	0.00020139396931253
"Amphipsylla_longispina"	0.0201662349498615	0.000108732966026436	0.000118377710922825	0.020164289478476	0.0201086539300471	0.0201278644511429	7.19843199022125e-05	0.0201033921905512	0	3.19662621749237e-05	8.60475099592967e-06	0.000515696628725129	0.000458270170081491	0.000304148732525622	0.000906858320596288	0.000682419501392148	0.000304148732525622	0.000513969455018576	0.000906779007240937	0.000358670210998418	0.000750680606666406	0.000906779007240937	0.000528239600064102	0.000683779756679099	0	0.000393856497503869	1.00090408420161	0	0.0001551099190652	0.000513910991246399	7.99156554373091e-07	0.0001551099190652	0	1.15008074881861e-06	0.0001551099190652	7.19843199022125e-07	7.19843199022125e-07
"Ophthalmopsylla_praefecta"	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	1.003367003367	0	0	0	0	0.00336700336700337	0	0	0	0
"Oropsylla_alaskensis"	0.000138734348868839	9.08496797921025e-05	8.44787556206431e-05	0.100369967080329	7.71907288875738e-05	8.70553122540487e-05	4.24344021636737e-05	8.68404705585596e-05	0	2.27904380652466e-05	9.75979356086353e-06	0.000776066116386863	0.000774431016073437	3.18025240467623e-06	0.000777649252087731	0.000775713034860491	3.18025240467623e-06	0.00077468514645316	0.000777503835157736	2.35233137617424e-06	4.60125912911958e-06	0.000777503835157737	4.5694905436303e-06	0.000777134150070362	0	3.53737553260486e-06	0.000775549595325999	0	1.00077207666985	0.00077479236580506	5.69760951631165e-07	0.000772076669848689	0	9.12333699679913e-07	0.000772076669848689	4.24344021636737e-07	4.24344021636737e-07
"Rhadinopsylla_li"	0.0251670023454763	0.0251304709414349	0.000116648079690853	0.0251807518886644	8.42145451848498e-05	0.000114984114680531	6.24186410353723e-05	0.025111504246125	0	3.11468993697219e-05	1.09593084390235e-05	0.000870704387488925	0.000363408375374202	0.000398169110663254	0.000872598305613316	0.000364968278953276	0.000398169110663254	0.000590872650996812	0.000872443819539427	0.000169494405289472	0.000450286901347845	0.000872443819539427	0.000677810010919441	0.000872056067792657	0	0.00023194899860582	0.000642388739057999	0	0.000193698091451265	1.00086895364767	7.78672484243048e-07	0.000193698091451265	0	1.1721518323049e-06	0.000193698091451265	6.24186410353723e-07	6.24186410353723e-07
"Neopsylla_pleskei"	0.000157904481506472	7.3936738555087e-05	7.39627552530666e-05	7.40689237120514e-05	0.000115684220886247	3.21437725807749e-05	4.2834405335255e-07	7.38072245953743e-05	0	0.10040811413732	5.04116389331891e-08	0.00251393389966374	2.50667856028966e-06	2.6090697773411e-06	0.00251548714466732	3.7963422328926e-06	2.6090697773411e-06	3.57998989575967e-06	5.28857467485714e-06	0.00251254093020844	4.04666155454337e-06	5.28857467485714e-06	3.43343349115656e-06	4.00571502473439e-06	0	2.84603690656756e-06	3.99578277186545e-06	0	5.69760951631165e-07	3.11468993697219e-06	1.00251020285343	5.69760951631165e-07	0	6.80402248018495e-09	5.69760951631165e-07	4.2834405335255e-09	4.2834405335255e-09
"Echidnophaga_oschanini"	0.000138734348868839	9.08496797921025e-05	8.44787556206431e-05	0.100369967080329	7.71907288875738e-05	8.70553122540487e-05	4.24344021636737e-05	8.68404705585596e-05	0	2.27904380652466e-05	9.75979356086352e-06	0.000776066116386863	0.000774431016073437	3.18025240467623e-06	0.000777649252087731	0.000775713034860491	3.18025240467623e-06	0.00077468514645316	0.000777503835157737	2.35233137617424e-06	4.60125912911958e-06	0.000777503835157737	4.5694905436303e-06	0.000777134150070362	0	3.53737553260486e-06	0.000775549595325999	0	0.000772076669848689	0.00077479236580506	5.69760951631165e-07	1.00077207666985	0	9.12333699679913e-07	0.000772076669848689	4.24344021636737e-07	4.24344021636737e-07
"Frontopsylla_luculenta"	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0.00336700336700337	0	0	0	0	1.003367003367	0	0	0	0
"Ophthalmopsylla_kukuschkini"	7.62120686282837e-05	6.93016413411574e-05	8.61308074417873e-05	5.93016904791943e-05	3.98792662554333e-05	8.61372204391527e-05	0.0503371519545031	6.75037292368227e-05	0	1.36080449603699e-07	0.0501883465513265	3.06546240453145e-06	2.39981420636968e-06	2.57366227781297e-06	4.22637553325142e-06	0.000506214436709794	2.57366227781297e-06	2.0373651870388e-06	0.000507594493067042	9.54585427155687e-07	0.000506508311295919	0.000507594493067042	0.000506695223258808	0.00301656871767497	0	0.000505880204323716	2.87520187204652e-06	0	4.56166849839957e-07	2.34430366460979e-06	3.40201124009248e-09	4.56166849839957e-07	0	1.00301278884711	4.56166849839957e-07	0.000503371519545031	0.000503371519545031
"Amphalius_runatus"	0.000138734348868839	9.08496797921025e-05	8.44787556206431e-05	0.100369967080329	7.71907288875738e-05	8.70553122540487e-05	4.24344021636737e-05	8.68404705585596e-05	0	2.27904380652466e-05	9.75979356086352e-06	0.000776066116386863	0.000774431016073436	3.18025240467623e-06	0.000777649252087731	0.000775713034860491	3.18025240467623e-06	0.00077468514645316	0.000777503835157736	2.35233137617425e-06	4.60125912911958e-06	0.000777503835157737	4.5694905436303e-06	0.000777134150070362	0	3.53737553260486e-06	0.000775549595325999	0	0.000772076669848689	0.00077479236580506	5.69760951631165e-07	0.000772076669848689	0	9.12333699679914e-07	1.00077207666985	4.24344021636737e-07	4.24344021636737e-07
"Ctenophyllus_hirticrus"	8.88269224074519e-05	7.51914411321579e-05	0.000108718203725171	5.51647228127758e-05	7.91925484924437e-05	0.000108733404476523	0.100359427406642	7.16997223183428e-05	0	1.7133762134102e-07	6.29753004728342e-05	3.40701411299151e-06	2.8286202393672e-06	3.08783477347735e-06	5.19304302243413e-06	0.00100730281151126	3.08783477347735e-06	2.57999926557157e-06	0.00100878303364832	1.47638012872147e-06	0.00100767513107094	0.00100878303364832	0.00100747877242121	0.00101105188146649	0	0.00100696984656265	3.59921599511062e-06	0	4.24344021636737e-07	2.49674564141489e-06	4.2834405335255e-09	4.24344021636737e-07	0	0.00100674303909006	4.24344021636737e-07	1.00100359427407	0.00100359427406642
"Rhadinopsylla_rothschildi"	8.88269224074519e-05	7.51914411321579e-05	0.000108718203725171	5.51647228127758e-05	7.91925484924437e-05	0.000108733404476523	0.100359427406642	7.16997223183428e-05	0	1.7133762134102e-07	6.29753004728342e-05	3.40701411299151e-06	2.8286202393672e-06	3.08783477347735e-06	5.19304302243413e-06	0.00100730281151126	3.08783477347735e-06	2.57999926557157e-06	0.00100878303364832	1.47638012872147e-06	0.00100767513107094	0.00100878303364832	0.00100747877242121	0.00101105188146649	0	0.00100696984656265	3.59921599511062e-06	0	4.24344021636737e-07	2.49674564141489e-06	4.2834405335255e-09	4.24344021636737e-07	0	0.00100674303909006	4.24344021636737e-07	0.00100359427406642	1.00100359427407
