"Humiria_balsamifera"	"Poecilandra_retusa"	"Bonnetia_sessilis"	"Brocchinia_acuminata"	"Clusia_pusilla"	"Ilex_retusa"	"Phthirusa_adunca"	"Stegolepsis_angustata"	"Calea_lucidivenia"	"Tibouchina_fraterna"	"Clusia_grandiflora"	"Cybianthus_quelchii"	"Digomphia_laurifolia"	"Vaccinium_puberulum"	"Vismia_lauriformis"	"Borreria_capitata"	"Heliamphora_heterodoxa"	"Macairea_pachyphylla"	"Marcetia_taxifolia"	"Siphanthera_cordifolia"	"Vaccinium_euryanthum"	"Vernonia_bolivariensis"	"Befaria_glauca"	"Chromolanea_sp1_M_PL_031"	"Cyrilla_racemiflora"	"Declieuxia_fruticosa"	"Epidendrum_ibaguense"	"Eriopsis_biloba"	"Galactophora_schomburgkiana"	"Mandevilla_benthamii"	"Meriana_sclerophylla"	"Miconia_ciliata"	"Mikania_psilotachya"	"Pagameopsis_garryoides"	"Philodendron_ptarianum"	"Remijia_densiflora"	"Sipanea_galioides"	"Ternstroemia_crassifolia"	"Xyris_setigera"	"Catasetum_discolor"	"Epistephium_duckei"	"Irlbachia_nemorosa"	"Macairea_parvifolia"	"Notopora_schomburgkii"	"Pogonia_stricta"	"Sauvagesia_angustifolia"	"Sobralia_liliastrum"	"Tococa_nitens"	"Apis_mellifera"	"Melipona_scutellaris"	"Xylocopa_sp1_M_PL_031"	"Bombus_volucelloides"	"Euglossa_sp1_M_PL_031"	"Bombus_pullatus"	"Politmus_milleri"	"Bombus_atratus"	"Augochloropsis_sp1_M_PL_031"	"Cerciris_sp1_M_PL_031"	"Polybia_scrobalis"	"Calicopis_sp1_M_PL_031"	"Ceratina_sp1_M_PL_031"	"Augochlora_sp1_M_PL_031"	"Campsomeris_sp1_M_PL_031"	"Copestylum_sp1_M_PL_031"	"Dialictus_sp1_M_PL_031"	"Exomalopsis_sp1_M_PL_031"	"Polistes_lanio"	"Sphex_ichneumoneus"	"Eulaema_meriana"	"Pachodynerus_nasidens"	"Panoquina_bola"	"Polybia_occidentalis"	"Psedagochloropsis_sp1_M_PL_031"	"Sphex_sp1_M_PL_031"	"Augochloropsis_sp2_M_PL_031"	"Augochloropsis_sp3_M_PL_031"	"Brachygastra_lecheguana"	"Coereba_flaveola"	"Cyclocephala_sp1_M_PL_031"	"Cyclocephala_sp2_M_PL_031"	"Cylindromia_sp1_M_PL_031"	"Dialictus_sp2_M_PL_031"	"Eristalis_sp1_M_PL_031"	"Hylaeus_sp1_M_PL_031"	"Melipona_compresipes"	"Montezumia_azurescens"	"Oxybelus_sp1_M_PL_031"	"Pepsis_sp1_M_PL_031"	"Pereirapsis_sp1_M_PL_031"	"Polistes_vibex"	"Pyrrhogige_sp1_M_PL_031"	"Sarcodexia_innota"	"Sticia_sp1_M_PL_031"	"Tachites_sp1_M_PL_031"	"Vehilius_inca"	"Volucella_sp1_M_PL_031"	"Zonotrichia_capensis"
"Clusia_grandiflora"	0.00040161738281062	0.00110305028205482	0.001100805565968	6.95640234542134e-07	0.001100805565968	2.43150858930155e-07	0.000149024229631286	0.00110204361987303	1.03092802236172e-06	0.000533377303905731	1.00109799472327	4.26467133106785e-07	0.00109799472327138	0.000149143259225012	0.00014943957957423	3.95260363405045e-07	0.000149870875945761	0.000149065980625295	1.17314273004248e-07	0.000148805859388906	2.02518588032771e-07	0.00014978180240687	0.000279851257914013	2.43977761011582e-07	1.7499162211598e-10	4.07129929043709e-07	4.44312890783611e-07	2.43756881146301e-07	0.000252388334308472	1.10124193033972e-06	8.54341721988925e-07	0	2.4929236282027e-07	0.000148314741331944	0	2.01838351577944e-07	8.37521950274618e-10	0.000148775140225073	0.000148775140225073	6.12454475241963e-10	0.0002796500894499	6.69887465391752e-10	2.43144426671059e-07	2.01168464112552e-07	2.01168464112552e-07	1.00666218179693e-06	0.000251679889514337	2.43144426671059e-07	0.0251713382232595	9.20978232375152e-05	0.0251679889514337	0.025168508050491	1.94515541336847e-05	7.67015004481617e-05	1.40817924878786e-05	0.0251158829325722	5.03331090898463e-05	5.81447644110026e-06	5.8044945543522e-06	3.33333736209298e-08	5.83587711416769e-06	2.00966239617526e-08	5.79716681632744e-06	3.74923719803032e-06	7.44137703018507e-06	8.72521200665109e-06	5.79064636094908e-06	5.78992240025773e-06	1.22490895048393e-08	3.48233328010801e-09	2.95316088095857e-05	1.34113013353184e-08	2.95316088095857e-05	3.66100483409649e-06	0	0	3.91047576680827e-09	6.75061960109235e-09	0	0	3.47358369900221e-09	4.96019531296352e-06	1.71821337060287e-08	3.47358369900221e-09	1.71821337060287e-08	8.74958110579902e-12	1.24646181410135e-08	3.47358369900221e-09	1.31753454468348e-08	5.50620965169861e-08	3.73598948935575e-06	1.06616783276696e-08	3.65106711646018e-06	3.65106711646018e-06	4.18760975137309e-11	9.9377176363162e-09	6.75061960109235e-09
"Cybianthus_quelchii"	0.00185484437376408	4.28651940570061e-07	4.29302123754819e-07	0.000508216785609996	4.29302123754819e-07	0.000507198875400348	0.00185009644400563	4.28126358434053e-07	2.11953866988442e-06	1.7290967726055e-07	4.26467133106786e-07	1.004356518083	4.26467133106786e-07	5.01311437302554e-07	1.10334816971237e-06	1.08984594286687e-06	2.58064950140602e-07	1.10058979928809e-06	0.000505635155372443	2.57252784375337e-07	1.05165961775377e-07	2.58078730958533e-07	1.05063016832935e-07	4.23947231433445e-07	3.65022580352895e-07	0.000504536589661624	1.0510458882905e-07	6.41344884818008e-10	1.71159981007569e-07	5.14373183997401e-10	1.0863680416923e-06	0	1.65094327533352e-09	2.57398230187533e-07	0	3.47863952087048e-07	4.25434671324558e-07	2.57553148822524e-07	2.57553148822524e-07	1.61141930858796e-12	5.98161469393975e-10	2.43399096723508e-07	6.3973346550942e-10	1.04464855363541e-07	1.04464855363541e-07	5.2558213600869e-10	1.69362373813621e-07	6.3973346550942e-10	4.3478442076858e-05	2.33688935213234e-07	1.69362373813621e-05	5.38345322454578e-08	5.11786772407536e-08	3.5826092265419e-08	7.31253987544786e-06	4.50633717116607e-08	2.62791068004345e-08	0.0251846776505579	0.0251763198678284	1.69322999187174e-05	4.33828173799341e-05	7.30197290170523e-06	4.3327496424252e-05	7.2935566504356e-06	4.92806567687055e-08	2.5291099513967e-05	0.0251522051228548	5.05524105741825e-05	3.22283861717592e-11	7.26394934902261e-06	1.1474240091898e-08	1.45059380144335e-05	1.14742400918979e-08	2.4122461374102e-05	0	0	1.68545051790814e-05	3.50553205917922e-09	0	0	7.24569822000496e-06	8.57509281251123e-09	3.53256444980736e-08	7.24569822000496e-06	3.53256444980736e-08	1.82511290176447e-08	8.25471637666759e-11	7.24569822000496e-06	3.63281980955622e-08	2.571865919987e-11	2.75837042428093e-08	0.0251089129520751	1.68622215796735e-05	1.68622215796735e-05	2.12717335662279e-08	7.26023979442852e-06	3.50553205917922e-09
"Digomphia_laurifolia"	0.00040161738281062	0.00110305028205482	0.001100805565968	6.95640234542134e-07	0.001100805565968	2.43150858930155e-07	0.000149024229631286	0.00110204361987303	1.03092802236172e-06	0.000533377303905731	0.00109799472327138	4.26467133106785e-07	1.00109799472327	0.000149143259225012	0.00014943957957423	3.95260363405045e-07	0.000149870875945761	0.000149065980625295	1.17314273004248e-07	0.000148805859388906	2.02518588032771e-07	0.00014978180240687	0.000279851257914013	2.43977761011582e-07	1.7499162211598e-10	4.07129929043709e-07	4.44312890783611e-07	2.43756881146301e-07	0.000252388334308472	1.10124193033972e-06	8.54341721988925e-07	0	2.4929236282027e-07	0.000148314741331944	0	2.01838351577944e-07	8.37521950274618e-10	0.000148775140225073	0.000148775140225073	6.12454475241963e-10	0.0002796500894499	6.69887465391752e-10	2.43144426671059e-07	2.01168464112552e-07	2.01168464112552e-07	1.00666218179693e-06	0.000251679889514337	2.43144426671059e-07	0.0251713382232595	9.20978232375152e-05	0.0251679889514337	0.025168508050491	1.94515541336847e-05	7.67015004481617e-05	1.40817924878786e-05	0.0251158829325722	5.03331090898463e-05	5.81447644110026e-06	5.8044945543522e-06	3.33333736209298e-08	5.83587711416769e-06	2.00966239617526e-08	5.79716681632744e-06	3.74923719803032e-06	7.44137703018507e-06	8.72521200665109e-06	5.79064636094908e-06	5.78992240025773e-06	1.22490895048393e-08	3.48233328010801e-09	2.95316088095857e-05	1.34113013353184e-08	2.95316088095857e-05	3.66100483409649e-06	0	0	3.91047576680827e-09	6.75061960109235e-09	0	0	3.47358369900221e-09	4.96019531296352e-06	1.71821337060287e-08	3.47358369900221e-09	1.71821337060287e-08	8.74958110579902e-12	1.24646181410135e-08	3.47358369900221e-09	1.31753454468348e-08	5.50620965169861e-08	3.73598948935575e-06	1.06616783276696e-08	3.65106711646018e-06	3.65106711646018e-06	4.18760975137309e-11	9.9377176363162e-09	6.75061960109235e-09
"Vaccinium_puberulum"	0.000150419538613597	0.000150515484152745	0.000343735323300469	1.08796440074541e-06	0.000343735323300469	0.000840669022396792	0.000149650827788974	0.000150052444439107	0.00103413926924736	0.000509570580913811	0.000149143259225012	5.01311437302554e-07	0.000149143259225012	1.00149185004485	0.000343159661194902	5.80653757712813e-07	0.000342140508154144	0.000342301762041914	9.01319483098231e-07	0.00046422373105012	2.27994644027772e-07	0.000342096867643791	5.77125291328123e-07	0.000315491881137048	6.05015489310394e-07	9.79461764890285e-07	0.000314891309500696	0.00031545744145779	0.000194048415257264	5.09226355770259e-07	0.000193952902126604	0	2.49407292875634e-07	0.000148259644048736	0	2.27374716001215e-07	8.31202327725239e-07	0.000341633827930153	0.000341633827930153	7.92606636828619e-07	3.50650611593869e-07	9.00036266961139e-10	0.000314664834820961	2.26474679734254e-07	2.26474679734254e-07	4.63039713637781e-07	4.26071119435619e-07	0.000314664834820961	0.0251619522446952	0.0251709047379176	4.26071119435619e-05	3.15585550434483e-05	0.0251731867856769	3.54676156793985e-05	1.58532275813978e-05	2.13032220994463e-05	2.3151985681889e-05	1.5576382656435e-05	3.5634384367312e-06	3.30818526434645e-05	1.32223195510339e-05	2.70010880088342e-08	2.07409738069026e-05	0.0250665414630716	7.44480769233768e-06	2.00380233528475e-05	3.51785210537918e-06	3.5208616680287e-06	1.58521327365724e-05	1.20398082372768e-05	4.02504990103941e-06	1.20250998113934e-05	4.02504990103941e-06	1.38299269961478e-06	0	0	3.00439827699411e-08	7.59982146759241e-09	0	0	1.20095574628113e-05	1.54741243683373e-05	1.72356544874559e-05	1.20095574628113e-05	1.72356544874559e-05	3.02507744655197e-08	1.24703646437817e-08	1.20095574628113e-05	1.93551252570938e-08	2.54613177885129e-08	8.57899152987254e-06	1.25327859325638e-08	1.3674503510327e-06	1.3674503510327e-06	4.1560116386262e-08	1.55423485820773e-08	7.59982146759241e-09
"Vismia_lauriformis"	0.000150921319555938	0.000150724344040069	0.000344427528399146	2.59292168233981e-07	0.000344427528399146	1.31419802878326e-06	0.000150214300818962	0.000150260246138421	0.000195460868563964	0.000195387962004197	0.00014943957957423	1.10334816971237e-06	0.00014943957957423	0.000343159661194902	1.00369089457072	5.82298656349245e-07	0.000342962839720479	0.00118166733429018	1.53648727461356e-07	0.000149155417070521	4.15379195934103e-10	0.000343009333982471	2.81449611896908e-07	3.01293313148919e-07	9.45806425896551e-10	0.000840033417397576	2.1965615974202e-07	2.19795800495739e-07	0.000194470077812904	4.19702150408888e-07	0.000194437727956914	0	2.50127625652633e-07	0.000148687865784736	0	5.37394066017448e-10	8.24620737770791e-08	0.000342545236080822	0.000342545236080822	5.52250755014421e-10	2.81037001895613e-07	1.24784064722906e-10	2.19243549740725e-07	4.12610001294542e-10	4.12610001294542e-10	4.6409790164876e-07	3.63830529293584e-07	2.19243549740725e-07	0.0252346280955261	0.0252338121468693	3.63830529293584e-05	2.52933301706052e-05	1.7539483979258e-05	2.9232254775979e-05	2.8882700090618e-08	2.13433947497369e-05	2.3204895082438e-05	4.55659594107667e-05	3.55434008141454e-06	3.28199053632775e-06	1.32592269321484e-05	3.74352194168718e-09	6.77561172182385e-06	1.18554469301593e-05	7.4663096257311e-06	0.0251736629462808	3.54551428333391e-06	3.52163475292302e-06	1.10450151002884e-08	1.88215478753414e-08	4.03062924533545e-06	2.24784313859606e-08	4.03062924533545e-06	1.37571616979499e-06	0	0	5.12162424871186e-09	1.38459731978034e-11	0	0	1.87742575540465e-08	4.97184723568404e-06	3.25768114273274e-06	1.87742575540465e-08	3.25768114273274e-06	4.72903212948276e-11	1.25063812826317e-08	1.87742575540465e-08	1.94099552116415e-08	2.09851075204444e-08	0.0250922723642679	2.75837042428093e-08	1.37201199596307e-06	1.37201199596307e-06	4.12310368885396e-09	3.70417383191401e-09	1.38459731978034e-11
"Borreria_capitata"	0.00084451205791129	5.30608266926515e-07	8.54140975333317e-07	1.44273225081744e-06	8.54140975333317e-07	4.00207283087192e-07	0.000842513898291721	5.29469640020625e-07	9.88034872971251e-07	4.05118708852764e-07	5.27013817873393e-07	1.45312792382249e-06	5.27013817873393e-07	7.74205010283751e-07	7.7639820846566e-07	1.00531109692592	7.73323091728165e-07	7.74457212944496e-07	3.97741309907624e-07	4.49365888637346e-07	2.99517621846061e-10	7.73425542020511e-07	1.11074759692304e-09	1.27910911158097e-09	2.88022513916655e-10	3.97674785062613e-07	8.30962005457228e-10	5.34784848280124e-10	4.0273586431224e-07	1.04138353120024e-09	0.000839626565378361	0	0.00112639027451059	0.00112120565769921	0	9.88486893574741e-10	7.4941501891876e-10	7.7228691511462e-07	7.7228691511462e-07	1.34368052331689e-12	8.13226759222618e-10	6.9096605587432e-10	5.33441167756807e-10	2.97520837700421e-10	2.97520837700421e-10	1.13862690589041e-09	7.77835103717515e-08	5.33441167756807e-10	7.60468753996024e-05	4.22438060122636e-05	7.77835103717515e-06	7.31904083300356e-08	4.26752934205446e-08	7.25323629480964e-08	2.08264586390295e-08	6.49511740972119e-08	5.69313452945204e-08	1.97752243616369e-05	1.97834918798721e-05	2.98267177529666e-08	0.0335720645209768	2.07289816762296e-08	1.97297624252698e-05	4.15396200411936e-08	0.033622749694141	6.51089348962553e-08	1.97496233754825e-05	1.97339056381129e-05	2.68736104663379e-11	5.73164802694144e-09	1.41964553368761e-08	2.6327707627209e-08	1.41964553368761e-08	7.69799280537406e-06	0	0	1.32580436635875e-08	9.98392072820204e-12	0	0	5.7172469012456e-09	1.49788629545782e-08	1.64672478828542e-08	5.71724690124561e-09	1.64672478828542e-08	1.44011256958328e-11	5.63195137255293e-05	5.71724690124561e-09	0.0335103698975305	5.20691765600118e-11	1.94099552116415e-08	3.63281980955622e-08	7.67738234464809e-06	7.67738234464809e-06	3.7470750945938e-11	2.06104607259634e-08	9.98392072820204e-12
"Heliamphora_heterodoxa"	0.000199828011163125	0.000680491790067174	0.000936631400800178	3.42055574779475e-07	0.000936631400800178	6.22957755931093e-07	0.000198527979173291	0.000679480251042761	0.000259760135791934	0.000737825176738989	0.000199827834594348	3.44086600187469e-07	0.000199827834594348	0.000456187344205526	0.000457283786293972	7.73323091728165e-07	1.00093308215991	0.000456140576828237	2.03328647063511e-07	0.00019836287830309	9.29406004663534e-10	0.00045626258329901	7.7690369628335e-07	5.20726891236603e-07	4.48332318050445e-10	9.83921151451513e-07	4.12459187620115e-07	4.12572592208771e-07	0.000258806544637104	0.000480232277023026	0.000258400875380429	0	3.32443729815564e-07	0.000197620914242257	0	1.08845849760956e-09	1.09739611639317e-07	0.000455251044274597	0.000455251044274597	1.03661455328837e-09	7.75980486318717e-07	1.65248532977118e-10	4.11535977655483e-07	9.23209964632443e-10	9.23209964632443e-10	1.01153902441268e-06	8.45633093597546e-07	4.11535977655483e-07	0.0335393225642854	0.0335349185006558	8.45633093597546e-05	6.98382437686846e-05	3.29228782124386e-05	0.0334481780946538	6.4624697524271e-08	5.49652970004588e-05	5.0576951220634e-05	4.71942989058157e-06	4.67299856627562e-06	4.36763654324482e-06	1.75985534769034e-05	4.95745598931355e-09	8.98206786802325e-06	1.57429185981837e-05	9.92344533499458e-06	2.66859766091964e-05	4.66133443649569e-06	4.65761877970215e-06	2.07322910657674e-08	8.92181312920385e-09	1.8213008105022e-05	1.37859047244367e-08	1.8213008105022e-05	1.82150479151227e-06	0	0	6.7776215687837e-09	3.09802001554511e-11	0	0	8.89939651330133e-09	6.61209594343633e-06	4.32933559653224e-06	8.89939651330133e-09	4.32933559653224e-06	2.24166159025222e-11	1.66221864907782e-08	8.89939651330133e-09	2.57774363909388e-08	2.40116138511513e-05	1.14320946573493e-05	8.60216500468672e-09	1.81661828330113e-06	1.81661828330113e-06	5.48698058196585e-09	4.88650821113536e-09	3.09802001554511e-11
"Macairea_pachyphylla"	0.000200725355009398	0.000200463377573292	0.000458088612770864	3.44858583751195e-07	0.000458088612770864	1.74788337828173e-06	0.00019978502008922	0.0001998461273641	0.000259962955190073	0.000259865989465582	0.000198754640833726	1.46745306571745e-06	0.000198754640833726	0.000456402349389219	0.00157555644572024	7.74457212944496e-07	0.000456140576828237	1.00157161755461	2.04352807523603e-07	0.000198376704703793	5.52454330592357e-10	0.000456202414196686	3.74327983822887e-07	4.00720106488062e-07	1.25792254644241e-09	0.00111724444513878	2.92142692456886e-07	2.92328414659333e-07	0.000258645203491162	5.58203860043821e-07	0.000258602178182695	0	3.32669742118002e-07	0.000197754861493699	0	7.14734107803206e-10	1.09674558123515e-07	0.000455585163987494	0.000455585163987494	7.3449350416918e-10	3.73779212521166e-07	1.65962806081465e-10	2.91593921155164e-07	5.48771301721741e-10	5.48771301721741e-10	6.17250209192851e-07	4.83894603960467e-07	2.91593921155164e-07	0.0335620553670497	0.0335609701553362	4.83894603960467e-05	3.36401291269049e-05	2.33275136924131e-05	3.88788988520521e-05	3.84139911205219e-08	2.838671501715e-05	3.08625104596425e-05	6.06027260163198e-05	4.72727230828134e-06	4.3650474133159e-06	1.76347718197574e-05	4.97888418244395e-09	9.01156359002571e-06	1.57677444171119e-05	9.93019180222236e-06	0.0334809717185535	4.7155339968341e-06	4.68377422138762e-06	1.46898700833836e-08	2.5032658674204e-08	5.36073689629615e-06	2.98963137433275e-08	5.36073689629615e-06	1.82970250582733e-06	0	0	6.81176025078677e-09	1.84151443530786e-11	0	0	2.49697625468819e-08	6.61255682345978e-06	4.33271591983454e-06	2.49697625468819e-08	4.33271591983454e-06	6.28961273221207e-11	1.66334871059001e-08	2.49697625468819e-08	2.58152404314832e-08	2.7910193002191e-08	3.93889111430061e-05	3.66863266429363e-08	1.82477595463089e-06	1.82477595463089e-06	5.48372790617576e-09	4.92655119644564e-09	1.84151443530786e-11
"Marcetia_taxifolia"	0.000676909334454935	1.57634836585242e-07	2.6645734122491e-07	0.000674297269718557	2.6645734122491e-07	1.61575396831061e-06	0.0006748272418003	1.5730705084642e-07	0.000844230359500963	7.0029308181603e-07	1.56419030672331e-07	0.000674180207163258	1.56419030672331e-07	1.20175931079764e-06	2.04864969948474e-07	3.97741309907624e-07	2.03328647063511e-07	2.04352807523603e-07	1.00486012687525	6.23806654636012e-07	1.39914197279448e-07	2.03190180532327e-07	1.39433373982071e-07	0.000840368848255067	1.1628312114506e-09	6.55579948068607e-07	6.67090612835056e-07	5.29439426686601e-07	1.71265714657399e-07	4.68595246236788e-10	5.05059808167884e-07	0	6.02984841339994e-10	9.42180921668869e-08	0	4.61921711027392e-07	0.000844061044299695	2.02862394793506e-07	2.02862394793506e-07	1.33024981579548e-09	4.51938017819987e-10	3.22940275063141e-07	5.28109176870805e-07	1.38981435964251e-07	1.38981435964251e-07	3.27785738821644e-10	6.20214421136475e-08	5.28109176870805e-07	1.59150807824581e-05	1.42017554306877e-05	6.20214421136474e-06	4.06744216037988e-08	4.22487341496644e-05	3.26376589003922e-08	9.72870051749759e-06	1.96516974665926e-08	1.63892869410822e-08	3.27044767669255e-05	0.0335376189962173	0.0335936295631278	1.58326214249653e-05	9.68820825189422e-06	2.9864616382576e-05	1.41236321739999e-05	1.79990975139988e-08	4.4712381902929e-08	3.26486155699748e-05	2.54269285297299e-05	2.66049963159096e-08	2.3140341107867e-08	4.21767904083581e-09	9.65590033838383e-06	4.2176790408358e-09	1.57865393611541e-05	0	0	0.0334953375625085	4.66380657598159e-09	0	0	2.30821995472945e-08	2.07935551545337e-08	1.40705059916827e-05	2.30821995472945e-08	1.40705059916827e-05	5.81415605725302e-11	3.01492420669997e-11	2.30821995472945e-08	1.32580436635875e-08	2.34297623118394e-11	5.12162424871185e-09	1.68545051790814e-05	6.15372122231759e-06	6.15372122231759e-06	4.22030522149847e-05	9.63281813883654e-06	4.66380657598159e-09
"Siphanthera_cordifolia"	0.000198953520708927	0.00019961195778372	0.000199649496253542	6.44419499267374e-07	0.000199649496253542	6.14685064687816e-07	0.000198187970955661	0.000199315184801928	1.77861266759214e-06	0.000422043435685831	0.000198407812518541	3.43003712500449e-07	0.000198407812518541	0.000618964974733493	0.000198873889427362	4.49365888637347e-07	0.00019836287830309	0.000198376704703793	6.23806654636012e-07	1.00396442418097	3.043791272064e-07	0.000198286529927012	6.29819687204277e-07	0.000420986290121683	4.42378599991231e-10	4.80573960654035e-07	0.000420760482750364	0.000421517221313101	8.84711756443744e-07	3.7499633956701e-07	6.89023273456225e-07	0	3.32295602236909e-07	0.000197748601674106	0	3.03164790294637e-07	5.30811361149649e-07	0.000197989756945221	0.000197989756945221	1.05908849576156e-06	3.27469754179253e-07	8.14857269612328e-10	0.000420458132817339	3.02349933025024e-07	3.02349933025024e-07	2.9677298179145e-07	3.12922361103683e-07	0.000420458132817339	0.0335610544834797	7.43326213942079e-05	3.12922361103683e-05	2.94722778761328e-05	0.0336366506253871	2.61184950508423e-05	2.11644953117517e-05	2.0967171202638e-05	1.48386490895725e-05	4.68131010407421e-06	4.67849973883289e-06	2.1126292173756e-05	4.68935512464656e-06	2.44457180883698e-08	4.66956864247904e-06	1.5512549128007e-05	9.91902372677174e-06	1.16084327571765e-05	4.64850019083168e-06	4.64913109086585e-06	2.11817699152312e-05	8.8033341398255e-09	5.34250925518119e-06	1.79872080565027e-08	5.34250925518118e-06	1.81787436292783e-06	0	0	2.07935551545337e-08	1.014597090688e-08	0	0	8.78121520982594e-09	0.0334654808060324	2.96435444598689e-08	8.78121520982594e-09	2.96435444598689e-08	2.21189299995616e-11	1.66147801118455e-08	8.78121520982594e-09	1.49788629545782e-08	1.87498169783505e-08	4.97184723568404e-06	8.57509281251123e-09	1.80866837008116e-06	1.80866837008116e-06	2.65405680574824e-08	9.20599284667677e-09	1.014597090688e-08
"Vaccinium_euryanthum"	7.2069797349115e-07	2.7135357855433e-07	2.70834925694255e-07	0.000484924266827783	2.70834925694255e-07	3.4919866197378e-07	3.72219617532567e-07	2.71130014041928e-07	1.5271631877472e-09	5.72815157138173e-07	2.70024784043694e-07	1.40221282367169e-07	2.70024784043694e-07	3.03992858703696e-07	5.53838927912137e-10	2.99517621846061e-10	9.29406004663533e-10	5.52454330592357e-10	1.39914197279448e-07	3.04379127206401e-07	1.0071967734238	7.74261083512799e-10	0.000482397008594968	3.03518956118799e-07	2.513124591391e-10	4.09433337612842e-10	0.00048243128934718	3.03784980093665e-07	6.73797417878579e-10	3.80612496032389e-10	5.0547972394603e-10	0	9.1176928104456e-13	3.43736076938517e-10	0	0.000483167929384906	4.99753637779052e-10	5.50696571111306e-10	5.50696571111306e-10	7.63278844456445e-10	2.68740949037534e-07	1.03966173897513e-06	3.03021701249209e-07	0.00048212826764593	0.00048212826764593	2.23564512401492e-10	4.65929713271151e-10	3.03021701249209e-07	5.82809073056592e-08	2.70228015989657e-08	4.65929713271151e-08	2.4186685413378e-05	2.42417360999367e-05	2.65096603486559e-08	0.0337489787352151	2.85045855831201e-08	1.11782256200746e-08	2.03837789065896e-08	6.94752808761297e-06	1.98901947836063e-08	1.19044807735441e-08	3.1189852169254e-05	1.18946755864144e-08	1.26138265012993e-08	2.72163130391801e-11	5.27327844315241e-11	1.53747549257978e-08	6.93935874897781e-06	1.52655768891289e-08	5.0011179368681e-09	7.2652056468138e-09	6.93247807842509e-06	7.2652056468138e-09	6.93404132587019e-06	0	0	4.66380657598159e-09	0.0335732257807935	0	0	4.98855231391114e-09	1.014597090688e-08	2.54527197957866e-11	4.98855231391115e-09	2.54527197957866e-11	1.2565622956955e-11	4.5588464052228e-14	4.98855231391115e-09	9.98392072820204e-12	1.90306248016195e-11	1.38459731978034e-11	3.50553205917922e-09	6.55179975901046e-09	6.55179975901046e-09	2.49876818889526e-11	6.92748952611118e-06	0.0335732257807935
"Vernonia_bolivariensis"	0.000199786586889366	0.00087165557554498	0.00112825623833852	3.41894932723605e-07	0.00112825623833852	6.22923975194148e-07	0.000198571824448593	0.000202037085987751	0.000259777977163802	0.000260662126741505	0.000199709069875826	3.44104974611377e-07	0.000199709069875826	0.000456129156858387	0.000457345778643295	7.73425542020511e-07	0.00045626258329901	0.000456202414196687	2.03190180532327e-07	0.000198286529927012	7.74261083512798e-10	1.00112493125062	6.82088696308987e-07	4.00718475804198e-07	4.48308006616875e-10	9.84046850197387e-07	2.92439533055952e-07	2.92405119944011e-07	0.000258739314476886	9.54595209989556e-07	0.000258418849305652	0	3.32517409805894e-07	0.000197664759216299	0	9.34012853568131e-10	1.09596022202214e-07	0.00045531276106507	0.00045531276106507	7.34686231015103e-10	6.81319596966031e-07	1.64913510612085e-10	2.91670433712996e-07	7.69099342956046e-10	7.69099342956046e-10	0.000669618489557228	7.60457805358051e-07	2.91670433712996e-07	0.0335467637469022	0.0335372513672986	7.60457805358051e-05	6.13187637269428e-05	2.33336346970397e-05	6.64875563757726e-05	5.38369540069232e-08	5.60032847976007e-05	0.0334809244778614	4.71968592906636e-06	4.67324189196751e-06	4.3619216836481e-06	1.75997053649431e-05	4.94740531836254e-09	8.9826150009899e-06	1.57417607881211e-05	9.92564468270594e-06	2.66895939484818e-05	4.66158467262514e-06	4.65786626158448e-06	1.46937246203021e-08	8.92132933167582e-09	1.37819387798516e-05	1.37831272559679e-08	1.37819387798516e-05	1.82112591231886e-06	0	0	6.77300601774424e-09	2.58087027837599e-11	0	0	8.89891393134498e-09	6.60955099756707e-06	4.32963295273003e-06	8.89891393134498e-09	4.32963295273003e-06	2.24154003308438e-11	1.66258704902947e-08	8.89891393134498e-09	2.57808514006837e-08	4.77297604994778e-08	1.14336444660824e-05	8.60262436528443e-09	1.81624169899424e-06	1.81624169899424e-06	5.47980111011068e-09	4.88421332462293e-09	2.58087027837599e-11
