"Cordia_lutea"	"Darwiniothamnus_tenuifolius"	"Plumbago_scandens"	"Justicia_galapagana"	"Tournefortia_rufo-sericea"	"Cassia_sp1_M_PL_026"	"Gossypium_sp1_M_PL_026"	"Opuntia_helleri"	"Scalesia_beurii"	"Sida_rhombifolia"	"Clerodendrum_molle_var."	"Cordia_leucophlyctis"	"Diodia_radula"	"Lycopersicon_cheesmanii"	"Mormordica_charantia"	"Vigna_luteola"	"Acacia_insulae-iacobi"	"Avicennia_germinans"	"Bidens_pilosa"	"Cassia_picta"	"Clerodendrum_molle"	"Commicarpus_tuberosus"	"Croton_scouleri"	"Cryptocarpus_pyriformis"	"Gossypium_barbadense"	"Opuntia_echios"	"Prosopis_juliflora"	"Solanum_americanum"	"Tournefortia_psilostachya"	"Tribulus_cistoides"	"Waltheria_ovata"	"Abelmoschus_manihot"	"Abutilon_depauperatum"	"Acacia_macracantha"	"Ageratum_conyzoides"	"Bacopa_monniera"	"Bastardia_viscosa"	"Bougainvillea_sp1_M_PL_026"	"Brassica_campestris"	"Bursera_graveolens"	"Cacabus_miersii"	"Caesalpinia_pulcherrima"	"Canna_sp1_M_PL_026"	"Capsicum_frutescens"	"Cardiospermum_galapageium"	"Carica_papaya"	"Cassia_occidentalis"	"Castela_galapageia"	"Catharanthus_roseus"	"Chicocca_alba"	"Clerodendrum_molle_glabr."	"Coffea_arabica"	"Cordia_sp1_M_PL_026"	"Crotalaria_incana"	"Cucurbita_pepo"	"Cuphea_racemosa"	"Encelia_hispida"	"Euphorbia_cyathophora"	"Galactea_striata"	"Galvezia_leucantha"	"Galvezia_leucantha_pubescen"	"Geoffroea_spinosa"	"Hibiscus_teliaceus"	"Inga_edulis"	"Ipomoea_linearifolia"	"Ipomoea_pes-caprae"	"Ipomoea_sp1_M_PL_026"	"Jaegeria_gracilis"	"Lantana_peducularis"	"Lycopersicon_cheesmanii_minor"	"Macraea_laricifolia"	"Malvastrum_coromandelianum"	"Mentzelia_aspera"	"Miconia_robinsoniana"	"Mirabilis_jalapa"	"Nolana_galapagensis"	"Opuntia_echios_gigantea"	"Opuntia_megasperma"	"Opuntia_sp1_M_PL_026"	"Opuntia_sp2_M_PL_026"	"Parkinsonia_aculeata"	"Passiflora_foetida"	"Persea_maericana"	"Phyla_sp1_M_PL_026"	"Physalis_pubescens"	"Piscidia_carthagenesis"	"Polygonum_opelousanum"	"Portulaca_oleracea"	"Psidium_guajava"	"Psychotria_rufipes"	"Rhynchosia_minima"	"Scalesia_affinis"	"Scalesia_helleri"	"Scalesia_pedunculata"	"Scalesia_sp1_M_PL_026"	"Scaveola_plumieri"	"Sesuvium_portulacastrum"	"Setaria_geniculta"	"Sida_acuta"	"Sida_paniculata"	"Sida_spinosa"	"Sonchus_oleraceus"	"Stachtarpheta_cayanensis"	"Tetramerium_nervosum"	"Vallesia_glabra"	"Xylocopa_darwini"	"Phoebis_sennae"	"Leptotes_parrhasioides"	"Atteva_hysginiella"	"Toxomerus_crockeri"	"Urbanus_dorantes"	"Wasmannia_auropunctata"	"Agrius_cingulatus"	"Utetheisa_galapagensis"	"Euchrombius_ocellus"	"Lepidanthrax_tinctus"	"Manduca_rustica"	"Oxacis_sp1_M_PL_026"	"Unidentified_sp4_M_PL_026"	"Camponotus_planus"	"Disclisioprocta_stellata"	"Monomorium_floricola"	"Paratrechina_longicornis"	"Paratrechina_vaga"	"Psedoplusia_includens"	"Tapinoma_melanocephalum"	"Unidentified_sp2_M_PL_026"	"Unidentified_sp9_M_PL_026"	"Amblycerus_piurae"	"Ammophorus_sp1_M_PL_026"	"Cardiocondyla_nuda"	"Chrysopa_sp1_M_PL_026"	"Cricket_sp1_M_PL_026"	"Darwinysius_marginalis"	"Enyo_lugubris_delanoi"	"Frankliniella_sp1_M_PL_026"	"Goniozus_sp1_M_PL_026"	"Heliothis_cystiphora"	"Hypasclera_collenettei"	"Hypasclera_sp1_M_PL_026"	"Melipotis_indomita"	"Metacanthus_galapagensis"	"Mordellistena_galapagensis"	"Mythenteles_sp1_M_PL_026"	"Naucles_sp1_M_PL_026"	"Olcella_sp1_M_PL_026"	"Ornebius_erraticus"	"Orthoperus_sp1_M_PL_026"	"Perepitragus_fascipes"	"Rhinacloa_sp1_M_PL_026"	"Tetramorium_guineense"	"Unidentified_sp1_M_PL_026"	"Unidentified_sp10_M_PL_026"	"Unidentified_sp11_M_PL_026"	"Unidentified_sp3_M_PL_026"	"Unidentified_sp5_M_PL_026"	"Unidentified_sp6_M_PL_026"	"Unidentified_sp7_M_PL_026"	"Unidentified_sp8_M_PL_026"
"Cordia_lutea"	1.00572453966268	0.000124307809648205	0.00038302989771461	0.000163354730159133	0.000205123582924059	0.000526029758788028	0.000526029758788028	0.000367148374576361	5.55427614093895e-05	0.000146919610288329	0.000151996198310808	6.08666675604784e-05	9.4400663218657e-05	6.84341654597188e-05	6.8545680115078e-05	0.000115313447384284	6.82705489443064e-05	0.000219749857483686	3.71769313085832e-05	3.71769313085832e-05	5.598762215617e-06	5.73438491995128e-06	5.55539711675549e-05	0.000224768459044035	3.71769313085832e-05	5.598762215617e-06	6.1354817526297e-06	5.66548817938419e-06	2.19708548192234e-07	5.73438491995128e-06	6.06187062695986e-05	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	9.47197748452721e-08	5.57076840453891e-06	5.57076840453891e-06	3.16061629040443e-05	5.57076840453891e-06	5.57076840453891e-06	0	5.57076840453891e-06	5.57076840453891e-06	6.28112951951268e-05	5.57076840453891e-06	0	5.57076840453891e-06	5.57076840453891e-06	3.16061629040443e-05	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	2.54599997170532e-07	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	0	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	0	9.47197748452721e-08	5.57076840453891e-06	0	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	3.16061629040443e-05	0	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	1.63616515412364e-07	5.57076840453891e-06	5.57076840453891e-06	9.47197748452721e-08	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	6.28112951951268e-05	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	5.57076840453891e-06	0.00445661472363113	0.0044248628065662	1.47254863871127e-05	0.00440383502920478	6.63038423916905e-06	0.00438898463778372	0.00439679066365887	0	0.00438316249857332	0.00439375658018925	6.49681397737421e-06	0.00438512489727294	0.00439375658018924	0.00439375658018924	0.00438395381278992	4.95922581759773e-06	0.00438005835732925	0.00438370288271191	0.0043769712775901	5.09199994341064e-06	1.12942669618158e-05	1.0120666049905e-05	1.1218406555974e-06	0.00437271538983772	2.7993811078085e-07	4.25588775238456e-06	0.00437271538983772	7.34296749152722e-06	1.13007099680186e-06	0.00437271538983772	2.93033689891512e-06	1.13007099680186e-06	0	0.00437271538983772	0.00437271538983772	0.00437271538983772	0.00437271538983772	2.93033689891512e-06	1.11085522818779e-06	4.25588775238456e-06	1.13007099680186e-06	4.25588775238456e-06	1.13007099680186e-06	0.00437271538983772	1.11085522818779e-06	7.34296749152722e-06	0.00437271538983772	1.13007099680186e-06	2.04193412698916e-06	2.04193412698916e-06	2.7993811078085e-07	0	2.93033689891512e-06	1.13007099680186e-06
"Darwiniothamnus_tenuifolius"	0.000259916329264428	1.00618253343935	0.0004501611854898	0.000275320158698749	5.81474025888998e-07	0.000115473870313973	0.000115473870313973	3.9728005165229e-07	0.000422184109610023	1.19165529354517e-05	1.16455476115812e-05	0.000126506284901501	0.000262797178356441	0.000142796627871629	1.18346799455616e-05	1.17374435094357e-05	0.000142680040302639	8.5944254340763e-08	1.17542768737376e-05	1.17542768737376e-05	1.16333341183132e-05	1.16917550167115e-05	0.000115007775024634	1.16608230551997e-05	1.17542768737376e-05	1.16333341183132e-05	1.16043932915864e-05	0.000143088363523229	5.40121983558805e-07	1.16917550167115e-05	0.000126295025754742	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	0.000131513196075507	1.15751674477216e-05	1.15751674477216e-05	1.79109426016047e-07	1.15751674477216e-05	1.15751674477216e-05	0	1.15751674477216e-05	1.15751674477216e-05	1.42924928850144e-07	1.15751674477216e-05	0	1.15751674477216e-05	1.15751674477216e-05	1.79109426016047e-07	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.95067799188964e-08	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	0	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	0	0.000131513196075507	1.15751674477216e-05	0	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.79109426016047e-07	0	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.16587568989884e-07	1.15751674477216e-05	1.15751674477216e-05	0.000131513196075507	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.42924928850144e-07	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	1.15751674477216e-05	0.00926013395817726	2.50753196422466e-05	1.04928812090896e-05	0.00917758866456165	0.00920592372528549	0.00917734109984422	1.000474501951e-05	0	1.82753970896776e-06	5.74902580936077e-06	0.00916055941349981	1.52620151822095e-06	5.74902580936076e-06	5.74902580936076e-06	1.71311214956185e-06	4.22518293518178e-06	1.13801659783491e-06	1.1343682095189e-06	6.13186194668851e-06	3.90135598377929e-07	5.84516877296359e-07	5.75833435226474e-06	8.4706882913784e-06	1.13007099680186e-06	5.81666705915657e-07	5.00179094988666e-06	1.13007099680186e-06	7.94560103304579e-09	0.00914711394035772	1.13007099680186e-06	8.30677179841426e-09	0.00914711394035772	0	1.13007099680186e-06	1.13007099680186e-06	1.13007099680186e-06	1.13007099680186e-06	8.30677179841426e-09	8.44368219220047e-06	5.00179094988666e-06	0.00914711394035773	5.00179094988666e-06	0.00914711394035773	1.13007099680186e-06	8.44368219220048e-06	7.9456010330458e-09	1.13007099680186e-06	0.00914711394035773	3.44150198373436e-06	3.44150198373436e-06	5.81666705915658e-07	0	8.30677179841426e-09	0.00914711394035773
"Plumbago_scandens"	0.000978854183048449	0.000550197004487533	1.00469441754251	0.00041608151179812	0.00024189888098452	8.12158957659358e-05	8.12158957659358e-05	3.737162602084e-07	0.000374665642620725	9.48294433715742e-05	1.43116297584743e-05	1.45919867538241e-05	0.000240475705908289	0.000174368772643516	0.000174565602110336	1.4629238525634e-05	0.000174133426502616	2.49455869822711e-07	9.43298481451589e-05	9.43298481451589e-05	1.42006465318781e-05	1.4364989440118e-05	2.66277972885846e-07	1.43783836459528e-05	9.43298481451589e-05	1.42006465318781e-05	1.41656811417476e-05	1.44013611581696e-05	6.11540635107819e-07	1.4364989440118e-05	1.43948818609121e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	2.71717858950951e-07	1.41296432992187e-05	1.41296432992187e-05	8.02002048459402e-05	1.41296432992187e-05	1.41296432992187e-05	0	1.41296432992187e-05	1.41296432992187e-05	0.000160200612670218	1.41296432992187e-05	0	1.41296432992187e-05	1.41296432992187e-05	8.02002048459402e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	2.39725791599234e-08	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	0	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	0	2.71717858950951e-07	1.41296432992187e-05	0	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	8.02002048459402e-05	0	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	2.35346140899324e-07	1.41296432992187e-05	1.41296432992187e-05	2.71717858950951e-07	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	0.000160200612670218	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	1.41296432992187e-05	0.0113037146393749	0.0112280286784316	2.11811526809392e-05	2.12190849354738e-05	1.90202501265666e-05	0.0112002648242378	0.0112140428869153	0	1.05699634206406e-05	7.504523583022e-06	0.0111757664098302	4.74041640287121e-06	7.50452358302199e-06	7.50452358302199e-06	4.9748069346822e-06	3.94209785823965e-06	4.26336207758873e-06	4.2683605458757e-06	0.0111675271937803	4.79451583198469e-07	7.20756850578516e-07	2.07882238484603e-08	7.52388988416988e-06	4.25588775238456e-06	7.10032326593902e-07	0.0111632713060279	4.25588775238456e-06	7.474325204168e-09	5.00179094988666e-06	4.25588775238456e-06	3.45569829977885e-06	5.00179094988666e-06	0	4.25588775238456e-06	4.25588775238456e-06	4.25588775238456e-06	4.25588775238456e-06	3.45569829977885e-06	7.4933128524145e-06	0.0111632713060279	5.00179094988666e-06	0.0111632713060279	5.00179094988666e-06	4.25588775238456e-06	7.49331285241451e-06	7.474325204168e-09	4.25588775238456e-06	5.00179094988666e-06	5.2010188974765e-06	5.2010188974765e-06	7.10032326593903e-07	0	3.45569829977885e-06	5.00179094988666e-06
"Justicia_galapagana"	0.000469644849207507	0.00037856521821078	0.000468091700772885	1.00329458241436	0.000271955985418462	9.08419819465627e-05	9.08419819465627e-05	1.89565597302038e-07	7.74725918793343e-07	0.000246622704023647	1.60305564031077e-05	1.62701226602594e-05	0.000450306336058112	0.00033587318930519	0.000336039622264469	0.000156479332958895	0.000195744272443801	1.4270511597778e-07	0.000106061073037287	0.000106061073037287	1.59976904246582e-05	0.000156046618833924	1.3156802698994e-07	1.60599485502601e-05	0.000106061073037287	1.59976904246582e-05	1.59579536193733e-05	0.000196254096494628	0.000140480893821862	0.000156046618833924	1.60487515138601e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	0.000180336394522093	1.59177019725349e-05	1.59177019725349e-05	9.01433710647524e-05	1.59177019725349e-05	1.59177019725349e-05	0	1.59177019725349e-05	1.59177019725349e-05	0.000179993003430546	1.59177019725349e-05	0	1.59177019725349e-05	1.59177019725349e-05	9.01433710647524e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	2.68518532715373e-08	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	0	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	0	0.000180336394522093	1.59177019725349e-05	0	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	9.01433710647524e-05	0	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	0.000140128916861389	1.59177019725349e-05	1.59177019725349e-05	0.000180336394522093	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	0.000179993003430546	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	1.59177019725349e-05	0.0127341615780279	0.0126200719490653	0.012611602517525	1.04839633060131e-05	0.0126235476165465	0.0125878599329886	0.0125995102401382	0	1.73085649988549e-05	5.67561340485167e-06	8.65801539958673e-06	2.58007731903879e-06	5.67561340485167e-06	5.67561340485166e-06	2.84493155450216e-06	4.42742292798667e-06	2.0457254389352e-06	2.04906938278805e-06	7.24295302446565e-06	5.37037065430746e-07	8.05032936767556e-07	1.03697132955378e-08	7.03953920946897e-06	2.04193412698916e-06	7.99884521232911e-07	5.2010188974765e-06	2.04193412698916e-06	3.79131194604076e-09	3.44150198373436e-06	2.04193412698916e-06	3.88508550597803e-06	3.44150198373436e-06	0	2.04193412698916e-06	2.04193412698916e-06	2.04193412698916e-06	2.04193412698916e-06	3.88508550597802e-06	1.54945183758669e-08	5.2010188974765e-06	3.44150198373436e-06	5.2010188974765e-06	3.44150198373436e-06	2.04193412698916e-06	1.54945183758669e-08	3.79131194604077e-09	2.04193412698916e-06	3.44150198373436e-06	0.0125411822801795	0.0125411822801795	7.99884521232912e-07	0	3.88508550597803e-06	3.44150198373436e-06
"Tournefortia_rufo-sericea"	0.000673977486750478	9.1374489782557e-07	0.000311012846980097	0.000310806840478242	1.005698778445	0.000104264242996531	0.000104264242996531	2.47040473456421e-07	5.08875433834029e-07	0.000463490486397819	1.99645008722709e-07	0.000720047158124752	0.000103466734840253	6.81206388923203e-07	0.000206563088536794	0.000360325897096282	2.9790218585918e-07	1.47509064326452e-07	0.000103265835478443	0.000103265835478443	1.0175495166413e-07	4.84550379969833e-07	3.90787041192737e-07	2.48383981806081e-07	0.000103265835478443	1.0175495166413e-07	1.0186962362569e-07	2.06735706668387e-07	3.84775016037953e-07	4.84550379969833e-07	4.90809210022108e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.05489529762577e-07	1.0124617690581e-07	1.0124617690581e-07	0.000103164589301537	1.0124617690581e-07	1.0124617690581e-07	0	1.0124617690581e-07	1.0124617690581e-07	0.000206078538156824	1.0124617690581e-07	0	1.0124617690581e-07	1.0124617690581e-07	0.000103164589301537	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	3.34413749954285e-10	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	0	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	0	1.05489529762577e-07	1.0124617690581e-07	0	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	0.000103164589301537	0	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	3.83304203064023e-07	1.0124617690581e-07	1.0124617690581e-07	1.05489529762577e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	0.000206078538156824	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	1.0124617690581e-07	8.09969415246477e-05	0.0144430425022151	3.44973782757621e-05	3.11650426493039e-05	7.38426708338039e-06	1.37659206267359e-05	0.0144254976709777	0	0.0143936538686525	7.10090661877635e-06	3.47418258025395e-06	2.94193254200834e-06	7.10090661877634e-06	7.10090661877634e-06	2.94275609800543e-06	0.0143911269782946	2.93527770838425e-06	2.93771235213145e-06	6.38603519869397e-06	6.68827499908572e-09	1.24689343976071e-08	2.44801615287653e-08	2.94162594785782e-08	2.93033689891512e-06	5.08774758320651e-09	3.45569829977885e-06	2.93033689891512e-06	4.94080946912842e-09	8.30677179841426e-09	2.93033689891512e-06	0.0143671254063571	8.30677179841426e-09	0	2.93033689891512e-06	2.93033689891512e-06	2.93033689891512e-06	2.93033689891512e-06	0.0143671254063571	1.01775086766806e-08	3.45569829977885e-06	8.30677179841426e-09	3.45569829977885e-06	8.30677179841427e-09	2.93033689891512e-06	1.01775086766806e-08	4.94080946912842e-09	2.93033689891512e-06	8.30677179841426e-09	3.88508550597803e-06	3.88508550597803e-06	5.08774758320652e-09	0	0.0143671254063571	8.30677179841427e-09
"Cassia_sp1_M_PL_026"	0.00241973689042493	0.00025404251469074	0.000146188612378684	0.0001453471711145	0.000145969940195143	1.00240670962771	0.00240670962770737	1.51852015985471e-06	0.000253415463098401	0.000144729482224638	4.31831172762297e-07	0.000252451472759371	0.000144613504822023	4.42013419788307e-07	3.70298364690824e-07	5.46279435025649e-07	3.80721317326293e-07	5.28875266349309e-07	0.000144262131962031	0.000144262131962031	7.93258014255632e-08	1.40221274880449e-07	0.000252480246024579	6.06475119003974e-07	0.000144262131962031	7.93258014255632e-08	8.04524918138433e-08	2.07439059921174e-07	3.15496306326231e-07	1.40221274880449e-07	0.000251926456061776	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	1.28509887502739e-07	7.89291724184354e-08	7.89291724184354e-08	0.000144183202789613	7.89291724184354e-08	7.89291724184354e-08	0	7.89291724184354e-08	7.89291724184354e-08	2.30077089810375e-07	7.89291724184354e-08	0	7.89291724184354e-08	7.89291724184354e-08	0.000144183202789613	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.23335297759291e-10	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	0	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	0	1.28509887502739e-07	7.89291724184354e-08	0	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	0.000144183202789613	0	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	6.1292102462014e-08	7.89291724184354e-08	7.89291724184354e-08	1.28509887502739e-07	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	2.30077089810375e-07	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	6.31433379347483e-05	0.0201856483905458	5.51628922158125e-06	0.0201478021511486	8.9956921251917e-06	2.112545014355e-05	1.61053962867263e-05	0	1.6242326405808e-05	0.0201067889802841	9.00210458356619e-06	1.05653599513831e-05	0.020106788980284	0.020106788980284	1.05509189317108e-05	1.05003339519097e-05	1.05509655789577e-05	1.0547038939078e-05	1.21449130910793e-05	1.44667059551858e-08	3.04663879081577e-08	1.2654382704426e-05	5.08408407728433e-06	1.05205951757606e-05	3.96629007127816e-09	1.62431791531872e-06	1.05205951757606e-05	3.03704031970941e-08	2.30947740627945e-06	1.05205951757606e-05	2.08528485993061e-06	2.30947740627945e-06	0	1.05205951757606e-05	1.05205951757606e-05	1.05205951757606e-05	1.05205951757606e-05	2.08528485993061e-06	5.06830926196802e-06	1.62431791531872e-06	2.30947740627945e-06	1.62431791531872e-06	2.30947740627945e-06	1.05205951757606e-05	5.06830926196802e-06	3.03704031970941e-08	1.05205951757606e-05	2.30947740627945e-06	1.81683963893126e-06	1.81683963893126e-06	3.96629007127816e-09	0	2.08528485993061e-06	2.30947740627945e-06
"Gossypium_sp1_M_PL_026"	0.00241973689042493	0.00025404251469074	0.000146188612378684	0.0001453471711145	0.000145969940195143	0.00240670962770737	1.00240670962771	1.51852015985471e-06	0.000253415463098401	0.000144729482224638	4.31831172762297e-07	0.000252451472759371	0.000144613504822023	4.42013419788307e-07	3.70298364690824e-07	5.46279435025649e-07	3.80721317326293e-07	5.28875266349309e-07	0.000144262131962031	0.000144262131962031	7.93258014255632e-08	1.40221274880449e-07	0.000252480246024579	6.06475119003974e-07	0.000144262131962031	7.93258014255632e-08	8.04524918138433e-08	2.07439059921174e-07	3.15496306326231e-07	1.40221274880449e-07	0.000251926456061776	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	1.28509887502739e-07	7.89291724184354e-08	7.89291724184354e-08	0.000144183202789613	7.89291724184354e-08	7.89291724184354e-08	0	7.89291724184354e-08	7.89291724184354e-08	2.30077089810375e-07	7.89291724184354e-08	0	7.89291724184354e-08	7.89291724184354e-08	0.000144183202789613	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.23335297759291e-10	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	0	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	0	1.28509887502739e-07	7.89291724184354e-08	0	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	0.000144183202789613	0	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	6.1292102462014e-08	7.89291724184354e-08	7.89291724184354e-08	1.28509887502739e-07	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	2.30077089810375e-07	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	7.89291724184354e-08	6.31433379347483e-05	0.0201856483905458	5.51628922158125e-06	0.0201478021511486	8.9956921251917e-06	2.112545014355e-05	1.61053962867263e-05	0	1.6242326405808e-05	0.0201067889802841	9.00210458356619e-06	1.05653599513831e-05	0.020106788980284	0.020106788980284	1.05509189317108e-05	1.05003339519097e-05	1.05509655789577e-05	1.0547038939078e-05	1.21449130910793e-05	1.44667059551858e-08	3.04663879081577e-08	1.2654382704426e-05	5.08408407728433e-06	1.05205951757606e-05	3.96629007127816e-09	1.62431791531872e-06	1.05205951757606e-05	3.03704031970941e-08	2.30947740627945e-06	1.05205951757606e-05	2.08528485993061e-06	2.30947740627945e-06	0	1.05205951757606e-05	1.05205951757606e-05	1.05205951757606e-05	1.05205951757606e-05	2.08528485993061e-06	5.06830926196802e-06	1.62431791531872e-06	2.30947740627945e-06	1.62431791531872e-06	2.30947740627945e-06	1.05205951757606e-05	5.06830926196802e-06	3.03704031970941e-08	1.05205951757606e-05	2.30947740627945e-06	1.81683963893126e-06	1.81683963893126e-06	3.96629007127816e-09	0	2.08528485993061e-06	2.30947740627945e-06
