"Crataegus_monogyna"	"Prunus_mahaleb"	"Berberis_vulgaris"	"Juniperus_phoenicea"	"Lonicera_arborea"	"Rosa_canina"	"Taxus_baccata"	"Hedera_helix"	"Juniperus_communis"	"Juniperus_sabina"	"Sorbus_aria"	"Daphne_laureola"	"Amelanchier_ovalis"	"Rhamnus_myrtifolius"	"Rhamnus_saxatilis"	"Lonicera_splendida"	"Juniperus_oxycedrus"	"Paeonia_officinalis"	"Turdus_merula"	"Turdus_viscivorus"	"Turdus_iliacus"	"Turdus_torquatus"	"Phoenicurus_ochruros"	"Erithacus_rubecula"	"Fringilla_coelebs"	"Parus_ater"	"Sylvia_atricapilla"	"Coccothraustes_coccothraustes"	"Columba_palumbus"	"Corvus_corone"	"Parus_major"	"Turdus_pilaris"	"Garrulus_glandarius"	"Parus_caeruleus"	"Phoenicurus_phoenicurus"	"Sitta_europaea"	"Emberiza_cia"	"Loxia_curvirostra"	"Parus_cristatus"	"Pica_pica"	"Turdus_philomelos"	"Corvus_corax"	"Dendrocopos_major"	"Ficedula_hypoleuca"	"Sylvia_borin"	"Sylvia_cantillans"
"Sorbus_aria"	0.0023867600138658	0.00118151903796172	0.000375357114354187	0.000372930463982104	0.000707063076471698	0.000372505330853146	0.000372032593739376	0.000371514268624839	0.000370451612089883	0.00037041221062577	1.0023754628271	2.30334321953672e-06	0.000335978622160391	1.26690367082243e-06	1.52696570192591e-06	0.000335708124508146	0.000167709575968013	5.08016114638169e-07	6.09619337565803e-05	0.0201251491161615	5.5012205689678e-05	0.0201024705633749	3.76951443412574e-05	3.5395803853439e-05	4.94442194949085e-05	0.0201001067109217	3.26588132695012e-05	3.02069002231739e-05	3.29596158293073e-05	3.09895426236699e-05	2.73514665748606e-05	2.23300198570102e-05	2.09001761657674e-05	1.94376265891311e-05	8.6309475575564e-06	0.0200642657608857	0.0200583581656959	1.55052257895998e-05	1.67565043437441e-05	1.35300313993225e-05	1.55052257895998e-05	1.08489091539355e-05	5.9075951898086e-06	5.9075951898086e-06	5.9075951898086e-06	5.9075951898086e-06
"Daphne_laureola"	0.00164766512054631	0.00164812245696717	0.00164372481517301	4.44417774239531e-06	0.00128261752580799	3.71316261872404e-06	0.000362336280538623	0.000779963822976726	2.47649296247474e-06	2.62078443966996e-06	2.8791790244209e-06	1.00163715042876	0.000360453371321745	2.07414578424579e-06	0.000360066218388766	0.000359740402510346	4.8080953982153e-07	4.80905908564814e-07	5.77087090277777e-05	5.76971447785836e-05	6.13530752389026e-05	4.94084515397655e-05	7.39908113488938e-05	0.0250969461746161	0.0251117803177484	6.00410211221182e-05	0.0250937932976229	2.03549969885701e-05	2.03581123150856e-05	2.75726861748467e-05	0.0250826509572947	1.93260727339515e-05	1.57793789491033e-05	2.747089073336e-05	2.00506420145941e-05	1.57875827768984e-05	7.54697049206257e-06	7.5358014443082e-06	1.572999919641e-05	1.92302784485242e-05	7.5358014443082e-06	7.48938691157415e-06	8.24061228483587e-06	8.24061228483587e-06	8.24061228483587e-06	8.24061228483587e-06
"Amelanchier_ovalis"	0.0010465061424176	0.00146490789084458	0.000903904648408708	4.19135792320625e-06	0.000980636246130634	3.42587362276877e-06	0.000899384104407983	0.000422409121957721	2.6635480728709e-06	2.5677929802188e-06	0.000559964370267318	0.000480604495095661	1.00145365044053	0.000419779098899865	0.000896947077119497	0.000558475390149143	4.84602429058887e-07	5.07899753701499e-07	6.09479704441799e-05	5.81522914870665e-05	6.94782402885745e-05	5.07792917899377e-05	0.0334676328974036	0.0334534818449346	7.54071035336255e-05	0.0334438887487769	4.74833340261684e-05	2.34130809250967e-05	2.34235284662695e-05	1.86357738336646e-05	4.14489179982009e-05	1.13027019401219e-05	1.21279561997123e-05	1.8537847330469e-05	2.77736378585663e-05	2.32806729614675e-05	1.59561335072446e-05	4.7996695221828e-06	1.20813855561211e-05	1.12133078762461e-05	4.7996695221828e-06	4.75684610189819e-06	7.32453945422292e-06	7.32453945422292e-06	7.32453945422292e-06	7.32453945422292e-06
"Rhamnus_myrtifolius"	0.000290018331367313	0.00182266191111084	0.00181863437469575	0.000283662478015202	0.000701786827963153	0.000282490926081111	0.000701281219921355	0.000700622380412926	0.000281523186138101	0.000281607704551157	2.11150611803739e-06	2.76552771232772e-06	0.000419779098899865	1.00181131985779	0.000419968678788128	1.12944651502664e-06	5.66990390948287e-07	0.000279079654542773	0.0334895585451328	6.80388469137944e-05	7.2825564156389e-05	5.88688383191454e-05	0.0334703783474245	6.02485662630989e-05	4.13539533208024e-05	3.23205451980533e-05	4.12974809950511e-05	2.58805318344437e-05	2.79798589811919e-05	3.22057796339771e-05	3.1288589846295e-05	2.09914525634137e-05	1.35833800094129e-05	2.34218202316739e-05	0.0334158142170153	1.04738048204936e-05	1.36049526493944e-06	4.84940171859258e-06	1.04315746981329e-05	1.43085106761198e-05	4.84940171859258e-06	1.31826514257869e-06	9.1133095555542e-06	9.1133095555542e-06	9.1133095555542e-06	9.1133095555542e-06
"Rhamnus_saxatilis"	0.000823363930176387	0.000906795023839512	0.00123805387108421	0.000339244435727671	0.000757812850964169	0.000338403317120033	0.0012339441085777	0.000756283352784258	0.000337141681751693	0.000337010007893731	2.54494283654319e-06	0.000480088291185021	0.000896947077119497	0.000419968678788128	1.00123059912214	1.47036552271107e-06	6.11356373227382e-07	7.27687124710897e-07	8.73224549653076e-05	7.33627647872858e-05	0.0334430700592454	6.87676540307655e-05	0.0334662762050331	0.0334487978289867	4.84196966156668e-05	4.67193342635215e-05	4.83461783395313e-05	3.17002638785992e-05	3.42130560496326e-05	2.76293631515679e-05	3.75421304426133e-05	2.05852293384961e-05	1.20459210573775e-05	1.71197803744969e-05	2.73761730151176e-05	8.327437294912e-06	3.79346217571445e-06	7.97260478298399e-06	8.27653843818114e-06	1.25858052552994e-05	7.97260478298399e-06	3.74256331898358e-06	4.53397511919756e-06	4.53397511919756e-06	4.53397511919756e-06	4.53397511919756e-06
"Lonicera_splendida"	0.00156482698558379	0.00156473442197411	0.000724683610733275	3.72620572032525e-06	0.00155721454422167	3.23673917722105e-06	4.3174040746275e-06	0.000720197162915944	2.21220838423158e-06	2.31469625846737e-06	0.000839270311270365	0.000719480805020691	0.000837713085223715	1.69416977253995e-06	2.20554828406661e-06	1.00155224223484	5.39745802066349e-07	4.00221749525432e-07	4.80266099430519e-05	6.47694962479619e-05	4.0179961608613e-05	5.68918495578847e-05	6.86986259988696e-05	6.61511090096229e-05	0.0501433028801408	0.0501545601933441	6.56907683985819e-05	1.50723511207718e-05	1.50761360487412e-05	2.02005297605308e-05	5.54022374997826e-05	1.23710229652061e-05	1.49779243301237e-05	2.011283354958e-05	1.30564559408596e-05	3.17219282697496e-05	2.38982561598791e-05	7.15330917418704e-06	1.49365220443424e-05	1.22891614397095e-05	7.15330917418704e-06	7.11284993447178e-06	7.82367210987057e-06	7.82367210987057e-06	7.82367210987057e-06	7.82367210987057e-06
"Juniperus_oxycedrus"	0.000849237600188301	0.00084563721626151	0.000843205071244335	0.000841690433220225	0.000840566326841137	0.000840846975074033	0.000840442809563589	0.000839524658110087	0.000838791559959684	0.000838701871249129	0.000838547879840063	1.92323815928612e-06	1.45380728717666e-06	1.70097117284486e-06	1.83406911968215e-06	1.0794916041327e-06	1.00083499694037	8.29181747360792e-07	9.9501809683295e-05	0.100199632844103	9.51951420254793e-05	0.000111904963984958	4.22557447415699e-05	2.4774462311041e-05	3.55461411468372e-05	3.43013752649586e-05	3.54921665666306e-05	3.84565952238938e-05	4.47218392346621e-05	4.02374037069371e-05	2.34989571650579e-05	2.97457673890723e-05	1.74404729159235e-05	1.41112503572853e-05	1.03077784864333e-05	2.48593145880556e-05	2.06311285067481e-05	1.43707580983722e-05	8.08835699125438e-06	9.88306427597779e-06	1.43707580983722e-05	3.86017090994683e-06	4.22818608130755e-06	4.22818608130755e-06	4.22818608130755e-06	4.22818608130755e-06
"Paeonia_officinalis"	0.00084748885816787	0.000846171947598582	0.000844408805406421	0.000841615981188559	0.000840561926300263	0.000840771900507917	0.000840717412254317	0.000839799143607825	0.0008387173911307	0.000838627805772837	2.54008057319084e-06	1.92362363425926e-06	1.5236992611045e-06	0.000837238963628321	2.18306137413269e-06	8.00443499050864e-07	8.29181747360792e-07	1.00083508987536	0.100210785042887	9.9501809683295e-05	9.52099988715733e-05	9.5188031770566e-05	7.01395505823399e-05	2.47951902196395e-05	3.55393936354326e-05	1.75642725412525e-05	3.54993714604801e-05	3.84529869099749e-05	4.471768597624e-05	4.02384180830925e-05	2.35022408375112e-05	2.97446509859918e-05	1.7434370500447e-05	1.41145732877628e-05	3.8170316659459e-05	8.13388343203795e-06	3.90302369404505e-06	1.43618708389302e-05	8.08308182057414e-06	9.88371354976995e-06	1.43618708389302e-05	3.85222208258123e-06	4.23085973799291e-06	4.23085973799291e-06	4.23085973799291e-06	4.23085973799291e-06
"Turdus_merula"	0.00847488858167869	0.00846171947598582	0.00844408805406421	0.00841615981188559	0.00840561926300263	0.00840771900507917	0.00840717412254317	0.00839799143607825	0.008387173911307	0.00838627805772837	2.54008057319084e-05	1.92362363425926e-05	1.5236992611045e-05	0.00837238963628321	2.18306137413269e-05	8.00443499050864e-06	8.29181747360792e-06	0.00835089875357393	1.00210785042887	0.00099501809683295	0.000952099988715733	0.00095188031770566	0.000701395505823399	0.000247951902196395	0.000355393936354326	0.000175642725412525	0.000354993714604801	0.000384529869099749	0.0004471768597624	0.000402384180830925	0.000235022408375112	0.000297446509859918	0.00017434370500447	0.000141145732877628	0.00038170316659459	8.13388343203795e-05	3.90302369404505e-05	0.000143618708389302	8.08308182057413e-05	9.88371354976995e-05	0.000143618708389302	3.85222208258123e-05	4.23085973799291e-05	4.23085973799291e-05	4.23085973799291e-05	4.23085973799291e-05
"Turdus_viscivorus"	0.00849237600188301	0.0084563721626151	0.00843205071244335	0.00841690433220225	0.00840566326841137	0.00840846975074033	0.00840442809563589	0.00839524658110087	0.00838791559959683	0.00838701871249129	0.00838547879840063	1.92323815928612e-05	1.45380728717666e-05	1.70097117284486e-05	1.83406911968215e-05	1.0794916041327e-05	0.00834996940367525	8.29181747360792e-06	0.00099501809683295	1.00199632844103	0.000951951420254793	0.00111904963984958	0.000422557447415699	0.00024774462311041	0.000355461411468372	0.000343013752649586	0.000354921665666306	0.000384565952238938	0.000447218392346621	0.000402374037069371	0.000234989571650579	0.000297457673890723	0.000174404729159235	0.000141112503572853	0.000103077784864333	0.000248593145880556	0.000206311285067481	0.000143707580983722	8.08835699125438e-05	9.88306427597779e-05	0.000143707580983722	3.86017090994683e-05	4.22818608130755e-05	4.22818608130755e-05	4.22818608130755e-05	4.22818608130755e-05
"Turdus_iliacus"	0.0101511252137627	9.85019174964128e-05	0.0101094943310896	0.0100859678568907	0.0100739933972639	0.0100795353631512	0.0100813010159637	0.0100666953356857	0.0100549135613666	0.0100538370189715	2.7506102844839e-05	2.45412300955611e-05	2.08434720865724e-05	2.18476692469167e-05	0.0100329210177736	8.03599232172259e-06	9.51951420254794e-06	9.52099988715733e-06	0.00114251998645888	0.00114234170430575	1.00147477782183	0.00114089724329801	0.000790316378053967	0.000580599938072631	0.000375603185330368	0.000160213951877326	0.000375201385714282	0.000410710752091802	0.000485814831279745	0.000431987711525793	0.000231391452347343	0.00035641265359827	0.000158700297352866	0.000118844661625355	7.34314390225427e-05	4.71841098887548e-05	4.66916003012728e-05	0.000172135670283766	4.6633987831858e-05	0.000118352152037873	0.000172135670283766	4.6141478244376e-05	4.92509587482064e-07	4.92509587482064e-07	4.92509587482064e-07	4.92509587482064e-07
"Turdus_torquatus"	0.0101667591745996	0.000101249157637635	0.0101008673635223	0.0100863047171732	0.010073485899519	0.0100798763832885	0.0100726819008154	0.0100628476448441	0.01005524666067	0.0100541710409989	0.0100512352816875	1.97633806159062e-05	1.52337875369813e-05	1.76606514957436e-05	2.06302962092297e-05	1.13783699115769e-05	1.11904963984958e-05	9.51880317705661e-06	0.00114225638124679	0.00134285956781949	0.00114089724329801	1.00134123427239	0.000456030567447049	0.000246465917821298	0.00037561343055916	0.000360747825643908	0.000375044512063582	0.000410695818455248	0.000485802296877542	0.000432021313320514	0.000231289545708666	0.000356430101503455	0.00015878883990395	0.000118867840087501	7.32439867679671e-05	0.000247743493124663	0.000247237247336475	0.000172210996493832	4.67187874909136e-05	0.000118361594299313	0.000172210996493832	4.62125417027255e-05	5.06245788188175e-07	5.06245788188175e-07	5.06245788188175e-07	5.06245788188175e-07
"Phoenicurus_ochruros"	0.000108616782593475	0.0126539530010937	0.0126243061264663	4.60471754212401e-05	0.0125841645788985	3.64537904211785e-05	0.0125784863610422	0.0125678831439567	3.40725015838671e-05	3.27308156230031e-05	2.35594652132859e-05	3.69954056744469e-05	0.0125503623365264	0.0125513918802842	0.0125498535768874	1.71746564997174e-05	5.28196809269624e-06	8.7674438227925e-06	0.0010520932587351	0.000633836171123549	0.00098789547256746	0.00057003820930881	1.00188509329148	0.00114876692127801	0.000475085949456973	0.000623262861877067	0.000474227216631987	0.000221961864829371	0.000222187642480783	0.000155103344437584	0.000294686028861177	9.163463549992e-05	6.42751129360786e-05	0.000153937092842665	0.000571823109537319	6.42346669578861e-05	9.64901952417879e-07	9.49385028416892e-07	6.37634776536204e-05	9.06673278371971e-05	9.49385028416892e-07	4.9371264815216e-07	6.32697650054683e-05	6.32697650054683e-05	6.32697650054683e-05	6.32697650054683e-05
"Erithacus_rubecula"	0.0144411759089354	0.0144513957965953	0.0144078156749706	4.53180395181997e-05	7.62275527625997e-05	3.61103600286119e-05	0.0143585358803251	5.39221038853479e-05	2.52643896002938e-05	2.3732402217398e-05	2.52827170381707e-05	0.0143411120997806	0.014337206504972	2.58208141127567e-05	0.0143351990695657	1.89003168598922e-05	3.53920890157728e-06	3.54217003137708e-06	0.000425060403765249	0.000424705068189274	0.0008294284829609	0.00035209416831614	0.00131287648146059	1.00173456801025	0.000601901763682663	0.000618103214151253	0.000600956747839669	0.000318335299436802	0.000318389207728451	0.000241789838583661	0.000600186432069878	0.000169509591056694	0.00013840222143238	0.000240811656766888	0.000176030641893668	0.000138404342000719	6.61473630177427e-05	6.6093088177337e-05	0.000137898687659956	0.000168554677783912	6.6093088177337e-05	6.56417086769793e-05	7.22569789829765e-05	7.22569789829765e-05	7.22569789829765e-05	7.22569789829765e-05
"Fringilla_coelebs"	0.0144511481306767	0.0144528005118337	0.0144086545638411	4.01485916497574e-05	0.0143855956321756	3.45227253111483e-05	4.18471906203774e-05	0.0143534748474293	2.36746166826656e-05	2.57233536031846e-05	3.53172996392203e-05	0.0143495887529991	3.23173300858395e-05	1.77231228517724e-05	2.07512985495715e-05	0.0143266579657545	5.07802016383389e-06	5.07705623363323e-06	0.000609246748035988	0.000609362419660067	0.000536575979043383	0.000536590615084515	0.000542955370807969	0.000601901763682663	1.00168083220995	0.00101590747960211	0.000964499311658241	0.000139351758928709	0.000139393717195973	0.000241830563221922	0.000759449670980679	0.00016948362765708	0.000138397134979565	0.000240870000687084	0.000175773734491188	0.000138657385509574	6.63933829504058e-05	6.61185710240107e-05	0.00013795103951679	0.000168605998127915	6.61185710240107e-05	6.56870369576213e-05	7.22640025591686e-05	7.22640025591686e-05	7.22640025591686e-05	7.22640025591686e-05
"Parus_ater"	0.0168453915809991	0.0168418879276486	8.50176508243667e-05	3.43755227567476e-05	0.0167586952522579	3.02120582332727e-05	4.45008908721727e-05	5.04684108895987e-05	2.05695510019661e-05	2.05705715661629e-05	0.0167500889257681	4.00273474147455e-05	0.0167219443743885	1.61602725990266e-05	2.33596671317608e-05	0.0167181867311147	5.7168958774931e-06	2.92737875687541e-06	0.000351285450825049	0.000686027505299172	0.000267023253128876	0.00060124637607318	0.000831017149169423	0.000721120416509795	0.00118522539286913	1.00207529638728	0.000349316056313396	0.000162095263486728	0.000162129003778851	0.000162180031988693	0.000348595079014973	7.79368316470427e-05	0.00016116135162291	0.000161386670304517	8.53553843260034e-05	0.000495781179885418	0.000411571740247176	7.69476124597302e-05	0.000160779401370057	7.71772306662741e-05	7.69476124597302e-05	7.65699617318143e-05	8.42094396382428e-05	8.42094396382428e-05	8.42094396382428e-05	8.42094396382428e-05
"Sylvia_atricapilla"	0.0168335923693631	0.0168355216901064	0.0167980189309691	4.67779201627115e-05	0.0167572413284678	4.02225672100527e-05	4.87497656558632e-05	0.0167337173692856	2.75835159900393e-05	2.99720009327409e-05	2.72156777245843e-05	0.0167291955317486	2.37416670130842e-05	2.06487404975255e-05	2.41730891697656e-05	2.18969227995273e-05	5.91536109443843e-06	5.91656191008002e-06	0.000709987429209602	0.000709843331332612	0.000625335642857136	0.000625074186772635	0.000632302955509316	0.000701116205812947	0.00112524919693461	0.000349316056313396	1.0011241543508	0.000162325846231481	0.000162374734461156	0.000281798981596234	0.000885101245519129	0.000197524715217173	0.000161213692070657	0.000280679786909104	0.000204851749307372	0.000161238250956674	7.70606425061421e-05	7.7019111041776e-05	0.000160693937402182	0.000196502178458573	7.7019111041776e-05	7.65163289516504e-05	8.41776084505322e-05	8.41776084505322e-05	8.41776084505322e-05	8.41776084505322e-05
