"Cedronella_canariensis"	"Galactites_tomentosa"	"Anacyclus_radiatus"	"Andryala_pinnatifida"	"Geranium_canariense"	"Laurus_azorica"	"Senecio_steetzii"	"Sonchus_cf._ortunoi"	"Echium_plantagineum"	"Cistus_monspeliensis"	"Raphanus_raphanistrum"	"Adenocarpus_foliosus"	"Ilex_canarienis"	"Leontodon_taraxacoides"	"Picconia_excelsa"	"Ranunculus_cortusaefolius"	"Sonchus_tenerrimus"	"Viola_riviniana"	"Ageretina_adenophora"	"Aichryson_laxum"	"Appolonias_barbujana"	"Argyranthemum_broussonetti"	"Carduus_tenuiflorus"	"Erica_arborea"	"Geranium_robertianum"	"Hypericum_grandifolium"	"Psoralia_bituminosa"	"Rhamnus_glandulosa"	"Silene_gallica"	"Unidentified_sp1_M_PL_012"	"Bombus_canariensis"	"Anthophora_alluaudi"	"Vanessa_indica"	"Apis_mellifera"	"Eristalis_tenax"	"Macroglossum_stellatarum"	"Artogeia_rapae"	"Cyclyrius_webbianus"	"Tachina_canariensis"	"Gonepteryx_cleopatra"	"Lasioglossum_chalcodes"	"Lasioglossum_loetum"	"Lycaena_phlaeas"	"Maniola_jurtina"	"Pararge_xiphioides"	"Pontia_daplidice"	"Thyreus_histrionicus"	"Anaspis_proteus"	"Attalus_sp1_M_PL_012"	"Bruchidius_wollastoni"	"Delia_platura"	"Empis_sp1_M_PL_012"	"Halictus_sp1_M_PL_012"	"Meliscaeva_auricollis"	"Pandoriana_pandora"	"Acmaeodera_cisti"	"Andrena_sp1_M_PL_012"	"Aricia_cramera"	"Bibio_elmoi"	"Brachypterus_sp1_M_PL_012"	"Chrysotoxum_triarcuatum"	"Cleora_fortunata"	"Colias_crocea"	"Cornutiplusia_circumflexa"	"Dasyphora_albofasciata"	"Drosophila_sp1_M_PL_012"	"Heringia_adpropinquans"	"Lampides_boeticus"	"Mordella_israelsoni"	"Myotropa_florea"	"Piezodorus_punctipes"	"Podalonia_tydei"	"Pseudogonia_fasciata"	"Sapromyza_sp1_M_PL_012"	"Siphona_sp1_M_PL_012"	"Sphecodes_marginatus"	"Sphecodes_ruficrus"	"Thaumatomyia_notata"	"Tricimba_humeralis"	"Unidentified_sp2_M_PL_012"	"Unidentified_sp3_M_PL_012"	"Unidentified_sp4_M_PL_012"	"Vanessa_atalanta"	"Vanessa_cardui"
"Raphanus_raphanistrum"	0.000986846526413915	0.000563295071777295	2.89330690606603e-06	3.2774004757944e-06	0.000983413233784452	1.29319882509766e-06	0.000561655259435278	9.60602892801049e-07	0.00098102415433281	1.16252340298952e-06	1.00432677289405	4.6883264436661e-07	7.83481091501824e-07	0.000420920253609545	7.13425874308762e-07	6.55924640091538e-07	4.20273500043379e-07	0.000420920253609545	1.54637001196413e-07	2.77431808215065e-07	2.77431808215065e-07	1.57213902122391e-07	2.77431808215065e-07	5.40773039783828e-07	0.000420414204326258	2.77431808215065e-07	2.36674629793166e-07	5.06049283286758e-07	0.000420414204326258	8.09678853258813e-05	3.88404531501092e-05	0.0336331363461007	1.33980585306081e-05	3.24463823870297e-05	9.27822007178479e-06	0.0335161668047722	7.14208459141567e-06	7.1210709164135e-06	6.28855608489563e-06	7.10023889379498e-06	1.19300419841131e-05	2.04874738718289e-05	3.00921038968886e-06	7.09586014352278e-06	1.30712695465631e-05	3.00921038968886e-06	7.09586014352278e-06	8.97887108723103e-06	4.15061130682429e-06	8.95384320559997e-06	8.95940901983848e-06	1.035247452045e-05	2.9975071360956e-06	4.14753182044008e-06	7.07657143081567e-06	1.37228984685864e-08	4.11186052672464e-06	2.96471090409103e-06	1.29319882509766e-08	1.29319882509766e-08	0.0334775590964684	4.11186052672465e-06	2.52107728907261e-08	4.11186052672465e-06	1.29319882509766e-08	1.37228984685864e-08	4.11186052672465e-06	4.11186052672465e-06	1.92887127071069e-08	4.11186052672465e-06	1.29319882509766e-08	2.52107728907261e-08	1.92887127071069e-08	8.94012030713138e-06	1.92887127071069e-08	6.24061399372531e-06	6.24061399372532e-06	1.37228984685864e-08	1.37228984685864e-08	4.11186052672464e-06	1.29319882509766e-08	1.37228984685864e-08	2.96471090409103e-06	2.96471090409103e-06
"Adenocarpus_foliosus"	0.00108527897748706	0.00108413608114508	0.000723509853344106	0.00108204756139257	0.000362865958866951	0.00108214594750521	0.00108048899977773	6.30674862228705e-07	0.000361428113979476	8.54668240852412e-07	7.03248966549915e-07	1.00107488562591	0.000359632892237784	6.35361400506228e-07	6.88601778951364e-07	7.47949329573838e-07	0.000359999607696277	6.35361400506228e-07	6.95821602380641e-07	0.000359172111750257	0.000359172111750257	6.92989770130573e-07	0.000359172111750257	4.65342257726594e-07	1.74580912978713e-07	0.000359172111750257	3.42072746286863e-07	4.60780487527515e-07	1.74580912978713e-07	7.37248780044024e-05	0.0502840956450359	1.39664730382971e-05	0.0500999459910175	2.79205354635956e-05	4.17492961428385e-05	3.15794334209621e-05	4.13747973010279e-05	2.33748169162141e-05	2.77195908052229e-05	1.02621823886059e-05	1.73282035986356e-05	1.88692404191302e-05	1.88528211766847e-05	1.50513741362712e-05	1.26441762060685e-05	1.88528211766847e-05	1.50513741362712e-05	3.32727038560675e-06	4.55048468089116e-06	3.30779108513399e-06	8.12218046653903e-06	1.65274290703931e-05	5.74337684092646e-06	4.55642582847698e-06	1.02279751139772e-05	9.00964088898151e-09	4.52199573952941e-06	5.70597937444778e-06	1.08214594750521e-05	1.08214594750521e-05	2.34416322183305e-08	4.52199573952942e-06	8.32344277994285e-06	4.52199573952942e-06	1.08214594750521e-05	9.00964088898151e-09	4.52199573952942e-06	4.52199573952942e-06	4.82339902229404e-06	4.52199573952942e-06	1.08214594750521e-05	8.32344277994285e-06	4.82339902229404e-06	3.29878144424501e-06	4.82339902229404e-06	1.20054333308637e-05	1.20054333308637e-05	9.0096408889815e-09	9.00964088898151e-09	4.52199573952942e-06	1.08214594750521e-05	9.00964088898151e-09	5.70597937444778e-06	5.70597937444777e-06
"Ilex_canarienis"	0.000682169530174643	0.000680090053423846	0.000318867482955072	0.000678108636728525	0.000677575874673531	0.000677530461494042	0.000676687761220081	0.000316471987126743	0.000674952440080998	0.000315178133945542	1.17522163725273e-06	0.000359632892237784	1.00067265261757	0.000314325591555678	0.000314606066297525	0.000314643011074037	0.000359610071123509	0.000314325591555678	4.2095963862142e-07	0.000358975185094817	0.000358975185094817	4.11524830503415e-07	0.000358975185094817	4.84924919403419e-07	6.48159076015925e-07	0.000358975185094817	2.14775731645621e-07	0.000313677432479662	6.48159076015925e-07	0.0501883891967459	0.0502565259132744	5.1852726081274e-05	4.60395000077066e-05	2.90954951642051e-05	2.52575783172852e-05	3.1388709346758e-05	3.17443014346071e-05	1.37637978784317e-05	1.64609932201366e-05	6.44327194936863e-06	1.49554222951871e-05	1.93078006596048e-05	1.09214248360373e-05	8.54757759590455e-06	1.11279369409451e-05	1.09214248360373e-05	8.54757759590455e-06	1.6665718477035e-05	1.33483108405791e-05	1.06808090663752e-05	8.28556389855076e-06	1.03611259448397e-05	1.93115718875116e-05	1.85726763572706e-05	6.42179437620407e-06	4.5210283875249e-06	2.84237304239434e-06	3.57942133380972e-06	6.77530461494041e-06	6.77530461494041e-06	3.91740545750912e-08	2.84237304239435e-06	5.21622028252712e-06	2.84237304239435e-06	6.77530461494041e-06	4.5210283875249e-06	2.84237304239435e-06	2.84237304239435e-06	2.12578321970048e-06	2.84237304239435e-06	6.77530461494041e-06	5.21622028252712e-06	2.12578321970048e-06	6.15978067885029e-06	2.12578321970048e-06	7.51875290244535e-06	7.51875290244535e-06	4.5210283875249e-06	4.5210283875249e-06	2.84237304239434e-06	6.77530461494041e-06	4.5210283875249e-06	3.57942133380972e-06	3.57942133380972e-06
"Leontodon_taraxacoides"	0.000951924269279011	0.000319902263067581	0.000317667382876161	0.000317854541872897	0.00094807126603972	0.000316587053668346	0.000316992722354896	0.000316852622886696	0.000944881953622541	0.000315613428883058	0.000631380380414318	6.35361400506229e-07	0.000314325591555678	1.00094229815317	0.000314917736977996	0.000314803318180974	5.98322092987083e-07	0.000942298153166805	2.15935317321906e-07	3.9346647622618e-07	3.9346647622618e-07	2.20696602724061e-07	3.9346647622618e-07	5.41935633264339e-07	0.000628366028087353	3.9346647622618e-07	1.88964790749305e-07	0.000313932125079452	0.000628366028087353	0.0502291400127123	5.50853066716652e-05	0.0502692822469883	1.69326446996034e-05	3.25161379958603e-05	1.29561190393144e-05	5.45850635350261e-05	1.02427808380451e-05	1.02128647333958e-05	8.82786410896244e-06	5.66894372247914e-06	1.27475607501623e-05	2.21594186198554e-05	6.24651361139989e-06	7.76782979591196e-06	1.47029633657738e-05	6.2465136113999e-06	7.76782979591195e-06	1.91392773207055e-05	1.44867987514312e-05	1.31452957325087e-05	1.07366122437779e-05	7.48849248149473e-06	1.7423862030457e-05	1.97122379708957e-05	5.65004724340421e-06	4.52646604123852e-06	3.96635112199588e-06	1.68369612140832e-06	3.16587053668346e-06	3.16587053668346e-06	2.10460126804773e-05	3.96635112199589e-06	2.44503493748383e-06	3.96635112199588e-06	3.16587053668346e-06	4.52646604123852e-06	3.96635112199588e-06	3.96635112199588e-06	2.11778255250774e-06	3.96635112199588e-06	3.16587053668346e-06	2.44503493748383e-06	2.11778255250774e-06	8.61882969127019e-06	2.11778255250774e-06	3.52214135949884e-06	3.52214135949884e-06	4.52646604123852e-06	4.52646604123852e-06	3.96635112199588e-06	3.16587053668345e-06	4.52646604123852e-06	1.68369612140832e-06	1.68369612140832e-06
"Picconia_excelsa"	0.00283843951648806	0.000321017243844538	0.000318789116688789	0.000318187822814279	0.000318454739961446	0.000316982926658773	0.000317291575107294	0.000316906755127333	0.000316727380701409	0.000316061653892146	1.07013881146314e-06	6.88601778951364e-07	0.000314606066297525	0.000314917736977996	1.00282191815829	0.000315144360448561	6.96526602250848e-07	0.000314917736977996	2.16322455233214e-07	3.34044972149688e-07	3.34044972149688e-07	2.21066465918536e-07	3.34044972149688e-07	4.02968733988909e-07	6.45715652620686e-07	3.34044972149688e-07	4.52053369899241e-07	0.000314272021325376	6.45715652620686e-07	0.0502835234120602	4.67662961009562e-05	5.16572522096549e-05	2.48189764761174e-05	2.41781240393345e-05	1.29793473139929e-05	2.52513617682547e-05	1.8124081505058e-05	1.80892551749455e-05	8.84265863674144e-06	1.35616010969772e-05	7.03220616887855e-06	1.955321963409e-05	6.26242385624522e-06	1.56416565379126e-05	1.68471351871841e-05	6.26242385624523e-06	1.56416565379126e-05	1.34304315536301e-05	2.23622197817718e-05	7.4222824495205e-06	5.02030386848385e-06	1.53522932643369e-05	1.74467824637151e-05	0.0501529227392331	1.35163957599873e-05	4.5272393589619e-06	1.18268313187003e-05	1.68956444128705e-06	3.16982926658773e-06	3.16982926658773e-06	3.56712937154381e-08	1.18268313187003e-05	2.44759863703292e-06	1.18268313187003e-05	3.16982926658773e-06	4.5272393589619e-06	1.18268313187003e-05	1.18268313187003e-05	2.12526077792526e-06	1.18268313187003e-05	3.16982926658773e-06	2.44759863703292e-06	2.12526077792526e-06	2.8950430905586e-06	2.12526077792526e-06	3.5254619456366e-06	3.5254619456366e-06	4.5272393589619e-06	4.5272393589619e-06	1.18268313187003e-05	3.16982926658773e-06	4.5272393589619e-06	1.68956444128704e-06	1.68956444128704e-06
"Ranunculus_cortusaefolius"	0.000323138849459925	0.00283416497677833	0.000319911952927967	0.000319633341500502	0.000318543646869121	0.000317282287442533	0.000317110527284513	0.000316924089365577	0.000316375144217456	0.000315553135900534	9.83886960137306e-07	7.47949329573839e-07	0.000314643011074038	0.000314803318180974	0.000315144360448561	1.00282209023744	7.71694494923045e-07	0.000314803318180974	4.37469036969942e-07	3.53832120234868e-07	3.53832120234868e-07	2.21278684973426e-07	3.53832120234868e-07	4.48924174662343e-07	5.14139227171886e-07	3.53832120234868e-07	5.43915372751412e-07	0.000314289178953803	5.14139227171886e-07	0.0502862686326085	4.95364968328815e-05	4.11311381737509e-05	2.75882046537279e-05	2.69354504797405e-05	2.62481422181965e-05	2.79880865858978e-05	2.08931187344088e-05	2.08545340096627e-05	8.85114739893703e-06	1.63174611825424e-05	2.02712271192337e-05	9.07804895458295e-06	1.9508122136913e-05	1.83958159981203e-05	6.37500956077663e-06	1.9508122136913e-05	1.83958159981203e-05	1.3414289198525e-05	1.18648497361008e-05	7.42333832611064e-06	5.02859768802693e-06	4.86986217591094e-06	0.0501560211696443	1.71036298951778e-05	1.62630696452672e-05	4.52748699093681e-06	1.34641187274968e-06	1.49166577725175e-05	3.17282287442532e-06	3.17282287442533e-06	3.27962320045769e-08	1.34641187274969e-06	2.45871801154232e-06	1.34641187274969e-06	3.17282287442532e-06	4.52748699093681e-06	1.34641187274969e-06	1.34641187274969e-06	2.13274635285311e-06	1.34641187274969e-06	3.17282287442532e-06	2.45871801154232e-06	2.13274635285311e-06	2.89585133517383e-06	2.13274635285311e-06	3.52345030316125e-06	3.52345030316125e-06	4.52748699093681e-06	4.52748699093681e-06	1.34641187274968e-06	3.17282287442532e-06	4.52748699093681e-06	1.49166577725175e-05	1.49166577725175e-05
"Sonchus_tenerrimus"	0.00137303275213095	0.00137190815927763	0.00101081961739745	0.00136939782222008	0.000363177440934386	0.000363121815269317	0.000363039421104695	5.78361721355912e-07	0.000361528676269655	8.62741746537188e-07	6.30410250065068e-07	0.000359999607696277	0.000359610071123509	5.98322092987083e-07	6.96526602250848e-07	7.71694494923044e-07	1.00136116678443	5.98322092987083e-07	5.36864534368381e-07	0.000359201334327791	0.000359201334327791	3.60997166606948e-07	0.000359201334327791	5.47620358911946e-07	1.89585297269143e-07	0.000359201334327791	4.32827393307745e-07	4.0873679571794e-07	1.89585297269143e-07	6.53978873148704e-05	0.0502881868058907	1.51668237815314e-05	5.58791357940255e-05	3.28572215347167e-05	3.22118720621029e-05	2.63234151177425e-05	0.0500982725051324	3.02141659109108e-05	1.44398866642779e-05	1.29848217992323e-05	2.10560117604523e-05	2.22802771400661e-05	2.44931961103651e-05	1.96803365092179e-05	1.57613803492655e-05	2.44931961103652e-05	1.96803365092179e-05	3.33037115762141e-06	5.74972785876352e-06	3.30987540970859e-06	1.00404105487198e-05	9.75474114615336e-06	7.25915398410208e-06	5.75579613065816e-06	1.29415390599016e-05	8.26231030508446e-09	5.72096980054562e-06	7.22056925935594e-06	3.63121815269317e-06	3.63121815269317e-06	2.10136750021689e-08	5.72096980054563e-06	1.05338294016929e-05	5.72096980054563e-06	3.63121815269317e-06	8.26231030508446e-09	5.72096980054563e-06	5.72096980054563e-06	6.73879744931631e-06	5.72096980054563e-06	3.63121815269317e-06	1.05338294016929e-05	6.73879744931631e-06	3.30161309940351e-06	6.73879744931631e-06	4.03377134560772e-06	4.03377134560773e-06	8.26231030508446e-09	8.26231030508446e-09	5.72096980054562e-06	3.63121815269317e-06	8.26231030508446e-09	7.22056925935594e-06	7.22056925935594e-06
"Viola_riviniana"	0.000951924269279011	0.000319902263067581	0.000317667382876161	0.000317854541872897	0.00094807126603972	0.000316587053668346	0.000316992722354896	0.000316852622886696	0.000944881953622541	0.000315613428883058	0.000631380380414318	6.35361400506229e-07	0.000314325591555678	0.000942298153166805	0.000314917736977996	0.000314803318180974	5.98322092987083e-07	1.00094229815317	2.15935317321906e-07	3.9346647622618e-07	3.9346647622618e-07	2.20696602724061e-07	3.9346647622618e-07	5.41935633264339e-07	0.000628366028087353	3.9346647622618e-07	1.88964790749305e-07	0.000313932125079452	0.000628366028087353	0.0502291400127123	5.50853066716652e-05	0.0502692822469883	1.69326446996034e-05	3.25161379958603e-05	1.29561190393144e-05	5.45850635350261e-05	1.02427808380451e-05	1.02128647333958e-05	8.82786410896244e-06	5.66894372247914e-06	1.27475607501623e-05	2.21594186198554e-05	6.24651361139989e-06	7.76782979591196e-06	1.47029633657738e-05	6.2465136113999e-06	7.76782979591195e-06	1.91392773207055e-05	1.44867987514312e-05	1.31452957325087e-05	1.07366122437779e-05	7.48849248149473e-06	1.7423862030457e-05	1.97122379708957e-05	5.65004724340421e-06	4.52646604123852e-06	3.96635112199588e-06	1.68369612140832e-06	3.16587053668346e-06	3.16587053668346e-06	2.10460126804773e-05	3.96635112199589e-06	2.44503493748383e-06	3.96635112199588e-06	3.16587053668346e-06	4.52646604123852e-06	3.96635112199588e-06	3.96635112199588e-06	2.11778255250774e-06	3.96635112199588e-06	3.16587053668346e-06	2.44503493748383e-06	2.11778255250774e-06	8.61882969127019e-06	2.11778255250774e-06	3.52214135949884e-06	3.52214135949884e-06	4.52646604123852e-06	4.52646604123852e-06	3.96635112199588e-06	3.16587053668345e-06	4.52646604123852e-06	1.68369612140832e-06	1.68369612140832e-06
"Ageretina_adenophora"	7.99084886719271e-06	0.00168283832483266	0.00168250307272714	0.00168021150072137	3.34211529990362e-06	0.00168199382512568	0.00167870899383561	4.34834236039474e-07	2.10266867101478e-06	4.34530877767627e-07	4.63911003589239e-07	1.39164320476128e-06	8.4191927724284e-07	4.31870634643813e-07	4.32644910466429e-07	8.74938073939885e-07	1.07372906873676e-06	4.31870634643813e-07	1.0016705921652	4.12020739233243e-07	4.12020739233243e-07	1.17014906156642e-06	4.12020739233243e-07	3.65283309089114e-07	1.97209663421468e-09	4.12020739233243e-07	2.97335753127828e-07	4.29898538009598e-07	1.97209663421468e-09	6.87837660815356e-05	5.7682903492654e-05	1.57767730737175e-07	6.85735725869629e-05	2.19169985453468e-05	0.100235529911743	2.76235522165836e-05	3.3085416475176e-05	3.30317300217391e-05	4.68059624626566e-05	8.92007259383483e-06	2.18121305329743e-05	1.29930435331664e-05	3.29984348181258e-05	2.01070261700363e-05	1.12803652214903e-05	3.29984348181259e-05	2.01070261700363e-05	4.48672289550144e-08	4.77795662055571e-08	3.6594784020467e-08	1.1247070017877e-05	1.86856173573423e-05	8.90079071860573e-06	5.49274491366244e-08	8.89033901852205e-06	6.21191765770678e-09	3.32952036133029e-08	8.85704381490875e-06	1.68199382512568e-05	1.68199382512568e-05	1.54637001196413e-08	3.3295203613303e-08	1.29247038517028e-05	3.3295203613303e-08	1.68199382512568e-05	6.21191765770678e-09	3.3295203613303e-08	3.3295203613303e-08	1.12166871515143e-05	3.3295203613303e-08	1.68199382512568e-05	1.29247038517028e-05	1.12166871515142e-05	3.03828663627602e-08	1.12166871515143e-05	1.86523221537289e-05	1.8652322153729e-05	6.21191765770678e-09	6.21191765770678e-09	3.3295203613303e-08	1.68199382512568e-05	6.21191765770678e-09	8.85704381490874e-06	8.85704381490874e-06
"Aichryson_laxum"	0.000726499128915631	0.00072515151335863	5.24564432005574e-06	0.000724027069827352	0.000721793842238908	0.000723270973522534	0.000722370210446377	8.49831088624227e-07	0.000719983537839874	9.97833942689521e-07	8.32295424645196e-07	0.000718344223500513	0.000717950370189633	7.8693295245236e-07	6.68089944299375e-07	7.07664240469736e-07	0.000718402668655582	7.8693295245236e-07	4.12020739233242e-07	1.00071743530446	0.000717435304455386	3.83308680926954e-07	0.000717435304455386	5.17105065905465e-07	2.7186721820449e-07	0.000717435304455386	2.28885171111337e-07	5.1506573424787e-07	2.7186721820449e-07	8.24105174796591e-05	0.100440942623754	2.17493774563592e-05	6.3624333158912e-05	3.10263039543279e-05	2.47212443539946e-05	3.34592333015133e-05	4.83682100098137e-05	1.24480765770346e-05	1.53323472370781e-05	6.8665551333401e-06	1.59477881132576e-05	2.05962443331516e-05	9.42099687321948e-06	6.87863757836268e-06	9.62381286812074e-06	9.42099687321949e-06	6.87863757836268e-06	6.59502333359488e-06	3.06034083523811e-06	6.5739026462951e-06	6.59673316430559e-06	1.10534153754415e-05	3.85197012443732e-06	3.0604842010301e-06	6.84366661622898e-06	1.21404441232032e-08	3.02707970381512e-06	3.81658691241385e-06	7.23270973522534e-06	7.23270973522534e-06	2.77431808215066e-08	3.02707970381513e-06	5.56943899867193e-06	3.02707970381513e-06	7.23270973522534e-06	1.21404441232032e-08	3.02707970381513e-06	3.02707970381513e-06	3.4970962133705e-08	3.02707970381513e-06	7.23270973522534e-06	5.56943899867193e-06	3.4970962133705e-08	6.5617622021719e-06	3.4970962133705e-08	8.02633567162641e-06	8.02633567162641e-06	1.21404441232032e-08	1.21404441232032e-08	3.02707970381513e-06	7.23270973522534e-06	1.21404441232032e-08	3.81658691241385e-06	3.81658691241385e-06
"Appolonias_barbujana"	0.000726499128915631	0.00072515151335863	5.24564432005574e-06	0.000724027069827352	0.000721793842238908	0.000723270973522534	0.000722370210446377	8.49831088624227e-07	0.000719983537839874	9.97833942689521e-07	8.32295424645196e-07	0.000718344223500513	0.000717950370189633	7.8693295245236e-07	6.68089944299375e-07	7.07664240469736e-07	0.000718402668655582	7.8693295245236e-07	4.12020739233242e-07	0.000717435304455386	1.00071743530446	3.83308680926954e-07	0.000717435304455386	5.17105065905465e-07	2.7186721820449e-07	0.000717435304455386	2.28885171111337e-07	5.1506573424787e-07	2.7186721820449e-07	8.24105174796591e-05	0.100440942623754	2.17493774563592e-05	6.3624333158912e-05	3.10263039543279e-05	2.47212443539946e-05	3.34592333015133e-05	4.83682100098137e-05	1.24480765770346e-05	1.53323472370781e-05	6.8665551333401e-06	1.59477881132576e-05	2.05962443331516e-05	9.42099687321948e-06	6.87863757836268e-06	9.62381286812074e-06	9.42099687321949e-06	6.87863757836268e-06	6.59502333359488e-06	3.06034083523811e-06	6.5739026462951e-06	6.59673316430559e-06	1.10534153754415e-05	3.85197012443732e-06	3.0604842010301e-06	6.84366661622898e-06	1.21404441232032e-08	3.02707970381512e-06	3.81658691241385e-06	7.23270973522534e-06	7.23270973522534e-06	2.77431808215066e-08	3.02707970381513e-06	5.56943899867193e-06	3.02707970381513e-06	7.23270973522534e-06	1.21404441232032e-08	3.02707970381513e-06	3.02707970381513e-06	3.4970962133705e-08	3.02707970381513e-06	7.23270973522534e-06	5.56943899867193e-06	3.4970962133705e-08	6.5617622021719e-06	3.4970962133705e-08	8.02633567162641e-06	8.02633567162641e-06	1.21404441232032e-08	1.21404441232032e-08	3.02707970381513e-06	7.23270973522534e-06	1.21404441232032e-08	3.81658691241385e-06	3.81658691241385e-06
"Argyranthemum_broussonetti"	6.17577325249997e-06	6.49798648001488e-06	0.0025200862471168	4.8978279367471e-06	2.70767430690285e-06	0.00252363459527154	0.00251848190933808	4.4446395794086e-07	1.29835584630746e-06	4.43737485507764e-07	4.71641706367172e-07	1.38597954026115e-06	8.23049661006829e-07	4.41393205448122e-07	4.42132931837072e-07	4.42557369946852e-07	7.21994333213895e-07	4.41393205448122e-07	1.17014906156642e-06	3.83308680926954e-07	3.83308680926954e-07	1.00250802055271	3.83308680926954e-07	2.4017095489929e-09	1.6522253682469e-09	3.83308680926954e-07	2.00442533091193e-09	4.39740980079876e-07	1.6522253682469e-09	7.03585568127801e-05	5.36632153297735e-05	1.32178029459752e-07	7.01869601533934e-05	1.44102572939574e-07	7.0208943693985e-05	2.81050405186621e-05	1.69342826143471e-05	1.68981828976864e-05	0.100320822108531	6.0132759927358e-08	9.64907493274669e-08	8.50472521706468e-08	1.68724505091343e-05	1.68605072981729e-05	1.68509225903026e-05	1.68724505091343e-05	1.68605072981729e-05	3.94064704887696e-08	4.05236380690086e-08	3.0964706085285e-08	1.68251902017505e-05	2.80088647145308e-05	5.63277973395261e-08	4.78390351439368e-08	5.99323173942668e-08	6.34948511344086e-09	2.57323885520832e-08	3.41999288421836e-08	2.52363459527153e-05	2.52363459527154e-05	1.57213902122391e-08	2.57323885520832e-08	3.76755995134392e-08	2.57323885520832e-08	2.52363459527154e-05	6.34948511344086e-09	2.57323885520832e-08	2.57323885520832e-08	1.68005749807787e-05	2.57323885520832e-08	2.52363459527153e-05	3.76755995134392e-08	1.68005749807787e-05	2.46152209718441e-08	1.68005749807787e-05	2.79831323259786e-05	2.79831323259786e-05	6.34948511344086e-09	6.34948511344086e-09	2.57323885520832e-08	2.52363459527153e-05	6.34948511344086e-09	3.41999288421836e-08	3.41999288421836e-08
"Carduus_tenuiflorus"	0.000726499128915631	0.00072515151335863	5.24564432005574e-06	0.000724027069827352	0.000721793842238908	0.000723270973522534	0.000722370210446377	8.49831088624227e-07	0.000719983537839874	9.97833942689521e-07	8.32295424645196e-07	0.000718344223500513	0.000717950370189633	7.8693295245236e-07	6.68089944299375e-07	7.07664240469736e-07	0.000718402668655582	7.8693295245236e-07	4.12020739233242e-07	0.000717435304455386	0.000717435304455386	3.83308680926954e-07	1.00071743530446	5.17105065905465e-07	2.7186721820449e-07	0.000717435304455386	2.28885171111337e-07	5.1506573424787e-07	2.7186721820449e-07	8.24105174796591e-05	0.100440942623754	2.17493774563592e-05	6.3624333158912e-05	3.10263039543279e-05	2.47212443539946e-05	3.34592333015133e-05	4.83682100098137e-05	1.24480765770346e-05	1.53323472370781e-05	6.8665551333401e-06	1.59477881132576e-05	2.05962443331516e-05	9.42099687321948e-06	6.87863757836268e-06	9.62381286812074e-06	9.42099687321949e-06	6.87863757836268e-06	6.59502333359488e-06	3.06034083523811e-06	6.5739026462951e-06	6.59673316430559e-06	1.10534153754415e-05	3.85197012443732e-06	3.0604842010301e-06	6.84366661622898e-06	1.21404441232032e-08	3.02707970381512e-06	3.81658691241385e-06	7.23270973522534e-06	7.23270973522534e-06	2.77431808215066e-08	3.02707970381513e-06	5.56943899867193e-06	3.02707970381513e-06	7.23270973522534e-06	1.21404441232032e-08	3.02707970381513e-06	3.02707970381513e-06	3.4970962133705e-08	3.02707970381513e-06	7.23270973522534e-06	5.56943899867193e-06	3.4970962133705e-08	6.5617622021719e-06	3.4970962133705e-08	8.02633567162641e-06	8.02633567162641e-06	1.21404441232032e-08	1.21404441232032e-08	3.02707970381513e-06	7.23270973522534e-06	1.21404441232032e-08	3.81658691241385e-06	3.81658691241385e-06
"Erica_arborea"	0.00168565368675121	0.00168286403109001	6.57322927004562e-06	0.0016805701760163	0.00167903863101404	1.75991387637454e-06	3.09667893966903e-06	1.22557365794747e-06	0.00167483311068148	1.5723632127507e-06	1.62231911935148e-06	9.30684515453189e-07	9.69849838806837e-07	1.08387126652868e-06	8.05937467977818e-07	8.97848349324685e-07	1.09524071782389e-06	1.08387126652868e-06	3.65283309089113e-07	5.17105065905465e-07	5.17105065905465e-07	2.4017095489929e-09	5.17105065905465e-07	1.00167065085262	6.31126493627307e-07	5.17105065905465e-07	5.31128298967561e-07	4.52744772901372e-07	6.31126493627307e-07	7.24391636642194e-05	7.23947092267651e-05	5.04901194901845e-05	2.89505614683406e-05	0.100239051157026	2.19169985453468e-05	5.91470937195802e-05	2.89067825959213e-05	2.88520205600301e-05	9.60683819597158e-08	1.59338489690268e-05	3.70486295581061e-05	4.78649050985878e-05	2.18284635319001e-05	1.59245576675971e-05	2.23313661112702e-05	2.18284635319001e-05	1.5924557667597e-05	1.53163996617648e-05	7.07596913522173e-06	1.52814957497866e-05	1.53078090831401e-05	7.05796457190415e-06	8.90207152846626e-06	7.06385390152893e-06	1.58807361391301e-05	1.75081951135353e-08	7.02355702813004e-06	8.85717911100004e-06	1.75991387637454e-08	1.75991387637454e-08	5.40773039783828e-08	7.02355702813005e-06	1.29274628924331e-05	7.02355702813005e-06	1.75991387637454e-08	1.75081951135353e-08	7.02355702813005e-06	7.02355702813005e-06	4.38215284669708e-08	7.02355702813005e-06	1.75991387637454e-08	1.29274628924331e-05	4.38215284669708e-08	1.52639875546731e-05	4.38215284669708e-08	3.44075437741004e-08	3.44075437741004e-08	1.75081951135353e-08	1.75081951135353e-08	7.02355702813004e-06	1.75991387637454e-08	1.75081951135353e-08	8.85717911100004e-06	8.85717911100003e-06
