"Marmota_caudata"	"Cricetulus_migratorius"	"Microtus_juldaschi"	"Alticola_argentatus"	"Oropsylla_silantiewi"	"Citellophilus_lebedewi"	"Amphipsylla_anceps"	"Callopsylla_caspia"	"Rhadinopsylla_li"	"Neopsylla_meridiana"	"Amalaraeus_penicilliger"	"Amphipsylla_primaris"	"Amphipsylla_montana"	"Leptopsylla_nana"	"Neopsylla_pleskei"	"Amphipsylla_phaiomydis"	"Paraneopsylla_ioffi"	"Rhadinopsylla_dahurica"	"Pectinoctenus_pamirensis"	"Neopsylla_teratura"	"Frontopsylla_elata"	"Frontopsylla_protera"	"Paradoxopsyllus_naryni"
"Amalaraeus_penicilliger"	9.7515104915839e-05	0.0336972800482815	0.0336505305132442	0.0335647753436595	0.00026047548646586	1.62525174859732e-06	0.000858065968383954	0.000858065968383954	0.000858065968383954	0.000483498768372473	1.00085644071664	0.000483498768372473	0.000856440716635356	0.000856440716635356	0.000597590481918093	0.000631792182980146	0.000599215733666691	0.000483498768372473	0.00022464853365521	0.00022464853365521	0.000258850234717263	0.000483498768372473	0.00022464853365521
"Amphipsylla_primaris"	8.53912470390148e-05	0.0504006975595261	0.050349315279145	0.000174696924390898	0.000388725612674843	1.42318745065025e-06	0.00072667134000936	0.00072667134000936	0.00072667134000936	0.000723307075621033	0.00072524815255871	1.00072330707562	0.00072524815255871	0.00072524815255871	0.000337945727334517	0.000389243502161869	0.000339368914785167	0.000723307075621033	0.000336004650396841	0.00033600465039684	0.000387302425224193	0.000723307075621033	0.00033600465039684
"Amphipsylla_montana"	9.7515104915839e-05	0.0336972800482815	0.0336505305132442	0.0335647753436595	0.00026047548646586	1.62525174859732e-06	0.000858065968383954	0.000858065968383954	0.000858065968383954	0.000483498768372473	0.000856440716635356	0.000483498768372473	1.00085644071664	0.000856440716635357	0.000597590481918093	0.000631792182980146	0.000599215733666691	0.000483498768372473	0.00022464853365521	0.00022464853365521	0.000258850234717263	0.000483498768372473	0.00022464853365521
"Leptopsylla_nana"	9.75151049158389e-05	0.0336972800482815	0.0336505305132442	0.0335647753436595	0.00026047548646586	1.62525174859732e-06	0.000858065968383954	0.000858065968383954	0.000858065968383954	0.000483498768372473	0.000856440716635356	0.000483498768372473	0.000856440716635356	1.00085644071664	0.000597590481918093	0.000631792182980146	0.000599215733666691	0.000483498768372473	0.00022464853365521	0.00022464853365521	0.000258850234717263	0.000483498768372473	0.00022464853365521
"Neopsylla_pleskei"	9.75609395473467e-05	0.0503999693867281	0.000252971084989524	0.050259599598836	3.57194708211878e-06	1.62601565912244e-06	0.000898011738536262	0.000898011738536262	0.000898011738536262	0.000337945727334517	0.00089638572287714	0.000337945727334517	0.00089638572287714	0.000896385722877139	1.00089443979145	0.000560385926965618	0.000896065807113266	0.000337945727334517	0.000335999795911521	0.000335999795911521	1.94593142299634e-06	0.000337945727334517	0.000335999795911521
"Amphipsylla_phaiomydis"	0.000109593128161155	0.00029117319859038	0.050349305175598	0.0502600295077515	0.000389128899640619	1.82655213601926e-06	0.000949514826606238	0.000949514826606238	0.000949514826606238	0.000389243502161869	0.000947688274470219	0.000389243502161869	0.000947688274470219	0.000947688274470219	0.000560385926965619	1.00094574711981	0.000562212479101638	0.000389243502161869	1.9411546572692e-06	1.9411546572692e-06	0.0003873023475046	0.000389243502161869	1.9411546572692e-06
"Paraneopsylla_ioffi"	0.0335426989671825	0.0336611121398398	0.000239008760186722	0.0335672811428921	0.000560883511710888	0.000559044982786374	0.00115826071645306	0.00115826071645306	0.00115826071645306	0.000226245943190112	0.000599215733666691	0.000226245943190112	0.000599215733666691	0.000599215733666691	0.000597377204742177	0.000374808319401092	1.00115642218753	0.000226245943190112	0.000224407414265598	0.000224407414265598	1.83852892451324e-06	0.000226245943190111	0.000224407414265598
"Rhadinopsylla_dahurica"	8.53912470390148e-05	0.0504006975595261	0.050349315279145	0.000174696924390898	0.000388725612674843	1.42318745065025e-06	0.00072667134000936	0.00072667134000936	0.00072667134000936	0.000723307075621033	0.00072524815255871	0.000723307075621033	0.00072524815255871	0.000725248152558709	0.000337945727334517	0.000389243502161869	0.000339368914785167	1.00072330707562	0.000336004650396841	0.00033600465039684	0.000387302425224193	0.000723307075621033	0.00033600465039684
"Pectinoctenus_pamirensis"	7.33590584252061e-05	0.100509493747664	0.000252981188536556	0.000174267015475456	3.16866011634233e-06	1.22265097375343e-06	0.000675168251939384	0.000675168251939384	0.000675168251939384	0.000672009300793681	0.00067394560096563	0.000672009300793681	0.00067394560096563	0.00067394560096563	0.000671999591823042	3.8823093145384e-06	0.000673222242796795	0.000672009300793681	1.00067006329165	0.000670063291651092	1.94600914258889e-06	0.000672009300793681	0.000670063291651092
"Neopsylla_teratura"	7.33590584252061e-05	0.100509493747664	0.000252981188536556	0.000174267015475456	3.16866011634233e-06	1.22265097375343e-06	0.000675168251939384	0.000675168251939384	0.000675168251939384	0.000672009300793681	0.00067394560096563	0.000672009300793681	0.00067394560096563	0.00067394560096563	0.000671999591823042	3.8823093145384e-06	0.000673222242796795	0.000672009300793681	0.000670063291651092	1.00067006329165	1.94600914258889e-06	0.000672009300793681	0.000670063291651092
"Frontopsylla_elata"	9.74234356528234e-05	0.000291901371388334	0.100445649369754	0.00017512683330634	0.000774282565233343	1.62372392754706e-06	0.000778174428079336	0.000778174428079336	0.000778174428079336	0.000774604850448385	0.000776550704151789	0.000774604850448385	0.000776550704151789	0.000776550704151789	3.89186284599267e-06	0.0007746046950092	5.51558677353973e-06	0.000774604850448385	1.94600914258889e-06	1.94600914258889e-06	1.00077265884131	0.000774604850448385	1.94600914258889e-06
"Frontopsylla_protera"	8.53912470390148e-05	0.050400697559526	0.050349315279145	0.000174696924390898	0.000388725612674843	1.42318745065025e-06	0.00072667134000936	0.00072667134000936	0.00072667134000936	0.000723307075621033	0.00072524815255871	0.000723307075621033	0.00072524815255871	0.00072524815255871	0.000337945727334517	0.000389243502161869	0.000339368914785167	0.000723307075621033	0.00033600465039684	0.00033600465039684	0.000387302425224193	1.00072330707562	0.00033600465039684
"Paradoxopsyllus_naryni"	7.33590584252061e-05	0.100509493747664	0.000252981188536556	0.000174267015475456	3.16866011634233e-06	1.22265097375343e-06	0.000675168251939384	0.000675168251939384	0.000675168251939384	0.000672009300793681	0.00067394560096563	0.000672009300793681	0.00067394560096563	0.00067394560096563	0.000671999591823042	3.8823093145384e-06	0.000673222242796795	0.000672009300793681	0.000670063291651092	0.000670063291651092	1.94600914258889e-06	0.000672009300793681	1.00067006329165
