"Sorex_araneus"	"Neomys_fodiens"	"Microtus_oeconomus"	"Microtus_arvalis"	"Clethrionomys_glareolus"	"Clethrionomys_rutilus"	"Sorex_minutus"	"Apodemus_speciosus"	"Apodemus_agrarius"	"Sicista_subtilis"	"Arvicola_terrestris"	"Sorex_arcticus"	"Sorex_daphaenodon"	"Micromys_minutus"	"Talpa_europaea"	"Microtus_gregalis"	"Microtus_agrestis"	"Cricetus_cricetus"	"Sorex_caecutiens"	"Clethrionomys_rufocanus"	"Sorex_isodon"	"Tamias_sibiricus"	"Sorex_minutissimus"	"Neopsylla_mana"	"Ctenophthalmus_assimilis"	"Megabothris_rectangulatus"	"Amalaraeus_penicilliger"	"Palaeopsylla_soricis"	"Hystrichopsylla_talpae"	"Frontopsylla_elata"	"Megabothris_turbidus"	"Ceratophyllus_indages"
"Sorex_araneus"	1.00077627538586	0.000451172029806392	0.000571176944571413	0.000777206665424775	0.000777206665424775	0.000777206665424775	0.000340315604455527	0.000777206665424775	0.000777206665424775	0.000365067869114689	0.000474993014899365	0.00025008092177578	0.000165128453207334	0.000460461577174254	0.000384758332219617	0.000571176944571413	0.000451172029806392	0.000390040546330919	0.000153896992103731	0.000255363135887082	6.89445235352858e-05	0	8.49524685684457e-05	0.01447834994241	0.0144419196566358	0.0144375492287596	0.0144113352956125	0.0144275894508072	0.0144005897718025	5.58767739713422e-05	0.0143568908901021	0
"Neomys_fodiens"	0.000631640841728949	1.00062994411846	0.000630819658594284	0.000632413759228398	0.000632413759228398	0.000632413759228398	0.000475148630839299	0.000632413759228398	0.000632413759228398	0.000342459500756618	0.000496482070878455	0.000349188032312069	0.000230558973485942	0.000357340755147839	0.000370521472351224	0.000630819658594284	0.000629944118460585	0.000377853012052329	0.00021485044459624	0.000356519572013173	9.62213857701139e-05	0	0.000118629058826126	0.0202064910117239	0.0201669400004414	0.0201536957643569	0.0201234133907671	0.0201506381573743	0.000105064816043836	4.63750499669072e-05	5.74828194265987e-05	0
"Microtus_oeconomus"	0.000666373101999982	0.00052568304882857	1.00066553483842	0.000667209822168615	0.000667209822168615	0.000667209822168615	0.000396492745157592	0.000667209822168615	0.000667209822168615	0.000425129811623638	0.000553483395125982	0.000291371995790749	0.000192369813393724	0.000298328826336093	0.000448362645759139	0.000665534838424456	0.00052568304882857	0.000454481212728957	0.000179320552492275	0.000297490562760567	8.03183700952497e-05	0	9.90021823970252e-05	0.0168668577200024	0.0168303710074943	0.0168193198986949	0.0167947394772271	0.0168077164947711	0.0167822147515064	5.02032101180112e-05	5.86784502867977e-05	0
"Microtus_arvalis"	0.000680055832246678	0.000395258599517749	0.000500407366626462	1.00088949188424	0.000889491884238215	0.000889491884238215	0.000298157887823141	0.000889491884238215	0.000889491884238215	0.000528493836366191	0.000416158496069262	0.00021909394622763	0.000144658286082556	0.000403370693298283	0.000337094554473751	0.000500407366626462	0.000395258599517749	0.000341722835924187	0.00013484507567043	0.000223722227678066	6.04094155253557e-05	0	7.44356601450748e-05	0.0126859772603247	0.0126540622246627	0.0126502306552818	0.012623092520299	0.01263733058358	0.0126178520530456	0.0125661631194922	0.0125753925934152	0
"Clethrionomys_glareolus"	0.000680055832246678	0.000395258599517749	0.000500407366626462	0.000889491884238215	1.00088949188424	0.000889491884238215	0.000298157887823141	0.000889491884238215	0.000889491884238215	0.000528493836366191	0.000416158496069262	0.00021909394622763	0.000144658286082556	0.000403370693298283	0.000337094554473751	0.000500407366626462	0.000395258599517749	0.000341722835924187	0.00013484507567043	0.000223722227678066	6.04094155253557e-05	0	7.44356601450748e-05	0.0126859772603247	0.0126540622246627	0.0126502306552818	0.012623092520299	0.01263733058358	0.0126178520530456	0.0125661631194922	0.0125753925934152	0
"Clethrionomys_rutilus"	0.000680055832246678	0.000395258599517749	0.000500407366626462	0.000889491884238215	0.000889491884238215	1.00088949188424	0.000298157887823141	0.000889491884238215	0.000889491884238215	0.000528493836366191	0.000416158496069262	0.00021909394622763	0.000144658286082556	0.000403370693298283	0.000337094554473751	0.000500407366626462	0.000395258599517749	0.000341722835924187	0.00013484507567043	0.000223722227678066	6.04094155253557e-05	0	7.44356601450748e-05	0.0126859772603247	0.0126540622246627	0.0126502306552818	0.012623092520299	0.01263733058358	0.0126178520530456	0.0125661631194922	0.0125753925934152	0
"Sorex_minutus"	0.000595552307797173	0.000593935788549124	0.000594739117736388	0.000596315775646282	0.000596315775646282	0.000596315775646282	1.00059307718394	0.000596315775646282	0.000596315775646282	0.000426916748434655	0.000427011885193584	0.000435863319008856	0.000287800071632221	0.000445827126625235	0.000269798020261354	0.000594739117736388	0.000593935788549124	0.000278948637816948	0.000268136086466052	0.000445013936564451	0.000120072839089416	0	0.000148063247376635	0.0252152962087774	0.025170752054028	0.0251542183891568	0.000111618599044955	0.0251590848814207	9.63995024716828e-05	4.58080709465858e-05	5.69233042549117e-05	0
"Apodemus_speciosus"	0.000680055832246678	0.000395258599517749	0.000500407366626462	0.000889491884238215	0.000889491884238215	0.000889491884238215	0.000298157887823141	1.00088949188424	0.000889491884238215	0.000528493836366191	0.000416158496069262	0.00021909394622763	0.000144658286082556	0.000403370693298283	0.000337094554473751	0.000500407366626462	0.000395258599517749	0.000341722835924187	0.00013484507567043	0.000223722227678066	6.04094155253557e-05	0	7.44356601450748e-05	0.0126859772603247	0.0126540622246627	0.0126502306552818	0.012623092520299	0.01263733058358	0.0126178520530456	0.0125661631194922	0.0125753925934152	0
"Apodemus_agrarius"	0.000680055832246678	0.000395258599517749	0.000500407366626462	0.000889491884238215	0.000889491884238215	0.000889491884238215	0.000298157887823141	0.000889491884238215	1.00088949188424	0.000528493836366191	0.000416158496069262	0.00021909394622763	0.000144658286082556	0.000403370693298283	0.000337094554473751	0.000500407366626462	0.000395258599517749	0.000341722835924187	0.00013484507567043	0.000223722227678066	6.04094155253557e-05	0	7.44356601450748e-05	0.0126859772603247	0.0126540622246627	0.0126502306552818	0.012623092520299	0.01263733058358	0.0126178520530456	0.0125661631194922	0.0125753925934152	0
"Sicista_subtilis"	0.000511095016760564	0.000342459500756618	0.000510155773948366	0.000845590138185906	0.000845590138185906	0.000845590138185906	0.000341533398747724	0.000845590138185906	0.000845590138185906	1.00084289509419	0.000509326074778165	0.000215600703212002	9.6978295050422e-05	0.000223850233398342	0.000383393379242443	0.000510155773948366	0.000342459500756618	0.000390703666616584	0.000214771004041801	0.000222910990586144	9.61485958802204e-05	0	0.00011862240816158	0.0201912051348463	0.0201658093874687	0.0201492312857155	0.000120393261156162	0.000124454875530234	0.0201235527830098	0.0200697072855205	6.57469968538715e-05	0
"Arvicola_terrestris"	0.000664990220859111	0.000496482070878455	0.000664180074151179	0.000665853593710819	0.000665853593710819	0.000665853593710819	0.000341609508154867	0.000665853593710819	0.000665853593710819	0.000509326074778165	1.00066333526465	0.000215661056838869	9.70237879887666e-05	0.000223782386012696	0.000537386813334046	0.000664180074151179	0.000496482070878455	0.000544697995799942	0.000214816247337735	0.000222972239304765	9.61789784876321e-05	0	0.000118637268850102	0.0201975854824027	0.0201683357045174	0.0201517522105597	0.0201334331540664	0.000126721425170173	0.0201237603927269	5.18023711024895e-05	5.67102695552309e-05	0
"Sorex_arcticus"	0.000583522150810153	0.000581980053853447	0.000582743991581498	0.000584250523273681	0.000584250523273681	0.000584250523273681	0.000581151092011808	0.000584250523273681	0.000584250523273681	0.000359334505353337	0.000359435094731448	1.00058025773935	0.000383106791127556	0.000384778303016442	0.000358541742071217	0.000582743991581498	0.000581980053853447	0.000162284146507427	0.000356948842501528	0.000384000143787787	0.000159797894277507	0	0.000197150948224021	0.0335575577982764	0.0335156611980836	0.000142936425637	0.000107765039413081	0.0334963345275074	9.16725273660094e-05	4.37023478116718e-05	5.44711460058755e-05	0
"Sorex_daphaenodon"	0.000577949586225669	0.000576397433714856	0.000577109440181171	0.000578633144330222	0.000578633144330222	0.000578633144330222	0.000575600143264442	0.000578633144330222	0.000578633144330222	0.000242445737626055	0.000242559469971916	0.000574660186691334	1.00057378905474	0.000575569157355921	0.000241619513398808	0.000577109440181171	0.000576397433714856	0.000241688338018897	0.000240110216482079	0.000574729011311422	0.00023923908452906	0	8.71131953019392e-07	0.0502402077511026	0.000148092432013297	0.000150393051697294	0.000103647758553853	0.0501824955313881	8.544077595778e-05	4.101348627316e-05	5.88102231149036e-05	0
