"Sideroxylon_cinereum"	"Geniostoma_borbonicum"	"Croton_fothergillifolius"	"Aphloia_theiformis"	"Psiadia_terebinthina"	"Erythroxylum_macrocarpum"	"Toddalia_asiatica"	"Molinaea_alternifolia"	"Claoxylon_linostachys"	"Antirhea_borbonica"	"Roussea_simplex"	"Pachycerina_crinicornis"	"Melanostoma_annulipes"	"Apis_mellifera"	"Stomorhina_lunata"	"Musca_domestica"	"Stomoxys_niger"	"Fannia_pusio"	"Stomoxys_calcitrans"	"Brachymyrmex_sp1_M_PL_060"	"Nacoleia_sp1_M_PL_060"	"Technomyrmex_albipes"	"Zosterops_mauritianus"	"Chrysomya_megacephala"	"Henotesia_narcissus"	"Miridae_sp1_M_PL_060"	"Nyctemera_insulare"	"Orthellia_albigena"	"Ceratitis_roas"	"Chaetocnema_sp1_M_PL_060"	"Homoneura_quadrivittata"	"Lygistorrhina_sp1_M_PL_060"	"Ophyra_capensis"	"Orchisia_costata"	"Chironomidae_sp1_M_PL_060"	"Cicadellidae_sp1_M_PL_060"	"Dysauxes_florida"	"Episyrphus_sp1_M_PL_060"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Limnophora_quaterna"	"Ornidia_obesa"	"Pelecophora_intemipta"	"Psyllidae_sp1_M_PL_060"	"Sapromyza_sp1_M_PL_060"	"Scirtidae_sp1_M_PL_060"	"Scirtidae_sp2_M_PL_060"	"Syritta_nigrofemorata"	"Tarundia_servillei"	"Tettigoniidae_sp1_M_PL_060"
"Roussea_simplex"	2.64184619979902e-06	3.20907334548736e-06	2.64192116556267e-06	4.89793753685575e-06	4.32431791788416e-06	3.27940484733619e-06	0.00336169058037203	0.00336457389100987	4.87919185074161e-06	1.01546908480335e-06	1.00334785646768	3.38414776629067e-05	0.000101220166768981	2.40167836345365e-08	3.37736736778969e-05	1.79689826644467e-07	1.99681700038797e-07	1.21235985294376e-07	3.37736736778969e-05	6.72914778201976e-05	1.30696684541355e-07	6.74077829524969e-05	9.54398833920035e-08	9.63132589050946e-08	0.100435694030392	3.37346634995363e-05	5.7907220588165e-08	6.2233933539441e-08	5.93597841048356e-08	3.36562177847919e-05	2.29219524677668e-08	8.13198641790267e-08	7.57498127087429e-08	3.3639827756188e-05	2.40167836345365e-08	3.93119810716742e-08	2.20160097130222e-08	3.36169058037203e-05	2.29219524677668e-08	2.20160097130222e-08	3.49852681203982e-08	2.20160097130222e-08	3.49852681203982e-08	2.20160097130223e-08	2.40167836345365e-08	3.36169058037203e-05	2.29219524677668e-08	2.20160097130223e-08	2.29219524677668e-08	6.72914778201976e-05
"Pachycerina_crinicornis"	0.0144105618426918	0.0144314006543839	0.0144202430249328	0.0144336151101732	0.0144088317749641	8.45706702390572e-05	0.0144029096087458	2.61179250621744e-05	0.0143690926733519	1.79232287473015e-05	4.83449680898667e-06	1.00097185583732	0.000974214031369259	0.000131005107660834	0.000630229200295851	0.000589281537453993	0.00057760834369635	0.000468173171465786	0.00063022920029585	5.22358501243488e-07	0.000327243537344356	0.000343104487177393	0.000235042032561553	0.000354255322433792	0.0001450349042696	0.000384453648090423	0.000206178684032551	0.000234070813018	0.000104021107359367	0.000275018475859859	0.000103081433245599	0.000239484877889198	0.000131929053886168	0.000247110529333057	0.000131005107660834	0.000130989379772401	0.00012016869187444	0.000144029096087458	0.000103081433245599	0.00012016869187444	0.000103097250786951	0.00012016869187444	0.000103097250786951	0.00012016869187444	0.000131005107660834	0.000144029096087458	0.000103081433245599	0.00012016869187444	0.000103081433245599	5.22358501243488e-07
"Melanostoma_annulipes"	0.0101072579070242	0.0101325903064385	0.0101206535649097	0.0101427172421542	0.010105674191523	0.0100938700140166	0.0101045279590331	0.0100801509524462	0.0100792925486921	0.0100332443071867	1.01220166768982e-05	0.00068194982195848	1.00149736916763	9.18841627911291e-05	0.000553740079034474	0.000525070444490132	0.000516850108549938	0.000328577553515701	0.000553740079034473	0.000201603019048924	0.000730824620414006	0.000442039208494893	0.000276486254359081	0.000248656525386164	0.000303660500306945	0.000381187600002049	0.00014482362534709	0.000164245410423471	0.00018452975631284	0.000192915044967812	7.23756450459892e-05	0.000167988209144868	0.000204023876644332	0.00017342092463632	9.18841627911293e-05	9.18697653774817e-05	8.43387797075808e-05	0.000101045279590331	7.23756450459892e-05	8.43387797075808e-05	7.24479803011012e-05	8.43387797075808e-05	7.24479803011012e-05	8.43387797075809e-05	9.18841627911293e-05	0.000101045279590331	7.23756450459892e-05	8.43387797075809e-05	7.23756450459892e-05	0.000201603019048924
"Apis_mellifera"	0.100413699167852	7.93597129745804e-05	6.85677258517927e-05	0.000140330099797605	9.141880130009e-05	0.00010412637777853	5.31862219251178e-05	9.31198057107322e-06	4.08234068475147e-05	9.25349841873144e-06	2.40167836345366e-08	0.000917035753625839	0.000918841627911292	1.00091285181062	0.000916945468172133	0.000916980461045557	0.000916258373432432	0.000915252103577031	0.000916945468172132	1.86239611421464e-07	2.60328558474093e-06	1.86898758124389e-06	0.000915011128225632	2.40483558294778e-06	7.20503509036096e-07	2.3692120864712e-06	1.56921294837275e-06	1.39793510449457e-06	1.72381484577035e-06	1.36294223107018e-06	5.66855092675574e-07	6.80390114125245e-07	1.98803976491377e-06	1.09871731192675e-06	0.00091285181061684	8.31080011819e-07	5.71397715431605e-07	5.31862219251178e-07	5.66855092675574e-07	5.71397715431605e-07	1.00235785569718e-06	5.71397715431605e-07	1.00235785569718e-06	5.71397715431606e-07	0.00091285181061684	5.31862219251178e-07	5.66855092675574e-07	5.71397715431606e-07	5.66855092675574e-07	1.86239611421464e-07
"Stomorhina_lunata"	0.0168106669164891	9.04593282787721e-05	0.0168200260378625	0.016819242723765	0.0168100161888444	0.0167818128159104	0.0167925953225619	1.89760301283799e-05	4.49042219885841e-05	1.57724786589369e-05	5.62894561298283e-06	0.00073526740034516	0.000922900131724124	0.000152824244695355	1.00092033744543	0.00075305763026318	0.000460820821324641	0.000426426159770878	0.000920337445429663	3.79520602567599e-07	0.000261739093667828	0.00012126537232927	0.000459426279565697	0.000413122660665242	0.000168868368389485	0.000355138943768877	0.000120783586086027	0.000153464467048629	0.000187110724902583	0.000320744282215114	6.46138059134086e-07	7.48403699809736e-07	0.000339282915832944	0.000168572091284753	0.000152824244695355	0.000152818328989495	0.000140166883648854	0.000167925953225619	6.46138059134087e-07	0.000140166883648854	0.000120137448026893	0.000140166883648854	0.000120137448026893	0.000140166883648854	0.000152824244695356	0.000167925953225619	6.46138059134086e-07	0.000140166883648854	6.46138059134086e-07	3.79520602567599e-07
"Musca_domestica"	0.0168113084525019	0.0168297095026904	0.0168182695357778	0.0168288679970601	0.0168058672014635	0.0167805408373602	6.38042640930495e-05	1.28705830923882e-05	4.05443868853125e-05	1.82883008720252e-05	2.99483044407445e-08	0.000687495127029659	0.000875117407483554	0.000152830076840926	0.00075305763026318	1.00087263179835	0.000580374681083297	0.000546029098475825	0.000753057630263179	2.57411661847764e-07	0.000381485071887586	0.00012113935142227	0.000459486730568373	0.000413139057032878	8.98449133222334e-07	0.000187764236170798	0.000240418410712503	0.000272992821655898	0.000306662664481949	0.000153418653563326	0.000120212210733503	6.75739781421875e-07	0.000339231064670842	0.000120850253374433	0.000152830076840926	0.000152780610922396	0.000140152246131482	6.38042640930495e-07	0.000120212210733503	0.000140152246131482	0.000120206199979	0.000140152246131482	0.000120206199979	0.000140152246131482	0.000152830076840926	6.38042640930496e-07	0.000120212210733503	0.000140152246131482	0.000120212210733503	2.57411661847764e-07
"Stomoxys_niger"	0.0201576842155135	0.0201780879815016	6.4286075085573e-05	0.0201740225104628	8.72038458844753e-05	0.0201276092186	6.64568157480796e-05	2.64764204375605e-05	0.0201106558887805	1.75781017469141e-05	3.99363400077594e-08	0.000808651681174891	0.00103370021709988	0.000183251674686487	0.000552984985589569	0.000696449617299957	1.00103029873592	0.000472273797578689	0.000552984985589568	5.29528408751211e-07	0.000289643983036614	0.000479807287344113	0.000550991937904396	0.000145428640316713	1.19809020023278e-06	0.000559482268732711	0.000288229360656889	0.000144921962103182	0.000367769302296757	1.45733039279421e-06	0.000144129199867868	0.000335177598146341	0.000224432864664202	0.000144793768025349	0.000183251674686487	7.92762235313413e-07	5.35717292379775e-07	6.64568157480796e-07	0.000144129199867869	5.35717292379775e-07	0.00014410016078902	5.35717292379775e-07	0.00014410016078902	5.35717292379776e-07	0.000183251674686487	6.64568157480796e-07	0.000144129199867868	5.35717292379776e-07	0.000144129199867868	5.29528408751211e-07
"Fannia_pusio"	0.0251694328483684	0.0252033701482269	7.78912818952577e-05	0.025183463210818	0.0251552190936825	8.92588766860273e-05	6.19664429913542e-05	1.43287280080958e-05	3.78901930791306e-05	1.72498773490889e-05	3.03089963235939e-08	0.000819303050065126	0.000821443883789253	0.000228813025894258	0.000639639239656317	0.000819043647713738	0.00059034224697336	1.0008174027884	0.000639639239656315	2.86574560161916e-07	0.000361417540447854	0.000180799957855419	0.000409686671268041	0.000409214784035634	9.09269889707818e-07	2.24293294441047e-06	0.000359905952564606	0.000408707882429903	0.000181015837783846	0.000229303474372482	0.000180024072487335	6.3150321798551e-07	0.00022967557523908	0.000180643736917248	0.000228813025894258	0.000228683809942569	6.49094015793814e-07	6.19664429913542e-07	0.000180024072487335	6.49094015793815e-07	0.000179881880077271	6.49094015793815e-07	0.000179881880077271	6.49094015793815e-07	0.000228813025894258	6.19664429913543e-07	0.000180024072487335	6.49094015793815e-07	0.000180024072487335	2.86574560161916e-07
"Stomoxys_calcitrans"	0.0168106669164891	9.04593282787721e-05	0.0168200260378625	0.016819242723765	0.0168100161888444	0.0167818128159104	0.0167925953225619	1.89760301283799e-05	4.49042219885842e-05	1.57724786589369e-05	5.62894561298283e-06	0.000735267400345161	0.000922900131724124	0.000152824244695355	0.000920337445429665	0.00075305763026318	0.000460820821324641	0.000426426159770878	1.00092033744543	3.79520602567599e-07	0.000261739093667828	0.00012126537232927	0.000459426279565697	0.000413122660665242	0.000168868368389485	0.000355138943768877	0.000120783586086027	0.000153464467048629	0.000187110724902583	0.000320744282215114	6.46138059134086e-07	7.48403699809736e-07	0.000339282915832944	0.000168572091284753	0.000152824244695356	0.000152818328989495	0.000140166883648854	0.000167925953225619	6.46138059134087e-07	0.000140166883648854	0.000120137448026893	0.000140166883648854	0.000120137448026893	0.000140166883648854	0.000152824244695356	0.000167925953225619	6.46138059134087e-07	0.000140166883648854	6.46138059134087e-07	3.79520602567599e-07
"Brachymyrmex_sp1_M_PL_060"	2.04863572563611e-05	2.05528574585578e-05	2.04811931797105e-05	8.77836816947683e-05	2.04848827372687e-05	2.04745608547197e-05	8.79459769022995e-05	0.100556786352744	8.76044933521701e-05	2.02091761008273e-05	6.72914778201976e-05	3.65650950870441e-06	0.00201603019048924	1.86239611421464e-07	2.27712361540559e-06	1.54446997108658e-06	2.64764204375605e-06	1.14629824064766e-06	2.27712361540559e-06	1.00201113572706	1.95496783739604e-06	0.00201322282824191	1.04076102984923e-06	9.83929114353137e-07	0.00201874433460593	2.56702977883383e-06	7.73832422523757e-07	3.33032331406426e-07	3.7430124531198e-07	1.06568597572544e-06	1.46806124703984e-07	1.46007488920283e-06	4.13721327310439e-07	1.02626589372698e-06	1.86239611421464e-07	1.86226206702443e-07	1.70676609830921e-07	8.79459769022995e-07	1.46806124703984e-07	1.70676609830921e-07	6.27026297819774e-07	1.70676609830921e-07	6.27026297819773e-07	1.70676609830921e-07	1.86239611421464e-07	8.79459769022995e-07	1.46806124703984e-07	1.70676609830921e-07	1.46806124703984e-07	0.00201113572705488
"Nacoleia_sp1_M_PL_060"	7.15903535803757e-05	0.0252150056322128	0.0252127377521622	0.0251900276111431	8.03844044754106e-05	6.33527503955952e-05	4.88215757597616e-05	2.44370979674505e-05	3.98571727491824e-05	0.025063853985484	3.26741711353387e-08	0.000572676190352623	0.00182706155103501	6.50821396185233e-07	0.000392608640501742	0.000572227607831379	0.000362054978795768	0.000361417540447854	0.000392608640501742	4.88741959349011e-07	1.00182333479895	0.000181081796822857	0.000181283509496047	0.00039076568389912	9.80225134060161e-07	1.85642141892394e-06	0.000360035951738256	0.000180837950400647	0.000180811102536074	1.21898307101044e-06	0.000180107183087234	6.64286212486373e-07	1.43468676225277e-06	0.000180595398844832	6.50821396185233e-07	7.30767313412824e-07	0.000210106147934685	4.88215757597616e-07	0.000180107183087234	0.000210106147934685	0.000179928768651022	0.000210106147934685	0.000179928768651022	0.000210106147934685	6.50821396185233e-07	4.88215757597616e-07	0.000180107183087234	0.000210106147934685	0.000180107183087234	4.88741959349011e-07
"Technomyrmex_albipes"	6.85295446456093e-05	7.06419744684004e-05	5.25614269304971e-05	0.0335245768664719	5.25542324579797e-05	6.9667243160485e-05	7.5662734591773e-05	0.0335537138040317	0.0334989532221812	2.07707001772583e-05	2.24692609841657e-05	0.00080057713674725	0.00147346402831631	6.2299586041463e-07	0.000242530744658541	0.00024227870284454	0.000799678812240187	0.000241066610473892	0.000242530744658541	0.000671074276080635	0.000241442395763809	1.00146885142645	0.000240858339671918	0.000240377040972647	0.000674077829524969	0.000559846594861832	0.000239965848863859	9.82351281535142e-07	1.27866601147809e-06	1.23439309553573e-06	5.04585531917145e-07	0.000558315887036353	1.25184622917894e-06	1.26121287783488e-06	6.2299586041463e-07	4.77765749617998e-07	4.38011891087476e-07	7.5662734591773e-07	5.04585531917145e-07	4.38011891087476e-07	0.000239461263331942	4.38011891087476e-07	0.000239461263331942	4.38011891087476e-07	6.2299586041463e-07	7.5662734591773e-07	5.04585531917145e-07	4.38011891087476e-07	5.04585531917145e-07	0.000671074276080635
"Zosterops_mauritianus"	0.0335504080349398	0.000101527883315863	7.73997010903599e-05	0.0335409479597746	0.00010359654099219	0.0334871611743245	6.04297161190557e-05	1.73460171641539e-05	5.59931769575192e-05	1.52589921285043e-05	3.18132944640012e-08	0.00054843140931029	0.000921620847863603	0.000305003709408544	0.000918852559131394	0.000918973461136746	0.000918319896507325	0.000546248895024054	0.000918852559131394	3.46920343283078e-07	0.000241711345994729	0.000240858339671918	1.00091666147772	0.000241164983958055	9.54398833920035e-07	0.000373617085380754	0.000240303398879218	1.66698590283451e-06	0.000372804767770147	1.54608389748319e-06	7.25199166541878e-07	9.33219615958654e-07	0.000373021355339898	1.32949632773243e-06	0.000305003709408544	9.41786736292637e-07	6.44997509086332e-07	6.04297161190557e-07	7.25199166541878e-07	6.44997509086332e-07	0.000239578199712676	6.44997509086332e-07	0.000239578199712676	6.44997509086333e-07	0.000305003709408544	6.04297161190556e-07	7.25199166541878e-07	6.44997509086332e-07	7.25199166541878e-07	3.46920343283078e-07
"Chrysomya_megacephala"	8.81773047080854e-05	9.3063391526989e-05	0.0335751299756169	0.033529680782589	0.0335121205979984	7.79086999292525e-05	6.31945775636397e-05	1.63988185725523e-05	3.3080683533621e-05	2.13140736428428e-05	3.21044196350315e-08	0.000826595752345516	0.000828855084620545	8.01611860982595e-07	0.000826245321330484	0.000826278114065756	0.000242381067194522	0.000545619712047512	0.000826245321330484	3.27976371451045e-07	0.000521020911865493	0.000240377040972647	0.000241164983958055	1.00082394611147	9.63132589050946e-07	2.04894272263289e-06	0.000240162458386543	0.000305320380310893	1.5303907323432e-06	0.000305287587575622	6.64738510907064e-07	5.5134472556035e-07	0.000305521294021422	1.29668428654346e-06	8.01611860982595e-07	0.000304655641799986	0.000279792749796807	6.31945775636397e-07	6.64738510907064e-07	0.000279792749796808	0.000239497719875636	0.000279792749796808	0.000239497719875636	0.000279792749796808	8.01611860982596e-07	6.31945775636397e-07	6.64738510907064e-07	0.000279792749796808	6.64738510907064e-07	3.27976371451045e-07
