"Salix_fragilis"	"Vaccinium_myrtilloides"	"Ledum_groenlandicum"	"Nemopanthus_mucronata"	"Gaylussacia_baccata"	"Spiraea_alba"	"Chamaedaphne_calyculata"	"Aronia_melanocarpa"	"Kalmia_polifolia"	"Kalmia_angustifolia"	"Calopogon_pulchellus"	"Smilacina_trifolia"	"Andromeda_glaucophylla"	"Dilophus_caurinus"	"Andrena_vicina"	"Bombus_terricola"	"Colletes_inaequalis"	"Andrena_regularis"	"Pyrobombus_ternarius"	"Andrena_bradleyi"	"Cyphon_variabilis"	"Andrena_mandibularis"	"Pyrobombus_sandersoni"	"Sercomyia_transversa"	"Pyrobombus_impatiens"	"Melanostoma_sp1_M_PL_033"	"Apis_mellifera"	"Pyrobombus_perplexus"	"Adela_purpurea"	"Helophilus_latifrons"	"Syritta_pipiens"	"Eristalis_dimidiata"	"Andrena_carolina"	"Macrodactlyus_subspinosus"	"Shaerophoria_sp1_M_PL_033"	"Hybomitra_typhus"	"Syrphus_torvus"	"Toxomerus_marginatus"	"Spilogona_fatima"	"Dialictus_pilosus"	"Hybomitra_minuscula"	"Andrena_alleghaniensis"	"Andrena_carlini"	"Helophilus_fasciatus"	"Pyrophaena_rosarum"	"Helophilus_laetus"	"Thymelicus_lineola"
"Salix_fragilis"	1.00311302135804	0.00137889145750558	0.000917516875533022	0.000674742983120381	0.000915684342389228	0.000469718968888388	0.000915099597492857	0.000568741527231569	0.000721420439739017	0.000159707370909301	1.97195201044663e-07	0.000195027638633358	7.12403463286211e-05	5.19033063938754e-06	0.00776008371405533	0.00774165547830447	0.00774179441333631	4.38297036088871e-05	0.00776955639824887	0.00774624143289556	0.00771625401044645	3.57308087544188e-05	0.00776080405029305	3.00418528876466e-05	4.25610804814699e-05	1.9684745630274e-05	0.00774439253586193	0.00774013056206284	0.00771625401044644	1.51925529660181e-05	1.33658541949673e-05	1.91068777067547e-05	0.00773774115356374	3.91432474073657e-06	1.95917309660699e-05	8.5369445820036e-06	8.74496518458486e-06	9.85976005223317e-09	0.00773238412153152	1.53033328185759e-05	3.91432474073657e-06	1.38422811597683e-05	0.0077434301094305	2.42281227754063e-05	2.0098866264341e-05	1.25662752611173e-05	3.9241845007888e-06
"Vaccinium_myrtilloides"	0.0012803992105409	1.00174716639693	0.00131978118306915	0.000669564725117335	0.00119885703075341	0.000539154140179163	0.000994844029754095	0.000631464175768921	0.00113718693172324	0.000411539374047546	2.26345147010564e-07	2.2457215083502e-06	0.000168580836473317	5.15049788551796e-06	0.00720816936810322	0.00718557446088892	0.00718411754269666	0.00719832014340676	0.00722623560327065	0.00719174010143544	9.84922469646845e-06	0.00719095446997842	0.00721265606356147	0.00718671459021555	0.00720214498741451	1.67947097969645e-05	0.00718923795293823	0.00718396379281405	9.84922469646845e-06	1.98420332876548e-05	1.36287588724768e-05	2.43349844558145e-05	0.00718108150972077	4.49295116815969e-06	1.89763295951641e-05	1.37075066809758e-05	9.09714898407373e-06	1.13172573505282e-08	2.26972833948772e-05	1.94352119997396e-05	4.49295116815969e-06	1.64292666677912e-05	0.00718532138948362	3.26389218459729e-05	2.21647233431565e-05	1.5771719950433e-05	4.50426842551022e-06
"Ledum_groenlandicum"	0.00066265107677385	0.00102649647572045	1.00208598721327	0.000708191134075314	0.00114737219415037	0.000746124648697779	0.000914622563435161	0.00132870727956203	0.00055180870283243	0.000544043121738403	3.13234529260193e-07	0.000253374682027197	0.000131317774194592	5.44762410827164e-06	0.0056135733682773	0.00559398702814429	0.0055949137857435	0.00560847605230212	0.00563315750141458	3.26769502646962e-05	5.09731597518346e-06	0.00559877665515409	0.00562114398859658	0.00559448898853804	0.00560750760181213	2.58550964263487e-05	3.10890161926974e-05	3.19680023150006e-05	5.09731597518345e-06	0.00558364430957684	2.63901585653515e-05	0.00558986201498266	0.00558776932273848	6.21770540581483e-06	0.00558755184572515	1.49960546942327e-05	1.37520446055343e-05	1.56617264630096e-08	2.26479919042695e-05	1.87684873585564e-05	6.21770540581483e-06	0.00558089641801261	0.00559205698935451	0.00559748040677884	0.00559067773558344	0.00558166649931015	6.23336713227784e-06
"Nemopanthus_mucronata"	0.000674742983120381	0.000721069703972515	0.000980572339488896	1.00293161016147	0.000438039892285207	0.00022950680756219	0.000952767686006291	0.00137872180514426	0.000822484388245844	0.000357100422632629	9.63504649715325e-08	0.000543201566441298	7.10959941803955e-05	0.00771485853970358	0.00775719897299465	2.08298657363278e-05	3.17344461153771e-05	0.00775200864235527	0.00776713008471627	2.82757979006546e-05	5.19033063938754e-06	0.00774472652998256	4.87167453036706e-05	2.56678644523982e-05	3.40004478082434e-05	0.00774166856451461	0.00773580535540419	2.8347527338977e-05	5.19033063938754e-06	1.7193491763889e-05	2.58573546235704e-05	1.91060484935739e-05	1.89173090066429e-05	1.91255672968492e-06	3.22576489192976e-05	7.59261165637362e-06	0.00772347555098574	4.81752324857663e-09	0.00773824188387184	0.00773095268178797	1.91255672968492e-06	0.007728923175094	0.0077379759745368	2.89862292468453e-05	0.00773754650715327	1.59771921201082e-05	1.9173742529335e-06
"Gaylussacia_baccata"	0.000850278317932854	0.00119885703075341	0.00147519282105048	0.000406751328550549	1.00211674984825	0.000575407507385994	0.000732379615987217	0.000905862111008458	0.000874828685292502	0.000793617770592569	2.4156486456171e-07	2.26610925204544e-06	0.000168577390092194	3.12885637346576e-06	0.00720365333922298	0.00718607122981541	3.45947101710722e-05	0.00719711273677735	0.00722679749342156	0.00718666732898322	6.54060244563734e-06	4.33945360856185e-05	0.00721523976754348	0.00719260877498874	0.00720154617427624	1.44695061060574e-05	0.00718416249600294	3.35135557544853e-05	6.54060244563734e-06	0.00717183393849664	2.04222450728008e-05	0.00717662900105819	0.00718127616725386	4.79506256154994e-06	1.95361654050943e-05	0.00716789700676274	8.79049456726863e-06	1.20782432280855e-08	1.53484703578918e-05	1.67434826153823e-05	4.79506256154995e-06	1.69860102397713e-05	3.20619283507351e-05	0.0071873878499828	2.60849789249664e-05	1.86522164278555e-05	4.80714080477803e-06
"Spiraea_alba"	0.000508862216295754	0.000629013163542357	0.00111918697304667	0.00024863237485904	0.000671308758616992	1.00358296339765	0.000294257399475574	0.00104061284019233	0.000460451643638276	0.000549250759488143	0.000421319464062826	0.000378730603260167	0.000196420506881321	1.91255672968492e-06	3.42858733477277e-05	0.00838261140552335	2.33923300234176e-05	3.03715486069911e-05	0.00841416389483249	1.96517809610259e-05	3.91432474073657e-06	2.59382902878409e-05	0.00840243031275874	2.65572776622015e-05	0.00839496754861726	1.82545175035947e-05	1.93008192332064e-05	0.00838228839184026	3.91432474073657e-06	1.75165982185668e-05	0.00838413543845709	0.00838070795986565	1.9420043876261e-05	0.00836319136164709	2.25596661797246e-05	1.16606970551517e-05	8.41638698088699e-06	2.10659732031413e-05	1.56650119931292e-05	1.26023110139622e-05	0.00836319136164709	1.46340923867018e-05	1.88010565019004e-05	2.6645751169673e-05	0.00838576187034139	0.00837591289730411	0.00838425733485023
"Chamaedaphne_calyculata"	0.000915099597492857	0.00107137049358133	0.00126640047244868	0.000952767686006291	0.000788716509524696	0.00027162221490053	1.00180264303615	0.00106539169218726	0.0007613951365658	0.000442987705710895	1.14031156549341e-07	0.000581214027791489	0.00018128749749537	7.3289822000484e-06	0.0077544447530359	2.96246400472685e-05	0.00773456030751332	0.00774740552536288	0.00777130999268957	0.00773342151457941	7.03922767302198e-06	0.00774065048425435	0.00775491663561475	3.27810142069083e-05	0.00774474573841893	0.00773178613803319	3.4576319578322e-05	3.05358645582006e-05	7.03922767302197e-06	1.93279456101887e-05	2.60838434108908e-05	2.15914640676931e-05	2.73611215897641e-05	2.26351845750442e-06	0.00773149271401341	1.1171035675134e-05	1.39876802762188e-05	5.70155782746705e-09	0.00773216666763004	2.09094542449988e-05	2.26351845750442e-06	2.10232384564892e-05	0.0077352305916372	0.00773103946913271	3.37896857150393e-05	1.59577747139453e-05	2.26922001533189e-06
"Aronia_melanocarpa"	0.00046210249087565	0.000552531153797806	0.00149479568950728	0.00112021146667971	0.000792629347132401	0.000780459630144248	0.000865630749902149	1.00245366855082	0.000634381406515211	0.000413101824455315	3.27648879153757e-07	0.000473125859264463	5.80442830349191e-05	8.6170112821516e-06	0.00630784558583137	2.79711745860206e-05	0.00628779983265982	0.00630429095128617	0.00632241540304001	2.55887256093191e-05	3.55463454519731e-06	3.84576574554247e-05	0.00631089617760611	2.88435862909055e-05	3.97445559643325e-05	0.00629007365498625	2.75470388153004e-05	0.00628510764803319	3.55463454519731e-06	0.0062793014871337	0.00628646554868482	0.0062858053173849	2.14673443348186e-05	6.50383025120207e-06	0.00628976106420136	1.08254109994943e-05	0.00627395243972479	1.63824439576878e-08	2.82928610888085e-05	0.00627971954342038	6.50383025120207e-06	0.00628225686022205	3.10814154993377e-05	0.00629112395801556	3.8051552021597e-05	0.0062801436791911	6.52021269515976e-06
"Kalmia_polifolia"	0.000852587792418838	0.00144732882219322	0.000902959695543976	0.000972027004290543	0.00111341832673591	0.000502310883969028	0.0008998306159414	0.000922736591294853	1.00174848449066	0.000522581674157506	2.10877785041573e-07	2.35272941952903e-06	0.00021418059659919	7.47713080223494e-06	0.00915683627437795	3.40517854838679e-05	3.46017510670518e-05	0.00915027790674396	0.00917826349916796	0.00913857559712711	6.55836763399106e-06	0.00914309008592723	0.00916007733853577	0.00913664416920432	0.00915192862610917	2.02130630549984e-05	0.00913913095396056	0.00913365386283889	6.55836763399106e-06	1.87365344967286e-05	1.65323532440275e-05	2.29224585298038e-05	2.98658614507927e-05	4.18592403307523e-06	1.77523750057855e-05	1.44852589750825e-05	1.32442344978278e-05	1.05438892520787e-08	2.10043269933966e-05	0.00912004863895839	4.18592403307523e-06	1.82606772508499e-05	3.63117781736939e-05	3.21905793924774e-05	2.32588231036917e-05	1.49694704816902e-05	4.19646792232731e-06
"Kalmia_angustifolia"	0.000259524477727615	0.000720193904583206	0.00122409702391141	0.000580288186778022	0.001388831098537	0.000823876139232215	0.000719855021780205	0.00082620364891063	0.00071854980196657	1.00215731558865	3.45875793128554e-07	0.000566853872478496	0.000115075460664246	4.46375528290786e-06	4.55584908030521e-05	3.07269799596995e-05	2.46422424607683e-05	4.35621486666858e-05	0.012585144343188	2.91304236927227e-05	1.99634213636627e-06	0.0125554445985867	0.0125749268148718	0.0125553637191148	4.65540281049006e-05	2.65019518595554e-05	2.80568326542444e-05	2.57022625382227e-05	1.99634213636627e-06	2.18845339598286e-05	0.012550332929607	2.87501684534304e-05	2.38613454660978e-05	6.86563449360179e-06	2.88387355983776e-05	0.0125368866669905	9.62752808859931e-06	1.72937896564277e-08	2.33345211902302e-05	1.61597990155681e-05	6.86563449360179e-06	1.64280671103293e-05	2.39422249379847e-05	0.0125543883251393	0.0125564334511059	1.88299463210233e-05	6.88292828325822e-06
