"Perca_flavescens"	"Catostomus_commersonii"	"Coregonus_hoyi"	"Oncorhynchus_tshawytscha"	"Alosa_pseudoharengus"	"Notropis_hudsonius"	"Oncorhynchus_mykiss"	"Salvelinus_namaycush"	"Ambloplites_rupestris"	"Lota_lota"	"Oncorhynchus_kisutch"	"Osmerus_mordax"	"Petromyzon_marinus"	"Ameiurus_melas"	"Ameiurus_nebulosus"	"Coregonus_clupeaformis"	"Lepomis_gibbosus"	"Coregonus_artedi"	"Cottus_cognatus"	"Micropterus_dolomieu"	"Salmo_trutta"	"Apollonia_melanostoma"	"Catostomus_catostomus"	"Myoxocephalus_thompsonii"	"Umbra_limi"	"Coregonus_johannae"	"Culaea_inconstans"	"Esox_americanus"	"Esox_lucius"	"Etheostoma_exile"	"Etheostoma_nigrum"	"Percina_caprodes"	"?Notropis_delicatus"	"Acipenser_fulvescens"	"Ameiurus_sp."	"Aplodinotus_grunniens"	"Coregonus_nigripinnis"	"Coregonus_prognathus"	"Cottus_bairdii"	"Cyprinus_carpio"	"Fundulus_sp."	"Noturus_gyrinus"	"Percopsis_omiscomaycus"	"Pimephales_notatus"	"Pungitius_pungitius"	"Echinorhynchus_salmonis"	"Acanthocephalus_dirus"	"Eubothrium_salvelin"	"Cyathocephalus_truncatus"	"Eubothrium_salvelini"	"Proteocephalus_exiguus"	"Proteocephalus_sp."	"Diphyllobothrium_sp."	"Cystidicola_farionis"	"Ergasilus_luciopercarum"	"Triaenophorus_nodulosus"	"Spinitectus_gracilis"	"Philometra_cylindracea"	"Echinorhynchus_leidyi"	"Ergasilus_caeruleus"	"Diplostomum_sp.1"	"Diplostomum_sp.3"	"Dichelyne_cotylophora"	"Pomphorhynchus_bulbocolli"	"Leptorhynchoides_thecatus"	"Piscicola_milneri"	"Unidentified_leeches"	"Achtheres_pimelodi"	"Myxobolus_neurophilus"	"Myxobolus_scleroperca"	"Acetodextra_amiuri"	"Cryptogonimus_chili"	"Phyllodistomum_staffordi"	"Homalometron_armatum"	"Glaridacris_catostomi"	"Eubothrium_crassum"	"Eubothrium_sp."	"Proteocephalus_ambloplitis"	"Raphidascaris_acus"	"Eustrongylides_sp."	"Haplonema_hamulatum"	"Neoechinorhynchus_cylindratus"	"Desserobdella_picta"	"Piscicolaria_sp."	"Ergasilus_nerkae"	"Salmincola_extumescens"	"Chloromyxum_sp."	"Myxidium_lieberkuehni"	"Myxidium_umbri"	"Myxidium_sp."	"Henneguya_doori"	"Henneguya_exilis"	"Henneguya_limatula"	"Henneguya_umbri"	"Myxobolus_bartai"	"Myxobolus_burti"	"Myxobolus_cognati"	"Myxobolus_eucalia"	"Myxobolus_procercum"	"Myxobolus_xiaoi"	"Thelohanellus_notatus"	"Zschokkella_sp."	"Myxobilatus_cotti"	"Myxobilatus_noturi"	"Myxobilatus_sp."	"Sphaerospora_sp."	"Bunodera_sacculata"	"Crepidostomum_cooperi"	"Crepidostomum_farionis"	"Stephanophiala_farionis"	"Crepidostomum_sp."	"Azygia_sp."	"Caecinicola_parvulus"	"Centrovarium_lobotes"	"Phyllodistomum_superbum"	"Lissorchis_attenuatus"	"Clinostomum_complanatum"	"Diplostomum_spathaceum"	"Diplostomum_sp.2"	"Diplostomidae_gen.sp."	"Apophallus_sp."	"Ichthyocotylurus_sp."	"Urocleidus_adspectus"	"Octocotylidae"	"Bothriocephalus_cuspidatus"	"Corallobothrium_sp."	"Proteocephalus_pearsei"	"Diphyllobothrium_oblongatum"	"Ligula_sp."	"Schistocephalus_sp."	"Triaenophorus_crassus"	"Triaenophorus_sp."	"Trypanorhyncha,_gen._sp."	"Camallanus_oxycephalus"	"Capillaria_catostomi"	"Capillaria_salvelini"	"Cystidicola_stigmatura"	"Cystidicola_sp."	"Rhabdochona_ovifilamenta"	"“Ascaris”_angulata"	"Contracaecum_sp."	"Capillaria_sp."	"Spinitectus_sp."	"Eustrongylides_tubifex"	"Agamonema_sp."	"Neoechinorhynchus_crassus"	"Neoechinorhynchus_sp."	"Octospinifer_macilentus"	"Placobdella_parasitica"	"Piscicola_punctata"	"Ergasilus_centrarchidarum"	"Achtheres_sp."	"Salmincola_extensus"	"Salmincola_sp."
"Perca_flavescens"	1.00656065347005	0.000489710041882059	8.49881822851529e-05	0.000211248940390492	0.00023429136294508	1.58225157403128e-05	0.00010061014822845	0.000114586149696768	0.000169606797864187	4.44478292526942e-05	4.43569419146214e-05	1.6003421267438e-05	8.63713033149338e-05	7.08705040571029e-05	9.40950041905145e-05	5.61038264711464e-05	0.00012727848972793	7.06638463383874e-05	5.61372137923517e-05	0.000281020984578241	7.21564075619492e-05	0.000233897246792989	8.61827388962896e-05	5.58918742123458e-05	0	7.03013820866576e-05	0	0.000109220647442157	9.40088203881439e-05	5.65571878881361e-05	0.00019661993678587	0.000140526999696311	0	0	0	1.06598400107144e-07	7.19320574885294e-08	7.19320574885294e-08	0	1.6928383136763e-07	0	0	0	5.63282961841765e-05	3.18427436573018e-08	0.0028227368080718	2.20068980777919e-05	6.5079658690376e-06	0.00280430569649021	8.90958639187586e-06	3.59660287442647e-06	0.00280942935411699	6.13457190617422e-06	6.24833168102296e-06	0.00280241466851393	0.0028077597264619	0.0028017521293328	0.00281641480920883	0.00280412929008886	0.0028027999107072	0.00280614130371713	1.12677431202501e-05	0.00280396279297907	9.15566815838253e-06	0.00280114844889094	2.10120890312551e-06	2.43932456968161e-06	7.66866560765679e-06	0.00280583281203387	0.00280302816517939	3.06307515142868e-06	4.24139313543451e-06	3.06307515142867e-06	2.13196800214289e-06	6.13749157575671e-06	1.9081484303994e-06	1.55394418699068e-06	0.00280162223488615	0.00280616328858609	0.00280379839008767	3.85183463224004e-06	4.49860937418898e-06	0.00279926654880712	7.74050466486716e-06	6.36854873146036e-07	4.04624524361509e-06	1.7580573044792e-07	4.70044101940718e-06	0	0	0.00279600181519457	1.18117506761838e-06	1.18117506761838e-06	0	1.7580573044792e-07	1.7580573044792e-07	1.12274427584703e-06	0	0	1.7580573044792e-07	1.7580573044792e-07	1.7580573044792e-07	0	0	0	1.7580573044792e-07	0.00279600181519458	0.00279600181519458	5.31176139282206e-07	0.00279600181519457	5.31176139282206e-07	0.00279600181519458	2.12008497330234e-06	1.7580573044792e-07	0.00279600181519457	3.26473361254706e-06	0.00279600181519457	3.20068425348761e-07	0.00279600181519457	0	0.00279600181519458	2.3429136294508e-06	0.00279600181519458	5.31176139282205e-07	0.00279600181519458	1.88190008381029e-06	0.00279600181519458	1.41327692676775e-06	0	1.12274427584703e-06	1.23387576164191e-06	0	0	0.00279600181519457	3.26473361254706e-06	1.50892100278923e-06	1.76505190092412e-06	8.51244564630965e-07	0.00279600181519457	2.12130816213217e-06	0.00279600181519457	1.50892100278923e-06	1.11789053587167e-06	0.00279600181519457	0.00279600181519457	3.26473361254706e-06	0.00279600181519457	3.26473361254706e-06	1.50892100278923e-06	9.35063774519105e-07	2.12008497330234e-06	5.31176139282205e-07	1.2731794410752e-06	5.31176139282205e-07
"Catostomus_commersonii"	0.00117530410051694	1.00473702768222	0.000158533857165798	0.000157999463249082	0.000157520125313615	3.78148580134833e-05	0.000157364496199859	0.00015756811866089	0.000236196202001528	0.000157144861992488	0.000156939326802947	8.98645631203211e-05	0.000374399328996726	0.000338373026145902	0.000393789713487837	3.81842652804632e-05	6.67621660707906e-07	0.000168694232579852	8.96990669628552e-05	0.000169367196129253	8.97017346852927e-05	5.21789182855817e-05	0.00054136695911954	3.77933294581743e-05	0	0.000168359668970582	0	3.76505892563458e-05	1.7272694883773e-07	0.000168238977917846	3.98858123376409e-07	2.63118994862532e-07	0	0	0	5.5914711952086e-10	1.87928733247961e-07	1.87928733247961e-07	0	5.17094090030828e-05	0	0	0	2.34624297440615e-07	1.1266283331152e-07	0.0067461706696054	0.00672222317040076	9.65468055475819e-06	1.06495024768097e-05	9.74806597520403e-06	9.39643666239809e-06	0.00671614481106645	7.6850902401786e-06	8.63810794380495e-06	9.51103155624603e-06	0.00672294449405393	7.35688075988093e-06	1.17312148720307e-05	1.37513962519524e-05	0.00670783792200398	6.57923214186927e-06	2.97673550244069e-06	0.00671556911871165	0.00672017414481622	0.00670938737909712	3.87216762851996e-06	4.9865200811888e-06	9.00615517407479e-06	3.28467651871588e-06	3.27788956229018e-06	1.35153447055218e-05	2.96357955269757e-06	1.35153447055218e-05	1.11829423904172e-08	0.00671629241651879	3.99568347390256e-06	7.14585310521681e-06	6.65207753513214e-06	5.15589942280624e-06	5.00403088873311e-06	2.70376884777245e-06	0.00670359541305764	0.00670151158482736	6.33979644760415e-06	2.2532566662304e-06	9.40882005581534e-06	4.20165089038702e-07	8.63634744188649e-09	0	0	3.26473361254706e-06	5.63955043576503e-06	5.63955043576502e-06	0	4.20165089038702e-07	4.20165089038702e-07	1.7939813392571e-06	0	0	4.20165089038702e-07	4.20165089038702e-07	4.20165089038702e-07	0	0	0	4.20165089038702e-07	3.26473361254706e-06	3.26473361254706e-06	9.9083660728624e-07	3.26473361254706e-06	9.90836607286239e-07	3.26473361254706e-06	2.9524525250191e-06	4.20165089038702e-07	3.26473361254706e-06	0.00669824685121481	3.26473361254706e-06	1.79729126240642e-06	3.26473361254706e-06	0	3.26473361254706e-06	1.57520125313615e-06	3.26473361254706e-06	9.90836607286239e-07	3.26473361254706e-06	7.87579426975674e-06	3.26473361254706e-06	3.37388465159705e-06	0	1.7939813392571e-06	5.34856184281038e-06	0	0	3.26473361254706e-06	0.00669824685121481	1.1285675946363e-06	6.33939845009662e-06	2.78812786969266e-06	3.26473361254706e-06	1.11270276784651e-08	3.26473361254706e-06	1.1285675946363e-06	1.74849440222065e-06	3.26473361254706e-06	3.26473361254706e-06	0.00669824685121481	3.26473361254706e-06	0.00669824685121481	1.1285675946363e-06	6.36404421341052e-07	2.9524525250191e-06	9.90836607286238e-07	1.75075687400988e-06	9.90836607286238e-07
"Coregonus_hoyi"	0.000191223410141594	0.000148625491092936	1.0049719161555	0.000470706075141429	0.000364721255029247	3.55714294729765e-05	0.000379624285586265	0.000463784437232646	6.35745135523954e-05	0.000567681450218242	0.000378796221297451	0.000399880784004016	0.000351495436688447	4.59833449204642e-07	7.69047875959308e-08	0.000336249967599541	1.95137906639074e-07	9.12427817963825e-07	0.000174702464858631	6.74919642265103e-07	0.000189748169839945	4.90232440193512e-05	3.54317479675407e-05	0.000125692817504112	0	0.000315274244130017	0	3.53319599708909e-05	7.7106514692173e-08	3.58291517904776e-08	3.74357969607959e-08	5.33790101011626e-08	0	0	0	1.6343208261229e-10	2.1373048321851e-07	2.1373048321851e-07	0	4.87212299115699e-05	0	0	0	1.07834005042836e-08	2.71928371354954e-07	0.00634594301797899	0.00633375988850407	0.006303014208241	0.00630190302691979	2.46235449891607e-05	1.06865241609255e-05	0.00631329288656357	0.0062977132969808	1.83558089653497e-05	1.5553585955009e-05	2.71656940499844e-06	4.69129610814135e-06	5.39170025214182e-07	1.07191983270871e-05	2.33494272233267e-06	5.81249682355305e-06	8.00602668353984e-07	1.72933888438894e-05	1.00183005144776e-06	1.52355084232036e-06	0.00629478837710166	0.00629433737138871	8.14148195232233e-06	5.33047929130246e-07	5.33845089787263e-07	9.20198657199602e-09	7.97933717848926e-07	9.20198657199602e-09	3.26864165224579e-09	2.17189487287093e-06	1.32628954168138e-05	1.30189790613438e-05	5.44674532127509e-07	2.30162946356136e-06	2.16528427326058e-06	7.00939880130269e-06	6.01219998854977e-06	1.52201274656844e-06	8.08179812250243e-07	5.43856742709908e-06	0.0062968381881784	3.95238105255293e-07	3.85532573460864e-09	0	0	5.31176139282205e-07	7.66389082007738e-09	7.66389082007738e-09	0	3.95238105255294e-07	3.95238105255293e-07	3.49404929717261e-06	0	0	3.95238105255293e-07	3.95238105255293e-07	3.95238105255293e-07	0	0	0	3.95238105255293e-07	5.31176139282205e-07	5.31176139282206e-07	0.0062810744759719	5.31176139282205e-07	0.0062810744759719	5.31176139282205e-07	7.94681419404942e-07	3.95238105255294e-07	5.31176139282205e-07	9.90836607286239e-07	5.31176139282205e-07	7.99761568008031e-06	5.31176139282205e-07	0	5.31176139282206e-07	3.64721255029246e-06	5.31176139282205e-07	0.0062810744759719	5.31176139282205e-07	1.53809575191862e-09	5.31176139282205e-07	1.82485563592765e-08	0	3.49404929717261e-06	5.02136338126353e-06	0	0	5.31176139282205e-07	9.90836607286239e-07	3.3621862510102e-06	0.00628609583935316	0.00628907209165197	5.31176139282205e-07	3.25229844398456e-09	5.31176139282205e-07	3.36218625101021e-06	4.21804761762517e-06	5.31176139282205e-07	5.31176139282205e-07	9.9083660728624e-07	5.31176139282205e-07	9.9083660728624e-07	3.36218625101021e-06	5.604166126659e-06	7.94681419404941e-07	0.00628107447597189	5.15316041369607e-06	0.00628107447597189
"Oncorhynchus_tshawytscha"	0.000543211561004123	0.000169285139195445	0.000537949800161634	1.0036319971032	0.00103956732031209	4.06007420289641e-05	0.000841039308751045	0.000433237959449421	0.000253063898838585	0.000169236948801166	0.000552695515815452	9.64470553928888e-05	4.10467312968403e-05	9.54436570942128e-08	1.17083327953806e-07	0.000287932113514849	0.000180469463224943	0.000144663416920145	0.000199542514386603	6.85539358764811e-07	0.000480167532342574	5.62525150640131e-05	4.04637141940942e-05	0.000263367326199437	0	2.34967423514785e-07	0	4.03576038324649e-05	1.18349033369546e-07	1.19264021604983e-07	1.66665154884309e-07	2.8232651470288e-07	0	0	0	1.51146954124743e-07	1.66235316719937e-07	1.66235316719937e-07	0	5.56239922207211e-05	0	0	0	9.0802441857637e-08	3.9676634301181e-07	0.00724317237796718	0.00723111898869374	0.00720381980274571	0.00720163538948511	0.00721481844546613	8.31176583599685e-06	0.00721283058333202	0.00719979837019698	0.00719065075251889	0.00719965280536968	3.9999898577373e-06	0.00717648002343393	4.54012209288185e-06	6.92276877062725e-06	8.69405567131076e-06	1.37796780413772e-05	6.18523944829985e-06	2.6508276962195e-06	1.13846318989386e-06	2.63983026398461e-06	1.05787255067505e-05	1.05936120531633e-05	5.32464982273773e-06	1.51725426053345e-06	1.52303732852437e-06	3.932394177313e-09	6.17112312256471e-06	3.93239417731300e-09	3.02293908249486e-06	2.47735806777277e-06	7.23142580215308e-06	2.51532298352693e-06	1.52263178996453e-06	3.53271864608095e-06	3.38400483825633e-06	0.00717919565251169	1.71494947030545e-06	2.63748859742553e-06	3.17700952265761e-06	7.9353268602362e-06	3.37393462218595e-06	4.51119355877378e-07	5.9174516684773e-09	0	0	1.50892100278923e-06	1.59072761823688e-09	1.59072761823688e-09	0	4.51119355877379e-07	4.51119355877378e-07	3.99085028773205e-06	0	0	4.51119355877378e-07	4.51119355877378e-07	4.51119355877378e-07	0	0	0	4.51119355877378e-07	1.50892100278923e-06	1.50892100278923e-06	3.36218625101021e-06	1.50892100278923e-06	3.36218625101021e-06	1.50892100278923e-06	3.16329873548232e-06	4.51119355877378e-07	1.50892100278923e-06	1.1285675946363e-06	1.50892100278923e-06	1.92894110785778e-06	1.50892100278923e-06	0	1.50892100278923e-06	1.03956732031209e-05	1.50892100278923e-06	3.36218625101021e-06	1.50892100278923e-06	2.34166655907611e-09	1.50892100278923e-06	2.8932683384029e-06	0	3.99085028773205e-06	5.86381875669147e-07	0	0	1.50892100278923e-06	1.1285675946363e-06	0.00716879997930855	3.94856812667935e-06	5.29112735886798e-06	1.50892100278923e-06	3.00782438708239e-06	1.50892100278923e-06	0.00716879997930856	9.34488120834494e-06	1.50892100278923e-06	1.50892100278923e-06	1.1285675946363e-06	1.50892100278923e-06	1.1285675946363e-06	0.00716879997930856	4.79886855858082e-06	3.16329873548232e-06	3.3621862510102e-06	4.81375510499357e-06	3.3621862510102e-06
"Alosa_pseudoharengus"	0.000843448906602289	0.000236280187970422	0.000583554008046795	0.00145539424843692	1.00278826683318	5.66679405519582e-05	0.000807115668321104	0.000236894119508413	0.000101612728477228	0.000235697985627217	0.000604952517422317	0.000134672209162293	5.69926179931822e-05	1.39032635875498e-07	1.71267149769904e-07	0.00020122889560207	5.05886457175983e-07	8.3633966160657e-07	0.000278818049714806	5.8534744552647e-07	0.00050381360066775	0.000413352424753834	5.64824372263396e-05	0.000367927035334665	0	2.81426780270259e-07	0	5.63365053974749e-05	1.73145600648475e-07	8.70059387072134e-08	1.64931596579582e-07	1.60433840706092e-07	0	0	0	4.23690500147389e-10	8.40305617867218e-08	8.40305617867218e-08	0	7.77462251604474e-05	0	0	0	4.73735861155927e-08	4.34280342729588e-07	0.0101095605944693	0.0101070092708582	4.43614453407485e-05	0.0100654628781469	0.01007822897875	4.2015280893361e-06	0.0100707232297282	0.0100595356847758	2.53663236767155e-05	0.010059665479048	5.81256973904214e-06	1.401717737949e-05	2.36867930577963e-06	5.80095771883361e-06	5.20500078178444e-06	0.0100440039961198	1.28661223895359e-06	3.93450343219839e-06	1.58529410366483e-06	3.92154022558235e-06	1.03681415573824e-05	9.6464835141081e-06	3.39554782253148e-06	2.35116020927978e-06	2.3509353214861e-06	5.74255359332306e-09	1.27859054691828e-06	5.74255359332305e-09	8.47381000294779e-09	3.4579491606808e-06	5.99927096381562e-06	3.50762444029133e-06	2.35462057836134e-06	5.16839617935697e-06	1.61213277879119e-05	0.010038278341535	2.38938151018161e-06	3.91811488258695e-06	1.28186605487588e-06	8.68560685459176e-06	3.66128388930598e-06	6.29643783910645e-07	8.65728003242373e-09	0	0	2.3429136294508e-06	2.31721059792496e-09	2.31721059792496e-09	0	6.29643783910646e-07	6.29643783910645e-07	5.5763609942961e-06	0	0	6.29643783910645e-07	6.29643783910645e-07	6.29643783910645e-07	0	0	0	6.29643783910645e-07	2.3429136294508e-06	2.3429136294508e-06	3.64721255029247e-06	2.3429136294508e-06	3.64721255029247e-06	2.3429136294508e-06	1.27015910596535e-06	6.29643783910645e-07	2.3429136294508e-06	1.57520125313615e-06	2.3429136294508e-06	2.69344418324586e-06	2.3429136294508e-06	0	2.3429136294508e-06	0.0100278826683318	2.3429136294508e-06	3.64721255029247e-06	2.3429136294508e-06	3.42534299539809e-09	2.3429136294508e-06	1.67267932321314e-08	0	5.57636099429611e-06	8.14180257045461e-07	0	0	2.3429136294508e-06	1.57520125313615e-06	1.03956732031209e-05	4.46139280733793e-06	6.34065673353832e-06	2.3429136294508e-06	8.43144095293304e-09	2.3429136294508e-06	1.03956732031209e-05	8.96795187023449e-06	2.3429136294508e-06	2.3429136294508e-06	1.57520125313615e-06	2.3429136294508e-06	1.57520125313615e-06	1.03956732031209e-05	3.35381492670116e-06	1.27015910596535e-06	3.64721255029246e-06	2.63215688342681e-06	3.64721255029246e-06
"Notropis_hudsonius"	6.32900629612511e-05	6.30247633558053e-05	6.32380968408469e-05	6.3156709822833e-05	6.29643783910645e-05	1.00903155678418	6.29352800402824e-05	6.28998261702322e-05	8.38938906113167e-08	6.27623567398655e-05	6.27882713315196e-05	6.27712733716702e-05	6.2798657124012e-05	2.56908918456432e-08	3.05990690277914e-08	6.27532139335291e-05	1.94414985456419e-08	1.42397636269375e-07	6.27930187272782e-05	1.50721666614495e-07	6.26932986716213e-05	1.04107441855735e-07	6.25798229816376e-05	6.25739450594517e-05	0	3.48023892478788e-08	0	6.24975979948555e-05	1.10761262758077e-07	1.41039500915654e-08	1.23774189249088e-08	8.87301403448644e-09	0	0	0	1.62826620985276e-11	3.90734643537692e-08	3.90734643537692e-08	0	6.81796508495655e-08	0	0	0	3.55618885520049e-09	4.50741359163815e-08	0.011229730296914	8.86335461044351e-06	4.39536658608459e-06	6.03935241757735e-06	6.01668347594131e-06	1.95367321768846e-06	5.26476898596586e-06	3.07225743911579e-06	2.89802205427842e-06	3.20971573300485e-06	2.68497935220684e-06	6.28297784933702e-07	1.77809442760024e-07	1.77483079442741e-06	5.99867445844652e-07	8.08919762420424e-07	1.81634931012648e-09	5.98139120479777e-07	4.21910449454597e-07	5.96582800867179e-07	2.33773010043123e-06	1.99073015898611e-06	9.02467482341472e-07	1.76424601394166e-07	1.76249381149644e-07	1.04016291131655e-09	1.37269860840216e-09	1.04016291131655e-09	3.25653241970552e-10	2.50615918842662e-06	1.59549205373082e-06	2.15254914063358e-06	1.7882016378021e-07	3.3062236933286e-06	1.79275978509778e-07	1.08076313978803e-06	1.31728876223888e-06	5.95970819486622e-07	4.06310696493136e-09	9.01482718327631e-07	3.96978224717688e-07	0.0112114617420464	5.53806313790384e-09	0	0	1.7580573044792e-07	4.28181530760719e-10	4.28181530760718e-10	0	0.0112114617420464	0.0112114617420464	1.25586037454556e-06	0	0	0.0112114617420464	0.0112114617420464	0.0112114617420464	0	0	0	0.0112114617420464	1.7580573044792e-07	1.7580573044792e-07	3.95238105255294e-07	1.7580573044792e-07	3.95238105255294e-07	1.7580573044792e-07	1.04867363264146e-09	0.0112114617420464	1.7580573044792e-07	4.20165089038702e-07	1.7580573044792e-07	1.25542546743341e-06	1.7580573044792e-07	0	1.7580573044792e-07	6.29643783910645e-07	1.7580573044792e-07	3.95238105255294e-07	1.7580573044792e-07	6.11981380555829e-10	1.7580573044792e-07	2.8479527253875e-09	0	1.25586037454556e-06	8.97123673200172e-07	0	0	1.7580573044792e-07	4.20165089038702e-07	4.51119355877378e-07	1.29236177845547e-06	1.6506635726887e-06	1.7580573044792e-07	3.24024975760699e-10	1.75805730447919e-07	4.51119355877378e-07	6.99280889336471e-07	1.75805730447919e-07	1.75805730447919e-07	4.20165089038703e-07	1.75805730447919e-07	4.20165089038703e-07	4.51119355877378e-07	1.04588689889215e-06	1.04867363264146e-09	3.95238105255293e-07	6.98886957447023e-07	3.95238105255294e-07
"Oncorhynchus_mykiss"	0.000402440592913801	0.000262274160333098	0.000674887618820029	0.00130828336916829	0.00089679518702345	6.29352800402826e-05	1.00241749659789	0.000672329194722874	0.000112870506282957	0.000262327325717144	0.000857587632692162	0.000149523560661358	6.34927378624195e-05	1.16842193223621e-07	1.40310143447535e-07	0.000287333558500226	4.3917515726354e-07	0.000224428856258497	0.000149836417135811	7.65065195174954e-07	0.000745080501505545	8.69269096650244e-05	6.26920523358137e-05	0.000249472942116575	0	2.83674467835125e-07	0	6.25175516132412e-05	1.42408326058179e-07	6.66094495304105e-08	7.87864813410169e-08	1.0359955542423e-07	0	0	0	3.67818389667957e-10	2.04508210424913e-07	2.04508210424913e-07	0	8.62933567534023e-05	0	0	0	2.26949883440809e-08	6.15640798773985e-07	0.0112276539591864	0.0112181363779423	0.0111861582995585	3.97501569536821e-05	0.0111917536441625	1.02254105212456e-05	0.0111882494408898	0.0111727543170129	0.011164064859782	0.0111723045180656	4.97142131985628e-06	1.1880972658708e-05	1.13474941720404e-06	9.51055533790517e-06	8.76584339179925e-06	1.2983406061607e-05	1.42338089226256e-06	2.88251603137114e-06	1.75657844745318e-06	2.86919114096128e-06	1.27544734838262e-05	1.54359052279655e-05	8.25141165360408e-06	1.12182985993872e-06	1.12307051364288e-06	4.75357275601106e-09	1.41820091449135e-06	4.75357275601106e-09	7.35636779335914e-09	3.83822948008111e-06	1.12178576103403e-05	3.89751032554745e-06	1.13319183977517e-06	4.25088853283664e-06	4.01545419137248e-06	1.83128330785795e-05	2.65553351454094e-06	2.86638493809232e-06	1.42618263244046e-06	1.23128159754797e-05	4.23223134101693e-06	6.99280889336471e-07	7.12041630290894e-09	0	0	1.11789053587167e-06	1.94736988706035e-09	1.94736988706035e-09	0	6.99280889336471e-07	6.99280889336471e-07	2.99672834271622e-06	0	0	6.99280889336471e-07	6.99280889336471e-07	6.99280889336471e-07	0	0	0	6.99280889336471e-07	1.11789053587167e-06	1.11789053587167e-06	4.21804761762518e-06	1.11789053587167e-06	4.21804761762518e-06	1.11789053587167e-06	1.41088132853696e-06	6.99280889336471e-07	1.11789053587167e-06	1.74849440222066e-06	1.11789053587167e-06	2.99047121322717e-06	1.11789053587167e-06	0	1.11789053587167e-06	8.96795187023449e-06	1.11789053587167e-06	4.21804761762518e-06	1.11789053587167e-06	2.8062028689507e-09	1.11789053587167e-06	4.48857712516995e-06	0	2.99672834271623e-06	9.07039112320279e-07	0	0	1.11789053587167e-06	1.74849440222066e-06	9.34488120834495e-06	5.12508672994546e-06	7.20851883085233e-06	1.11789053587167e-06	7.31958595439234e-09	1.11789053587167e-06	9.34488120834495e-06	0.011137972184421	1.11789053587167e-06	1.11789053587167e-06	1.74849440222066e-06	1.11789053587167e-06	1.74849440222066e-06	9.34488120834495e-06	4.78889264167043e-06	1.41088132853696e-06	4.21804761762517e-06	7.47032438580971e-06	4.21804761762517e-06
"Salvelinus_namaycush"	0.000458344598787073	0.000262613531101482	0.000824505666191371	0.000673925714699099	0.000263215688342681	6.28998261702323e-05	0.000672329194722873	1.00299372337858	0.000113087007181153	0.00119261848198892	0.00044812661188404	0.000149702757033781	0.000343250858182125	1.20942381138695e-07	1.45658537485215e-07	0.000287663443286484	3.32717156534599e-07	0.000225183425316238	0.000149538742368362	0.000280773596846618	0.000335810392909949	8.66950486253228e-05	6.28012427611783e-05	6.31825341600445e-05	0	3.34561426570377e-07	0	6.24875477803128e-05	1.47569021143988e-07	6.97648488688516e-08	8.96686426904543e-08	1.11427683257555e-07	0	0	0	2.78657585037353e-10	2.85173552531772e-07	2.85173552531772e-07	0	8.6260392196271e-05	0	0	0	2.57854990299681e-08	3.21698931718622e-07	0.0112213289887694	0.0112138509855152	0.0111749299607104	2.37635018840018e-05	3.01403374456312e-05	1.42586776265886e-05	0.011192320840526	2.64712055291268e-05	0.0111659568429251	2.29056236735043e-05	1.07327830107234e-05	7.50606742177543e-06	1.28927495149841e-06	0.0111561669392728	8.94119241117428e-06	6.79517127867945e-06	1.42470425986953e-06	3.04268009276592e-06	1.75917399355534e-06	3.02684948583479e-06	2.69849580206934e-05	0.0111665652715057	2.71565473288131e-05	1.27766287320973e-06	1.27875082523808e-06	4.9288771020159e-09	1.41913287570665e-06	4.92887710201589e-09	5.57315170074705e-09	3.84413163271583e-06	0.011161412111092	7.89763882899171e-06	6.88865137800757e-06	4.40493528114804e-06	4.16301439525263e-06	7.44591198842039e-06	6.65434056232596e-06	3.02393631508508e-06	7.02905952669675e-06	6.43397863437243e-06	5.16988848502458e-06	6.98886957447023e-07	7.3784510571994e-09	0	0	1.2731794410752e-06	2.01570635231159e-09	2.01570635231159e-09	0	6.98886957447024e-07	6.98886957447023e-07	2.99077484736723e-06	0	0	6.98886957447023e-07	6.98886957447023e-07	6.98886957447023e-07	0	0	0	6.98886957447023e-07	1.2731794410752e-06	1.2731794410752e-06	5.15316041369607e-06	1.2731794410752e-06	5.15316041369607e-06	1.2731794410752e-06	1.41358758976441e-06	6.98886957447024e-07	1.2731794410752e-06	1.75075687400988e-06	1.2731794410752e-06	2.99405514067563e-06	1.2731794410752e-06	0	1.2731794410752e-06	2.63215688342681e-06	1.2731794410752e-06	5.15316041369607e-06	1.2731794410752e-06	2.91317074970431e-09	1.2731794410752e-06	4.50366850632477e-06	0	2.99077484736724e-06	4.90358368831606e-06	0	0	1.2731794410752e-06	1.75075687400988e-06	4.81375510499356e-06	1.00567441020121e-05	8.14721555437168e-06	1.2731794410752e-06	5.54528594224331e-09	1.2731794410752e-06	4.81375510499357e-06	7.4703243858097e-06	1.2731794410752e-06	1.2731794410752e-06	1.75075687400989e-06	1.2731794410752e-06	1.75075687400989e-06	4.81375510499357e-06	4.7943907214414e-06	1.41358758976441e-06	5.15316041369606e-06	0.0111443747042065	5.15316041369606e-06
