"Cecropia_schreberiana"	"Guarea_guidonia"	"Schefflera_morototoni"	"Alchornea_latifolia"	"Dendropanax_arboreus"	"Ocotea_floribunda"	"Inga_vera"	"Ficus_sp1_M_SD_006"	"Miconia_prasina"	"Musa_acuminata"	"Phytolacca_rivinoides"	"Tournefortia_hisutissima"	"Casearia_sylvestris"	"Citrus_sinensis"	"Coffea_arabica"	"Miconia_laevigatta"	"Momordica_charantia"	"Murraya_paniculata"	"Piper_amalaga"	"Roystonea_borinquena"	"Solanum_rugosum"	"Spindalis_portoricensis"	"Loxigilla_portoricensis"	"Vireo_altiloquous"	"Turdus_plumbeus"	"Coereba_flaveola"	"Tyrannus_dominicensis"	"Nesospingus_speculiferus"	"Melanerpes_portoricensis"	"Tyrannus_caudifasciatus"	"Columba_squamosa"	"Euphonia_musica"	"Icterus_dominicensis"	"Myarchus_antillarum"	"Vireo_flavirostris"	"Vireo_latimeri"
"Citrus_sinensis"	0.00144786894973807	0.00144779675880867	3.26277209617976e-06	0.00143901423778518	3.79876858546482e-06	9.76501758079894e-07	0.00144115448728474	3.83357005919616e-07	0.00144115892218365	1.50025974272723e-07	3.83357005919616e-07	3.83357005919616e-07	0	1.00143559882621	0.00143559882620563	1.49275844401359e-07	7.3916559070137e-07	2.14468439847232e-06	1.49275844401359e-07	1.49275844401359e-07	1.49275844401359e-07	1.64203428841495e-05	0.000204924694772712	0.100491917834394	1.6385681306278e-05	6.42074849867631e-05	3.69582795350685e-05	6.43405319541697e-05	3.67702436149912e-05	2.06828108401238e-05	3.25500586026631e-08	1.60874327748674e-05	7.50129871363615e-09	2.06828108401238e-05	2.06828108401238e-05	0
"Coffea_arabica"	0.00144786894973807	0.00144779675880867	3.26277209617976e-06	0.00143901423778518	3.79876858546482e-06	9.76501758079894e-07	0.00144115448728474	3.83357005919616e-07	0.00144115892218365	1.50025974272723e-07	3.83357005919616e-07	3.83357005919616e-07	0	0.00143559882620563	1.00143559882621	1.49275844401359e-07	7.3916559070137e-07	2.14468439847232e-06	1.49275844401359e-07	1.49275844401359e-07	1.49275844401359e-07	1.64203428841495e-05	0.000204924694772712	0.100491917834394	1.6385681306278e-05	6.42074849867631e-05	3.69582795350685e-05	6.43405319541697e-05	3.67702436149912e-05	2.06828108401238e-05	3.25500586026631e-08	1.60874327748674e-05	7.50129871363615e-09	2.06828108401238e-05	2.06828108401238e-05	0
"Miconia_laevigatta"	0.000922039942363607	2.02427683120903e-06	0.000919324751498847	8.33061147828259e-07	0.000918229927991973	3.56052224830313e-06	1.94282007132826e-06	0.000917546142688546	1.17701171546483e-06	0.000919262651994511	0.000917546142688546	0.000917546142688546	0	1.49275844401359e-07	1.49275844401359e-07	1.00091466633873	6.68849886800501e-07	3.43950567636567e-07	0.000914666338734538	0.000914666338734538	0.000914666338734538	0.100613297260799	4.1027118205614e-05	1.04493091080952e-05	0.00020158627678058	3.32927677049999e-05	3.3442494340025e-05	1.0318517029097e-05	1.02738064889304e-05	2.89182404458433e-08	1.18684074943438e-07	1.02448882484845e-05	4.59631325997255e-05	2.89182404458433e-08	2.89182404458433e-08	0
"Momordica_charantia"	0.0020196596471823	0.00202021526323506	0.00201249636168439	1.60102684741786e-06	3.53751516102049e-06	0.00201611832536955	4.03060769336315e-06	2.67565390430399e-06	2.35417518362492e-06	6.72210941508041e-07	2.67565390430399e-06	2.67565390430399e-06	0	7.3916559070137e-07	7.3916559070137e-07	6.68849886800501e-07	1.00200739112693	7.53148336207052e-07	6.68849886800501e-07	6.68849886800501e-07	6.68849886800501e-07	7.35734875480551e-05	5.17116754029897e-05	5.17415913490959e-05	0.000140476281225244	7.28874253783586e-05	0.100369556346707	2.25944500862115e-05	5.13008807926851e-05	2.88602180462152e-05	6.72039441789849e-05	2.244066274647e-05	3.3610547075402e-08	2.88602180462152e-05	2.88602180462152e-05	0
"Murraya_paniculata"	0.00336261191866655	7.29930747138296e-06	2.89036910667132e-06	4.64154486522646e-06	3.37970975640556e-06	1.29636828584138e-06	5.89591634603931e-06	8.82849289651424e-07	0.00335411198257105	3.45678962448811e-07	8.82849289651424e-07	8.82849289651424e-07	0	2.14468439847232e-06	2.14468439847232e-06	3.43950567636567e-07	7.53148336207052e-07	1.00334947043771	3.43950567636567e-07	3.43950567636567e-07	3.43950567636567e-07	3.78345624400223e-05	0.000149811628005248	0.000150127907893063	3.772291054104e-05	3.76311444243854e-05	3.76574168103526e-05	0.100484113131175	3.74666304728704e-05	1.04275821019757e-07	4.32122761947127e-08	3.73623546518506e-05	1.72839481224405e-08	1.04275821019757e-07	1.04275821019757e-07	0
"Piper_amalaga"	0.000922039942363607	2.02427683120903e-06	0.000919324751498847	8.33061147828259e-07	0.000918229927991973	3.56052224830313e-06	1.94282007132826e-06	0.000917546142688546	1.17701171546483e-06	0.000919262651994511	0.000917546142688546	0.000917546142688546	0	1.49275844401359e-07	1.49275844401359e-07	0.000914666338734538	6.68849886800501e-07	3.43950567636567e-07	1.00091466633873	0.000914666338734538	0.000914666338734538	0.100613297260799	4.1027118205614e-05	1.04493091080952e-05	0.00020158627678058	3.32927677049999e-05	3.3442494340025e-05	1.0318517029097e-05	1.02738064889304e-05	2.89182404458433e-08	1.18684074943438e-07	1.02448882484845e-05	4.59631325997255e-05	2.89182404458433e-08	2.89182404458433e-08	0
"Roystonea_borinquena"	0.000922039942363607	2.02427683120903e-06	0.000919324751498847	8.33061147828259e-07	0.000918229927991973	3.56052224830313e-06	1.94282007132826e-06	0.000917546142688546	1.17701171546483e-06	0.000919262651994511	0.000917546142688546	0.000917546142688546	0	1.49275844401359e-07	1.49275844401359e-07	0.000914666338734538	6.68849886800501e-07	3.43950567636567e-07	0.000914666338734538	1.00091466633873	0.000914666338734538	0.100613297260799	4.1027118205614e-05	1.04493091080952e-05	0.00020158627678058	3.32927677049999e-05	3.3442494340025e-05	1.0318517029097e-05	1.02738064889304e-05	2.89182404458433e-08	1.18684074943438e-07	1.02448882484845e-05	4.59631325997255e-05	2.89182404458433e-08	2.89182404458433e-08	0
"Solanum_rugosum"	0.000922039942363607	2.02427683120903e-06	0.000919324751498847	8.33061147828259e-07	0.000918229927991973	3.56052224830313e-06	1.94282007132826e-06	0.000917546142688546	1.17701171546483e-06	0.000919262651994511	0.000917546142688546	0.000917546142688546	0	1.49275844401359e-07	1.49275844401359e-07	0.000914666338734538	6.68849886800501e-07	3.43950567636567e-07	0.000914666338734538	0.000914666338734538	1.00091466633873	0.100613297260799	4.1027118205614e-05	1.04493091080952e-05	0.00020158627678058	3.32927677049999e-05	3.3442494340025e-05	1.0318517029097e-05	1.02738064889304e-05	2.89182404458433e-08	1.18684074943438e-07	1.02448882484845e-05	4.59631325997255e-05	2.89182404458433e-08	2.89182404458433e-08	0
"Spindalis_portoricensis"	0.00922039942363607	2.02427683120903e-05	0.00919324751498847	8.33061147828259e-06	0.00918229927991973	3.56052224830313e-05	1.94282007132826e-05	0.00917546142688546	1.17701171546483e-05	0.00919262651994511	0.00917546142688546	0.00917546142688546	0	1.49275844401359e-06	1.49275844401359e-06	0.00914666338734538	6.68849886800501e-06	3.43950567636567e-06	0.00914666338734538	0.00914666338734538	0.00914666338734538	1.00613297260799	0.00041027118205614	0.000104493091080952	0.0020158627678058	0.000332927677049999	0.00033442494340025	0.00010318517029097	0.000102738064889304	2.89182404458433e-07	1.18684074943438e-06	0.000102448882484845	0.000459631325997255	2.89182404458433e-07	2.89182404458433e-07	0
"Loxigilla_portoricensis"	0.0168660603951084	0.0168520987904867	5.10948259462881e-05	0.0167498496504143	0.0167332438382075	1.939370881767e-05	0.0167747775602047	1.75483035887152e-05	0.0167748182550818	6.87221410479296e-06	1.75483035887152e-05	1.75483035887152e-05	0	3.4154115795452e-05	3.4154115795452e-05	6.837853034269e-06	8.61861256716495e-06	2.49686046675414e-05	6.837853034269e-06	6.837853034269e-06	6.837853034269e-06	0.00075216383376959	1.00294173207713	0.00239078810568164	0.000749731538811231	0.00074783729371224	0.000430930628358247	0.000749058140026241	0.000428144939492285	0.000240744268435524	6.46456960589e-07	0.00018740067105676	3.43610705239648e-07	0.000240744268435524	0.000240744268435524	0
"Vireo_altiloquous"	0.0144786894973807	0.0144779675880867	3.26277209617976e-05	0.0143901423778518	3.79876858546482e-05	9.76501758079894e-06	0.0144115448728474	3.83357005919616e-06	0.0144115892218365	1.50025974272723e-06	3.83357005919616e-06	3.83357005919616e-06	0	0.0143559882620563	0.0143559882620563	1.49275844401359e-06	7.3916559070137e-06	2.14468439847232e-05	1.49275844401359e-06	1.49275844401359e-06	1.49275844401359e-06	0.000164203428841495	0.00204924694772712	1.00491917834394	0.00016385681306278	0.000642074849867631	0.000369582795350685	0.000643405319541697	0.000367702436149912	0.000206828108401238	3.25500586026631e-07	0.000160874327748674	7.50129871363615e-08	0.000206828108401238	0.000206828108401238	0
"Turdus_plumbeus"	0.0144464438612505	4.1351863808847e-05	0.0144038966683797	1.30512621696287e-05	0.0143771514758108	0.0144057301263123	3.04388651179467e-05	0.0143664410252563	1.84402493897773e-05	2.89427533066159e-05	0.0143664410252563	0.0143664410252563	0	2.34081161518257e-06	2.34081161518257e-06	2.87980395400829e-05	2.00680401750349e-05	5.38898722014857e-06	2.87980395400829e-05	2.87980395400829e-05	2.87980395400829e-05	0.00316778434940912	0.00064262703326677	0.00016385681306278	1.00363500900014	0.00052162808844954	0.00100340200875174	0.000161669616604457	0.000161106783814338	5.90740911554957e-07	0.000480191004210411	0.000160516042902783	1.4471376653308e-06	5.90740911554957e-07	5.90740911554957e-07	0
"Coereba_flaveola"	0.0335785141898913	8.97295913074811e-05	0.0334636117874155	4.63304047859957e-05	5.3413101973726e-05	4.18228208104724e-05	0.0334571611915587	2.8485192183318e-05	5.88741195941242e-05	1.11533560150754e-05	2.8485192183318e-05	2.8485192183318e-05	0	2.14024949955877e-05	2.14024949955877e-05	1.1097589235e-05	2.42958084594529e-05	1.25437148081285e-05	1.1097589235e-05	1.1097589235e-05	1.1097589235e-05	0.00122073481585	0.00149567458742448	0.00149817464969114	0.00121713220638226	1.00232492360318	0.00121479042297264	0.000376311444243854	0.000374376453414296	1.28185130439259e-06	1.39409402701575e-06	0.000373094602109903	5.57667800753768e-07	1.28185130439259e-06	1.28185130439259e-06	0
"Tyrannus_dominicensis"	0.020196596471823	0.0202021526323506	0.0201249636168439	1.60102684741786e-05	3.53751516102049e-05	0.0201611832536955	4.03060769336315e-05	2.67565390430399e-05	2.35417518362492e-05	6.72210941508041e-06	2.67565390430399e-05	2.67565390430399e-05	0	7.3916559070137e-06	7.3916559070137e-06	6.68849886800501e-06	0.0200739112693414	7.53148336207051e-06	6.68849886800501e-06	6.68849886800501e-06	6.68849886800501e-06	0.000735734875480551	0.000517116754029897	0.000517415913490959	0.00140476281225244	0.000728874253783586	1.00369556346707	0.000225944500862115	0.000513008807926851	0.000288602180462152	0.000672039441789849	0.0002244066274647	3.3610547075402e-07	0.000288602180462152	0.000288602180462152	0
"Nesospingus_speculiferus"	0.0336261191866655	7.29930747138296e-05	2.89036910667132e-05	4.64154486522646e-05	3.37970975640556e-05	1.29636828584138e-05	5.89591634603931e-05	8.82849289651424e-06	0.0335411198257105	3.45678962448811e-06	8.82849289651424e-06	8.82849289651424e-06	0	2.14468439847232e-05	2.14468439847232e-05	3.43950567636567e-06	7.53148336207052e-06	0.0334947043770583	3.43950567636567e-06	3.43950567636567e-06	3.43950567636567e-06	0.000378345624400223	0.00149811628005248	0.00150127907893063	0.0003772291054104	0.000376311444243854	0.000376574168103526	1.00484113131175	0.000374666304728704	1.04275821019756e-06	4.32122761947127e-07	0.000373623546518506	1.72839481224405e-07	1.04275821019756e-06	1.04275821019757e-06	0
"Melanerpes_portoricensis"	0.0502357742491914	0.0503450769574374	5.75615055022394e-05	3.97923687821098e-05	3.45994894097963e-05	3.38185079468824e-05	5.85111914528246e-05	1.31922424351821e-05	5.8525684018545e-05	5.16271682860822e-06	1.31922424351821e-05	1.31922424351821e-05	0	1.83851218074956e-05	1.83851218074956e-05	5.13690324446518e-06	2.56504403963426e-05	1.87333152364352e-05	5.13690324446518e-06	5.13690324446518e-06	5.13690324446518e-06	0.00056505935689117	0.00128443481847685	0.00128695852652469	0.000563873743350183	0.000561564680121444	0.00128252201981713	0.000561999457093055	1.00127739065454	0.000719215385106249	1.12728359822941e-06	0.00055817526943546	2.58135841430411e-07	0.000719215385106249	0.000719215385106249	0
"Tyrannus_caudifasciatus"	0.000146021693850077	0.100576581486325	2.90763955082558e-05	4.47572376836762e-05	2.41624191751538e-05	2.90160121779639e-05	4.48854228141155e-05	8.7992331601339e-08	4.4861513504696e-05	2.90635582370284e-08	8.7992331601339e-08	8.7992331601339e-08	0	2.06828108401238e-05	2.06828108401238e-05	2.89182404458433e-08	2.88602180462152e-05	1.04275821019756e-07	2.89182404458433e-08	2.89182404458433e-08	2.89182404458433e-08	3.18100644904276e-06	0.00144446561061315	0.00144779675880867	4.1351863808847e-06	3.84555391317776e-06	0.00144301090231076	3.12827463059269e-06	0.0014384307702125	1.00143680830695	9.67200405932129e-07	1.62246326500085e-06	1.45317791185142e-09	0.0014368083069475	0.0014368083069475	0
"Columba_squamosa"	0.000115863011147403	6.7704028415249e-05	0.000115481138077671	9.71957546615631e-08	4.82024301920434e-05	0.100450056566488	2.36605157363138e-07	4.81377844959845e-05	1.40408030856276e-07	1.19280477330088e-07	4.81377844959845e-05	4.81377844959845e-05	0	3.25500586026631e-08	3.25500586026631e-08	1.18684074943438e-07	6.72039441789849e-05	4.32122761947126e-08	1.18684074943438e-07	1.18684074943438e-07	1.18684074943438e-07	1.30552482437782e-05	3.878741763534e-06	2.27850410218642e-06	0.00336133702947288	4.18228208104724e-06	0.00336019720894924	1.29636828584138e-06	2.25456719645883e-06	9.67200405932129e-07	1.00334833521888	1.2873667905267e-06	5.96402386650441e-09	9.67200405932129e-07	9.67200405932129e-07	0
"Euphonia_musica"	0.100325526804533	0.00011357242855006	8.60466154962231e-05	3.48274998805434e-05	4.50365596444388e-05	3.8621003715801e-05	7.21369600915337e-05	2.62964925387628e-05	7.2189854532394e-05	1.02963700989794e-05	2.62964925387628e-05	2.62964925387628e-05	0	1.60874327748674e-05	1.60874327748674e-05	1.02448882484845e-05	2.244066274647e-05	3.73623546518506e-05	1.02448882484845e-05	1.02448882484845e-05	1.02448882484845e-05	0.0011269377073333	0.00112440402634056	0.00112612029424072	0.00112361230031948	0.00111928380632971	0.0011220331373235	0.00112087063955552	0.00111635053887092	1.62246326500085e-06	1.2873667905267e-06	1.00111472807561	5.14818504948971e-07	1.62246326500085e-06	1.62246326500085e-06	0
"Icterus_dominicensis"	4.63336654454074e-05	1.017224538296e-07	4.61972236934094e-05	4.1862369237601e-08	4.61422074367826e-05	1.78920715995132e-07	9.76291493129778e-08	4.61078463662586e-05	5.91463173600415e-08	0.100548706665929	4.61078463662586e-05	4.61078463662586e-05	0	7.50129871363615e-09	7.50129871363615e-09	4.59631325997255e-05	3.3610547075402e-08	1.72839481224405e-08	4.59631325997255e-05	4.59631325997255e-05	4.59631325997255e-05	0.00505594458596981	2.06166423143789e-06	5.2509090995453e-07	1.01299636573156e-05	1.6730034022613e-06	1.6805273537701e-06	5.18518443673216e-07	5.16271682860822e-07	1.45317791185142e-09	5.96402386650441e-09	5.14818504948971e-07	1.0050274353333	1.45317791185142e-09	1.45317791185142e-09	0
"Myarchus_antillarum"	0.000146021693850077	0.100576581486325	2.90763955082558e-05	4.47572376836762e-05	2.41624191751538e-05	2.90160121779639e-05	4.48854228141155e-05	8.7992331601339e-08	4.4861513504696e-05	2.90635582370284e-08	8.7992331601339e-08	8.7992331601339e-08	0	2.06828108401238e-05	2.06828108401238e-05	2.89182404458433e-08	2.88602180462152e-05	1.04275821019756e-07	2.89182404458433e-08	2.89182404458433e-08	2.89182404458433e-08	3.18100644904276e-06	0.00144446561061315	0.00144779675880867	4.1351863808847e-06	3.84555391317776e-06	0.00144301090231076	3.12827463059269e-06	0.0014384307702125	0.0014368083069475	9.67200405932129e-07	1.62246326500085e-06	1.45317791185142e-09	1.00143680830695	0.0014368083069475	0
"Vireo_flavirostris"	0.000146021693850077	0.100576581486325	2.90763955082558e-05	4.47572376836762e-05	2.41624191751538e-05	2.90160121779639e-05	4.48854228141155e-05	8.7992331601339e-08	4.4861513504696e-05	2.90635582370284e-08	8.7992331601339e-08	8.7992331601339e-08	0	2.06828108401238e-05	2.06828108401238e-05	2.89182404458433e-08	2.88602180462152e-05	1.04275821019756e-07	2.89182404458433e-08	2.89182404458433e-08	2.89182404458433e-08	3.18100644904276e-06	0.00144446561061315	0.00144779675880867	4.1351863808847e-06	3.84555391317776e-06	0.00144301090231076	3.1282746305927e-06	0.0014384307702125	0.0014368083069475	9.67200405932129e-07	1.62246326500085e-06	1.45317791185142e-09	0.0014368083069475	1.00143680830695	0
"Vireo_latimeri"	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101
