"Juniperus_phoenicea"	"Osyris_quadripartita"	"Corema_album"	"Phillyrea_angustifolia"	"Turdus_merula"	"Turdus_iliacus"	"Turdus_philomelos"	"Turdus_torquatus"	"Turdus_viscivorus"
"Juniperus_phoenicea"	1.00655569107004	0.00252946830576213	0.000507925362602837	0.000507925362602837	0.0203170145041135	0.0202154294315929	0.0202154294315929	0.0201311138214008	0.0201311138214008
"Osyris_quadripartita"	0.00421578050960355	1.00419891738756	0.000843156101920709	0.000843156101920709	0.0337262440768284	0.0335576128564442	0.0335576128564442	8.4315610192071e-05	8.4315610192071e-05
"Corema_album"	0.00253962681301419	0.00252946830576213	1.00251595749112	0.00251595749111689	0.100638299644676	0.000135108146452355	0.000135108146452355	5.07925362602837e-05	5.07925362602837e-05
"Phillyrea_angustifolia"	0.00253962681301419	0.00252946830576213	0.00251595749111689	1.00251595749112	0.100638299644676	0.000135108146452355	0.000135108146452355	5.07925362602837e-05	5.07925362602837e-05
"Turdus_merula"	0.0253962681301418	0.0252946830576213	0.0251595749111689	0.0251595749111689	1.00638299644676	0.00135108146452355	0.00135108146452355	0.000507925362602837	0.000507925362602837
"Turdus_iliacus"	0.0505385735789823	0.0503364192846664	6.75540732261773e-05	6.75540732261773e-05	0.00270216292904709	1.0026886521144	0.00268865211440186	0.00101077147157965	0.00101077147157965
"Turdus_philomelos"	0.0505385735789823	0.0503364192846664	6.75540732261773e-05	6.75540732261773e-05	0.00270216292904709	0.00268865211440186	1.0026886521144	0.00101077147157965	0.00101077147157965
"Turdus_torquatus"	0.100655569107004	0.000252946830576213	5.07925362602837e-05	5.07925362602837e-05	0.00203170145041135	0.00202154294315929	0.00202154294315929	1.00201311138214	0.00201311138214009
"Turdus_viscivorus"	0.100655569107004	0.000252946830576213	5.07925362602837e-05	5.07925362602837e-05	0.00203170145041135	0.00202154294315929	0.00202154294315929	0.00201311138214009	1.00201311138214
