"Rhombomys_opimus"	"Cricetulus_migratorius"	"Meriones_tamariscinus"	"Allactaga_elater"	"Meriones_meridianus"	"Ellobius_talpinus"	"Pygeretmus_pumilio"	"Allactaga_major"	"Allactaga_sibirica"	"Apodemus_uralensis"	"Allactaga_severtzovi"	"Microtus_gregalis"	"Microtus_socialis"	"Microtus_arvalis"	"Pygeretmus_shitkovi"	"Dipus_sagitta"	"Stylodipus_telum"	"Spermophilus_pygmaeus"	"Xenopsylla_skrjabini"	"Xenopsylla_hirtipes"	"Xenopsylla_gerbilli"	"Xenopsylla_conformis"	"Amphipsylla_schelkovnikovi"	"Nosopsyllus_laeviceps"	"Mesopsylla_lenis"	"Coptopsylla_lamellifer"	"Echidnophaga_oschanini"	"Mesopsylla_eucta"	"Mesopsylla_tuschkan"	"Xenopsylla_magdalinae"	"Mesopsylla_hebes"	"Ophthalmopsylla_volgensis"	"Ctenophthalmus_arvalis"	"Ctenophthalmus_dolichus"	"Nosopsyllus_consimilis"	"Neopsylla_teratura"	"Nosopsyllus_tersus"	"Amphipsylla_rossica"	"Nosopsyllus_fidus"	"Pectinoctenus_nemorosa"	"Citellophilus_ullus"	"Rhadinopsylla_socia"	"Ctenophthalmus_dux"	"Rhadinopsylla_cedestis"	"Rhadinopsylla_bivirgis"	"Amphipsylla_dumalis"	"Citellophilus_trispinus"	"Ctenophthalmus_breviatus"	"Paradoxopsyllus_repandus"
"Allactaga_severtzovi"	0.000563988101019073	0.00132097549894996	4.9524810018757e-06	0.00104324486019513	0.000559938810072056	7.1394755238245e-07	0.00103919949702958	2.64253237077495e-06	0.00104038329715371	0.000842861280812281	1.00187260600845	1.55962037366971e-06	0.000840522920990598	2.75497649782829e-06	0.00048007152679271	1.9450329631425e-06	0.00048227303092199	3.76677859736838e-07	1.58167464465102e-05	3.75992067346049e-06	1.53515302311842e-05	2.67183078093806e-05	3.09119539966034e-05	1.50671143894735e-05	6.85304273420813e-05	3.75992067346049e-06	1.50294466034998e-05	0.0334690914934166	7.05333403477443e-05	1.78486888095613e-08	3.24873599131571e-05	0.0335090642772108	7.08592945739582e-05	3.75992067346049e-06	5.95719199551093e-05	0.0334434759460315	3.75992067346049e-06	4.7814244966343e-05	3.80916125945132e-05	1.20408754401754e-05	3.83067040205871e-06	3.75992067346049e-06	1.78486888095613e-08	3.75992067346049e-06	3.75992067346049e-06	1.78486888095613e-08	1.8871078556428e-05	1.6810458419812e-05	3.75992067346049e-06
"Microtus_gregalis"	3.09295873402989e-06	0.0012277812042609	0.000505697284267091	0.00122447978083938	0.00050448688636962	0.000506253328302803	1.95038532366491e-06	0.00122163630034258	3.35561044372577e-06	0.00122816028928234	2.33943056050457e-06	1.00121982317857	0.00122627681249971	0.00122233204898101	8.68103447430633e-07	8.95587164695728e-07	1.14646038131093e-06	4.34451237353064e-07	4.92812344263058e-08	2.06197248935326e-08	1.36259506231089e-05	3.09847146268373e-05	3.50848784791891e-05	1.73780494941226e-05	2.09687567070955e-05	2.06197248935326e-08	1.73346043703872e-05	2.39095412111509e-05	1.3794643607949e-05	1.26563332075701e-05	5.43936531185091e-05	3.14109819302107e-05	0.0502456428340532	2.06197248935326e-08	0.0502156725162001	5.96883957478667e-05	2.06197248935326e-08	0.000100354816361884	2.48181535409406e-05	1.75451469897477e-05	7.24486664299483e-06	2.06197248935326e-08	1.26563332075701e-05	2.06197248935326e-08	2.06197248935326e-08	1.26563332075701e-05	1.75397314894414e-05	2.45255362499941e-05	2.06197248935326e-08
"Microtus_socialis"	1.52880867469492e-06	0.00150232992122833	0.000203833727304718	0.000493114928557916	0.000203144409020849	0.000203572765551643	1.99455990792914e-06	0.000491240569746173	2.08009843868909e-06	0.00150251717797224	0.000504313752594359	0.000490510724999882	1.00350441903339	0.000994164564665416	7.97124916969528e-07	3.61870564022403e-07	9.11001056839117e-07	1.75062421762298e-07	3.29670842522774e-08	1.01920578312994e-08	5.48924681958592e-06	1.24821389182714e-05	4.29263871314367e-05	7.00249687049192e-06	8.49519839286527e-06	1.01920578312994e-08	6.98499062831569e-06	2.64540593862869e-05	5.61138928284873e-06	5.08931913879108e-06	2.18953423887342e-05	4.39054664378556e-05	0.0202045969810006	1.01920578312994e-08	0.0201925328632913	0.020129825226219	1.01920578312994e-08	0.0201461535866214	2.44263055016548e-05	2.14645311138892e-05	2.9221024478987e-06	1.01920578312994e-08	5.08931913879108e-06	1.01920578312994e-08	1.01920578312994e-08	5.08931913879108e-06	2.14618560175476e-05	0.0200700883806678	1.01920578312994e-08
"Microtus_arvalis"	2.0683122137957e-06	0.00165883889565716	0.000338226342072901	0.000818173396087082	0.000337017845223526	0.000338196410477603	1.87671960739012e-06	0.000816099447667801	2.41599897517729e-06	0.00165932040741044	2.75497649782829e-06	0.000814888032654006	0.00165694094110903	1.00165161123605	7.52593816349719e-07	5.9892386185167e-07	9.3924692937792e-07	2.90374700233539e-07	3.72699213264193e-08	1.37887480919714e-08	9.10460426017066e-06	2.07067122444895e-05	4.74022757581085e-05	1.16149880093416e-05	1.40320512423899e-05	1.37887480919714e-08	1.15859505393182e-05	1.60320316842571e-05	9.23948084809401e-06	8.45491026194007e-06	3.63424504138422e-05	3.30366954051345e-05	0.0335659937399021	1.37887480919714e-08	0.033545966667849	8.06329271302167e-05	1.37887480919714e-08	0.0334689281357819	2.85833001256611e-05	2.37045772487206e-05	4.84559363484769e-06	1.37887480919714e-08	8.45491026194008e-06	1.37887480919713e-08	1.37887480919714e-08	8.45491026194007e-06	2.36976985093879e-05	3.31388188221805e-05	1.37887480919714e-08
"Pygeretmus_shitkovi"	7.0072035487236e-06	0.000721184922668387	0.00100772162314979	0.00172980211983074	3.56707115962123e-06	4.45966840137468e-07	0.000722633772753953	2.66325875368445e-06	0.0017272930171075	3.59543762804184e-06	0.000720107290189064	8.68103447430633e-07	1.99281229242382e-06	1.12889072452458e-06	1.00172159599498	2.98030650843278e-06	0.00172605854804302	3.63761385999282e-07	4.31981783914003e-05	4.6714690324824e-08	1.92667382439997e-05	3.38831181804679e-05	1.03540051470918e-05	1.45504554399713e-05	0.0501973931705337	4.6714690324824e-08	1.45140793013713e-05	9.59533606678265e-05	0.000115132207241171	1.11491710034367e-08	5.38546591876144e-05	0.0502353692097567	4.42622088836437e-05	4.6714690324824e-08	2.97836951015937e-05	3.43974377325758e-05	4.6714690324824e-08	1.04314910837578e-05	3.25132309013892e-05	5.1363394686312e-08	1.44427378781789e-05	4.6714690324824e-08	1.11491710034367e-08	4.6714690324824e-08	4.6714690324824e-08	1.11491710034367e-08	1.03026417524055e-05	3.98562458484764e-08	4.6714690324824e-08
"Dipus_sagitta"	0.00101682040429329	2.24188415557802e-06	0.00101030101614615	0.00201548694349614	0.00100785095029329	5.76650813241243e-07	0.00100810256256073	2.31787275241327e-06	0.00100985029171333	2.23149398283895e-06	2.91754944471375e-06	8.95587164695728e-07	9.04676410056008e-07	8.98385792777505e-07	2.98030650843278e-06	1.00200714966009	0.00100844705603676	1.03680935740314e-06	3.19899790962076e-05	6.77880269528862e-06	2.91731020674679e-05	0.050164120475737	6.39054019773853e-08	4.14723742961256e-05	8.23843685920173e-05	6.77880269528861e-06	4.13686933603853e-05	9.48269426197757e-05	0.0501933625286758	1.44162703310311e-08	4.26685676315264e-05	9.32833395614701e-05	5.72325932141934e-05	6.77880269528862e-06	2.26282862787656e-05	1.7925057833563e-07	6.77880269528862e-06	1.11945123271089e-07	3.96673142087181e-05	3.18784854691278e-08	2.12116743545194e-05	6.77880269528862e-06	1.44162703310311e-08	6.77880269528862e-06	6.77880269528862e-06	1.44162703310311e-08	3.20269165082574e-08	1.80935282011202e-08	6.77880269528862e-06
"Stylodipus_telum"	0.00126587482888117	0.000361772353513225	0.00050724212565652	0.0013718468502735	3.73752953441837e-06	2.81251808046107e-07	0.000865335762151293	1.996183092323e-06	0.00136896524163993	2.36373036922673e-06	0.000361704773191492	5.73230190655464e-07	1.1387513210489e-06	7.0443519703344e-07	0.00086302927402151	0.000504223528018379	1.00261982525886	3.94993288154644e-07	0.0250739347969974	8.43916552587448e-06	2.36819083066911e-05	5.62141513791059e-05	5.2019440554636e-06	1.57997315261857e-05	0.0251585154588671	8.43916552587448e-06	1.57602321973703e-05	8.48261835570101e-05	0.0251549622495399	7.03129520115268e-09	4.26885870500259e-05	0.0251901275390918	2.79142419485762e-05	8.43916552587449e-06	2.05861439818792e-05	1.72815448549343e-05	8.43916552587449e-06	5.24820025511902e-06	2.8913477711293e-05	3.37675767032391e-08	1.56854816066819e-05	8.43916552587448e-06	7.03129520115268e-09	8.43916552587448e-06	8.43916552587449e-06	7.03129520115268e-09	5.16817647876036e-06	2.27750264209779e-08	8.43916552587449e-06
"Spermophilus_pygmaeus"	0.0025333334192355	8.81000348086255e-07	0.00251979677584827	5.64545883384566e-06	0.00251634970848791	8.72242229976406e-07	2.33646860712908e-06	8.73204537813791e-07	1.86138774633668e-06	2.08149258251611e-06	1.13003357921051e-06	8.68902474706127e-07	8.75312108811489e-07	8.71124100700617e-07	7.27522771998563e-07	2.07361871480628e-06	1.57997315261857e-06	1.00250885245565	1.69283887903855e-05	1.688888946157e-05	1.69516167819461e-05	0.000103379388685277	4.23213275800338e-08	0.100354098225994	3.61729273405507e-05	1.688888946157e-05	0.000103212980429161	6.7411918207783e-05	3.01547055036802e-07	2.18060557494101e-08	1.29061893229923e-07	2.84495763128475e-07	8.65700413251583e-05	1.688888946157e-05	2.24144301818113e-07	9.74953557299474e-08	1.688888946157e-05	8.88650397796175e-08	3.60852441213324e-05	2.97356083216588e-08	5.28859862594025e-05	1.688888946157e-05	2.18060557494101e-08	1.688888946157e-05	1.688888946157e-05	2.18060557494101e-08	1.25857192583751e-08	1.75062421762298e-08	1.688888946157e-05
"Xenopsylla_skrjabini"	0.0504142973111064	1.81312393057048e-05	6.86751638731096e-05	9.78711711856009e-05	3.22483595599413e-05	3.00872991740136e-08	4.89541626566047e-05	1.351163356436e-07	7.41545850523125e-05	1.69144352074735e-07	2.37251196697654e-05	4.92812344263058e-08	8.24177106306934e-08	5.5904881989629e-08	4.31981783914003e-05	3.19899790962076e-05	0.0501478695939949	8.46419439519275e-06	1.00158979205526	0.000336095315407376	0.000337182772864994	0.000340408312780619	2.61434052253993e-07	0.00033856777580771	0.00125940827169772	0.000336095315407376	0.00033772135636819	0.000341325523145979	0.00125909064202976	7.52182479350339e-10	2.57505303651882e-06	0.00126070090702121	2.98616444302085e-06	0.000336095315407376	1.35937129972682e-06	1.05391972879212e-06	0.000336095315407376	2.64945902532927e-07	2.20734418391775e-06	2.41634788678193e-09	0.000337076389176992	0.000336095315407376	7.52182479350339e-10	0.000336095315407376	0.000336095315407376	7.52182479350339e-10	2.59017704367211e-07	1.64835421261387e-09	0.000336095315407376
"Xenopsylla_hirtipes"	0.100702007139325	8.5243260087003e-08	8.66261151805673e-05	5.8557657343852e-05	6.41229661664408e-05	3.20494175434164e-08	1.13747490980801e-05	7.06143620549005e-08	1.14126459406325e-05	1.01915667226796e-07	1.12797620203815e-05	4.12394497870652e-08	5.09602891564972e-08	4.13662442759141e-08	9.3429380649648e-08	1.35576053905772e-05	3.37566621034979e-05	1.688888946157e-05	0.000672190630814752	1.00067134671426	0.000671997354899318	0.000675195210423327	2.6736989616257e-09	0.000675555578462801	2.96499750873745e-06	0.000671346714262164	0.000673866689516644	0.000674168427936258	2.68505910553487e-06	8.01235438585409e-10	8.81247368035057e-07	2.38906013324293e-06	3.18090469118408e-06	0.000671346714262164	6.60128201265714e-07	3.79684972090804e-07	0.000671346714262164	5.07177955395278e-09	1.5233405967062e-06	1.45593810323995e-09	0.000672584230193315	0.000671346714262164	8.0123543858541e-10	0.000671346714262164	0.000671346714262164	8.01235438585409e-10	1.21776085838576e-09	1.01920578312994e-09	0.000671346714262164
"Xenopsylla_gerbilli"	0.0503998016174489	2.17876586179588e-05	7.14596374377257e-05	0.0501403236447201	5.82612693384652e-05	5.66687979234016e-06	3.42956549550715e-05	3.22750399257171e-05	6.41068625250062e-05	1.38100106148276e-05	2.30272953467762e-05	1.36259506231089e-05	1.37231170489648e-05	1.3656906390256e-05	1.92667382439997e-05	2.91731020674679e-05	4.73638166133822e-05	8.47580839097304e-06	0.000337182772864994	0.000335998677449659	1.00089311338461	0.000896758117066755	5.08538131896949e-07	0.000339032335638922	0.000561565128704987	0.000335998677449659	0.000338184754799824	0.000897185715135922	0.000561896986306641	1.41671994808504e-07	0.000559472679078248	0.000562480496892998	0.000562437819389762	0.000335998677449659	0.000560110070044788	1.55057698443545e-06	0.000335998677449659	1.23823068588478e-06	2.07552920319898e-06	1.97285865926109e-07	0.000337019529413055	0.000335998677449659	1.41671994808504e-07	0.000335998677449659	0.000335998677449659	1.41671994808504e-07	3.1125226597084e-07	2.74462340979296e-07	0.000335998677449659
"Xenopsylla_conformis"	0.0202558563126998	1.5773235256006e-05	0.0201394429235311	0.0201297784267833	0.0201111076072415	9.23236804490393e-06	5.02503828985172e-05	1.99104227646782e-05	5.84110958719093e-05	2.2158561800621e-05	1.60309846856284e-05	1.23938858507349e-05	1.24821389182714e-05	1.24240273466937e-05	1.35532472721872e-05	0.0200656481902948	4.49713211032847e-05	2.06758777370554e-05	0.000136163325112247	0.000135039042084665	0.000358703246826702	1.00205191413597	5.41882815094672e-07	0.000827035109482218	0.000514340699529682	0.000135039042084665	0.000824967521708511	0.000763884246617621	0.00123049537877426	2.30809201122598e-07	0.000225496107418297	0.000228650329711545	0.000916312528456715	0.000135039042084665	0.000226153239631746	1.32589174964771e-06	0.000135039042084665	1.20565983834989e-06	0.000289279137934345	3.16550882866015e-07	0.000422745369563681	0.000135039042084665	2.30809201122598e-07	0.000135039042084665	0.000135039042084665	2.30809201122598e-07	2.25331932228657e-07	2.49642778365429e-07	0.000135039042084665
"Amphipsylla_schelkovnikovi"	2.00527422121928e-07	0.0502610271281491	3.85861502215218e-05	4.56481154174522e-05	1.45871459145275e-05	1.4563037742614e-05	3.43941995210451e-05	3.51478454941904e-05	1.05107158909136e-05	0.0502747209940639	4.63679309949051e-05	3.50848784791891e-05	0.000107315967828592	7.11034136371628e-05	1.03540051470918e-05	6.39054019773853e-08	1.04038881109272e-05	2.11606637900169e-08	2.61434052253993e-07	1.33684948081285e-09	5.08538131896949e-07	1.35470703773668e-06	1.00143622497317	8.46426551600677e-07	2.04644377781249e-06	1.33684948081285e-09	8.44310485221675e-07	3.41594805586207e-06	1.84056306113258e-06	3.64075943565349e-07	1.88901045004075e-06	0.000721915339007492	0.00144538149595444	1.33684948081285e-09	0.00144417444637513	0.00143991689023087	1.33684948081285e-09	0.00144074140631895	0.000719621385620674	0.000718210299915198	5.52567566931124e-07	1.33684948081285e-09	3.64075943565349e-07	1.33684948081285e-09	1.33684948081285e-09	3.64075943565349e-07	0.000718014673259273	2.14631935657184e-06	1.33684948081285e-09
"Nosopsyllus_laeviceps"	0.025333334192355	8.81000348086255e-06	0.0251979677584827	5.64545883384566e-05	0.0251634970848791	8.72242229976406e-06	2.33646860712908e-05	8.73204537813791e-06	1.86138774633668e-05	2.08149258251611e-05	1.13003357921051e-05	8.68902474706127e-06	8.75312108811489e-06	8.71124100700617e-06	7.27522771998563e-06	2.07361871480628e-05	1.57997315261857e-05	0.0250885245564985	0.000169283887903855	0.0001688888946157	0.000169516167819461	0.00103379388685277	4.23213275800338e-07	1.00354098225994	0.000361729273405507	0.0001688888946157	0.00103212980429161	0.00067411918207783	3.01547055036802e-06	2.18060557494101e-07	1.29061893229923e-06	2.84495763128475e-06	0.000865700413251583	0.0001688888946157	2.24144301818113e-06	9.74953557299474e-07	0.0001688888946157	8.88650397796175e-07	0.000360852441213324	2.97356083216588e-07	0.000528859862594025	0.0001688888946157	2.18060557494101e-07	0.0001688888946157	0.0001688888946157	2.18060557494101e-07	1.25857192583751e-07	1.75062421762298e-07	0.0001688888946157
