"Philodendron_apendiculatum"	"Cecropia_glaziovi"	"Cecropia_pachystachia"	"Cucurbitaceae"	"Vismia_sp."	"Ficus_luschnatiana"	"Ficus_sp."	"Piper_aduncun"	"Piper_dilatatum"	"Piper_sp."	"Rubus_brasiliensis"	"Aureliana_sp."	"Solanum_cinnamomeum"	"Solanum_megalochiton"	"Solanum_cf._paranaense"	"Solanum_rufescens"	"Solanum_santaecatharinae"	"Solanum_scuticum"	"Solanum_subsylvestris"	"Solanum_swartzianum"	"Solanum_variabile"	"Solanum_sp."	"Vassobia_breviflora"	"Unknown_family"	"Artibeus_fimbriatus"	"Artibeus_lituratus"	"Artibeus_jamaicensis"	"Carollia_perspicillata"	"Sturnira_lilium"	"Sturnira_tildae"
"Rubus_brasiliensis"	0.000265519469760524	0.000267884617634155	1.69543632954553e-06	0.000266720725107608	0.000265519469760524	1.69543632954553e-06	0.00026721490609007	0.000629507353380614	0.000629507353380614	0.000896228078488222	1.00089502682314	0.000265519469760524	0.000265519469760524	0.000629507353380614	0.000897069967786165	0.000265519469760524	0.000265519469760524	0.000268056795388013	0.000265519469760524	0.000265519469760524	0.000895026823141138	0.000898271223133249	0.000266720725107608	0.000266720725107608	0.000108112981237557	2.47090491230778e-05	6.69711544085388e-06	0.0503605882704491	0.0504486992544996	6.12943393508038e-05
"Aureliana_sp."	0.000529759521706491	0.000533654874583269	2.56121569031915e-06	0.00053133899380589	0.000529759521706491	2.56121569031915e-06	0.00053232073739681	1.27941781455745e-06	1.27941781455745e-06	0.000532618411620447	0.000531038939521049	1.00052975952171	0.000529759521706491	1.27941781455745e-06	0.00053266752019927	0.000529759521706491	0.000529759521706491	0.000532369845975633	0.000529759521706491	0.000529759521706491	0.000531038939521049	0.000534246992298668	0.00053133899380589	0.00053133899380589	0.000142152488945872	4.90871795460284e-05	1.33413718645817e-05	0.000102353425164596	0.100654309124233	4.88574203466301e-05
"Solanum_cinnamomeum"	0.000529759521706491	0.000533654874583269	2.56121569031915e-06	0.00053133899380589	0.000529759521706491	2.56121569031915e-06	0.00053232073739681	1.27941781455745e-06	1.27941781455745e-06	0.000532618411620447	0.000531038939521049	0.000529759521706491	1.00052975952171	1.27941781455745e-06	0.00053266752019927	0.000529759521706491	0.000529759521706491	0.000532369845975633	0.000529759521706491	0.000529759521706491	0.000531038939521049	0.000534246992298668	0.00053133899380589	0.00053133899380589	0.000142152488945872	4.90871795460284e-05	1.33413718645817e-05	0.000102353425164596	0.100654309124233	4.88574203466301e-05
"Solanum_megalochiton"	1.27941781455745e-06	2.11436068504196e-06	8.29656968771904e-07	2.10245640932681e-06	1.27941781455745e-06	8.29656968771904e-07	2.10907478332935e-06	0.00125773528894667	0.00125773528894667	0.001259837745356	0.00125901470676123	1.27941781455745e-06	1.27941781455745e-06	1.00125773528895	0.00126147241537306	1.27941781455745e-06	1.27941781455745e-06	3.74374480039258e-06	1.27941781455745e-06	1.27941781455745e-06	0.00125901470676123	0.00126229545396783	2.10245640932681e-06	2.10245640932681e-06	7.40734735292422e-05	3.30918700127304e-07	5.2859017126049e-08	0.100618823115734	0.000243089384765916	7.37312583549775e-05
"Solanum_cf._paranaense"	0.000177555840066423	0.000180198827466296	2.19249033120728e-06	0.000178671002982791	0.000177555840066423	2.19249033120728e-06	0.000179748330397631	0.000420490805124353	0.000420490805124353	0.000599161808107144	0.000598046645190777	0.000177555840066423	0.000177555840066423	0.000420490805124353	1.00171392967798	0.000177555840066423	0.000177555840066423	0.00129451620026895	0.000177555840066423	0.000177555840066423	0.000598046645190777	0.00171504484089483	0.000178671002982791	0.000178671002982791	0.00010036466247306	5.38663707419975e-05	4.50497068665741e-06	0.0336392644099483	0.0337356096126204	0.0334764909836306
"Solanum_rufescens"	0.000529759521706491	0.000533654874583269	2.56121569031915e-06	0.00053133899380589	0.000529759521706491	2.56121569031915e-06	0.00053232073739681	1.27941781455745e-06	1.27941781455745e-06	0.000532618411620447	0.000531038939521049	0.000529759521706491	0.000529759521706491	1.27941781455745e-06	0.00053266752019927	1.00052975952171	0.000529759521706491	0.000532369845975633	0.000529759521706491	0.000529759521706491	0.000531038939521049	0.000534246992298668	0.00053133899380589	0.00053133899380589	0.000142152488945872	4.90871795460284e-05	1.33413718645817e-05	0.000102353425164596	0.100654309124233	4.88574203466301e-05
"Solanum_santaecatharinae"	0.000529759521706491	0.000533654874583269	2.56121569031915e-06	0.00053133899380589	0.000529759521706491	2.56121569031915e-06	0.00053232073739681	1.27941781455745e-06	1.27941781455745e-06	0.000532618411620447	0.000531038939521049	0.000529759521706491	0.000529759521706491	1.27941781455745e-06	0.00053266752019927	0.000529759521706491	1.00052975952171	0.000532369845975633	0.000529759521706491	0.000529759521706491	0.000531038939521049	0.000534246992298668	0.00053133899380589	0.00053133899380589	0.000142152488945872	4.90871795460284e-05	1.33413718645817e-05	0.000102353425164596	0.100654309124233	4.88574203466301e-05
"Solanum_scuticum"	0.000177456615325211	0.00085192396072688	0.000672337535499852	0.000179481263558081	0.000177456615325211	0.000672337535499852	0.000849794150825063	1.24791493346419e-06	1.24791493346419e-06	0.000180729178491545	0.000178704530258675	0.000177456615325211	0.000177456615325211	1.24791493346419e-06	0.00129451620026895	0.000177456615325211	0.000177456615325211	1.0019635811726	0.000177456615325211	0.000177456615325211	0.000178704530258675	0.00129654084850182	0.000179481263558081	0.000179481263558081	0.000182218340958302	0.0335156443633491	2.1298099018172e-05	9.98331946771354e-05	0.0337167569117901	0.0334743501003083
"Solanum_subsylvestris"	0.000529759521706491	0.000533654874583269	2.56121569031915e-06	0.00053133899380589	0.000529759521706491	2.56121569031915e-06	0.00053232073739681	1.27941781455745e-06	1.27941781455745e-06	0.000532618411620447	0.000531038939521049	0.000529759521706491	0.000529759521706491	1.27941781455745e-06	0.00053266752019927	0.000529759521706491	0.000529759521706491	0.000532369845975633	1.00052975952171	0.000529759521706491	0.000531038939521049	0.000534246992298668	0.00053133899380589	0.00053133899380589	0.000142152488945872	4.90871795460284e-05	1.33413718645817e-05	0.000102353425164596	0.100654309124233	4.88574203466301e-05
"Solanum_swartzianum"	0.000529759521706491	0.000533654874583269	2.56121569031915e-06	0.00053133899380589	0.000529759521706491	2.56121569031915e-06	0.00053232073739681	1.27941781455745e-06	1.27941781455745e-06	0.000532618411620447	0.000531038939521049	0.000529759521706491	0.000529759521706491	1.27941781455745e-06	0.00053266752019927	0.000529759521706491	0.000529759521706491	0.000532369845975633	0.000529759521706491	1.00052975952171	0.000531038939521049	0.000534246992298668	0.00053133899380589	0.00053133899380589	0.000142152488945872	4.90871795460284e-05	1.33413718645817e-05	0.000102353425164596	0.100654309124233	4.88574203466301e-05
"Solanum_variabile"	0.000265519469760524	0.000267884617634155	1.69543632954553e-06	0.000266720725107608	0.000265519469760524	1.69543632954553e-06	0.00026721490609007	0.000629507353380614	0.000629507353380614	0.000896228078488222	0.000895026823141138	0.000265519469760524	0.000265519469760524	0.000629507353380614	0.000897069967786165	0.000265519469760524	0.000265519469760524	0.000268056795388013	0.000265519469760524	0.000265519469760524	1.00089502682314	0.000898271223133249	0.000266720725107608	0.000266720725107608	0.000108112981237557	2.47090491230778e-05	6.69711544085388e-06	0.0503605882704491	0.0504486992544996	6.12943393508038e-05
"Solanum_sp."	0.000133561748074667	0.000416051350980298	0.00028144947452818	0.000413315353405648	0.000133561748074667	0.00028144947452818	0.000415011222602847	0.000315573863491957	0.000315573863491957	0.000728889216897605	0.000449135611566625	0.000133561748074667	0.000133561748074667	0.000315573863491957	0.00128628363067112	0.000133561748074667	0.000133561748074667	0.000972405636376365	0.000133561748074667	0.000133561748074667	0.000449135611566625	1.001566037236	0.000413315353405648	0.000413315353405648	0.0251778244797882	8.47934598599658e-05	1.04012837745074e-05	0.0252459090793566	0.0253767321341867	0.025114440573135
"Vassobia_breviflora"	0.000265669496902945	0.000828631898052785	0.000560890821404708	0.000824293699240054	0.000265669496902945	0.000560890821404708	0.000826560318307653	1.0512282046634e-06	1.0512282046634e-06	0.000825344927444718	0.000266720725107608	0.000265669496902945	0.000265669496902945	1.0512282046634e-06	0.000268006504474186	0.000265669496902945	0.000265669496902945	0.000269221895337121	0.000265669496902945	0.000265669496902945	0.000266720725107608	0.000826630706811295	1.00082429369924	0.000824293699240054	0.0502761782103398	0.00011333095337995	2.07157974513196e-05	8.40982563730723e-05	0.0504772044115595	3.85733809973259e-05
"Unknown_family"	0.000265669496902945	0.000828631898052785	0.000560890821404708	0.000824293699240054	0.000265669496902945	0.000560890821404708	0.000826560318307653	1.0512282046634e-06	1.0512282046634e-06	0.000825344927444718	0.000266720725107608	0.000265669496902945	0.000265669496902945	1.0512282046634e-06	0.000268006504474186	0.000265669496902945	0.000265669496902945	0.000269221895337121	0.000265669496902945	0.000265669496902945	0.000266720725107608	0.000826630706811295	0.000824293699240054	1.00082429369924	0.0502761782103398	0.00011333095337995	2.07157974513196e-05	8.40982563730723e-05	0.0504772044115595	3.85733809973259e-05
"Artibeus_fimbriatus"	1.57947209939858e-05	0.011236089215223	0.011192204271191	0.0111724840467422	1.57947209939858e-05	0.011192204271191	0.011207998992185	8.23038594769358e-06	8.23038594769358e-06	0.0111807144326899	2.40251069416794e-05	1.57947209939858e-05	1.57947209939858e-05	8.23038594769358e-06	3.345488749102e-05	1.57947209939858e-05	1.57947209939858e-05	6.07394469861006e-05	1.57947209939858e-05	1.57947209939858e-05	2.40251069416794e-05	0.0111901442132392	0.0111724840467422	0.0111724840467422	1.00410203931734	0.00177574727213871	0.000280902230380575	0.000658430875815486	0.00300099698885731	0.000282893416480218
"Artibeus_lituratus"	9.81743590920568e-06	0.0201728976046679	0.0201126479247471	4.53323813519798e-05	9.81743590920568e-06	0.0201126479247471	0.0201224653606563	6.61837400254608e-08	6.61837400254608e-08	4.53985650920053e-05	9.88361964923114e-06	9.81743590920568e-06	9.81743590920568e-06	6.61837400254608e-08	3.23198224451985e-05	9.81743590920568e-06	9.81743590920568e-06	0.0201093866180094	9.81743590920568e-06	9.81743590920568e-06	9.88361964923114e-06	6.78347678879727e-05	4.53323813519798e-05	4.53323813519798e-05	0.00319634508984967	1.00385664896521	0.000504322440116698	5.29469920203686e-06	0.00186531282274908	0.000673086083879021
"Artibeus_jamaicensis"	1.33413718645817e-05	0.100342720640516	7.85224670497274e-05	4.14315949026393e-05	1.33413718645817e-05	7.85224670497274e-05	9.18638389143091e-05	5.2859017126049e-08	5.2859017126049e-08	4.14844539197653e-05	1.33942308817078e-05	1.33413718645817e-05	1.33413718645817e-05	5.2859017126049e-08	1.35149120599722e-05	1.33413718645817e-05	1.33413718645817e-05	6.3894297054516e-05	1.33413718645817e-05	1.33413718645817e-05	1.33942308817078e-05	4.16051350980298e-05	4.14315949026393e-05	4.14315949026393e-05	0.00252812007342518	0.00252161220058349	1.00250856801601	4.22872137008392e-06	0.00253486065427053	3.62043534793368e-06
"Carollia_perspicillata"	1.27941781455745e-05	2.11436068504196e-05	8.29656968771904e-06	2.10245640932681e-05	1.27941781455745e-05	8.29656968771904e-06	2.10907478332935e-05	0.0125773528894667	0.0125773528894667	0.01259837745356	0.0125901470676123	1.27941781455745e-05	1.27941781455745e-05	0.0125773528894667	0.0126147241537306	1.27941781455745e-05	1.27941781455745e-05	3.74374480039258e-05	1.27941781455745e-05	1.27941781455745e-05	0.0125901470676123	0.0126229545396783	2.10245640932681e-05	2.10245640932681e-05	0.000740734735292422	3.30918700127304e-06	5.2859017126049e-07	1.00618823115734	0.00243089384765916	0.000737312583549775
"Sturnira_lilium"	0.00529759521706491	0.00533654874583269	2.56121569031915e-05	0.0053133899380589	0.00529759521706491	2.56121569031915e-05	0.0053232073739681	1.27941781455745e-05	1.27941781455745e-05	0.00532618411620447	0.00531038939521049	0.00529759521706491	0.00529759521706491	1.27941781455745e-05	0.0053266752019927	0.00529759521706491	0.00529759521706491	0.00532369845975633	0.00529759521706491	0.00529759521706491	0.00531038939521049	0.00534246992298668	0.0053133899380589	0.0053133899380589	0.00142152488945872	0.000490871795460284	0.000133413718645817	0.00102353425164596	1.00654309124233	0.000488574203466301
"Sturnira_tildae"	1.628580678221e-05	4.82724713057825e-05	3.1865983345308e-05	2.57155873315506e-05	1.628580678221e-05	3.1865983345308e-05	4.8151790127518e-05	2.45770861183258e-05	2.45770861183258e-05	5.02926734498765e-05	4.08628929005359e-05	1.628580678221e-05	1.628580678221e-05	2.45770861183258e-05	0.0334764909836306	1.628580678221e-05	1.628580678221e-05	0.0334743501003083	1.628580678221e-05	1.628580678221e-05	4.08628929005359e-05	0.03348592076418	2.57155873315506e-05	2.57155873315506e-05	0.000848680249440653	0.00112181013979837	1.20681178264456e-06	0.00196616688946607	0.00309430328861991	1.0030688427219
