"Spermophilus_fulvus"	"Marmota_caudata"	"Meriones_tamariscinus"	"Cricetulus_migratorius"	"Microtus_gregalis"	"Apodemus_uralensis"	"Allactaga_elater"	"Allactaga_major"	"Marmota_baibacina"	"Alticola_argentatus"	"Microtus_socialis"	"Apodemus_agrarius"	"Microtus_kirgisorum"	"Clethrionomys_centralis"	"Ellobius_talpinus"	"Citellophilus_trispinus"	"Neopsylla_setosa"	"Oropsylla_ilovaiskii"	"Citellophilus_lebedewi"	"Nosopsyllus_aralis"	"Rhadinopsylla_li"	"Oropsylla_silantiewi"	"Neopsylla_teratura"	"Frontopsylla_elata"	"Amphipsylla_schelkovnikovi"	"Pectinoctenus_nemorosa"	"Rhadinopsylla_bivirgis"	"Mesopsylla_hebes"	"Callopsylla_caspia"	"Nosopsyllus_fidus"	"Amphipsylla_rossica"	"Rhadinopsylla_angusta"	"Amphipsylla_asiatica"	"Frontopsylla_macrophthalma"	"Amphipsylla_anceps"	"Ctenophthalmus_assimilis"	"Neopsylla_pleskei"	"Amalaraeus_penicilliger"	"Neopsylla_meridiana"	"Amphipsylla_primaris"	"Ctenophthalmus_golovi"	"Frontopsylla_protera"	"Amphipsylla_sibirica"	"Peromyscopsylla_bidentata"	"Amphipsylla_dumalis"	"Frontopsylla_ornata"	"Rhadinopsylla_cedestis"	"Frontopsylla_ambigua"	"Neopsylla_mana"
"Microtus_socialis"	0.000422047210395696	1.97953955750416e-07	0.000845251273250657	0.00168474092570405	0.00126326762416826	0.000424195052349807	0.000421784285919629	0.000421184438648312	2.48685874058312e-10	4.67948065359555e-06	1.00293115692192	9.11939529551418e-07	9.83281393917961e-07	0.00125996768414031	0.000420641780293257	1.54866329057682e-05	7.0341201732616e-06	2.60312400537589e-05	4.9488488937604e-09	0.0251273891521043	3.86126750661928e-06	4.97371748116623e-09	0.0251332920274088	3.89810153461151e-05	1.40395077142004e-05	1.64889948994081e-05	3.6531501734984e-05	4.70761088829747e-05	3.05285026136085e-05	3.34772203238676e-05	3.85631865772552e-06	1.26326762416826e-05	1.26326762416826e-05	1.89971198804973e-05	0.0250999511070039	2.10851889741891e-05	1.40395077142004e-05	1.27598316556051e-05	2.67501753001095e-05	8.29401931203529e-08	3.85631865772552e-06	7.79913442265926e-08	0.025136277307255	6.30763755512423e-05	3.50715967288632e-05	3.93431000195211e-06	7.07971714973917e-06	3.85631865772552e-06	3.85631865772552e-06
"Apodemus_agrarius"	0.00336149545143726	3.87676233524372e-07	0.000847453347685606	0.000843946047248613	4.15619280384851e-06	0.000843827911483861	4.17031854588648e-06	2.10717700073336e-06	4.87030444126095e-10	2.03121639486061e-06	1.82387905910284e-06	1.00334931865502	0.000839545869140293	3.99249161098397e-09	7.41879433467068e-07	6.44994576674771e-05	5.6024924190621e-05	6.46037156311243e-05	9.69190583810929e-09	7.17524355680314e-05	7.68085473750957e-06	9.7406088825219e-09	2.33028329117887e-05	2.32201419636378e-05	7.03288372707178e-06	7.71272475970995e-06	1.55776564372856e-05	1.56819144009328e-05	1.47456084867817e-05	0.0502886467304343	7.67116283167146e-06	4.15619280384851e-08	4.15619280384851e-08	8.57879144050323e-06	7.12004263158783e-06	8.51609540489455e-06	7.03288372707178e-06	4.20527089916341e-05	7.10829926169126e-06	4.35455124191194e-08	7.67116283167147e-06	3.38536065810101e-08	4.57966010581201e-08	3.40532311615593e-08	7.06997769874513e-06	7.70501643825248e-06	0.0502234908569417	7.67116283167147e-06	7.67116283167147e-06
"Microtus_kirgisorum"	0.000843321875191642	1.79698575702751e-06	0.000843377610688838	0.000845157305554426	0.00168344861853939	0.000845939797197558	2.05964994933211e-06	1.40148117322214e-06	2.25751979526069e-09	0.00168147026257423	1.96656278783592e-06	0.000839545869140292	1.00250908801595	1.41073710783583e-06	1.02307187859249e-06	2.24891406934158e-05	1.40553645865274e-05	2.25406319421491e-05	4.49246439256877e-08	2.96794895972393e-05	7.73528643663076e-06	4.51503959052138e-08	4.01019192948998e-05	4.00016016312742e-05	7.04297754628688e-06	2.4524847978099e-05	1.55234696922827e-05	1.5574960941016e-05	3.15678255243858e-05	0.050204654174287	7.69036179270507e-06	1.68344861853939e-05	1.68344861853939e-05	8.48526735562169e-06	2.39266278013767e-05	2.52682622922823e-05	7.04297754628688e-06	0.0501703133913591	5.19019681079179e-05	2.80694290201628e-05	7.69036179270508e-06	2.80245043762371e-05	1.1970092508769e-07	2.80950412316289e-05	7.0941311402165e-06	3.57148661689422e-05	5.6032658043542e-05	7.69036179270508e-06	7.69036179270508e-06
"Clethrionomys_centralis"	1.06233525948786e-06	2.11964454672385e-06	2.13024939240653e-06	5.64898399551e-06	6.00048023377729e-06	3.19158749351317e-06	1.06026698833012e-06	1.05914878202062e-06	2.66287003357267e-09	0.00252591927884243	0.00251993536828063	3.99249161098397e-09	1.41073710783583e-06	1.00503040688637	1.05847835119655e-06	3.90080815821962e-08	1.77055876581309e-08	6.55147562904493e-08	5.29911136680962e-08	6.31462787893361e-05	8.20055454273068e-08	5.32574006714534e-08	6.32087047192259e-05	1.57396594650299e-07	4.707486662925e-08	8.90192340969836e-08	1.03682319954003e-07	1.30188994662256e-07	1.36094100726234e-07	1.85833859942998e-07	2.90144317592106e-08	6.0004802337773e-08	6.0004802337773e-08	4.78091686323183e-08	6.31054638759827e-05	8.13072962618383e-08	4.707486662925e-08	4.22291963051035e-05	4.22057343163409e-05	4.2151645761042e-05	2.90144317592106e-08	4.20986546473739e-05	0.0503145187285257	0.0502936189989661	9.99987841890775e-08	4.21276690791331e-05	1.79052122386801e-08	2.90144317592106e-08	2.90144317592106e-08
"Ellobius_talpinus"	2.41691788190467e-06	3.88342637187328e-07	0.000844480663188772	0.00336248053002402	0.000846905349024206	0.000845529404850474	2.58806618262719e-06	3.09655429966869e-06	4.87867634657447e-10	1.8978104489124e-06	0.000841283560586513	7.41879433467068e-07	1.02307187859249e-06	1.05847835119655e-06	1.00334711898436	8.48508859658614e-06	4.02819646984112e-08	8.54979025115182e-06	9.70856592968319e-09	5.77057688260038e-05	7.69633951911582e-06	9.75735269314894e-09	0.0502410092003913	5.26211621588495e-05	2.80206710835335e-05	1.61556844434282e-05	3.65686961920769e-05	3.66333978466426e-05	4.41763555269617e-05	4.42806381989088e-05	7.68663095318613e-06	8.46905349024207e-06	8.46905349024206e-06	8.50950828645341e-06	5.75218135884384e-05	1.69138601221298e-05	2.80206710835335e-05	8.55183725832023e-06	3.65213547479241e-05	4.13387400782231e-08	7.68663095318614e-06	3.16301741485399e-08	2.10850129322227e-05	8.45540917083675e-08	0.0501953766203013	7.71826112733468e-06	7.73759363717646e-08	7.68663095318614e-06	7.68663095318614e-06
"Citellophilus_trispinus"	0.0502825521745492	2.0114843632647e-08	0.0502576571809849	9.58252666386367e-05	4.6536825408116e-05	4.37635893212271e-05	0.000105171221127738	5.19729004152302e-05	2.52699040611143e-11	1.15750691837812e-07	3.09732658115364e-05	6.44994576674771e-05	2.24891406934158e-05	3.90080815821963e-08	8.48508859658614e-06	1.00134061910805	0.000838042536242486	0.00134324838858053	5.02871090816175e-10	0.00134655369412831	3.98353683101972e-07	5.05398081222286e-10	0.000505436920839715	0.000504238334764597	7.98543888655306e-07	8.63219066092316e-07	0.000505107545712346	0.000507736826240539	1.66176295474762e-06	0.00134616493267105	3.97850812011156e-07	4.65368254081161e-07	4.6536825408116e-07	0.000505205852338042	2.03824378802488e-06	0.00050304194006393	7.98543888655306e-07	1.59175446694925e-06	1.26584132093376e-06	2.43204928811304e-09	3.97850812011156e-07	1.92917819729687e-09	7.76282049367518e-07	3.87958227640668e-09	1.22279831848461e-06	3.99779990208453e-07	0.00084126750912586	3.97850812011156e-07	3.97850812011156e-07
"Neopsylla_setosa"	0.100447211018533	1.30334295470982e-08	0.000196488884274797	5.6640710947545e-05	3.63101618875306e-07	2.83544143757164e-05	8.42856463357489e-05	2.82549285715695e-05	1.63736552099224e-11	7.62222880471352e-08	2.81364806930464e-05	0.000112049848381242	2.81107291730547e-05	3.54111753162619e-08	8.05639293968225e-08	0.00167608507248497	1.00167412018364	0.00167819221364337	3.25835738677455e-10	0.00168030946253764	2.58093239154281e-07	3.27473104198448e-10	3.4057334007112e-06	2.6982931869152e-06	4.72005924562875e-07	2.61398419604357e-07	3.37872571969649e-06	5.48586687809021e-06	7.33404344167232e-07	0.00168382287469067	2.57767403415604e-07	3.63101618875306e-09	3.63101618875306e-09	4.07203000114169e-06	1.17904895807779e-06	1.96851985893672e-06	4.72005924562875e-07	1.41043784630894e-06	4.7690731221908e-07	1.59620720612971e-09	2.57767403415604e-07	1.27037146745225e-09	7.05182576091972e-07	3.04093023326535e-09	4.76034121032716e-07	2.59037774883056e-07	0.00167972267606129	2.57767403415604e-07	2.57767403415604e-07
"Oropsylla_ilovaiskii"	0.0335638442728673	1.34671774554524e-08	0.0336101521172564	9.91318444745646e-05	3.11809994001896e-05	2.92824431250253e-05	0.03350817460789	6.96858866330332e-05	1.69185646425281e-11	8.7265899679862e-08	3.47083200716785e-05	4.30691437540828e-05	1.50270879614327e-05	4.36765041936329e-08	5.69986016743454e-06	0.000895498925720352	0.000559397404547788	1.00173320329092	3.3667943638631e-10	0.00173721996051112	2.66540707845707e-07	3.38371292850563e-10	0.000338658334909094	0.00033750563389893	8.26098703954705e-07	5.78014022411217e-07	0.000339250482764286	0.00117695484796154	1.40411272636592e-06	0.000899496040038493	2.66204028409321e-07	3.11809994001896e-07	3.11809994001896e-07	0.00117380588636981	2.00561669974856e-06	0.000336413331166566	8.26098703954705e-07	1.06461882373486e-06	1.13936312961793e-06	1.79111109771734e-09	2.66204028409321e-07	1.45443166133103e-09	8.69891827001644e-07	3.63825687101268e-09	1.11109171232643e-06	2.67658460070652e-07	0.000561550861735493	2.66204028409321e-07	2.66204028409321e-07
"Citellophilus_lebedewi"	1.95501443206473e-08	0.100629730901978	6.79906442954894e-08	1.77221926604911e-07	2.8629212450191e-07	0.000126631931256519	1.71845101063228e-10	1.76054506062675e-10	0.000126419259927108	0.000126513086346051	1.97953955750416e-08	1.93838116762186e-08	8.98492878513755e-08	1.05982227336192e-07	1.94171318593664e-08	1.00574218163235e-09	3.25835738677455e-10	1.01003830915893e-09	1.00251574327255	2.98764107044465e-09	0.0025168944719245	0.00252838519854215	1.15768479361796e-06	1.15621905213561e-06	1.47684938837426e-09	1.15406229630428e-06	2.16262431486457e-09	2.16692044239115e-09	1.15553914569266e-06	1.15914362160565e-06	1.15119937505926e-06	2.8629212450191e-09	2.8629212450191e-09	6.84202570481475e-10	4.8346555227694e-09	3.54282768797399e-09	1.47684938837426e-09	2.11590682473844e-06	2.11289120973424e-06	0.00251785182398854	1.15119937505926e-06	2.10855143910085e-06	5.79399625618566e-09	2.11385055046766e-06	2.44770598134257e-09	3.25975081416012e-06	1.29502632248838e-09	1.15119937505926e-06	1.15119937505926e-06
"Nosopsyllus_aralis"	0.0168030946253764	1.99176071362976e-08	0.0168799654286498	0.016853907801494	5.66561888210323e-05	3.46899489306584e-05	0.0167903499551781	0.0167608998873072	2.50221195179619e-11	4.82980605150419e-06	0.0167515927680695	2.39174785226771e-05	9.89316319907975e-06	2.10487595964454e-05	1.92352562753346e-05	0.000448851231376104	0.000280051577089607	0.000868609980255558	4.97940178407441e-10	1.00198654569405	3.15861112275302e-07	5.00442390359238e-10	0.000729882393041426	0.000310130811025922	0.000140449231679117	8.81925060307217e-07	0.000867945548875854	0.00128770429775531	0.000141331156739424	0.000591306358313406	3.15363172096894e-07	5.66561888210323e-07	5.66561888210323e-07	0.000588558403165951	0.000559805612769065	0.000169366216174708	0.000140449231679117	1.14171681568938e-06	0.000141096290334852	8.09947077034773e-08	3.15363172096894e-07	8.04967675250699e-08	0.00041984225718156	1.13293474734734e-06	0.000141410994492883	3.95859939621964e-07	0.000281247451015741	3.15363172096894e-07	3.15363172096894e-07
"Rhadinopsylla_li"	7.74279717462843e-06	0.05033788943849	2.69307063524831e-05	4.23561462820852e-05	5.76973707810588e-05	0.0503568876309096	5.82951466635665e-08	5.22304212700838e-08	6.32385545709674e-05	8.63308187203464e-05	7.72253501323856e-06	7.68085473750957e-06	7.73528643663076e-06	8.20055454273068e-08	7.69633951911581e-06	3.98353683101972e-07	1.2904661957714e-07	3.99811061768561e-07	0.00125844723596225	9.47583336825905e-07	1.00171623712352	0.00126477109141935	0.00045956701656203	0.000458989136210743	3.52967885684044e-07	0.000458366861261534	6.24015963251211e-07	6.254733419178e-07	0.000458719829147218	0.000459312016181216	0.000457789887553723	5.76973707810588e-07	5.76973707810588e-07	2.70764442191421e-07	1.1230049688256e-06	8.46280771335419e-07	3.52967885684044e-07	2.40258500831457e-06	2.36878857216707e-06	0.00125988608294092	0.000457789887553723	1.43884697867244e-06	1.97163652602329e-07	1.44294725594381e-06	7.37784861639834e-07	0.000459228734532396	5.13089356452619e-07	0.000457789887553723	0.000457789887553723
"Oropsylla_silantiewi"	9.82419312595342e-09	0.0505677039708431	3.41661529123062e-08	8.90562445250807e-08	1.4386538919694e-07	6.36341363098084e-05	8.63543221423255e-11	8.84696010365203e-11	0.0503147835477021	6.35744152492719e-05	9.94743496233246e-09	9.74060888252189e-09	4.51503959052138e-08	5.32574006714534e-08	9.75735269314894e-09	5.05398081222286e-10	1.63736552099224e-10	5.07556939275844e-10	0.00126419259927108	1.50132717107771e-09	0.00126477109141935	1.00629567095404	5.81751152571837e-07	5.81014599063121e-07	7.4213537104234e-10	5.79930802162955e-07	1.08674588686662e-09	1.08890474492018e-09	5.80672937533998e-07	5.82484231962638e-07	5.78492148270987e-07	1.4386538919694e-09	1.4386538919694e-09	3.4382038717662e-10	2.42947513707005e-09	1.78031542109246e-09	7.4213537104234e-10	1.06326976117509e-06	1.06175437675088e-06	0.00126525217285856	5.78492148270987e-07	1.05957358748787e-06	2.91155590763098e-09	1.06223645752144e-06	1.23000300569979e-09	1.63806573575885e-06	6.50766996225319e-10	5.78492148270987e-07	5.78492148270987e-07
"Neopsylla_teratura"	3.4057334007112e-05	7.7178986241197e-06	0.0167911351379786	0.0168788246821687	0.016836029516845	0.0168295663860581	3.40077536523424e-05	3.02445833597979e-05	9.69585254286396e-09	2.3772450843079e-05	0.0167555280182725	7.76761097059623e-06	1.33673064316332e-05	2.10695682397419e-05	0.0167470030667971	0.000168478973613238	5.67622233451866e-07	0.000169329167454547	1.92947465602993e-07	0.000729882393041426	0.000153189005520677	1.93917050857279e-07	1.00188616293075	0.000629924576954716	0.000140656872351406	0.000321356353223523	0.000309576376509852	0.000310426570351161	0.000462013225574929	0.000463188649889829	0.000152996058055074	0.00016836029516845	0.00016836029516845	0.000168761545221095	0.000727905367976669	0.000336271646548236	0.000140656872351406	0.000169424868004083	0.000309413375033907	5.89154979654309e-07	0.000152996058055074	3.96207514051317e-07	0.0004199416788688	1.44968592603841e-06	0.00097800702569126	0.000153392265569125	9.56002781981678e-07	0.000152996058055074	0.000152996058055074
"Frontopsylla_elata"	4.0474397803728e-05	1.15621905213561e-05	0.025144459408557	0.0251920564868599	0.0252012899509377	0.0252126064676571	4.04023216759572e-05	3.47598502159973e-05	1.4525364976578e-08	3.54942439870558e-05	3.89810153461151e-05	1.16100709818189e-05	2.00008008156371e-05	7.86982973251495e-08	2.63105810794247e-05	0.000252119167382299	6.745732967288e-07	0.000253129225424197	2.89054763033903e-07	0.000465196216538882	0.000229494568105371	2.90507299531561e-07	0.000944886865432074	1.00094259681099	0.000209933804057166	0.000481218412851714	0.000462537059816602	0.000463547117858501	0.00069115221690888	0.000692839028371674	0.000229205513342338	0.000252012899509377	0.000252012899509377	0.000252454652127469	0.000462921228950195	0.000503457493594946	0.000209933804057166	0.000253604510283276	0.00046253827429966	8.80625496151499e-07	0.000229205513342338	5.91570733117597e-07	9.78460298519133e-07	5.95505647983854e-07	0.000211249333111137	0.000229797084075455	1.25507684581974e-06	0.000229205513342338	0.000229205513342337
