"Nephrosperma_vanhoutteanum"	"Pittosporum_senacia"	"Chrysobalanus_icaco"	"Erythroxylum_sechellarum"	"Dillenia_ferruginea"	"Paragenipa_wrightii"	"Northea_hornei"	"Phoenicophorium_borsigianum"	"Ixora_pudica"	"Apis_mellifera"	"Lasioglossum_mahense"	"Unidentified_sp3_M_PL_123"	"Nectarinia_dussumieri"	"Ornidia_obesa"	"Hemipyrellia_germana"	"Rhiparida_seychellensis"	"Megachile_seychellensis"	"Phelsuma_sp1_M_PL_123"	"Neophyllomyza_approximatonervis"	"Cratopus_aurostriatus"	"Unidentified_sp2_M_PL_123"	"Rhynchium_brunneum"	"Unidentified_sp5_M_PL_123"	"Polistes_olivaceus"	"Tricimba_seychellensis"	"Chalcidoma_disjunctum"	"Dichaetomyia_fasciculifera"	"Eagris_sabadius"	"Eristalinus_vicarians"	"Hemipyrellia_sp1_M_PL_123"	"Lampides_boeticus"	"Mabuya_sechellensis"	"Scaptodrosophila_sp1_M_PL_123"	"Unidentified_sp1_M_PL_123"	"Unidentified_sp4_M_PL_123"
"Lasioglossum_mahense"	0.0144632570938345	0.0144692063343358	0.0144316334236857	0.0144064855488117	0.0143857120002697	0.0143642563905837	7.26105904903013e-05	0.0144169396280897	0	0.00157481965260505	1.00157336744079	0.000120527142448621	0.000960206518778914	0.000599647897204517	0.00031338586900893	0.000745735902258348	0.000252065381851674	0.0006870420444243	0.000121979354258427	0.000326483422849902	0.000419667950379287	0.000180395417796071	0.000326483422849902	0.000180395417796071	0.000120527142448621	0.000288129710976234	0.000120527142448621	0.000180395417796071	0.000131538239403053	0.000120527142448621	0.000131538239403053	0.000131538239403053	0	0.000288129710976234	0.000205956280401281
"Unidentified_sp3_M_PL_123"	0.100567897959453	8.61429875516744e-05	2.29433823703252e-05	2.27702930607372e-05	4.38188249154131e-05	4.37767147354981e-05	7.37859315379138e-05	0.000148964916476815	0	0.000845165715771105	0.000843689997140347	1.00083806581633	4.51642334573464e-06	1.94628684658891e-06	2.54562897903893e-06	0.000841853381131115	0.000838848934397424	0.0008427640230633	0.00083954153495953	0.000840193886564155	1.23852392986633e-06	2.86792279629065e-07	0.000840193886564155	2.86792279629065e-07	0.000838065816328772	4.55405861214743e-07	0.000838065816328772	2.86792279629065e-07	7.83118068651585e-07	0.000838065816328772	7.83118068651585e-07	7.83118068651585e-07	0	4.55405861214743e-07	2.12807023538307e-06
"Nectarinia_dussumieri"	0.000108394160297631	0.0202201697555467	0.0202076193048912	5.04830272993638e-05	0.0201185807021707	0.0200985917487684	0.0201275258245459	7.87364865811067e-05	0	0.0017468396427814	0.00134428912629048	9.03284669146929e-07	1.00174380189061	0.000838786580404978	0.000838965482852483	0.000588219430714143	0.000184723009719571	0.000907043401830434	0.000403453801160065	2.0280916203056e-06	0.000184829385596412	0.00025259524131114	2.02809162030559e-06	0.000252595241311141	9.03284669146928e-07	1.00966054598728e-06	9.03284669146929e-07	0.000252595241311141	0.000183819725050424	9.03284669146929e-07	0.000183819725050424	0.000183819725050424	0	1.00966054598728e-06	1.12480695115867e-06
"Ornidia_obesa"	7.78514738635565e-05	0.0336162576228086	0.0335955009703972	5.30407933910896e-05	0.0334696997269588	6.55694203043749e-05	6.99149903006852e-05	6.22660120767049e-05	0	0.00140057672661655	0.00139917842681054	6.48762282196304e-07	0.0013979776340083	1.00139494009869	0.000726944403961511	0.000976534613305143	0.000306251104307729	4.57581205405802e-06	2.04706208821001e-06	1.53827674043495e-06	0.000306663157893354	0.000419943762129965	1.53827674043495e-06	0.000419943762129965	6.48762282196304e-07	1.06081586782179e-06	6.48762282196305e-07	0.000419943762129965	0.000305602342025532	6.48762282196305e-07	0.000305602342025533	0.000305602342025533	0	1.06081586782179e-06	8.89514458238641e-07
"Hemipyrellia_germana"	0.000101825159161557	0.0335899249544706	0.0335859230605375	4.34408788065741e-05	8.78705786621253e-05	7.27443744072707e-05	0.0334756395716223	5.27324324331839e-05	0	0.00140074648578661	0.000731233694354169	8.48542993012976e-07	0.00139827580475414	0.000726944403961511	1.00139469978382	0.000308722229161137	0.000306211497124564	0.000672933264248971	0.000670361334425459	1.60186345634418e-06	0.000306231771707682	0.000419824038256718	1.60186345634417e-06	0.000419824038256718	8.48542993012976e-07	8.68817576131481e-07	8.48542993012976e-07	0.000419824038256718	0.000305362954131551	8.48542993012976e-07	0.000305362954131551	0.000305362954131551	0	8.68817576131481e-07	7.53320463331199e-07
"Rhiparida_seychellensis"	0.0252556014339335	0.025216612750682	8.21171324146577e-05	4.6667721651706e-05	0.0251066280863283	6.40021918104151e-05	6.36636809280518e-05	0.0251748080123525	0	0.00130631110257067	0.00130503782895211	0.000210463345282779	0.000735274288392679	0.000732400959978858	0.000231541671870853	1.00130147795557	0.000439705279379888	0.000572976788158778	0.00021173661890134	0.000570103459744957	0.000230175288530143	1.02646415518322e-06	0.000570103459744957	1.02646415518322e-06	0.000210463345282779	9.33354433034121e-07	0.000210463345282779	1.02646415518322e-06	0.000229241934097109	0.000210463345282779	0.000229241934097109	0.000229241934097109	0	9.33354433034121e-07	0.000359640114462179
"Megachile_seychellensis"	0.0503309360638454	0.0502893809167811	6.37462614273709e-05	4.6740444117641e-05	7.01819020597843e-05	4.34656228354875e-05	6.721136332239e-05	9.84384357118369e-05	0	0.000883573063747305	0.000882228836480857	0.000419424467198712	0.000461807524298928	0.000459376656461593	0.000459317245686846	0.000879410558759775	1.00087660065735	0.000423261598403359	0.00042076869446516	0.000420830730566024	0.000458110999034908	7.96828267842135e-07	0.000420830730566024	7.96828267842135e-07	0.000419424467198712	9.34808882352819e-07	0.000419424467198712	7.96828267842135e-07	0.000457176190152555	0.000419424467198712	0.000457176190152555	0.000457176190152555	0	9.34808882352819e-07	1.40626336731196e-06
"Phelsuma_sp1_M_PL_123"	0.025282920691899	0.000103377277943958	7.83976512793969e-05	3.87304902568395e-05	7.56047481848443e-05	0.0251036883655047	0.0251390092054941	0.0251883725795382	0	0.00170510376185241	0.00120232357774252	0.000210691005765825	0.00113380425228804	3.43185904054352e-06	0.000504699948186729	0.000572976788158778	0.000211630799201679	1.00170089729301	0.000713471189875707	0.000570524899759228	1.71440324099096e-06	9.79970640992462e-07	0.000570524899759227	9.79970640992462e-07	0.000210691005765825	7.7460980513679e-07	0.000210691005765825	9.79970640992462e-07	9.39793435854167e-07	0.000210691005765825	9.39793435854167e-07	9.39793435854167e-07	0	7.7460980513679e-07	0.000359833893993402
"Neophyllomyza_approximatonervis"	0.0503724920975718	0.00010977196839339	7.80660250561196e-05	2.41508180178313e-05	5.48420416859532e-05	7.9826417130261e-05	0.0501784124669796	0.000112539175266061	0	0.00143049598924409	0.000426927739904494	0.000419770767479765	0.00100863450290016	3.07059313231501e-06	0.00100554200163819	0.00042347323780268	0.00042076869446516	0.00142694237975141	1.00142333901682	0.000421378469983566	1.48094334575108e-06	9.75825313201495e-07	0.000421378469983566	9.75825313201495e-07	0.000419770767479765	4.83016360356626e-07	0.000419770767479765	9.75825313201495e-07	9.97926985394455e-07	0.000419770767479765	9.97926985394455e-07	9.97926985394455e-07	0	4.83016360356626e-07	1.60770250380088e-06
"Cratopus_aurostriatus"	0.0504116331938493	8.07166012340833e-05	3.09984959265256e-05	3.08146023519037e-05	5.93073313812318e-05	5.92514895449236e-05	6.4076335074424e-05	0.0502733029607386	0	0.00114397350667615	0.00114269197997466	0.000420096943282078	5.07022905076399e-06	2.30741511065242e-06	2.40279518451626e-06	0.00114020691948991	0.000420830730566024	0.00114104979951845	0.000421378469983566	1.00113828698558	1.35007933098429e-06	3.8748119908157e-07	0.00113828698557834	3.8748119908157e-07	0.000420096943282078	6.16292047038075e-07	0.000420096943282078	3.8748119908157e-07	7.33787283946212e-07	0.000420096943282078	7.33787283946212e-07	7.33787283946212e-07	0	6.16292047038075e-07	0.000718190042296266
"Unidentified_sp2_M_PL_123"	7.43114357919797e-05	0.0503240910776972	7.95391288584098e-05	0.0503137982193154	7.54380329663138e-05	4.86818308071885e-05	4.30840690408958e-05	5.11572156235786e-05	0	0.00146969950770832	0.0014688378263275	6.19261964933164e-07	0.000462073463991029	0.000459994736840031	0.000459347657561523	0.000460350577060286	0.000458110999034909	3.42880648198192e-06	1.48094334575108e-06	1.35007933098429e-06	1.00146376770146	9.94239110730122e-07	1.35007933098429e-06	9.94239110730123e-07	6.19261964933164e-07	0.00100627596438631	6.19261964933165e-07	9.94239110730122e-07	0.000457491737069975	6.19261964933164e-07	0.000457491737069975	0.000457491737069975	0	0.00100627596438631	7.30817366051123e-07
"Rhynchium_brunneum"	3.44150735554878e-05	0.000143755068166072	0.100520031373386	3.4080698270252e-05	0.000101201498325727	5.92024727613113e-05	8.32429173386962e-05	3.41719082973853e-05	0	0.00126443278291927	0.0012627679245725	2.86792279629065e-07	0.0012629762065557	0.0012598312863899	0.00125947211477015	4.10585662073288e-06	1.59365653568427e-06	3.91988256396985e-06	1.95165062640299e-06	7.74962398163141e-07	1.98847822146024e-06	1.00125650039217	7.7496239816314e-07	0.00125650039216733	2.86792279629065e-07	6.8161396540504e-07	2.86792279629066e-07	0.00125650039216733	1.30686425605521e-06	2.86792279629065e-07	1.30686425605521e-06	1.30686425605521e-06	0	6.8161396540504e-07	4.88170118534076e-07
"Unidentified_sp5_M_PL_123"	0.0504116331938493	8.07166012340833e-05	3.09984959265256e-05	3.08146023519037e-05	5.93073313812318e-05	5.92514895449236e-05	6.40763350744239e-05	0.0502733029607386	0	0.00114397350667615	0.00114269197997466	0.000420096943282078	5.07022905076399e-06	2.30741511065242e-06	2.40279518451626e-06	0.00114020691948991	0.000420830730566024	0.00114104979951845	0.000421378469983566	0.00113828698557834	1.35007933098429e-06	3.8748119908157e-07	1.00113828698558	3.8748119908157e-07	0.000420096943282078	6.16292047038075e-07	0.000420096943282078	3.8748119908157e-07	7.33787283946212e-07	0.000420096943282078	7.33787283946212e-07	7.33787283946212e-07	0	6.16292047038075e-07	0.000718190042296266
"Polistes_olivaceus"	3.44150735554879e-05	0.000143755068166073	0.100520031373386	3.4080698270252e-05	0.000101201498325727	5.92024727613113e-05	8.32429173386962e-05	3.41719082973853e-05	0	0.00126443278291927	0.0012627679245725	2.86792279629065e-07	0.0012629762065557	0.0012598312863899	0.00125947211477016	4.10585662073289e-06	1.59365653568427e-06	3.91988256396985e-06	1.95165062640299e-06	7.7496239816314e-07	1.98847822146024e-06	0.00125650039216733	7.7496239816314e-07	1.00125650039217	2.86792279629065e-07	6.8161396540504e-07	2.86792279629066e-07	0.00125650039216733	1.3068642560552e-06	2.86792279629065e-07	1.3068642560552e-06	1.3068642560552e-06	0	6.8161396540504e-07	4.88170118534075e-07
"Tricimba_seychellensis"	0.100567897959453	8.61429875516744e-05	2.29433823703252e-05	2.27702930607372e-05	4.38188249154131e-05	4.37767147354981e-05	7.37859315379138e-05	0.000148964916476815	0	0.000845165715771105	0.000843689997140347	0.000838065816328772	4.51642334573464e-06	1.94628684658891e-06	2.54562897903893e-06	0.000841853381131115	0.000838848934397424	0.0008427640230633	0.000839541534959531	0.000840193886564155	1.23852392986633e-06	2.86792279629065e-07	0.000840193886564155	2.86792279629065e-07	1.00083806581633	4.55405861214743e-07	0.000838065816328772	2.86792279629066e-07	7.83118068651585e-07	0.000838065816328772	7.83118068651585e-07	7.83118068651585e-07	0	4.55405861214743e-07	2.12807023538307e-06
"Chalcidoma_disjunctum"	5.46487033457692e-05	0.000155563309383998	5.45291172324032e-05	0.100556885843456	5.4331086728472e-05	5.42091306789e-05	2.55313429749254e-05	5.44024763002985e-05	0	0.00201741860369314	0.00201690797683364	4.55405861214743e-07	5.04830272993639e-06	3.18244760346538e-06	2.60645272839445e-06	3.73341773213649e-06	1.86961776470564e-06	3.09843922054716e-06	9.66032720713253e-07	1.23258409407615e-06	0.00201255192877262	6.8161396540504e-07	1.23258409407615e-06	6.8161396540504e-07	4.55405861214743e-07	1.00201113771687	4.55405861214743e-07	6.8161396540504e-07	1.4142119034909e-06	4.55405861214743e-07	1.4142119034909e-06	1.4142119034909e-06	0	0.00201113771686913	7.77178232861407e-07
"Dichaetomyia_fasciculifera"	0.100567897959453	8.61429875516744e-05	2.29433823703252e-05	2.27702930607372e-05	4.38188249154131e-05	4.37767147354981e-05	7.37859315379138e-05	0.000148964916476815	0	0.000845165715771105	0.000843689997140347	0.000838065816328772	4.51642334573464e-06	1.94628684658891e-06	2.54562897903893e-06	0.000841853381131115	0.000838848934397424	0.000842764023063301	0.000839541534959531	0.000840193886564155	1.23852392986633e-06	2.86792279629066e-07	0.000840193886564155	2.86792279629066e-07	0.000838065816328772	4.55405861214743e-07	1.00083806581633	2.86792279629066e-07	7.83118068651585e-07	0.000838065816328772	7.83118068651586e-07	7.83118068651586e-07	0	4.55405861214743e-07	2.12807023538307e-06
"Eagris_sabadius"	3.44150735554878e-05	0.000143755068166072	0.100520031373386	3.4080698270252e-05	0.000101201498325727	5.92024727613113e-05	8.32429173386962e-05	3.41719082973853e-05	0	0.00126443278291927	0.0012627679245725	2.86792279629065e-07	0.0012629762065557	0.0012598312863899	0.00125947211477016	4.10585662073288e-06	1.59365653568427e-06	3.91988256396985e-06	1.95165062640299e-06	7.74962398163141e-07	1.98847822146024e-06	0.00125650039216733	7.74962398163141e-07	0.00125650039216733	2.86792279629065e-07	6.8161396540504e-07	2.86792279629065e-07	1.00125650039217	1.30686425605521e-06	2.86792279629066e-07	1.30686425605521e-06	1.30686425605521e-06	0	6.8161396540504e-07	4.88170118534075e-07
"Eristalinus_vicarians"	9.39741682381902e-05	0.10049261884601	0.000104549140484416	7.07105951745447e-05	9.65449792041556e-05	4.31545309354769e-05	6.06367951068662e-05	4.79119549468587e-05	0	0.000921980411723505	0.000920767675821368	7.83118068651585e-07	0.000919098625252122	0.000916807026076598	0.000916088862394652	0.000916967736388435	0.000914352380305111	3.75917374341667e-06	1.99585397078891e-06	1.46757456789242e-06	0.00091498347413995	1.30686425605521e-06	1.46757456789242e-06	1.3068642560552e-06	7.83118068651585e-07	1.4142119034909e-06	7.83118068651586e-07	1.30686425605521e-06	1.00091356926224	7.83118068651586e-07	0.000913569262236459	0.000913569262236459	0	1.4142119034909e-06	6.84456499240838e-07
"Hemipyrellia_sp1_M_PL_123"	0.100567897959453	8.61429875516744e-05	2.29433823703252e-05	2.27702930607372e-05	4.38188249154131e-05	4.37767147354981e-05	7.37859315379138e-05	0.000148964916476815	0	0.000845165715771105	0.000843689997140346	0.000838065816328772	4.51642334573464e-06	1.94628684658891e-06	2.54562897903893e-06	0.000841853381131115	0.000838848934397424	0.000842764023063301	0.000839541534959531	0.000840193886564155	1.23852392986633e-06	2.86792279629066e-07	0.000840193886564156	2.86792279629066e-07	0.000838065816328772	4.55405861214743e-07	0.000838065816328772	2.86792279629066e-07	7.83118068651586e-07	1.00083806581633	7.83118068651586e-07	7.83118068651586e-07	0	4.55405861214744e-07	2.12807023538307e-06
"Lampides_boeticus"	9.39741682381902e-05	0.10049261884601	0.000104549140484416	7.07105951745448e-05	9.65449792041556e-05	4.31545309354769e-05	6.06367951068662e-05	4.79119549468587e-05	0	0.000921980411723505	0.000920767675821368	7.83118068651585e-07	0.000919098625252122	0.000916807026076598	0.000916088862394652	0.000916967736388435	0.000914352380305111	3.75917374341667e-06	1.99585397078891e-06	1.46757456789242e-06	0.00091498347413995	1.3068642560552e-06	1.46757456789242e-06	1.3068642560552e-06	7.83118068651585e-07	1.41421190349089e-06	7.83118068651585e-07	1.3068642560552e-06	0.000913569262236459	7.83118068651586e-07	1.00091356926224	0.000913569262236459	0	1.4142119034909e-06	6.84456499240838e-07
"Mabuya_sechellensis"	9.39741682381902e-05	0.10049261884601	0.000104549140484416	7.07105951745448e-05	9.65449792041556e-05	4.31545309354769e-05	6.06367951068662e-05	4.79119549468587e-05	0	0.000921980411723505	0.000920767675821368	7.83118068651585e-07	0.000919098625252122	0.000916807026076598	0.000916088862394652	0.000916967736388435	0.000914352380305111	3.75917374341667e-06	1.99585397078891e-06	1.46757456789242e-06	0.00091498347413995	1.3068642560552e-06	1.46757456789242e-06	1.3068642560552e-06	7.83118068651585e-07	1.41421190349089e-06	7.83118068651585e-07	1.3068642560552e-06	0.000913569262236459	7.83118068651586e-07	0.000913569262236459	1.00091356926224	0	1.4142119034909e-06	6.84456499240838e-07
"Scaptodrosophila_sp1_M_PL_123"	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0
"Unidentified_sp1_M_PL_123"	5.46487033457692e-05	0.000155563309383998	5.45291172324032e-05	0.100556885843456	5.4331086728472e-05	5.42091306789e-05	2.55313429749254e-05	5.44024763002985e-05	0	0.00201741860369314	0.00201690797683364	4.55405861214743e-07	5.04830272993639e-06	3.18244760346538e-06	2.60645272839444e-06	3.73341773213648e-06	1.86961776470564e-06	3.09843922054716e-06	9.66032720713252e-07	1.23258409407615e-06	0.00201255192877262	6.8161396540504e-07	1.23258409407615e-06	6.8161396540504e-07	4.55405861214743e-07	0.00201113771686913	4.55405861214743e-07	6.8161396540504e-07	1.4142119034909e-06	4.55405861214743e-07	1.4142119034909e-06	1.4142119034909e-06	0	1.00201113771687	7.77178232861407e-07
"Unidentified_sp4_M_PL_123"	0.000255368428245969	7.52902149164922e-05	3.9053609482726e-05	3.88589116430704e-05	7.47958378470505e-05	7.4726264354349e-05	5.43667386109341e-05	0.100397641005	0	0.00144278129758119	0.00144169396280897	2.12807023538307e-06	5.62403475579333e-06	2.66854337471593e-06	2.2599613899936e-06	0.00143856045784871	2.81252673462391e-06	0.00143933557597361	3.21540500760176e-06	0.00143638008459253	1.46163473210225e-06	4.88170118534075e-07	0.00143638008459253	4.88170118534075e-07	2.12807023538307e-06	7.77178232861407e-07	2.12807023538307e-06	4.88170118534075e-07	6.84456499240838e-07	2.12807023538307e-06	6.84456499240838e-07	6.84456499240839e-07	0	7.77178232861407e-07	1.00143425201436
