"Ficus_sp1_M_SD_018"	"Ficus_sp3_M_SD_018"	"Dysoxylum_sp2_M_SD_018"	"Elmerillia_tsiampaca"	"Piper_sp2_M_SD_018"	"Elaeocarpus_sp1_M_SD_018"	"Psychotriasp._sp1_M_SD_018"	"Rhus_sp1_M_SD_018"	"Aglaia_sp1_M_SD_018"	"Ficus_dammaropsis"	"Gynotroches_sp1_M_SD_018"	"Myristica_subaluata"	"Symplocos_sp1_M_SD_018"	"Dracantomelon_sp1_M_SD_018"	"Dysoxylum_sp1_M_SD_018"	"Eurya_sp1_M_SD_018"	"Ficus_sp2_M_SD_018"	"Ficus_sp4_M_SD_018"	"Ficus_sp5_M_SD_018"	"Heritiera_sp1_M_SD_018"	"Musa_sp1_M_SD_018"	"Myristica_fatua"	"Osmoxylum_sp1_M_SD_018"	"Pandanus_limbatus"	"Piper_sp1_M_SD_018"	"Poikilospermum_sp1_M_SD_018"	"Schefflera_sp1_M_SD_018"	"Sloanea_sp1_M_SD_018"	"Syzigium_sp1_M_SD_018"	"Manucodia_chalybata"	"Parasidea_raggiana"	"Meliphaga_sp1_M_SD_018"	"Rhyticeros_plicatus"	"Cicinnurus_magnificus"	"Oriolus_szalayi"	"Ailuroedus_buccoides"	"Coracina_boyeri"	"Coracina_schisticeps"	"Ducula_rufigaster"	"Ducula_zoeae"	"Melanocharis_nigra"	"Pitohui_kirhocephalus"	"Ptilinopus_pulchellus"	"Ptilinopus_rivoli"	"Cacatua_galerita"	"Coracina_melaena"	"Cracticus_cassicus"	"Cyclopsittaca_gulielmiterti"	"Dicrurus_hottentottus"	"Glycichaera_fallax"	"Gymnophaps_albertisii"	"Macropygia_amboinensis"	"Melilestes_megarhycus"	"Microdynamis_parva"	"Mino_dumonti"	"Parotia_lawesii"	"Philemon_buceroides"	"Ptilinopus_ornatus"	"Reinwardtoena_reinwardtii"	"Xanthotis_flaviventer"	"Xanthotis_polygramma"
"Symplocos_sp1_M_SD_018"	0.000845388739897738	7.72742729029962e-07	1.18900388214353e-06	2.538369139039e-06	0.000843053809506117	8.48840809212798e-07	0.000844341496687419	5.56597403863118e-10	4.18938125402408e-07	0.000844806604478474	0.000842691415301952	3.65531429712672e-07	1.00586993223262	2.78065033835899e-10	4.15775472473037e-07	8.47290260810168e-07	2.78065033835899e-10	0	3.63703772564109e-07	0	4.15775472473037e-07	2.78065033835899e-10	0	3.63703772564109e-07	3.63703772564109e-07	0	9.44453575712997e-07	9.44453575712997e-07	2.12593730237772e-09	2.90963018051287e-05	2.91042830731126e-05	0.0504349542873649	1.11226013534359e-08	2.83336072713899e-05	1.21078379117515e-05	1.68893708837628e-05	3.08559132123439e-08	4.81114250094854e-08	4.25187460475544e-08	6.3253058587437e-08	1.69458052162034e-05	1.10577350900806e-08	3.93338754837118e-08	4.21768769174149e-05	1.85532467954373e-11	1.98167313690587e-08	0	0	1.85532467954373e-11	0	4.23061523173166e-08	0.050293496611631	4.22403302239237e-05	1.10391818432852e-08	1.20769819985391e-05	1.82765714856336e-08	2.81447165562473e-05	4.23061523173166e-08	0	1.20769819985391e-05	1.20769819985391e-05
"Dracantomelon_sp1_M_SD_018"	1.67177352796388e-06	0.00253051153620626	3.48621769083846e-06	1.32026095454751e-09	4.60827681883161e-07	1.81997411983743e-06	5.55823890582339e-10	1.82269738502251e-06	1.31226452296161e-09	5.56130067671797e-10	5.55839232877755e-10	4.57295665870498e-07	5.56130067671797e-10	1.00251980227115	1.30788364419208e-09	4.63143398877548e-10	0.00251980227115373	0	4.55009187541145e-07	0	1.30788364419208e-09	0.00251980227115373	0	4.55009187541145e-07	4.55009187541145e-07	0	6.21726946960111e-13	6.21726946960111e-13	1.10574619308836e-12	3.64007350032916e-05	9.15518550934457e-08	3.32009650400063e-08	0.100792090846149	1.86518084088033e-11	3.62321509100981e-05	6.98823576322442e-08	3.62082684311272e-05	1.18769432175222e-07	2.21149238617673e-11	8.76175753905388e-11	9.26286797755097e-09	3.62109213824473e-05	3.62108306069411e-05	4.97963108863462e-11	6.07565795007505e-08	5.81036281806409e-08	0	0	6.07565795007505e-08	0	2.20043492424584e-11	2.78065033835899e-11	2.78065033835899e-11	3.61501648029465e-05	2.38824789709126e-08	2.28647832935249e-08	1.85274630194113e-11	2.20043492424584e-11	0	2.38824789709126e-08	2.38824789709126e-08
"Dysoxylum_sp1_M_SD_018"	0.00144452649310733	3.6346086472098e-06	0.00144232304096794	0.00144714691817778	0.00143973591011031	2.65755570514303e-06	8.31093135050764e-07	2.61796541215592e-09	0.001439900027395	8.31550944946073e-07	2.03844506803959e-06	9.27697914752684e-07	8.31550944946073e-07	1.30788364419208e-09	1.00143509432156	1.44697076392996e-06	1.30788364419208e-09	0	9.23059425178921e-07	0	0.00143509432156136	1.30788364419208e-09	0	9.23059425178921e-07	9.23059425178921e-07	0	9.29634379251413e-10	9.29634379251413e-10	1.21201584437e-06	7.38447540143137e-05	0.100456602509295	4.96435914132806e-05	5.23153457676833e-08	2.78890313775424e-08	4.47267330888161e-05	2.88833033923777e-05	2.409064033014e-05	2.41273025396371e-05	2.42403168874e-05	9.61141166727128e-05	2.89394152785992e-05	5.20102461881642e-08	1.4050817084586e-07	2.42210375563649e-05	8.72655137385305e-11	2.40387173494656e-05	0	0	8.72655137385305e-11	0	2.4119115302963e-05	4.15775472473037e-08	4.15775472473037e-08	5.19229806744256e-08	2.06360927586761e-05	4.63848957376342e-08	2.77031045016921e-08	2.4119115302963e-05	0	2.06360927586761e-05	2.06360927586761e-05
"Eurya_sp1_M_SD_018"	4.42332200815843e-06	1.28707550548071e-06	2.73674608753489e-06	1.46337166610887e-06	0.00503963880279293	5.06817966249178e-06	1.69364757128709e-06	9.27065190022118e-10	1.45181978979287e-06	1.69458052162034e-06	1.69155598536407e-06	1.27341394923741e-06	1.69458052162034e-06	4.63143398877548e-10	1.44697076392996e-06	1.00503019059176	4.63143398877548e-10	0	1.26704687949122e-06	0	1.44697076392996e-06	4.63143398877548e-10	0	1.26704687949122e-06	1.26704687949122e-06	0	1.89446037056722e-09	1.89446037056722e-09	1.22560441047644e-09	0.000101363750359298	0.000101287953475097	0.000101166457140734	1.85257359551019e-08	5.68338111170165e-08	1.2718954212995e-07	0.000100961715377942	6.39992277276869e-08	2.14551756875307e-07	2.45120882095289e-08	9.69805172581246e-08	0.100603811835232	1.84176951084394e-08	1.87326115018498e-07	1.08967327036685e-07	3.09021730007373e-11	4.56124347922482e-08	0	0	3.09021730007373e-11	0	2.43895277684812e-08	8.47290260810168e-08	8.47290260810168e-08	1.83867929354387e-08	6.31903144022633e-08	6.36706974618705e-08	5.64549190429031e-08	2.43895277684812e-08	0	6.31903144022633e-08	6.31903144022633e-08
"Ficus_sp2_M_SD_018"	1.67177352796388e-06	0.00253051153620626	3.48621769083846e-06	1.32026095454751e-09	4.60827681883161e-07	1.81997411983743e-06	5.55823890582339e-10	1.82269738502251e-06	1.31226452296161e-09	5.56130067671797e-10	5.55839232877755e-10	4.57295665870498e-07	5.56130067671797e-10	0.00251980227115373	1.30788364419208e-09	4.63143398877548e-10	1.00251980227115	0	4.55009187541145e-07	0	1.30788364419208e-09	0.00251980227115373	0	4.55009187541145e-07	4.55009187541145e-07	0	6.21726946960111e-13	6.21726946960111e-13	1.10574619308836e-12	3.64007350032916e-05	9.15518550934457e-08	3.32009650400063e-08	0.100792090846149	1.86518084088033e-11	3.62321509100981e-05	6.98823576322442e-08	3.62082684311272e-05	1.18769432175222e-07	2.21149238617673e-11	8.76175753905388e-11	9.26286797755097e-09	3.62109213824473e-05	3.62108306069411e-05	4.97963108863462e-11	6.07565795007505e-08	5.81036281806409e-08	0	0	6.07565795007505e-08	0	2.20043492424584e-11	2.78065033835899e-11	2.78065033835899e-11	3.61501648029465e-05	2.38824789709126e-08	2.28647832935249e-08	1.85274630194113e-11	2.20043492424584e-11	0	2.38824789709126e-08	2.38824789709126e-08
"Ficus_sp4_M_SD_018"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ficus_sp5_M_SD_018"	0.00126550935266766	0.00126447053217684	0.00126448550525672	9.32634990496642e-07	0.00126071164509377	3.23381186272383e-06	7.27007071321884e-07	9.10783096405889e-07	9.26152001006852e-07	7.27407545128217e-07	7.26363612258636e-07	0.00126284589643232	7.27407545128217e-07	4.55009187541145e-07	9.23059425178921e-07	1.26704687949122e-06	4.55009187541145e-07	0	1.00125653166695	0	9.23059425178921e-07	4.55009187541145e-07	0	0.00125653166695016	0.00125653166695016	0	8.13207014901436e-10	8.13207014901436e-10	7.81101332074239e-10	0.100522533356013	6.46141597625245e-05	4.34262304441545e-05	1.82003675016458e-05	2.43962104470431e-08	5.72173282044382e-05	2.53220266306328e-05	3.91386231663288e-05	2.11825521497028e-05	1.56220266414848e-08	6.18515165586199e-08	2.53409375898245e-05	1.80942241819303e-05	1.81716584741409e-05	5.18620971212092e-08	3.0359436546863e-08	2.10747584209453e-05	0	0	3.0359436546863e-08	0	1.55439165082774e-08	3.63703772564109e-08	3.63703772564109e-08	1.80638647453835e-05	1.80787050381094e-05	6.31422948216162e-05	2.42335690440628e-08	1.55439165082774e-08	0	1.80787050381094e-05	1.80787050381094e-05
"Heritiera_sp1_M_SD_018"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Musa_sp1_M_SD_018"	0.00144452649310733	3.6346086472098e-06	0.00144232304096794	0.00144714691817778	0.00143973591011031	2.65755570514303e-06	8.31093135050764e-07	2.61796541215592e-09	0.001439900027395	8.31550944946073e-07	2.03844506803959e-06	9.27697914752684e-07	8.31550944946073e-07	1.30788364419208e-09	0.00143509432156136	1.44697076392996e-06	1.30788364419208e-09	0	9.23059425178921e-07	0	1.00143509432156	1.30788364419208e-09	0	9.23059425178921e-07	9.23059425178921e-07	0	9.29634379251413e-10	9.29634379251413e-10	1.21201584437e-06	7.38447540143137e-05	0.100456602509295	4.96435914132806e-05	5.23153457676833e-08	2.78890313775424e-08	4.47267330888161e-05	2.88833033923777e-05	2.409064033014e-05	2.41273025396371e-05	2.42403168874e-05	9.61141166727128e-05	2.89394152785992e-05	5.20102461881642e-08	1.4050817084586e-07	2.42210375563649e-05	8.72655137385305e-11	2.40387173494656e-05	0	0	8.72655137385305e-11	0	2.4119115302963e-05	4.15775472473037e-08	4.15775472473037e-08	5.19229806744256e-08	2.06360927586761e-05	4.63848957376342e-08	2.77031045016921e-08	2.4119115302963e-05	0	2.06360927586761e-05	2.06360927586761e-05
"Myristica_fatua"	1.67177352796388e-06	0.00253051153620626	3.48621769083846e-06	1.32026095454751e-09	4.60827681883161e-07	1.81997411983743e-06	5.55823890582339e-10	1.82269738502251e-06	1.31226452296161e-09	5.56130067671797e-10	5.55839232877755e-10	4.57295665870498e-07	5.56130067671797e-10	0.00251980227115373	1.30788364419208e-09	4.63143398877548e-10	0.00251980227115373	0	4.55009187541145e-07	0	1.30788364419208e-09	1.00251980227115	0	4.55009187541145e-07	4.55009187541145e-07	0	6.21726946960111e-13	6.21726946960111e-13	1.10574619308836e-12	3.64007350032916e-05	9.15518550934457e-08	3.32009650400063e-08	0.100792090846149	1.86518084088033e-11	3.62321509100981e-05	6.98823576322442e-08	3.62082684311272e-05	1.18769432175222e-07	2.21149238617673e-11	8.76175753905388e-11	9.26286797755097e-09	3.62109213824473e-05	3.62108306069411e-05	4.97963108863462e-11	6.07565795007505e-08	5.81036281806409e-08	0	0	6.07565795007505e-08	0	2.20043492424584e-11	2.78065033835899e-11	2.78065033835899e-11	3.61501648029465e-05	2.38824789709126e-08	2.28647832935249e-08	1.85274630194113e-11	2.20043492424584e-11	0	2.38824789709126e-08	2.38824789709126e-08
"Osmoxylum_sp1_M_SD_018"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0
"Pandanus_limbatus"	0.00126550935266766	0.00126447053217684	0.00126448550525672	9.32634990496642e-07	0.00126071164509377	3.23381186272383e-06	7.27007071321884e-07	9.10783096405889e-07	9.26152001006852e-07	7.27407545128217e-07	7.26363612258636e-07	0.00126284589643232	7.27407545128217e-07	4.55009187541145e-07	9.23059425178921e-07	1.26704687949122e-06	4.55009187541145e-07	0	0.00125653166695016	0	9.23059425178921e-07	4.55009187541145e-07	0	1.00125653166695	0.00125653166695016	0	8.13207014901436e-10	8.13207014901436e-10	7.81101332074239e-10	0.100522533356013	6.46141597625245e-05	4.34262304441545e-05	1.82003675016458e-05	2.43962104470431e-08	5.72173282044382e-05	2.53220266306328e-05	3.91386231663288e-05	2.11825521497028e-05	1.56220266414848e-08	6.18515165586199e-08	2.53409375898245e-05	1.80942241819303e-05	1.81716584741409e-05	5.18620971212092e-08	3.0359436546863e-08	2.10747584209453e-05	0	0	3.0359436546863e-08	0	1.55439165082774e-08	3.63703772564109e-08	3.63703772564109e-08	1.80638647453835e-05	1.80787050381094e-05	6.31422948216162e-05	2.42335690440628e-08	1.55439165082774e-08	0	1.80787050381094e-05	1.80787050381094e-05
"Piper_sp1_M_SD_018"	0.00126550935266766	0.00126447053217684	0.00126448550525672	9.32634990496642e-07	0.00126071164509377	3.23381186272383e-06	7.27007071321884e-07	9.10783096405889e-07	9.26152001006852e-07	7.27407545128217e-07	7.26363612258636e-07	0.00126284589643232	7.27407545128217e-07	4.55009187541145e-07	9.23059425178921e-07	1.26704687949122e-06	4.55009187541145e-07	0	0.00125653166695016	0	9.23059425178921e-07	4.55009187541145e-07	0	0.00125653166695016	1.00125653166695	0	8.13207014901436e-10	8.13207014901436e-10	7.81101332074239e-10	0.100522533356013	6.46141597625245e-05	4.34262304441545e-05	1.82003675016458e-05	2.43962104470431e-08	5.72173282044382e-05	2.53220266306328e-05	3.91386231663288e-05	2.11825521497028e-05	1.56220266414848e-08	6.18515165586199e-08	2.53409375898245e-05	1.80942241819303e-05	1.81716584741409e-05	5.18620971212092e-08	3.0359436546863e-08	2.10747584209453e-05	0	0	3.0359436546863e-08	0	1.55439165082774e-08	3.63703772564109e-08	3.63703772564109e-08	1.80638647453835e-05	1.80787050381094e-05	6.31422948216162e-05	2.42335690440628e-08	1.55439165082774e-08	0	1.80787050381094e-05	1.80787050381094e-05
"Poikilospermum_sp1_M_SD_018"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0
"Schefflera_sp1_M_SD_018"	1.89020875081066e-06	1.72777918560215e-09	2.65849950053439e-09	5.67555177039572e-09	1.88498806871438e-06	1.89792724920054e-09	0.00337259863775916	1.24449881315881e-12	9.36705770152124e-10	1.88890715142599e-06	1.88417778976976e-06	8.17293482313001e-10	1.88890715142599e-06	6.21726946960111e-13	9.29634379251413e-10	1.89446037056722e-09	6.21726946960111e-13	0	8.13207014901436e-10	0	9.29634379251413e-10	6.21726946960111e-13	0	8.13207014901436e-10	8.13207014901436e-10	0	1.00335947717968	0.00335947717968429	4.75339344254248e-12	6.50565611921148e-08	6.50744065475989e-08	0.000112767756940132	2.48690778784044e-11	0.100784315390529	2.70719730392412e-08	3.77630256159276e-08	6.89908848032228e-11	1.07572566648925e-10	9.50678688508496e-11	1.41427818014201e-10	3.78892074113443e-08	2.47240430880884e-11	8.79468014343345e-11	9.43034820179947e-08	4.14832937719603e-14	4.43083250089064e-11	0	0	4.14832937719603e-14	0	9.45925295065954e-11	9.44453575712997e-08	9.44453575712997e-08	2.46825597943164e-11	2.70029821544379e-08	4.086467411565e-11	0.000112419954591972	9.45925295065953e-11	0	2.70029821544379e-08	2.70029821544379e-08
"Sloanea_sp1_M_SD_018"	1.89020875081066e-06	1.72777918560215e-09	2.65849950053439e-09	5.67555177039572e-09	1.88498806871438e-06	1.89792724920054e-09	0.00337259863775916	1.24449881315881e-12	9.36705770152124e-10	1.88890715142599e-06	1.88417778976976e-06	8.17293482313001e-10	1.88890715142599e-06	6.21726946960111e-13	9.29634379251413e-10	1.89446037056722e-09	6.21726946960111e-13	0	8.13207014901436e-10	0	9.29634379251413e-10	6.21726946960111e-13	0	8.13207014901436e-10	8.13207014901436e-10	0	0.00335947717968429	1.00335947717968	4.75339344254248e-12	6.50565611921148e-08	6.50744065475989e-08	0.000112767756940132	2.48690778784044e-11	0.100784315390529	2.70719730392412e-08	3.77630256159276e-08	6.89908848032228e-11	1.07572566648925e-10	9.50678688508496e-11	1.41427818014201e-10	3.78892074113443e-08	2.47240430880884e-11	8.79468014343345e-11	9.43034820179947e-08	4.14832937719603e-14	4.43083250089064e-11	0	0	4.14832937719603e-14	0	9.45925295065954e-11	9.44453575712997e-08	9.44453575712997e-08	2.46825597943164e-11	2.70029821544379e-08	4.086467411565e-11	0.000112419954591972	9.45925295065953e-11	0	2.70029821544379e-08	2.70029821544379e-08
"Syzigium_sp1_M_SD_018"	1.22353210318327e-06	3.07286867059256e-09	1.2181241343165e-06	0.00505587559078875	1.21947638842406e-06	2.24801481395085e-09	4.24953373763298e-09	2.2133507831399e-12	5.43884260988533e-06	4.25187460475544e-09	4.2280303500976e-06	7.8502646439622e-10	4.25187460475544e-09	1.10574619308836e-12	1.21201584437e-06	1.22560441047644e-09	1.10574619308836e-12	0	7.81101332074240e-10	0	1.21201584437e-06	1.10574619308836e-12	0	7.81101332074240e-10	7.81101332074240e-10	0	4.75339344254248e-12	4.75339344254248e-12	1.00502936002981	6.24881065659392e-08	8.48411091058999e-05	2.538369139039e-07	4.42298477235345e-11	1.42601803276274e-10	3.78249970746158e-08	2.44644615956129e-08	2.03459670291406e-08	2.03770027324067e-08	0.100587200596161	8.45365353103067e-05	2.45120882095289e-08	4.3971902225046e-11	1.18831950997303e-10	8.44759946973173e-05	7.37783594379967e-14	2.0302068905275e-08	0	0	7.37783594379967e-14	0	8.42645931798124e-05	2.12593730237772e-10	2.12593730237772e-10	4.3898123865608e-11	1.74790300454753e-08	3.92513232198110e-11	1.41651124587766e-10	8.42645931798124e-05	0	1.74790300454753e-08	1.74790300454753e-08
"Manucodia_chalybata"	0.0126550935266766	0.0126447053217684	0.0126448550525672	9.32634990496642e-06	0.0126071164509377	3.23381186272383e-05	7.27007071321884e-06	9.10783096405889e-06	9.26152001006852e-06	7.27407545128217e-06	7.26363612258636e-06	0.0126284589643232	7.27407545128217e-06	4.55009187541145e-06	9.23059425178921e-06	1.26704687949122e-05	4.55009187541145e-06	0	0.0125653166695016	0	9.23059425178921e-06	4.55009187541145e-06	0	0.0125653166695016	0.0125653166695016	0	8.13207014901436e-09	8.13207014901436e-09	7.81101332074239e-09	1.00522533356013	0.000646141597625245	0.000434262304441545	0.000182003675016458	2.43962104470431e-07	0.000572173282044382	0.000253220266306328	0.000391386231663288	0.000211825521497028	1.56220266414848e-07	6.18515165586199e-07	0.000253409375898245	0.000180942241819303	0.000181716584741409	5.18620971212092e-07	3.0359436546863e-07	0.000210747584209453	0	0	3.0359436546863e-07	0	1.55439165082774e-07	3.63703772564109e-07	3.63703772564109e-07	0.000180638647453835	0.000180787050381094	0.000631422948216162	2.42335690440628e-07	1.55439165082774e-07	0	0.000180787050381094	0.000180787050381094
"Parasidea_raggiana"	0.0144452649310733	3.6346086472098e-05	0.0144232304096794	0.0144714691817778	0.0143973591011031	2.65755570514303e-05	8.31093135050764e-06	2.61796541215592e-08	0.01439900027395	8.31550944946073e-06	2.03844506803959e-05	9.27697914752684e-06	8.31550944946073e-06	1.30788364419208e-08	0.0143509432156136	1.44697076392996e-05	1.30788364419208e-08	0	9.23059425178921e-06	0	0.0143509432156136	1.30788364419208e-08	0	9.23059425178921e-06	9.23059425178921e-06	0	9.29634379251413e-09	9.29634379251413e-09	1.21201584437e-05	0.000738447540143137	1.00456602509295	0.000496435914132806	5.23153457676833e-07	2.78890313775424e-07	0.000447267330888161	0.000288833033923776	0.0002409064033014	0.000241273025396371	0.000242403168874	0.000961141166727128	0.000289394152785992	5.20102461881642e-07	1.4050817084586e-06	0.000242210375563649	8.72655137385305e-10	0.000240387173494656	0	0	8.72655137385305e-10	0	0.00024119115302963	4.15775472473037e-07	4.15775472473037e-07	5.19229806744256e-07	0.000206360927586761	4.63848957376342e-07	2.77031045016921e-07	0.00024119115302963	0	0.000206360927586761	0.000206360927586761
"Meliphaga_sp1_M_SD_018"	0.016823235923965	1.53775803076962e-05	2.36611772546562e-05	5.0513545866876e-05	0.0167767708091717	1.68919321033347e-05	0.0168023957840796	1.1076288336876e-08	8.33686869550793e-06	0.0168116514291216	0.0167695591645088	7.27407545128217e-06	0.0168116514291216	5.53349417333438e-09	8.27393190221343e-06	1.68610761901223e-05	5.53349417333438e-09	0	7.23770507402576e-06	0	8.27393190221343e-06	5.53349417333438e-09	0	7.23770507402576e-06	7.23770507402576e-06	0	1.87946261566886e-05	1.87946261566886e-05	4.23061523173166e-08	0.000579016405922061	0.00057917523315494	1.00365559031856	2.21339766933375e-07	0.000563838784700659	0.000240945974443854	0.000336098480586879	6.14032672925644e-07	9.57417357688759e-07	8.46123046346332e-07	1.25873586589e-06	0.000337221523802447	2.20048928292604e-07	7.82744122125864e-07	0.000839319850656557	3.69209611229202e-10	3.94352954244269e-07	0	0	3.69209611229201e-10	0	8.418924311146e-07	0.000840582571456082	0.000840582571456082	2.19679718681375e-07	0.000240331941770929	3.63703772564109e-07	0.000560079859469322	8.418924311146e-07	0	0.000240331941770929	0.000240331941770929
"Rhyticeros_plicatus"	1.67177352796388e-05	0.0253051153620626	3.48621769083846e-05	1.32026095454751e-08	4.60827681883161e-06	1.81997411983743e-05	5.55823890582339e-09	1.82269738502251e-05	1.31226452296161e-08	5.56130067671797e-09	5.55839232877755e-09	4.57295665870498e-06	5.56130067671797e-09	0.0251980227115373	1.30788364419208e-08	4.63143398877548e-09	0.0251980227115373	0	4.55009187541145e-06	0	1.30788364419208e-08	0.0251980227115373	0	4.55009187541145e-06	4.55009187541145e-06	0	6.21726946960111e-12	6.21726946960111e-12	1.10574619308836e-11	0.000364007350032916	9.15518550934457e-07	3.32009650400063e-07	1.00792090846149	1.86518084088033e-10	0.000362321509100981	6.98823576322442e-07	0.000362082684311272	1.18769432175222e-06	2.21149238617673e-10	8.76175753905388e-10	9.26286797755097e-08	0.000362109213824473	0.000362108306069411	4.97963108863462e-10	6.07565795007505e-07	5.81036281806409e-07	0	0	6.07565795007505e-07	0	2.20043492424584e-10	2.78065033835899e-10	2.78065033835898e-10	0.000361501648029465	2.38824789709126e-07	2.28647832935249e-07	1.85274630194113e-10	2.20043492424584e-10	0	2.38824789709126e-07	2.38824789709126e-07
"Cicinnurus_magnificus"	1.89020875081066e-05	1.72777918560215e-08	2.65849950053439e-08	5.67555177039572e-08	1.88498806871438e-05	1.89792724920054e-08	0.0337259863775916	1.24449881315881e-11	9.36705770152124e-09	1.88890715142599e-05	1.88417778976976e-05	8.17293482313001e-09	1.88890715142599e-05	6.21726946960111e-12	9.29634379251413e-09	1.89446037056722e-08	6.21726946960111e-12	0	8.13207014901436e-09	0	9.29634379251413e-09	6.21726946960111e-12	0	8.13207014901436e-09	8.13207014901436e-09	0	0.0335947717968429	0.0335947717968429	4.75339344254248e-11	6.50565611921148e-07	6.50744065475989e-07	0.00112767756940132	2.48690778784044e-10	1.00784315390529	2.70719730392412e-07	3.77630256159276e-07	6.89908848032228e-10	1.07572566648925e-09	9.50678688508496e-10	1.41427818014201e-09	3.78892074113443e-07	2.47240430880884e-10	8.79468014343345e-10	9.43034820179947e-07	4.14832937719603e-13	4.43083250089064e-10	0	0	4.14832937719603e-13	0	9.45925295065954e-10	9.44453575712997e-07	9.44453575712997e-07	2.46825597943164e-10	2.70029821544379e-07	4.086467411565e-10	0.00112419954591972	9.45925295065953e-10	0	2.70029821544379e-07	2.70029821544379e-07
"Oriolus_szalayi"	0.0335698259549475	0.0335630491263876	0.0335538305122099	1.50543488356971e-05	4.21845314731001e-05	5.22385090222743e-05	8.06744796569387e-06	2.41750653971579e-05	1.49588534539366e-05	8.07189194116765e-06	8.06423836807842e-06	1.91682841555907e-05	8.07189194116765e-06	1.20773836366994e-05	1.49089110296054e-05	4.23965140433167e-08	1.20773836366994e-05	0	1.90724427348127e-05	0	1.49089110296054e-05	1.20773836366994e-05	0	1.90724427348127e-05	1.90724427348127e-05	0	9.02399101308039e-09	9.02399101308039e-09	1.26083323582053e-08	0.00152579541878502	0.00104362377207238	0.000481891948887709	0.000483095345467975	2.70719730392412e-07	1.00151827158113	2.58497426353781e-06	0.0010387026389138	0.000560971792170908	2.52166647164106e-07	9.98848486625116e-07	8.47930280866335e-07	0.000480277965890203	0.00048121341401104	6.54117732332206e-07	8.05835513238596e-07	0.000559230508536832	0	0	8.05835513238596e-07	0	2.50905813928285e-07	4.03594597058382e-07	4.03594597058382e-07	0.000479472130376965	0.000479568942213536	9.58414207779534e-07	2.68914932189796e-07	2.50905813928285e-07	0	0.000479568942213536	0.000479568942213536
"Ailuroedus_buccoides"	4.42263793799401e-05	9.71015359300033e-05	0.000111509470595595	1.46052835725809e-05	0.050228453400526	0.0503019002373862	1.68800724503196e-05	6.99410823025234e-08	1.44900478855465e-05	1.68893708837628e-05	1.68592432070053e-05	1.27246364978054e-05	1.68893708837628e-05	3.49411788161221e-08	1.44416516961888e-05	5.04808576889708e-05	3.49411788161221e-08	0	1.26610133153164e-05	0	1.44416516961888e-05	3.49411788161221e-08	0	1.26610133153164e-05	1.26610133153164e-05	0	1.88815128079638e-08	1.88815128079638e-08	1.22322307978065e-08	0.00101288106522531	0.00101091561873322	0.00100829544176064	1.39764715264488e-06	5.66445384238915e-07	3.87746139530672e-06	1.00268129907592	3.24565597559329e-06	0.00167858849908947	2.44644615956129e-07	9.67923787153674e-07	0.00100961715377942	1.38949616841013e-06	0.00167811717271187	1.08638355322661e-06	2.33136941008411e-09	1.85849117659324e-06	0	0	2.33136941008411e-09	0	2.43421392876349e-07	8.44468544188139e-07	8.44468544188138e-07	1.38716479900005e-06	6.3180541971343e-07	6.36231824890271e-07	5.62669081677322e-07	2.43421392876349e-07	0	6.3180541971343e-07	6.3180541971343e-07
