"Bouteloua_gracilis"	"Buchloe_dactyloides"	"Croton_pottsii"	"Leptaloma_cognata"	"Iva_dealbata"	"Scleropogon_brevifolius"	"Unidentified_sp4_A_PH_004"	"Convolvulus_equitans"	"Unidentified_sp5_A_PH_004"	"Unidentified_sp1_A_PH_004"	"Xanthocephalum_texanum"	"Bouteloua_hirsuta"	"Muhlenbergia_sp1_A_PH_004"	"Ratibida_columnaris"	"Unidentified_sp3_A_PH_004"	"Unidentified_sp6_A_PH_004"	"Unidentified_sp8_A_PH_004"	"Condalia_ericoides"	"Conyza_coulteri"	"Eragrostis_intermedia"	"Linum_rigidum"	"Sporobolus_sp1_A_PH_004"	"Unidentified_sp7_A_PH_004"	"Ziziphus_obtusifolius"	"Calyophus_hartwegii"	"Gaura_coccinea"	"Gilia_rigida"	"Hoffmannseggia_glauca"	"Machaeranthera_scabrella"	"Setaria_leucopila"	"Unidentified_sp13_A_PH_004"	"Unidentified_sp15_A_PH_004"	"Unidentified_sp9_A_PH_004"	"Zinnia_grandiflora"	"Aristida_hamulosa"	"Bouteloua_curtipendula"	"Cryptantha_mexicana"	"Dyschoriste_linearis"	"Eupatorium_greggii"	"Oenothera_sp1_A_PH_004"	"Panicum_obtusum"	"Polygala_longa"	"Prosopis_glandulosa"	"Unidentified_sp10_A_PH_004"	"Unidentified_sp11_A_PH_004"	"Unidentified_sp12_A_PH_004"	"Unidentified_sp14_A_PH_004"	"Unidentified_sp16_A_PH_004"	"Unidentified_sp17_A_PH_004"	"Unidentified_sp2_A_PH_004"	"Verbena_wrightii"	"Xanthocephalum_sp1_A_PH_004"	"Dactylotum_variegatum"	"Melanoplus_desultorius"	"Melanoplus_gladstoni"	"Trimerotropis_pallidipennis"	"Melanoplus_lakinus"	"Melanoplus_glaucipes"	"Phoetaliotes_nebrascensis"	"Campylacantha_olivacea"	"Melanoplus_arizonae"	"Cordillacris_crenulata"	"Arphia_crassa"	"Boopedon_nubilum"	"Eritettix_variabilis"	"Leprus_cyaneus"	"Opeia_obscura"	"Psoloessa_texana"	"Trachyrachys_kiowa"	"Ageneotettix_deorum"	"Aulocara_femoratum"	"Philbostroma_quadrimaculatum"	"Syrbula_fuscovittata"	"Tropidolophus_formosus"
"Xanthocephalum_texanum"	0.000422510784550508	0.000253811809398725	0.000672725407343922	2.00074868711408e-06	0.000567945141211011	8.37380526234782e-07	0.000711626783068049	0.00048801370031959	0.000499550305659426	0.000578951364479305	1.00089313638649	5.38918597304373e-07	9.66876542381767e-07	0.000419100291640333	0.000619020224397786	0.000236078619383135	0.0003684091389656	0.000274911096214428	0.000236110523088951	1.08699302029264e-06	9.09765728821801e-07	0.000235761807490224	9.24230951382013e-05	0.000315683737770054	0.000274692311993227	9.20521043916661e-05	9.22483324599447e-05	0.000274692311993227	9.22786933379797e-05	2.30507182930661e-07	9.20521043916661e-05	3.17375497562189e-07	9.22483324599447e-05	8.9534996791908e-07	1.52470635465002e-07	5.7614989613379e-07	5.7614989613379e-07	0.000182989768551381	0.000143862190629007	0.000223604417487961	3.5822621031857e-07	5.45789018098855e-07	0.000143862190629007	5.7614989613379e-07	5.45789018098855e-07	3.49560949820225e-07	9.17025434418458e-05	3.49560949820225e-07	3.49560949820225e-07	1.97073419371596e-07	0.000182989768551381	0.000223604417487961	0.0201745595572061	7.64104625338397e-05	0.0201407066880609	4.89385329748315e-05	7.48994864973927e-05	0.0201288745406519	3.5822621031857e-05	0.0201243975739165	0.0200781973107747	1.22333874779608e-05	1.31270532720299e-05	3.97096922809696e-06	2.26066104147989e-05	9.15701483041672e-06	9.14823812790013e-06	1.18244051622958e-05	9.85946174774273e-06	1.83190476249341e-05	3.95944386895043e-06	3.97014281757736e-06	3.94365105446762e-06	5.17481082572248e-06
"Bouteloua_hirsuta"	0.00170611450590242	0.00170553573882913	0.000362771728756766	0.00170309938268292	1.61631000577692e-06	0.0009255701898076	1.05441765203482e-06	9.7742098227752e-07	1.21168036602604e-06	7.62025073699659e-07	6.73648246630466e-07	1.00169756813739	2.52219702454281e-06	6.64950891601131e-07	3.5720731374245e-07	1.70443985728196e-06	9.51983573864613e-07	0.000418962301876992	4.29596742486307e-07	1.31004954660975e-06	0.000359537035887793	1.07825067358775e-06	0.000358987001099834	7.15232722128095e-07	4.08418080447931e-07	4.50750057692686e-07	3.43957294434756e-07	4.08418080447931e-07	2.65041078893022e-07	0.000419709377243713	4.50750057692686e-07	0.000419918086894485	3.43957294434756e-07	4.48579489461228e-07	6.45845018964291e-07	9.19771475599153e-08	9.19771475599153e-08	2.35354149114824e-07	8.56394480515512e-08	1.4297522592644e-09	3.53253043857613e-07	1.70893363101649e-07	8.56394480515512e-08	9.19771475599153e-08	1.70893363101649e-07	2.77686126359579e-07	1.73063931333107e-07	2.77686126359579e-07	2.77686126359579e-07	8.19547294203094e-07	2.35354149114824e-07	1.4297522592644e-09	3.80740648932834e-05	2.39250708342309e-05	1.19895227272172e-05	3.88760576903411e-05	1.1957029182789e-05	2.58889564026307e-05	3.53253043857613e-05	1.28677703333796e-07	1.42528772697375e-05	0.025105013066378	0.0251132330277927	0.0251124796135305	3.24443423121435e-05	5.18891613115335e-05	3.87507011378575e-05	4.91728376521856e-05	7.00830210922635e-05	3.86468612996941e-05	0.0250914941446683	4.91179961592593e-05	5.45681239176161e-05	2.79055175966743e-06
"Muhlenbergia_sp1_A_PH_004"	0.00159689612370539	0.00159633922140401	0.000674326655576569	0.000925532381218031	0.000671311217431755	0.000505385199836114	0.000252845210954734	1.45529850993613e-06	0.000252580642567321	1.07900594954797e-06	1.20859567797721e-06	2.52219702454281e-06	1.00158984404518	6.48532247463216e-07	1.1116721775278e-06	1.24375030930994e-06	1.40121573214836e-06	8.29536750132653e-07	4.85252833669504e-07	0.000252450169850955	0.000670571823262638	9.10297290342658e-07	1.1477383869433e-06	0.000418968203597292	3.69411343115613e-07	5.39571974181872e-07	3.6057061900978e-07	3.69411343115613e-07	4.78619771988103e-07	1.15952492706803e-06	5.39571974181872e-07	1.11819230954569e-06	3.6057061900978e-07	4.8787873454785e-07	0.000418570853721274	2.72487842666202e-07	2.72487842666202e-07	1.63279413793712e-07	1.24682214659724e-07	3.50384331461419e-07	0.000251372968158196	1.5443868968788e-07	1.24682214659724e-07	2.72487842666202e-07	1.5443868968788e-07	3.33440044859971e-07	2.06131929321901e-07	3.33440044859971e-07	3.33440044859971e-07	5.79483146361034e-07	1.63279413793712e-07	3.50384331461419e-07	4.53490244508182e-05	2.16214165563031e-05	1.74555100523613e-05	4.66816062803959e-05	3.54234195466062e-05	1.79607355173083e-05	0.0251372968158196	3.15345898315277e-05	2.91294230992363e-05	5.51017437553465e-05	2.76075244210224e-05	3.48017283959815e-05	0.0251047012401905	4.82828310055327e-05	0.0251142512232765	3.4768988781662e-05	3.47697672281006e-05	3.26830671680506e-05	3.47437521496281e-05	0.0250744267983536	2.6322676101146e-05	5.18712811981976e-06
"Ratibida_columnaris"	0.000705590310651691	3.2520500233035e-06	0.000705610818818145	2.1308888976562e-06	0.000116880992819484	8.74992570215067e-07	0.000475640917890642	0.000475321136052206	0.000524073769458647	0.000588949813450124	0.000523875364550416	6.64950891601131e-07	6.48532247463216e-07	1.00070254407803	0.000181044323262407	0.000294769173510754	0.000180710594210856	0.000343486928757424	0.00047391503488734	8.20174186472794e-07	6.91329450432694e-07	0.00029441363502226	0.000294604073953914	0.000115210338627729	0.000343232957450467	0.000115000365745209	0.000294332041601345	0.000343232957450467	0.000115005830469798	2.49085533007881e-07	0.000115000365745209	3.48101770202226e-07	0.000294332041601345	0.000180124578731874	1.5356718030473e-07	4.01916162458238e-07	4.01916162458238e-07	0.000228629043143127	0.000179582993285995	4.51680249415427e-07	2.64553026889955e-07	0.000179728127294005	0.000179582993285995	4.01916162458238e-07	0.000179728127294005	3.96451437869106e-07	0.00011460391430734	3.96451437869106e-07	3.96451437869106e-07	2.26727428925408e-07	0.000228629043143127	4.51680249415427e-07	0.0252128611476147	0.0251619378211607	0.0251416190600394	5.55032013016748e-05	5.2249101119571e-05	0.025149194745744	2.64553026889955e-05	4.06512224473884e-05	4.86186851630638e-05	1.9042264679835e-05	1.52382784174106e-05	3.79626320749701e-06	9.28464425842003e-06	9.22229982747604e-06	9.21403081828378e-06	1.36036457355245e-05	1.11488687729758e-05	1.37002256493381e-05	3.78380893084662e-06	3.78339846474317e-06	3.76521852981528e-06	5.42777552937035e-06
"Unidentified_sp3_A_PH_004"	0.000377641184497846	0.000316680374412516	0.000690755888179097	1.98945241480449e-06	0.000788449237434056	9.17056621688616e-07	0.000967890844817942	0.000688274564297559	0.00028154494378799	0.000687920264576994	0.000773775280497232	3.5720731374245e-07	1.1116721775278e-06	0.000181044323262407	1.0009665161259	0.000180625985344013	0.000653314098819863	9.62374919896039e-07	0.000180626519080199	0.000194356955687408	1.00644534106991e-06	0.000180354050612093	1.05273709016234e-06	0.000280343382526854	8.92933158519028e-07	7.72103902773122e-07	9.16909232475776e-07	8.92933158519028e-07	0.000194108907533222	2.13431196186909e-07	7.72103902773122e-07	1.72454541717466e-07	9.16909232475776e-07	7.38755182626279e-07	1.57899369704171e-07	0.00019363377855691	0.00019363377855691	4.17804182207719e-07	0.000179709609847724	0.000279455445757002	4.57809689842361e-07	4.41780256164466e-07	0.000179709609847724	0.00019363377855691	4.41780256164466e-07	2.96974926461813e-07	4.75128976311309e-07	2.96974926461813e-07	2.96974926461813e-07	1.69311788057525e-07	4.17804182207719e-07	0.000279455445757002	0.000104528374788488	6.18492358630253e-05	0.0251593453786813	4.15764897046538e-05	0.0251723912123984	4.5958460042849e-05	4.57809689842361e-05	0.0251509901181302	0.025097383338719	9.50795003805959e-06	4.16650568262069e-06	4.1495761602289e-06	2.4768467612459e-05	1.59220464393032e-05	9.47396218225024e-06	1.01587072834515e-05	8.65629561098567e-06	2.57632329113382e-05	4.13890460041955e-06	4.15776622201419e-06	4.12051121361819e-06	5.3135068321469e-06
"Unidentified_sp6_A_PH_004"	0.000897130287729521	0.00060250435413946	0.00047730043041322	0.000601118716103693	0.000295737005053256	0.000420488867464139	0.000295780575260439	0.000474803023829428	0.000295566649781819	0.000181187729266876	0.000295098274228919	1.70443985728196e-06	1.24375030930994e-06	0.000294769173510754	0.000180625985344013	1.00089121244097	0.000180597612453121	0.000115107151761581	0.000294354494395326	9.90551120067999e-07	8.51224973344514e-07	0.000294350686190137	0.000115206769803142	0.000115029428330923	0.000114805214489814	0.00029402997367798	0.000114895542628193	0.000114805214489814	0.000114723460979295	0.000418409736042834	0.00029402997367798	6.71411983537437e-07	0.000114895542628193	0.000180144445557401	2.98927966307496e-07	3.3292560490832e-07	3.3292560490832e-07	4.14679115427714e-07	0.000179458951767132	3.57942446372379e-07	2.59047288231821e-07	5.05007253807206e-07	0.000179458951767132	3.3292560490832e-07	5.05007253807206e-07	0.000179639438303593	0.000114390535374386	0.000179639438303593	0.000179639438303593	5.01199048618771e-07	4.14679115427714e-07	3.57942446372379e-07	0.025165917782365	7.07010155330089e-05	0.0251242532473985	0.0251495213625031	4.32803286380816e-05	4.56147026970486e-05	2.59047288231821e-05	3.22148201735141e-05	3.80932420480176e-05	2.17859022464012e-05	1.81162363060052e-05	4.11732312711669e-05	1.68570306098462e-05	2.39146936156715e-05	1.79356779784498e-05	3.00719429171263e-05	0.0250634109312989	2.23896317354143e-05	2.02527444690252e-05	2.02412272303259e-05	1.47789884708274e-05	3.67154177240939e-06
"Unidentified_sp8_A_PH_004"	0.000879097673229545	0.000505662843299156	0.000878464631261479	0.000503817238791886	0.000475224737236533	1.94475170841331e-06	0.0006544927206297	0.000375031435982136	0.000281155448185558	0.000374673295488279	0.000460511423707	9.51983573864612e-07	1.40121573214836e-06	0.000180710594210856	0.000653314098819863	0.000180597612453121	1.00115345810775	9.51893985671791e-07	0.000180369998014752	0.000194396123867822	1.10259598262494e-06	0.000180324305409066	1.03446168119793e-06	0.000280141560179329	7.40990575127595e-07	6.98736689960701e-07	7.56882720016966e-07	7.40990575127595e-07	0.000193944060067014	4.96668591485392e-07	6.98736689960701e-07	4.12060927913095e-07	7.56882720016966e-07	6.54830651930381e-07	3.23381015545304e-07	0.00019354366568799	0.00019354366568799	3.40596196103952e-07	0.000179613115294735	0.000279337887868681	4.21739089819572e-07	3.56488340993323e-07	0.000179613115294735	0.00019354366568799	3.56488340993323e-07	2.98342310937058e-07	4.00394379023643e-07	2.98342310937058e-07	2.98342310937058e-07	3.10795735308053e-07	3.40596196103952e-07	0.000279337887868681	8.80867633852015e-05	4.99083677390653e-05	0.0251458361412629	4.17679235311881e-05	0.0251606765394387	3.74655815714347e-05	4.21739089819572e-05	0.0251404099081813	6.55543974765655e-05	1.94305272826674e-05	1.26542046326518e-05	1.2654487383571e-05	2.41966758974642e-05	2.58431454007172e-05	1.94028609327183e-05	1.86477441184832e-05	1.71456281055525e-05	0.0250481719451317	1.26296539539968e-05	1.26408847579539e-05	8.04630069475594e-06	6.75742024047292e-06
"Condalia_ericoides"	0.00102049317421714	0.000562651229999032	0.000461015158385961	0.000560831515488756	0.00015419979337307	3.1713536080807e-06	0.000154423094162899	0.000154234203090028	0.000458487634420246	0.000306151320819644	0.000458185160357379	0.000558616402502656	1.10604900017687e-06	0.000457982571676565	1.28316655986139e-06	0.000153476202348774	1.26919198089572e-06	1.0010141850512	0.000153281773184487	7.74935003328709e-07	1.04998449376513e-06	0.000153144059867059	0.000153418481101294	0.000152999043785873	0.000457131310787582	0.000152783680762462	0.000152891607921381	0.000457131310787582	0.000152659829285569	7.73521063145626e-07	0.000152783680762462	0.000557980399163846	0.000152891607921381	8.14264092834803e-07	2.97068696212885e-07	2.29316990064519e-07	2.29316990064519e-07	0.000304700798492078	3.90165263105156e-07	2.93739858172651e-07	2.48319681656373e-07	4.61095625877253e-07	3.90165263105156e-07	2.29316990064519e-07	4.61095625877253e-07	3.5316846695755e-07	0.000152430512295504	3.5316846695755e-07	3.5316846695755e-07	3.23382308449704e-07	0.000304700798492078	2.93739858172651e-07	0.0335347127050109	6.45533876228155e-05	5.46231368347218e-05	4.9443585374057e-05	2.98112087083875e-05	0.0335170878341286	2.48319681656373e-05	2.64365872355386e-05	2.95955558815248e-05	3.68811225938824e-05	0.0334232244249566	2.82698843962923e-05	1.64874979317691e-05	1.7837899896469e-05	1.78241217727731e-05	1.94029385069822e-05	1.81413793924453e-05	1.77984934776698e-05	2.8231208343135e-05	1.4293449505573e-05	3.70663499161359e-05	3.54627044912278e-06
"Conyza_coulteri"	0.000635031382741531	3.3147162773534e-06	0.000635053238011159	2.1619205785362e-06	0.000154981792328701	9.12076966194565e-07	0.000633086828234161	0.000632811335198943	0.000393815344019851	0.000480455967804154	0.000393517538481586	5.72795656648409e-07	6.47003778226005e-07	0.00063188671318312	0.000240835358773599	0.000392472659193768	0.000240493330686336	0.000153281773184487	1.00063126293455	8.57789190227392e-07	7.45917966641135e-07	0.000392064033227793	0.00039229529671467	0.00015317172263623	0.000153139788687155	0.000152979146025698	0.000391989800414822	0.000153139788687155	0.000152973619035415	2.77466451553072e-07	0.000152979146025698	2.26702831244298e-07	0.000391989800414822	0.000239936926328027	1.38317568775834e-07	4.57608979168595e-07	4.57608979168595e-07	6.23778630908457e-07	0.00023927313413739	4.76959958929844e-07	2.61669045739296e-07	0.000239473790358576	0.00023927313413739	4.57608979168595e-07	0.000239473790358576	4.63135969451499e-07	0.000152516010056246	4.63135969451499e-07	4.63135969451499e-07	2.74889034156551e-07	6.23778630908457e-07	4.76959958929844e-07	0.0335535222123742	0.0335263306502006	0.0334982387792346	6.48390357232099e-05	5.94891672919173e-05	6.86156493999303e-05	2.61669045739296e-05	4.29263963036859e-05	5.02124558488957e-05	2.13847409893434e-05	8.51906983989998e-06	3.42524525237817e-06	1.07251572632445e-05	8.31066991917004e-06	8.29905412655005e-06	1.6493342049393e-05	1.32227418408062e-05	1.42813805423752e-05	3.41137192980052e-06	3.41322713283996e-06	3.38873335650528e-06	4.88502490777815e-06
"Eragrostis_intermedia"	0.00115633409984739	0.000898021220927625	0.00115392022361388	0.000561567055006211	0.000594736282329473	0.000559702980594054	0.000594353373655867	0.000259593271255778	0.000336162546996887	0.000259258752529329	1.81165503382107e-06	1.746732728813e-06	0.000336600226467939	1.09356558196373e-06	0.00025914260758321	1.32073482675733e-06	0.000259194831823762	7.74935003328709e-07	8.57789190227392e-07	1.00114926190901	0.000335886284625614	1.001488049541e-06	1.06144135635663e-06	1.31819696578887e-06	4.86818794652123e-07	5.70295118184871e-07	5.28162774523851e-07	4.86818794652123e-07	0.000258068813746957	8.41804084863696e-07	5.70295118184871e-07	7.90818080069474e-07	5.28162774523851e-07	5.96373086877142e-07	5.75446530980078e-07	0.000257817771344041	0.000257817771344041	2.35776391736334e-07	3.29626415703541e-07	3.96751817225279e-07	0.000334682603298133	2.77120371608061e-07	3.29626415703541e-07	0.000257817771344041	2.77120371608061e-07	3.19252715269081e-07	2.5104240291579e-07	3.19252715269081e-07	3.19252715269081e-07	4.20819230921666e-07	2.35776391736334e-07	3.96751817225279e-07	5.52293286414737e-05	3.87968520251286e-05	4.61476981984958e-05	4.46953801376714e-05	0.0335163102747254	2.59354030909967e-05	0.0334682603298133	3.57076635502751e-05	4.78766404992097e-05	3.73295007282942e-05	1.72869725205951e-05	2.52594475196866e-05	4.0224164738868e-05	0.0334056920620433	3.45267918588047e-05	2.52491538552999e-05	2.52487975721352e-05	3.25341123396023e-05	2.52173573154434e-05	3.35886946589215e-05	2.01080748557155e-05	8.87630941241448e-06
"Linum_rigidum"	0.00137734787278313	0.0013765132237953	0.000817175571261693	0.000483279802615133	0.000894267121545924	3.82062451854142e-06	0.000336874234244608	1.81480314899046e-06	0.000336501546586402	1.33791980660934e-06	1.516276214703e-06	0.000479382714517057	0.000894095764350184	9.21772600576925e-07	1.34192712142655e-06	1.13496663112602e-06	1.47012797683325e-06	1.04998449376513e-06	7.45917966641135e-07	0.000335886284625614	1.00137003460004	8.08050805614697e-07	0.000478241845483676	0.000558278739168545	5.01867145904513e-07	6.52737976316906e-07	6.12809928152169e-07	5.01867145904513e-07	6.5353056459678e-07	8.97511127592765e-07	6.52737976316906e-07	9.61332375980703e-07	6.12809928152169e-07	6.1352288053163e-07	8.25672236199049e-07	3.27518052628057e-07	3.27518052628057e-07	1.7585463393579e-07	1.33108038488966e-07	4.66659364936443e-07	0.000334919497195029	2.86797416183447e-07	1.33108038488966e-07	3.27518052628057e-07	2.86797416183447e-07	3.26725464348183e-07	3.26012511968722e-07	3.26725464348183e-07	3.26725464348183e-07	3.48930255157009e-07	1.7585463393579e-07	4.66659364936443e-07	7.17227526331189e-05	4.01516382656826e-05	1.86351253884552e-05	4.57415650087457e-05	4.25773468416475e-05	1.93440097329369e-05	0.033491949719503	4.19993428442798e-05	3.31713332298464e-05	0.0334340324888867	3.28870408716371e-05	3.29034306763571e-05	0.0334491640374984	3.83561626773537e-05	4.95403341719429e-05	2.09358153094205e-05	2.09472369792088e-05	2.71421260389892e-05	3.28585551199775e-05	4.32263813658056e-05	1.65286011248034e-05	6.28596593278225e-06
"Sporobolus_sp1_A_PH_004"	0.000955147667264399	0.000562732425180017	0.000395795477451363	0.000561321226658481	0.000154468047597846	0.000559984337563471	0.000393541944989869	0.000393306725650845	0.00015433353540928	0.000241073114504791	0.00039293634581704	1.43766756478367e-06	1.21372972045688e-06	0.000392551513363014	0.00024047206748279	0.00039246758158685	0.000240432407212089	0.000153144059867059	0.000392064033227793	1.001488049541e-06	8.08050805614697e-07	1.0009489328437	0.000153162140533826	0.000153001983562607	0.000152826406396424	0.000152721091281275	0.000152846505894892	0.000152826406396424	0.000152701054323378	8.94996814505983e-07	0.000152721091281275	7.38036484683151e-07	0.000152846505894892	8.89744653760409e-07	2.83079909314577e-07	3.62128062174313e-07	3.62128062174313e-07	4.87480135220943e-07	0.000239217527332901	3.94012746909193e-07	2.23371612186297e-07	5.07579633688763e-07	0.000239217527332901	3.62128062174313e-07	5.07579633688763e-07	3.82165020071646e-07	0.000152338926261203	3.82165020071646e-07	3.82165020071646e-07	0.000557376390101891	4.87480135220943e-07	3.94012746909193e-07	0.0335145637774648	7.10611487164269e-05	0.0334904538266061	5.35031028100304e-05	4.70766480826607e-05	5.36228148743037e-05	2.23371612186297e-05	3.54611472218273e-05	3.98719472644914e-05	2.2094424725366e-05	1.90592082380744e-05	2.19620305099037e-05	1.6142673269676e-05	2.49593025108232e-05	1.69847945588746e-05	0.0334425834061134	3.17377783604553e-05	2.2936953505234e-05	2.19172806691784e-05	2.19116822230702e-05	1.68153205619431e-05	3.04458059577972e-06
"Unidentified_sp7_A_PH_004"	0.00087519832749687	0.000482501074074407	0.000873378479521311	0.000480931897539179	0.000154807091502267	2.2041717073023e-06	0.000393695965246499	0.000393461661643852	0.00039352258555543	0.00024108404927145	0.000154038491897002	0.000478649334799779	1.53031784925774e-06	0.000392805431938552	1.40364945354979e-06	0.000153609026404189	1.37928224159724e-06	0.000153418481101294	0.00039229529671467	1.06144135635663e-06	0.000478241845483676	0.000153162140533826	1.00086911557041	0.000153190768828367	0.000152929988479832	0.000152887747596284	0.000391842358048231	0.000152929988479832	0.000152714999292329	6.72113744765683e-07	0.000152887747596284	6.85711485349917e-07	0.000391842358048231	0.000239890399132616	3.1638802864749e-07	2.95146036379317e-07	2.95146036379317e-07	5.10135223882147e-07	4.52938666438415e-07	2.52240198263644e-07	4.49957744718214e-07	0.000239422504792282	4.52938666438415e-07	2.95146036379317e-07	0.000239422504792282	4.67894340334352e-07	0.000152419853255949	4.67894340334352e-07	4.67894340334352e-07	2.89348611438121e-07	5.10135223882147e-07	2.52240198263644e-07	0.0335323677163089	0.0335191506709195	6.34114133013781e-05	6.55052076468093e-05	3.83689847293112e-05	5.61148746270361e-05	4.49957744718215e-05	2.2701617843728e-05	3.2265964197473e-05	0.0334091248655363	2.93095572877405e-05	2.42264161979154e-05	3.11205224492251e-05	1.89802545155456e-05	1.89832817188494e-05	1.73609166862873e-05	1.61004084880256e-05	1.89478670257931e-05	2.41928105106771e-05	1.2264835086914e-05	7.88875455550301e-06	6.71829599631778e-06
"Ziziphus_obtusifolius"	0.00071512147350388	0.000561699147625005	0.000157280446259356	3.06498057546839e-06	0.00108389821793093	1.44567428537628e-06	0.000527249893570719	0.000154633597174857	0.000526568589809183	2.33824171877309e-06	0.000526139562950089	9.53643629504127e-07	0.000558624271463056	0.000153613784836972	0.000373791176702473	0.000153372571107897	0.000373522080239105	0.000152999043785873	0.00015317172263623	1.31819696578887e-06	0.000558278739168545	0.000153001983562607	0.000153190768828367	1.00108170431446	0.000152787708218197	0.000152737417656825	0.000152726687933841	0.000152787708218197	0.000152784967988036	3.16729610915528e-07	0.000152737417656825	4.00063414517465e-07	0.000152726687933841	7.72813555754732e-07	3.79161570051724e-07	4.39321970579924e-07	4.39321970579924e-07	4.4206220074118e-07	4.45034702389485e-07	0.000372276039100826	7.32028934406068e-07	3.81041916385276e-07	4.45034702389485e-07	4.39321970579924e-07	3.81041916385276e-07	3.91771639369456e-07	0.000152345646017456	3.91771639369456e-07	3.91771639369456e-07	2.11302842762206e-07	4.4206220074118e-07	0.000372276039100826	0.0335160421238402	5.33458682939386e-05	6.2304858334528e-05	5.48480295117238e-05	5.71118561753901e-05	4.86268420815298e-05	7.32028934406067e-05	0.0335048435190743	5.04624742941778e-05	3.24856626168232e-05	1.26801340605707e-05	7.59665173398594e-06	0.0334249577603768	8.81076364817263e-06	2.27496942031035e-05	1.26781705657324e-05	1.14071249209458e-05	1.80842232654995e-05	7.58081525344017e-06	2.1522580949279e-05	7.54911387365145e-06	1.20984958661043e-06
"Calyophus_hartwegii"	0.000689502086037182	3.21105509862431e-06	0.000689181245846681	2.12003791649199e-06	0.000230648360512343	7.98444897674771e-07	0.000231213757862496	0.000230905528870961	0.000687026672425963	0.00045876127991551	0.000686730779983067	8.16836160895862e-07	7.38822686231225e-07	0.000686465914900934	1.78586631703806e-06	0.000229610428979628	1.48198115025519e-06	0.000685696966181374	0.000229709683030732	7.30228191978185e-07	7.52800718856769e-07	0.000229239609594637	0.000229394982719748	0.000229181562327295	1.00068525407651	0.000228900480825652	0.000229156939200638	0.000685254076514059	0.000228807007491887	2.19077984088837e-07	0.000228900480825652	5.35102839294841e-07	0.000229156939200638	1.06173073857508e-06	1.50075178956585e-07	3.0916284802918e-07	3.0916284802918e-07	0.000456756231870201	5.52743830094165e-07	4.39912828509844e-07	2.70952344819716e-07	6.59094556780583e-07	5.52743830094165e-07	3.0916284802918e-07	6.59094556780583e-07	4.02636181794499e-07	0.000228497844643857	4.02636181794499e-07	4.02636181794499e-07	1.89021120684897e-07	0.000456756231870201	4.39912828509844e-07	0.0502695258216487	9.22732379492816e-05	7.73841362131831e-05	5.63690654512298e-05	4.01911702437934e-05	0.0502431855057221	2.70952344819716e-05	3.95921545658859e-05	3.87237448323894e-05	1.66630463376529e-05	2.65733800388893e-05	3.71241961243096e-06	1.46282912956636e-05	9.00677994775736e-06	9.00451073739512e-06	1.13412672410938e-05	9.43225943289927e-06	9.00808218110006e-06	3.70146571322652e-06	3.6995153763599e-06	3.68852687920076e-06	5.30139419882063e-06
"Gaura_coccinea"	0.000592455479206554	0.000362555134098994	0.000591379155358681	0.000361322746725619	0.000589013286001984	1.53389274536553e-06	0.000230892206295623	0.000589058521382352	0.00058911745999604	2.3615048035594e-06	0.000230130260979165	9.01500115385372e-07	1.07914394836374e-06	0.000230000731490417	1.54420780554624e-06	0.000588059947355959	1.3974733799214e-06	0.000229175521143693	0.000229468719038547	8.55442677277306e-07	9.79106964475358e-07	0.000229081636921913	0.000229331621394426	0.000229106126485237	0.000228900480825652	1.00058722902903	0.000229030641317136	0.000228900480825652	0.000228682896025815	5.41031854752919e-07	0.000587229029030663	4.14486769339582e-07	0.000229030641317136	0.000359522733600236	2.23639770075092e-07	3.14427652033159e-07	3.14427652033159e-07	5.32012451870425e-07	4.38077721411145e-07	3.7688839721136e-07	3.17357172940758e-07	6.62172943354093e-07	4.38077721411145e-07	3.14427652033159e-07	6.62172943354093e-07	0.000358860560656882	0.000228368468373782	0.000358860560656882	0.000358860560656882	2.75090826719898e-07	5.32012451870425e-07	3.7688839721136e-07	0.050241063042232	9.2704212069573e-05	6.13308809975603e-05	0.0502404784919634	4.08755947643106e-05	5.85213697057467e-05	3.17357172940758e-05	3.39199557490224e-05	3.31851227912465e-05	2.10686054103036e-05	1.65024190824276e-05	8.89147505208038e-06	2.1646182854673e-05	1.34194711382034e-05	1.34183862045055e-05	1.65054496031938e-05	2.35704362330947e-05	1.34039804632869e-05	8.86442345934274e-06	8.8688645551672e-06	5.57785805196491e-06	4.54907042583601e-06
