"Nephrosperma_vanhoutteanum"	"Chrysobalanus_icaco"	"Paragenipa_wrightii"	"Phoenicophorium_borsigianum"	"Cinnamomum_verum"	"Dillenia_ferruginea"	"Nepenthes_pervillei"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_122"	"Neophyllomyza_approximatonervis"	"Cratopus_aurostriatus"	"Scaptodrosophila_sp1_M_PL_122"	"Rhiparida_seychellensis"	"Dichaetomyia_fasciculifera"	"Phelsuma_sp1_M_PL_122"	"Unidentified_sp3_M_PL_122"	"Megachile_seychellensis"	"Pachycerina_seychellensis"	"Plagiostenopterina_cyanosoma"	"Simosyrphus_aegyptius"	"Eristalinus_vicarians"	"Eristalodes_seychellarum"	"Nectarinia_dussumieri"	"Physiphoa_azurea"	"Polistes_olivaceus"	"Unidentified_sp2_M_PL_122"	"Xylocopa_caffra"
"Ornidia_obesa"	0.050358550331591	1.76952423249199e-05	2.97384717219849e-05	0.000111010101397758	4.43252231883332e-05	7.59699061475041e-05	0.0503728117337296	0.000424099483807563	0.000423509642396732	0.00143047023587596	1.00142711082077	0.000419654586096591	0.00142711082077118	0.00042271733814843	0.000421042212364063	0.000420739870470127	0.00100745623467459	0.00042153785355943	4.95641195366416e-07	0.000419654586096591	4.95641195366416e-07	0.000421042212364063	0.00100745623467459	1.08528437353577e-06	1.08528437353577e-06	5.89841410830662e-07	8.86504463766664e-07	8.86504463766664e-07	4.95641195366416e-07	1.38762626747198e-06
"Unidentified_sp1_M_PL_122"	0.100474176990866	3.52462267213928e-05	5.92467287094254e-05	0.000181071829968057	4.80070751045696e-05	0.000111133961933504	0.000101218196798462	0.000844258295364064	0.000843083421140018	0.000844120339597496	0.000839309172193183	1.00083728480826	0.000839309172193182	0.000842310708383482	0.000839548206131814	0.000838872436284835	2.02436393596924e-06	0.000840535651610305	9.87445478490423e-07	0.000837284808257213	9.87445478490423e-07	0.000839548206131814	2.02436393596924e-06	1.58762802762149e-06	1.58762802762149e-06	1.17487422404642e-06	9.60141502091393e-07	9.60141502091393e-07	9.87445478490423e-07	2.26339787460071e-06
"Neophyllomyza_approximatonervis"	0.050358550331591	1.76952423249199e-05	2.97384717219849e-05	0.000111010101397758	4.43252231883332e-05	7.59699061475041e-05	0.0503728117337296	0.000424099483807563	0.000423509642396732	0.00143047023587596	0.00142711082077118	0.000419654586096591	1.00142711082077	0.00042271733814843	0.000421042212364063	0.000420739870470127	0.00100745623467459	0.00042153785355943	4.95641195366416e-07	0.000419654586096591	4.95641195366416e-07	0.000421042212364063	0.00100745623467459	1.08528437353577e-06	1.08528437353577e-06	5.89841410830662e-07	8.86504463766663e-07	8.86504463766664e-07	4.95641195366416e-07	1.38762626747198e-06
"Cratopus_aurostriatus"	0.0252693212515045	0.0251557389261977	6.44225501405081e-05	0.0252090465844723	6.45573849246055e-05	0.0252079647139442	3.90495989172181e-05	0.00172669402877031	0.000888169397897049	0.000887876680706385	0.000211358669074215	0.000210577677095871	0.000211358669074215	1.0017243291719	0.000525690759401774	0.000570691458723645	7.80991978344361e-07	0.000526764468570783	1.07370916900847e-06	0.00021057767709587	1.07370916900847e-06	0.000525690759401774	7.80991978344361e-07	0.000360113781627774	0.000360113781627774	0.000838524630873258	1.29114769849211e-06	1.29114769849211e-06	1.07370916900847e-06	0.000315113082305903
"Scaptodrosophila_sp1_M_PL_122"	0.0503728923679088	4.39947247681537e-05	7.39674488451456e-05	0.0502886287535733	5.98976656319002e-05	0.000107314584465849	6.34054649078123e-05	0.00105381226293027	0.00105234577210467	0.00105238109058874	0.000421042212364063	0.000419774103065907	0.000421042212364063	0.00105138151880355	1.00104838196249	0.000421307168558277	1.26810929815625e-06	0.00104961475329966	1.23279081408576e-06	0.000419774103065907	1.23279081408576e-06	0.00104838196248557	1.26810929815625e-06	1.53306549236927e-06	1.53306549236927e-06	1.46649082560512e-06	1.197953312638e-06	1.197953312638e-06	1.23279081408576e-06	0.000628607859419666
"Rhiparida_seychellensis"	0.0503323461770901	4.77540984618272e-05	5.62570347358662e-05	0.00014967603326871	6.50088576723415e-05	0.0502938761924867	6.51826163854823e-05	0.00114362071184633	0.00114202890856427	0.00114239494364639	0.000420739870470127	0.000419436218142417	0.000420739870470127	0.00114138291744729	0.000421307168558276	1.00113792016375	1.30365232770965e-06	0.000422244785803874	9.3761724559777e-07	0.000419436218142417	9.3761724559777e-07	0.000421307168558276	1.30365232770965e-06	0.000718483945606953	0.000718483945606953	1.59180328206091e-06	1.30017715344683e-06	1.30017715344683e-06	9.3761724559777e-07	1.87095041585888e-06
"Dichaetomyia_fasciculifera"	0.000242923672316309	1.44257928446956e-07	2.3021473454452e-07	4.09483728274602e-05	4.06433712720967e-05	4.08058503615037e-05	0.100644405270661	3.94067225106179e-06	3.93586365344689e-06	0.00201682013215442	0.00201491246934918	2.02436393596924e-06	0.00201491246934918	3.12396791337744e-06	2.53621859631249e-06	2.60730465541929e-06	1.00201288810541	2.5400555085549e-06	3.83691224240867e-09	2.02436393596924e-06	3.83691224240867e-09	2.53621859631249e-06	0.00201288810541321	5.82940719450053e-07	5.82940719450053e-07	4.80859761489852e-09	8.12867425441934e-07	8.12867425441935e-07	3.83691224240867e-09	5.11854660343252e-07
"Phelsuma_sp1_M_PL_122"	0.0336214260644122	3.87444768636748e-05	0.033589565300667	0.0335651694663737	6.06033100348399e-05	9.22581332736854e-05	4.2334258475915e-05	0.00126339077930619	0.00126209929674407	0.000703119893569136	0.000281025235706286	0.000280178550536768	0.000281025235706287	0.000702352624761043	0.000699743168866439	0.000281496523869249	8.466851695183e-07	1.00125956925721	0.00055982608834445	0.000280178550536768	0.00055982608834445	0.000699743168866439	8.466851695183e-07	1.31797333248122e-06	1.31797333248122e-06	1.29148256212249e-06	1.2120662006968e-06	1.2120662006968e-06	0.00055982608834445	0.000419564618329671
"Unidentified_sp3_M_PL_122"	0.000118493457418851	2.8243981054717e-05	0.100620761004311	0.000118250891974488	6.20145988407195e-05	6.21452308893582e-05	1.91845612120434e-07	0.00168254781205803	0.00168160634602287	4.59749952993343e-06	9.91282390732831e-07	9.87445478490422e-07	9.91282390732831e-07	4.29483667603387e-06	2.46558162817152e-06	1.87523449119554e-06	3.83691224240867e-09	0.00167947826503335	1.00167701268341	9.87445478490422e-07	0.00167701268340518	2.46558162817152e-06	3.83691224240867e-09	8.87789012705117e-07	8.87789012705117e-07	9.41466035157234e-07	1.24029197681439e-06	1.24029197681439e-06	0.00167701268340518	1.4781361496811e-06
"Megachile_seychellensis"	0.100474176990866	3.52462267213927e-05	5.92467287094254e-05	0.000181071829968057	4.80070751045696e-05	0.000111133961933504	0.000101218196798462	0.000844258295364064	0.000843083421140017	0.000844120339597496	0.000839309172193183	0.000837284808257213	0.000839309172193183	0.000842310708383482	0.000839548206131814	0.000838872436284835	2.02436393596924e-06	0.000840535651610305	9.87445478490423e-07	1.00083728480826	9.87445478490423e-07	0.000839548206131814	2.02436393596924e-06	1.58762802762149e-06	1.58762802762149e-06	1.17487422404643e-06	9.60141502091393e-07	9.60141502091393e-07	9.87445478490423e-07	2.26339787460071e-06
"Pachycerina_seychellensis"	0.000118493457418851	2.8243981054717e-05	0.100620761004311	0.000118250891974488	6.20145988407194e-05	6.21452308893582e-05	1.91845612120434e-07	0.00168254781205803	0.00168160634602287	4.59749952993343e-06	9.91282390732831e-07	9.87445478490422e-07	9.91282390732831e-07	4.29483667603387e-06	2.46558162817152e-06	1.87523449119554e-06	3.83691224240867e-09	0.00167947826503335	0.00167701268340518	9.87445478490422e-07	1.00167701268341	2.46558162817152e-06	3.83691224240867e-09	8.87789012705117e-07	8.87789012705117e-07	9.41466035157235e-07	1.24029197681439e-06	1.24029197681439e-06	0.00167701268340518	1.4781361496811e-06
"Plagiostenopterina_cyanosoma"	0.0503728923679089	4.39947247681537e-05	7.39674488451456e-05	0.0502886287535733	5.98976656319002e-05	0.000107314584465849	6.34054649078123e-05	0.00105381226293027	0.00105234577210467	0.00105238109058874	0.000421042212364063	0.000419774103065907	0.000421042212364063	0.00105138151880355	0.00104838196248557	0.000421307168558276	1.26810929815625e-06	0.00104961475329966	1.23279081408576e-06	0.000419774103065907	1.23279081408576e-06	1.00104838196249	1.26810929815625e-06	1.53306549236927e-06	1.53306549236927e-06	1.46649082560512e-06	1.197953312638e-06	1.197953312638e-06	1.23279081408576e-06	0.000628607859419666
"Simosyrphus_aegyptius"	0.000242923672316309	1.44257928446956e-07	2.3021473454452e-07	4.09483728274601e-05	4.06433712720967e-05	4.08058503615037e-05	0.100644405270661	3.94067225106179e-06	3.93586365344689e-06	0.00201682013215442	0.00201491246934918	2.02436393596924e-06	0.00201491246934918	3.12396791337744e-06	2.53621859631249e-06	2.60730465541929e-06	0.00201288810541321	2.5400555085549e-06	3.83691224240867e-09	2.02436393596924e-06	3.83691224240867e-09	2.53621859631249e-06	1.00201288810541	5.82940719450053e-07	5.82940719450053e-07	4.80859761489852e-09	8.12867425441934e-07	8.12867425441935e-07	3.83691224240867e-09	5.11854660343252e-07
"Eristalinus_vicarians"	0.000190515363314579	6.02619702022617e-05	5.3267340762307e-05	0.000118280236569364	8.20106402401133e-05	0.10047661842304	2.91470359725027e-05	0.00144298312832861	0.00144097439598853	0.00144066954769527	2.17056874707154e-06	1.58762802762149e-06	2.17056874707154e-06	0.0014404551265111	3.06613098473854e-06	0.00143696789121391	5.82940719450053e-07	3.95391999744366e-06	8.87789012705117e-07	1.58762802762149e-06	8.87789012705117e-07	3.06613098473854e-06	5.82940719450053e-07	1.00143538026319	0.00143538026318628	2.00873234007539e-06	1.64021280480227e-06	1.64021280480227e-06	8.87789012705117e-07	1.47850295711705e-06
"Eristalodes_seychellarum"	0.000190515363314579	6.02619702022617e-05	5.3267340762307e-05	0.000118280236569364	8.20106402401133e-05	0.10047661842304	2.91470359725026e-05	0.0014429831283286	0.00144097439598853	0.00144066954769527	2.17056874707154e-06	1.58762802762149e-06	2.17056874707154e-06	0.0014404551265111	3.06613098473854e-06	0.00143696789121391	5.82940719450053e-07	3.95391999744366e-06	8.87789012705117e-07	1.58762802762149e-06	8.87789012705117e-07	3.06613098473854e-06	5.82940719450053e-07	0.00143538026318628	1.00143538026319	2.00873234007539e-06	1.64021280480227e-06	1.64021280480227e-06	8.87789012705117e-07	1.47850295711705e-06
"Nectarinia_dussumieri"	0.000140984906885571	0.100474704285052	5.64879621094341e-05	0.000140648594173106	5.64235681945085e-05	0.000140611263805277	2.40429880744926e-07	0.00335616846089208	7.01165139033305e-06	6.07499395279071e-06	1.17968282166132e-06	1.17487422404643e-06	1.17968282166132e-06	0.00335409852349303	2.93298165121025e-06	3.18360656412182e-06	4.80859761489852e-09	3.87444768636748e-06	9.41466035157235e-07	1.17487422404643e-06	9.41466035157235e-07	2.93298165121025e-06	4.80859761489852e-09	2.00873234007539e-06	2.00873234007539e-06	1.0033491568095	1.12847136389017e-06	1.12847136389017e-06	9.41466035157235e-07	1.75810742716382e-06
"Physiphoa_azurea"	0.000115216980250967	3.38541409167051e-05	7.44175186088633e-05	0.000114861209854769	0.100516292892861	0.000114814896336159	4.06433712720967e-05	0.00201673074062801	0.00201560226926412	0.00201517484471275	1.77300892753333e-06	9.60141502091392e-07	1.77300892753333e-06	5.16459079396844e-06	2.39590662527601e-06	2.60035430689366e-06	8.12867425441934e-07	3.6361986020904e-06	1.24029197681439e-06	9.60141502091392e-07	1.24029197681439e-06	2.39590662527601e-06	8.12867425441934e-07	1.64021280480227e-06	1.64021280480227e-06	1.12847136389017e-06	1.00201032585786	0.00201032585785723	1.24029197681439e-06	1.43576512318462e-06
"Polistes_olivaceus"	0.000115216980250967	3.38541409167051e-05	7.44175186088633e-05	0.000114861209854769	0.100516292892861	0.000114814896336159	4.06433712720967e-05	0.00201673074062801	0.00201560226926412	0.00201517484471275	1.77300892753333e-06	9.60141502091392e-07	1.77300892753333e-06	5.16459079396844e-06	2.39590662527601e-06	2.60035430689366e-06	8.12867425441934e-07	3.6361986020904e-06	1.24029197681439e-06	9.60141502091392e-07	1.24029197681439e-06	2.39590662527601e-06	8.12867425441934e-07	1.64021280480227e-06	1.64021280480227e-06	1.12847136389017e-06	0.00201032585785723	1.00201032585786	1.24029197681439e-06	1.43576512318462e-06
"Unidentified_sp2_M_PL_122"	0.000118493457418851	2.8243981054717e-05	0.100620761004311	0.000118250891974488	6.20145988407194e-05	6.21452308893582e-05	1.91845612120434e-07	0.00168254781205803	0.00168160634602287	4.59749952993343e-06	9.91282390732831e-07	9.87445478490423e-07	9.91282390732831e-07	4.29483667603387e-06	2.46558162817152e-06	1.87523449119554e-06	3.83691224240867e-09	0.00167947826503335	0.00167701268340518	9.87445478490423e-07	0.00167701268340518	2.46558162817152e-06	3.83691224240867e-09	8.87789012705117e-07	8.87789012705117e-07	9.41466035157235e-07	1.24029197681439e-06	1.24029197681439e-06	1.00167701268341	1.4781361496811e-06
"Xylocopa_caffra"	0.000271607744952085	5.27432228149147e-05	8.86881689808658e-05	0.100396185677179	7.17882561592308e-05	0.000103495206998194	2.55927330171626e-05	0.00126336623049648	0.00126160812306932	0.00126064184157998	2.77525253494396e-06	2.26339787460071e-06	2.77525253494396e-06	0.00126045232922361	0.00125721571883933	3.74190083171776e-06	5.11854660343252e-07	0.00125869385498901	1.4781361496811e-06	2.26339787460071e-06	1.4781361496811e-06	0.00125721571883933	5.11854660343252e-07	1.47850295711705e-06	1.47850295711705e-06	1.75810742716382e-06	1.43576512318462e-06	1.43576512318462e-06	1.4781361496811e-06	1.00125495232096
