"Rutilus_rutilus"	"Carassius_carassius"	"Abramis_brama"	"Alburnus_alburnus"	"Blicca_bjoerkna"	"Esox_lucius"	"Perca_fluviatilis"	"Scardinius_erythrophthalmus"	"Gymnocephalus_cernuus"	"Tinca_tinca"	"Gobio_gobio_gobio"	"Vimba_vimba"	"Anguilla_anguilla"	"Cyprinus_carpio_carpio"	"Lota_lota"	"Sander_lucioperca"	"Leuciscus_idus"	"Aspius_aspius"	"Leuciscus_cephalus"	"Gasterosteus_aculeatus"	"Leuciscus_leuciscus"	"Coregonus_albula"	"Coregonus_lavaretus"	"Osmerus_eperlanus_spirinchus"	"Silurus_glanis"	"Leucaspius_delineatus"	"Osmerus_eperlanus"	"Carassius_auratus_auratus"	"Lampetra_fluviatilis"	"Pelecus_cultratus"	"Coregonus_peled"	"Pungitius_pungitius"	"Zoarces_viviparus"	"Alburnoides_bipunctatus"	"Cobitis_taenia"	"Gadus_morhua_callarias"	"Phoxinus_phoxinus"	"Platichthys_flesus_trachurus"	"Psetta_maxima"	"Salmo_salar"	"Salmo_trutta_morpha_fario"	"Triglopsis_quadricornis"	"Alosa_fallax_fallax"	"Belone_belone"	"Clupea_harengus_membras"	"Cottus_gobio"	"Salmo_trutta"	"Taurulus_bubalis"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"	"Argulus_foliaceus"	"Ergasilus_sieboldi"	"Piscicola_geometra"	"Raphidascaris_acus"	"Ichthyocotylurus_platycephalus"	"Acanthocephalus_anguillae"	"Paracoenogonimus_ovatus"	"Acanthocephalus_lucii"	"Bucephalus_polymorphus"	"Diplozoon_paradoxum"	"Myxobolus_muelleri"	"Posthodiplostomum_cuticola"	"Allocreadium_isoporum"	"Myxobolus_ellipsoides"	"Zschokkella_nova"	"Myxobolus_bramae"	"Myxobolus_dispar"	"Sphaerostomum_bramae"	"Neoechinorhynchus_rutili"	"Ichthyocotylurus_variegatus"	"Myxobolus_oviformis"	"Phyllodistomum_folium"	"Triaenophorus_nodulosus"	"Proteocephalus_longicollis"	"Camallanus_(Camallanus)_lacustris"	"Posthodiplostomum_brevicaudatum"	"Diphyllobothrium_ditremum"	"Ergasilus_briani"	"Myxobolus_cycloides"	"Dactylogyrus_sphyrna"	"Acanthocephalus_clavula"	"Chloromyxum_fluviatile"	"Myxobolus_carassii"	"Myxobolus_macrocapsularis"	"Neodiplostomulum_sp."	"Ornithodiplostomum_scardinii"	"Azygia_lucii"	"Bunodera_luciopercae"	"Dactylogyrus_anchoratus"	"Dactylogyrus_cornu"	"Proteocephalus_percae"	"Proteocephalus_torulosus"	"Hemiclepsis_marginata"	"Henneguya_psorospermica"	"Myxobolus_anurum"	"Ichthyocotylurus_erraticus"	"Phyllodistomum_megalorchis"	"Phyllodistomum_pseudofolium"	"Dactylogyrus_crassus"	"Dactylogyrus_crucifer"	"Dactylogyrus_vastator"	"Khawia_dubius"	"Proteocephalus_sp."	"Achtheres_percarum"	"Myxidium_giardi"	"Myxidium_lieberkuehni"	"Myxidium_pfeifferi"	"Chloromyxum_dubium"	"Chloromyxum_mucronatum"	"Henneguya_lobosa"	"Henneguya_oviperda"	"Myxobolus_gigas"	"Myxobolus_permagnus"	"Myxobolus_rotundus"	"Myxobolus_thelohanellus"	"Thelohanellus_pyriformis"	"Asymphylodora_tincae"	"Parasymphylodora__markewitschi"	"Gyrodactylus_gobii"	"Gyrodactylus_markakulensis"	"Ancyrocephalus_percae"	"Dactylogyrus_amphibothrium"	"Dactylogyrus_difformis"	"Dactylogyrus_formosus"	"Dactylogyrus_fraternus"	"Dactylogyrus_intermedius"	"Dactylogyrus_m?cr?canthus"	"Dactylogyrus_minor"	"Dactylogyrus_nanus"	"Dactylogyrus_parvus"	"Dactylogyrus_wegeneri"	"Tetraonchus_monenteron"	"Bothriocephalus_claviceps"	"Lernaea_cyprinacea"
"Rutilus_rutilus"	1.00209910842108	0.00078281521957868	0.000750510802560591	0.000494679802884731	0.000749850142259168	0.00021221825059654	0.000384477798623992	0.000705879763490681	0.000218182928953099	0.000338279924099025	0.0003347653075382	0.000443382231859846	0.000179806368501865	0.000233471187231735	0.000128336219187815	0.000159656625869086	0.000209754590356579	0.000226982061872671	0.000231985678848112	0.000163757598385696	0.000248991438342589	5.05125603679087e-05	4.66276695516497e-05	3.70071134674167e-05	8.47288181697254e-05	6.86121046349582e-05	2.20657651325397e-05	4.82353038148568e-05	3.76432412244027e-05	6.14285931057038e-05	3.75537435227528e-05	4.80604471060302e-05	1.81585038587e-05	1.8058768270072e-05	1.36197283636271e-05	2.26668365970098e-05	2.26816968805883e-05	6.61325888169869e-05	1.8058768270072e-05	1.11292650429774e-05	7.05160927330326e-06	1.8058768270072e-05	6.99176921930208e-06	6.99176921930208e-06	6.99176921930208e-06	6.99176921930208e-06	1.10669990507699e-05	6.99176921930208e-06	0.0030064607642999	0.00298317542811771	0.00297738138514862	0.00297874874032673	0.00297826280176446	0.00298808974370788	0.00297474037643851	0.0029766492196158	0.00297761017468073	0.00297226835918013	0.00298108625564437	0.0029732072906561	0.00297350828011213	0.0029706240081729	0.00297106269601203	0.00296733898298954	0.00296259870261586	0.00296413342045767	0.00296321151401585	0.00296208309880472	0.00296093570260481	0.00295884424275235	1.33288329066023e-05	1.03881655578192e-05	7.88113021704184e-06	3.59040324007092e-06	6.8548969000286e-06	0.00295704097988423	3.11329961037328e-06	1.05358584771096e-05	0.00295429616309248	0.00295503923733821	4.87756079570276e-06	0.00295260652522628	5.81269315303231e-06	0.00295282232617891	3.49356480275703e-06	0.00295314683154973	3.6149120881828e-06	3.80500541414473e-06	5.24570126479756e-06	7.68891845268003e-06	2.99206765883879e-06	0.00295201950504915	0.00295126039741208	2.38678419688213e-06	1.88783933073425e-06	1.16292330790663e-06	1.95565360826106e-06	2.57687752284406e-06	0.00294972248621759	0.00295055886326503	4.03981866942614e-06	3.73729982744256e-06	1.78995403299623e-06	2.76603908579664e-06	1.28433120358475e-06	8.4887300238616e-07	0.00294735031888553	9.16687279912966e-07	9.16687279912966e-07	8.48873002386159e-07	8.48873002386159e-07	2.58796828469169e-06	1.673826537691e-06	1.673826537691e-06	2.3721673320566e-06	1.61085678142393e-06	1.61085678142393e-06	3.2085443795031e-06	1.673826537691e-06	1.673826537691e-06	1.53791119449597e-06	1.90261462647973e-06	3.2085443795031e-06	2.37216733205661e-06	1.90261462647974e-06	2.37216733205661e-06	1.61085678142393e-06	1.90261462647974e-06	0.00294735031888553	1.90261462647974e-06	2.37216733205661e-06	8.4887300238616e-07	1.28433120358475e-06	2.37216733205661e-06
"Carassius_carassius"	0.000806536892899246	1.00279054217332	0.000524513064108567	0.000522198700352365	0.000513880197461339	0.000269286557253858	0.000393208602564993	0.000337013205425678	0.000231942395771645	0.000409206523396265	0.000268587459588964	0.000359975335137367	0.000147185567496562	0.000493815374888619	0.000132142015227622	0.000121012610472523	0.000238742537576086	0.000157709100667481	0.000200964515036599	0.000158524199932867	0.000155223122788316	5.20195485172353e-05	4.80176035672345e-05	3.81121279745665e-05	8.72460784373017e-05	7.07225849412312e-05	2.27056173148014e-05	0.000151106572903077	3.88100671147418e-05	6.32558632698911e-05	3.87076972193976e-05	4.95711017128308e-05	1.86870535747644e-05	1.85779574939277e-05	1.402302479788e-05	2.33551828275181e-05	2.33454099564031e-05	7.33864750431291e-06	1.85779574939277e-05	1.14519979596289e-05	7.25167440517166e-06	1.85779574939277e-05	7.19006641784609e-06	7.19006641784609e-06	7.19006641784609e-06	7.19006641784609e-06	1.13878910760817e-05	7.19006641784609e-06	0.00309172855967382	0.00307151169832197	0.0030705028783759	0.00306599471767964	0.00307137211783768	0.00307473059054204	0.00306909005491747	0.0030663681496473	0.00306363565709439	0.00306325505801775	0.00306951527232584	0.00306221910535524	0.00305945857202959	0.00306027777146741	0.00305836670748841	0.0030573054150777	0.00305201638708113	0.00305220532798966	0.00305251882481927	1.48334253490759e-05	0.00305050540963392	1.15653602875537e-05	1.03701176466592e-05	0.0030463432168124	7.97010938988457e-06	3.69647923953437e-06	6.68053149205049e-06	7.42905432334124e-06	3.20534417736323e-06	0.00304630588475985	6.68070193345889e-06	7.95717204397706e-06	4.68492661769973e-06	0.00304310784833701	0.00304234050965711	6.15729536829024e-06	3.62119354651273e-06	5.71271127684236e-06	3.58084687367943e-06	3.6081882435766e-06	0.00304606413570738	5.58500471192047e-06	3.27288242510089e-06	6.10532523618802e-06	0.00304270422044934	2.6499806392754e-06	2.18163382792803e-06	1.19724875368511e-06	2.04835913625276e-06	2.67732200917257e-06	0.00304113138603908	3.90404553853696e-06	0.0030422864713848	2.77665639492192e-06	2.04739790688398e-06	2.503700644664e-06	1.0513254821183e-06	1.07714622901543e-06	2.37216733205661e-06	9.4387153734016e-07	9.43871537340159e-07	1.07714622901543e-06	1.07714622901543e-06	1.8086657383054e-06	1.34293729794482e-06	1.34293729794482e-06	0.00303875921870702	1.94860249236317e-06	1.94860249236317e-06	1.53187820648036e-06	1.34293729794482e-06	1.34293729794482e-06	1.57283441025997e-06	2.00845653981679e-06	1.53187820648036e-06	0.00303875921870702	2.00845653981679e-06	0.00303875921870702	1.94860249236317e-06	2.00845653981679e-06	2.37216733205661e-06	2.00845653981679e-06	0.00303875921870702	1.07714622901543e-06	1.0513254821183e-06	0.00303875921870702
"Abramis_brama"	0.000879909216795176	0.000596859693640783	1.0015232070482	0.000579226945373693	0.000935867002749892	0.000306005658217508	0.000265819165845813	0.000455079213208865	0.000312973209530305	0.00046521841455441	0.000319818497713986	0.000760960969776319	0.00021058962870713	0.000230067934204243	0.000150259707606623	0.00018688987279023	0.000314640333204968	0.000193748629138901	0.000228436978820141	0.00018014981723489	0.000133287555002325	5.91220361347531e-05	5.45666592577591e-05	4.33108452642337e-05	9.92025685566219e-05	8.03119000246991e-05	2.58260284701972e-05	5.64303470821506e-05	4.40639957849167e-05	7.19113149731296e-05	4.3947714658542e-05	5.62682548553995e-05	2.1227579266395e-05	2.1127749757335e-05	1.59399969991873e-05	2.65216773640229e-05	2.65349072483723e-05	8.33243293216783e-06	2.1127749757335e-05	1.302695016479e-05	8.24370142841321e-06	2.1127749757335e-05	8.17367479926275e-06	8.17367479926275e-06	8.17367479926275e-06	8.17367479926275e-06	1.29540749580722e-05	8.17367479926275e-06	0.00351468016368298	0.0034913934814081	0.00348520745890383	0.00348827915615709	0.00348612048730443	0.0034976002386795	0.00348401654934044	0.00348661061297964	0.00348553299585161	0.00348203462006303	0.00348863416533082	0.00348137069430632	0.00348022649787787	0.0034785212355837	0.00347703887680585	0.00347454751016633	0.00347137144172612	0.00347184089111576	1.50266345917673e-05	0.00347195127193343	0.0034681312120368	0.00346751180145817	0.00346652083309351	0.00346208063127029	8.87848876586767e-06	4.20159774902794e-06	7.79275757852691e-06	7.93790664525435e-06	3.64376033588742e-06	0.0034639790993137	8.01695382547375e-06	0.0034635205617719	5.86934204854383e-06	7.99612249511206e-06	5.09973834543364e-06	0.00345971575692302	3.62690890595582e-06	0.00345818481032912	3.72491370233198e-06	3.99123968627292e-06	4.86276680253233e-06	0.00346093259348721	2.99488527179978e-06	6.29673706179584e-06	5.45991068638035e-06	2.28729929625328e-06	2.71437124968101e-06	1.3611210856147e-06	2.56363224257257e-06	2.55362528019423e-06	4.3966340229971e-06	4.6565101629138e-06	3.45200812547857e-06	3.36044366255994e-06	2.32562252749295e-06	2.50089106946195e-06	1.50421163362236e-06	1.22402263287003e-06	2.5879682846917e-06	1.07328362576159e-06	1.07328362576159e-06	1.22402263287003e-06	1.22402263287003e-06	0.00345352830016621	1.59909248856993e-06	1.59909248856993e-06	1.8086657383054e-06	2.21532578359243e-06	2.21532578359243e-06	2.06854187822211e-06	1.59909248856993e-06	1.59909248856993e-06	1.06327666338325e-06	2.22779594374497e-06	2.06854187822212e-06	1.8086657383054e-06	2.22779594374497e-06	1.8086657383054e-06	2.21532578359243e-06	2.22779594374497e-06	2.58796828469169e-06	2.22779594374497e-06	1.8086657383054e-06	1.22402263287003e-06	1.50421163362236e-06	1.8086657383054e-06
"Alburnus_alburnus"	0.00064688897300311	0.00066279065813954	0.000646060823686042	1.00244379161123	0.000581244536781406	0.000316893382897688	0.000345382564358805	0.000348878947954625	0.000269531806145124	0.000387531521426195	0.000302493908447476	0.000437646215309065	0.000210503665203292	0.00023225994695627	0.000113522063577493	0.000129029605340348	0.000243969732238909	0.000186160066471533	0.000224921138007919	0.000176734593350593	0.00024730334875344	6.58730541942055e-05	6.08013754596232e-05	4.82433979207668e-05	8.64222104089967e-05	8.95122594670417e-05	2.87631813247096e-05	6.29038102021902e-05	4.911367555604e-05	8.01141259973717e-05	4.89889047850153e-05	6.27291418216573e-05	2.36468844843535e-05	2.35323067086255e-05	1.77578302056198e-05	2.95588508351662e-05	2.95630746372212e-05	9.24529010018219e-06	2.35323067086255e-05	1.45101925784165e-05	9.1813100117107e-06	2.35323067086255e-05	9.10329872573771e-06	9.10329872573771e-06	9.10329872573771e-06	9.10329872573771e-06	1.44290079828878e-05	9.10329872573771e-06	0.00391441845206722	0.0038895601623223	0.00388601078996984	0.00388497427091563	0.0038865549007914	0.00389583215537971	0.00388340107960453	0.00388324009645416	0.00388312096159067	2.60268210620745e-05	0.00388735742318186	0.00387918475804706	2.4835195066324e-05	0.00387610334554563	0.00387696434605661	0.00387258743023149	0.00386947355649538	0.00386954690035293	1.51532705744973e-05	0.0038696886585449	0.00386800928310413	1.22117480317652e-05	0.00386540946137247	0.00386410770139841	8.81846063700327e-06	4.68067715837968e-06	7.23959349717955e-06	7.09956872222375e-06	4.05922977643398e-06	1.03029528593656e-05	6.69326180916117e-06	8.55419755746774e-06	5.36530021596452e-06	6.14662707699424e-06	0.00385894303145585	6.36596648092243e-06	3.47588693129886e-06	5.71622397001846e-06	3.64163921472096e-06	3.65755047429747e-06	5.24005141598776e-06	6.65158293098802e-06	3.43733327183776e-06	0.00386020347427122	5.29260142373174e-06	2.64910378902597e-06	2.55105832275802e-06	1.51630725783999e-06	2.09435667386364e-06	2.66501504860248e-06	3.91107116629652e-06	3.48842802627349e-06	3.667456160933e-06	3.20483378288768e-06	2.49541542049175e-06	2.37406568313021e-06	1.50359760859495e-06	1.26757353159075e-06	1.90261462647974e-06	8.10871882696382e-07	8.10871882696382e-07	1.26757353159075e-06	1.26757353159075e-06	2.22779594374497e-06	1.51246954223738e-06	1.51246954223738e-06	2.00845653981679e-06	1.8453881972676e-06	1.8453881972676e-06	1.58581339979375e-06	1.51246954223738e-06	1.51246954223738e-06	1.38153025743522e-06	0.00385555304465859	1.58581339979375e-06	2.00845653981679e-06	0.00385555304465859	2.00845653981679e-06	1.8453881972676e-06	0.00385555304465859	1.90261462647974e-06	0.00385555304465859	2.00845653981679e-06	1.26757353159076e-06	1.50359760859494e-06	2.00845653981679e-06
"Blicca_bjoerkna"	0.000980573262954297	0.000652232558316314	0.00104385165691334	0.000581244536781406	1.00117126526481	0.000276647144683821	0.000296073706878608	0.000378700756851917	0.00028450014619044	0.000441348928014332	0.000356361986141929	0.000771149806325524	0.000234613238667999	0.000256340158986905	0.000167353311051785	0.000208218716705976	0.000273660608159916	0.000215872846595299	0.000254527920826847	0.000136573653271506	0.000148485531225112	6.58672744311874e-05	6.07899430740554e-05	4.82354897265304e-05	0.000110522037002528	8.94817201906032e-05	2.87701681964989e-05	6.28765274305455e-05	4.90809184738713e-05	8.01219776719562e-05	4.89642378968422e-05	6.26972148765684e-05	2.36362746473214e-05	2.35336493397272e-05	1.77580673150726e-05	2.95471909598705e-05	2.95632889252102e-05	9.25681157680511e-06	2.35336493397272e-05	1.45103828056931e-05	9.18245403367371e-06	2.35336493397272e-05	9.10444601631794e-06	9.10444601631794e-06	9.10444601631794e-06	9.10444601631794e-06	1.44292033234092e-05	9.10444601631794e-06	0.00391491178701672	0.0038896130454977	0.00388340938739435	0.00388614329183592	0.00388412153927498	0.00389588489732049	0.0038823619093275	0.00388428464675613	0.0038830845943799	0.00388001521256259	0.00388718015268954	0.00387939377427467	0.00387798138564659	0.00387589582817598	0.00387430991988757	0.00387204833187972	0.00386909347877069	0.00386903303591658	1.61208892983105e-05	0.00386950374908505	0.00386559118441996	0.003865138728934	0.0038640937963257	1.16385943930981e-05	8.68649700950274e-06	4.6804810413464e-06	8.11851808421199e-06	7.61827802435847e-06	4.05897411419374e-06	1.38138664316431e-05	8.349696439592e-06	0.00386099798906938	5.59168877447752e-06	0.00385551921386357	5.39631303614038e-06	0.00385714224003776	3.73443822164832e-06	8.20489455740369e-06	3.89256584244953e-06	4.1407398646211e-06	5.37937661931261e-06	0.0038581139500607	3.0787592278271e-06	6.7694341552214e-06	6.04479613413176e-06	2.29088340624971e-06	2.46135117964214e-06	1.51636442723266e-06	2.55014339413389e-06	2.53905742842129e-06	4.86050130661733e-06	4.60540608528873e-06	3.80746343354897e-06	3.74429035430327e-06	2.33361154058207e-06	2.78597726371425e-06	1.67580884762857e-06	1.10658857873528e-06	2.88403900868911e-06	1.19538079322704e-06	1.19538079322704e-06	1.10658857873528e-06	1.10658857873528e-06	3.59948847211497e-06	1.78180993070964e-06	1.78180993070964e-06	1.97646229792822e-06	2.10166156197301e-06	2.10166156197301e-06	1.72136707659962e-06	1.78180993070964e-06	1.78180993070964e-06	1.18429482751443e-06	2.23555591069771e-06	1.72136707659962e-06	1.97646229792823e-06	2.23555591069772e-06	1.97646229792823e-06	2.10166156197301e-06	2.23555591069771e-06	2.88403900868911e-06	2.23555591069771e-06	1.97646229792823e-06	1.10658857873528e-06	1.67580884762856e-06	1.97646229792823e-06
"Esox_lucius"	0.000288616820811294	0.000355458255575092	0.000354966563532309	0.000329569118213596	0.000287713030471174	1.00295271799	0.000770494473449685	0.000238426843719692	0.000597468117647934	0.000287115489341872	0.0002219736033722	0.0001886671014512	0.000268103350162881	0.000192799665877225	0.000217663809754038	0.000360287674126735	0.000169828248705023	0.000126343289107007	0.000150072444463916	0.000216270716248411	0.000123240578254905	6.85699212119445e-05	6.33061424445807e-05	0.000107619575101461	0.000114935217182078	9.313738827851e-05	2.9967059798258e-05	6.54142214556084e-05	0.000251914130921643	8.32590656407616e-05	5.10086946599918e-05	6.52779000477433e-05	0.000158508316458314	2.45024344449015e-05	1.84709171208595e-05	3.07795776147502e-05	3.0749865411342e-05	9.63892912022631e-06	2.45024344449015e-05	1.51203644161577e-05	9.58291661473638e-06	2.45024344449015e-05	9.48574386232182e-06	9.48574386232182e-06	9.48574386232182e-06	9.48574386232182e-06	1.50166905825797e-05	9.48574386232182e-06	0.00407886986079839	0.00404222376105789	0.00404582340904833	0.00404030475499877	0.00404582841296139	0.00405450645729651	0.00403834137251245	0.00403498225296678	0.00403275322984625	0.00403711163037251	0.00404018309431383	0.00402836147085198	1.5612995931278e-05	1.76350328568092e-05	0.00402504478906183	1.33776328426617e-05	8.94462411462834e-06	8.91851447831138e-06	9.37899616293632e-06	1.00849475381202e-05	1.11566765650598e-05	1.28213275366889e-05	6.79996362283131e-06	0.00402038740779046	0.00402516406830378	5.83036514487343e-06	0.00402397914520341	7.65926289522437e-06	5.18369167890153e-06	6.02695639093033e-06	4.19107475530946e-06	4.12281972124747e-06	8.47755886497608e-06	3.03260781013687e-06	5.42669765440493e-06	3.17948421399148e-06	7.48180566655584e-06	3.15665401580024e-06	0.00401766429350092	8.69850781544146e-06	4.08964223595725e-06	3.27394671886131e-06	0.00402017646040239	3.48578629236475e-06	5.00799712520033e-06	0.00401489284985378	0.0040146559582345	1.57891149899294e-06	4.3998277727571e-06	5.92706416831272e-06	1.92601923140159e-06	1.93263138293021e-06	2.45428669956704e-06	2.25844337237925e-06	0.00401810872523303	5.85342154092748e-06	1.91502392973486e-06	0.00401181087195998	8.48873002386161e-07	1.55474149824313e-06	1.55474149824313e-06	0.00401181087195998	0.00401181087195998	1.22402263287003e-06	1.109868016861e-06	1.109868016861e-06	1.07714622901543e-06	1.36721661591368e-06	1.36721661591368e-06	1.08375838054405e-06	1.109868016861e-06	1.109868016861e-06	3.08197789379874e-06	1.26757353159075e-06	1.08375838054405e-06	1.07714622901543e-06	1.26757353159075e-06	1.07714622901543e-06	1.36721661591368e-06	1.26757353159075e-06	8.4887300238616e-07	1.26757353159075e-06	1.07714622901543e-06	0.00401181087195999	1.91502392973486e-06	1.07714622901543e-06
"Perca_fluviatilis"	0.00052288980612863	0.000519035355385791	0.000308350232381144	0.000359197866933157	0.000307916655153752	0.000770494473449685	1.00231713962216	0.000281519654025836	0.00084020225429644	0.00021641220238567	0.000134662378821112	0.000242247547209679	0.000215874239364093	0.000214071105759976	0.000328046420220449	0.000726746243434682	0.000121217525238604	4.90031913407805e-05	0.000125000215979687	0.000229719190882622	6.47957071800963e-05	6.8542306576666e-05	6.32807166131292e-05	0.000107573110603879	9.13730839190359e-05	9.30879232374708e-05	2.99654368799183e-05	6.53832755238324e-05	5.11621939447361e-05	3.10322849277538e-05	5.09441423076152e-05	6.52253923363253e-05	0.000158424097621336	2.45030529667863e-05	1.84778016806643e-05	3.07479261299651e-05	3.07455499497824e-05	8.98594027124204e-05	2.45030529667863e-05	1.51248213727668e-05	9.57902554361459e-06	2.45030529667863e-05	9.48187738204792e-06	9.48187738204792e-06	9.48187738204792e-06	9.48187738204792e-06	1.50211755847383e-05	9.48187738204792e-06	0.00407720727428061	0.00404374377420148	0.00403924323553004	0.00404076826419666	0.00404054926210426	0.00405571740787935	0.00403973165982886	2.65127435385287e-05	2.69198103026832e-05	0.00403944955977588	0.00404009778786956	1.83088728254376e-05	1.5208172032884e-05	0.00402617583245483	1.56717701745657e-05	0.00402105889199275	9.65493128031742e-06	1.02612541772384e-05	8.89457307620487e-06	1.00667211749483e-05	1.29221868303761e-05	0.00402385659774451	5.95913493613032e-06	1.33977742494007e-05	0.00402432672415216	5.82888969400053e-06	0.00402582700278534	0.00401887626651861	5.18228940142493e-06	5.88802915042127e-06	3.93634143727152e-06	4.99672042144204e-06	1.01833025929846e-05	4.29504043227037e-06	0.00401222292315635	3.78548268539366e-06	0.00401561271032021	3.88082264890575e-06	0.00401794089210118	0.00401885987732308	4.73649562521276e-06	3.45880922694608e-06	0.00401763133963649	3.63939375393226e-06	0.0040123793040934	0.00401235053638244	7.08294100949608e-06	1.57848454583645e-06	6.34415183155769e-06	0.00401326952160435	3.11074560475594e-06	2.8175459855225e-06	3.10191373711694e-06	1.11879545174902e-06	4.36103274241715e-06	0.00401485891420738	1.54195885260067e-06	3.08197789379874e-06	1.53791119449597e-06	2.34318871586035e-06	2.34318871586035e-06	3.08197789379874e-06	3.08197789379874e-06	1.06327666338325e-06	6.73311894105562e-07	6.73311894105562e-07	1.57283441025997e-06	1.03053429707462e-06	1.03053429707462e-06	1.27963479102653e-06	6.73311894105562e-07	6.73311894105562e-07	0.00400926855848865	1.38153025743522e-06	1.27963479102653e-06	1.57283441025997e-06	1.38153025743522e-06	1.57283441025997e-06	1.03053429707462e-06	1.38153025743522e-06	1.53791119449597e-06	1.38153025743522e-06	1.57283441025997e-06	3.08197789379874e-06	1.54195885260066e-06	1.57283441025997e-06
"Scardinius_erythrophthalmus"	0.00109090508903105	0.000505519808138517	0.000599877144684413	0.000412311483946376	0.000447555439915902	0.000270939595136013	0.000319908697756632	1.00199874538012	0.000215092654276956	0.000408596030249299	0.000403472700177633	0.000361752352030051	0.000134347391587938	0.000304178592748306	0.000111841329366771	0.000125301952346994	0.000239232801949883	0.000349787027464364	0.000273719208250784	0.000166851490385986	0.000232195449196438	7.7744953407278e-05	7.17502599705682e-05	5.69007492535629e-05	0.000101971407509228	7.8849579081071e-05	3.39556750502972e-05	4.73953704162478e-05	5.79375039574383e-05	9.457653727414e-05	5.78108941584643e-05	4.72323881928878e-05	2.7882879482649e-05	2.77731187330603e-05	2.09576830613916e-05	3.48872321062137e-05	3.48980433811224e-05	0.000102067571070568	2.77731187330603e-05	1.71173402734728e-05	1.08436413401145e-05	2.77731187330603e-05	1.07515745834531e-05	1.07515745834531e-05	1.07515745834531e-05	1.07515745834531e-05	1.70215441496072e-05	1.07515745834531e-05	0.00462317707088484	0.00459043558704065	0.00458473241045013	0.00458534996033802	0.0045857749293245	0.00459581692039394	2.94216650390155e-05	0.00458368698366488	0.00458374138222361	2.59528907223315e-05	0.00458782907155718	0.00458018809965138	0.00457988256517506	0.00457542321130971	0.00457676462648905	0.00457186269283564	1.58879655837769e-05	0.00456841035381069	0.00457171842999062	1.58346158414562e-05	1.3543150708421e-05	1.20749617920537e-05	1.23817296835118e-05	8.9627575035523e-06	7.76299549493753e-06	5.52400539968264e-06	6.10999594208491e-06	0.00456579982435572	4.78980619328098e-06	9.34848390990793e-06	0.00456294554167606	8.80721509447508e-06	4.45125650247424e-06	6.46178966258307e-06	4.39732639730064e-06	6.99845333432484e-06	3.10275216401278e-06	0.00455981683798553	3.32725434347054e-06	3.26774669757866e-06	4.88946670080302e-06	5.598670714972e-06	3.29282248765888e-06	7.37430721481283e-06	6.02005737700998e-06	2.36339317157058e-06	2.10800911519623e-06	1.78975569253849e-06	1.82311737298625e-06	2.3038855256787e-06	4.74042258598345e-06	0.0045577482961073	3.70458244039682e-06	5.19724556874602e-06	2.53219597948001e-06	2.24349596292648e-06	9.59624225628127e-07	1.08375838054405e-06	3.2085443795031e-06	7.98866638334079e-07	7.98866638334079e-07	1.08375838054405e-06	1.08375838054405e-06	2.06854187822211e-06	2.01736350088816e-06	2.01736350088816e-06	1.53187820648036e-06	1.94569538213952e-06	1.94569538213952e-06	0.0045545397517278	2.01736350088816e-06	2.01736350088816e-06	1.27963479102653e-06	1.58581339979375e-06	0.00455453975172781	1.53187820648036e-06	1.58581339979375e-06	1.53187820648036e-06	1.94569538213952e-06	1.58581339979375e-06	3.2085443795031e-06	1.58581339979375e-06	1.53187820648036e-06	1.08375838054405e-06	9.59624225628126e-07	1.53187820648036e-06
