"Syzygium_glomeratum"	"Stillingia_lineata"	"Badula_insularis"	"Aphloia_theiformis"	"Syzygium_petrinese"	"Diospyros_revaughanii"	"Pleurostylia_leucocarpa"	"Calophyllum_eputamen"	"Pandanus_rigidifolius"	"Turraea_rigida"	"Xyris_sp1_M_PL_071"	"Apis_mellifera"	"Stomorhina_lunata"	"Musca_domestica"	"Chrysomya_megacephala"	"Ophyra_capensis"	"Paragus_borbonicus"	"Eristalinus_flaveolus"	"Ornidia_obesa"	"Phelsuma_cepediana"	"Polistes_hebraeus"	"Phorinia_sp1_M_PL_071"	"Trirhithrum_sp1_M_PL_071"	"Sepsis_lateralis"	"Episyrphus_sp1_M_PL_071"	"Graphomya_maculata"	"Lygistorrhina_sp1_M_PL_071"	"Syritta_sp1_M_PL_071"	"Lecithoceridae_sp1_M_PL_071"	"Nacoleia_sp1_M_PL_071"	"Pachycerina_crinicornis"	"Paleorhiza_sp1_M_PL_071"	"Scolia_carniflex"	"Simulium_sp1_M_PL_071"	"Simulium_sp2_M_PL_071"	"Zizeeria_knysa"	"Zosterops_mauritianus"
"Xyris_sp1_M_PL_071"	0.00252255511507749	5.8987034903163e-06	1.01814310189419e-05	0.00252037192399674	4.82691766893391e-07	2.72483833748328e-06	0.00252369439388203	4.77048901854782e-06	1.78208706951033e-06	0	1.00250854842735	2.83522604354716e-05	9.14183120032933e-05	9.12691121557972e-05	5.97229322322718e-05	5.97194559863779e-05	0.100341937094086	5.97446082190138e-05	2.81853804586113e-05	7.14701964893457e-08	1.07477074543291e-07	3.16450659497902e-05	3.17330407284759e-05	7.37337936289537e-08	3.15319389384687e-05	7.37337936289538e-08	3.15461799235254e-05	3.15461799235253e-05	3.15319389384687e-05	6.81209584370819e-08	7.37337936289537e-08	1.20672941723348e-08	2.80041324888526e-05	3.15461799235253e-05	7.37337936289537e-08	1.13127011321576e-07	0
"Apis_mellifera"	7.3111376373381e-05	3.64485045841038e-05	0.0168214442281526	0.0168236118420633	0.0168307319783145	0.0167944159809898	5.59695379078614e-05	0.0167946720238928	0.0167749701610834	0	4.72537673924526e-06	1.00210952176783	0.00169036697980296	0.000375903074071549	0.000375203454847701	0.000523977686476376	0.00018901506956981	0.000710641289018256	0.000793694355860479	0.000979933971493975	0.000756661739935718	0.000187818828073029	0.000188060161399512	4.55606307301297e-07	9.13892204667262e-07	4.55606307301298e-07	6.99619223848268e-07	6.99619223848267e-07	9.13892204667262e-07	0.000419860399524746	4.55606307301298e-07	0.000420768299457862	0.00018692902046737	6.99619223848268e-07	4.55606307301298e-07	0.000186904935868362	0
"Stomorhina_lunata"	0.014423626128475	5.35762343871307e-05	0.0144487896913352	0.0144491554355162	6.27804452223194e-05	0.0143943730670288	0.0144194304245679	0.0143856096346718	0.0143597001900391	0	1.30597588576133e-05	0.00144888598268825	1.00180785467847	0.000682296189030113	0.000502053308723015	0.000629170947436108	0.000522390354304533	0.000789095798486611	0.000680947605862959	0.000480226184131861	0.000289281703823993	0.00034083743428744	0.00034145469091844	6.69702929839133e-07	0.000180295326605938	6.69702929839133e-07	0.000180242880307098	0.000180242880307098	0.000180295326605938	0.000359859326675721	6.69702929839133e-07	1.56951113055798e-06	0.000160546171505735	0.000180242880307098	6.69702929839133e-07	0.000160542107681503	0
"Musca_domestica"	0.0201715923357001	0.0201914040668862	0.0201720993577838	0.0201604790427077	7.64866200840609e-06	3.62227196610855e-05	0.0201741830488206	5.70090598553745e-05	2.12088942466215e-05	0	1.82538224311594e-05	0.000451083688885859	0.000955214664642158	1.00120485450315	0.00095267721503779	0.000729715342840194	0.000730152897246377	0.000701424845398819	0.000449045327996988	8.98179691764201e-07	1.33139774731764e-06	0.00047627934150496	0.000728704276255044	0.000252392550836077	0.000252144904196252	0.000252392550836077	0.000252177288110258	0.000252177288110258	0.000252144904196252	9.05567991527139e-07	0.000252392550836077	1.91216550210152e-07	0.000224005322696752	0.000252177288110258	0.000252392550836077	0.000224134437308709	0
"Chrysomya_megacephala"	0.0251956701690312	0.0252144349624	0.0251936849475293	0.0251739055813654	9.52316032063061e-06	4.07218216536299e-05	8.64247911080671e-05	5.88248873346482e-05	2.1979956300169e-05	0	1.4930733058068e-05	0.000562805182271551	0.000878593290265276	0.00119084651879724	1.00118976620891	0.000597147306680714	0.000597229322322718	0.000875762269625079	0.000560657940306837	9.70744218021398e-07	1.41457675470873e-06	0.000594875709863214	0.000596190579669176	0.00031518043703	0.00031494587711289	0.00031518043703	1.08030988885084e-06	1.08030988885084e-06	0.00031494587711289	1.01804554134075e-06	0.00031518043703	2.38079008015765e-07	0.000279710062015171	1.08030988885084e-06	0.00031518043703	0.000279929832750326	0
"Ophyra_capensis"	8.37580823158e-05	0.0252155982241065	0.000112286455631351	0.0251691953009079	3.84487839940784e-05	3.83199608122007e-05	0.0251997497495623	0.025108889603638	2.89249851363653e-05	0	1.49298639965945e-05	0.000785966529714565	0.00110104915801319	0.000912144178550243	0.000597147306680715	1.00141202736731	0.000597194559863778	0.000784130120952143	0.000281863351870741	1.92538577106414e-06	0.000503139011672612	2.29460331374029e-06	0.000631439476955653	0.000315194977801331	1.0469760289475e-06	0.000315194977801331	0.000314996871869529	0.000314996871869528	1.0469760289475e-06	9.57999020305016e-07	0.000315194977801331	9.6121959985196e-07	0.000279657725565643	0.000314996871869529	0.000315194977801331	1.24762728479279e-06	0
"Paragus_borbonicus"	0.0252255511507749	5.8987034903163e-05	0.000101814310189419	0.0252037192399673	4.82691766893391e-06	2.72483833748328e-05	0.0252369439388203	4.77048901854781e-05	1.78208706951033e-05	0	0.0250854842735215	0.000283522604354716	0.000914183120032933	0.000912691121557972	0.000597229322322718	0.000597194559863779	1.00341937094086	0.000597446082190138	0.000281853804586113	7.14701964893457e-07	1.07477074543291e-06	0.000316450659497902	0.000317330407284759	7.37337936289537e-07	0.000315319389384687	7.37337936289538e-07	0.000315461799235254	0.000315461799235253	0.000315319389384687	6.81209584370819e-07	7.37337936289537e-07	1.20672941723348e-07	0.000280041324888526	0.000315461799235253	7.37337936289537e-07	1.13127011321576e-06	0
"Eristalinus_flaveolus"	0.0252012765760733	6.87717019721722e-05	0.0251972049140288	0.0251925950394271	4.3161220007095e-05	5.63441298253566e-05	8.15029698756367e-05	0.0251166982446872	3.76100621495464e-05	0	1.49361520547535e-05	0.00106596193352738	0.00138091764735157	0.000876781056748524	0.000875762269625079	0.000784130120952144	0.000597446082190138	1.00137723658824	0.000561295269395145	2.33269923849559e-06	0.000503412995393922	0.000594984900690125	0.000281847376887307	8.59646274652151e-07	0.000315015957200916	8.59646274652152e-07	1.01878712344546e-06	1.01878712344546e-06	0.000315015957200916	1.40860324563391e-06	8.59646274652152e-07	1.07903050017738e-06	0.000279917722660301	1.01878712344546e-06	8.59646274652152e-07	0.000279968943489209	0
"Ornidia_obesa"	0.000103425486690765	5.58115544273326e-05	0.0335561107918596	0.0335437003737029	2.67497150753724e-05	0.033519070080907	6.91967668690292e-05	7.73708274042258e-05	4.92702863452007e-05	0	9.39512681953709e-06	0.00158738871172096	0.00158887774701357	0.000748408879994978	0.000747543920409116	0.000375817802494321	0.000375805072781483	0.000748393692526859	1.00158353020942	2.31108575505767e-06	2.21615942496883e-06	0.000374138494048742	0.000374408279481312	6.97644430341657e-07	1.29281858363457e-06	6.97644430341658e-07	8.64959585862865e-07	8.64959585862865e-07	1.29281858363457e-06	0.000837976752022675	6.97644430341657e-07	6.68742876884309e-07	0.000372707781930033	8.64959585862865e-07	6.97644430341658e-07	0.000372845675465107	0
"Phelsuma_cepediana"	2.4374132874403e-05	2.28309685899175e-07	7.35088444536885e-05	7.3547366909823e-05	0.0503847562989884	7.33068291418994e-05	2.43168634694166e-05	0.000136338195601106	0.0502196884338782	0	3.57350982446728e-08	0.00293980191448193	0.00168079164446151	2.2454492294105e-06	1.94148843604279e-06	3.85077154212828e-06	1.42940392978691e-06	4.66539847699119e-06	3.4666286325865e-06	1.00293360852194	0.00126234567138673	1.12144159930435e-06	1.12357960281576e-06	2.85387107373968e-09	3.04676660930037e-07	2.85387107373969e-09	3.03960793367708e-07	3.03960793367707e-07	3.04676660930037e-07	1.83267072854749e-06	2.85387107373969e-09	0.00125961890747471	8.17192965664701e-07	3.03960793367708e-07	2.85387107373969e-09	8.16764938374317e-07	0
"Polistes_hebraeus"	3.9994046354457e-05	2.54777603635507e-05	7.79269253949957e-05	0.000103041107894817	0.0503399409144595	5.25393284804351e-05	3.99472687101318e-05	0.0502157654641485	0.000115414455757322	0	5.37385372716455e-08	0.00226998521980715	0.00101248596338398	3.3284943682941e-06	2.82915350941746e-06	0.00100627802334522	2.14954149086582e-06	0.00100682599078784	3.32423913745324e-06	0.00126234567138673	1.00226281383214	1.36578030604177e-06	1.6836675900321e-06	3.18472004544384e-07	4.99925579430712e-07	3.18472004544384e-07	4.99340858876648e-07	4.99340858876648e-07	4.99925579430712e-07	1.31348321201088e-06	3.18472004544384e-07	0.00125849852286149	1.1449011988313e-06	4.99340858876648e-07	3.18472004544384e-07	8.65854726611064e-07	0
"Phorinia_sp1_M_PL_071"	0.0503012864408283	7.27135914279038e-05	0.0502623331354112	0.000144544603679157	9.5391503748559e-06	4.52528699954492e-05	7.57547228776619e-05	5.63650773335189e-05	2.64888851979887e-05	0	1.58225329748951e-05	0.000563456484219087	0.00119293102000604	0.0011906983537624	0.00118975141972643	4.58920662748058e-06	0.000632901318995805	0.00118996980138025	0.000561207741073113	1.12144159930435e-06	1.36578030604178e-06	1.00118723644868	0.000560326222100056	9.08919892848797e-07	0.000628766080510354	9.08919892848798e-07	9.46934035970774e-07	9.46934035970774e-07	0.000628766080510354	1.13132174988623e-06	9.08919892848798e-07	2.38478759371398e-07	1.60605115199063e-06	9.46934035970774e-07	9.08919892848797e-07	0.000558470368171236	0
"Trirhithrum_sp1_M_PL_071"	9.443119642823e-05	0.0336069808499994	0.0335133382300216	0.000115442778048427	6.37819243416405e-06	3.02062867769178e-05	0.0335669083359604	4.81495124583648e-05	1.76879477306922e-05	0	1.05776802428253e-05	0.000376120322799023	0.000796727612143027	0.00121450712709174	0.000794920772892234	0.000841919302607536	0.000423107209713012	0.000375796502516409	0.000374408279481312	7.49053068543843e-07	1.1224450600214e-06	0.00037355081473337	1.0012120440396	0.000420087260624992	1.18038995535287e-06	0.000420087260624993	0.000419586354199505	0.000419586354199505	1.18038995535287e-06	7.55157169422944e-07	0.000420087260624993	1.59454810854101e-07	1.28269753387141e-06	0.000419586354199505	0.000420087260624993	0.000372370424778018	0
"Sepsis_lateralis"	5.72179042505972e-05	0.100633452786562	9.92354384308618e-05	8.87173652048108e-05	7.78879381372854e-08	1.82752247366626e-07	9.92804848309691e-05	3.17498405317668e-05	1.12816310821417e-07	0	7.37337936289537e-08	2.73363784380779e-06	4.68792050887393e-06	0.00126196275418039	0.00126072174812	0.00126077991120532	2.94935174515815e-06	3.43858509860861e-06	2.09293329102497e-06	5.70774214747937e-09	6.36944009088768e-07	1.8178397856976e-06	0.00126026178187498	1.00125791815983	7.15223803132464e-07	0.00125791815983203	1.24100606038711e-06	1.24100606038711e-06	7.15223803132465e-07	4.56880618416564e-09	0.00125791815983203	1.94719845343213e-09	9.85748502275675e-07	1.24100606038711e-06	0.00125791815983203	1.10261598256513e-06	0
"Episyrphus_sp1_M_PL_071"	0.100451778198999	5.72179042505971e-05	0.000169644017990323	0.000138251126494565	1.72280144864964e-07	1.829594359842e-05	7.52810023760277e-05	4.977720776199e-05	1.81513895471535e-05	0	3.15319389384687e-05	5.48335322800357e-06	0.00126206728624156	0.00126072452098126	0.00125978350845156	4.18790411579e-06	0.00126127755753875	0.00126006382880367	3.8784557509037e-06	6.09353321860075e-07	9.99851158861424e-07	0.00125753216102071	3.54116986605862e-06	7.15223803132464e-07	1.00125564722749	7.15223803132465e-07	9.41012529700347e-07	9.41012529700347e-07	0.00125564722748748	4.57398589960501e-07	7.15223803132465e-07	4.30700362162409e-09	1.53612362771739e-06	9.41012529700347e-07	7.15223803132465e-07	1.88493353322581e-06	0
"Graphomya_maculata"	5.72179042505972e-05	0.100633452786562	9.92354384308618e-05	8.87173652048108e-05	7.78879381372854e-08	1.82752247366625e-07	9.92804848309691e-05	3.17498405317668e-05	1.12816310821417e-07	0	7.37337936289538e-08	2.73363784380779e-06	4.68792050887394e-06	0.00126196275418039	0.00126072174812	0.00126077991120532	2.94935174515815e-06	3.43858509860861e-06	2.09293329102497e-06	5.70774214747937e-09	6.36944009088768e-07	1.8178397856976e-06	0.00126026178187498	0.00125791815983203	7.15223803132465e-07	1.00125791815983	1.24100606038711e-06	1.24100606038711e-06	7.15223803132465e-07	4.56880618416564e-09	0.00125791815983203	1.94719845343213e-09	9.85748502275675e-07	1.24100606038711e-06	0.00125791815983203	1.10261598256513e-06	0
"Lygistorrhina_sp1_M_PL_071"	7.52810023760277e-05	9.92804848309691e-05	8.57569988017081e-05	0.000106772888076722	1.50668759508032e-07	1.82263116909082e-05	0.100525216079671	4.97457499382797e-05	1.81246460324314e-05	0	3.15461799235253e-05	4.19771534308961e-06	0.00126170016214969	0.00126088644055129	4.32123955540335e-06	0.00125998748747811	0.00126184719694101	4.07514849378183e-06	2.5948787575886e-06	6.07921586735415e-07	9.98681717753295e-07	1.89386807194155e-06	0.00125875906259851	1.24100606038711e-06	9.41012529700347e-07	1.24100606038711e-06	1.001256565201	0.00125656520099589	9.41012529700347e-07	4.55657792272706e-07	1.24100606038711e-06	3.76671898770081e-09	1.18636542307469e-06	0.00125656520099589	1.24100606038711e-06	9.52855542241201e-07	0
"Syritta_sp1_M_PL_071"	7.52810023760278e-05	9.92804848309691e-05	8.5756998801708e-05	0.000106772888076722	1.50668759508032e-07	1.82263116909082e-05	0.100525216079671	4.97457499382797e-05	1.81246460324314e-05	0	3.15461799235253e-05	4.19771534308961e-06	0.00126170016214969	0.00126088644055129	4.32123955540335e-06	0.00125998748747811	0.00126184719694101	4.07514849378183e-06	2.5948787575886e-06	6.07921586735415e-07	9.98681717753296e-07	1.89386807194155e-06	0.00125875906259851	1.24100606038711e-06	9.41012529700347e-07	1.24100606038711e-06	0.00125656520099589	1.001256565201	9.41012529700347e-07	4.55657792272706e-07	1.24100606038711e-06	3.76671898770081e-09	1.18636542307469e-06	0.00125656520099589	1.24100606038711e-06	9.52855542241201e-07	0
"Lecithoceridae_sp1_M_PL_071"	0.100451778198999	5.72179042505971e-05	0.000169644017990323	0.000138251126494565	1.72280144864964e-07	1.829594359842e-05	7.52810023760277e-05	4.977720776199e-05	1.81513895471535e-05	0	3.15319389384687e-05	5.48335322800357e-06	0.00126206728624156	0.00126072452098126	0.00125978350845156	4.18790411579e-06	0.00126127755753875	0.00126006382880367	3.8784557509037e-06	6.09353321860075e-07	9.99851158861424e-07	0.00125753216102071	3.54116986605862e-06	7.15223803132464e-07	0.00125564722748748	7.15223803132465e-07	9.41012529700347e-07	9.41012529700347e-07	1.00125564722749	4.573985899605e-07	7.15223803132464e-07	4.30700362162409e-09	1.53612362771739e-06	9.41012529700347e-07	7.15223803132464e-07	1.88493353322581e-06	0
"Nacoleia_sp1_M_PL_071"	3.659188719684e-05	3.65504494733251e-07	0.000162472041883076	0.000162447287346573	4.24066720265969e-05	0.100412801651952	3.64526233818165e-05	7.83399811678416e-05	7.81552396929014e-05	0	6.81209584370819e-08	0.00251916239714848	0.00251901528673004	4.52783995763569e-06	4.07218216536299e-06	3.83199608122007e-06	2.72483833748328e-06	5.63441298253565e-06	0.00251393025606802	3.66534145709497e-06	2.62696642402176e-06	2.26264349977246e-06	2.26547150826883e-06	4.56880618416564e-09	4.573985899605e-07	4.56880618416564e-09	4.55657792272706e-07	4.55657792272706e-07	4.573985899605e-07	1.0025103200413	4.56880618416564e-09	1.06016680066492e-06	1.80496985940636e-06	4.55657792272706e-07	4.56880618416564e-09	1.80524490981196e-06	0
"Pachycerina_crinicornis"	5.72179042505972e-05	0.100633452786562	9.92354384308618e-05	8.87173652048108e-05	7.78879381372853e-08	1.82752247366625e-07	9.92804848309692e-05	3.17498405317668e-05	1.12816310821417e-07	0	7.37337936289537e-08	2.73363784380779e-06	4.68792050887393e-06	0.00126196275418039	0.00126072174812	0.00126077991120532	2.94935174515815e-06	3.43858509860861e-06	2.09293329102497e-06	5.70774214747937e-09	6.36944009088768e-07	1.8178397856976e-06	0.00126026178187498	0.00125791815983203	7.15223803132465e-07	0.00125791815983203	1.24100606038711e-06	1.24100606038711e-06	7.15223803132464e-07	4.56880618416564e-09	1.00125791815983	1.94719845343213e-09	9.85748502275675e-07	1.24100606038711e-06	0.00125791815983203	1.10261598256513e-06	0
"Paleorhiza_sp1_M_PL_071"	3.44560289729927e-07	1.55775876274571e-07	4.25385463609054e-05	4.2607018338015e-05	0.100545251702235	4.24066720265969e-05	3.01337519016065e-07	0.000168287658354994	0.000168195671806313	0	1.20672941723348e-08	0.00252460979674717	1.09865779139059e-05	9.56082751050761e-07	9.52316032063061e-07	3.84487839940784e-06	4.82691766893391e-07	4.3161220007095e-06	2.00622863065293e-06	0.00251923781494942	0.00251699704572298	4.76957518742795e-07	4.78364432562304e-07	1.94719845343213e-09	4.30700362162409e-09	1.94719845343213e-09	3.76671898770081e-09	3.76671898770081e-09	4.30700362162409e-09	1.06016680066492e-06	1.94719845343213e-09	1.00251363129256	4.73411314866833e-07	3.76671898770081e-09	1.94719845343213e-09	4.72650515121171e-07	0
"Scolia_carniflex"	0.000122889890217391	7.8859880182054e-05	0.000150838080863749	0.100317815752898	1.89364525946733e-05	7.21987943762544e-05	9.49092338459752e-05	9.08195541397881e-05	3.4829238493877e-05	0	2.80041324888526e-05	0.00112157412280422	0.00112382320054015	0.00112002661348376	0.00111884024806068	0.00111863090226257	0.0011201652995541	0.0011196708906412	0.0011181233457901	1.6343859313294e-06	2.2898023976626e-06	3.21210230398126e-06	3.84809260161424e-06	9.85748502275675e-07	1.53612362771739e-06	9.85748502275675e-07	1.18636542307469e-06	1.18636542307469e-06	1.53612362771739e-06	1.80496985940636e-06	9.85748502275674e-07	4.73411314866833e-07	1.00111464239725	1.18636542307469e-06	9.85748502275675e-07	1.67597867626388e-06	0
"Simulium_sp1_M_PL_071"	7.52810023760277e-05	9.92804848309691e-05	8.5756998801708e-05	0.000106772888076722	1.50668759508032e-07	1.82263116909082e-05	0.100525216079671	4.97457499382797e-05	1.81246460324314e-05	0	3.15461799235253e-05	4.19771534308961e-06	0.00126170016214969	0.00126088644055129	4.32123955540335e-06	0.00125998748747811	0.00126184719694101	4.07514849378183e-06	2.5948787575886e-06	6.07921586735415e-07	9.98681717753296e-07	1.89386807194155e-06	0.00125875906259851	1.24100606038711e-06	9.41012529700347e-07	1.24100606038711e-06	0.00125656520099589	0.00125656520099589	9.41012529700347e-07	4.55657792272706e-07	1.24100606038711e-06	3.76671898770081e-09	1.18636542307469e-06	1.001256565201	1.24100606038711e-06	9.52855542241201e-07	0
"Simulium_sp2_M_PL_071"	5.72179042505972e-05	0.100633452786562	9.92354384308618e-05	8.87173652048108e-05	7.78879381372854e-08	1.82752247366625e-07	9.92804848309692e-05	3.17498405317668e-05	1.12816310821417e-07	0	7.37337936289538e-08	2.73363784380779e-06	4.68792050887393e-06	0.00126196275418039	0.00126072174812	0.00126077991120532	2.94935174515815e-06	3.43858509860861e-06	2.09293329102497e-06	5.70774214747937e-09	6.36944009088768e-07	1.8178397856976e-06	0.00126026178187498	0.00125791815983203	7.15223803132465e-07	0.00125791815983203	1.24100606038711e-06	1.24100606038711e-06	7.15223803132465e-07	4.56880618416564e-09	0.00125791815983203	1.94719845343213e-09	9.85748502275675e-07	1.24100606038711e-06	1.00125791815983	1.10261598256513e-06	0
