"Saxifraga_tricuspidata"	"Dryas_integrifolia"	"Campanula_gieseckiana"	"Ledum_palustre"	"Polygonum_viviparum"	"Silene_acaulis"	"Rhododendron_lapponicum"	"Salix_sp1_M_PL_045"	"Cerastium_alpinum"	"Epilobium_latifolium"	"Vaccinium_uliginosum"	"Viscaria_alpina"	"Cassiope_tetragona"	"Pedicularis_flammea"	"Potentilla_rubricaulis"	"Pyrola_grandiflora"	"Saxifraga_caespitosa"	"Unidentified_sp1_M_PL_045"	"Nysius_groenlandicus"	"Acarina_sp1_M_PL_045"	"Unidentified_sp2_M_PL_045"	"Thysanoptera_sp1_M_PL_045"	"Unidentified_sp3_M_PL_045"	"Eupeodes_curtus"	"Dolichopus_sp1_M_PL_045"	"Spilogona_sp1_M_PL_045"	"Platycheirus_hyperboreus"	"Platycheirus_lundbecki"	"Delia_sp1_M_PL_045"	"Pegomya_sp1_M_PL_045"	"Sphaerophoria_scripta"	"Unidentified_sp4_M_PL_045"	"Coccinella_transversoguttata"	"Eupeodes_luniger"	"Lasiomma_sp1_M_PL_045"	"Platycheirus_groenlandicus"	"Protophormia_terranovae"	"Sympsitis_zetterstedtii"	"Unidentified_sp5_M_PL_045"	"Unidentified_sp6_M_PL_045"	"Unidentified_sp7_M_PL_045"	"Unidentified_sp8_M_PL_045"	"Unidentified_sp9_M_PL_045"
"Vaccinium_uliginosum"	0.00126359261970459	0.00126942295907042	3.3502467286903e-06	0.00126288973938927	0.000631899819258608	0.00126120502346687	0.000629968786155628	0.00126160074528205	2.55021711851726e-06	4.36726423253022e-07	1.00125639117	4.36726423253022e-07	0	0.00062807755970157	4.36726423253022e-07	4.37425559851928e-07	0.000628313610301352	0.0502462047761256	2.18363211626511e-05	3.72249636521144e-08	0.0502650888241081	8.27587927137994e-05	5.53885092785691e-05	2.18712779925964e-05	2.10853872868066e-05	6.16672024776307e-05	3.42914073198404e-05	9.10453181415512e-06	3.72249636521144e-08	3.42914073198404e-05	9.15231408778691e-06	3.36861587083267e-05	3.15400186320512e-05	9.067306850503e-06	9.067306850503e-06	3.72249636521144e-08	3.72249636521144e-08	1.26379963851722e-05	2.10481623231545e-05	0	2.10598769950765e-05	3.72249636521144e-08	9.067306850503e-06
"Viscaria_alpina"	2.01771053662213e-06	0.00202352951955789	2.20579857613991e-06	3.19908021796678e-06	0.00202103343322929	2.68834994122896e-06	4.76635091134353e-07	1.3609028824977e-06	2.12052428652821e-06	0.0020131765483088	8.73452846506044e-07	1.00201317654831	0	6.89522649223167e-07	0.0020131765483088	1.1015960714047e-06	1.83930197282877e-07	5.51618119378534e-05	0.10065882741544	2.45088730682213e-08	1.47144157826301e-05	1.46352446925738e-05	1.45656866633928e-05	5.50798035702352e-05	7.78268767010009e-08	1.45214333635625e-05	1.45075492813809e-05	1.44782911556246e-05	2.45088730682212e-08	1.45075492813809e-05	1.45244664254406e-05	4.04739866682186e-05	3.40225720624426e-08	1.44537822825563e-05	1.44537822825563e-05	2.45088730682213e-08	2.45088730682213e-08	4.04206686645859e-05	5.33180036327797e-08	0	3.36285089437021e-08	2.45088730682213e-08	1.44537822825563e-05
"Cassiope_tetragona"	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0
"Pedicularis_flammea"	0.00126272641310835	0.00126906032288967	3.60271727775258e-06	0.00126265389831308	0.00126022795371611	0.00126096776515029	3.16630009164089e-06	0.00126136333574932	2.17357476653067e-06	6.89522649223167e-07	0.00125615511940314	6.89522649223167e-07	0	1.00125401652243	6.89522649223167e-07	6.89013193398479e-07	2.13859697272304e-06	0.100321321794433	3.44761324611583e-05	4.00301919750287e-08	0.000171087757817843	5.13851559458928e-05	5.53695423055224e-05	3.4450659669924e-05	2.10842618305264e-05	6.16442402042747e-05	3.42840718950748e-05	9.10474678404411e-06	4.00301919750286e-08	3.42840718950748e-05	9.13716908428677e-06	4.62487907128737e-05	3.15340833937331e-05	9.06471659206908e-06	9.06471659206908e-06	4.00301919750286e-08	4.00301919750286e-08	2.52045590743223e-05	2.10442316385514e-05	0	2.10454402184725e-05	4.00301919750287e-08	9.06471659206908e-06
"Potentilla_rubricaulis"	2.01771053662213e-06	0.00202352951955789	2.20579857613991e-06	3.19908021796678e-06	0.00202103343322929	2.68834994122896e-06	4.76635091134353e-07	1.3609028824977e-06	2.12052428652821e-06	0.0020131765483088	8.73452846506044e-07	0.0020131765483088	0	6.89522649223167e-07	1.00201317654831	1.1015960714047e-06	1.83930197282877e-07	5.51618119378534e-05	0.10065882741544	2.45088730682213e-08	1.47144157826301e-05	1.46352446925738e-05	1.45656866633928e-05	5.50798035702352e-05	7.78268767010009e-08	1.45214333635625e-05	1.45075492813809e-05	1.44782911556246e-05	2.45088730682212e-08	1.45075492813809e-05	1.45244664254406e-05	4.04739866682186e-05	3.40225720624426e-08	1.44537822825563e-05	1.44537822825563e-05	2.45088730682213e-08	2.45088730682213e-08	4.04206686645859e-05	5.33180036327797e-08	0	3.36285089437021e-08	2.45088730682213e-08	1.44537822825563e-05
"Pyrola_grandiflora"	3.9286916577003e-06	0.00202363509008344	0.00202203384748762	5.66768805066908e-06	0.00201473941955375	3.25311397295754e-06	1.8216910067215e-06	1.36339625896821e-06	0.00201261280352776	1.1015960714047e-06	8.74851119703856e-07	1.1015960714047e-06	0	6.89013193398479e-07	1.1015960714047e-06	1.00200689986896	1.85837926305377e-07	5.51210554718783e-05	5.50798035702352e-05	2.24670427498625e-05	1.48670341044302e-05	8.17926540208063e-05	3.70521195813554e-05	0.100344993447845	2.25615042173736e-05	1.4554099458508e-05	1.4519598637198e-05	3.69215791076013e-05	2.24670427498624e-05	1.4519598637198e-05	8.1541629808664e-05	4.03892498585861e-05	3.40849064742053e-08	1.44545363577388e-05	1.44545363577388e-05	2.24670427498624e-05	2.24670427498624e-05	4.02947883910749e-05	9.44614675111514e-08	0	6.54781942950051e-08	2.24670427498624e-05	1.44545363577388e-05
"Saxifraga_caespitosa"	0.00126445882630083	0.00126978559525117	3.09777617962802e-06	0.00126312558046546	3.57168480110248e-06	0.00126144228178346	0.00125677127221962	0.00126183815481477	2.92685947050385e-06	1.83930197282877e-07	0.00125662722060271	1.83930197282877e-07	0	2.13859697272304e-06	1.83930197282877e-07	1.85837926305377e-07	1.00125448862363	0.000171087757817843	9.19650986414384e-06	3.44197353292002e-08	0.100359089890398	0.000114132429481706	5.54074762516158e-05	9.29189631526885e-06	2.10865127430868e-05	6.16901647509868e-05	3.42987427446061e-05	9.10431684426613e-06	3.44197353292002e-08	3.4298742744606e-05	9.16745909128706e-06	2.11235267037797e-05	3.15459538703694e-05	9.06989710893693e-06	9.06989710893693e-06	3.44197353292002e-08	3.44197353292002e-08	7.14336960220496e-08	2.10520930077576e-05	0	2.10743137716805e-05	3.44197353292002e-08	9.06989710893693e-06
"Unidentified_sp1_M_PL_045"	0.0126272641310835	0.0126906032288967	3.60271727775258e-05	0.0126265389831308	0.0126022795371611	0.0126096776515029	3.16630009164089e-05	0.0126136333574932	2.17357476653067e-05	6.89522649223167e-06	0.0125615511940314	6.89522649223167e-06	0	0.0125401652243042	6.89522649223167e-06	6.89013193398479e-06	2.13859697272304e-05	1.00321321794433	0.000344761324611583	4.00301919750287e-07	0.00171087757817843	0.000513851559458928	0.000553695423055224	0.00034450659669924	0.000210842618305264	0.000616442402042747	0.000342840718950748	9.10474678404411e-05	4.00301919750286e-07	0.000342840718950748	9.13716908428677e-05	0.000462487907128737	0.000315340833937331	9.06471659206908e-05	9.06471659206908e-05	4.00301919750286e-07	4.00301919750286e-07	0.000252045590743223	0.000210442316385514	0	0.000210454402184725	4.00301919750286e-07	9.06471659206908e-05
"Nysius_groenlandicus"	2.01771053662213e-05	0.0202352951955789	2.20579857613991e-05	3.19908021796678e-05	0.0202103343322929	2.68834994122896e-05	4.76635091134353e-06	1.3609028824977e-05	2.12052428652821e-05	0.020131765483088	8.73452846506044e-06	0.020131765483088	0	6.89522649223167e-06	0.020131765483088	1.1015960714047e-05	1.83930197282877e-06	0.000551618119378534	1.0065882741544	2.45088730682212e-07	0.000147144157826301	0.000146352446925738	0.000145656866633928	0.000550798035702352	7.78268767010009e-07	0.000145214333635625	0.000145075492813809	0.000144782911556246	2.45088730682212e-07	0.000145075492813809	0.000145244664254406	0.000404739866682186	3.40225720624426e-07	0.000144537822825563	0.000144537822825563	2.45088730682212e-07	2.45088730682212e-07	0.000404206686645859	5.33180036327797e-07	0	3.36285089437021e-07	2.45088730682212e-07	0.000144537822825563
"Acarina_sp1_M_PL_045"	2.82448260121513e-05	0.000107122712732765	0.100722055952639	5.63001068377867e-05	2.26464378842566e-05	2.82307897341032e-05	9.30654336687967e-08	1.16033684051333e-07	2.26016159197586e-05	2.45088730682213e-08	7.44499273042289e-08	2.45088730682213e-08	0	4.00301919750286e-08	2.45088730682213e-08	2.24670427498625e-05	3.44197353292002e-08	3.20241535800229e-06	1.22544365341106e-06	1.00111913395503	2.75357882633602e-06	2.93228491697982e-06	0.00112093448015801	0.00112335213749312	0.00112007229014328	1.23881017610927e-06	1.32977802848753e-06	0.00111989911726312	0.00111913395502932	1.32977802848753e-06	1.51854943113075e-06	1.39126387164824e-06	2.90084210128332e-09	7.65162233805463e-07	7.65162233805464e-07	0.00111913395502932	0.00111913395502932	4.52928757685132e-07	9.38335113963112e-07	0	4.70747100202522e-07	0.00111913395502932	7.65162233805463e-07
"Unidentified_sp2_M_PL_045"	0.0126445882630083	0.0126978559525117	3.09777617962802e-05	0.0126312558046546	3.57168480110248e-05	0.0126144228178346	0.0125677127221962	0.0126183815481477	2.92685947050385e-05	1.83930197282877e-06	0.012566272206027	1.83930197282877e-06	0	2.13859697272304e-05	1.83930197282877e-06	1.85837926305377e-06	0.0125448862362998	0.00171087757817843	9.19650986414384e-05	3.44197353292002e-07	1.00359089890398	0.00114132429481706	0.000554074762516158	9.29189631526885e-05	0.000210865127430868	0.000616901647509868	0.000342987427446061	9.10431684426613e-05	3.44197353292002e-07	0.00034298742744606	9.16745909128706e-05	0.000211235267037797	0.000315459538703694	9.06989710893693e-05	9.06989710893693e-05	3.44197353292002e-07	3.44197353292002e-07	7.14336960220496e-07	0.000210520930077576	0	0.000210743137716805	3.44197353292002e-07	9.06989710893693e-05
"Thysanoptera_sp1_M_PL_045"	0.0201445798639395	0.0202362236472309	5.27811285056368e-05	0.0201501461763085	4.64938810552774e-05	5.97291331140827e-05	0.020072626174468	4.9277356686321e-05	0.020106896937002	2.92704893851476e-06	3.31035170855197e-05	2.92704893851476e-06	0	1.02770311891785e-05	2.92704893851476e-06	1.63585308041613e-05	2.28264858963412e-05	0.000822162495134284	0.000146352446925738	5.86456983395965e-07	0.0018261188717073	1.00248998442858	0.000482068492001082	0.000817926540208063	0.000336422226588537	0.000481519386272562	0.00014573903728536	0.000145130911606474	5.86456983395965e-07	0.00014573903728536	0.000814774352523145	0.000336765647226246	1.23193391715802e-06	0.000144544454623078	0.000144544454623078	5.86456983395965e-07	5.86456983395965e-07	9.29877621105549e-07	0.000335835769605141	0	0.000335742997732326	5.86456983395965e-07	0.000144544454623078
"Unidentified_sp3_M_PL_045"	0.0251362143597087	0.0252617691616815	0.0252210258035552	5.39644017050501e-05	2.68724247465616e-05	0.0251305550564685	2.5903581362931e-05	4.78329683435253e-05	3.03874483575147e-05	3.64142166584821e-06	2.76942546392845e-05	3.64142166584821e-06	0	1.38423855763806e-05	3.64142166584821e-06	9.26302989533886e-06	1.38518690629039e-05	0.00110739084611045	0.00018207108329241	0.000280233620039503	0.00110814952503232	0.000602585615001352	1.00138222283546	0.000463151494766943	0.000281133026734587	0.000600573938501459	0.000683052309427096	0.000460674828337227	0.000280233620039502	0.000683052309427096	0.000181454123242975	1.4368551900154e-06	1.19582420858813e-06	0.000180441208297725	0.000180441208297725	0.000280233620039503	0.000280233620039503	5.37448494931231e-07	8.99406695084169e-07	0	0.000418936905995146	0.000280233620039503	0.000180441208297725
"Eupeodes_curtus"	3.9286916577003e-05	0.0202363509008344	0.0202203384748762	5.66768805066908e-05	0.0201473941955375	3.25311397295754e-05	1.8216910067215e-05	1.36339625896821e-05	0.0201261280352776	1.1015960714047e-05	8.74851119703856e-06	1.1015960714047e-05	0	6.89013193398479e-06	1.1015960714047e-05	0.0200689986895691	1.85837926305377e-06	0.000551210554718783	0.000550798035702352	0.000224670427498625	0.000148670341044302	0.000817926540208063	0.000370521195813554	1.00344993447845	0.000225615042173736	0.00014554099458508	0.00014519598637198	0.000369215791076013	0.000224670427498624	0.00014519598637198	0.00081541629808664	0.000403892498585861	3.40849064742053e-07	0.000144545363577388	0.000144545363577388	0.000224670427498624	0.000224670427498624	0.000402947883910749	9.44614675111514e-07	0	6.54781942950051e-07	0.000224670427498624	0.000144545363577388
"Dolichopus_sp1_M_PL_045"	5.21184980264062e-05	9.17984840864186e-05	0.0504032530564477	0.050233416943737	6.3914721412987e-05	3.52781652999118e-05	2.73643677009703e-05	2.12068884179175e-05	2.81816179742921e-05	3.89134383505005e-08	2.10853872868066e-05	3.89134383505005e-08	0	1.05421309152632e-05	3.89134383505005e-08	1.12807521086868e-05	1.05432563715434e-05	0.000843370473221056	1.94567191752502e-06	0.000560036145071642	0.000843460509723473	0.000841055566471342	0.000562266053469173	0.00056403760543434	1.0013972597608	2.05451730198151e-06	1.36126676375837e-06	0.000560691848529401	0.000560036145071641	1.36126676375837e-06	1.59509072356987e-06	0.00083850191015721	5.30172210447937e-07	6.55703457760133e-07	6.55703457760133e-07	0.000560036145071641	0.000560036145071641	1.27829442825974e-06	0.000837223615728951	0	8.68641633773437e-07	0.000560036145071641	6.55703457760133e-07
"Spilogona_sp1_M_PL_045"	0.0335209316569843	0.0335949835331806	3.7164305283278e-05	5.74044885570749e-05	3.03788981102434e-05	8.52976116344861e-05	3.66140344594144e-05	0.0335127755990612	3.29551463438685e-05	4.84047778785416e-06	4.11114683184205e-05	4.84047778785416e-06	0	2.05480800680916e-05	4.84047778785416e-06	4.85136648616935e-06	2.05633882503289e-05	0.00164384640544732	0.000242023889392708	4.12936725369756e-07	0.00164507106002631	0.00080253231045427	0.000800765251335278	0.000242568324308467	1.36967820132101e-06	1.00163646575235	0.000241670120326837	0.000240377104819517	4.12936725369756e-07	0.000241670120326837	0.000241062672972276	1.56431943815611e-06	0.00083781938997653	0.000239964168094147	0.000239964168094147	4.12936725369756e-07	4.12936725369756e-07	6.07577962204867e-07	9.56741475951248e-07	0	0.000558682194283072	4.12936725369756e-07	0.000239964168094147
"Platycheirus_hyperboreus"	8.79610824759316e-05	0.0503827637486965	5.98400112819388e-05	4.17826649708763e-05	3.17857861527609e-05	0.0502048413939711	2.4436323236571e-05	4.64911411891551e-05	3.25949202459065e-05	7.25377464069046e-06	3.42914073198404e-05	7.25377464069046e-06	0	1.71420359475374e-05	7.25377464069046e-06	7.25979931859899e-06	1.7149371372303e-05	0.00137136287580299	0.000362688732034523	6.64889014243764e-07	0.00137194970978424	0.000364347593213399	0.00136610461885419	0.00036298996592995	1.36126676375837e-06	0.000362505180490255	1.0013639737118	0.000360541772933504	6.64889014243764e-07	0.00136397371179868	0.000360963381260791	1.33209347256982e-06	1.16227852972888e-06	0.00035987688391926	0.00035987688391926	6.64889014243764e-07	6.64889014243764e-07	6.35715723055217e-07	6.96377749514605e-07	0	1.46601804126553e-06	6.64889014243764e-07	0.00035987688391926
"Platycheirus_lundbecki"	5.14995065632548e-05	0.0502849093492223	0.0503954602768406	4.45373938703374e-05	3.03805647126649e-05	6.81924505243669e-05	1.18087040024568e-05	2.1176327874818e-05	4.37491465745661e-05	7.23914557781228e-06	9.10453181415512e-06	7.23914557781228e-06	0	4.55237339202206e-06	7.23914557781228e-06	1.84607895538006e-05	4.55215842213306e-06	0.000364189871361764	0.000361957278890614	0.000559949558631562	0.000364172673770645	0.000362827279016185	0.000921349656674454	0.000923039477690032	0.000560691848529401	0.000360565657229275	0.000360541772933504	1.00091912748255	0.000559949558631562	0.000360541772933504	0.000360636228808836	1.34990119209225e-06	5.2940819687045e-07	0.000359177923923017	0.000359177923923017	0.000559949558631562	0.000559949558631562	6.07611294253298e-07	7.42289897838957e-07	0	8.58325109387579e-07	0.000559949558631562	0.000359177923923017
"Delia_sp1_M_PL_045"	2.82448260121513e-05	0.000107122712732765	0.100722055952639	5.63001068377867e-05	2.26464378842566e-05	2.82307897341032e-05	9.30654336687967e-08	1.16033684051333e-07	2.26016159197586e-05	2.45088730682213e-08	7.44499273042288e-08	2.45088730682213e-08	0	4.00301919750287e-08	2.45088730682213e-08	2.24670427498624e-05	3.44197353292002e-08	3.20241535800229e-06	1.22544365341106e-06	0.00111913395502932	2.75357882633602e-06	2.93228491697982e-06	0.00112093448015801	0.00112335213749312	0.00112007229014328	1.23881017610927e-06	1.32977802848753e-06	0.00111989911726313	1.00111913395503	1.32977802848753e-06	1.51854943113075e-06	1.39126387164824e-06	2.90084210128332e-09	7.65162233805464e-07	7.65162233805464e-07	0.00111913395502932	0.00111913395502932	4.52928757685133e-07	9.38335113963112e-07	0	4.70747100202522e-07	0.00111913395502932	7.65162233805464e-07
