"Canthium_bibracteatum"	"Nephrosperma_vanhoutteanum"	"Psidium_cattleianum"	"Premna_serratifolia"	"Paragenipa_wrightii"	"Paraserianthes_falcataria"	"Ochna_kirkii"	"Memecylon_eleagni"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Xylocopa_caffra"	"Unidentified_sp2_M_PL_111"	"Megachile_seychellensis"	"Physiphoa_azurea"	"Lygistorrhina_sp1_M_PL_111"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_111"	"Phelsuma_sp1_M_PL_111"	"Hemipyrellia_sp1_M_PL_111"	"Parasarcophaga_hirticeps"	"Leptotes_pirithous"	"Nectarinia_dussumieri"	"Polistes_olivaceus"	"Unidentified_sp3_M_PL_111"	"Unidentified_sp4_M_PL_111"
"Hemipyrellia_germana"	0.0335657049669531	0.000153314481106198	0.0335200429751168	0.0335910197383192	4.60717957192989e-05	4.59182230669012e-05	4.21106067526592e-05	4.59182230669012e-05	0.00151662206471	0.00123847131930407	1.00206916550269	0.00151049451587934	0.000842212135053186	1.17934216235537e-06	0.000561029671134342	0.000671314099339062	0.000561029671134342	1.17934216235537e-06	1.17934216235537e-06	1.17934216235537e-06	0.000559850328971986	0.000559850328971987	1.17934216235537e-06	1.53572652397663e-06	1.17934216235537e-06	1.17934216235537e-06	1.17934216235537e-06
"Ornidia_obesa"	0.0335549194557088	0.03367071867499	0.0335142850920379	9.23399678527971e-05	4.53455833898582e-05	4.51944314452254e-05	4.21033732312034e-05	4.51944314452254e-05	0.00177399200727513	0.000937673879438394	0.00151049451587934	1.00176796104468	0.000842067464624069	0.000259005528269154	0.000260544527733367	0.000671098389114176	0.000260544527733367	0.000259005528269154	0.000259005528269154	0.000259005528269154	1.53899946421328e-06	1.53899946421329e-06	0.000259005528269154	1.51151944632861e-06	0.000259005528269154	0.000259005528269154	0.000259005528269154
"Xylocopa_caffra"	0.000105626414628115	6.38171568168502e-05	0.0504199106974903	4.24744109975457e-05	2.12720887775877e-05	2.12011818149958e-05	0.0503145978777607	2.12011818149958e-05	0.00126593038474352	6.14052415622402e-06	0.00126331820257978	0.0012631011969361	1.00629195755521	4.90901206283463e-07	1.19880805624256e-06	2.11252829256229e-06	1.19880805624256e-06	4.90901206283463e-07	4.90901206283463e-07	4.90901206283463e-07	7.07906849959096e-07	7.07906849959096e-07	4.90901206283463e-07	7.09069625919591e-07	4.90901206283463e-07	4.90901206283463e-07	4.90901206283463e-07
"Unidentified_sp2_M_PL_111"	5.21481222878337e-05	0.100749574764956	3.90757360201637e-05	9.109023844832e-05	2.6112380267666e-05	2.60253390001071e-05	4.90901206283463e-08	2.60253390001071e-05	0.000780489531383062	0.000781030808623363	3.5380264870661e-06	0.000777016584807463	9.81802412566926e-07	1.00077499672896	0.000776514899602007	1.04296244575667e-06	0.000776514899602007	0.000774996728961201	0.000774996728961201	0.000774996728961201	1.51817064080533e-06	1.51817064080533e-06	0.000774996728961201	8.70412675588865e-07	0.000774996728961201	0.000774996728961201	0.000774996728961201
"Megachile_seychellensis"	6.8326389154315e-05	0.0504734684741305	4.77125606384539e-05	0.0503391098941479	2.7201698761827e-05	2.71110264326209e-05	5.99404028121279e-08	2.71110264326209e-05	0.000394434617535374	0.00123222696842188	0.000841544506701514	0.000390816791600051	1.19880805624256e-06	0.000388257449801003	1.0012272426147	1.3665277830863e-06	0.00122724261470347	0.000388257449801003	0.000388257449801003	0.000388257449801003	0.000838985164902465	0.000838985164902466	0.000388257449801003	9.06723292060899e-07	0.000388257449801003	0.000388257449801003	0.000388257449801003
"Physiphoa_azurea"	0.100402413679729	0.000135585117948368	0.000168157252087959	0.000101405587224956	6.75929132345091e-05	6.73676035237274e-05	2.11252829256229e-07	6.73676035237274e-05	0.00202228502480272	0.00201977118662093	0.00201394229801718	0.00201329516734253	4.22505658512459e-06	1.04296244575667e-06	2.7330555661726e-06	1.00200804827359	2.7330555661726e-06	1.04296244575667e-06	1.04296244575667e-06	1.04296244575667e-06	1.69009312041592e-06	1.69009312041593e-06	1.04296244575667e-06	2.25309710781697e-06	1.04296244575667e-06	1.04296244575667e-06	1.04296244575667e-06
"Lygistorrhina_sp1_M_PL_111"	6.8326389154315e-05	0.0504734684741304	4.77125606384538e-05	0.0503391098941479	2.7201698761827e-05	2.71110264326209e-05	5.9940402812128e-08	2.71110264326209e-05	0.000394434617535374	0.00123222696842188	0.000841544506701513	0.000390816791600051	1.19880805624256e-06	0.000388257449801004	0.00122724261470347	1.3665277830863e-06	1.0012272426147	0.000388257449801003	0.000388257449801003	0.000388257449801003	0.000838985164902465	0.000838985164902466	0.000388257449801004	9.06723292060899e-07	0.000388257449801003	0.000388257449801004	0.000388257449801004
"Neophyllomyza_approximatonervis"	5.21481222878337e-05	0.100749574764956	3.90757360201637e-05	9.109023844832e-05	2.6112380267666e-05	2.60253390001071e-05	4.90901206283463e-08	2.60253390001071e-05	0.000780489531383062	0.000781030808623363	3.5380264870661e-06	0.000777016584807462	9.81802412566926e-07	0.000774996728961201	0.000776514899602007	1.04296244575667e-06	0.000776514899602007	1.00077499672896	0.000774996728961201	0.000774996728961201	1.51817064080533e-06	1.51817064080533e-06	0.000774996728961202	8.70412675588866e-07	0.000774996728961201	0.000774996728961202	0.000774996728961202
"Unidentified_sp1_M_PL_111"	5.21481222878337e-05	0.100749574764956	3.90757360201637e-05	9.109023844832e-05	2.6112380267666e-05	2.60253390001071e-05	4.90901206283463e-08	2.60253390001071e-05	0.000780489531383062	0.000781030808623363	3.5380264870661e-06	0.000777016584807462	9.81802412566925e-07	0.000774996728961201	0.000776514899602007	1.04296244575667e-06	0.000776514899602007	0.000774996728961201	1.00077499672896	0.000774996728961201	1.51817064080533e-06	1.51817064080533e-06	0.000774996728961201	8.70412675588866e-07	0.000774996728961201	0.000774996728961201	0.000774996728961201
"Phelsuma_sp1_M_PL_111"	5.21481222878337e-05	0.100749574764956	3.90757360201636e-05	9.109023844832e-05	2.6112380267666e-05	2.60253390001071e-05	4.90901206283463e-08	2.60253390001071e-05	0.000780489531383061	0.000781030808623363	3.5380264870661e-06	0.000777016584807462	9.81802412566926e-07	0.000774996728961201	0.000776514899602007	1.04296244575667e-06	0.000776514899602007	0.000774996728961201	0.000774996728961201	1.00077499672896	1.51817064080533e-06	1.51817064080533e-06	0.000774996728961201	8.70412675588866e-07	0.000774996728961201	0.000774996728961201	0.000774996728961201
"Hemipyrellia_sp1_M_PL_111"	8.45046560207962e-05	0.000197362183304693	5.6349385256744e-05	0.100587129549848	2.82910172559879e-05	2.81967138651347e-05	7.07906849959096e-08	2.81967138651347e-05	8.37970368768626e-06	0.00168342312822039	0.00167955098691596	4.61699839263986e-06	1.41581369991819e-06	1.51817064080533e-06	0.00167797032980493	1.69009312041593e-06	0.00167797032980493	1.51817064080533e-06	1.51817064080533e-06	1.51817064080533e-06	1.00167645215916	0.00167645215916413	1.51817064080533e-06	9.43033908532932e-07	1.51817064080533e-06	1.51817064080533e-06	1.51817064080533e-06
"Parasarcophaga_hirticeps"	8.45046560207962e-05	0.000197362183304693	5.6349385256744e-05	0.100587129549848	2.82910172559879e-05	2.81967138651347e-05	7.07906849959096e-08	2.81967138651347e-05	8.37970368768626e-06	0.00168342312822039	0.00167955098691596	4.61699839263986e-06	1.41581369991819e-06	1.51817064080533e-06	0.00167797032980493	1.69009312041593e-06	0.00167797032980493	1.51817064080533e-06	1.51817064080533e-06	1.51817064080533e-06	0.00167645215916412	1.00167645215916	1.51817064080533e-06	9.43033908532932e-07	1.51817064080533e-06	1.51817064080533e-06	1.51817064080533e-06
"Leptotes_pirithous"	5.21481222878337e-05	0.100749574764956	3.90757360201637e-05	9.109023844832e-05	2.6112380267666e-05	2.60253390001071e-05	4.90901206283463e-08	2.60253390001071e-05	0.000780489531383062	0.000781030808623363	3.5380264870661e-06	0.000777016584807462	9.81802412566926e-07	0.000774996728961202	0.000776514899602007	1.04296244575667e-06	0.000776514899602007	0.000774996728961202	0.000774996728961202	0.000774996728961202	1.51817064080533e-06	1.51817064080533e-06	1.00077499672896	8.70412675588866e-07	0.000774996728961201	0.000774996728961202	0.000774996728961202
"Nectarinia_dussumieri"	0.000112654855390849	0.000113153647826552	5.64419422231994e-05	5.65820345119759e-05	0.10044694798102	0.000112124821083036	7.09069625919591e-08	0.000112124821083036	0.00336397863981461	0.00336351062516757	4.60717957192989e-06	4.53455833898582e-06	1.41813925183918e-06	8.70412675588866e-07	1.8134465841218e-06	2.25309710781697e-06	1.8134465841218e-06	8.70412675588866e-07	8.70412675588866e-07	8.70412675588866e-07	9.43033908532932e-07	9.43033908532932e-07	8.70412675588866e-07	1.00334823159937	8.70412675588865e-07	8.70412675588866e-07	8.70412675588866e-07
"Polistes_olivaceus"	5.21481222878337e-05	0.100749574764956	3.90757360201636e-05	9.109023844832e-05	2.6112380267666e-05	2.60253390001071e-05	4.90901206283463e-08	2.60253390001071e-05	0.000780489531383062	0.000781030808623363	3.5380264870661e-06	0.000777016584807462	9.81802412566926e-07	0.000774996728961201	0.000776514899602007	1.04296244575667e-06	0.000776514899602007	0.000774996728961201	0.000774996728961201	0.000774996728961201	1.51817064080533e-06	1.51817064080533e-06	0.000774996728961201	8.70412675588866e-07	1.00077499672896	0.000774996728961202	0.000774996728961202
"Unidentified_sp3_M_PL_111"	5.21481222878337e-05	0.100749574764956	3.90757360201636e-05	9.109023844832e-05	2.6112380267666e-05	2.60253390001071e-05	4.90901206283463e-08	2.60253390001071e-05	0.000780489531383062	0.000781030808623363	3.5380264870661e-06	0.000777016584807462	9.81802412566926e-07	0.000774996728961201	0.000776514899602007	1.04296244575667e-06	0.000776514899602007	0.000774996728961201	0.000774996728961201	0.000774996728961201	1.51817064080533e-06	1.51817064080533e-06	0.000774996728961201	8.70412675588866e-07	0.000774996728961202	1.00077499672896	0.000774996728961202
"Unidentified_sp4_M_PL_111"	5.21481222878337e-05	0.100749574764956	3.90757360201636e-05	9.109023844832e-05	2.6112380267666e-05	2.60253390001071e-05	4.90901206283463e-08	2.60253390001071e-05	0.000780489531383062	0.000781030808623363	3.5380264870661e-06	0.000777016584807462	9.81802412566926e-07	0.000774996728961201	0.000776514899602007	1.04296244575667e-06	0.000776514899602007	0.000774996728961201	0.000774996728961201	0.000774996728961201	1.51817064080533e-06	1.51817064080533e-06	0.000774996728961201	8.70412675588866e-07	0.000774996728961202	0.000774996728961202	1.00077499672896
