"Cassinia_vauvilliersi"	"Pratia_angulata"	"Gentiana_corymbifera"	"Wahlenbergia_albomarginata"	"Celmisia_coriacea"	"Galium_propinquum"	"Helichrysum_bellidioides"	"Celmisia_armstrongii"	"Chrysanthemum_leucanthemum"	"Craspedia_uniflora"	"Hoheria_glabrata"	"Senecio_bellidioides"	"Hebe_odora"	"Senecio_bidwilli"	"Parahebe_lyalii"	"Ranunculus_lyalii"	"Senecio_scorzoneroides"	"Ourisia_macrocarpa"	"Melangyna_sp1_M_PL_027"	"Unidentified_sp1_M_PL_027"	"Leioproctus_fulvescens"	"Avibrissina_isolata"	"Cheilosia_fulvipes"	"Cheilosia_sp1_M_PL_027"	"Lasioglossum_sp1_M_PL_027"	"Leioproctus_sp1_M_PL_027"	"Argirophenga_sp1_M_PL_027"	"Melangyna_novaezelandiae"	"Peremptor_modica"	"Unidentified_sp2_M_PL_027"	"Unidentified_sp3_M_PL_027"	"Veluta_albicincta"	"Adoxia_cheesemani"	"Apsonia_muscaria"	"Erythronychia_aliena"	"Heteria_plebeia"	"Leioproctus_sp2_M_PL_027"	"Mordella_detracta"	"Occisor_sp1_M_PL_027"	"Pilinasica_cingulata"	"Procissio_sp1_M_PL_027"	"Proscissio_cana"	"Proscissio_lateralis"	"Unidentified_sp4_M_PL_027"	"Xylota_montana"	"Zealandotachina_nigrifemorata"	"Adoxia_obscura"	"Argyrophenga_janitae"	"Asilis_pilicomis"	"Avibrissina_sp1_M_PL_027"	"Calliphora_quadrimaculata"	"Cyphon_sp1_M_PL_027"	"Eudonia_sabulosella"	"Eulalia_sp1_M_PL_027"	"Gracilicera_setosa"	"Helophilus_hochstetteri"	"Heteria_appendiculata"	"Hoplocneme_sp1_M_PL_027"	"Leioproctus_maritimus"	"Lepidomyia_decessum"	"Mallochomacquartia_setiventris"	"Medinella_flavotemorata"	"Melangyna_ortas"	"Neotachina_obtusa"	"Neotachina_sp1_M_PL_027"	"Occisor_versutus"	"Pasiphila_inductata"	"Proscissio_kumarensis"	"Protohystricia_huttoni"	"Protohystricia_orientalis"	"Rhopalomerus_sp1_M_PL_027"	"Unidentified_sp5_M_PL_027"	"Unidentified_sp6_M_PL_027"	"Unidentified_sp7_M_PL_027"	"Unidentified_sp8_M_PL_027"	"Unidentified_sp9_M_PL_027"	"Zealandotachina_varipes"	"Zorion_minutum"
"Hoheria_glabrata"	0.000162935689579354	5.08498682218064e-07	0.000884843568809907	0.000884394048456718	5.88590954092518e-07	4.14152935183397e-07	0.000161794494276115	2.05805971131086e-07	0.000162102841660454	0.000162273267065713	1.00735657667022	1.35059409217161e-06	2.72207045402449e-07	0.000160979163877013	0.000161239317960393	5.30815387154342e-07	0	3.74038238091191e-10	0.0144259139103496	6.09465949970517e-06	2.23553703840662e-05	2.00330756037126e-05	1.49615295236476e-08	2.35017941583816e-06	1.65568491989801e-05	2.232632058304e-05	2.32575233010494e-06	1.02063606130214e-05	3.67815399330473e-06	1.25244226307705e-05	6.05151197465659e-06	2.03191116324323e-06	8.87497645745679e-06	9.47998479178952e-09	1.36324155406933e-06	9.22441457270702e-09	1.02017378977285e-05	0.0143996521786305	9.22441457270703e-09	9.47998479178953e-09	0.0143996566738341	9.22441457270702e-09	2.32119902177168e-06	1.08663716630186e-05	9.47998479178954e-09	1.02062331012604e-05	2.02243117845144e-06	6.53989948991687e-09	2.02243117845144e-06	8.84843568809908e-06	4.02447909692533e-06	8.84843568809907e-06	4.62271529289149e-09	8.84394048456718e-06	4.62271529289149e-09	1.35779741316129e-06	4.60169927981553e-09	0.014390808238146	1.35779741316129e-06	1.35779741316129e-06	2.02243117845144e-06	2.25099015361936e-08	5.37464393201311e-06	0.014390808238146	2.31575488086363e-06	1.35779741316129e-06	0	0.014390808238146	4.62271529289149e-09	4.62271529289149e-09	5.44414090804899e-09	0	4.62271529289149e-09	2.25099015361936e-08	4.60169927981552e-09	4.60169927981552e-09	1.35779741316129e-06	0.014390808238146
"Senecio_bellidioides"	3.06392939558856e-06	1.23329195637558e-06	0.000704565579727261	0.00112410257806857	0.000703239519562314	4.54446537390313e-07	1.79730965988867e-06	0.000423076073906743	0.00070319514747608	0.00112228297893842	1.57569310753355e-06	1.0048882317703	9.68290841818061e-07	7.66638981102351e-07	0.000421642544686972	4.66511315559683e-07	0	3.47796545598273e-07	5.85093670080783e-05	7.91435731850074e-06	0.016800315909138	0.0167824564917345	1.39118618239309e-05	0.0167780275265091	0.0167834786184059	4.43649405267369e-05	2.20877696428461e-05	1.12777702707069e-05	1.00762271148782e-05	2.31038025270705e-05	4.66817512471706e-08	1.38801827232833e-05	7.0689813630506e-06	1.38577163525347e-05	4.48985617995992e-08	1.62611510289633e-08	1.1266558525649e-05	1.12635356822219e-05	1.62611510289633e-08	1.38577163525347e-05	7.06816569880881e-06	1.62611510289633e-08	1.00650107807804e-05	1.12634921514343e-05	1.38577163525348e-05	7.07118854223585e-06	2.24663707486084e-08	7.81377243958127e-06	2.24663707486084e-08	7.04565579727261e-06	1.91659745275588e-08	7.04565579727261e-06	1.12117450579598e-08	1.12410257806857e-05	1.12117450579598e-08	2.5532744963238e-08	5.04940597100348e-09	2.25099015361936e-08	2.5532744963238e-08	2.5532744963238e-08	2.24663707486084e-08	0.0167481371961717	1.40547514895657e-05	2.25099015361936e-08	1.0045644963944e-05	2.5532744963238e-08	0	2.25099015361936e-08	1.12117450579598e-08	1.12117450579598e-08	1.93658168363612e-08	0	1.12117450579598e-08	0.0167481371961717	5.04940597100347e-09	5.04940597100347e-09	2.5532744963238e-08	2.25099015361936e-08
"Hebe_odora"	0.00101219582191258	0.00029056332642561	2.56535115393846e-06	2.47230994359536e-06	0.000796481495567072	0.000290850412737081	0.000290436011729781	0.000507877293979358	0.00100933454012444	2.14819446560444e-06	3.81089863563429e-07	1.16194901018167e-06	1.00481212069916	0.000289229336883841	7.40513278936027e-07	0.000288382892658916	0	0.000504068862112593	3.38264066304574e-05	0.0201362456926185	2.33692901742877e-05	1.00430920177477e-07	0.0201627544845037	1.61552386183826e-05	1.44878375511574e-05	1.45001299622617e-05	9.92756319204396e-06	1.11011730677281e-05	2.60857012941596e-05	8.49130718650998e-06	1.40928548213525e-05	1.97356344558027e-05	1.44447981444852e-05	1.61051843091805e-05	0.0201046773791659	5.87315603832159e-06	8.45968828204078e-06	3.01672403440026e-08	5.8731560383216e-06	1.61051843091805e-05	3.10976524474336e-08	5.87315603832159e-06	0.0201106614788422	3.65517324605822e-06	1.61051843091805e-05	8.46061869414421e-06	3.63045014662226e-06	8.84979439518969e-06	3.63045014662226e-06	2.56535115393847e-08	7.23073342209601e-06	2.56535115393846e-08	2.64148478568736e-06	2.47230994359537e-08	2.64148478568736e-06	8.43496518260482e-06	3.23167125263423e-06	5.44414090804898e-09	8.43496518260483e-06	8.43496518260483e-06	3.63045014662226e-06	1.93658168363612e-08	2.46837759645342e-08	5.44414090804899e-09	1.44190648589206e-05	8.43496518260483e-06	0	5.44414090804899e-09	2.64148478568736e-06	2.64148478568736e-06	0.0200962424139833	0	2.64148478568736e-06	1.93658168363612e-08	3.23167125263423e-06	3.23167125263423e-06	8.43496518260483e-06	5.44414090804899e-09
"Senecio_bidwilli"	0.000282843780976064	0.000364176079273586	0.000282815944407244	0.000282942115684559	0.0003620326342801	0.00120438579388882	0.00148401416978354	2.0914314268098e-06	0.000282087617218867	0.00028105303912812	0.000281713536784773	1.14995847165353e-06	0.000361536671104801	1.00398659319841	0.000280760212681634	0.000360531130625447	0	2.82786863138898e-07	0.0251476576385638	0.0251641876378676	1.77441979200227e-05	9.69178999156159e-06	1.13114745255559e-05	8.08667180778957e-06	1.62370839905543e-05	1.37024471201607e-05	7.35561263768744e-06	8.49714429473933e-06	1.9768918987803e-05	9.20023436832233e-06	0.0251315970714591	2.26026395394403e-05	2.08547159753448e-05	4.05246241714601e-06	9.58776493022988e-06	1.66927560063023e-05	5.18645266497947e-06	6.85390025377093e-06	1.66927560063023e-05	4.05246241714602e-06	6.85263854099779e-06	1.66927560063023e-05	1.12605565252227e-05	2.13795982791399e-05	4.05246241714602e-06	5.18519095220632e-06	1.85501771222943e-05	4.02258482533445e-06	1.85501771222943e-05	2.82815944407245e-06	0.0250996648299603	2.82815944407244e-06	3.31069162975987e-06	2.82942115684559e-06	3.31069162975987e-06	2.35703150813387e-06	1.33820643765424e-05	4.02447909692533e-06	2.35703150813387e-06	2.35703150813387e-06	1.85501771222943e-05	1.91659745275588e-08	9.35867375605447e-06	4.02447909692534e-06	4.02982310312667e-06	2.35703150813388e-06	0	4.02447909692534e-06	3.31069162975987e-06	3.31069162975987e-06	7.23073342209602e-06	0	3.31069162975987e-06	1.91659745275588e-08	1.33820643765424e-05	1.33820643765424e-05	2.35703150813387e-06	4.02447909692534e-06
"Parahebe_lyalii"	0.000377187439430007	9.00637009875896e-07	0.000377630641311589	0.00121791176140994	1.73399415746457e-06	1.36352202634792e-06	0.000375821889571013	8.3030391140996e-07	0.00121610198834776	0.000376548666679219	0.000376225075240917	0.000843285089373943	1.23418879822671e-06	0.000374346950242179	1.00455949471224	3.91842465829162e-07	0	1.39879353791615e-09	0.0335465983866195	1.41433277306156e-05	5.27815943332017e-05	3.53894421836269e-05	5.59517415166459e-08	1.946514624261e-05	0.0335289232450595	3.87075762418864e-05	5.39931576047538e-06	1.53305338851968e-05	2.0531264454479e-05	1.22988017418786e-05	1.40715976204293e-05	4.72890170583598e-06	3.79589853640736e-06	3.112808619832e-08	3.16791243788126e-06	2.33378539178891e-08	1.53223462760161e-05	1.75537615461125e-05	2.33378539178891e-08	3.112808619832e-08	9.15095034512901e-06	2.33378539178891e-08	1.73975693237897e-05	1.68768912337371e-05	3.112808619832e-08	6.91953507503262e-06	4.69777361963766e-06	1.92666017496063e-08	4.69777361963766e-06	3.77630641311589e-06	9.35867375605447e-06	3.77630641311589e-06	8.18760918068997e-09	1.21791176140994e-05	8.18760918068997e-09	3.14322866191672e-06	1.51502447371991e-08	5.37464393201311e-06	3.14322866191672e-06	3.14322866191672e-06	4.69777361963766e-06	1.40547514895657e-05	0.033485316490408	5.37464393201312e-06	1.73728855478251e-05	3.14322866191673e-06	0	5.37464393201312e-06	8.18760918068997e-09	8.18760918068997e-09	2.46837759645342e-08	0	8.18760918068997e-09	1.40547514895657e-05	1.51502447371991e-08	1.51502447371991e-08	3.14322866191673e-06	5.37464393201312e-06
"Ranunculus_lyalii"	3.92139879653377e-06	0.000723430889560219	0.00252013824996116	3.09157475524961e-06	0.000721408714588919	0.000723551281471575	0.000722994003617326	2.76685927949134e-06	2.77225898857098e-06	3.67328365868696e-06	1.8578538550402e-06	1.39953394667905e-06	0.00072095723164729	0.000721062261250893	5.87763698743743e-07	1.00322683367568	0	5.63266255097812e-07	5.24671702202818e-05	0.0502254565655113	3.33633553779385e-05	2.53080992937805e-05	2.25306502039125e-05	8.13097999207327e-06	1.13437136458666e-07	2.53243774278392e-05	6.66864649252142e-06	6.64023852140439e-06	8.11174070615867e-06	2.52865363037545e-05	3.51034402595064e-05	1.70926039906735e-05	0.0501865430662836	8.0551789454569e-06	1.44518229562502e-05	1.46161031335649e-05	6.35940708569442e-08	5.74565169102131e-08	1.4616103133565e-05	8.0551789454569e-06	2.52279232689694e-05	1.4616103133565e-05	1.44587483327825e-05	9.06834079276907e-06	8.05517894545691e-06	2.52340608229161e-05	9.03742504521657e-06	8.01565238432131e-06	9.03742504521658e-06	2.52013824996116e-05	1.80265565312723e-05	2.52013824996116e-05	6.57664445054745e-06	3.09157475524961e-08	6.57664445054745e-06	3.26783233044481e-08	8.03945868301751e-06	2.65407693577171e-08	3.26783233044481e-08	3.26783233044481e-08	9.03742504521657e-06	2.33255657779842e-08	1.95921232914581e-08	2.65407693577171e-08	3.96036998367282e-08	3.26783233044481e-08	0	2.65407693577171e-08	6.57664445054745e-06	6.57664445054745e-06	1.44191446329458e-05	0	6.57664445054745e-06	2.33255657779842e-08	8.0394586830175e-06	8.0394586830175e-06	3.26783233044481e-08	2.65407693577171e-08
"Senecio_scorzoneroides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0	0	0	0.0505050505050505	0	0	0	0	0	0
"Ourisia_macrocarpa"	2.54329238077903e-06	2.3448448310154e-06	4.85086715874184e-07	4.85048745159596e-07	0.00252690132341342	1.13765020010426e-06	3.28194128326428e-06	0.00252370403728069	3.00620353606165e-06	3.2888354843994e-06	2.61826766663834e-09	2.08677927358964e-06	0.00252034431056296	1.13114745255559e-06	4.19638061374844e-09	1.12653251019562e-06	0	1.00250913625269	1.9030482217952e-07	7.86431544893539e-05	2.82110915092941e-05	9.14643732330137e-08	0.10036545010767	6.42113592081784e-05	8.27157861660956e-08	9.9630483474067e-08	3.61212149535495e-05	4.73613618158036e-08	7.67804257529756e-08	7.30283343947491e-08	8.19435101336295e-08	6.41706204555966e-05	6.11774926685232e-08	6.41295961895557e-05	5.04280803144324e-05	3.39573289699853e-08	2.60445906247546e-08	4.88789127540507e-09	3.39573289699854e-08	6.41295961895558e-05	4.88827098255096e-09	3.39573289699854e-08	5.04498319760601e-05	4.58747534923996e-08	6.41295961895559e-05	2.60449703319005e-08	4.10242660408036e-08	2.80766813712602e-05	4.10242660408036e-08	4.85086715874184e-09	2.82786863138898e-08	4.85086715874184e-09	2.13167711910491e-08	4.85048745159595e-09	2.13167711910491e-08	2.11941031731586e-08	1.26405577789363e-08	3.74038238091191e-11	2.11941031731586e-08	2.11941031731586e-08	4.10242660408035e-08	3.47796545598273e-08	1.39879353791615e-10	3.74038238091191e-11	4.29457648008807e-08	2.11941031731586e-08	0	3.74038238091191e-11	2.13167711910491e-08	2.13167711910491e-08	5.04068862112593e-05	0	2.13167711910491e-08	3.47796545598273e-08	1.26405577789363e-08	1.26405577789363e-08	2.11941031731586e-08	3.74038238091191e-11
"Melangyna_sp1_M_PL_027"	0.0112283677494034	1.83798162159961e-05	0.0112252989556894	0.0112318915310154	2.39302414521549e-05	2.86434469418572e-05	0.0112081320595056	1.41360924187903e-05	0.0112001029541918	0.0111826475002639	0.0112201552636052	3.90062446720522e-05	1.87924481280319e-05	0.0111767367282506	0.0111821994622065	1.16593711600626e-05	0	2.11449802421689e-08	1.00159044319739	0.000421230127802243	0.000545241478437402	0.000384974116091542	8.45799209686755e-07	0.000160870046973597	0.000645710472235739	0.000544325482787842	0.000160121140562366	0.00020605573579351	0.000253889462540772	0.000365574827948551	0.00041983832947166	0.000140569486492921	0.000112835958114897	4.678357491019e-07	9.39455802075892e-05	4.85349759903429e-07	0.000205888646555183	0.000272606847647371	4.85349759903429e-07	4.678357491019e-07	0.000272540921894112	4.85349759903429e-07	0.000160377319736728	0.000252420566053974	4.678357491019e-07	0.000205822720801923	0.00014010165074382	2.6589157169061e-07	0.00014010165074382	0.000112252989556894	0.000279418418206265	0.000112252989556894	1.67089238327237e-07	0.000112318915310154	1.67089238327237e-07	9.35697312450286e-05	3.18260521576192e-07	0.000160287932337217	9.35697312450286e-05	9.35697312450286e-05	0.00014010165074382	6.50104077867536e-07	0.00037273998207355	0.000160287932337218	0.000160001470774168	9.35697312450287e-05	0	0.000160287932337218	1.67089238327237e-07	1.67089238327237e-07	3.75848962560638e-07	0	1.67089238327237e-07	6.50104077867536e-07	3.18260521576191e-07	3.18260521576191e-07	9.35697312450287e-05	0.000160287932337218
"Unidentified_sp1_M_PL_027"	3.03879273760129e-05	0.0144323700753126	4.48449609028121e-05	2.22609655905216e-05	0.0143836127714178	0.0144347921128358	0.0144180380272089	5.51185708643715e-05	2.85744927641047e-05	1.72276710173237e-05	6.09465949970517e-06	6.78373484442921e-06	0.0143830326375846	0.0143795357930672	6.06142617026384e-06	0.0143501304472889	0	1.1234736355622e-05	0.000541581592888598	1.00199628890832	0.00016125635782021	1.03023109830226e-06	0.00044938945422488	0.000160964499670994	9.45926481808373e-07	1.32537589038231e-06	0.00013223688206219	0.000131679206705062	0.00016104801879913	9.47791923123329e-07	0.0007001004491983	0.000340830803177737	0.000717954971973476	0.000160605327837625	0.000287913885479825	0.000291589943352533	4.75842384038657e-07	3.09676220186719e-07	0.000291589943352533	0.000160605327837625	5.35516173309623e-07	0.000291589943352533	0.000288068859791179	0.000180448084996017	0.000160605327837625	7.01682337161561e-07	0.000180225475340112	0.00015981791968242	0.000180225475340112	4.48449609028121e-07	0.000359488394826679	4.4844960902812e-07	0.000131203364321023	2.22609655905216e-07	0.000131203364321023	2.53232728133441e-07	0.000160386579031509	8.70665642815024e-08	2.53232728133441e-07	2.53232728133441e-07	0.000180225475340112	1.13062247407153e-07	2.02047539008795e-07	8.70665642815024e-08	4.0820703948721e-07	2.53232728133441e-07	0	8.70665642815024e-08	0.000131203364321023	0.000131203364321023	0.000287660652751692	0	0.000131203364321023	1.13062247407153e-07	0.000160386579031509	0.000160386579031509	2.53232728133441e-07	8.70665642815024e-08
"Leioproctus_fulvescens"	5.34419989924793e-05	1.64493344755398e-05	0.0168114193989888	0.0168038060428511	0.0167660553225963	1.07976561636418e-05	2.65695829018867e-05	6.47336747981788e-05	0.0167787043151366	0.0167782088706411	2.60812654480772e-05	0.016800315909138	1.94744084785731e-05	1.18294652800151e-05	2.63907971666009e-05	1.11211184593129e-05	0	4.70184858488235e-06	0.000817862217656102	0.000188132417456911	1.00128183149724	0.000855846217722714	0.000188073943395294	0.000706908233671549	0.00068861879475022	0.000815536728500935	0.000240763004339169	0.000168632949824438	0.0002402610998795	0.000408248242133507	7.47830375647759e-07	0.000187546390153508	0.000168670249912854	0.000187214270367234	8.34838161175457e-07	2.69513361696887e-07	0.000168483410420115	0.000168410649934912	2.69513361696887e-07	0.000187214270367234	0.000168486783496289	2.69513361696887e-07	0.000240085264100094	0.000168370180214785	0.000187214270367234	0.000168559543981492	3.32119786273583e-07	0.000186289503584403	3.32119786273584e-07	0.000168114193989888	2.95736632000379e-07	0.000168114193989888	1.49539404323089e-07	0.000168038060428511	1.49539404323089e-07	4.45349991603994e-07	1.19973957373797e-07	3.72589506401103e-07	4.45349991603994e-07	4.45349991603994e-07	3.32119786273583e-07	0.0002800052651523	8.79693238886696e-07	3.72589506401103e-07	0.000239695775930522	4.45349991603995e-07	0	3.72589506401103e-07	1.49539404323089e-07	1.49539404323089e-07	3.89488169571462e-07	0	1.49539404323089e-07	0.0002800052651523	1.19973957373797e-07	1.19973957373797e-07	4.45349991603994e-07	3.72589506401103e-07
"Avibrissina_isolata"	6.40055907701648e-05	2.05534856033839e-05	0.0251933174906309	0.0251729144276932	4.11557573215264e-05	1.22837862717435e-07	2.23916392133264e-05	3.16792110273429e-05	6.96438801812796e-05	0.0251365377438691	3.50578823064971e-05	0.0251736847376017	1.25538650221847e-07	9.6917899915616e-06	2.65420816377202e-05	1.26540496468902e-05	0	2.28660933082534e-08	0.000866191761205972	1.80290442202895e-06	0.00128376932658407	1.00128231712782	9.14643732330137e-07	0.000779564654984344	0.000673170205198904	0.000863750628098246	0.000359732806367643	0.000252449374069139	1.52965736224429e-06	0.000611559951170382	5.23555105096924e-07	1.18974184016145e-06	0.000252565877388654	9.09846349994874e-07	5.35890696089143e-07	1.88214734262977e-07	0.000252262524200017	0.000252229971167025	1.88214734262977e-07	9.09846349994874e-07	0.000252434001796402	1.88214734262977e-07	9.97423347022717e-07	0.000252009039767099	9.09846349994875e-07	0.000252466554829394	2.79895490166579e-07	4.57286192461404e-07	2.7989549016658e-07	0.000251933174906309	2.4229474978904e-07	0.000251933174906309	1.86849869121672e-07	0.000251729144276933	1.86849869121672e-07	5.33379923084706e-07	1.36486514130483e-09	5.00826890092815e-07	5.33379923084706e-07	5.33379923084706e-07	2.79895490166579e-07	0.000419561412293363	8.84736054590675e-07	5.00826890092816e-07	9.9491257401828e-07	5.33379923084707e-07	0	5.00826890092816e-07	1.86849869121672e-07	1.86849869121672e-07	2.51077300443693e-09	0	1.86849869121672e-07	0.000419561412293363	1.36486514130483e-09	1.36486514130483e-09	5.33379923084707e-07	5.00826890092816e-07
"Cheilosia_fulvipes"	2.54329238077903e-05	2.3448448310154e-05	4.85086715874184e-06	4.85048745159596e-06	0.0252690132341342	1.13765020010426e-05	3.28194128326428e-05	0.0252370403728069	3.00620353606165e-05	3.2888354843994e-05	2.61826766663834e-08	2.08677927358964e-05	0.0252034431056296	1.13114745255559e-05	4.19638061374844e-08	1.12653251019562e-05	0	0.0250913625269175	1.9030482217952e-06	0.000786431544893539	0.000282110915092941	9.14643732330137e-07	1.0036545010767	0.000642113592081784	8.27157861660956e-07	9.9630483474067e-07	0.000361212149535495	4.73613618158036e-07	7.67804257529756e-07	7.30283343947491e-07	8.19435101336295e-07	0.000641706204555966	6.11774926685232e-07	0.000641295961895557	0.000504280803144324	3.39573289699853e-07	2.60445906247546e-07	4.88789127540507e-08	3.39573289699854e-07	0.000641295961895558	4.88827098255096e-08	3.39573289699854e-07	0.000504498319760601	4.58747534923995e-07	0.000641295961895559	2.60449703319005e-07	4.10242660408036e-07	0.000280766813712602	4.10242660408036e-07	4.85086715874184e-08	2.82786863138898e-07	4.85086715874184e-08	2.13167711910491e-07	4.85048745159595e-08	2.13167711910491e-07	2.11941031731586e-07	1.26405577789363e-07	3.74038238091191e-10	2.11941031731586e-07	2.11941031731586e-07	4.10242660408035e-07	3.47796545598273e-07	1.39879353791615e-09	3.74038238091191e-10	4.29457648008807e-07	2.11941031731586e-07	0	3.74038238091191e-10	2.13167711910491e-07	2.13167711910491e-07	0.000504068862112593	0	2.13167711910491e-07	3.47796545598273e-07	1.26405577789363e-07	1.26405577789363e-07	2.11941031731586e-07	3.74038238091191e-10
"Cheilosia_sp1_M_PL_027"	1.62386985397806e-05	2.81988085330426e-05	6.24275585433789e-05	6.09435628144003e-05	0.0252185960060525	4.12954726363601e-06	2.95754568784238e-05	0.0251928463392653	4.13751263454776e-05	0.0251216178925628	4.11281397771679e-06	0.0251670412897636	2.01940482729783e-05	8.08667180778957e-06	1.45988596819575e-05	4.06548999603664e-06	0	1.60528398020446e-05	0.000361957605690593	0.00028168787442424	0.00106036235050732	0.000779564654984345	0.000642113592081784	1.00141843537091	0.000421137825680443	0.000360705040055124	0.000719034413259534	1.00111092082135e-06	7.72279579823172e-07	0.000359639853681306	6.17743864659881e-07	0.0006404741203471	8.27550085235622e-07	0.00064010442713612	5.39203453291071e-07	3.02236663330686e-07	7.44758115975508e-07	6.68190113539956e-07	3.02236663330686e-07	0.000640104427136121	6.83030070829743e-07	3.02236663330686e-07	9.94954198966388e-07	9.79128839124301e-07	0.000640104427136121	7.59598073265294e-07	3.69693210980297e-07	0.000280206622289473	3.69693210980297e-07	6.24275585433789e-07	2.02166795194739e-07	6.24275585433789e-07	2.56352804845842e-07	6.09435628144002e-07	2.56352804845841e-07	1.35322487831505e-07	4.58838584848446e-08	5.8754485395954e-08	1.35322487831505e-07	1.35322487831505e-07	3.69693210980297e-07	0.000419450688162727	4.86628656065251e-07	5.87544853959541e-08	5.91073233506823e-07	1.35322487831505e-07	0	5.87544853959541e-08	2.56352804845841e-07	2.56352804845841e-07	4.03880965459566e-07	0	2.56352804845841e-07	0.000419450688162727	4.58838584848445e-08	4.58838584848445e-08	1.35322487831505e-07	5.87544853959541e-08
"Lasioglossum_sp1_M_PL_027"	4.95366895537714e-05	8.54923037929322e-06	6.58572195271012e-05	0.0251836701351418	2.79161838560356e-05	1.21258616459455e-05	2.89424386677058e-05	1.06899945323675e-05	0.0251613464974063	7.6157633444729e-05	2.89744860982152e-05	0.0251752179276088	1.81097969389468e-05	1.62370839905543e-05	0.0251466924337946	5.67185682293333e-08	0	2.06789465415239e-08	0.00145284856253041	1.65537134316465e-06	0.00103292819212533	0.000673170205198903	8.27157861660956e-07	0.000421137825680443	1.00186909455504	0.00061303104684456	1.3184006758482e-06	0.000252327227373875	0.000359995344648151	2.15934413362e-06	9.02439379176241e-07	8.2467451157419e-07	6.61408123682479e-07	4.62894028227867e-07	7.75001685060364e-07	2.12452072241454e-07	0.0002522495070977	0.000252250622581392	2.12452072241454e-07	4.62894028227868e-07	1.07249342524552e-06	2.12452072241454e-07	0.000359810003044582	0.000252198481834764	4.62894028227868e-07	1.07137794155244e-06	3.61780483346323e-07	3.10179820622617e-07	3.61780483346323e-07	6.58572195271012e-07	4.05927099763857e-07	6.58572195271012e-07	7.7720276175393e-08	0.000251836701351418	7.7720276175393e-08	4.12805746281428e-07	1.34731796066061e-07	4.13921229974503e-07	4.12805746281428e-07	4.12805746281428e-07	3.61780483346323e-07	0.000419586965460148	0.000838223081126488	4.13921229974503e-07	0.000359447807105804	4.12805746281428e-07	0	4.13921229974503e-07	7.7720276175393e-08	7.7720276175393e-08	3.62195938778936e-07	0	7.7720276175393e-08	0.000419586965460147	1.34731796066061e-07	1.34731796066061e-07	4.12805746281428e-07	4.13921229974503e-07
"Leioproctus_sp1_M_PL_027"	8.00500489949838e-05	2.05762000674398e-05	0.0251947976897505	0.0251728921969215	2.96237427324313e-05	1.21497743654859e-05	2.64021912948957e-05	2.11510688599183e-05	0.0251457718369291	0.0251275224002851	3.90710610203201e-05	6.65474107901054e-05	1.81251624528271e-05	1.37024471201607e-05	2.90306821814148e-05	1.26621887139196e-05	0	2.49076208685168e-08	0.00122473233627265	2.31940780816905e-06	0.0012233050927514	0.000863750628098247	9.96304834740671e-07	0.000360705040055125	0.000613031046844561	1.00122186681654	0.000359453820209179	0.000252583062075089	0.000360027393190704	0.00061157966635749	8.07586062140057e-07	9.61338214783471e-07	0.000252581086333202	6.31310823597276e-07	1.02958699068141e-06	3.22053857199296e-07	0.00025239600571084	0.000252287079983791	3.22053857199296e-07	6.31310823597276e-07	0.000252506134912081	3.22053857199296e-07	0.000359587815205186	0.000252058949360401	6.31310823597277e-07	0.00025261506063913	3.30027391186196e-07	3.29152697027015e-07	3.30027391186196e-07	0.000251947976897505	3.42561178004017e-07	0.000251947976897505	1.87056364249453e-07	0.000251728921969215	1.87056364249453e-07	6.67083741624865e-07	1.34997492949843e-07	5.58158014576001e-07	6.67083741624865e-07	6.67083741624865e-07	3.30027391186196e-07	1.10912351316842e-06	9.67689406047161e-07	5.58158014576002e-07	0.00035922531195613	6.67083741624866e-07	0	5.58158014576002e-07	1.87056364249453e-07	1.87056364249453e-07	3.62503249056542e-07	0	1.87056364249453e-07	1.10912351316842e-06	1.34997492949843e-07	1.34997492949843e-07	6.67083741624866e-07	5.58158014576002e-07
