"Alyxia_oliviformis"	"Cheirodendron_trigynum"	"Dubautia_raillardioides"	"Carex"	"Elaeocarpus_bifidus"	"Styphelia_tameiameiae"	"Vaccinium_calycinum"	"Acacia__melanoxylon"	"Dicranopteris_linearis"	"Scaevola_procera"	"Stenogyne_purpurea"	"Dianella_sandwicianaum"	"Metrosideros_polymorpha"	"Syzygium_sandwicensis"	"Rubus_argutus"	"Coprosma_kauensis"	"Hedyotis_terminalis"	"Melicope_anisata"	"Cryptomeria_japonica"	"Wilkstroemia_oahuensis"	"Athyrium_microphyllum"	"Hedychium_gardinerianum"	"Amorbia_emigratella"	"Croesia_zimmermani"	"Schreckensteinia_festaliella"	"Spheterista_pleonectes"	"Udea_ommatias"	"Omiodes_antidoxa"	"Casposina_sp._2"	"Scotorythra_complex"	"Thyrocopa_complex"	"Udea_pyranthes"	"Eupithecia_sp._2"	"Eupithecia_rhodopyra"	"Udea_constricta"	"Udea_sp._1"	"Carposina_graminis"	"Eccoptocera_sp._1"	"Eupithecia_monticolans"	"Eupithecia_orichloris"	"Fletcherana_leucoxyla"	"Hyles_calida"	"Paralopostega_sp._1"	"Agrotis_hephaestaea"	"Haliophyle_euclidias"
"Stenogyne_purpurea"	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0
"Dianella_sandwicianaum"	1.20892024596811e-06	1.31078375398604e-06	1.31078375398604e-06	0.0014395025045617	1.30422983521611e-06	1.30422983521611e-06	0.00144320316351507	1.30422983521611e-06	0.00144192101378298	0	0	1.00143339993304	0.00144345077368593	1.30422983521611e-06	0.00144191373153751	0.00144320316351507	1.30422983521611e-06	0	1.31078375398604e-06	0	1.4491668480231e-06	1.30422983521611e-06	6.5539187699302e-08	3.60478432884378e-05	3.60478432884378e-05	6.5539187699302e-08	6.5539187699302e-08	4.79834168187233e-05	2.88640632703013e-05	0.000195634475282416	0.100337995313123	2.88640632703013e-05	2.88384202756596e-05	2.88384202756596e-05	0	0	2.40575128947654e-05	2.40575128947654e-05	2.41784049193622e-05	8.1785639435368e-05	2.88640632703013e-05	2.88640632703013e-05	0	0	2.89833369604619e-05
"Metrosideros_polymorpha"	0.000841796488512775	0.000113238126593005	0.000113238126593005	0.000354428493218422	0.00011267193596004	0.00011267193596004	0.000916526878975705	0.00011267193596004	0.000355023968791697	0	0	0.000240575128947654	1.00510500728425	0.00011267193596004	0.000355022175786628	0.000916526878975705	0.00011267193596004	0	0.000113238126593005	0	3.56808008835876e-07	0.00011267193596004	5.66190632965025e-06	8.87555439466569e-06	8.87555439466569e-06	5.66190632965025e-06	5.66190632965025e-06	1.18142831072807e-05	1.83305375795141e-05	0.016900790394006	0.0168402590263358	1.83305375795141e-05	7.10047937583394e-06	7.10047937583394e-06	0	0	0.0167517501214042	0.0167517501214042	0.0168359297702555	0.0167884111965632	1.83305375795141e-05	1.83305375795141e-05	0	0	7.13616017671753e-06
"Syzygium_sandwicensis"	5.66190632965025e-07	0.000674000967424777	0.000674000967424777	0.000674182467313915	0.000670630962587653	0.000670630962587653	0.000675915649004091	0.000670630962587653	0.000675315161775272	0	0	1.30422983521611e-06	0.00067603161576024	1.00067063096259	0.000675311751178763	0.000675915649004091	0.000670630962587653	0	0.000674000967424777	0	6.78708705301781e-07	0.000670630962587653	3.37000483712388e-05	1.68827937794691e-05	1.68827937794691e-05	3.37000483712388e-05	3.37000483712388e-05	2.24727489104638e-05	1.35183129800818e-05	0.100594644388148	9.12960884651276e-05	1.35183129800818e-05	1.35063032355054e-05	1.35063032355054e-05	0	0	1.1267193596004e-05	1.1267193596004e-05	1.13238126593005e-05	3.83038195561677e-05	1.35183129800818e-05	1.35183129800818e-05	0	0	1.35741741060356e-05
"Rubus_argutus"	4.46007758525914e-07	0.000169676319391649	0.000169676319391649	0.0005310766260994	0.000168827937794691	0.000168827937794691	0.000532441912693255	0.000168827937794691	0.000531968888331219	0	0	0.000360478432884378	0.000532533263679941	0.000168827937794691	1.00555709182983	0.000532441912693255	0.000168827937794691	0	0.000169676319391649	0	5.34642098825346e-07	0.000168827937794691	8.48381596958245e-06	0.0251389272957457	0.0251389272957457	8.48381596958245e-06	8.48381596958245e-06	1.77025542033133e-05	1.06488382538651e-05	0.0253241906692036	0.0252334903019065	1.06488382538651e-05	1.06393777666244e-05	1.06393777666244e-05	0	0	8.87555439466569e-06	8.87555439466569e-06	8.92015517051828e-06	3.01732309023959e-05	1.06488382538651e-05	1.06488382538651e-05	0	0	1.06928419765069e-05
"Coprosma_kauensis"	9.21132541684126e-07	0.000135862442010873	0.000135862442010873	0.000425241233281436	0.000135183129800818	0.000135183129800818	0.00109964358906954	0.000135183129800818	0.0004259556813916	0	0	0.000288640632703013	0.00109983225477085	0.000135183129800818	0.000425953530154604	1.0051157078461	0.000135183129800818	0	0.000135862442010873	0	4.28096162202613e-07	0.000135183129800818	6.79312210054363e-06	1.06488382538651e-05	1.06488382538651e-05	6.79312210054363e-06	6.79312210054363e-06	1.41747077760479e-05	2.19928717813908e-05	0.0202774694701227	0.0202048442892109	2.19928717813908e-05	8.51911362783201e-06	8.51911362783201e-06	0	0	1.83305375795141e-05	1.83305375795141e-05	1.84226508336825e-05	0.0201426375662829	0.020102314156922	0.020102314156922	0	0	8.56192324405227e-06
"Hedyotis_terminalis"	5.66190632965025e-07	0.000674000967424777	0.000674000967424777	0.000674182467313915	0.000670630962587653	0.000670630962587653	0.000675915649004091	0.000670630962587653	0.000675315161775272	0	0	1.30422983521611e-06	0.00067603161576024	0.000670630962587653	0.000675311751178763	0.000675915649004091	1.00067063096259	0	0.000674000967424777	0	6.78708705301781e-07	0.000670630962587653	3.37000483712388e-05	1.68827937794691e-05	1.68827937794691e-05	3.37000483712388e-05	3.37000483712388e-05	2.24727489104638e-05	1.35183129800818e-05	0.100594644388148	9.12960884651276e-05	1.35183129800818e-05	1.35063032355054e-05	1.35063032355054e-05	0	0	1.1267193596004e-05	1.1267193596004e-05	1.13238126593005e-05	3.83038195561677e-05	1.35183129800818e-05	1.35183129800818e-05	0	0	1.35741741060356e-05
"Melicope_anisata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0
"Cryptomeria_japonica"	2.84517906012576e-07	0.000338693953479787	0.000338693953479787	0.000338785159454229	0.000337000483712388	0.000337000483712388	0.000339656105027181	0.000337000483712388	0.000339354352650891	0	0	6.5539187699302e-07	0.000339714379779015	0.000337000483712388	0.000339352638783298	0.000339656105027182	0.000337000483712388	0	1.00536381958162	0	3.41059650905417e-07	0.000337000483712388	0.050268190979081	8.48381596958245e-06	8.48381596958245e-06	1.69346976739894e-05	1.69346976739894e-05	1.12928386484743e-05	6.79312210054363e-06	0.0505500725568582	4.58774313895114e-05	6.79312210054363e-06	6.78708705301781e-06	6.78708705301781e-06	0	0	5.66190632965025e-06	5.66190632965026e-06	5.69035812025151e-06	1.92481505307375e-05	6.79312210054363e-06	6.79312210054363e-06	0	0	6.82119301810835e-06
"Wilkstroemia_oahuensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0
"Athyrium_microphyllum"	1.79300506952702e-09	6.82119301810835e-07	6.82119301810835e-07	2.13499219397145e-06	6.78708705301781e-07	6.78708705301781e-07	2.14048081101307e-06	6.78708705301781e-07	0.0050525416013571	0	0	1.4491668480231e-06	2.14084805301526e-06	6.78708705301781e-07	2.13856839530138e-06	2.14048081101307e-06	6.78708705301781e-07	0	6.82119301810835e-07	0	1.0050302035594	6.78708705301781e-07	3.41059650905417e-08	5.34642098825346e-08	5.34642098825346e-08	3.41059650905417e-08	3.41059650905417e-08	7.1166406465715e-08	4.28096162202613e-08	0.000101806305795267	0.000101441679361617	4.28096162202613e-08	0.000101050832027142	0.000101050832027142	0	0	3.56808008835877e-08	3.56808008835877e-08	3.58601013905404e-08	1.2130003332411e-07	4.28096162202613e-08	4.28096162202613e-08	0	0	0.100604071187967
"Hedychium_gardinerianum"	5.66190632965025e-07	0.000674000967424777	0.000674000967424777	0.000674182467313915	0.000670630962587653	0.000670630962587653	0.000675915649004091	0.000670630962587653	0.000675315161775272	0	0	1.30422983521611e-06	0.00067603161576024	0.000670630962587653	0.000675311751178763	0.000675915649004091	0.000670630962587653	0	0.000674000967424777	0	6.78708705301781e-07	1.00067063096259	3.37000483712388e-05	1.68827937794691e-05	1.68827937794691e-05	3.37000483712388e-05	3.37000483712388e-05	2.24727489104638e-05	1.35183129800818e-05	0.100594644388148	9.12960884651276e-05	1.35183129800818e-05	1.35063032355054e-05	1.35063032355054e-05	0	0	1.1267193596004e-05	1.1267193596004e-05	1.13238126593005e-05	3.83038195561677e-05	1.35183129800818e-05	1.35183129800818e-05	0	0	1.35741741060356e-05
"Amorbia_emigratella"	2.84517906012576e-08	3.38693953479787e-05	3.38693953479787e-05	3.38785159454229e-05	3.37000483712388e-05	3.37000483712388e-05	3.39656105027182e-05	3.37000483712388e-05	3.39354352650891e-05	0	0	6.5539187699302e-08	3.39714379779015e-05	3.37000483712388e-05	3.39352638783298e-05	3.39656105027182e-05	3.37000483712388e-05	0	0.100536381958162	0	3.41059650905417e-08	3.37000483712388e-05	1.00502681909791	8.48381596958245e-07	8.48381596958245e-07	1.69346976739894e-06	1.69346976739894e-06	1.12928386484743e-06	6.79312210054363e-07	0.00505500725568582	4.58774313895114e-06	6.79312210054363e-07	6.78708705301781e-07	6.78708705301781e-07	0	0	5.66190632965026e-07	5.66190632965026e-07	5.69035812025151e-07	1.92481505307375e-06	6.79312210054363e-07	6.79312210054363e-07	0	0	6.82119301810835e-07
"Croesia_zimmermani"	4.46007758525914e-08	1.69676319391649e-05	1.69676319391649e-05	5.310766260994e-05	1.68827937794691e-05	1.68827937794691e-05	5.32441912693255e-05	1.68827937794691e-05	5.31968888331219e-05	0	0	3.60478432884378e-05	5.32533263679941e-05	1.68827937794691e-05	0.100555709182983	5.32441912693255e-05	1.68827937794691e-05	0	1.69676319391649e-05	0	5.34642098825346e-08	1.68827937794691e-05	8.48381596958245e-07	1.00251389272957	0.00251389272957457	8.48381596958245e-07	8.48381596958245e-07	1.77025542033133e-06	1.06488382538651e-06	0.00253241906692036	0.00252334903019065	1.06488382538651e-06	1.06393777666244e-06	1.06393777666244e-06	0	0	8.87555439466569e-07	8.87555439466569e-07	8.92015517051828e-07	3.01732309023959e-06	1.06488382538651e-06	1.06488382538651e-06	0	0	1.06928419765069e-06
"Schreckensteinia_festaliella"	4.46007758525914e-08	1.69676319391649e-05	1.69676319391649e-05	5.310766260994e-05	1.68827937794691e-05	1.68827937794691e-05	5.32441912693255e-05	1.68827937794691e-05	5.31968888331219e-05	0	0	3.60478432884378e-05	5.32533263679941e-05	1.68827937794691e-05	0.100555709182983	5.32441912693255e-05	1.68827937794691e-05	0	1.69676319391649e-05	0	5.34642098825346e-08	1.68827937794691e-05	8.48381596958245e-07	0.00251389272957457	1.00251389272957	8.48381596958245e-07	8.48381596958245e-07	1.77025542033133e-06	1.06488382538651e-06	0.00253241906692036	0.00252334903019065	1.06488382538651e-06	1.06393777666244e-06	1.06393777666244e-06	0	0	8.87555439466569e-07	8.87555439466569e-07	8.92015517051828e-07	3.01732309023959e-06	1.06488382538651e-06	1.06488382538651e-06	0	0	1.06928419765069e-06
"Spheterista_pleonectes"	2.84517906012576e-08	0.100536381958162	3.38693953479787e-05	3.38785159454229e-05	3.37000483712388e-05	3.37000483712388e-05	3.39656105027182e-05	3.37000483712388e-05	3.39354352650891e-05	0	0	6.5539187699302e-08	3.39714379779015e-05	3.37000483712388e-05	3.39352638783298e-05	3.39656105027182e-05	3.37000483712388e-05	0	3.38693953479787e-05	0	3.41059650905417e-08	3.37000483712388e-05	1.69346976739894e-06	8.48381596958245e-07	8.48381596958245e-07	1.00502681909791	1.69346976739894e-06	1.12928386484743e-06	6.79312210054363e-07	0.00505500725568582	4.58774313895114e-06	6.79312210054363e-07	6.78708705301781e-07	6.78708705301781e-07	0	0	5.66190632965026e-07	5.66190632965026e-07	5.69035812025151e-07	1.92481505307375e-06	6.79312210054363e-07	6.79312210054363e-07	0	0	6.82119301810835e-07
"Udea_ommatias"	2.84517906012576e-08	3.38693953479787e-05	0.100536381958162	3.38785159454229e-05	3.37000483712388e-05	3.37000483712388e-05	3.39656105027182e-05	3.37000483712388e-05	3.39354352650891e-05	0	0	6.5539187699302e-08	3.39714379779015e-05	3.37000483712388e-05	3.39352638783298e-05	3.39656105027182e-05	3.37000483712388e-05	0	3.38693953479787e-05	0	3.41059650905417e-08	3.37000483712388e-05	1.69346976739894e-06	8.48381596958245e-07	8.48381596958245e-07	1.69346976739894e-06	1.00502681909791	1.12928386484743e-06	6.79312210054363e-07	0.00505500725568582	4.58774313895114e-06	6.79312210054363e-07	6.78708705301781e-07	6.78708705301781e-07	0	0	5.66190632965026e-07	5.66190632965026e-07	5.69035812025151e-07	1.92481505307375e-06	6.79312210054363e-07	6.79312210054363e-07	0	0	6.82119301810835e-07
"Omiodes_antidoxa"	5.93682568205063e-08	2.25856772969486e-05	2.25856772969486e-05	0.100405139965615	2.24727489104638e-05	2.24727489104638e-05	7.08735388802393e-05	2.24727489104638e-05	7.08105744333864e-05	0	0	4.79834168187233e-05	7.08856986436845e-05	2.24727489104638e-05	7.08102168132534e-05	7.08735388802393e-05	2.24727489104638e-05	0	2.25856772969486e-05	0	7.11664064657149e-08	2.24727489104638e-05	1.12928386484743e-06	1.77025542033134e-06	1.77025542033134e-06	1.12928386484743e-06	1.12928386484743e-06	1.00334683799885	1.41747077760479e-06	0.00337091233656957	0.00335883917731063	1.41747077760479e-06	1.41621148866773e-06	1.41621148866773e-06	0	0	1.18142831072807e-06	1.18142831072808e-06	1.18736513641013e-06	4.01636986593765e-06	1.41747077760479e-06	1.41747077760479e-06	0	0	1.4233281293143e-06
"Casposina_sp._2"	9.21132541684127e-08	1.35862442010873e-05	1.35862442010873e-05	4.25241233281436e-05	1.35183129800818e-05	1.35183129800818e-05	0.10051157078461	1.35183129800818e-05	4.259556813916e-05	0	0	2.88640632703013e-05	0.000109983225477085	1.35183129800818e-05	4.25953530154604e-05	0.000109964358906954	1.35183129800818e-05	0	1.35862442010873e-05	0	4.28096162202613e-08	1.35183129800818e-05	6.79312210054363e-07	1.06488382538651e-06	1.06488382538651e-06	6.79312210054363e-07	6.79312210054363e-07	1.41747077760479e-06	1.00201023141569	0.00202774694701227	0.00202048442892109	0.0020102314156922	8.51911362783201e-07	8.51911362783201e-07	0	0	1.83305375795141e-06	1.83305375795141e-06	1.84226508336825e-06	0.00201426375662829	2.19928717813908e-06	2.19928717813908e-06	0	0	8.56192324405227e-07
"Scotorythra_complex"	5.66190632965025e-06	0.00674000967424777	0.00674000967424777	0.00674182467313915	0.00670630962587653	0.00670630962587653	0.00675915649004091	0.00670630962587653	0.00675315161775272	0	0	1.30422983521611e-05	0.0067603161576024	0.00670630962587653	0.00675311751178763	0.00675915649004091	0.00670630962587653	0	0.00674000967424777	0	6.78708705301781e-06	0.00670630962587653	0.000337000483712388	0.000168827937794691	0.000168827937794691	0.000337000483712388	0.000337000483712388	0.000224727489104638	0.000135183129800818	1.00594644388148	0.000912960884651276	0.000135183129800818	0.000135063032355054	0.000135063032355054	0	0	0.00011267193596004	0.00011267193596004	0.000113238126593005	0.000383038195561677	0.000135183129800818	0.000135183129800818	0	0	0.000135741741060356
"Thyrocopa_complex"	1.20892024596811e-05	1.31078375398604e-05	1.31078375398604e-05	0.014395025045617	1.30422983521611e-05	1.30422983521611e-05	0.0144320316351507	1.30422983521611e-05	0.0144192101378298	0	0	0.0143339993304461	0.0144345077368593	1.30422983521611e-05	0.0144191373153751	0.0144320316351507	1.30422983521611e-05	0	1.31078375398604e-05	0	1.4491668480231e-05	1.30422983521611e-05	6.5539187699302e-07	0.000360478432884378	0.000360478432884378	6.5539187699302e-07	6.5539187699302e-07	0.000479834168187233	0.000288640632703013	0.00195634475282416	1.00337995313123	0.000288640632703013	0.000288384202756596	0.000288384202756596	0	0	0.000240575128947654	0.000240575128947654	0.000241784049193622	0.00081785639435368	0.000288640632703013	0.000288640632703013	0	0	0.000289833369604619
"Udea_pyranthes"	9.21132541684127e-08	1.35862442010873e-05	1.35862442010873e-05	4.25241233281436e-05	1.35183129800818e-05	1.35183129800818e-05	0.10051157078461	1.35183129800818e-05	4.259556813916e-05	0	0	2.88640632703013e-05	0.000109983225477085	1.35183129800818e-05	4.25953530154604e-05	0.000109964358906954	1.35183129800818e-05	0	1.35862442010873e-05	0	4.28096162202613e-08	1.35183129800818e-05	6.79312210054363e-07	1.06488382538651e-06	1.06488382538651e-06	6.79312210054363e-07	6.79312210054363e-07	1.41747077760479e-06	0.00201023141569219	0.00202774694701227	0.00202048442892109	1.00201023141569	8.51911362783201e-07	8.51911362783201e-07	0	0	1.83305375795141e-06	1.83305375795141e-06	1.84226508336825e-06	0.00201426375662829	2.19928717813908e-06	2.19928717813908e-06	0	0	8.56192324405227e-07
"Eupithecia_sp._2"	3.56808008835876e-08	1.35741741060356e-05	1.35741741060356e-05	4.24863446600318e-05	1.35063032355054e-05	1.35063032355054e-05	4.259556813916e-05	1.35063032355054e-05	0.100545577867006	0	0	2.88384202756596e-05	4.26028762550036e-05	1.35063032355054e-05	4.25575110664976e-05	4.259556813916e-05	1.35063032355054e-05	0	1.35741741060356e-05	0	0.000101050832027142	1.35063032355054e-05	6.78708705301781e-07	1.06393777666244e-06	1.06393777666244e-06	6.78708705301781e-07	6.78708705301781e-07	1.41621148866773e-06	8.51911362783201e-07	0.00202594548532582	0.00201868941929617	8.51911362783201e-07	1.00201091155734	0.00201091155734013	0	0	7.10047937583394e-07	7.10047937583394e-07	7.13616017671753e-07	2.4138706631498e-06	8.51911362783201e-07	8.51911362783201e-07	0	0	0.00202101664054284
"Eupithecia_rhodopyra"	3.56808008835877e-08	1.35741741060356e-05	1.35741741060356e-05	4.24863446600318e-05	1.35063032355054e-05	1.35063032355054e-05	4.259556813916e-05	1.35063032355054e-05	0.100545577867006	0	0	2.88384202756596e-05	4.26028762550036e-05	1.35063032355054e-05	4.25575110664976e-05	4.259556813916e-05	1.35063032355054e-05	0	1.35741741060356e-05	0	0.000101050832027142	1.35063032355054e-05	6.78708705301781e-07	1.06393777666244e-06	1.06393777666244e-06	6.78708705301781e-07	6.78708705301781e-07	1.41621148866773e-06	8.51911362783201e-07	0.00202594548532582	0.00201868941929617	8.51911362783201e-07	0.00201091155734013	1.00201091155734	0	0	7.10047937583394e-07	7.10047937583394e-07	7.13616017671753e-07	2.4138706631498e-06	8.51911362783201e-07	8.51911362783201e-07	0	0	0.00202101664054284
