"Arvicola_terrestris"	"Lagurus_lagurus"	"Clethrionomys_glareolus"	"Cricetus_cricetus"	"Microtus_oeconomus"	"Microtus_gregalis"	"Spermophilus_pygmaeus"	"Marmota_bobak"	"Allocricetulus_eversmanni"	"Neomys_fodiens"	"Sorex_araneus"	"Cricetulus_migratorius"	"Microtus_arvalis"	"Allactaga_major"	"Apodemus_uralensis"	"Spermophilus_major"	"Sicista_subtilis"	"Ellobius_talpinus"	"Megabothris_walkeri"	"Ctenophthalmus_breviatus"	"Citellophilus_tesquorum"	"Ctenophthalmus_assimilis"	"Neopsylla_pleskei"	"Amalaraeus_penicilliger"	"Neopsylla_setosa"	"Oropsylla_silantiewi"	"Frontopsylla_elata"	"Stenoponia_ivanovi"	"Amphipsylla_sibirica"	"Amphipsylla_rossica"	"Mesopsylla_hebes"	"Palaeopsylla_soricis"	"Hystrichopsylla_talpae"	"Peromyscopsylla_bidentata"	"Amphipsylla_kuznetzovi"	"Amphipsylla_prima"	"Pectinoctenus_pavlovskii"	"Oropsylla_ilovaiskii"	"Corrodopsylla_birulai"	"Amphipsylla_dumalis"	"Frontopsylla_elatoides"	"Leptopsylla_segnis"
"Arvicola_terrestris"	1.00270509120154	0.00037809931979121	0.00120601379073089	0.000470447759194387	0.000860901117858261	0.000613752568193191	0.000166351611753721	9.28673344895111e-05	0.000265332245254075	0.000522860099836363	0.000775363263899953	0.00035810010575986	0.000499528309403041	0.000164634409973559	0.000672917598249993	0.00025626406765498	9.24852974316931e-05	0	0.0101225158038988	0.0101399773389343	0.0100994065861292	0.0101043137373768	0.0101091048543629	0.0100613583993486	3.72494780625057e-05	3.09557781631704e-06	0.0100889109549944	8.60901117858261e-06	2.20091644089258e-05	0.0100523108668407	7.86426526226702e-06	1.84063757960221e-05	0.0100404510652457	2.20091644089258e-05	1.64498071651557e-05	9.93843799230592e-06	0.0100270509120154	2.37645159648172e-06	9.69204079874942e-06	0	2.37645159648172e-06	4.62426487158466e-06
"Lagurus_lagurus"	0.000756198639582419	1.00175462016046	0.000429585867969192	0.00075361025605708	0.000573443501262152	0.000753503011272558	0.00133632622043928	0.000184816371711779	0.000528531282018862	0.000571133500657492	0.000572567016320047	0.000530312793758981	0.000145485536261955	0.000328801999079131	0.000553201516534698	0.000328083981203307	7.8844641694414e-07	0	8.62954603345361e-05	0.0201734634408021	0.0201523640542562	0.0201041765600412	0.0201231805000414	2.87122756861719e-05	4.98503777629567e-05	6.16054572372596e-06	5.65239858976276e-05	5.73443501262153e-06	1.05076113233903e-05	1.81459392838442e-05	3.00504412136751e-05	1.66759793816255e-05	1.2335162706593e-05	1.05076113233903e-05	1.82946059469062e-05	0.020054182777787	7.56198639582419e-06	1.9090374577704e-05	7.15708770400058e-06	0	1.9090374577704e-05	3.9422320847207e-08
"Clethrionomys_glareolus"	0.00134001532303432	0.00023865881553844	1.00267535899198	0.00034138360783181	0.00161929518384443	0.000500432773408533	0.000226067452481986	0.000224875395042398	0.000113586525874426	0.000500682300785224	0.000781087479197228	0.000439087242647121	0.000103864172352253	1.55148706378689e-06	0.000789101620012252	0.00010341821842914	0.000102543511486331	0	0.0112233873321789	0.000102415173249205	7.2147630330713e-05	0.0112204938687033	0.0112199101374185	0.0111771527625203	0.0111734961421898	7.49584650141328e-06	0.0112100309655953	1.61929518384443e-05	0.0111570302739716	3.30552441471959e-05	3.2812512709165e-06	1.81082985030524e-05	0.0111542374753635	0.0111570302739716	2.18826786356411e-05	8.00271134622574e-06	1.34001532303432e-05	3.22953503545694e-06	9.76359348996535e-06	0	3.22953503545694e-06	5.12717557431655e-06
"Cricetus_cricetus"	0.000784079598657311	0.000628008546714233	0.000512075411747716	1.00161528840576	0.00146814052112069	0.000780836172191991	0.000275841645114576	0.00015386916642673	0.000440812004310531	0.000629085006678651	0.00063060093202836	0.000594190164986646	0.000273965852586469	0.000273541747231426	0.000461635977170651	0.000425580234645093	0.000153458713640432	0	0.0167960562079453	0.0168307000360015	0.0167936481461566	0.0167734353699429	0.0167923189737669	2.91069673869686e-05	3.43370301942065e-05	5.12897221422434e-06	6.72870589126862e-05	1.46814052112069e-05	2.03711320084037e-05	3.16543962839956e-05	1.30586531712558e-05	1.83672617616654e-05	1.353052278377e-05	2.03711320084037e-05	0.0167082695453072	1.65007658644929e-05	7.84079598657311e-06	3.94059493020823e-06	7.8825116503545e-06	0	3.94059493020823e-06	7.6729356820216e-06
"Microtus_oeconomus"	0.000860901117858261	0.000286721750631076	0.00145736566545998	0.000880884312672413	1.00336807536648	0.00052258011150496	7.4215879254161e-05	1.14315093340788e-06	0.000174066580709585	0.000522766916452358	0.00052434410333687	0.000266713559116141	0.000499732351023068	7.31013095758425e-05	0.000330840354293849	0.00016501064990805	9.25469217994887e-05	0	0.010129260590954	0.0101289878904658	6.34204135654315e-05	0.0101083893145682	0.0101140117992026	3.68702702136353e-05	2.81395608032662e-05	3.8105031113596e-08	0.0100879734743444	0.0100336807536648	0.0100498737055033	0.0100589475098775	3.49693716568277e-06	1.52670832325835e-05	2.48019630170269e-05	0.0100498737055032	0.010048362158876	6.79466185910954e-06	8.60901117858261e-06	1.06022684648801e-06	6.55430129171088e-06	0	1.06022684648801e-06	4.62734608997444e-06
"Microtus_gregalis"	0.00102292094698865	0.000627919176060465	0.000750649160112799	0.000780836172191991	0.000870966852508267	1.00101900619055	0.00027592346279325	0.000153969657500313	0.000440721877350426	0.000867635798660601	0.000869750825519865	0.000594197109932813	0.000273792104000966	0.000273490693355137	0.000700313524934305	0.000425493610604051	0.000153422937948625	0	0.016792140558477	0.0168281079904039	0.0167900717583655	0.0167735062211642	0.0167884090005257	4.11135330945988e-05	4.09704661752366e-05	5.13232191667711e-06	0.0167479339014398	8.70966852508268e-06	1.70502147485582e-05	2.80652814616681e-05	1.30581201993605e-05	2.53324819633417e-05	1.85697556933621e-05	1.70502147485582e-05	2.17236047282825e-05	1.65001472753986e-05	1.02292094698865e-05	3.94176375418928e-06	1.08718853189983e-05	0	3.94176375418928e-06	7.67114689743126e-06
"Spermophilus_pygmaeus"	0.000237645159648172	0.0009545187288852	0.000290658153191124	0.000236435695812494	0.000106022684648801	0.000236505825251357	1.00483156166462	0.0004207243651088	0.000235322459213133	0.000105161373748636	0.000105684911307163	0.000523504545048943	0.000103862284270992	0.000954099185577178	0.0005238125251453	0.000235130464835226	3.60074701290315e-07	0	3.9410176056225e-05	0.0144583672039843	0.0144647952955453	4.54429064467667e-05	5.5026870569095e-05	1.56572567756999e-05	0.0143911905754013	1.40241455036267e-05	2.24119369388544e-05	1.06022684648801e-06	4.28976188194495e-06	6.89875458533616e-06	0.0143865399013947	3.0737509538168e-06	5.60598663193866e-06	4.28976188194495e-06	5.00082177669624e-06	0.0143738269697865	2.37645159648172e-06	0.0143547365952088	1.32106139133953e-06	0	0.0143547365952088	1.80037350645158e-08
"Marmota_bobak"	0.000309557781631704	0.000308027286186298	0.000674626185127195	0.000307738332853461	3.8105031113596e-06	0.000307939315000627	0.000981690185253867	1.00432369259458	0.000306535351196061	2.69341248307335e-06	3.3710814224632e-06	0.00097769397720307	1.28380592929369e-06	0.000307179422951028	0.000978278440137588	0.000306428177337192	4.6424860931007e-07	0	5.08120102889871e-05	0.000100239442391657	0.0335775279349229	4.34430385982631e-05	5.69101225132334e-05	2.69382035044709e-05	0.0335348349320373	0.0334774564198192	3.21535206603129e-05	3.8105031113596e-08	7.53395153252687e-06	3.17647637840709e-06	2.42634596019943e-05	8.70287258320125e-08	1.05914243177303e-05	7.53395153252687e-06	5.16707724533794e-06	2.01846912273526e-05	3.09557781631704e-06	1.40241455036267e-05	4.213851778079e-08	0	1.40241455036267e-05	2.32124304655035e-08
"Allocricetulus_eversmanni"	0.000884440817513582	0.000880885470031437	0.000340759577623278	0.000881624008621063	0.000580221935698616	0.000881443754700852	0.000549085738163978	0.000306535351196061	1.00087859649709	0.000577745333133853	0.000579194226492385	0.000880555021897692	0.000241172295164455	0.000545272137911264	0.000547528168873111	0.000544957977432703	9.91789463965992e-07	0	0.000108551356831078	0.0335200984318511	0.0334996059643118	9.14295033818677e-05	0.033462535017575	2.89960230166567e-05	4.85847144619597e-05	1.02178450398687e-05	5.91180605042213e-05	5.80221935698616e-06	9.58843688613369e-06	2.26857040376038e-05	2.60198199041466e-05	1.6869016716719e-05	1.26306257042834e-05	9.58843688613369e-06	2.04959528340039e-05	2.54617913743998e-05	8.84440817513583e-06	7.84408197377111e-06	7.23992783115481e-06	0	7.84408197377111e-06	4.95894731982996e-08
"Neomys_fodiens"	0.000871433499727271	0.000475944583881244	0.000751023451177836	0.000629085006678651	0.000871278194087264	0.000867635798660601	0.000122688269373409	1.34670624153668e-06	0.000288872666566926	1.00170267467215	0.001705995387497	0.000442179406524225	0.000273771501182166	0.000121211537698413	0.000548691726639776	0.000273666009247595	0.000153511683675179	0	0.0168018537782484	0.0168199194058778	8.57562772259922e-05	0.0167857504427081	0.0167950782576135	4.75288444647352e-05	2.8130735024763e-05	4.48902080512225e-08	0.0167657468009191	8.71278194087264e-06	1.70574869539597e-05	2.65528336442176e-05	5.79307415242437e-06	0.0167163695202129	1.70590400103598e-05	1.70574869539597e-05	1.91975320521835e-05	1.12715812401021e-05	8.71433499727271e-06	1.75268956247727e-06	2.13249423437125e-05	0	1.75268956247727e-06	7.67558418375896e-06
