"Leycesteria_formosa"	"Juniperus_brevifolia"	"Duchesnea_indica"	"Vaccinium_cylindraceum"	"Ilex_perado"	"Rubus_ulmifolius"	"Cerastium_sp1_M_SD_031"	"Pittosporum_undulatum"	"Morella_faya"	"Potentilla_erecta"	"Solanum_nigrum"	"Fragaria_vesca"	"Acacia_melanoxylon"	"Clethra_arborea"	"Hedera_azorica"	"Unidentified_sp1_M_SD_031"	"Hedychium_gardneranum"	"Juncus_effusus"	"Laurus_azorica"	"Bellis_perennis"	"Hypericum_humifusum"	"Myrsine_africana"	"Calluna_vulgaris"	"Carex_viridula"	"Holcus_lanatus"	"Lotus_pedunculatus"	"Aphanes_microcarpa"	"Carex_vulcani"	"Centaurium_erythraea"	"Conyza_bonariensis"	"Cryptomeria_japonica"	"Epilobium_parviflorum"	"Persicaria_capitata"	"Sonchus_tenerrimus"	"Unidentified_sp2_M_SD_031"	"Unidentified_sp3_M_SD_031"	"Unidentified_sp4_M_SD_031"	"Unidentified_sp5_M_SD_031"	"Unidentified_sp6_M_SD_031"	"Unidentified_sp7_M_SD_031"	"Viburnum_tinus"	"Turdus_merula"	"Sylvia_atricapilla"	"Fringilla_coelebs"	"Erithacus_rubecula"	"Pyrrhula_murina"	"Serinus_serinus"	"Carduelis_carduelis"	"Regulus_regulus"
"Solanum_nigrum"	0.00122467417360615	0.000198552196115849	0.00103557012793604	0.00103492282849014	9.50034513280194e-07	0.000198552196115849	0.000188445877886852	0.00038540074004352	0.000198552196115849	0.000386262417609186	1.0012208213379	0.000198552196115849	0.00038540074004352	0.000188113676726925	0.000198552196115849	0.000198552196115849	0.000198552196115849	0.000385312383095906	9.50034513280194e-07	0.00018779857844095	8.61677565666582e-07	0.000198552196115849	0.000198552196115849	0.00018684854392767	6.4729944590133e-07	0.00018684854392767	0.00018684854392767	0.00018684854392767	9.50034513280194e-07	6.4729944590133e-07	9.50034513280194e-07	0.00018684854392767	0.00018684854392767	3.15098285974749e-07	9.50034513280194e-07	0.00018684854392767	0.00018684854392767	0.00018684854392767	6.4729944590133e-07	8.61677565666582e-07	9.50034513280194e-07	0.000228008283187247	0.0335923674724368	0.0336327379069807	0.0334548252949717	4.30838782833291e-05	3.23649722950665e-05	6.30196571949498e-06	2.04112362267692e-05
"Fragaria_vesca"	0.000509565260398228	0.000506335628635737	0.000507933703729182	0.000507536543423731	0.000210263413287297	0.000506335628635737	0.000211215737630088	0.000506890792673077	0.000506335628635737	0.000507515070176236	0.000297828294173774	1.00050633562864	0.000506890792673077	0.000211172299769812	0.000506335628635737	0.000506335628635737	0.000506335628635737	0.000297251656888939	0.000210263413287297	0.000210818577324637	6.24277503159458e-07	0.000506335628635737	0.000506335628635737	5.5516403733985e-07	3.97160305450687e-07	5.5516403733985e-07	5.5516403733985e-07	5.5516403733985e-07	0.000210263413287297	3.97160305450687e-07	0.000210263413287297	5.5516403733985e-07	5.5516403733985e-07	3.53722445175565e-07	0.000210263413287297	5.5516403733985e-07	5.5516403733985e-07	5.5516403733985e-07	3.97160305450687e-07	6.24277503159458e-07	0.000210263413287297	0.0504632191889513	0.0503322766092348	9.9929526721173e-05	4.80365915197836e-05	3.12138751579729e-05	1.98580152725343e-05	7.07444890351131e-06	8.49275433997046e-06
"Acacia_melanoxylon"	0.000527329681486758	0.000337927195115384	0.000339353021440145	0.000338962647610783	0.000140352073618702	0.000337927195115384	0.000327532613499504	0.000524717361166824	0.000337927195115384	0.000525415346188882	0.00038540074004352	0.000337927195115384	1.00052471736117	0.000327691136045427	0.000337927195115384	0.000337927195115384	0.000337927195115384	0.00038506327257018	0.000140352073618702	0.000327142239670141	6.9798502205838e-07	0.000337927195115384	0.000337927195115384	0.000186790166051439	3.90373829362584e-07	0.000186790166051439	0.000186790166051439	0.000186790166051439	0.000140352073618702	3.90373829362584e-07	0.000140352073618702	0.000186790166051439	0.000186790166051439	5.48896375285472e-07	0.000140352073618702	0.000186790166051439	0.000186790166051439	0.000186790166051439	3.90373829362584e-07	6.9798502205838e-07	0.000140352073618702	0.0336844976684885	0.033587770654436	0.033622229889259	4.14180998159264e-05	3.4899251102919e-05	1.95186914681292e-05	1.09779275057094e-05	8.7888280247793e-06
"Clethra_arborea"	0.000329140529413064	0.000140781533179875	0.000141572369652092	0.000141281653907025	0.000140077580045651	0.000140781533179875	0.00032727789865627	0.000327691136045427	0.000140781533179875	0.000328091841136893	0.000188113676726925	0.000140781533179875	0.000327691136045427	1.00200538816812	0.000140781533179875	0.000140781533179875	0.000140781533179875	0.000188014261091242	0.000140077580045651	0.000326987182911203	4.0070509146616e-07	0.000140781533179875	0.000140781533179875	0.000186909602865552	2.90715745067296e-07	0.000186909602865552	0.000186909602865552	0.000186909602865552	0.000140077580045651	2.90715745067296e-07	0.000140077580045651	0.000186909602865552	0.000186909602865552	0.00167840098520623	0.000140077580045651	0.000186909602865552	0.000186909602865552	0.000186909602865552	2.90715745067296e-07	4.0070509146616e-07	0.000140077580045651	0.0336186192109562	0.000119672032818088	0.0336437285157993	2.0004829085985e-05	2.0035254573308e-05	1.45357872533648e-05	0.0335680197041245	5.48567549021774e-06
"Hedera_azorica"	0.000509565260398228	0.000506335628635737	0.000507933703729182	0.000507536543423731	0.000210263413287297	0.000506335628635737	0.000211215737630088	0.000506890792673077	0.000506335628635737	0.000507515070176236	0.000297828294173774	0.000506335628635737	0.000506890792673077	0.000211172299769812	1.00050633562864	0.000506335628635737	0.000506335628635737	0.000297251656888939	0.000210263413287297	0.000210818577324637	6.24277503159458e-07	0.000506335628635737	0.000506335628635737	5.5516403733985e-07	3.97160305450687e-07	5.5516403733985e-07	5.5516403733985e-07	5.5516403733985e-07	0.000210263413287297	3.97160305450687e-07	0.000210263413287297	5.5516403733985e-07	5.5516403733985e-07	3.53722445175565e-07	0.000210263413287297	5.5516403733985e-07	5.5516403733985e-07	5.5516403733985e-07	3.97160305450687e-07	6.24277503159458e-07	0.000210263413287297	0.0504632191889513	0.0503322766092348	9.9929526721173e-05	4.80365915197836e-05	3.12138751579729e-05	1.98580152725343e-05	7.07444890351131e-06	8.49275433997046e-06
"Unidentified_sp1_M_SD_031"	0.000509565260398228	0.000506335628635737	0.000507933703729182	0.000507536543423731	0.000210263413287297	0.000506335628635737	0.000211215737630088	0.000506890792673077	0.000506335628635737	0.000507515070176236	0.000297828294173774	0.000506335628635737	0.000506890792673077	0.000211172299769812	0.000506335628635737	1.00050633562864	0.000506335628635737	0.000297251656888939	0.000210263413287297	0.000210818577324637	6.24277503159458e-07	0.000506335628635737	0.000506335628635737	5.5516403733985e-07	3.97160305450687e-07	5.5516403733985e-07	5.5516403733985e-07	5.5516403733985e-07	0.000210263413287297	3.97160305450687e-07	0.000210263413287297	5.5516403733985e-07	5.5516403733985e-07	3.53722445175565e-07	0.000210263413287297	5.5516403733985e-07	5.5516403733985e-07	5.5516403733985e-07	3.97160305450687e-07	6.24277503159458e-07	0.000210263413287297	0.0504632191889513	0.0503322766092348	9.9929526721173e-05	4.80365915197836e-05	3.12138751579729e-05	1.98580152725343e-05	7.07444890351131e-06	8.49275433997046e-06
"Hedychium_gardneranum"	0.000509565260398228	0.000506335628635737	0.000507933703729182	0.000507536543423731	0.000210263413287297	0.000506335628635737	0.000211215737630088	0.000506890792673077	0.000506335628635737	0.000507515070176236	0.000297828294173774	0.000506335628635737	0.000506890792673077	0.000211172299769812	0.000506335628635737	0.000506335628635737	1.00050633562864	0.000297251656888939	0.000210263413287297	0.000210818577324637	6.24277503159458e-07	0.000506335628635737	0.000506335628635737	5.5516403733985e-07	3.97160305450687e-07	5.5516403733985e-07	5.5516403733985e-07	5.5516403733985e-07	0.000210263413287297	3.97160305450687e-07	0.000210263413287297	5.5516403733985e-07	5.5516403733985e-07	3.53722445175565e-07	0.000210263413287297	5.5516403733985e-07	5.5516403733985e-07	5.5516403733985e-07	3.97160305450687e-07	6.24277503159458e-07	0.000210263413287297	0.0504632191889513	0.0503322766092348	9.9929526721173e-05	4.80365915197836e-05	3.12138751579729e-05	1.98580152725343e-05	7.07444890351131e-06	8.49275433997046e-06
"Juncus_effusus"	0.00105881571030163	0.000198167771259293	0.000199447075332154	0.000199220709804752	8.03828019732656e-07	0.000198167771259293	0.000187925694858022	0.00038506327257018	0.000198167771259293	0.00105599807890567	0.000385312383095906	0.000198167771259293	0.00038506327257018	0.000188014261091242	0.000198167771259293	0.000198167771259293	0.000198167771259293	1.00105519425089	8.03828019732656e-07	0.00018769932933062	0.000670934806335486	0.000198167771259293	0.000198167771259293	0.000186895501310887	2.26365527402507e-07	0.000186895501310887	0.000186895501310887	0.000186895501310887	8.03828019732656e-07	2.26365527402507e-07	8.03828019732656e-07	0.000186895501310887	0.000186895501310887	3.14931760621845e-07	8.03828019732656e-07	0.000186895501310887	0.000186895501310887	0.000186895501310887	2.26365527402507e-07	0.000670934806335486	8.03828019732656e-07	0.000192918724735838	0.0335518703507252	0.0336411902359597	4.21175418183529e-05	0.0335467403167743	1.13182763701254e-05	6.29863521243691e-06	1.76469285050271e-05
"Laurus_azorica"	0.00042290909206576	0.000420526826574594	0.000421814033151229	0.000421320147676354	0.000418999438418026	0.000420526826574594	0.000420022718174412	0.000421056220856106	0.000420526826574594	0.000421410922477224	2.85010353984058e-06	0.000420526826574594	0.000421056220856106	0.000420232740136953	0.000420526826574594	0.000420526826574594	0.000420526826574594	2.41148405919797e-06	1.00041899943842	0.000419528832699538	3.54701621117802e-07	0.000420526826574594	0.000420526826574594	5.29394281511766e-07	4.93885474874469e-07	5.29394281511766e-07	5.29394281511766e-07	5.29394281511766e-07	0.000418999438418026	4.93885474874469e-07	0.000418999438418026	5.29394281511766e-07	5.29394281511766e-07	7.03907437415331e-07	0.000418999438418026	5.29394281511766e-07	5.29394281511766e-07	5.29394281511766e-07	4.93885474874469e-07	3.54701621117802e-07	0.000418999438418026	0.100559865220326	0.000259655986616628	9.52909706721179e-05	3.17328440704166e-05	1.77350810558901e-05	2.46942737437235e-05	1.40781487483066e-05	7.04848486776268e-06
"Bellis_perennis"	0.00049288380786479	0.000210818577324637	0.00021200284500665	0.00021156750183062	0.000209764416349769	0.000210818577324637	0.000490094541706374	0.000490713359505212	0.000210818577324637	0.000491313410345699	0.000281697867661426	0.000210818577324637	0.000490713359505212	0.000490480774366804	0.000210818577324637	0.000210818577324637	0.000210818577324637	0.00028154899399593	0.000209764416349769	1.00048965919853	6.00050840487014e-07	0.000210818577324637	0.000210818577324637	0.000279894782180575	4.35343176030424e-07	0.000279894782180575	0.000279894782180575	0.000279894782180575	0.000209764416349769	4.35343176030424e-07	0.000209764416349769	0.000279894782180575	0.000279894782180575	8.21575836460308e-07	0.000209764416349769	0.000279894782180575	0.000279894782180575	0.000279894782180575	4.35343176030424e-07	6.00050840487014e-07	0.000209764416349769	0.0503434599239445	0.000179207365727588	0.0503810607925035	2.99569802393143e-05	3.00025420243507e-05	2.17671588015212e-05	1.64315167292062e-05	8.21473013107983e-06
"Hypericum_humifusum"	0.00201736717851037	1.24855500631892e-06	2.09619482725556e-06	2.09433425826132e-06	3.54701621117802e-07	1.24855500631892e-06	1.20196224996827e-06	2.09395506617514e-06	1.24855500631892e-06	0.00201315912062758	2.58503269699975e-06	1.24855500631892e-06	2.09395506617514e-06	1.20211527439848e-06	1.24855500631892e-06	1.24855500631892e-06	1.24855500631892e-06	0.00201280441900646	3.54701621117802e-07	1.20010168097403e-06	1.00201106516556	1.24855500631892e-06	1.24855500631892e-06	8.45400059856226e-07	1.86056899423872e-09	8.45400059856226e-07	8.45400059856226e-07	8.45400059856226e-07	3.54701621117802e-07	1.86056899423872e-09	3.54701621117802e-07	8.45400059856226e-07	8.45400059856226e-07	2.01359342445307e-09	3.54701621117802e-07	8.45400059856226e-07	8.45400059856226e-07	8.45400059856226e-07	1.86056899423872e-09	0.0020110651655614	3.54701621117802e-07	8.51283890682725e-05	0.000151955075484189	0.000152172010774121	3.38311700776962e-05	0.10055325827807	9.30284497119362e-08	4.02718684890613e-08	3.36227863085061e-05
"Myrsine_africana"	0.000509565260398228	0.000506335628635737	0.000507933703729182	0.000507536543423731	0.000210263413287297	0.000506335628635737	0.000211215737630088	0.000506890792673077	0.000506335628635737	0.000507515070176236	0.000297828294173774	0.000506335628635737	0.000506890792673077	0.000211172299769812	0.000506335628635737	0.000506335628635737	0.000506335628635737	0.000297251656888939	0.000210263413287297	0.000210818577324637	6.24277503159458e-07	1.00050633562864	0.000506335628635737	5.5516403733985e-07	3.97160305450687e-07	5.5516403733985e-07	5.5516403733985e-07	5.5516403733985e-07	0.000210263413287297	3.97160305450687e-07	0.000210263413287297	5.5516403733985e-07	5.5516403733985e-07	3.53722445175565e-07	0.000210263413287297	5.5516403733985e-07	5.5516403733985e-07	5.5516403733985e-07	3.97160305450687e-07	6.24277503159458e-07	0.000210263413287297	0.0504632191889513	0.0503322766092348	9.9929526721173e-05	4.80365915197836e-05	3.12138751579729e-05	1.98580152725343e-05	7.07444890351131e-06	8.49275433997046e-06
"Calluna_vulgaris"	0.000509565260398228	0.000506335628635737	0.000507933703729182	0.000507536543423731	0.000210263413287297	0.000506335628635737	0.000211215737630088	0.000506890792673077	0.000506335628635737	0.000507515070176236	0.000297828294173774	0.000506335628635737	0.000506890792673077	0.000211172299769812	0.000506335628635737	0.000506335628635737	0.000506335628635737	0.000297251656888939	0.000210263413287297	0.000210818577324637	6.24277503159458e-07	0.000506335628635737	1.00050633562864	5.5516403733985e-07	3.97160305450687e-07	5.5516403733985e-07	5.5516403733985e-07	5.5516403733985e-07	0.000210263413287297	3.97160305450687e-07	0.000210263413287297	5.5516403733985e-07	5.5516403733985e-07	3.53722445175565e-07	0.000210263413287297	5.5516403733985e-07	5.5516403733985e-07	5.5516403733985e-07	3.97160305450687e-07	6.24277503159458e-07	0.000210263413287297	0.0504632191889513	0.0503322766092348	9.9929526721173e-05	4.80365915197836e-05	3.12138751579729e-05	1.98580152725343e-05	7.07444890351131e-06	8.49275433997046e-06
"Carex_viridula"	0.000562858523663819	1.1103280746797e-06	2.19165686207138e-06	1.814855984885e-06	5.29394281511766e-07	1.1103280746797e-06	0.000560166365238336	0.000560370498154318	1.1103280746797e-06	0.000561215898214174	0.000560545631783011	1.1103280746797e-06	0.000560370498154318	0.000560728808596655	1.1103280746797e-06	1.1103280746797e-06	1.1103280746797e-06	0.000560686503932662	5.29394281511766e-07	0.000559789564361149	8.45400059856226e-07	1.1103280746797e-06	1.1103280746797e-06	1.00055926017008	3.76800877186378e-07	0.000559260170079638	0.000559260170079638	0.000559260170079638	5.29394281511766e-07	3.76800877186378e-07	5.29394281511766e-07	0.000559260170079638	0.000559260170079638	9.39244235505284e-07	5.29394281511766e-07	0.000559260170079638	0.000559260170079638	0.000559260170079638	3.76800877186378e-07	8.45400059856226e-07	5.29394281511766e-07	0.000127054627562824	9.87587448385487e-05	0.100666830614335	2.8181116408212e-05	4.22700029928113e-05	1.88400438593189e-05	1.87848847101057e-05	9.38097539439698e-06
"Holcus_lanatus"	2.44171390474728e-06	7.94320610901374e-07	0.00201649740155117	2.05898293539208e-06	4.93885474874469e-07	7.94320610901374e-07	0.00201530910496784	1.17112148808775e-06	7.94320610901374e-07	1.17298205708199e-06	1.94189833770399e-06	7.94320610901374e-07	1.17112148808775e-06	8.72147235201889e-07	7.94320610901374e-07	7.94320610901374e-07	7.94320610901374e-07	6.79096582207521e-07	4.93885474874469e-07	8.70686352060847e-07	1.86056899423872e-09	7.94320610901374e-07	7.94320610901374e-07	3.76800877186378e-07	1.00201443841862	3.76800877186378e-07	3.76800877186378e-07	3.76800877186378e-07	4.93885474874469e-07	0.00201443841861578	4.93885474874469e-07	3.76800877186378e-07	3.76800877186378e-07	1.46088314104169e-09	4.93885474874469e-07	3.76800877186378e-07	3.76800877186378e-07	3.76800877186378e-07	0.00201443841861578	1.86056899423872e-09	4.93885474874469e-07	0.000118532513969873	5.10739731245738e-05	6.7824157893548e-05	5.05864929796284e-05	9.30284497119362e-08	0.100721920930789	2.92176628208338e-08	4.0695231745788e-08
