"Rutilus_rutilus"	"Abramis_brama"	"Blicca_bjoerkna"	"Scardinius_erythrophthalmus"	"Tinca_tinca"	"Alburnus_alburnus"	"Esox_lucius"	"Perca_fluviatilis"	"Carassius_carassius"	"Gymnocephalus_cernuus"	"Vimba_vimba"	"Gasterosteus_aculeatus"	"Lota_lota"	"Anguilla_anguilla"	"Coregonus_albula"	"Coregonus_lavaretus"	"Gobio_gobio_gobio"	"Leuciscus_cephalus"	"Sander_lucioperca"	"Cyprinus_carpio_carpio"	"Leuciscus_idus"	"Leuciscus_leuciscus"	"Osmerus_eperlanus_spirinchus"	"Aspius_aspius"	"Leucaspius_delineatus"	"Coregonus_peled"	"Lampetra_fluviatilis"	"Osmerus_eperlanus"	"Silurus_glanis"	"Alburnoides_bipunctatus"	"Carassius_auratus_auratus"	"Cobitis_taenia"	"Gadus_morhua_callarias"	"Platichthys_flesus_trachurus"	"Psetta_maxima"	"Pungitius_pungitius"	"Salmo_trutta_morpha_fario"	"Triglopsis_quadricornis"	"Zoarces_viviparus"	"Alosa_fallax_fallax"	"Belone_belone"	"Clupea_harengus_membras"	"Cottus_gobio"	"Pelecus_cultratus"	"Phoxinus_phoxinus"	"Salmo_salar"	"Salmo_trutta"	"Taurulus_bubalis"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"	"Argulus_foliaceus"	"Piscicola_geometra"	"Acanthocephalus_lucii"	"Raphidascaris_acus"	"Myxobolus_muelleri"	"Ergasilus_sieboldi"	"Allocreadium_isoporum"	"Posthodiplostomum_brevicaudatum"	"Myxobolus_bramae"	"Ichthyocotylurus_variegatus"	"Myxobolus_oviformis"	"Triaenophorus_nodulosus"	"Proteocephalus_longicollis"	"Camallanus_(Camallanus)_lacustris"	"Myxidium_pfeifferi"	"Dactylogyrus_sphyrna"	"Ichthyocotylurus_erraticus"	"Proteocephalus_torulosus"	"Dactylogyrus_crucifer"	"Dactylogyrus_fraternus"
"Vimba_vimba"	0.000878302844554874	0.00106275405662591	0.00106275405662591	0.000369934315037637	0.000439434392504893	0.000469636808798245	0.000194247829870031	0.000353178296676386	0.000279765247518421	0.000352903768481619	1.0010613516552	0.000142122587093186	0.000278581154392542	0.000141862750352234	7.80275363158345e-05	7.80275363158345e-05	0.000419554654946568	0.000208822377412621	0.000351685967933988	0.000147648531493653	0.000208518534623667	0.000157993131346462	2.7204359495443e-05	0.000349165798995385	7.77198450895418e-05	2.67638191143399e-05	2.67638191143399e-05	2.64331212510227e-05	0.000140994119245632	7.10654328415211e-05	5.78370983720473e-07	5.10876316983086e-05	2.64892909195736e-05	2.64866284423457e-05	7.10654328415211e-05	5.78370983720473e-07	2.63170538537262e-05	7.10654328415211e-05	7.10654328415211e-05	2.61854481306194e-05	2.61854481306194e-05	2.61854481306194e-05	2.61854481306194e-05	2.61854481306194e-05	2.61854481306194e-05	4.48799847109017e-05	4.48799847109017e-05	2.61854481306194e-05	0.0112597426961663	0.0112103257145444	5.49056389532608e-05	5.77301299012921e-05	0.0111885898246578	0.0112199961777254	0.0111847978137834	4.73019163296736e-05	5.52203456485093e-05	2.40944249381043e-05	0.0111557575272321	0.0111573445447398	0.0111592451177815	1.74241586474804e-05	7.89634338640584e-06	2.07111815837115e-05	1.50317844831733e-05	0.0111447433624681	3.48202191889524e-06	1.29186809399267e-05	8.57217873711494e-06	4.2694255345295e-06
"Gasterosteus_aculeatus"	0.000510980184522955	0.000331041395406459	0.000331041395406459	0.000420337945043545	0.000509771324639765	0.000240820319786697	0.000714221261694261	0.000714291758014582	0.00033027079610351	0.000642368588422464	0.000182729040548382	1.0007126024777	0.0003869771215051	0.000458290655445909	0.000106645304472203	0.000106645304472203	0.000124521852127904	0.000167833141549828	0.000182291802659469	0.000271350950802229	9.213888119917e-05	9.2049398226879e-05	0.000310940032263469	3.44488276281578e-05	0.000181582749087912	0.000181252469790546	0.000181252469790546	3.40017534528482e-05	0.00018099262447675	9.12244227624327e-05	0.000147617429942776	5.40718393637377e-07	0.000109329300198429	0.000212846181532798	9.12244227624327e-05	0.000147617429942776	3.38454789440426e-05	9.12244227624327e-05	9.12244227624327e-05	3.36350398477706e-05	3.36350398477706e-05	3.36350398477706e-05	3.36350398477706e-05	3.36350398477706e-05	3.36350398477706e-05	5.75893829146621e-05	5.75893829146621e-05	3.36350398477706e-05	0.0144630671345414	7.26614454203764e-05	0.0143846339184235	0.0143819094666251	0.0143629122742908	0.0143973457286655	3.63163260125895e-05	5.0713276883391e-05	3.65787342514772e-05	0.0143368913348022	2.02570795858618e-05	2.6272337402455e-05	1.22491277447348e-05	0.0143346897118206	1.26263457763218e-05	3.56147867762641e-05	1.42472446949978e-05	1.0316893370743e-05	4.68823526416839e-06	7.22388975223057e-06	6.69644236196468e-06	2.18927563442452e-06
"Lota_lota"	0.000360342475470952	0.000359508159730262	0.000359508159730262	0.000269481309099008	0.000359093033159841	0.00015898590581611	0.000691970170169349	0.000692082682333384	0.00035840175381467	0.000691766052310616	0.000358175769933269	0.0003869771215051	1.00080053175166	0.000625164295262695	0.00010003859578654	0.00010003859578654	0.000299856078845964	0.000267620328663542	0.000485862658258108	0.000189442334342925	0.000267315805641593	0.00020221150910979	0.000239347087474156	0.000209659550357412	9.96057193797157e-05	3.42433662789e-05	3.42433662789e-05	3.4008289436022e-05	0.000181108420656759	9.12718056935495e-05	6.21153044716555e-07	6.55994883190736e-05	3.39267362561327e-05	3.40499752657954e-05	9.12718056935495e-05	6.21153044716555e-07	3.38593484524414e-05	9.12718056935495e-05	9.12718056935495e-05	3.36222132341834e-05	3.36222132341834e-05	3.36222132341834e-05	3.36222132341834e-05	3.36222132341834e-05	3.36222132341834e-05	5.76495924593661e-05	5.76495924593661e-05	3.36222132341834e-05	0.0144575516906989	0.0143797176821795	6.33260045534631e-05	5.78593741703556e-05	0.0143738583941135	0.0144123981148415	0.0143418253318451	4.56720195015113e-05	4.31896230410715e-05	3.42209625289589e-05	1.84462119491446e-05	3.30697982563707e-05	2.11950420316621e-05	0.0143373850040409	1.42281130954776e-05	0.0143351675286694	1.10742775286639e-05	1.17627660138107e-05	4.46822950741872e-06	7.74169707039935e-06	4.49781804751852e-06	1.44532641651009e-06
"Anguilla_anguilla"	0.000298438790729519	0.000297581109111895	0.000297581109111895	0.000192843765300204	0.000297400351153018	0.000192269317709443	0.000814341208311581	0.000814534484460009	0.000296720108163604	0.000730766569354019	0.000212794125528351	0.00053467243135356	0.000729358344473144	1.00081249877544	0.000124098743875102	0.000124098743875102	0.000144995545186909	0.000107624073225432	0.000490569773255832	0.000228411501138406	0.000107239510466746	0.000107079055229916	0.000362530746343405	4.00058149336192e-05	0.000123681301594615	0.000123329022143287	0.000123329022143287	3.96035743084145e-05	0.000211082695158754	0.000106352495614962	8.41524778646763e-05	5.97418016483217e-07	3.95611070372972e-05	3.96476292244615e-05	0.000106352495614962	8.41524778646763e-05	3.94216828437661e-05	0.000106352495614962	0.000106352495614962	3.91765442786106e-05	3.91765442786106e-05	3.91765442786106e-05	3.91765442786106e-05	3.91765442786106e-05	3.91765442786106e-05	6.71759513363515e-05	6.71759513363515e-05	3.91765442786106e-05	0.0168459140398026	7.75014792920936e-05	0.0167535830211979	7.30669241504463e-05	0.0167568319270067	0.0167939878340879	3.57766098246144e-05	4.87467512181103e-05	3.11436851397011e-05	3.76867956680762e-05	1.46410630493883e-05	3.16964800547843e-05	1.2107190763341e-05	0.0167276321368995	1.47083139093311e-05	0.0167209195072695	8.91781116080572e-06	8.8077925240105e-06	5.45674393945054e-06	5.75472643492547e-06	3.4722738195612e-06	1.74790288826766e-06
"Coregonus_albula"	0.000330959685091749	0.000330241160726825	0.000330241160726825	0.000330090986853387	0.00033008544509793	0.00032984189330274	0.000329937132388939	0.000329922300983713	0.000329596054625771	0.000246069418456029	0.000117041304473752	0.000124419521884237	0.000116711695084296	0.000124098743875102	1.00116559184064	0.0011655918406408	0.000116400881240602	0.000116439473906286	0.000116364866600817	0.000199862982551045	0.000116130374677857	4.00818361354332e-05	0.000531874482890157	0.000115924214599687	0.000199627561493722	0.000123383399703934	0.000123383399703934	0.000876698167409962	3.96587164147105e-05	3.94232953573875e-05	8.41619817561129e-05	0.000355896144576317	3.95305171762502e-05	3.94686709464805e-05	3.94232953573875e-05	8.41619817561129e-05	0.00031887340073435	3.94232953573875e-05	3.94232953573875e-05	3.92214179478212e-05	3.92214179478212e-05	3.92214179478212e-05	3.92214179478212e-05	3.92214179478212e-05	3.92214179478212e-05	2.01877409566287e-07	2.01877409566287e-07	3.92214179478212e-05	0.0168652097175631	0.0167737155937534	0.0167705765055368	5.87288534015032e-05	3.76673691716745e-05	5.04693523915716e-05	2.88173531217057e-05	0.016743561758738	2.89494700309922e-05	1.97802398927417e-05	1.69496231450214e-05	1.58489924855856e-05	1.42177748992725e-05	2.46099500328304e-05	0.0167791189671917	1.41344530771708e-05	1.08659288443421e-05	8.44959021237183e-06	0.0167347430002684	5.86869742092065e-06	4.81925625560166e-06	2.99856266638855e-06
"Coregonus_lavaretus"	0.000330959685091749	0.000330241160726825	0.000330241160726825	0.000330090986853387	0.00033008544509793	0.00032984189330274	0.000329937132388939	0.000329922300983713	0.000329596054625771	0.000246069418456029	0.000117041304473752	0.000124419521884237	0.000116711695084296	0.000124098743875102	0.0011655918406408	1.00116559184064	0.000116400881240602	0.000116439473906286	0.000116364866600817	0.000199862982551045	0.000116130374677857	4.00818361354332e-05	0.000531874482890157	0.000115924214599687	0.000199627561493722	0.000123383399703934	0.000123383399703934	0.000876698167409962	3.96587164147105e-05	3.94232953573875e-05	8.41619817561129e-05	0.000355896144576317	3.95305171762502e-05	3.94686709464805e-05	3.94232953573875e-05	8.41619817561129e-05	0.00031887340073435	3.94232953573875e-05	3.94232953573875e-05	3.92214179478212e-05	3.92214179478212e-05	3.92214179478212e-05	3.92214179478212e-05	3.92214179478212e-05	3.92214179478212e-05	2.01877409566287e-07	2.01877409566287e-07	3.92214179478212e-05	0.0168652097175631	0.0167737155937534	0.0167705765055368	5.87288534015032e-05	3.76673691716745e-05	5.04693523915716e-05	2.88173531217057e-05	0.016743561758738	2.89494700309922e-05	1.97802398927417e-05	1.69496231450214e-05	1.58489924855856e-05	1.42177748992725e-05	2.46099500328304e-05	0.0167791189671917	1.41344530771708e-05	1.08659288443421e-05	8.44959021237183e-06	0.0167347430002684	5.86869742092065e-06	4.81925625560166e-06	2.99856266638855e-06
"Gobio_gobio_gobio"	0.000492567638888617	0.000769728980778828	0.000769728980778828	0.000386496037602582	0.000490807823250931	0.000536225403891136	0.00036164296824119	0.000222611015124893	0.000490046064597856	0.000222328429709851	0.000629331982419851	0.000145275494149222	0.000349832091986958	0.000144995545186909	0.000116400881240602	0.000116400881240602	1.00076695799251	0.000384414280613098	0.000221143009480913	0.00022063355072224	0.000384098388703291	0.000308310663470907	4.02239556650036e-05	0.000522872917100278	0.000116006797671071	3.97484211916379e-05	3.97484211916379e-05	3.95197206749834e-05	0.000144147687176385	3.95209341252163e-05	5.98477324848867e-07	7.64549081743879e-05	3.94658357765962e-05	3.94245774977023e-05	3.95209341252163e-05	5.98477324848867e-07	3.93464755617439e-05	3.95209341252163e-05	3.95209341252163e-05	3.9149943866789e-05	3.9149943866789e-05	3.9149943866789e-05	3.9149943866789e-05	3.9149943866789e-05	3.9149943866789e-05	3.70990258427302e-07	3.70990258427302e-07	3.9149943866789e-05	0.0168344758627193	0.0167768428254753	5.65170830083282e-05	6.00194628633729e-05	0.016740280488187	9.27475646068255e-05	0.0167518982456355	4.42258272486975e-05	0.0167349986835581	2.19706904730644e-05	3.40987515512939e-05	2.98458472680867e-05	0.0167162304611039	1.78287211951941e-05	1.17919016972928e-05	1.86345947044442e-05	1.5289873896145e-05	2.19131096451709e-05	5.19735339718618e-06	1.41195374114823e-05	6.29934805640871e-06	4.87477639901033e-06
"Leuciscus_cephalus"	0.000542709461177237	0.000541522310499957	0.000541522310499957	0.000541129582116384	0.000541110948144218	0.000412533837811404	0.000412079402127947	0.000272979598394015	0.000540384630800417	0.000272619847341651	0.000313233566118931	0.000195805331808133	0.000312223716774132	0.000107624073225432	0.000116439473906286	0.000116439473906286	0.000384414280613098	1.00053886817814	0.000183530490189062	0.000204270103076282	0.000450709182503621	0.000374997631730247	4.03352766269426e-05	0.000244602756453389	0.000203893669682616	0.000127694045763128	0.000127694045763128	3.95451920074342e-05	0.000106691130530181	0.000106314697136514	8.8518746687983e-05	7.63962005563168e-05	0.000127334294710764	3.95020107295109e-05	0.000106314697136514	8.8518746687983e-05	3.93718757119745e-05	0.000106314697136514	0.000106314697136514	3.91752990751454e-05	3.91752990751454e-05	3.91752990751454e-05	3.91752990751454e-05	3.91752990751454e-05	3.91752990751454e-05	6.71393980613689e-05	6.71393980613689e-05	3.91752990751454e-05	0.0168453786023125	0.0167639172622873	7.19502104728192e-05	0.0167502091707676	6.02293429866226e-05	0.0167848495153422	0.0167387701886049	4.35379005100501e-05	0.0167322108919251	2.61369323492395e-05	2.79723982604372e-05	2.34700922477053e-05	2.80837666307941e-05	1.88120054922563e-05	1.17945982097441e-05	1.8266922437038e-05	1.78144515258669e-05	1.52034195584649e-05	5.19948886379068e-06	1.464219438343e-05	7.90134731666093e-06	3.75030761646731e-06
"Sander_lucioperca"	0.000529565804459	0.00052879163425947	0.00052879163425947	0.000185405659966975	0.000289898540066894	0.000184908300760005	0.000568146023719977	0.000806585867757508	0.000289160108201855	0.000806293846242848	0.000527528951900982	0.000212673769769381	0.000566839767967793	0.000490569773255832	0.000116364866600817	0.000116364866600817	0.000221143009480913	0.000183530490189062	1.00080464553288	0.000220691357076392	0.000183221895609891	0.000107264773475921	4.0577860984591e-05	0.000116093239777788	0.00011595573530426	3.97607442936314e-05	3.97607442936314e-05	3.95299357418656e-05	0.000211081353224409	0.000106345731452277	6.00616093832109e-07	7.63915821056472e-05	3.9468722778971e-05	3.95707268094889e-05	0.000106345731452277	6.00616093832109e-07	3.93567192948182e-05	0.000106345731452277	0.000106345731452277	3.91601281997992e-05	3.91601281997992e-05	3.91601281997992e-05	3.91601281997992e-05	3.91601281997992e-05	3.91601281997992e-05	6.7185603252478e-05	6.7185603252478e-05	3.91601281997992e-05	0.0168388551259137	0.0167628980223382	5.84043029320797e-05	5.86329700426249e-05	0.0167576994835411	0.0167964008131195	4.77132780790492e-05	4.52293833761603e-05	3.76977517190997e-05	3.28478887751737e-05	2.2948327874432e-05	0.0167127794377967	2.22657210820742e-05	4.06841289014724e-05	1.17954657011379e-05	0.0167169118005188	1.01622556935029e-05	1.73064749884527e-05	5.19649341142276e-06	7.13606629975085e-06	4.85483344426021e-06	1.68098455236368e-06
"Cyprinus_carpio_carpio"	0.000473786735552586	0.000472875953692948	0.000472875953692948	0.000347405591763303	0.000472562296520228	0.000346941740915646	0.00047236114117282	0.000472381384199946	0.000471857537948676	0.000371831191445881	0.000265767356688575	0.000379891331123121	0.000265219268080095	0.000274093801366088	0.000239835579061254	0.000239835579061254	0.000264760260866688	0.000245124123691539	0.00026482962849167	1.00047011170845	0.00013928230037983	4.81829957663312e-05	0.000148596147498508	0.000138965050342482	0.000344662193008291	0.000253326926966824	0.000253326926966824	4.75792344096461e-05	0.000172710461270923	4.72609458292369e-05	0.000206392016065775	9.16602397573169e-05	0.00015277673421276	4.73085804160085e-05	4.72609458292369e-05	0.000206392016065775	4.72598846169007e-05	4.72609458292369e-05	4.72609458292369e-05	4.693491090105e-05	4.693491090105e-05	4.693491090105e-05	4.693491090105e-05	4.693491090105e-05	4.693491090105e-05	3.26034928186933e-07	3.26034928186933e-07	4.693491090105e-05	0.0201820116874515	0.0200937585291225	0.020110038550813	0.0201099464292248	0.0200719224706697	8.15087320467332e-05	4.4251145458773e-05	4.82151612900421e-05	4.14834099024655e-05	2.98935611966833e-05	2.31762339614779e-05	2.56156676752621e-05	2.1268798401585e-05	2.90628990025799e-05	1.94984229510444e-05	2.5077784178093e-05	1.45128082123865e-05	1.31891523992759e-05	9.58049378236335e-06	7.07884283903616e-06	5.85621369523119e-06	3.15401582650587e-06
"Leuciscus_idus"	0.000544664107335433	0.000543502489981886	0.000543502489981886	0.00054301075350284	0.000542997816211438	0.000388806404624549	0.000388258034364361	0.000221350007681017	0.000542285226558554	0.000221078035636684	0.0003753333623226	0.000128994433678838	0.00037424212789823	0.000128687412560095	0.000139356449613429	0.000139356449613429	0.000460918066443949	0.000540851019004345	0.000219866274731869	0.000139282300379829	1.00054053401099	0.000449696784503669	4.80384625779752e-05	0.000293286178049297	0.000138898775657063	4.7530459503136e-05	4.7530459503136e-05	4.73843774868271e-05	0.000127842484658032	0.000127458959935266	5.88980059058408e-07	9.16037243887877e-05	4.72584874588033e-05	4.72466294794623e-05	0.000127458959935266	5.88980059058408e-07	4.71768876789379e-05	0.000127458959935266	0.000127458959935266	4.69414794440776e-05	4.69414794440776e-05	4.69414794440776e-05	4.69414794440776e-05	4.69414794440776e-05	4.69414794440776e-05	8.05174804911883e-05	8.05174804911883e-05	4.69414794440776e-05	0.0201848361609534	0.020101029553864	5.43944088665265e-05	6.02315227978973e-05	6.1363955642586e-05	0.0201293701227971	0.0200795882597102	4.3131910684437e-05	0.0200698036406263	2.44120028307771e-05	2.85207732249625e-05	2.38235891979367e-05	3.10806733651287e-05	1.80473248453981e-05	1.4124494091621e-05	1.8908215882053e-05	1.78770743507176e-05	1.59360981322719e-05	6.2246942366752e-06	1.59326900393248e-05	7.92924028337012e-06	3.53460367840499e-06
"Leuciscus_leuciscus"	0.00112137287187568	0.000452622611337904	0.000452622611337904	0.00045236992665439	0.000452157001310763	0.000965886543057373	0.000297143383023559	0.000130099957856244	0.000451379994315889	0.000129846897190731	0.000284387636423632	0.000128869157517631	0.000283096112753707	0.000128494866275899	4.80982033625198e-05	4.80982033625198e-05	0.000369972796165089	0.000449997158076297	0.000128717728171105	4.81829957663312e-05	0.00044969678450367	1.00111726715012	4.78272827199571e-05	0.000202292546146687	4.78570046180575e-05	4.74895465565915e-05	4.74895465565915e-05	4.71504028295384e-05	0.000127814209638494	0.00012748821849022	5.53434238140546e-07	4.75916787895516e-07	4.72364858910786e-05	4.7235256755886e-05	0.00012748821849022	5.53434238140546e-07	4.70445710448805e-05	0.00012748821849022	0.00012748821849022	4.6936112318451e-05	4.6936112318451e-05	4.6936112318451e-05	4.6936112318451e-05	4.6936112318451e-05	4.6936112318451e-05	8.05521061717692e-05	8.05521061717692e-05	4.6936112318451e-05	0.0201825282969339	8.08407735225116e-05	5.06121331025909e-05	5.70709787992423e-05	5.21585837238013e-05	0.0201380265429423	0.0200832903806411	4.25466347803308e-05	0.0200825110644154	2.39315549948064e-05	3.34503790207428e-05	2.17583591969941e-05	3.01276010948955e-05	1.41658442492727e-05	6.50752358577322e-06	1.35136060998544e-05	1.90601047920915e-05	1.71318678659662e-05	3.17495353973527e-06	0.0200381347102066	1.07783298380096e-05	8.78078675506702e-06
"Osmerus_eperlanus_spirinchus"	0.000305382453609799	0.00030449828774323	0.00030449828774323	0.000304426121735221	0.000304533780925502	0.000304003119850404	0.000590816096726631	0.000590856678476775	0.000303929650292517	0.000490316437908114	4.89678470917974e-05	0.000435316045168857	0.000335085922463818	0.000435036895612086	0.000638249379468189	0.000638249379468189	4.82687467980043e-05	4.84023319523312e-05	4.86934331815092e-05	0.000148596147498508	4.80384625779752e-05	4.78272827199571e-05	1.00092317832192	4.77190579449287e-05	0.000148266212074084	0.000147867403858887	0.000147867403858887	0.000382903753404567	4.7559377153354e-05	4.72294417289301e-05	0.000100904109943018	0.000335204653111814	4.73271632902255e-05	4.73534867324459e-05	4.72294417289301e-05	0.000100904109943018	0.000381769138812486	4.72294417289301e-05	4.72294417289301e-05	4.69632939158695e-05	4.69632939158695e-05	4.69632939158695e-05	4.69632939158695e-05	4.69632939158695e-05	4.69632939158695e-05	2.66147813060647e-07	2.66147813060647e-07	4.69632939158695e-05	0.0201942163838239	8.7737807343391e-05	0.0201080481137323	6.91351811276357e-05	5.278966790783e-05	6.65369532651617e-05	2.47596966755087e-05	0.0200728550463692	2.63704114381939e-05	3.12154253261165e-05	1.49756471485924e-05	1.82234625157355e-05	9.98979651994845e-06	0.0200523655679136	0.020088350693797	2.84947580497006e-05	1.00226026934924e-05	7.13731656717364e-06	3.40384377624252e-05	5.62885071537316e-06	4.44552468285476e-06	2.76366472591277e-06
"Aspius_aspius"	0.000370595999871191	0.000787030320097238	0.000787030320097238	0.000368775338408316	0.000368901996674584	0.000593605358056554	0.000175531295862847	0.000175427810511306	0.000368191239384171	0.000175160324445797	0.000785623047739617	6.02854483492762e-05	0.000366904213125471	6.00087224004288e-05	0.000173886321899531	0.000173886321899531	0.000784309375650416	0.000366904134680084	0.000174139859666682	0.000173706312928102	0.000366607722561622	0.000252865682683358	5.96488224311609e-05	1.00078338973209	0.000173310187020871	5.91424821093133e-05	5.91424821093133e-05	5.9131274404086e-05	5.93173540230306e-05	5.89212281157993e-05	5.63898183971811e-07	0.000114461486949965	5.88749960438041e-05	5.87936661840906e-05	5.89212281157993e-05	5.63898183971811e-07	5.88723659637487e-05	5.89212281157993e-05	5.89212281157993e-05	5.85785839253415e-05	5.85785839253415e-05	5.85785839253415e-05	5.85785839253415e-05	5.85785839253415e-05	5.85785839253415e-05	3.42644190457803e-07	3.42644190457803e-07	5.85785839253415e-05	0.0251887910878969	0.0251168950805427	5.34972131018509e-05	5.63183025078858e-05	6.33801451569961e-05	8.56610476144508e-05	0.0250893853442692	4.15813473891626e-05	6.28221186324628e-05	1.72065806999263e-05	3.46972522164658e-05	2.94022612610845e-05	0.0250588902823213	1.3237971846735e-05	1.76269223044295e-05	1.40861057018526e-05	1.21454485187275e-05	2.31535287448063e-05	7.76725321012057e-06	1.27699509988308e-05	5.38935281926424e-06	5.39641234596867e-06
"Leucaspius_delineatus"	0.000434373640233628	0.000433414470857225	0.000433414470857225	0.000433171180781371	0.00043320942545697	0.000432802675835092	0.000432883532197409	0.000432841310834483	0.000432533728624755	0.000307239777995676	0.000174869651451469	0.000317769810903846	0.000174310008914502	0.000185521952391922	0.000299441342240584	0.000299441342240584	0.000174010196506606	0.000305840504523924	0.000173933602956389	0.000430827741260363	0.000173623469571329	5.98212557725719e-05	0.000185332765092605	0.000173310187020871	1.00043047326683	0.000316409525359867	0.000316409525359867	5.93953513726614e-05	5.92428195845355e-05	5.88883451543708e-05	0.000257818567791402	0.00011446942783718	0.00019080799252106	5.89455093366711e-05	5.88883451543708e-05	0.000257818567791402	5.89966439353134e-05	5.88883451543708e-05	5.88883451543708e-05	5.85909575684647e-05	5.85909575684647e-05	5.85909575684647e-05	5.85909575684647e-05	5.85909575684647e-05	5.85909575684647e-05	2.97387585906121e-07	2.97387585906121e-07	5.85909575684647e-05	0.0251941117544398	0.025094023123473	0.0251203065677614	0.0251212366409931	5.67159088263517e-05	7.43468964765302e-05	4.23602258372656e-05	4.94931526418507e-05	4.14642066684897e-05	2.83641414565123e-05	2.24801544806022e-05	2.12319584851132e-05	1.97784054611211e-05	2.47710231791094e-05	2.43411820109183e-05	1.9423692532666e-05	1.42600109230272e-05	1.13257463149637e-05	1.19612231204415e-05	7.84583014723063e-06	6.32459509130493e-06	3.93456978031902e-06
"Coregonus_peled"	0.000425549405049211	0.000424488555438354	0.000424488555438354	0.00042444050326363	0.000424462846663077	0.000424049180917617	0.000424217170499035	0.000424163890566923	0.000423787980580391	0.000256813107907615	8.02914573430196e-05	0.000422922429511275	7.99011879840999e-05	0.000246658044286574	0.000246766799407868	0.000246766799407868	7.94968423832758e-05	0.000255388091526257	7.95214885872627e-05	0.000422211544944707	7.92174325052266e-05	7.91492442609859e-05	0.000246445673098145	7.88566428124178e-05	0.000421879367146489	1.00042154125686	0.000421541256861562	7.87102718212776e-05	7.86476621739716e-05	7.83154843757534e-05	0.000343521441680338	6.66925734724676e-07	0.000254190474202255	7.83945156727325e-05	7.83154843757534e-05	0.000343521441680338	7.8348630631023e-05	7.83154843757534e-05	7.83154843757534e-05	7.80198151812249e-05	7.80198151812249e-05	7.80198151812249e-05	7.80198151812249e-05	7.80198151812249e-05	7.80198151812249e-05	2.95669194528482e-07	2.95669194528482e-07	7.80198151812249e-05	0.0335485205279267	7.43842626838375e-05	0.0334701565318615	0.0334724252139958	5.31484477149242e-05	7.39172986321205e-05	3.3256089347909e-05	4.77925035063716e-05	3.69626127167632e-05	2.99760393206107e-05	2.1011591382478e-05	1.78319288369464e-05	1.45740764615629e-05	2.65037615820631e-05	1.97289269878885e-05	1.6858457270203e-05	1.3971758170084e-05	1.00824042459589e-05	1.08492357076382e-05	8.0976612205738e-06	6.19668797542115e-06	3.85499255379652e-06
"Lampetra_fluviatilis"	0.000425549405049211	0.000424488555438354	0.000424488555438354	0.00042444050326363	0.000424462846663077	0.000424049180917617	0.000424217170499035	0.000424163890566923	0.000423787980580391	0.000256813107907615	8.02914573430196e-05	0.000422922429511275	7.99011879840999e-05	0.000246658044286574	0.000246766799407868	0.000246766799407868	7.94968423832758e-05	0.000255388091526257	7.95214885872627e-05	0.000422211544944707	7.92174325052266e-05	7.91492442609859e-05	0.000246445673098145	7.88566428124178e-05	0.000421879367146489	0.000421541256861562	1.00042154125686	7.87102718212776e-05	7.86476621739716e-05	7.83154843757534e-05	0.000343521441680338	6.66925734724676e-07	0.000254190474202255	7.83945156727325e-05	7.83154843757534e-05	0.000343521441680338	7.8348630631023e-05	7.83154843757534e-05	7.83154843757534e-05	7.80198151812249e-05	7.80198151812249e-05	7.80198151812249e-05	7.80198151812249e-05	7.80198151812249e-05	7.80198151812249e-05	2.95669194528482e-07	2.95669194528482e-07	7.80198151812249e-05	0.0335485205279267	7.43842626838375e-05	0.0334701565318615	0.0334724252139958	5.31484477149242e-05	7.39172986321205e-05	3.3256089347909e-05	4.77925035063716e-05	3.69626127167632e-05	2.99760393206107e-05	2.1011591382478e-05	1.78319288369464e-05	1.45740764615629e-05	2.65037615820631e-05	1.97289269878885e-05	1.6858457270203e-05	1.3971758170084e-05	1.00824042459589e-05	1.08492357076382e-05	8.0976612205738e-06	6.19668797542115e-06	3.85499255379652e-06
"Osmerus_eperlanus"	8.07831640728579e-05	8.05524296213178e-05	8.05524296213178e-05	8.04407916942225e-05	8.04869521447721e-05	8.03651787310582e-05	8.06151562952553e-05	8.06005826084527e-05	8.03053558951593e-05	8.01574970748087e-05	7.9299363753068e-05	7.93374247233125e-05	7.9352675350718e-05	7.92071486168289e-05	0.00175339633481992	0.00175339633481992	7.90394413499669e-05	7.90903840148684e-05	7.90598714837313e-05	7.92987240160769e-05	7.89739624780451e-05	7.85840047158973e-05	0.000638172922340944	7.88416992054481e-05	7.91938018302152e-05	7.87102718212776e-05	7.87102718212776e-05	1.00175186898044	7.83974524377165e-05	7.82925302518549e-05	5.59507070467254e-07	0.000559195895346056	7.82671862876336e-05	7.82652620856933e-05	7.82925302518549e-05	5.59507070467254e-07	0.000636863130087929	7.82925302518549e-05	7.82925302518549e-05	7.81507647508104e-05	7.81507647508104e-05	7.81507647508104e-05	7.81507647508104e-05	7.81507647508104e-05	7.81507647508104e-05	1.41765501044477e-07	1.41765501044477e-07	7.81507647508104e-05	0.0336048288428485	0.000106376601966268	8.86171067288021e-05	2.21200919964162e-05	1.67875497378631e-05	3.54413752611192e-05	1.3660693617416e-05	7.80960490862993e-05	1.11383950388599e-05	9.15978679063869e-06	4.69692403108672e-06	5.47723902982108e-06	6.13933122627539e-06	1.86177516172071e-05	0.0335227419202271	6.0385659133555e-06	2.64901286639858e-06	2.62526696517639e-06	0.0334501755105086	2.80716740369202e-06	1.17523470624055e-06	7.30592533918711e-07
