"Acacia_collinsii"	"Acacia_cornigera"	"Acacia_farnesiana"	"Acacia_new_species"	"Acacia_retusa"	"Acacia_tenuifolia"	"Aeschynomene_americana"	"Albizzia_adinocephala"	"Albizzia_caribaea"	"Andira_inermis"	"Banisteriopsis_cornifolia"	"Banisteriopsis_muricata"	"Bauhinia_glabra"	"Bauhinia_pauletia"	"Bauhinia_ungulata"	"Bixa_orellana"	"Caesalpinia_coriana"	"Calopogonium_caeruleum"	"Calopogonium_mucunoides"	"Casearia_corymbosa"	"Cassia_10969"	"Cassia_biflora"	"Cassia_emarginata"	"Cassia_grandis"	"Cassia_leptocarpa"	"Cassia_obtusifolia"	"Cassia_papillosa"	"Cassia_skinneri"	"Cassia_uniflora"	"Cayaponia_attenuata"	"Cayaponia_racemosa"	"Centrosema_plumieri"	"Centrosema_pubescens"	"Cissus_rhombifolia"	"Combretum_farinosum"	"Cordia_alliodora"	"Cordia_gerascanthus"	"Cordia_panamensis"	"Dalbergia_retusa"	"Desmanthus_virgatus"	"Dioclea_megacarpa"	"Diospyros_nicaraguensis"	"Diphysa_robinioides"	"Galactia_striata"	"Guazuma_ulmifolia"	"Heteropterys_beecheyana"	"Hippomane_mancinella"	"Hymenaea_courbaril"	"Indigofera_costaricensis"	"Indigofera_suffruticosa"	"Ipomoea_carnea"	"Ipomoea_fistulosa"	"Ipomoea_hederifolia"	"Ipomoea_meyeri"	"Ipomoea_nil"	"Ipomoea_pes-caprae"	"Ipomoea_trifida"	"Jacquemontia_tamnifolia"	"Lonchocarpus_costaricensis"	"Lonchocarpus_eriocarinalis"	"Lonchocarpus_nitidus"	"Lonchocarpus_parviflorus"	"Lysiloma_seemannii"	"Manilkara_zapota"	"Merremia_aegyptica"	"Merremia_umbellata"	"Mimosa_aff._eurycarpa"	"Mimosa_albida"	"Mimosa_dormiens"	"Mimosa_guanacastensis"	"Mimosa_pigra"	"Mimosa_pudica"	"Mimosa_pusilla"	"Mimosa_quadrivalis"	"Parkinsonia_aculeata"	"Phaseolus_lunatus"	"Piptadenia_flava"	"Piscidia_carthagenensis"	"Pithecellobium_mangense"	"Pithecellobium_oblongum"	"Pithecellobium_platyloba"	"Pithecellobium_saman"	"Prosopis_juliflora"	"Pterocarpus_rohrii"	"Rhynchosia_minima"	"Sapindus_saponaria"	"Scheelea_rostrata"	"Serjania_schiedeana"	"Sesbania_emerus"	"Sida_sp._1"	"Sida_sp._2"	"Sida_sp._3"	"Spondias_mombin"	"Spondias_radkoferi"	"Triumfetta_lappula"	"Acanthoscelides_argillaceus"	"Acanthoscelides_brevipes"	"Acanthoscelides_clitellarius"	"Acanthoscelides_cordifer"	"Acanthoscelides_devriesi"	"Acanthoscelides_difficilis"	"Acanthoscelides_flavescens"	"Acanthoscelides_griseolus"	"Acanthoscelides_guazumae"	"Acanthoscelides_kingsolveri"	"Acanthoscelides_petalopygus"	"Acanthoscelides_megacornis"	"Acanthoscelides_mexicanus"	"Acanthoscelides_obrienorum"	"Acanthoscelides_pertinax"	"Acanthoscelides_puellus"	"Acanthoscelides_quadridentatus"	"Acanthoscelides_hectori"	"Acanthoscelides_triumfettae"	"Acanthoscelides_zebratus"	"Acanthoscelides_zeteki"	"Algarobius_bottimeri"	"Amblycerus_biolleyi"	"Amblycerus_obscurus"	"Amblycerus_championi"	"Amblycerus_cistelinus"	"Amblycerus_epsilon"	"Amblycerus_geminatus"	"Amblycerus_dytiscinus"	"Amblycerus_imperfectus"	"Amblycerus_new_species"	"Amblycerus_multiflocculus"	"Amblycerus_perfectus"	"Amblycerus_pterocarpae"	"Amblycerus_baracoensis"	"Amblycerus_spondiae"	"Amblycerus_vegai"	"Caryedes_brasiliensis"	"Caryedes_cavatus"	"Caryedes_helvinus"	"Caryedes_incensus"	"Caryedes_juno"	"Caryedes_paradisensis"	"Caryedes_quadridensis"	"Caredes_x-liturus"	"Caryopbruchus_buscki"	"Caryopbruchus_acapulcensis"	"Ctenocolum_biolleyi"	"Ctenocolum_crotonae"	"Ctenocolum_janzeni"	"Ctenocolum_salvini"	"Ctenocolum_tuberculatum"	"Gibbobruchus_cristicollis"	"Gibbobruchus_guanacaste"	"Megacerus_bifloccosus"	"Megacerus_cubicus"	"Megacerus_flabelliger"	"Megacerus_leucospilus"	"Megacerus_lherminieri"	"Megacerus_meculiventris"	"Megacerus_porosus"	"Megacerus_ricaensis"	"Megacerus_ramicornis"	"Megasennius_muricatus"	"Meibomeus_surrubresus"	"Merobruchus_santarosae"	"Merobruchus_boucheri"	"Merobruchus_columbinus"	"Merobruchus_hastatus"	"Merobruchus_insolitus"	"Merobruchus_paquetae"	"Merobruchus_sonorensis"	"Merobruchus_terani"	"Mimosestes_amicus"	"Mimosestes_mimosae"	"Mimosetes_nubigens"	"Mimosetes_viduatus"	"Pachymerus_new_species"	"Pygiopachymerus_lineola"	"Sennius_auricomus"	"Sennius_biflorae"	"Sennius_breveapicalis"	"Sennius_ensiculus"	"Sennius_instabilis"	"Sennius_lebasi"	"Sennius_morosus"	"Stator_championi"	"Stator_limbatus"	"Stator_pruininus"	"Stator_sordidus"	"Stator_vittatithorax"	"Zabrotes_chavesi"	"Zabrotes_propinquus"	"Zabrotes_interstitialis"	"Zabrotes_subfasciatus"	"Leptostylus_gibbulosus"	"Leptostylus_spermatovoratis"	"Leptostylus_spermophagus"	"Achia_adusta"	"Apion_glyphicum"	"Apion_pterocarpi"	"Apion_samson"	"Clenogus_armatus"	"Clenogus_fratellus"	"Clenogus_rubetra"	"Conotrachelus_brevirostris"	"Phymatophosus_scapularis"	"Rhinochenus_stigma"	"Thinochenus_transversalis"	"Zygopine_new_species"
"Banisteriopsis_cornifolia"	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Banisteriopsis_muricata"	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bauhinia_glabra"	0	0	0	0	0	0	0	0	0	0	0	0	1.00784442673111	0.00113111948365753	0.00112546388623924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0335948142243704	0	0	0	0	0	0.0335948142243704	0	0	0	0	0	0	0	5.65559741828765e-05	0.0337639165871772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bauhinia_pauletia"	0	0	0	0	0	0	0	0	0	0	0	0	0.00169667922548629	1.00671896284487	0.00168536803064972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.65559741828765e-05	0	0	0	0	0	5.65559741828765e-05	0	0	0	0	0	0	0	0.0503359481422437	0.0505610409194916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bauhinia_ungulata"	0	0	0	0	0	0	0	0	0	0	0	0	0.00337639165871773	0.00337073606129944	1.00335388238099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112546388623924	0	0	0	0	0	0.000112546388623924	0	0	0	0	0	0	0	0.000168536803064972	0.100616471429788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bixa_orellana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Caesalpinia_coriana"	0	0	0.00252840504389171	0.00252840504389171	0	0	0	0	0	0	0	0	0	0	0	0	1.00251576301867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252207881267374	0	0	0	0	0	0	0	6.3581818806901e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11939396023003e-07	0	0	0	0	0	0	0	0	2.11939396023003e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012631588002971	0.10063052074689	0.000252840504389171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Calopogonium_caeruleum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Calopogonium_mucunoides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Casearia_corymbosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0
"Cassia_10969"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cassia_biflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050403645036	0	0	0.00337262879481334	2.27363124074516e-06	0	0.00168348469766096	2.25847369914019e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0336696939532193	0	0	0	0	0	0	0	0	0	6.77542109742057e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0335687980593495	0.0335687980593495	0	0	7.57877080248386e-08	6.74525758962668e-05	7.57877080248386e-08	0	0	0	0	0	6.74525758962668e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cassia_emarginata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cassia_grandis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cassia_leptocarpa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002023577276888	0	0	1.00672122131009	0.000678673212721121	0	3.38957667820436e-06	0.000674148724636314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77915335640873e-05	0	0	0	0	0	0	0	0	0	0.0202244617390894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020201877002098	0.020201877002098	0	0	2.26224404240374e-05	0.0201344244262017	2.26224404240374e-05	0	0	0	0	0	0.0201344244262017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cassia_obtusifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27363124074516e-06	0	0	0.00113112202120187	1.00784328292984	0	3.80842753893661e-09	0.00112432771030385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.61685507787322e-08	0	0	0	0	0	0	0	0	0	0.0337298313091156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26982281320622e-05	2.26982281320622e-05	0	0	0.0335947760976612	2.26224404240374e-05	0.0335947760976612	0	0	0	0	0	2.26224404240374e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cassia_papillosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cassia_skinneri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050504540929829	0	0	1.69478833910218e-05	1.14252826168098e-08	0	1.00503358535024	1.13491140660311e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10067170700479	0	0	0	0	0	0	0	0	0	3.40473421980933e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168687427433917	0.000168687427433917	0	0	3.80842753893661e-10	3.38957667820436e-07	3.80842753893661e-10	0	0	0	0	0	3.38957667820436e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cassia_uniflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77542109742057e-06	0	0	0.00337074362318157	0.00337298313091156	0	1.13491140660311e-08	1.00335049657671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26982281320622e-07	0	0	0	0	0	0	0	0	0	0.100514897301165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.76407198335454e-05	6.76407198335453e-05	0	0	0.000112432771030385	6.74148724636313e-05	0.000112432771030385	0	0	0	0	0	6.74148724636313e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cayaponia_attenuata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0
"Cayaponia_racemosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0
"Centrosema_plumieri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Centrosema_pubescens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cissus_rhombifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
