"Phacelia_secunda"	"Senecio_bustillosianus"	"Stachys_albi"	"Adesmia_conferta"	"Calandrinia_affinis"	"Senecio_erucaeformis"	"Astragalus_curvicaulis"	"Chaetanthera_euphrasioides"	"Adesmia_radicifolia"	"Mulinum_spinosum"	"Sisyrinchium_arenarium"	"Chuquiraga_oppositifolia"	"Scypanthus_elegans"	"Senecio_francisci"	"Verbena_scoparia"	"Adesmia_aconcaguensis"	"Berberis_empetrifolia"	"Calandrinia_uspallatensis"	"Cerastium_arvense"	"Haplopappus_sericeus"	"Hypochoeris_sp1_M_PL_001"	"Mustisia_sinuata"	"Adesmia_brachy"	"Alstroemeria_pallida"	"Astragalus_sp1_M_PL_001"	"Euphorbia_portulacoides"	"Madia_sativa"	"Nassauvia_heterophylla"	"Perezia_carthamoides"	"Sisyrinchium_junceum"	"Anarthrophyllum_cumingii"	"Loasa_heterophylla"	"Quinchamalium_chilensis"	"Sanicula_graveolens"	"Sisyrinchium_philippii"	"Adesmia_exilis"	"Bowlesia_tropaeolifolia"	"Calceolaria_montana"	"Chaetanthera_microphylla"	"Haplopappus_chysanthemifolius"	"Leucocoryne_pauciflora"	"Mustisia_acerosa"	"Mustisia_subulata"	"Oxalis_cinerea"	"Oxalis_geminata"	"Oxalis_sp1_M_PL_001"	"Schizanthus_grahamii"	"Senecio_lithostaurus"	"Valeriana_gracileps"	"Asteriscium_aemocarpon"	"Berberis_montana"	"Erodium_cicutarium"	"Leuceria_landbeckii"	"Nardophyllum_lanatum"	"Rhodophiala_montana"	"Trichocereus_chiloensis"	"Tropaeolum_sessilifolium"	"Viviania_marifolia"	"Acaena_pinn"	"Adesmia_montana"	"Barneoudia_chilensis"	"Calceolaria_arac"	"Calceolaria_biflora"	"Calceolaria_indet"	"Cardamine_nivalis"	"Clarkia_tenella"	"Collomia_biflora"	"Cynoglossum_sp1_M_PL_001"	"Hippeastrum_uni"	"Lathyrus_subandinus"	"Lepidium_suffruticosum"	"Leucocoryne_ixioides"	"Loasa_sigmoidea"	"Lupinus_microcarpus"	"Malesherbia_linearifolius"	"Nothoscordum_andinum"	"Oenothera_acaulis"	"Salpiglossus_sp1_M_PL_001"	"Solanum_tomatillo"	"Solenomelus_sisyrinchium"	"Tetraglochin_alatum"	"Tristagma_sessile"	"Tropaeolum_polyph"	"Tropaeolum_tricolor"	"Scaeva_melanostoma"	"Unidentified_sp1_M_PL_001"	"Unidentified_sp2_M_PL_001"	"Megachile_semirufa"	"Centris_cineraria"	"Megachile_sp1_M_PL_001"	"Caenohalictus_sp1_M_PL_001"	"Alloscirtetica_sp1_M_PL_001"	"Auca_coctei"	"Anthidium_chilensis"	"Etcheverrius_chilensis"	"Villa_sp1_M_PL_001"	"Bombus_dahlbomii"	"Megachile_sp2_M_PL_001"	"Panur_sp1_M_PL_001"	"Unidentified_sp3_M_PL_001"	"Anthidium_funereum"	"Unidentified_sp4_M_PL_001"	"Anthidium_gayi"	"Villa_hypoxantha"	"Villa_verdensis"	"Anthidium_decapsilum"	"Cadeguala_occidentalis"	"Centris_nigerrima"	"Unidentified_sp5_M_PL_001"	"Unidentified_sp6_M_PL_001"	"Xanthocolletes_sicheli"	"Alloscirtetica_rufitarsis"	"Faunula_leucoglene"	"Hypodynerus_sp1_M_PL_001"	"Lyophlaeba_lugubris"	"Ruiziella_luctuosa"	"Truphloechus_bellus"	"Unidentified_sp7_M_PL_001"	"Villa_semifuscata"	"Yramea_lathonoides"	"Alloscirtetica_gayi"	"Anthophora_incerta"	"Anthophora_sp1_M_PL_001"	"Centris_sp1_M_PL_001"	"Chaetodemoticus_chilensis"	"Euryglostromyia_philippii"	"Habromyia_lipoflava"	"Hypodynerus_sp2_M_PL_001"	"Hypodynerus_sp3_M_PL_001"	"Liphanthus_sabulosus"	"Lithurgomma_wagenknechti"	"Mesonychium_gayi"	"Pseudolucia_chilensis"	"Ruizantheda_mutabilis"	"Spathipalpus_philippii"	"Tatochila_mercedis"	"Unidentified_sp8_M_PL_001"	"Villa_flavicura"	"Xanthocolletes_incahuasi"	"Andinus_venustus"	"Anthidium_adriani"	"Caenohalictus_sp2_M_PL_001"	"Caenohalictus_sp3_M_PL_001"	"Caupolicana_dimidiata"	"Chilicola_sp1_M_PL_001"	"Chilicola_sp2_M_PL_001"	"Chilimelissa_sp1_M_PL_001"	"Coelioxys_sp1_M_PL_001"	"Colletes_aruacariae"	"Colletes_fulvipes"	"Colletes_sp1_M_PL_001"	"Corynurus_sp1_M_PL_001"	"Dasybasis_sp1_M_PL_001"	"Dialictus_sp1_M_PL_001"	"Elaphroptera_relicta"	"Eristalis_tenax"	"Hemicolletes_ruizii"	"Hypsochila_wagenknechti"	"Isepeolus_niveiventris"	"Liphanthus_sp1_M_PL_001"	"Liphanthus_sp2_M_PL_001"	"Phulia_nymphula"	"Prosopochaeta_caliginosa"	"Prosopochaeta_sp1_M_PL_001"	"Scaptia_atra"	"Svastrides_melanura"	"Tapinotaspis_caerulea"	"Tapinotaspis_herbsti"	"Tatochila_sp1_M_PL_001"	"Unidentified_sp10_M_PL_001"	"Unidentified_sp11_M_PL_001"	"Unidentified_sp12_M_PL_001"	"Unidentified_sp13_M_PL_001"	"Unidentified_sp14_M_PL_001"	"Unidentified_sp15_M_PL_001"	"Unidentified_sp16_M_PL_001"	"Unidentified_sp17_M_PL_001"	"Unidentified_sp18_M_PL_001"	"Unidentified_sp9_M_PL_001"	"Vibrissomyia_sp1_M_PL_001"	"Villa_arenarus"	"Villa_durvillei"	"Villa_gayi"	"Villa_guttapennis"	"Xanthocolletes_sp1_M_PL_001"
"Phacelia_secunda"	1.00360830843368	0.000712301755284355	0.000779013337425767	0.000815130135989337	6.7623739991542e-05	0.000153469775455827	0.000252626074172751	4.93606948633509e-05	0.000317236472165675	9.30918710575103e-05	0.000164009746038879	0.000101359299318922	0.000211693361972835	2.76466510654702e-05	0.000153090217467523	1.24845309625957e-05	4.8981469186164e-05	8.97630932269572e-05	1.21951617831648e-05	3.94564826216788e-05	0.000245032678939144	0.000128091244836606	0.000171042085849182	7.67145153720541e-05	0.000202202391342815	1.21351589544807e-05	3.1463260509564e-05	8.10953370451112e-05	0.000152919184756104	3.69819214606241e-05	3.14593813558342e-05	0.000166207836258819	1.2181037443466e-05	1.21031730587453e-05	7.98633178740592e-05	3.57170150173079e-07	1.21727815577811e-05	7.63492005241271e-05	1.24338777048944e-05	3.04156080252863e-05	4.87314831440039e-05	3.20129752704032e-07	5.07488678025083e-05	3.04764286506448e-05	1.85734107545788e-05	1.85783471491578e-05	0.000138708388586466	5.70200895895409e-05	1.20720170859622e-05	1.16603645171313e-07	1.84917846998645e-05	1.2031777029009e-05	4.30955776621957e-05	2.01761914312863e-07	4.85904786152318e-05	0	4.95555853330512e-05	1.76639517889638e-07	1.1964929265248e-05	7.51784700393276e-08	6.68477637609694e-08	2.39532439165092e-07	0	1.84249369361035e-05	6.68477637609694e-08	1.84249369361035e-05	4.82974106217559e-08	3.11306483969476e-05	0	3.11862768095342e-05	2.10572540013866e-07	2.57418239346652e-08	1.84249369361035e-05	1.84249369361035e-05	0	6.67857710382942e-08	2.57418239346652e-08	1.84249369361035e-05	1.84249369361035e-05	1.84249369361035e-05	1.1964929265248e-05	1.1964929265248e-05	2.70205090355715e-05	1.84249369361035e-05	0.00406807595018433	0.00405348612594278	1.40380303898036e-05	0.00405307635533572	0.00405421598523945	0.00404698429160319	0.0040288104284982	0.00404282215563668	1.21422735496704e-05	0.00403635838989911	1.27579022573979e-05	1.4491905487871e-05	0.00403215392667923	0.0040379311804201	8.98512870277028e-06	9.87031701404764e-06	1.08196953266839e-05	5.19374695759608e-06	0.0040328381551002	2.48779407051716e-06	0.004025080137068	0.00402764915695772	0.00402979269622235	9.58129756660368e-06	2.19365158614964e-06	1.02967295738661e-06	7.16567259542906e-06	0.00402626784653162	5.10018783172598e-06	2.00357313114883e-06	2.98513599139906e-06	6.31717620041598e-06	0.0040196786205365	2.64612410917165e-06	2.14967245494708e-06	1.44892231865268e-06	7.0986712890537e-06	0.004017670968986	0.00401999761471632	0	2.19583508257338e-06	5.97884357177577e-06	7.23435311705634e-07	1.30666714921541e-06	0.004017670968986	1.50356940078655e-06	0.00402070346555001	8.7964925570301e-06	1.03142796421589e-05	0.00401851711171702	3.73134219992603e-06	7.32161323361159e-06	8.22761941788186e-07	1.65725533685239e-06	3.53675536240216e-06	1.1805367342756e-06	0.00401443323373471	2.05012182548599e-06	2.05012182548599e-06	3.52484969072972e-06	1.1805367342756e-06	6.27023181530258e-06	2.08075516043261e-07	3.02419088532621e-06	0.00401443323373471	2.52626074172751e-06	2.52626074172751e-06	6.2926521019128e-07	1.62190674090222e-06	6.29265210191279e-07	7.39638429212481e-07	3.23773525129252e-06	6.2926521019128e-07	3.94952158078146e-07	2.1348540806101e-06	0	0	5.20182615319554e-07	3.02579326468632e-07	5.20182615319553e-07	0.0040144332337347	0.0040144332337347	2.05012182548599e-06	2.05012182548599e-06	1.1805367342756e-06	5.20182615319553e-07	5.20182615319553e-07	4.02400569532074e-07	2.0325269638608e-07	2.0325269638608e-07	6.19113691819291e-07	2.42703179089614e-07	0	4.08387798231907e-06	2.42703179089614e-07	1.62190674090222e-06	4.9360694863351e-07	2.1870031066789e-06	4.9360694863351e-07	1.16364838821888e-06	1.19056716724359e-08
"Senecio_bustillosianus"	0.00080943381282313	1.00241648399728	0.000182052093332234	0.000107551133925017	0.000122720877509881	0.00040441590257064	0.00016751230213209	0.000300569614355953	8.02655584405683e-05	0.000250277754912996	7.88455859376406e-05	0.00034328436534581	0.000200062987420925	0.000223954597228921	0.000100768541526003	9.32640808968068e-05	0.000144808235726162	0.000180712258510661	3.57809931082298e-05	0.000218080969828565	0.000335188563909904	0.000202614379096283	7.9787048527956e-05	0.000177366770416492	2.14385931208568e-05	3.58119887475504e-05	3.57104410270985e-05	0.000149463146630752	0.000282074286566152	6.58915569102714e-05	9.29243775616819e-05	0.000188593942504127	3.58371418756751e-05	3.56584881381426e-05	4.91733007694665e-05	1.46496083827113e-07	0.00010074589425754	2.12115643104085e-05	0.000166178320055574	3.46172657305796e-05	7.90684054513672e-05	0.000108381603612012	0.00016548171412066	3.46046380127124e-05	2.10679236180961e-05	4.286832486948e-05	0.000157335891559671	6.47611579012605e-05	3.55962225452717e-05	2.20521618928759e-05	4.27611880401591e-05	3.54775684701208e-05	4.8945066815444e-05	7.28367865187788e-05	1.38000796639477e-05	0	5.62286863854822e-05	2.19975991910833e-05	1.36069408066766e-05	1.51350300260185e-07	2.18706276634442e-05	1.73220215563748e-07	0	2.08905603767149e-05	2.18706276634442e-05	2.08905603767149e-05	1.99257266539068e-07	3.53381260087673e-05	0	3.52660842761979e-05	0.000152577928072085	1.197645471881e-07	2.08905603767149e-05	2.08905603767149e-05	0	1.84761276042533e-07	1.197645471881e-07	2.08905603767149e-05	2.08905603767149e-05	2.08905603767149e-05	1.36069408066766e-05	1.36069408066766e-05	3.06490360142128e-05	2.08905603767149e-05	0.00462635987427003	0.00459592328287728	0.00459283180932329	0.00459735540213192	0.00458459095590573	0.00459395638113975	2.12452742998262e-05	1.69252415324442e-05	0.00458695429698011	0.00457759000446692	0.00458365441675912	0.00457715429361846	0.00457708337977173	1.03448602690903e-05	0.00457547276734189	0.00456878280511936	0.0045740582470191	6.42820975925553e-06	7.46931864506862e-06	9.07671147158365e-06	0.00457103856346299	6.55263217488801e-06	6.25726329955913e-06	6.92880862254991e-06	7.64689289757705e-06	4.790581887524e-06	4.046865059862e-06	5.36542376133059e-06	0.0045668819033213	5.54283828127598e-06	5.34117528368002e-06	0.00457733784216255	1.03187715758442e-05	6.90282314214159e-06	9.46415985392265e-06	5.97771799617204e-06	4.84770750356009e-06	0.00455967629887532	4.53810734652277e-06	0	2.53943055278278e-06	6.83964943041604e-06	1.54035663521317e-06	3.26711618911806e-06	0.00455967629887531	3.0270060052037e-06	4.06505166610035e-06	2.50243943612872e-06	1.25608827722496e-06	8.82421131645759e-06	0.00455944425976758	0.00456202503968919	1.83546895352958e-06	6.13416807997199e-06	8.96722741022775e-07	3.1108915582357e-06	3.23773525129253e-06	9.85569824220507e-07	9.85569824220507e-07	8.91839538228537e-07	3.1108915582357e-06	8.27316414807824e-07	1.55440134828011e-06	2.85804267744179e-06	3.23773525129253e-06	1.6751230213209e-06	1.6751230213209e-06	7.1420882054197e-07	2.98926293261503e-06	7.1420882054197e-07	1.31783113820543e-06	0.00455643856362402	7.1420882054197e-07	3.19935138898459e-06	3.37690631827139e-06	0	0	9.4400675007601e-07	8.91462203453565e-07	9.4400675007601e-07	3.23773525129252e-06	3.23773525129252e-06	9.85569824220507e-07	9.85569824220508e-07	3.1108915582357e-06	9.4400675007601e-07	9.4400675007601e-07	1.18654075150906e-06	5.96349885137163e-07	5.96349885137164e-07	7.02264120603204e-07	7.16239774951008e-07	0	5.58647606516506e-06	7.16239774951009e-07	2.98926293261503e-06	3.00569614355953e-06	1.43955059322861e-06	3.00569614355953e-06	3.12847193641245e-06	4.88320279423709e-09
"Stachys_albi"	0.00139109524540316	0.000286081860950654	1.00228262269522	0.000824623015457153	2.19205562195386e-05	0.000207633863858619	0.000384054034136003	2.18559977628905e-05	0.000385353325248611	2.18694110435726e-05	0.000103862995194962	0.000360332774626661	0.000287377267742098	4.88735099804563e-05	4.44460122747655e-07	2.17695083999403e-05	2.18368001003474e-05	6.97507704251448e-05	2.14534808560499e-05	6.97894462400334e-05	7.72869059089392e-05	0.00022784543472236	0.000125292067266033	0.000494559448098392	0.000327187350097628	2.14285899298953e-05	5.57621873544087e-05	3.31689192898784e-07	5.67140954806158e-07	3.42361564887229e-07	5.56464309268483e-05	0.00020640015222102	2.13546854696249e-05	2.13940954438024e-05	7.68309621557209e-05	3.95149471758761e-07	2.14070233566653e-05	0.000282672131246083	0.000380491298402147	2.14097152466918e-05	2.15153799304712e-05	2.25091566538729e-07	5.18865665206629e-07	2.14418194095905e-05	1.81057110534788e-07	2.2452436680236e-07	0.000103596192620312	0.000101386840422886	2.13766922435386e-05	6.80270953775601e-08	1.7430060020754e-07	2.13054366027268e-05	7.67362137791012e-05	1.34974753069341e-07	2.14137931765328e-05	0	5.56050777765819e-05	4.44995002361933e-08	2.12613658227575e-05	5.84177306743256e-08	4.40707799693545e-08	0.000179792772083235	0	1.30229820238186e-07	4.40707799693545e-08	1.30229820238186e-07	8.54287026924781e-08	5.54748479563436e-05	0	5.53669452125933e-05	4.38700640242933e-08	1.8119603696173e-08	1.30229820238186e-07	1.30229820238186e-07	0	6.55896400161318e-08	1.8119603696173e-08	1.30229820238186e-07	1.30229820238186e-07	1.30229820238186e-07	2.12613658227575e-05	2.12613658227575e-05	4.80172881893298e-05	1.30229820238186e-07	0.00722886437973754	2.86505604524009e-05	9.25486379356444e-06	0.00720259322839946	0.00719770287763714	0.00721173023432467	1.67670089152813e-05	0.00720311135643253	8.18135757899877e-06	2.49514961891259e-05	9.28543917940552e-06	4.61873600398716e-06	0.00718172856610874	0.00719243905398271	1.52874093687798e-05	7.11107277569225e-06	2.27399382303301e-05	3.01342599568918e-06	0.00718145351297007	1.19781577041028e-06	1.05979609194225e-05	1.86951799058618e-05	0.00717535092924064	0.0071917108833294	1.49755869795558e-06	7.2478414784692e-07	7.16354174825175e-06	0.00717106922562677	1.9131026441397e-05	1.96768920048396e-06	7.58776544694493e-07	1.3161019207288e-06	5.58207323103371e-06	1.82007053066695e-06	5.72899618372306e-06	2.56286108077435e-06	0.00716905277964206	6.86475307684287e-06	0.00716472597166172	0	8.57440533677617e-09	0.00717184463396018	5.26177677494719e-07	1.55978043639843e-06	6.86475307684287e-06	1.16835461348651e-06	1.19076349466677e-05	1.01837943064151e-05	1.28870009670076e-05	6.85249608009494e-06	1.51893207285915e-06	2.58848719371257e-06	7.03472049322282e-07	4.91927615673563e-07	4.29487526293209e-06	1.59718356814322e-06	5.56438098161262e-06	1.29828743993703e-06	1.29828743993703e-06	4.28170361387346e-06	1.59718356814322e-06	6.34325396505502e-06	3.62825139999005e-07	4.10538953917283e-06	5.56438098161262e-06	3.84054034136003e-06	3.84054034136003e-06	1.11524374708817e-06	6.63378385797568e-09	1.11524374708817e-06	6.84723129774457e-09	1.30037209523025e-06	1.11524374708817e-06	6.98192999720804e-07	3.79742391203933e-06	0	0	1.6861966322722e-07	5.34852386095061e-07	1.6861966322722e-07	5.56438098161262e-06	5.56438098161262e-06	1.29828743993703e-06	1.29828743993703e-06	1.59718356814322e-06	1.6861966322722e-07	1.6861966322722e-07	7.12556408117954e-07	3.57558014267498e-07	3.57558014267498e-07	6.03523701782628e-09	4.28571798597906e-07	0	1.28811509848232e-06	4.28571798597907e-07	6.63378385797568e-09	2.18559977628905e-07	6.3494303249665e-09	2.18559977628905e-07	2.73367638044658e-07	1.31716490586254e-08
"Adesmia_conferta"	0.00156755795382565	0.000182009611257721	0.000888055555107704	1.00310616503837	2.36058164742659e-05	1.34862667304999e-06	0.000689399807734492	2.33150700369039e-05	0.000557108506514866	2.32784723757228e-05	0.000208863707108303	2.38025320507879e-05	0.000294853835350511	6.14988402954369e-07	4.78891119746022e-07	2.33314431938669e-05	2.32678461151212e-05	0.000120070489590255	2.30521796396066e-05	2.34286070334184e-05	8.32602996830496e-05	2.37357867144301e-05	0.000276511961517	8.71033309320949e-05	0.000738760211687897	2.30066194138074e-05	6.01119447498533e-05	2.94027245255265e-07	5.44299871168651e-07	4.04255471306869e-07	5.99374993181706e-05	9.74860813626207e-05	2.29457470039073e-05	2.29882580519903e-05	8.28048807058421e-05	6.1582682734451e-07	2.30335336841014e-05	0.000111170200675736	2.32736283545716e-05	2.30090365171167e-05	2.31806550772807e-05	1.89394470542861e-07	9.68923388392525e-05	2.3043684152248e-05	1.9141727405971e-07	2.3084720482395e-07	6.01890319515505e-05	0.000109235139119441	2.29695380509494e-05	6.57208788995677e-08	1.76770398011117e-07	2.28929729241129e-05	2.30888194473947e-05	1.30418975297836e-07	2.30400943172923e-05	0	3.7261692129287e-07	4.05113317593703e-08	2.28529049357685e-05	1.00561549070565e-07	4.0067988344439e-08	2.60375024888897e-07	0	1.36702409666678e-07	4.0067988344439e-08	1.36702409666678e-07	6.31743901954706e-08	2.35914511626192e-07	0	5.9710709581737e-05	2.80335254926822e-08	1.94291716814569e-08	1.36702409666678e-07	1.36702409666678e-07	0	1.33167721265276e-08	1.94291716814569e-08	1.36702409666678e-07	1.36702409666678e-07	1.36702409666678e-07	2.28529049357685e-05	2.28529049357685e-05	2.90308154918237e-07	1.36702409666678e-07	0.00776998767816129	3.00745301266691e-05	8.41427755233219e-06	4.35462232377355e-05	0.00776239224562581	3.0668886511405e-05	2.05908319676145e-05	0.0077662694877047	8.13158882580571e-06	0.00773778988323129	6.3691449526406e-06	5.14187374094202e-06	1.66239608979567e-05	0.00775411862688261	3.65779775723337e-06	9.83925319919184e-06	7.14077645341308e-06	3.24460840877002e-06	0.00775048395761737	1.28264452775643e-06	9.40071074476373e-06	0.00773419183508839	0.0077350048498231	1.04150009955559e-05	8.64800481567939e-07	7.77166867258275e-07	1.21297186946478e-05	0.00772881475530627	1.94314019878099e-06	3.99503163795827e-07	8.13635677177381e-07	8.41005764780466e-07	6.28795911443662e-06	1.2169049885158e-06	9.62044259087601e-07	1.89523170586412e-06	8.08532058369692e-06	7.09754823011042e-06	1.26134857803576e-05	0	8.86686829862598e-09	7.11904157687408e-06	5.65786197641642e-07	1.68002068660246e-06	7.09754823011042e-06	2.0112309814113e-06	0.00772247150134122	0.00772309526760326	0.00773097647375967	7.65790347668675e-06	1.06046711517686e-06	2.21498807619199e-06	7.56289654947957e-07	5.24131605065575e-07	6.21062207774334e-06	1.03740513311538e-08	6.2702318153026e-06	2.61079633885379e-06	2.61079633885379e-06	6.19009451683185e-06	1.03740513311538e-08	0.00771620126952591	3.88857386564449e-07	4.21219764786444e-06	6.2702318153026e-06	6.89399807734492e-06	6.89399807734492e-06	1.20223889499707e-06	5.88054490510529e-09	1.20223889499707e-06	8.08510942613738e-09	8.27316414807824e-07	1.20223889499707e-06	8.78554861363384e-09	3.95596445240502e-07	0	0	1.81583203648199e-07	5.74706451299758e-07	1.81583203648199e-07	6.27023181530259e-06	6.27023181530259e-06	2.61079633885379e-06	2.61079633885379e-06	1.03740513311538e-08	1.81583203648199e-07	1.81583203648199e-07	7.65651268364981e-07	3.84202993993443e-07	3.84202993993443e-07	6.38057580199034e-09	4.60132388276148e-07	0	1.38767166138416e-06	4.60132388276148e-07	5.88054490510529e-09	2.3315070036904e-07	6.84130171065746e-09	2.3315070036904e-07	2.90980904696535e-07	2.05275609114836e-08
"Calandrinia_affinis"	0.000130045653829888	0.000207681485016722	2.36067528518108e-05	2.36058164742659e-05	1.00468365000656	0.000108570416367755	0.000182052350559614	0.000249918804948221	2.33300421287277e-05	0.00021591846129717	0.000106497516352266	2.33404323615882e-05	3.00534117298405e-07	4.69006230166308e-07	7.32255703903933e-05	6.04883310510674e-05	0.000204661749966324	6.03622643157074e-05	0.000448699946926164	2.36848277758397e-05	2.33600064476899e-05	2.33131865783369e-05	2.32134883554821e-05	2.73215070848131e-07	3.55659127176932e-05	6.05451636377858e-05	1.30522899324081e-07	2.04731539794484e-07	3.57006572268547e-05	0.000182123148475858	0.000387530004824351	2.02374094665325e-07	0.000215364319355476	0.00044819372051178	9.39174744388395e-05	5.65819787657592e-08	0.000170819837992146	3.54460824883443e-05	2.30747981490011e-05	5.83541241708065e-05	0.000204194444158406	2.72963655989845e-07	2.73881134025511e-07	5.86223925113272e-05	3.57819766457683e-05	7.27992198650377e-05	2.58347369999527e-07	2.30706002822424e-05	6.02971962499667e-05	0.000192106984380752	7.24818501109267e-05	6.00962055958001e-05	2.30208643566153e-05	3.7198091773866e-05	9.34708117620599e-05	0	3.54065088717418e-05	3.72820255173991e-05	2.29596891210448e-05	5.05546602309107e-08	3.71365164747553e-05	4.21952504810706e-08	0	3.53453336361714e-05	3.71365164747553e-05	3.53453336361714e-05	3.37223988301207e-07	6.11752355704201e-08	0	1.29292922668645e-07	5.54521703883982e-08	4.91014135902817e-08	3.53453336361714e-05	3.53453336361714e-05	0	1.4201291689258e-07	4.91014135902817e-08	3.53453336361714e-05	3.53453336361714e-05	3.53453336361714e-05	2.29596891210448e-05	2.29596891210448e-05	4.553692050276e-08	3.53453336361714e-05	0.00780629430115523	0.00777597339995771	0.00779866845969862	6.830538075414e-06	1.68080799469239e-05	7.95278062415462e-06	0.00775622349051164	4.44022758782205e-06	5.5417769199641e-06	4.00151133007586e-06	1.29829554631081e-05	9.59585980381545e-06	3.19501328763378e-06	4.0987521184298e-06	8.29608525139544e-06	0.0077506542677442	2.12905628203361e-06	1.9042185246662e-05	3.40222724214497e-06	0.00774852339529984	4.17587634140607e-06	1.42525827639659e-06	1.12960817251417e-06	1.68781001924283e-06	8.27109549738065e-06	1.96405654361127e-06	1.73351737423882e-06	8.70385482194973e-07	2.04660143639874e-06	4.2603875067774e-06	8.92937561037474e-06	1.66356511165194e-06	2.28027533686227e-06	1.34051777847471e-08	3.84076164835603e-06	1.01167196490362e-05	1.74083964644183e-07	1.46418936539557e-06	6.88802278546775e-07	0	2.91018085287557e-06	9.37779601527259e-07	0.00773581410173	0.00773802401940183	1.46418936539556e-06	1.01109320461822e-06	7.01765818967753e-07	2.00210670924434e-06	8.92901458002062e-07	9.09516056114385e-07	3.44319479955822e-06	1.33334019087084e-06	0.00773954061229402	5.19816881569685e-06	2.61108756278056e-07	8.35157048982733e-07	5.20182615319554e-07	1.33121895440332e-06	1.33121895440332e-06	2.59222690319197e-07	8.35157048982733e-07	1.81583203648199e-07	1.00813885085112e-06	4.29334453283435e-09	5.20182615319554e-07	1.82052350559614e-06	1.82052350559614e-06	2.61045798648163e-09	4.09463079588968e-09	2.61045798648163e-09	3.64246296951716e-06	9.4400675007601e-07	2.61045798648163e-09	6.70008900237583e-09	3.88553109638949e-07	0	0	0.00772833576928122	1.12048430127945e-05	0.00772833576928122	5.20182615319554e-07	5.20182615319554e-07	1.33121895440332e-06	1.33121895440332e-06	8.35157048982732e-07	0.00772833576928122	0.00772833576928122	2.00990654166556e-06	7.47833244876941e-06	7.47833244876942e-06	1.19273255485894e-06	1.21090327275572e-06	0	3.89333440794832e-07	1.21090327275572e-06	4.09463079588968e-09	2.49918804948221e-06	1.04607957700562e-06	2.49918804948221e-06	2.69898076621463e-06	1.88606595885864e-09
