"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Roscheria_melanochaetes"	"Erythroxylum_sechellarum"	"Dillenia_ferruginea"	"Dillenia_suffruticosa"	"Excoecaria_benthiamiana"	"Memecylon_eleagni"	"Gastonia_crassa"	"Psychotria_pervillei"	"Syzygium_wrightii"	"Apis_mellifera"	"Lasioglossum_mahense"	"Neophyllomyza_approximatonervis"	"Forcipomyia_sp1_M_PL_128"	"Unidentified_sp6_M_PL_128"	"Xylocopa_caffra"	"Unidentified_sp1_M_PL_128"	"Mabuya_sechellensis"	"Nectarinia_dussumieri"	"Lygistorrhina_sp1_M_PL_128"	"Ornidia_obesa"	"Phelsuma_sp1_M_PL_128"	"Unidentified_sp7_M_PL_128"	"Cratopus_aurostriatus"	"Unidentified_sp5_M_PL_128"	"Hemipyrellia_germana"	"Rhiparida_seychellensis"	"Unidentified_sp3_M_PL_128"	"Unidentified_sp4_M_PL_128"	"Chalcidoma_disjunctum"	"Polistes_olivaceus"	"Simosyrphus_aegyptius"	"Unidentified_sp2_M_PL_128"
"Syzygium_wrightii"	0.000380273582012316	0.000379776558533456	1.9773347387687e-06	0.0003747809515081	0.00121972506762684	0.000375773902479652	0.000372878595410898	0.000375962096000418	0.00251787773929964	0.00121432466292217	1.00288765961048	0.0335590735869808	5.93425258806932e-05	3.46229252901887e-05	4.26480871713444e-06	4.7472069816682e-06	3.28545478764357e-05	1.17840506371428e-05	0.0335135179116593	0.0335642047793594	2.14651673876306e-05	2.0328751127114e-05	9.29017269806819e-05	4.7472069816682e-06	4.26480871713444e-06	3.9546694775374e-08	2.0328751127114e-05	2.0328751127114e-05	4.7472069816682e-06	4.7472069816682e-06	7.51924192000836e-06	7.51924192000837e-06	1.25257967493217e-05	4.22526202235907e-06
"Apis_mellifera"	0.011249927777749	0.011255927401676	3.78558049381982e-05	0.0111907370559339	0.011251955886836	0.0112120161226946	0.0111465794121754	0.0112260262938065	4.86891588853649e-05	0.0112040282330792	0.0111863578623269	1.00319214709578	0.00114334409028573	0.000405857019456289	0.000125756313629309	0.000140699092520951	0.000561266468870417	0.000350276839505439	0.000374501567373744	0.000842134871314655	0.000638722858582624	0.000187532598113932	0.000267321262014341	0.000140699092520951	0.000125756313629309	7.57116098763964e-07	0.000187532598113932	0.000187532598113933	0.000140699092520951	0.000140699092520951	0.00022452052587613	0.00022452052587613	0.000373733870756485	0.000124999197530545
"Lasioglossum_mahense"	0.0202084144957142	0.0202192127627919	6.79799627776345e-05	0.0201021755626209	3.57452401669538e-05	2.30117281465868e-05	2.28668818057147e-05	0.020165566436691	2.86797700797733e-05	0.0201008426537779	3.56055155284159e-05	0.00205801936251432	1.00205318301221	0.00072841860444127	0.000225897538096821	0.000252740159534899	1.36281160766879e-06	0.000629208866830642	2.14284285360631e-06	0.000505259663200838	0.0011473506171302	5.95754002782564e-07	0.00047823409071216	0.000252740159534899	0.000225897538096821	1.35959925555269e-06	5.95754002782564e-07	5.95754002782564e-07	0.000252740159534899	0.000252740159534899	0.00040331132873382	0.00040331132873382	7.67057604886225e-07	0.000224537938841269
"Neophyllomyza_approximatonervis"	0.0336358024554976	6.31864788208925e-05	0.0336027643238791	5.03491632906753e-05	3.47345216239172e-05	1.36256409546696e-05	1.35285673152096e-05	7.30094457056114e-05	3.36157411110918e-05	0.0334548617466121	3.46229252901887e-05	0.00121757105836886	0.00121403100740212	1.00188215796854	0.001045786424872	7.89830985261156e-07	1.03309672555427e-06	0.00104724661378611	2.27462221337602e-06	0.000839225074572411	0.000376199274822701	5.78908693731953e-07	0.000375641494083382	7.89830985261156e-07	0.001045786424872	0.000672055286477581	5.78908693731953e-07	5.78908693731953e-07	7.89830985261156e-07	7.89830985261156e-07	1.46018891411223e-06	1.46018891411223e-06	4.54188031822319e-07	0.000373731138394417
"Forcipomyia_sp1_M_PL_128"	0.0503722321412399	5.52791545996722e-05	0.0503619842039977	3.63024438906905e-05	6.40309420869361e-06	6.32477547065932e-06	6.28781568146544e-06	7.01410559244859e-05	1.88097123302196e-05	6.99393996817995e-05	6.39721307570166e-06	0.00056590341133189	0.000564743845242053	0.001568679637308	1.00156693115232	6.90989432495903e-07	3.17544085833537e-07	0.00156833397343444	8.40230846864043e-07	2.69543407572059e-06	0.000561592539131518	1.0671823681156e-07	0.000561009448079503	6.90989432495903e-07	0.00156693115231595	0.00100723968407995	1.0671823681156e-07	1.0671823681156e-07	6.90989432495903e-07	6.90989432495903e-07	1.40282111848972e-06	1.40282111848972e-06	2.10825849021977e-07	0.000559691468236
"Unidentified_sp6_M_PL_128"	0.000123855718979007	0.10062656127784	2.90210483475286e-07	8.14079848763918e-05	1.42543022604871e-05	1.41525505902634e-05	1.40699092520951e-05	3.95746729749679e-05	4.21921982674842e-05	3.95005636316665e-05	1.42416209450046e-05	0.00126629183268856	0.0012637007976745	2.36949295578347e-06	1.38197886499181e-06	1.00125783201597	7.09323390683566e-07	2.17347232449116e-06	1.88112730708296e-06	3.10621310221608e-06	0.0012619217901242	2.37571704341451e-07	0.00126061459723724	0.001257832015973	1.38197886499181e-06	5.80420966950571e-09	2.37571704341451e-07	2.37571704341451e-07	0.001257832015973	0.001257832015973	7.91493459499358e-07	7.91493459499358e-07	4.71751686342115e-07	1.3761746553223e-06
"Xylocopa_caffra"	2.83754425959009e-05	2.83729356273426e-05	1.1306951617635e-07	2.81851122950383e-05	0.0504271923575289	0.0503216944560216	2.80633234435209e-05	2.82739941327181e-05	2.12644570253003e-05	4.92840400999148e-05	4.92818218146536e-05	0.00252569910991688	3.40702901917197e-06	1.54964508833141e-06	3.17544085833537e-07	3.54661695341783e-07	1.00251784302116	8.83023968487901e-07	2.35154262799847e-06	0.000844036849589311	1.60944813401974e-06	0.000840453205958814	1.37875962502847e-06	3.54661695341783e-07	3.17544085833537e-07	2.261390323527e-09	0.000840453205958815	0.000840453205958815	3.54661695341783e-07	3.54661695341783e-07	5.65479882654363e-07	5.65479882654363e-07	0.00167738981520072	3.1528269551001e-07
"Unidentified_sp1_M_PL_128"	0.0336250512759199	5.7959261986431e-05	0.0335972150723037	4.51775932576574e-05	1.18320046609925e-05	1.17444770392618e-05	1.16758946501813e-05	0.0335574360913806	1.2600028405803e-05	6.76252598592963e-05	1.17840506371428e-05	0.00105083051851632	0.00104868144471774	0.00104724661378611	0.00104555598228963	7.24490774830388e-07	5.886826456586e-07	1.00171670470412	8.12802634764861e-07	2.70063420893048e-06	0.00037584209139364	1.97200077683208e-07	0.000374756172565246	7.24490774830388e-07	0.00104555598228963	0.000671944301446073	1.97200077683208e-07	1.97200077683208e-07	7.24490774830388e-07	7.24490774830388e-07	0.000671148721827613	0.000671148721827613	3.91482567975393e-07	0.000373611680843555
"Mabuya_sechellensis"	7.51908064895393e-05	7.52450922833185e-05	2.3887207123592e-07	1.89124348965519e-05	0.000103281208850302	1.89056744148031e-05	1.87250783686872e-05	1.89486552641624e-05	0.0503075082210456	0.000102868098927999	0.0502702768674889	0.00168525705318185	5.35710713401577e-06	3.41193332006403e-06	8.40230846864043e-07	9.40563653541481e-07	2.35154262799846e-06	1.21920395214729e-06	1.00335259283628	0.00335688589223852	2.40643155553254e-06	1.72135348083836e-06	0.0016786929577605	9.40563653541481e-07	8.40230846864043e-07	4.7774414247184e-09	1.72135348083836e-06	1.72135348083836e-06	9.40563653541481e-07	9.40563653541481e-07	3.78973105283248e-07	3.78973105283248e-07	6.30189147160104e-07	8.35453405439325e-07
"Nectarinia_dussumieri"	8.30888761308983e-05	6.21242620443215e-05	2.12253651536268e-05	3.37790544125794e-05	0.0252365149331189	4.22952772801999e-05	2.10533717828664e-05	3.38879309418781e-05	0.0251801347990582	0.0251228435556579	0.0251731535845196	0.00189480346045798	0.000631574579001047	0.000629418805929309	1.34771703786029e-06	7.76553275554019e-07	0.000422018424794656	2.02547565669786e-06	0.00167844294611926	1.00272712261723	2.82573149076109e-06	0.000420608582218649	0.000841037589645616	7.76553275554019e-07	1.34771703786029e-06	4.24507303072537e-07	0.000420608582218649	0.000420608582218649	7.76553275554019e-07	7.76553275554019e-07	6.77758618837563e-07	6.77758618837563e-07	1.40984257600666e-06	9.23209734787758e-07
"Lygistorrhina_sp1_M_PL_128"	0.0335828132830927	0.0336512477366454	6.26328137768663e-05	0.0334565024396741	2.15463329382715e-05	2.1415796211259e-05	2.12907619527541e-05	7.23532652980744e-05	2.66634637230201e-05	7.21699494008761e-05	2.14651673876306e-05	0.00191616857574787	0.00191225102855033	0.000376199274822701	0.000374395026087679	0.000420640596708068	1.07296542267982e-06	0.00037584209139364	1.60428770368836e-06	3.76764198768145e-06	1.00190899971451	3.59105548971192e-07	0.000794671748644311	0.000420640596708068	0.000374395026087679	1.25265627553733e-06	3.59105548971192e-07	3.59105548971192e-07	0.000420640596708068	0.000420640596708068	1.44706530596149e-06	1.44706530596149e-06	7.13859873708633e-07	0.000373142369812141
"Ornidia_obesa"	1.90308075317853e-05	1.90057363473161e-05	9.91528301641564e-08	1.88487457665686e-05	0.100648099938321	0.000103142388368503	1.87532598113933e-05	1.89081879713251e-05	4.22949554689596e-05	6.09315843029096e-05	6.0986253381342e-05	0.00168779338302539	2.97877001391282e-06	1.73672608119586e-06	2.1343647362312e-07	2.37571704341451e-07	0.00168090641191763	5.91600233049623e-07	3.44270696167672e-06	0.0016824343288746	1.07731664691358e-06	1.0016774683323	1.85885697032661e-06	2.37571704341451e-07	2.1343647362312e-07	1.98305660328313e-09	0.00167746833230535	0.00167746833230535	2.37571704341451e-07	2.37571704341451e-07	3.78163759426503e-07	3.78163759426503e-07	3.43807961228344e-06	2.11453417019837e-07
"Phelsuma_sp1_M_PL_128"	0.0335479967507336	0.0336163892596598	6.25389633536283e-05	5.1340903379027e-05	3.71771394065322e-05	8.98662279730332e-06	8.91070873381137e-06	3.74936922788402e-05	0.0334809574282293	6.54078145485166e-05	9.29017269806819e-05	0.000801963786043023	0.0007970568178536	0.000375641494083381	0.000374006298719668	0.000420204865745747	9.19173083352314e-07	0.000374756172565245	0.001119128638507	0.00112138345286082	0.00079467174864431	6.19618990108869e-07	1.00190899229947	0.000420204865745747	0.000374006298719668	1.25077926707257e-06	6.19618990108869e-07	6.19618990108869e-07	0.000420204865745747	0.000420204865745747	7.49873845576805e-07	7.49873845576805e-07	2.99554093243444e-07	0.000372755519452596
"Unidentified_sp7_M_PL_128"	0.000123855718979007	0.10062656127784	2.90210483475286e-07	8.14079848763918e-05	1.42543022604871e-05	1.41525505902634e-05	1.40699092520951e-05	3.95746729749679e-05	4.21921982674842e-05	3.95005636316665e-05	1.42416209450046e-05	0.00126629183268856	0.0012637007976745	2.36949295578347e-06	1.38197886499181e-06	0.001257832015973	7.09323390683567e-07	2.17347232449116e-06	1.88112730708296e-06	3.10621310221608e-06	0.0012619217901242	2.37571704341451e-07	0.00126061459723724	1.00125783201597	1.38197886499181e-06	5.80420966950571e-09	2.37571704341451e-07	2.37571704341451e-07	0.001257832015973	0.001257832015973	7.91493459499358e-07	7.91493459499358e-07	4.71751686342115e-07	1.3761746553223e-06
"Cratopus_aurostriatus"	0.0503722321412399	5.52791545996722e-05	0.0503619842039977	3.63024438906905e-05	6.4030942086936e-06	6.32477547065932e-06	6.28781568146544e-06	7.01410559244859e-05	1.88097123302196e-05	6.99393996817995e-05	6.39721307570166e-06	0.00056590341133189	0.000564743845242053	0.001568679637308	0.00156693115231595	6.90989432495903e-07	3.17544085833538e-07	0.00156833397343444	8.40230846864044e-07	2.69543407572059e-06	0.000561592539131518	1.0671823681156e-07	0.000561009448079503	6.90989432495903e-07	1.00156693115232	0.00100723968407995	1.0671823681156e-07	1.0671823681156e-07	6.90989432495903e-07	6.90989432495903e-07	1.40282111848972e-06	1.40282111848972e-06	2.10825849021977e-07	0.000559691468236
"Unidentified_sp5_M_PL_128"	0.000336684004035867	4.64336773560457e-07	0.100536921739087	3.36937162985398e-07	1.18983396196988e-07	7.61917213131262e-08	7.57116098763964e-08	6.76768089157019e-05	1.68006401156982e-07	6.74596509134971e-05	1.18640084326122e-07	6.81404488887568e-06	6.79799627776344e-06	0.00201616585943275	0.00201447936815991	5.80420966950571e-09	4.522780647054e-09	0.00201583290433822	9.5548828494368e-09	1.69802921229015e-06	3.75796882661198e-06	1.98305660328313e-09	3.7523378012177e-06	5.80420966950571e-09	0.00201447936815991	1.00201073843478	1.98305660328313e-09	1.98305660328313e-09	5.80420966950571e-09	5.80420966950571e-09	1.35353617831404e-06	1.35353617831404e-06	2.53972404377087e-09	3.7409333781763e-06
"Hemipyrellia_germana"	1.90308075317853e-05	1.90057363473161e-05	9.91528301641564e-08	1.88487457665686e-05	0.100648099938321	0.000103142388368503	1.87532598113933e-05	1.89081879713251e-05	4.22949554689596e-05	6.09315843029096e-05	6.0986253381342e-05	0.00168779338302539	2.97877001391282e-06	1.73672608119586e-06	2.1343647362312e-07	2.37571704341451e-07	0.00168090641191763	5.91600233049623e-07	3.44270696167672e-06	0.0016824343288746	1.07731664691358e-06	0.00167746833230535	1.85885697032661e-06	2.37571704341451e-07	2.1343647362312e-07	1.98305660328313e-09	1.00167746833231	0.00167746833230535	2.37571704341451e-07	2.37571704341451e-07	3.78163759426503e-07	3.78163759426503e-07	3.43807961228344e-06	2.11453417019837e-07
"Rhiparida_seychellensis"	1.90308075317853e-05	1.90057363473161e-05	9.91528301641564e-08	1.88487457665686e-05	0.100648099938321	0.000103142388368503	1.87532598113933e-05	1.89081879713251e-05	4.22949554689596e-05	6.09315843029096e-05	6.0986253381342e-05	0.00168779338302539	2.97877001391282e-06	1.73672608119586e-06	2.1343647362312e-07	2.37571704341451e-07	0.00168090641191763	5.91600233049623e-07	3.44270696167672e-06	0.0016824343288746	1.07731664691358e-06	0.00167746833230535	1.85885697032661e-06	2.37571704341451e-07	2.1343647362312e-07	1.98305660328313e-09	0.00167746833230535	1.00167746833231	2.37571704341451e-07	2.37571704341451e-07	3.78163759426503e-07	3.78163759426503e-07	3.43807961228344e-06	2.11453417019837e-07
"Unidentified_sp3_M_PL_128"	0.000123855718979007	0.10062656127784	2.90210483475286e-07	8.14079848763918e-05	1.42543022604871e-05	1.41525505902635e-05	1.40699092520951e-05	3.95746729749679e-05	4.21921982674842e-05	3.95005636316665e-05	1.42416209450046e-05	0.00126629183268856	0.0012637007976745	2.36949295578347e-06	1.38197886499181e-06	0.001257832015973	7.09323390683566e-07	2.17347232449116e-06	1.88112730708296e-06	3.10621310221608e-06	0.0012619217901242	2.37571704341451e-07	0.00126061459723724	0.001257832015973	1.38197886499181e-06	5.80420966950571e-09	2.37571704341451e-07	2.37571704341451e-07	1.00125783201597	0.001257832015973	7.91493459499358e-07	7.91493459499358e-07	4.71751686342115e-07	1.3761746553223e-06
"Unidentified_sp4_M_PL_128"	0.000123855718979007	0.10062656127784	2.90210483475286e-07	8.14079848763918e-05	1.42543022604871e-05	1.41525505902635e-05	1.40699092520951e-05	3.95746729749679e-05	4.21921982674842e-05	3.95005636316665e-05	1.42416209450046e-05	0.00126629183268856	0.0012637007976745	2.36949295578347e-06	1.38197886499181e-06	0.001257832015973	7.09323390683566e-07	2.17347232449116e-06	1.88112730708296e-06	3.10621310221608e-06	0.0012619217901242	2.37571704341451e-07	0.00126061459723724	0.001257832015973	1.38197886499181e-06	5.80420966950571e-09	2.37571704341451e-07	2.37571704341451e-07	0.001257832015973	1.00125783201597	7.91493459499358e-07	7.91493459499358e-07	4.71751686342115e-07	1.3761746553223e-06
"Chalcidoma_disjunctum"	0.000130689545279886	6.33194767599486e-05	6.76768089157019e-05	6.29278919915912e-05	2.26898255655902e-05	2.25838801764667e-05	2.2452052587613e-05	0.100532026162293	1.80660556969762e-07	6.299698021429e-05	2.25577257600251e-05	0.00202068473288517	0.0020165566436691	4.38056674233669e-06	2.80564223697944e-06	7.91493459499358e-07	1.13095976530873e-06	0.00201344616548284	7.57946210566496e-07	2.71103447535025e-06	4.34119591788446e-06	3.78163759426503e-07	2.24962153673041e-06	7.91493459499358e-07	2.80564223697944e-06	1.35353617831404e-06	3.78163759426503e-07	3.78163759426503e-07	7.91493459499358e-07	7.91493459499358e-07	1.00201064052325	0.00201064052324586	7.52796005882223e-07	1.4521060586654e-06
"Polistes_olivaceus"	0.000130689545279886	6.33194767599486e-05	6.76768089157019e-05	6.29278919915912e-05	2.26898255655902e-05	2.25838801764667e-05	2.2452052587613e-05	0.100532026162293	1.80660556969762e-07	6.299698021429e-05	2.25577257600251e-05	0.00202068473288517	0.0020165566436691	4.38056674233669e-06	2.80564223697944e-06	7.91493459499358e-07	1.13095976530873e-06	0.00201344616548284	7.57946210566496e-07	2.71103447535025e-06	4.34119591788446e-06	3.78163759426503e-07	2.24962153673041e-06	7.91493459499358e-07	2.80564223697944e-06	1.35353617831404e-06	3.78163759426503e-07	3.78163759426503e-07	7.91493459499358e-07	7.91493459499358e-07	0.00201064052324586	1.00201064052325	7.52796005882223e-07	1.4521060586654e-06
"Simosyrphus_aegyptius"	3.77200776600165e-05	3.77401349073692e-05	1.26986202188544e-07	3.7521478823508e-05	0.000206284776737006	0.100540246523675	3.73733870756485e-05	3.76398002941111e-05	2.33958581641021e-07	3.763649589692e-05	3.75773902479652e-05	0.00336360483680837	3.83528802443112e-06	1.36256409546696e-06	4.21651698043955e-07	4.71751686342115e-07	0.00335477963040144	1.17444770392618e-06	1.26037829432021e-06	5.63937030402665e-06	2.1415796211259e-06	3.43807961228344e-06	8.98662279730333e-07	4.71751686342115e-07	4.21651698043955e-07	2.53972404377087e-09	3.43807961228344e-06	3.43807961228344e-06	4.71751686342115e-07	4.71751686342115e-07	7.52796005882223e-07	7.52796005882223e-07	1.00335134155079	4.19111974000184e-07
"Unidentified_sp2_M_PL_128"	0.100407780278444	0.000110093972425784	0.000187046668908815	7.22679506183956e-05	1.26872050211902e-05	1.25733592200055e-05	1.24999197530545e-05	7.26053029332699e-05	3.74514182592823e-05	7.24191484501019e-05	1.26757860670772e-05	0.0011249927777749	0.00112268969420634	0.00112119341518325	0.001119382936472	1.3761746553223e-06	6.30565391020021e-07	0.00112083504253066	1.67090681087865e-06	3.69283893915103e-06	0.00111942710943643	2.11453417019837e-07	0.00111826655835779	1.3761746553223e-06	0.001119382936472	3.7409333781763e-06	2.11453417019837e-07	2.11453417019837e-07	1.3761746553223e-06	1.3761746553223e-06	1.4521060586654e-06	1.4521060586654e-06	4.19111974000184e-07	1.00111564200309
