"Nephrosperma_vanhoutteanum"	"Deckenia_nobilis"	"Diospyros_seychellarum"	"Phoenicophorium_borsigianum"	"Premna_serratifolia"	"Canthium_bibracteatum"	"Psychotria_pervillei"	"Syzygium_wrightii"	"Dillenia_ferruginea"	"Erythroxylum_sechellarum"	"Memecylon_eleagni"	"Apis_mellifera"	"Lasioglossum_mahense"	"Megachile_seychellensis"	"Rhiparida_seychellensis"	"Unidentified_sp2_M_PL_089"	"Hemipyrellia_germana"	"Rhynchium_brunneum"	"Unidentified_sp4_M_PL_089"	"Nectarinia_dussumieri"	"Ceratina_tabescens"	"Lygistorrhina_sp1_M_PL_089"	"Unidentified_sp5_M_PL_089"	"Dichaetomyia_fasciculifera"	"Neophyllomyza_approximatonervis"	"Mabuya_sechellensis"	"Phelsuma_sp1_M_PL_089"	"Chalcidoma_disjunctum"	"Cratopus_aurostriatus"	"Eagris_sabadius"	"Ornidia_obesa"	"Polistes_olivaceus"	"Unidentified_sp1_M_PL_089"	"Unidentified_sp3_M_PL_089"	"Unidentified_sp6_M_PL_089"
"Memecylon_eleagni"	0.000463088245591191	0.000461346987024958	0.000461160984200964	0.000462353351632883	0.000461857071286663	0.000461291460189813	0.000460810722961708	0.000461967445276558	0.000460660528239044	0.00046121658934304	1.00548525671526	0.0503613474855659	5.63484111014362e-05	5.203669155451e-05	3.24902057214784e-05	5.14542495101324e-06	5.1971405306795e-05	1.6920837538797e-05	1.1750472831483e-05	1.92197254953187e-05	9.22582920379626e-06	5.14542495101324e-06	9.22693974049917e-06	1.58293796673305e-05	1.2843042805791e-05	7.69945742127596e-06	7.69945742127597e-06	0.0502742628357631	6.60504788046976e-06	7.69945742127597e-06	1.15165132059761e-05	9.22693974049917e-06	9.22433178686079e-06	5.14542495101324e-06	1.15202680740427e-05
"Apis_mellifera"	0.00921545608726471	0.00918080504179667	0.00917710358559918	0.00920083169749437	0.00919095571860459	0.00917970005777728	0.00917013338693799	0.0091931521610035	0.00916714451195697	0.00917821012792649	0.00915660863373926	1.00219081496276	0.00112133338091858	0.00103553016193475	0.00064655509385742	0.000102393956525163	0.00103423096560522	0.00033672466702206	0.000233834409346512	0.000382472537356842	0.000183594001155546	0.000102393956525164	0.000183616100835933	0.000315004655379878	0.00025557655183524	0.000153219202683392	0.000153219202683392	0.000457830431686962	0.000131440452821348	0.000153219202683392	0.000229178612798924	0.000183616100835933	0.00018356420255853	0.000102393956525163	0.00022925333467345
"Lasioglossum_mahense"	0.0144508761892363	0.014401527594262	0.0143907379862447	0.0144239544137858	0.0144114496999422	0.0143937992129992	3.7276738311459e-05	3.33258668931088e-05	4.96007860951048e-05	0.0144014529763022	1.60995460289818e-05	0.00176209531287206	1.00175856296635	0.00126540784129259	0.000655676561994298	0.000160565290991515	0.00102394930687037	0.000528005588057264	0.000366621782617026	1.48734957267162e-06	0.000287875984259983	0.000160565290991515	0.00028803055188524	0.000494085551151555	0.000400756119323885	5.55431114885146e-07	5.55431114885147e-07	8.04977301449089e-07	0.000206056491625511	5.55431114885147e-07	1.24001965237762e-06	0.00028803055188524	0.000288029059526043	0.000160565290991515	9.31918457786474e-07
"Megachile_seychellensis"	0.0168386012421411	4.88727649394198e-05	0.0167804804979855	8.81956750696496e-05	0.0168010398135516	0.0167804637490613	0.0167784442539417	4.884512842469e-05	4.08138142994408e-05	0.0167869985068352	1.73455638515033e-05	0.00189847196354704	0.00147630914817469	1.00189353286101	0.000524985462889599	0.000187095569357123	0.000619698429552385	0.000615626940185568	0.000188355507572404	0.000420275191822287	0.000335609274981225	0.000187095569357123	9.77455298788396e-07	0.000336999908351985	0.000467112899582983	8.14085473744834e-07	8.14085473744835e-07	8.67278192575166e-07	1.25993821528071e-06	8.14085473744834e-07	1.02034535748602e-06	9.77455298788396e-07	0.000335739970136704	0.000187095569357123	0.000419461106348542
"Rhiparida_seychellensis"	0.0252201078599325	4.92975660227591e-05	0.0251151483652516	0.0251793846916595	0.000101520532617151	6.23497117544169e-05	2.9426310398762e-05	3.29373793094475e-05	0.0251398262157221	6.38572745720057e-05	1.62451028607392e-05	0.0017780265081079	0.00114743398349002	0.000787478194334399	1.00177072753896	0.000280223420665916	0.000992675061742509	0.000503994976181985	0.000639928916261053	1.28461408179318e-06	1.24699423508834e-06	0.000280223420665917	9.85951320455183e-07	0.000360982641086576	0.000281915429542869	5.48956321824125e-07	5.48956321824126e-07	8.12255143036959e-07	0.000359705495595136	5.48956321824125e-07	0.000628495655393052	9.85951320455183e-07	1.27714549144011e-06	0.000280223420665917	7.35657759969051e-07
"Unidentified_sp2_M_PL_089"	0.100519946480771	2.64991866491732e-05	7.31853332498954e-05	0.000110621227487995	0.000101188995208426	4.51931331044978e-05	2.90666473978757e-05	1.04338582860074e-05	3.84551407218212e-05	4.52201573218371e-05	1.02908499020265e-05	0.0011263335217768	0.00112395703694061	0.00112257341614274	0.00112089368266367	1.00111688829423	5.83590905452134e-06	3.15018991847167e-06	0.00111846859748062	9.00563823047016e-07	9.03862662089957e-07	0.00111688829423079	5.29983732983465e-07	2.48470639626525e-06	0.00111857477748427	1.73897638100124e-07	1.73897638100124e-07	5.14542495101324e-07	1.58030324982851e-06	1.73897638100124e-07	9.61378518045531e-07	5.29983732983465e-07	9.04403146436742e-07	0.00111688829423079	7.26666184946893e-07
"Hemipyrellia_germana"	8.75386358178202e-05	0.0167996778392288	7.52268585595187e-05	0.0167971209185168	0.0167708827657413	0.0167763601553418	4.17332767756738e-05	0.016813544482166	0.0167738926220081	5.67996541762212e-05	1.73238017689317e-05	0.00189609010360957	0.0011946075246821	0.000619698429552385	0.000661783374495006	9.72651509086891e-07	1.00189056739984	0.000281019249933546	0.000240931521773613	0.000281269073288825	0.000335527203106836	9.72651509086891e-07	0.000335993556784576	0.00024109486334805	0.000280487364271443	0.000280225741369433	0.000280225741369433	8.66190088446583e-07	0.000239958870264526	0.000280225741369433	0.000419347315550203	0.000335993556784576	1.13599308352442e-06	9.72651509086891e-07	1.04333191939185e-06
"Rhynchium_brunneum"	0.000141758546331225	5.75175454323731e-05	0.0501912605710111	8.28770703949477e-05	0.0502220422413144	8.82453128856934e-05	4.78228565371219e-05	3.11285576715357e-05	5.62275134404808e-05	7.42999575432995e-05	1.6920837538797e-05	0.00185198566862133	0.00184801955820043	0.00184688082055671	0.00100798995236397	1.57509495923584e-06	0.000843057749800638	1.00184085924877	2.75905310773509e-06	1.71438070795364e-06	1.76490625771387e-06	1.57509495923584e-06	1.15035090864746e-06	2.66995729936524e-06	0.000838609132314477	5.18809294525595e-07	5.18809294525595e-07	8.46041876939849e-07	1.18395814849925e-06	5.18809294525595e-07	1.40568783601202e-06	1.15035090864746e-06	1.48599915086599e-06	1.57509495923584e-06	1.19557141342805e-06
"Unidentified_sp4_M_PL_089"	0.050331086886628	4.22383390430296e-05	7.15749834452365e-05	0.050245662138132	7.96532063298215e-05	5.15903417489757e-05	2.12089496146647e-05	2.39042491966718e-05	5.58744284401592e-05	7.55570146909642e-05	1.1750472831483e-05	0.00128608925140581	0.00128317623915959	0.000565066522717211	0.00127985783252211	0.000559234298740311	0.000722794565320838	2.75905310773509e-06	1.00127702947214	9.2862789364448e-07	1.03180683497951e-06	0.000559234298740311	8.44766780860593e-07	0.000719306313695705	0.000560561852179142	3.98404153277863e-07	3.98404153277863e-07	5.8752364157415e-07	0.000717795173401885	3.98404153277863e-07	1.39686071100398e-06	8.44766780860593e-07	1.51114029381929e-06	0.000559234298740311	5.30223740366616e-07
"Nectarinia_dussumieri"	4.05253720371157e-05	3.33950281234106e-05	4.03617036770774e-05	3.3484218748468e-05	5.44287980647257e-05	5.43839755531375e-05	0.050270643940284	0.0503899668588006	3.3334647856013e-05	4.03567414610793e-05	1.92197254953187e-05	0.00210359895546263	5.20572350435067e-06	0.00126082557546686	2.56922816358635e-06	4.50281911523508e-07	0.000843807219866475	1.71438070795364e-06	9.2862789364448e-07	1.00209659887949	1.08767951106275e-06	4.50281911523509e-07	6.67900562468211e-07	1.28548081134256e-06	1.3574285459356e-06	0.000839832780980011	0.000839832780980011	9.60986274765933e-07	4.78345982120972e-07	0.000839832780980011	8.33366196400325e-07	6.67900562468211e-07	8.07134829221586e-07	4.50281911523508e-07	0.0012567660985071
"Ceratina_tabescens"	8.13476395880961e-05	8.10238141086712e-05	8.10091160889557e-05	8.11825705508349e-05	0.000114577811618917	0.100314890427205	5.21594943005347e-05	5.2282299876728e-05	5.21672379446085e-05	8.10089404113028e-05	1.84516584075925e-05	0.002019534012711	0.00201513188981988	0.00201365564988735	4.98797694035335e-06	9.03862662089957e-07	0.00201316321864101	3.52981251542774e-06	2.06361366995903e-06	2.1753590221255e-06	1.00200629780854	9.03862662089958e-07	1.62047628217342e-06	2.77992981609512e-06	2.81349285573858e-06	8.71371664612134e-07	8.71371664612134e-07	9.22582920379626e-07	1.15975100786907e-06	8.71371664612134e-07	1.30418094861521e-06	1.62047628217342e-06	1.62017880822606e-06	9.03862662089957e-07	1.30398735751337e-06
"Lygistorrhina_sp1_M_PL_089"	0.100519946480771	2.64991866491732e-05	7.31853332498954e-05	0.000110621227487995	0.000101188995208426	4.51931331044979e-05	2.90666473978757e-05	1.04338582860074e-05	3.84551407218213e-05	4.52201573218371e-05	1.02908499020265e-05	0.0011263335217768	0.0011239570369406	0.00112257341614274	0.00112089368266367	0.00111688829423079	5.83590905452135e-06	3.15018991847167e-06	0.00111846859748062	9.00563823047016e-07	9.03862662089957e-07	1.00111688829423	5.29983732983465e-07	2.48470639626525e-06	0.00111857477748427	1.73897638100124e-07	1.73897638100124e-07	5.14542495101324e-07	1.58030324982851e-06	1.73897638100124e-07	9.61378518045531e-07	5.29983732983464e-07	9.04403146436742e-07	0.00111688829423079	7.26666184946892e-07
"Unidentified_sp5_M_PL_089"	4.76985359685118e-05	0.100482694800151	4.74760410249065e-05	8.11684880116405e-05	8.10708598078076e-05	8.10238141086712e-05	1.85725771125002e-05	5.2289201827435e-05	5.21900359840566e-05	4.7462776623303e-05	1.84538794809983e-05	0.00201977710919527	0.00201621386319668	5.86473179273038e-06	3.94380528182073e-06	5.29983732983465e-07	0.00201596134070746	2.30070181729492e-06	1.68953356172119e-06	1.33580112493642e-06	1.62047628217342e-06	5.29983732983465e-07	1.002009653896	2.10880536120378e-06	1.88116472978026e-06	8.71486697123916e-07	8.71486697123916e-07	9.22693974049916e-07	1.15954982873772e-06	8.71486697123916e-07	1.30475089960142e-06	0.00200965389600302	9.4925553246606e-07	5.29983732983465e-07	4.64314427812506e-07
"Dichaetomyia_fasciculifera"	0.000111811787831936	5.27201340300945e-05	7.54871356634679e-05	0.0502644772348301	6.96128751657531e-05	6.94982454023781e-05	3.27463681475291e-05	2.80092964592598e-05	4.59690305671431e-05	0.0502439395223361	1.58293796673305e-05	0.00173252560458933	0.00172929942903044	0.00101099972505596	0.000721965282173153	1.24235319813262e-06	0.00072328459004415	2.66995729936524e-06	0.000719306313695705	1.28548081134256e-06	1.38996490804756e-06	1.24235319813262e-06	1.05440268060189e-06	1.00172294275094	2.40256778422851e-06	4.6682160765433e-07	4.66821607654331e-07	7.91468983366527e-07	0.000718063960497572	4.6682160765433e-07	1.14922576417858e-06	1.05440268060189e-06	0.00100487879044672	1.24235319813262e-06	8.18659203688227e-07
"Neophyllomyza_approximatonervis"	0.050335864986792	4.70291182445064e-05	0.000112198506629973	8.92124405905412e-05	0.0501819097309126	7.03373213934645e-05	3.62930766899328e-05	2.70060977212371e-05	4.10014709598773e-05	5.64052173610389e-05	1.2843042805791e-05	0.00140567103509382	0.0014026464176336	0.00140133869874895	0.000563830859085738	0.000559287388742134	0.000841462092814328	0.000838609132314476	0.000560561852179141	1.3574285459356e-06	1.40674642786929e-06	0.000559287388742134	9.40582364890128e-07	2.40256778422851e-06	1.00139565255092	4.50101628687285e-07	4.50101628687285e-07	6.42152140289548e-07	1.27446343700773e-06	4.50101628687285e-07	1.02503677399693e-06	9.40582364890129e-07	1.12810434722078e-06	0.000559287388742134	9.07326917248319e-07
"Mabuya_sechellensis"	1.56507874290111e-05	4.35743348561958e-05	1.55656484888371e-05	4.36037467918922e-05	4.35783371564668e-05	4.35685832306067e-05	9.96356961541e-05	0.10063048017337	4.35081604385613e-05	1.55366273426529e-05	1.53989148425519e-05	0.00168541122951731	3.88801780419603e-06	4.884512842469e-06	2.1958252872965e-06	1.73897638100124e-07	0.0016813544482166	1.03761858905119e-06	7.96808306555726e-07	0.00167966556196002	8.71371664612134e-07	1.73897638100124e-07	8.71486697123916e-07	9.33643215308661e-07	9.0020325737457e-07	1.00167717466956	0.00167717466955617	7.69945742127597e-07	6.22910668455603e-07	0.00167717466955617	1.08770401096403e-06	8.71486697123916e-07	3.10732546853058e-07	1.73897638100124e-07	2.4908924038525e-06
"Phelsuma_sp1_M_PL_089"	1.56507874290111e-05	4.35743348561958e-05	1.55656484888372e-05	4.36037467918922e-05	4.35783371564668e-05	4.35685832306067e-05	9.96356961541e-05	0.10063048017337	4.35081604385613e-05	1.55366273426529e-05	1.53989148425519e-05	0.00168541122951731	3.88801780419603e-06	4.884512842469e-06	2.1958252872965e-06	1.73897638100124e-07	0.0016813544482166	1.03761858905119e-06	7.96808306555727e-07	0.00167966556196002	8.71371664612134e-07	1.73897638100124e-07	8.71486697123916e-07	9.33643215308661e-07	9.0020325737457e-07	0.00167717466955617	1.00167717466956	7.69945742127597e-07	6.22910668455603e-07	0.00167717466955617	1.08770401096403e-06	8.71486697123916e-07	3.10732546853058e-07	1.73897638100124e-07	2.4908924038525e-06
"Chalcidoma_disjunctum"	4.63088245591192e-05	4.61346987024958e-05	4.61160984200964e-05	4.62353351632883e-05	4.61857071286663e-05	4.61291460189813e-05	4.60810722961708e-05	4.61967445276558e-05	4.60660528239044e-05	4.6121658934304e-05	0.100548525671526	0.00503613474855659	5.63484111014362e-06	5.203669155451e-06	3.24902057214784e-06	5.14542495101324e-07	5.1971405306795e-06	1.6920837538797e-06	1.1750472831483e-06	1.92197254953187e-06	9.22582920379627e-07	5.14542495101324e-07	9.22693974049917e-07	1.58293796673305e-06	1.2843042805791e-06	7.69945742127597e-07	7.69945742127597e-07	1.00502742628358	6.60504788046976e-07	7.69945742127597e-07	1.15165132059761e-06	9.22693974049917e-07	9.22433178686079e-07	5.14542495101324e-07	1.15202680740427e-06
"Cratopus_aurostriatus"	0.000142227292484565	5.79774914368861e-05	6.99646336405776e-05	0.100380703048776	5.81174174512173e-05	5.79875503934535e-05	1.33512518314536e-05	3.73746401073362e-05	7.32937161584973e-05	0.000105893872060091	1.32100957609395e-05	0.00144584498103483	0.00144239544137858	7.55962929168425e-06	0.00143882198238055	1.58030324982851e-06	0.00143975322158715	2.36791629699851e-06	0.00143559034680377	9.56691964241943e-07	1.15975100786907e-06	1.58030324982851e-06	1.15954982873772e-06	0.00143612792099514	2.54892687401546e-06	6.22910668455603e-07	6.22910668455603e-07	6.60504788046975e-07	1.00143401004355	6.22910668455603e-07	1.83234290396243e-06	1.15954982873772e-06	2.11787744120183e-06	1.58030324982851e-06	3.3378129578634e-07
"Eagris_sabadius"	1.56507874290111e-05	4.35743348561958e-05	1.55656484888371e-05	4.36037467918922e-05	4.35783371564668e-05	4.35685832306067e-05	9.96356961541e-05	0.10063048017337	4.35081604385613e-05	1.55366273426529e-05	1.53989148425519e-05	0.00168541122951731	3.88801780419603e-06	4.88451284246901e-06	2.1958252872965e-06	1.73897638100124e-07	0.0016813544482166	1.03761858905119e-06	7.96808306555727e-07	0.00167966556196002	8.71371664612134e-07	1.73897638100124e-07	8.71486697123916e-07	9.33643215308661e-07	9.0020325737457e-07	0.00167717466955617	0.00167717466955617	7.69945742127597e-07	6.22910668455603e-07	1.00167717466956	1.08770401096403e-06	8.71486697123916e-07	3.10732546853058e-07	1.73897638100124e-07	2.4908924038525e-06
"Ornidia_obesa"	8.65240666240978e-05	6.52375449800708e-05	8.61340321037853e-05	0.00012826400327737	6.53217017969e-05	6.52090474307606e-05	2.31611352734647e-05	6.52622406578419e-05	0.100378648780325	2.33054312197361e-05	2.30330264119522e-05	0.00252096474078817	8.68013756664336e-06	6.12207214491612e-06	0.00251398262157221	9.61378518045531e-07	0.00251608389330122	2.81137567202404e-06	2.79372142200796e-06	1.66673239280065e-06	1.30418094861521e-06	9.61378518045531e-07	1.30475089960142e-06	2.29845152835715e-06	2.05007354799386e-06	1.08770401096403e-06	1.08770401096403e-06	1.15165132059761e-06	1.83234290396243e-06	1.08770401096403e-06	1.00250946621951	1.30475089960142e-06	4.66108624394723e-07	9.61378518045531e-07	5.79028381836618e-07
"Polistes_olivaceus"	4.76985359685118e-05	0.100482694800151	4.74760410249065e-05	8.11684880116405e-05	8.10708598078076e-05	8.10238141086712e-05	1.85725771125003e-05	5.2289201827435e-05	5.21900359840566e-05	4.7462776623303e-05	1.84538794809983e-05	0.00201977710919527	0.00201621386319668	5.86473179273038e-06	3.94380528182073e-06	5.29983732983465e-07	0.00201596134070746	2.30070181729492e-06	1.68953356172119e-06	1.33580112493642e-06	1.62047628217342e-06	5.29983732983465e-07	0.00200965389600302	2.10880536120378e-06	1.88116472978026e-06	8.71486697123916e-07	8.71486697123916e-07	9.22693974049917e-07	1.15954982873772e-06	8.71486697123916e-07	1.30475089960142e-06	1.002009653896	9.4925553246606e-07	5.29983732983465e-07	4.64314427812506e-07
"Unidentified_sp1_M_PL_089"	8.13962831793068e-05	4.7462776623303e-05	8.10096376863584e-05	0.000148251420884128	8.11083328802889e-05	8.10089404113028e-05	5.21414844636046e-05	1.86439528111835e-05	1.86443449757889e-05	0.100381985172612	1.84486635737216e-05	0.00201920622814383	0.0020162034166823	0.00201443982082023	5.10858196576046e-06	9.04403146436742e-07	6.81595850114654e-06	2.97199830173198e-06	3.02228058763857e-06	1.61426965844317e-06	1.62017880822606e-06	9.04403146436742e-07	9.4925553246606e-07	0.00200975758089344	2.25620869444156e-06	3.10732546853058e-07	3.10732546853058e-07	9.22433178686079e-07	2.11787744120183e-06	3.10732546853058e-07	4.66108624394723e-07	9.4925553246606e-07	1.00200763970345	9.04403146436742e-07	1.30353711159011e-06
"Unidentified_sp3_M_PL_089"	0.100519946480771	2.64991866491732e-05	7.31853332498954e-05	0.000110621227487995	0.000101188995208426	4.51931331044978e-05	2.90666473978757e-05	1.04338582860074e-05	3.84551407218212e-05	4.52201573218371e-05	1.02908499020265e-05	0.0011263335217768	0.0011239570369406	0.00112257341614274	0.00112089368266367	0.00111688829423079	5.83590905452135e-06	3.15018991847167e-06	0.00111846859748062	9.00563823047016e-07	9.03862662089957e-07	0.00111688829423079	5.29983732983465e-07	2.48470639626525e-06	0.00111857477748427	1.73897638100124e-07	1.73897638100124e-07	5.14542495101324e-07	1.58030324982851e-06	1.73897638100124e-07	9.61378518045531e-07	5.29983732983465e-07	9.04403146436742e-07	1.00111688829423	7.26666184946893e-07
