"Miconia_minutiflora"	"Miconia_ternatifolia"	"Miconia_splendens"	"Miconia_dolichorrhyncha"	"Miconia_wittii"	"Miconia_phanerostila"	"Miconia_duckei"	"Melastomataceae_unknown"	"Tococa_discolor"	"Clidemia_hirta"	"Ossaea_cucullata"	"Clidemia_japurensis_var._heterobasis"	"Henriettea_sp."	"Ossaea_araneifera"	"Melastomataceae_minute-seeded"	"otherMelastomes"	"Psychotria_deflexa"	"Psychotria_alboviridula"	"Palicourea_punicea"	"Psychotria_spp."	"otherRubiaceae"	"Coussapoa_cf_parvifolia"	"Ficus_americana"	"Coussapoa_sp."	"Clusia_sp."	"Marcgraviaceae_1"	"Alchornea_triplinervia"	"Croton_schiedianus"	"Anthurium_acaule"	"Unidentified_1"	"Unidentified_2"	"Codonanthe_sp."	"Dilleniaceae"	"Sorocea_sp."	"Iryanthera_grandis"	"Unidentified_3"	"Ficus_sp."	"Piper_aduncum"	"Piper_sp._2"	"Piper_arboreum"	"Pothomorphe_peltata"	"Piper_sp._5"	"Piperaceae_unknown_6"	"Piperaceae_unknown_7"	"Cecropia_distachya"	"Cecropia_ficifolia"	"Cecropia_sciadophylla"	"Cecropia_membranacea"	"Ficus_sp._1"	"Ficus_sp._2"	"Ficus_sp._3"	"Vismia_angusta"	"Vismia_macrophylla"	"Vismia_sp._1"	"Anthurium_sp."	"Philodendron_sp."	"Araceae_unknown"	"Solanum_lanceolatum"	"Solanum_sp."	"Guttiferae_unknown"	"Passifloraceae_unknown"	"Gurania_acuminata"	"Unknown_family"	"Amaranthaceae"	"Solanum_jamiacense"	"Physalis_sp."	"Thoracocarpus_bissectus"	"Ficus_sp._9"	"Cactaceae"	"Curcurbid"	"Unknown_1"	"Vismia_sp._2"	"Piper_sp."	"Ficus_sp._42"	"Passifloraceae"	"Gesneriacea"	"Unknown_2"	"Marcgravia_sp."	"Marcgravia_sp._301"	"Souroubea_guianensis"	"Coussapoa_villosa"	"Havetiopsis_flavida"	"Philodendron_cuneatum"	"Phytolacca_rivinoides"	"Catharus_ustulatus"	"Machaeropterus_regulus"	"Manacus_manacus"	"Pipra_coronata"	"Pipra_pipra"	"Tachyphonus_surinamus"	"Tangara_schrankii"	"Artibeus_gnomus"	"Artibeus_jamaicensis"	"Artibeus_lituratus"	"Artibeus_obscurus"	"Carollia_brevicauda"	"Carollia_castanea"	"Carollia_perspicillata"	"Phyllostomus_hastatus"	"Rhinophylla_pumilio"	"Sturnira_lilium"	"Uroderma_bilobatum"
"Croton_schiedianus"	1.24408411439893e-06	1.00085001141998e-06	0.00143609749222316	1.61049839057972e-06	1.75314834368067e-06	8.58200058319028e-07	0.00143809437961526	7.52298332260689e-07	1.30813732413412e-06	0.00143647415032179	2.68513251462309e-06	3.12604888894478e-07	1.24408411439893e-06	3.12604888894478e-07	1.68960007938345e-06	1.24408411439893e-06	6.88245122525504e-07	1.00085001141998e-06	3.12604888894478e-07	3.12604888894478e-07	1.68960007938345e-06	1.61049839057972e-06	1.06490322115517e-06	3.02361066445598e-07	7.52298332260689e-07	1.00135495685795e-06	6.88750067963468e-07	1.0014354092471	3.12604888894478e-07	3.12604888894478e-07	7.52298332260689e-07	0.00143540924710063	2.43234102978953e-07	3.12604888894478e-07	3.12604888894478e-07	3.12604888894478e-07	3.02361066445598e-07	5.67433928826586e-07	1.45635144277742e-07	3.65287700863677e-07	1.44947859454894e-07	1.45635144277742e-07	1.45635144277742e-07	1.44947859454894e-07	5.67042189394819e-07	9.69555647407689e-07	4.9105276803376e-07	3.4721078892552e-07	4.71749201464834e-07	3.66791564512661e-07	4.20427038671838e-07	9.68282363005447e-07	5.4785532433361e-07	1.44947859454894e-07	9.65580918214357e-07	1.44947859454894e-07	1.46733058087891e-07	1.47008096011942e-07	1.45518442770026e-07	7.30965949062701e-08	1.44947859454894e-07	2.74294243759807e-07	2.00774482085903e-07	1.46733058087891e-07	7.35197616739042e-08	7.35197616739042e-08	7.35197616739042e-08	7.35197616739042e-08	7.35197616739042e-08	7.35197616739042e-08	7.35197616739042e-08	7.14280977809897e-08	7.14280977809897e-08	7.14280977809897e-08	7.14280977809897e-08	7.14280977809897e-08	2.00774482085903e-07	1.09791381014853e-09	2.20155518339131e-06	0.00143753878121787	0.00143705291930461	1.73106233522253e-06	1.89919411694571e-06	3.84032986675468e-07	0.100478647297044	2.43234102978953e-05	4.82125047574427e-05	9.63543171535706e-05	9.69075155572882e-05	0.00012036773316171	2.41888853156478e-05	2.40192662210307e-05	2.40735206983554e-05	5.60813793311914e-08	1.40540217421988e-08	2.42615213523884e-05	9.62198751988049e-08	2.42855532455365e-05	2.40929378503084e-05	1.09791381014853e-07	3.42349989079154e-08	5.61657893347209e-08
"Anthurium_acaule"	0.000325942095820229	0.000325115022345463	1.16932264462924e-06	0.000326234762704076	0.000325729316042332	0.000325620469007207	0.000327661995020525	6.14293696869188e-07	0.000325699671761364	0.000325185203175492	0.000327349390131631	0.000324258304589728	0.000325942095820229	0.000324258304589728	0.000325908022959995	0.000325942095820229	8.56717755734764e-07	0.000325115022345463	0.000324258304589728	0.000324258304589728	0.000325908022959995	0.000326234762704076	0.000324872598286597	5.35090942712346e-07	6.14293696869188e-07	0.000325051305204261	7.93000614532572e-07	3.12604888894478e-07	1.00032425830459	0.000324258304589728	6.14293696869188e-07	3.12604888894478e-07	8.27073474766304e-07	0.000324258304589728	0.000324258304589728	0.000324258304589728	5.35090942712346e-07	2.09576672005286e-07	1.58350070678606e-07	2.08424135711871e-07	1.57928029299925e-07	1.58350070678606e-07	1.58350070678606e-07	1.57928029299925e-07	3.1028058120768e-07	3.11904590674322e-07	1.44088236130667e-07	1.590880681742e-07	9.45278880968676e-08	2.09056083294419e-07	5.04712155340358e-08	3.11198951288777e-07	2.60727735754741e-07	1.57928029299925e-07	2.09134107555837e-07	1.57928029299925e-07	2.59775044338203e-07	1.59063632554948e-07	1.58342568097745e-07	1.9575555613257e-07	1.57928029299925e-07	6.44091361255431e-08	3.97150500770802e-10	2.59775044338203e-07	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	9.39160436751525e-08	9.39160436751525e-08	9.39160436751525e-08	9.39160436751525e-08	9.39160436751525e-08	3.97150500770802e-10	1.01424973659597e-07	0.000326523759988004	0.000326577306718361	1.07159866631605e-06	0.000325615392300564	0.000325988669045291	0.000324352220633403	2.18823422226135e-05	8.27073474766303e-05	5.55100430172801e-05	0.000119940485802867	0.100520074422816	9.828699149907e-05	4.28072754169877e-05	3.67106653029088e-08	5.47525461502186e-06	2.38592896375902e-08	5.82201175449202e-09	2.11239552561749e-05	5.90857930154231e-08	3.19314548495518e-05	4.76580600924962e-08	1.01424973659597e-05	2.48723278692379e-08	2.09316154964599e-08
"Unidentified_1"	0.000325942095820229	0.000325115022345463	1.16932264462924e-06	0.000326234762704076	0.000325729316042332	0.000325620469007207	0.000327661995020525	6.14293696869188e-07	0.000325699671761364	0.000325185203175492	0.000327349390131631	0.000324258304589728	0.000325942095820229	0.000324258304589728	0.000325908022959995	0.000325942095820229	8.56717755734764e-07	0.000325115022345463	0.000324258304589728	0.000324258304589728	0.000325908022959995	0.000326234762704076	0.000324872598286597	5.35090942712346e-07	6.14293696869188e-07	0.000325051305204261	7.93000614532572e-07	3.12604888894478e-07	0.000324258304589728	1.00032425830459	6.14293696869188e-07	3.12604888894478e-07	8.27073474766304e-07	0.000324258304589728	0.000324258304589728	0.000324258304589728	5.35090942712346e-07	2.09576672005286e-07	1.58350070678606e-07	2.08424135711871e-07	1.57928029299925e-07	1.58350070678606e-07	1.58350070678606e-07	1.57928029299925e-07	3.1028058120768e-07	3.11904590674322e-07	1.44088236130667e-07	1.590880681742e-07	9.45278880968676e-08	2.09056083294419e-07	5.04712155340358e-08	3.11198951288777e-07	2.60727735754741e-07	1.57928029299925e-07	2.09134107555837e-07	1.57928029299925e-07	2.59775044338203e-07	1.59063632554948e-07	1.58342568097745e-07	1.9575555613257e-07	1.57928029299925e-07	6.44091361255431e-08	3.97150500770802e-10	2.59775044338203e-07	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	9.39160436751525e-08	9.39160436751525e-08	9.39160436751525e-08	9.39160436751525e-08	9.39160436751525e-08	3.97150500770802e-10	1.01424973659597e-07	0.000326523759988004	0.000326577306718361	1.07159866631605e-06	0.000325615392300564	0.000325988669045291	0.000324352220633403	2.18823422226135e-05	8.27073474766303e-05	5.55100430172801e-05	0.000119940485802867	0.100520074422816	9.828699149907e-05	4.28072754169877e-05	3.67106653029088e-08	5.47525461502186e-06	2.38592896375902e-08	5.82201175449202e-09	2.11239552561749e-05	5.90857930154231e-08	3.19314548495518e-05	4.76580600924962e-08	1.01424973659597e-05	2.48723278692379e-08	2.09316154964599e-08
"Unidentified_2"	1.83037536764935e-06	1.07165797748369e-06	1.20966261287519e-06	0.000629569314198745	0.000628496833254329	2.14413892189939e-06	0.00063049088603545	0.000627425175276845	0.00062879818636388	0.000628791767305975	0.00062973858770319	6.14293696869188e-07	1.83037536764935e-06	6.14293696869188e-07	1.55469503617842e-06	1.83037536764935e-06	4.57364280614502e-07	1.07165797748369e-06	6.14293696869188e-07	6.14293696869188e-07	1.55469503617842e-06	0.000629569314198745	0.000628039468973715	7.71127834864541e-07	0.000627425175276845	1.09733075556392e-06	4.83037058694733e-07	7.52298332260688e-07	6.14293696869188e-07	6.14293696869188e-07	1.00062742517528	7.52298332260688e-07	7.5871739016566e-07	6.14293696869188e-07	6.14293696869188e-07	6.14293696869188e-07	7.71127834864541e-07	5.26301353076693e-07	2.44321054329281e-07	4.36464052410153e-07	2.43466453310773e-07	2.44321054329281e-07	2.44321054329281e-07	2.43466453310773e-07	7.20364863705637e-07	8.98278897414089e-07	3.99505512709577e-07	3.33347614668874e-07	2.95505602708741e-07	4.38016623352667e-07	2.80338165084366e-07	8.96746979480728e-07	6.16408814396362e-07	2.43466453310773e-07	6.99455814113826e-07	2.43466453310773e-07	4.40009996168407e-07	2.45902624847903e-07	2.4427719363772e-07	3.1643785998296e-07	2.43466453310773e-07	2.1172344249738e-07	8.81951670034931e-08	4.40009996168407e-07	1.23528275493887e-07	1.23528275493887e-07	1.23528275493887e-07	1.23528275493887e-07	1.23528275493887e-07	1.23528275493887e-07	1.23528275493887e-07	1.19938177816886e-07	1.19938177816886e-07	1.19938177816886e-07	1.19938177816886e-07	1.19938177816886e-07	8.81951670034931e-08	1.95688941839126e-07	0.000629707116484344	0.000630169460475029	0.000628752546546708	0.000629245435429779	0.000628935988649479	7.34231874686074e-07	5.26608832582482e-05	7.5871739016566e-05	3.38125941086313e-05	6.40309992860303e-05	0.000190431046029448	0.100388028044295	6.16902267891633e-05	1.05340454935113e-05	2.10509384678117e-05	5.81975335269885e-08	1.44235521282831e-08	4.07643309129827e-05	1.19644142591029e-07	4.07789804577414e-05	1.05834200404192e-05	1.95688941839126e-05	4.86444196168125e-08	5.39581134172787e-08
"Codonanthe_sp."	1.24408411439893e-06	1.00085001141998e-06	0.00143609749222316	1.61049839057972e-06	1.75314834368067e-06	8.58200058319028e-07	0.00143809437961526	7.52298332260689e-07	1.30813732413412e-06	0.00143647415032179	2.68513251462309e-06	3.12604888894478e-07	1.24408411439893e-06	3.12604888894478e-07	1.68960007938345e-06	1.24408411439893e-06	6.88245122525504e-07	1.00085001141998e-06	3.12604888894478e-07	3.12604888894478e-07	1.68960007938345e-06	1.61049839057972e-06	1.06490322115517e-06	3.02361066445598e-07	7.52298332260689e-07	1.00135495685795e-06	6.88750067963468e-07	0.00143540924710063	3.12604888894478e-07	3.12604888894478e-07	7.52298332260689e-07	1.0014354092471	2.43234102978953e-07	3.12604888894478e-07	3.12604888894478e-07	3.12604888894478e-07	3.02361066445598e-07	5.67433928826586e-07	1.45635144277742e-07	3.65287700863677e-07	1.44947859454894e-07	1.45635144277742e-07	1.45635144277742e-07	1.44947859454894e-07	5.67042189394819e-07	9.69555647407689e-07	4.9105276803376e-07	3.4721078892552e-07	4.71749201464834e-07	3.66791564512661e-07	4.20427038671838e-07	9.68282363005447e-07	5.4785532433361e-07	1.44947859454894e-07	9.65580918214357e-07	1.44947859454894e-07	1.46733058087891e-07	1.47008096011942e-07	1.45518442770026e-07	7.30965949062701e-08	1.44947859454894e-07	2.74294243759807e-07	2.00774482085903e-07	1.46733058087891e-07	7.35197616739042e-08	7.35197616739042e-08	7.35197616739042e-08	7.35197616739042e-08	7.35197616739042e-08	7.35197616739042e-08	7.35197616739042e-08	7.14280977809897e-08	7.14280977809897e-08	7.14280977809897e-08	7.14280977809897e-08	7.14280977809897e-08	2.00774482085903e-07	1.09791381014853e-09	2.20155518339131e-06	0.00143753878121787	0.00143705291930461	1.73106233522253e-06	1.89919411694571e-06	3.84032986675468e-07	0.100478647297044	2.43234102978953e-05	4.82125047574427e-05	9.63543171535706e-05	9.69075155572882e-05	0.00012036773316171	2.41888853156478e-05	2.40192662210307e-05	2.40735206983554e-05	5.60813793311914e-08	1.40540217421988e-08	2.42615213523884e-05	9.62198751988049e-08	2.42855532455365e-05	2.40929378503084e-05	1.09791381014853e-07	3.42349989079154e-08	5.61657893347209e-08
"Dilleniaceae"	0.00100536506209855	1.81371394398867e-06	1.22987457220132e-06	0.00100618947667067	2.57243133415433e-06	0.00100543075928051	0.00100689914552549	7.5871739016566e-07	0.00100513713901949	1.82902496791092e-06	0.00100665591142251	8.27073474766304e-07	0.00100536506209855	8.27073474766304e-07	2.34584587778403e-06	0.00100536506209855	9.86640469222363e-07	1.81371394398867e-06	8.27073474766304e-07	8.27073474766304e-07	2.34584587778403e-06	0.00100618947667067	1.58579086493196e-06	1.05233765118077e-06	7.5871739016566e-07	1.35920540856167e-06	5.32131933795367e-07	2.43234102978953e-07	8.27073474766304e-07	8.27073474766304e-07	7.5871739016566e-07	2.43234102978953e-07	1.00100355134815	8.27073474766304e-07	8.27073474766304e-07	8.27073474766304e-07	1.05233765118077e-06	1.88915555797011e-09	1.18310737084286e-09	1.74052516678688e-09	1.17954910592357e-09	1.18310737084286e-09	1.18310737084286e-09	1.17954910592357e-09	2.83402419203298e-09	3.12481239606098e-09	1.27943892495867e-09	1.32828820471837e-09	8.64530973782153e-10	1.74632138970548e-09	6.99470148593069e-10	3.11869509706109e-09	2.41922494846802e-09	1.17954910592357e-09	2.16161017242318e-09	1.17954910592357e-09	2.13429904203967e-09	1.18932170036525e-09	1.1829986632313e-09	1.5373747770848e-09	1.17954910592357e-09	7.38867909992374e-10	1.42052352649057e-10	2.13429904203967e-09	5.96815557343317e-10	5.96815557343317e-10	5.96815557343317e-10	5.96815557343317e-10	5.96815557343317e-10	5.96815557343317e-10	5.96815557343317e-10	5.82733548580252e-10	5.82733548580252e-10	5.82733548580252e-10	5.82733548580252e-10	5.82733548580252e-10	1.42052352649057e-10	9.5119167119681e-10	3.62689972611222e-06	3.4140913684444e-06	1.00351272949477e-06	2.63986271824239e-06	2.57456207493145e-06	8.27656208314884e-07	1.70263872085267e-05	0.100355134815456	3.72492353656757e-05	0.000138129665691131	0.000256392777177554	0.000121394782426506	8.41870120944617e-05	1.69078455121141e-08	6.10118326102296e-08	2.18993685851203e-10	5.33548338431001e-11	1.96949133923294e-07	4.98157088701383e-10	1.98129406517286e-07	1.70462823178868e-08	9.5119167119681e-08	2.06973438464056e-10	1.93534055025661e-10
"Sorocea_sp."	0.000325942095820229	0.000325115022345463	1.16932264462924e-06	0.000326234762704076	0.000325729316042332	0.000325620469007207	0.000327661995020525	6.14293696869188e-07	0.000325699671761364	0.000325185203175492	0.000327349390131631	0.000324258304589728	0.000325942095820229	0.000324258304589728	0.000325908022959995	0.000325942095820229	8.56717755734764e-07	0.000325115022345463	0.000324258304589728	0.000324258304589728	0.000325908022959995	0.000326234762704076	0.000324872598286597	5.35090942712346e-07	6.14293696869188e-07	0.000325051305204261	7.93000614532572e-07	3.12604888894478e-07	0.000324258304589728	0.000324258304589728	6.14293696869188e-07	3.12604888894478e-07	8.27073474766304e-07	1.00032425830459	0.000324258304589728	0.000324258304589728	5.35090942712346e-07	2.09576672005286e-07	1.58350070678606e-07	2.08424135711871e-07	1.57928029299925e-07	1.58350070678606e-07	1.58350070678606e-07	1.57928029299925e-07	3.1028058120768e-07	3.11904590674322e-07	1.44088236130667e-07	1.590880681742e-07	9.45278880968676e-08	2.09056083294419e-07	5.04712155340358e-08	3.11198951288777e-07	2.60727735754741e-07	1.57928029299925e-07	2.09134107555837e-07	1.57928029299925e-07	2.59775044338203e-07	1.59063632554948e-07	1.58342568097745e-07	1.9575555613257e-07	1.57928029299925e-07	6.44091361255431e-08	3.97150500770802e-10	2.59775044338203e-07	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	9.39160436751525e-08	9.39160436751525e-08	9.39160436751525e-08	9.39160436751525e-08	9.39160436751525e-08	3.97150500770802e-10	1.01424973659597e-07	0.000326523759988004	0.000326577306718361	1.07159866631605e-06	0.000325615392300564	0.000325988669045291	0.000324352220633403	2.18823422226135e-05	8.27073474766303e-05	5.55100430172801e-05	0.000119940485802867	0.100520074422816	9.828699149907e-05	4.28072754169877e-05	3.67106653029088e-08	5.47525461502186e-06	2.38592896375902e-08	5.82201175449202e-09	2.11239552561749e-05	5.90857930154231e-08	3.19314548495518e-05	4.76580600924962e-08	1.01424973659597e-05	2.48723278692379e-08	2.09316154964599e-08
"Iryanthera_grandis"	0.000325942095820229	0.000325115022345463	1.16932264462924e-06	0.000326234762704076	0.000325729316042332	0.000325620469007207	0.000327661995020525	6.14293696869188e-07	0.000325699671761364	0.000325185203175492	0.000327349390131631	0.000324258304589728	0.000325942095820229	0.000324258304589728	0.000325908022959995	0.000325942095820229	8.56717755734764e-07	0.000325115022345463	0.000324258304589728	0.000324258304589728	0.000325908022959995	0.000326234762704076	0.000324872598286597	5.35090942712346e-07	6.14293696869188e-07	0.000325051305204261	7.93000614532572e-07	3.12604888894478e-07	0.000324258304589728	0.000324258304589728	6.14293696869188e-07	3.12604888894478e-07	8.27073474766304e-07	0.000324258304589728	1.00032425830459	0.000324258304589728	5.35090942712346e-07	2.09576672005286e-07	1.58350070678606e-07	2.08424135711871e-07	1.57928029299925e-07	1.58350070678606e-07	1.58350070678606e-07	1.57928029299925e-07	3.1028058120768e-07	3.11904590674322e-07	1.44088236130667e-07	1.590880681742e-07	9.45278880968676e-08	2.09056083294419e-07	5.04712155340358e-08	3.11198951288777e-07	2.60727735754741e-07	1.57928029299925e-07	2.09134107555837e-07	1.57928029299925e-07	2.59775044338203e-07	1.59063632554948e-07	1.58342568097745e-07	1.9575555613257e-07	1.57928029299925e-07	6.44091361255431e-08	3.97150500770802e-10	2.59775044338203e-07	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	9.39160436751525e-08	9.39160436751525e-08	9.39160436751525e-08	9.39160436751525e-08	9.39160436751525e-08	3.97150500770802e-10	1.01424973659597e-07	0.000326523759988004	0.000326577306718361	1.07159866631605e-06	0.000325615392300564	0.000325988669045291	0.000324352220633403	2.18823422226135e-05	8.27073474766303e-05	5.55100430172801e-05	0.000119940485802867	0.100520074422816	9.828699149907e-05	4.28072754169877e-05	3.67106653029088e-08	5.47525461502186e-06	2.38592896375902e-08	5.82201175449202e-09	2.11239552561749e-05	5.90857930154231e-08	3.19314548495518e-05	4.76580600924962e-08	1.01424973659597e-05	2.48723278692379e-08	2.09316154964599e-08
"Unidentified_3"	0.000325942095820229	0.000325115022345463	1.16932264462924e-06	0.000326234762704076	0.000325729316042332	0.000325620469007207	0.000327661995020525	6.14293696869188e-07	0.000325699671761364	0.000325185203175492	0.000327349390131631	0.000324258304589728	0.000325942095820229	0.000324258304589728	0.000325908022959995	0.000325942095820229	8.56717755734764e-07	0.000325115022345463	0.000324258304589728	0.000324258304589728	0.000325908022959995	0.000326234762704076	0.000324872598286597	5.35090942712346e-07	6.14293696869188e-07	0.000325051305204261	7.93000614532572e-07	3.12604888894478e-07	0.000324258304589728	0.000324258304589728	6.14293696869188e-07	3.12604888894478e-07	8.27073474766304e-07	0.000324258304589728	0.000324258304589728	1.00032425830459	5.35090942712346e-07	2.09576672005286e-07	1.58350070678606e-07	2.08424135711871e-07	1.57928029299925e-07	1.58350070678606e-07	1.58350070678606e-07	1.57928029299925e-07	3.1028058120768e-07	3.11904590674322e-07	1.44088236130667e-07	1.590880681742e-07	9.45278880968676e-08	2.09056083294419e-07	5.04712155340358e-08	3.11198951288777e-07	2.60727735754741e-07	1.57928029299925e-07	2.09134107555837e-07	1.57928029299925e-07	2.59775044338203e-07	1.59063632554948e-07	1.58342568097745e-07	1.9575555613257e-07	1.57928029299925e-07	6.44091361255431e-08	3.97150500770802e-10	2.59775044338203e-07	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	6.40119856247723e-08	9.39160436751525e-08	9.39160436751525e-08	9.39160436751525e-08	9.39160436751525e-08	9.39160436751525e-08	3.97150500770802e-10	1.01424973659597e-07	0.000326523759988004	0.000326577306718361	1.07159866631605e-06	0.000325615392300564	0.000325988669045291	0.000324352220633403	2.18823422226135e-05	8.27073474766303e-05	5.55100430172801e-05	0.000119940485802867	0.100520074422816	9.828699149907e-05	4.28072754169877e-05	3.67106653029088e-08	5.47525461502186e-06	2.38592896375902e-08	5.82201175449202e-09	2.11239552561749e-05	5.90857930154231e-08	3.19314548495518e-05	4.76580600924962e-08	1.01424973659597e-05	2.48723278692379e-08	2.09316154964599e-08
"Ficus_sp."	1.71945974967536e-06	6.67122098494587e-07	4.34392222227839e-07	0.0012575544705942	1.43824993335913e-06	0.00125678334275933	3.09579354565681e-06	7.71127834864541e-07	2.35855642875766e-06	1.60857984402248e-06	2.79343247921122e-06	5.35090942712346e-07	1.71945974967536e-06	5.35090942712346e-07	9.69966993165905e-07	1.71945974967536e-06	1.32031155782241e-07	6.67122098494587e-07	5.35090942712346e-07	5.35090942712346e-07	9.69966993165905e-07	0.0012575544705942	1.30621877757689e-06	0.00125519591416544	7.71127834864541e-07	8.37935837383663e-07	3.02844894671317e-07	3.02361066445597e-07	5.35090942712346e-07	5.35090942712346e-07	7.71127834864541e-07	3.02361066445597e-07	1.05233765118077e-06	5.35090942712346e-07	5.35090942712346e-07	5.35090942712346e-07	1.00125519591417	4.93277163208804e-07	2.98976793162594e-07	4.90987476418975e-07	2.98128367943759e-07	2.98976793162594e-07	2.98976793162594e-07	2.98128367943759e-07	6.72466837430578e-07	6.75654003225494e-07	3.07648556932045e-07	3.00469946139266e-07	1.16545695654293e-07	4.92367323601076e-07	1.92782795452394e-07	6.74198663010897e-07	4.81415867558504e-07	2.98128367943759e-07	4.92036993550582e-07	2.98128367943759e-07	4.79716157222726e-07	3.00474591595273e-07	2.98924901756915e-07	2.97102923972463e-07	2.98128367943759e-07	1.83333454040596e-07	7.72112196012221e-10	4.79716157222726e-07	1.82561341844584e-07	1.82561341844584e-07	1.82561341844584e-07	1.82561341844584e-07	1.82561341844584e-07	1.82561341844584e-07	1.82561341844584e-07	1.15567026099175e-07	1.15567026099175e-07	1.15567026099175e-07	1.15567026099175e-07	1.15567026099175e-07	7.72112196012221e-10	1.80739364060132e-07	0.0012571130318308	0.00125728990024598	1.3821161277973e-06	0.0012569915707296	1.91711766536302e-06	6.50657968811521e-07	2.11652746511918e-05	0.000105233765118077	2.11991426269922e-05	1.84843618095138e-05	0.000165878192240827	0.000123380453578327	0.100415673133235	5.87201733070628e-08	2.10440360500544e-05	5.04728546461834e-08	1.31761280288186e-08	6.02452428087127e-05	1.18779530636889e-07	3.92927888737195e-05	9.26534635214665e-08	1.80739364060132e-05	4.77920287893777e-08	4.90885233666367e-08
"Piper_aduncum"	4.35237470248009e-08	4.32876025800547e-08	8.80197596827173e-08	1.53880542981094e-07	1.09075271714641e-07	8.80928738465074e-08	1.8961510781273e-07	6.57876691345866e-08	9.22208975799936e-08	1.62913994238571e-07	1.18685866709407e-07	2.61970840006607e-08	4.35237470248009e-08	2.61970840006607e-08	5.26620531300737e-08	4.35237470248009e-08	1.7090518579394e-08	4.32876025800547e-08	2.61970840006607e-08	2.61970840006607e-08	5.26620531300737e-08	1.53880542981094e-07	9.19847531352473e-08	6.16596454011004e-08	6.57876691345866e-08	3.55715345506797e-08	9.37445055001907e-09	7.09292411033233e-08	2.61970840006607e-08	2.61970840006607e-08	6.57876691345866e-08	7.09292411033233e-08	2.36144444746264e-10	2.61970840006607e-08	2.61970840006607e-08	2.61970840006607e-08	6.16596454011004e-08	1.00095372468154	0.000165793384957193	0.000459868030833616	7.57616902318153e-05	0.000165793384957193	0.000165793384957193	7.57616902318153e-05	0.00068461314580355	0.00095572079463921	0.000256878963402493	0.000450329605225422	3.79180280891667e-05	0.00064022545242988	0.000399145166985999	0.000745508641766081	0.000346363474780082	7.57616902318153e-05	0.000385933189090329	7.57616902318153e-05	0.000166308341211523	0.000554708612655478	0.000285082120667333	0.00024716398036911	7.57616902318153e-05	0.00014350361766213	0.000105070521109576	0.000166308341211523	3.84330965525539e-05	3.84330965525539e-05	3.84330965525539e-05	3.84330965525539e-05	3.84330965525539e-05	3.84330965525539e-05	3.84330965525539e-05	3.73285936792614e-05	3.73285936792614e-05	3.73285936792614e-05	3.73285936792614e-05	3.73285936792614e-05	0.000105070521109576	5.14956254330698e-07	7.64473814032617e-05	3.86670446427436e-05	0.000257605114722636	0.000190395183244008	7.63857217578606e-05	3.7354790763262e-05	4.96504687723263e-06	2.36144444746264e-08	6.56211538501334e-07	2.39267260111516e-06	8.12109604020481e-06	1.05260270615339e-05	4.93277163208804e-06	3.53660645943221e-05	0.0125927833475021	0.0125625989411058	1.78344487522119e-05	0.0126829218623428	0.0126044372615528	0.0126917218509489	0.0126084625331491	5.14956254330698e-05	0.0125592258261311	0.0125716358083937
