"Discaria_nana"	"Azorella_monanthos"	"Phacelia_secunda"	"Senecio_looseri"	"Sisyrinchium_junceum"	"Adesmia_haemisphaerica"	"Jaborosa_laciniata"	"Astragalus_nivicola"	"Cerastium_arvense"	"Montiopsis_gilliesii"	"Oxalis_erythrorhiza"	"Perezia_pilifera"	"Senecio_tricephalus"	"Tarasa_humilis"	"Astragalus_cruckshanksii"	"Calandrinia_caespitosa"	"Epilobium_nivale"	"Hypochoeris_montana"	"Leuceria_candidissima"	"Loasa_incurva"	"Menonvillea_hookeri"	"Megachile_sp1_M_PL_022"	"Chilimelissa_sp1_M_PL_022"	"Geron_sp1_M_PL_022"	"Megachile_sp2_M_PL_022"	"Unidentified_sp2_M_PL_022"	"Unidentified_sp5_M_PL_022"	"Anthidium_chubuti"	"Thysanoptera_sp1_M_PL_022"	"Astylus_sp1_M_PL_022"	"Chironomidae_sp1_M_PL_022"	"Chlorobrachycoma_versicolor"	"Hypodinerus_sp1_M_PL_022"	"Ichneumonidae_sp1_M_PL_022"	"Liphantus_sp1_M_PL_022"	"Liphantus_sp2_M_PL_022"	"Microcerella_rusca"	"Mosillus_sp1_M_PL_022"	"Spinoliella_sp1_M_PL_022"	"Thyridanthrax_sp2_M_PL_022"	"Tropidia_notata"	"Unidentified_sp1_M_PL_022"	"Agrotis_ipsilon"	"Alloscirtetica_antarctica"	"Alloscirtetica_sp1_M_PL_022"	"Calliphoridae_sp1_M_PL_022"	"Chilimelissa_farellones"	"Coccinela_anchoralis"	"Dasybaris_chillan"	"Dolichogyna_sp1_M_PL_022"	"Hypodinerus_sp2_M_PL_022"	"Issoria_lathonioides"	"Peridroma_saucia"	"Phulia_sp1_M_PL_022"	"Phulia_sp2_M_PL_022"	"Podagritus_sp1_M_PL_022"	"Pseudoleucania_nobilis"	"Pseudoleucania_sp1_M_PL_022"	"Pyrgus_fides"	"Tamseuxoa_ingoufii"	"Thyridanthrax_sp1_M_PL_022"	"Thyridanthrax_sp3_M_PL_022"	"Thyridanthrax_sp4_M_PL_022"	"Unidentified_sp3_M_PL_022"	"Unidentified_sp4_M_PL_022"	"Unidentified_sp6_M_PL_022"
"Oxalis_erythrorhiza"	3.18821703988721e-06	2.67990240502894e-09	2.67265596220884e-09	4.18292824809579e-09	4.18339790628472e-09	4.17981390444162e-09	3.86698285835972e-10	3.16769396559274e-06	7.64835561925682e-10	0.00126420553966223	1.0037831101224	0.00126420553966223	3.46269429355753e-12	1.52279372857519e-09	1.51550097071367e-09	7.62913864533909e-10	0.00126104200651846	0.00252206811588544	3.50368333859691e-12	5.12774503434484e-12	2.33741155572824e-12	1.06085067949957e-07	0.0504416802607383	0.000126541325750981	1.0581283390042e-07	1.52565966560203e-08	2.20188534969151e-10	1.53832351030345e-10	7.01223466718472e-11	0.0504413623177087	1.52265301702616e-08	1.52043184242667e-08	1.52582772906782e-08	2.25056547565857e-11	7.00736667719383e-11	3.00664857586272e-11	1.52043184242667e-08	3.00664857586272e-11	1.45855157230356e-10	1.52043184242667e-08	1.52202276823211e-08	3.00664857586272e-11	1.51819859042248e-08	6.97232984380786e-11	6.97232984380786e-11	3.82417780962841e-11	4.45442660368141e-11	2.23325200419078e-11	1.51819859042248e-08	1.51819859042248e-08	1.51819859042248e-08	1.51819859042248e-08	1.51819859042248e-08	1.51819859042248e-08	8.35962780888322e-11	2.23325200419078e-11	1.51819859042248e-08	1.51819859042248e-08	6.97154708015965e-11	1.51819859042248e-08	1.51819859042248e-08	1.51819859042248e-08	2.23325200419078e-11	1.51819859042248e-08	7.73396571671943e-12	4.45442660368141e-11
"Perezia_pilifera"	0.00126730826275959	1.06525447257587e-06	1.06237402976203e-06	1.66270346874811e-06	1.66289015669816e-06	1.66146552497056e-06	1.53711597016066e-07	0.00125915039229305	3.04020214168067e-07	0.00251852561990856	0.00126420553966223	1.00251852561991	1.3764122814522e-09	6.0530668099374e-07	6.02407828067298e-07	3.03256344283223e-07	0.00126102914383393	3.17639582829706e-06	1.3927053238678e-09	2.03826576737058e-09	9.2911522050862e-10	4.21685479647109e-05	0.0504411657533574	0.0502998590429853	4.20603356140251e-05	6.06445883761062e-06	8.75243894127123e-08	6.11479730211175e-08	2.78734566152586e-08	6.35279165659413e-05	6.05250748506549e-06	6.04367837184093e-06	6.06512688566445e-06	8.94594121887157e-09	2.78541064773561e-08	1.19513525451203e-08	6.04367837184093e-06	1.19513525451203e-08	5.79770585288221e-08	6.04367837184093e-06	6.05000226194453e-06	1.19513525451203e-08	6.03480125123612e-06	2.77148359449693e-08	2.77148359449693e-08	1.52010107084034e-08	1.77062338293672e-08	8.87712060479895e-09	6.03480125123612e-06	6.03480125123613e-06	6.03480125123612e-06	6.03480125123613e-06	6.03480125123613e-06	6.03480125123613e-06	3.32293104994111e-08	8.87712060479895e-09	6.03480125123613e-06	6.03480125123613e-06	2.77117244791351e-08	6.03480125123613e-06	6.03480125123613e-06	6.03480125123613e-06	8.87712060479895e-09	6.03480125123613e-06	3.07423194032131e-09	1.77062338293672e-08
"Senecio_tricephalus"	3.71838188891554e-06	0.00252593580086108	2.17599166822741e-06	0.00168675399779121	1.11770630513449e-06	2.34887415452473e-06	3.70538532323923e-06	1.11222329532809e-06	8.9201916490717e-10	1.3764122814522e-09	3.46269429355752e-12	1.3764122814522e-09	1.00419172237065	1.81563659348691e-06	4.05469170510519e-07	8.89777910723987e-10	3.45399405663904e-12	8.70023691848625e-15	9.36102433110966e-10	2.19417797690311e-09	0.00168019059147701	2.83828419357364e-05	1.38159762265561e-10	5.49183314958223e-08	2.82152466612071e-05	2.11775458218676e-05	4.92452756479234e-05	6.58253393070932e-08	0.0504057177443102	1.74004738369725e-13	5.39731082271975e-08	2.10671715875991e-05	1.77955582144797e-08	0.0502306355835399	1.87220486622193e-08	2.11235727136404e-05	2.1067171587599e-05	2.11235727136404e-05	2.82033484595278e-05	2.10671715875991e-05	1.77511813816527e-08	2.11235727136404e-05	1.77065804234073e-08	1.86284384189082e-08	1.86284384189082e-08	4.46009582453585e-11	3.62665278037903e-08	2.10494650071756e-05	1.77065804234073e-08	1.77065804234073e-08	1.77065804234073e-08	1.77065804234073e-08	1.77065804234073e-08	1.77065804234073e-08	4.69774830904947e-08	2.10494650071756e-05	1.77065804234073e-08	1.77065804234073e-08	2.81125666298535e-05	1.77065804234073e-08	1.77065804234073e-08	1.77065804234073e-08	2.10494650071757e-05	1.77065804234074e-08	7.41077064647846e-08	3.62665278037902e-08
"Tarasa_humilis"	1.52493921204804e-06	2.33831295790329e-06	0.000724627992170887	0.00324191411987724	0.000725825394031655	0.000726266962521556	3.07209562779151e-07	0.000722511487554227	3.65824448134352e-10	6.0530668099374e-07	1.52279372857518e-09	6.0530668099374e-07	1.81563659348691e-06	1.00323006600878	0.000719289248655829	3.64905291229492e-10	1.51896761367927e-09	3.82611489591755e-12	6.07893964850632e-07	8.90382245851461e-07	1.8101232049374e-06	0.050350247405908	6.07587045471706e-08	2.41515085352025e-05	0.00010473804740072	1.21100249507151e-05	8.0653860392549e-05	2.67114673755438e-05	5.4303696148122e-05	7.6522297918351e-11	1.20843948181436e-05	2.67475566113276e-08	7.29810582458983e-09	1.10267770990206e-07	1.21578792970126e-05	2.56301325714437e-08	2.67475566113276e-08	2.56301325714437e-08	0.0502155352024368	2.67475566113276e-08	7.2799065178736e-09	2.56301325714437e-08	7.26161529546687e-09	1.20970899005276e-05	1.20970899005276e-05	1.82912224067176e-11	1.20771332028481e-05	1.94859413158607e-08	7.26161529546688e-09	7.26161529546688e-09	7.26161529546688e-09	7.26161529546689e-09	7.26161529546688e-09	7.26161529546688e-09	1.45253392504311e-05	1.94859413158607e-08	7.26161529546688e-09	7.26161529546688e-09	5.4031901997954e-05	7.26161529546688e-09	7.26161529546688e-09	7.26161529546688e-09	1.94859413158607e-08	7.26161529546689e-09	6.14419125558301e-09	1.20771332028481e-05
"Astragalus_cruckshanksii"	3.03217481130495e-06	2.54807269352875e-06	0.00144231496362683	0.00144684882597079	0.0014446977766952	0.00144348521493393	6.08387612583607e-07	0.00143810310893253	7.2740189787812e-10	1.2048156561346e-06	3.03100194142733e-09	1.2048156561346e-06	8.10938341021038e-07	0.00143857849731166	1.00143377634371	7.25574254918628e-10	3.02338635865993e-09	7.61558276740536e-12	1.20996463709816e-06	1.77083613969672e-06	8.07849298212849e-07	0.100364344059938	1.20935454346397e-07	4.80716907910376e-05	0.000124998917974196	2.40864233461512e-05	7.70436680644184e-05	5.31250841909017e-05	2.42354789463855e-05	1.52311655348107e-10	2.40530216547867e-05	3.56728667856203e-08	1.45114850983726e-08	6.17808561637916e-08	2.41992927419632e-05	3.34016913644117e-08	3.56728667856203e-08	3.34016913644117e-08	9.6043071965096e-05	3.56728667856203e-08	1.44752977677746e-08	3.34016913644118e-08	1.44389276728807e-08	2.40782962782534e-05	2.40782962782534e-05	3.6370094893906e-11	2.40385827271139e-05	2.12339391127396e-08	1.44389276728807e-08	1.44389276728807e-08	1.44389276728807e-08	1.44389276728807e-08	1.44389276728807e-08	1.44389276728807e-08	2.88697042986787e-05	2.12339391127396e-08	1.44389276728807e-08	1.44389276728807e-08	2.41141470995131e-05	1.44389276728807e-08	1.44389276728807e-08	1.44389276728807e-08	2.12339391127396e-08	1.44389276728807e-08	1.21677522516721e-08	2.40385827271138e-05
"Calandrinia_caespitosa"	0.00506494149560704	4.2492428188001e-06	1.82081715415228e-06	2.89416130104926e-09	1.24173281770192e-09	2.88891465306356e-09	6.13297850101376e-07	6.0622462376332e-07	1.21505133635769e-06	6.06512688566445e-07	1.52582772906782e-09	6.06512688566445e-07	1.77955582144797e-09	7.29810582458983e-10	7.25574254918629e-10	1.00502633762658	1.52199399105508e-09	3.83373801273321e-12	1.03997723425621e-12	2.62454314458093e-12	4.58909072764392e-12	5.0790197844304e-08	6.08797596422035e-08	2.41996277830156e-05	2.03341973204845e-08	2.41967922930947e-05	6.58633237072842e-08	7.87362943374278e-11	1.37672721829318e-10	7.66747602546642e-11	2.41491159792694e-05	2.41541793835235e-05	0.100526752531685	3.54993346144066e-08	2.07995446851242e-11	4.76763138253617e-08	2.41541793835235e-05	4.76763138253617e-08	8.47265508071035e-11	2.41541793835235e-05	2.41795215935181e-05	4.76763138253617e-08	2.41187690267002e-05	2.06955469616986e-11	2.06955469616986e-11	6.07525668178846e-08	3.03469525692047e-08	3.54103568233342e-08	2.41187690267002e-05	2.41187690267002e-05	2.41187690267002e-05	2.41187690267002e-05	2.41187690267002e-05	2.41187690267002e-05	5.77782930612711e-11	3.54103568233342e-08	2.41187690267002e-05	2.41187690267002e-05	4.82360216841544e-11	2.41187690267002e-05	2.41187690267002e-05	2.41187690267002e-05	3.54103568233342e-08	2.41187690267002e-05	1.22659570020275e-08	3.03469525692047e-08
"Epilobium_nivale"	6.3604128886192e-06	5.34633796380145e-09	5.33188149244679e-09	8.34483675625141e-09	8.34577371253785e-09	8.33862371891117e-09	7.71453364205431e-10	6.31946987105687e-06	1.52582772906782e-09	0.00252205828766787	0.00252208401303691	0.00252205828766787	6.90798811327808e-12	3.03793522735854e-09	3.02338635865993e-09	1.52199399105509e-09	1.00251574711853	6.33689450511787e-06	6.98976022825616e-12	1.0229722505703e-11	4.66307732474428e-12	2.11637045106195e-07	0.100629884741272	0.000252446765442911	2.1109394501742e-07	3.04365269971861e-08	4.39270594888205e-10	3.06891675171091e-10	1.39892319742328e-10	0.000126737890102357	3.0376545113537e-08	3.03322332383612e-08	3.04398798211017e-08	4.4898215770676e-11	1.39795204565123e-10	5.99818836491206e-11	3.03322332383612e-08	5.99818836491206e-11	2.90977373972117e-10	3.03322332383612e-08	3.03639718084496e-08	5.99818836491207e-11	3.02876804219962e-08	1.39096228542298e-10	1.39096228542297e-10	7.62913864533909e-11	8.88646915407799e-11	4.45528163650121e-11	3.02876804219962e-08	3.02876804219962e-08	3.02876804219962e-08	3.02876804219962e-08	3.02876804219962e-08	3.02876804219962e-08	1.66772474378223e-10	4.4552816365012e-11	3.02876804219962e-08	3.02876804219962e-08	1.3908061260419e-10	3.02876804219962e-08	3.02876804219962e-08	3.02876804219962e-08	4.4552816365012e-11	3.02876804219962e-08	1.54290672841086e-11	8.88646915407798e-11
"Hypochoeris_montana"	1.60211911552121e-08	1.34668462564268e-11	1.34304319708987e-11	2.10197399401799e-11	2.10221000315815e-11	2.10040899720684e-11	1.94320746651242e-12	1.59180601286067e-08	3.84339478354614e-12	6.35279165659412e-06	0.00504413623177087	6.35279165659412e-06	1.74004738369725e-14	7.65222979183509e-12	7.61558276740536e-12	3.83373801273321e-12	6.33689450511787e-06	1.00503779933727	1.76064489376729e-14	2.57675629866575e-14	1.17457867122022e-14	5.33090793718375e-10	0.000253475780204715	6.35886059050153e-07	5.31722783419194e-10	7.66663148543731e-11	1.10647505009623e-12	7.73026889599725e-13	3.52373601366067e-13	0.100755986745315	7.65152269862392e-11	7.64036101721945e-11	7.66747602546642e-11	1.13093742495405e-13	3.52128978753459e-13	1.51087868133805e-13	7.64036101721945e-11	1.51087868133805e-13	7.32940488594753e-13	7.64036101721945e-11	7.64835561925682e-11	1.51087868133805e-13	7.62913864533909e-11	3.50368333859692e-13	3.50368333859691e-13	1.92169739177307e-13	2.23840532848312e-13	1.12223718803557e-13	7.62913864533909e-11	7.62913864533909e-11	7.62913864533909e-11	7.6291386453391e-11	7.62913864533909e-11	7.6291386453391e-11	4.20081799441368e-13	1.12223718803557e-13	7.6291386453391e-11	7.6291386453391e-11	3.50328999002998e-13	7.62913864533909e-11	7.62913864533909e-11	7.6291386453391e-11	1.12223718803557e-13	7.6291386453391e-11	3.88641493302485e-14	2.23840532848312e-13
"Leuceria_candidissima"	4.34606486195671e-09	5.53142736868512e-09	1.2205433899484e-06	3.34058733462039e-06	0.00505234091934655	6.16001516346069e-06	5.20003820410798e-10	3.32512796665676e-06	1.04259682426693e-12	2.78541064773561e-09	7.00736667719383e-12	2.78541064773561e-09	1.87220486622193e-09	1.21578792970127e-06	1.20996463709816e-06	1.03997723425621e-12	6.98976022825616e-12	1.76064489376729e-14	1.00502935706945	2.82036395626683e-06	1.86521959265276e-09	8.46975245968712e-05	2.79590409130246e-10	1.11136835500294e-07	8.44953963468438e-05	2.04195806839155e-08	1.99265243906766e-07	8.46109186880051e-05	5.59565877795827e-08	3.52128978753459e-13	2.03630853794349e-08	6.67907750340745e-11	2.07995446851242e-11	1.39705471383473e-10	0.100587141388934	5.64953044805919e-11	6.67907750340746e-11	5.64953044805919e-11	1.1646585206207e-07	6.67907750340746e-11	2.07476768029119e-11	5.6495304480592e-11	2.06955469616986e-11	8.42056819891091e-05	8.42056819891091e-05	5.21298412133466e-14	2.03423898324733e-08	4.6095228072376e-11	2.06955469616986e-11	2.06955469616986e-11	2.06955469616986e-11	2.06955469616986e-11	2.06955469616986e-11	2.06955469616986e-11	1.23200303269214e-07	4.6095228072376e-11	2.06955469616986e-11	2.06955469616986e-11	5.56764555770064e-08	2.06955469616986e-11	2.06955469616986e-11	2.06955469616986e-11	4.6095228072376e-11	2.06955469616986e-11	1.0400076408216e-11	2.03423898324732e-08
"Loasa_incurva"	1.09679658012037e-08	1.69650141068329e-06	3.47258926401852e-06	6.57172893232835e-06	0.0033675145637826	0.0033618783858153	3.94397431955953e-09	4.86576572782102e-06	2.63115408449171e-12	4.07653153474117e-09	1.02554900686897e-11	4.07653153474117e-09	4.38835595380622e-09	1.78076449170292e-06	1.77083613969672e-06	2.62454314458093e-12	1.0229722505703e-11	2.57675629866575e-14	2.82036395626683e-06	1.00334860745185	3.670509476137e-09	0.000123958529778771	4.09188900228121e-10	1.62652072489419e-07	0.000123634531452482	7.21451073843045e-08	6.74191105313342e-05	0.100458223555631	1.1011528428411e-07	5.1535125973315e-13	5.79287161422193e-08	1.41897401642713e-08	5.24908628916185e-11	1.43569295533844e-08	5.64072791253367e-05	1.42163912420853e-08	1.41897401642713e-08	1.42163912420853e-08	1.98567040123952e-07	1.41897401642713e-08	5.2359966281385e-11	1.42163912420853e-08	5.22284085771604e-11	5.612524272971e-05	5.612524272971e-05	1.31557704224585e-13	5.78764877336422e-08	1.41375117556941e-08	5.22284085771604e-11	5.22284085771604e-11	5.22284085771604e-11	5.22284085771605e-11	5.22284085771604e-11	5.22284085771605e-11	6.72375677163061e-05	1.41375117556941e-08	5.22284085771605e-11	5.22284085771605e-11	1.09528815538806e-07	5.22284085771605e-11	5.22284085771605e-11	5.22284085771605e-11	1.41375117556941e-08	5.22284085771605e-11	7.88794863911905e-11	5.78764877336421e-08
"Menonvillea_hookeri"	1.91778101508239e-08	9.86390679718641e-06	2.22659579426888e-06	0.00336401579476472	2.22707219362739e-06	3.63151817213531e-06	1.53995931618695e-08	2.21596645794354e-06	4.60065015013168e-12	1.85823044101724e-09	4.67482311145648e-12	1.85823044101724e-09	0.00336038118295402	3.62024640987481e-06	8.07849298212848e-07	4.58909072764391e-12	4.66307732474428e-12	1.17457867122022e-14	1.86521959265276e-09	3.670509476137e-09	1.00335197612004	5.65494508748995e-05	1.86523092989771e-10	7.41426945476998e-08	5.62505436946798e-05	1.19708467983085e-07	5.62588694294023e-05	1.1011528428411e-07	0.100559283601064	2.34915734244044e-13	3.72012528099614e-08	8.22905462153669e-08	9.17818145528783e-11	0.000168101258371011	3.73043918530552e-08	8.25072151731241e-08	8.22905462153669e-08	8.25072151731241e-08	5.6247942233239e-05	8.22905462153669e-08	9.15529379876204e-11	8.25072151731242e-08	9.13229054801138e-11	3.71178698937899e-08	3.71178698937899e-08	2.30032507506584e-13	3.71099299044814e-08	8.21992233098868e-08	9.13229054801138e-11	9.13229054801139e-11	9.13229054801139e-11	9.1322905480114e-11	9.13229054801139e-11	9.13229054801139e-11	7.26303634427062e-08	8.21992233098868e-08	9.13229054801139e-11	9.13229054801139e-11	5.60669299127453e-05	9.13229054801139e-11	9.13229054801139e-11	9.13229054801139e-11	8.21992233098868e-08	9.1322905480114e-11	3.0799186323739e-10	3.71099299044813e-08
"Megachile_sp1_M_PL_022"	3.03217481130495e-05	2.54807269352875e-05	0.0144231496362683	0.0144684882597079	0.014446977766952	0.0144348521493393	6.08387612583607e-06	0.0143810310893253	7.2740189787812e-09	1.2048156561346e-05	3.03100194142733e-08	1.2048156561346e-05	8.10938341021038e-06	0.0143857849731166	0.014337763437134	7.25574254918628e-09	3.02338635865993e-08	7.61558276740536e-11	1.20996463709816e-05	1.77083613969672e-05	8.07849298212849e-06	1.00364344059938	1.20935454346397e-06	0.000480716907910376	0.00124998917974196	0.000240864233461511	0.000770436680644184	0.000531250841909017	0.000242354789463855	1.52311655348107e-09	0.000240530216547867	3.56728667856203e-07	1.45114850983726e-07	6.17808561637916e-07	0.000241992927419632	3.34016913644117e-07	3.56728667856203e-07	3.34016913644117e-07	0.00096043071965096	3.56728667856203e-07	1.44752977677746e-07	3.34016913644118e-07	1.44389276728807e-07	0.000240782962782534	0.000240782962782534	3.6370094893906e-10	0.000240385827271139	2.12339391127396e-07	1.44389276728807e-07	1.44389276728807e-07	1.44389276728807e-07	1.44389276728807e-07	1.44389276728807e-07	1.44389276728807e-07	0.000288697042986787	2.12339391127396e-07	1.44389276728807e-07	1.44389276728807e-07	0.000241141470995131	1.44389276728807e-07	1.44389276728807e-07	1.44389276728807e-07	2.12339391127396e-07	1.44389276728807e-07	1.21677522516721e-07	0.000240385827271138
"Chilimelissa_sp1_M_PL_022"	6.3604128886192e-05	5.34633796380145e-08	5.33188149244679e-08	8.34483675625141e-08	8.34577371253785e-08	8.33862371891117e-08	7.71453364205431e-09	6.31946987105687e-05	1.52582772906782e-08	0.0252205828766787	0.0252208401303691	0.0252205828766787	6.90798811327808e-11	3.03793522735854e-08	3.02338635865993e-08	1.52199399105509e-08	0.025157471185318	6.33689450511787e-05	6.98976022825616e-11	1.0229722505703e-10	4.66307732474428e-11	2.11637045106195e-06	1.00629884741272	0.00252446765442911	2.1109394501742e-06	3.04365269971861e-07	4.39270594888205e-09	3.06891675171091e-09	1.39892319742328e-09	0.00126737890102357	3.0376545113537e-07	3.03322332383612e-07	3.04398798211017e-07	4.4898215770676e-10	1.39795204565123e-09	5.99818836491206e-10	3.03322332383612e-07	5.99818836491206e-10	2.90977373972117e-09	3.03322332383612e-07	3.03639718084496e-07	5.99818836491207e-10	3.02876804219962e-07	1.39096228542298e-09	1.39096228542297e-09	7.62913864533909e-10	8.88646915407799e-10	4.45528163650121e-10	3.02876804219962e-07	3.02876804219962e-07	3.02876804219962e-07	3.02876804219962e-07	3.02876804219962e-07	3.02876804219962e-07	1.66772474378223e-09	4.4552816365012e-10	3.02876804219962e-07	3.02876804219962e-07	1.3908061260419e-09	3.02876804219962e-07	3.02876804219962e-07	3.02876804219962e-07	4.4552816365012e-10	3.02876804219962e-07	1.54290672841086e-10	8.88646915407798e-10
"Geron_sp1_M_PL_022"	0.0252825611263056	2.12516260718795e-05	2.11941617803161e-05	3.31706210073996e-05	3.31743453968378e-05	3.3145924262222e-05	3.06651740667926e-06	0.0251198131471504	6.06514600607066e-06	0.0251499295214926	6.32706628754902e-05	0.0251499295214926	2.74591657479112e-08	1.20757542676012e-05	1.20179226977594e-05	6.0499069457539e-06	6.31116913607276e-05	1.58971514762538e-07	2.77842088750735e-08	4.06630181223546e-08	1.8535673636925e-08	0.000841254588843156	0.00252446765442911	1.00347271320528	0.000839095772830328	0.000120984811482241	1.74609508230536e-06	1.21989054367064e-06	5.56070209107748e-07	3.17943029525076e-06	0.000120746384250174	0.000120570245104435	0.000120998138915078	1.78469842219725e-07	5.55684177501471e-07	2.38427232065914e-07	0.000120570245104435	2.38427232065914e-07	1.15663139683672e-06	0.000120570245104435	0.000120696405520806	2.38427232065914e-07	0.000120393148220502	5.52905756613963e-07	5.52905756613963e-07	3.03257300303533e-07	3.53236029671936e-07	1.77096883932329e-07	0.000120393148220502	0.000120393148220503	0.000120393148220503	0.000120393148220503	0.000120393148220503	0.000120393148220503	6.62918485244439e-07	1.77096883932329e-07	0.000120393148220503	0.000120393148220503	5.52843683456661e-07	0.000120393148220503	0.000120393148220503	0.000120393148220503	1.77096883932329e-07	0.000120393148220503	6.13303481335851e-08	3.53236029671935e-07
"Megachile_sp2_M_PL_022"	2.12441526505762e-05	2.33240366570193e-05	5.46294862559131e-05	0.0251860459770721	0.0252218758095329	0.0251901762890878	5.96335564168113e-08	0.0251067478025387	5.09635424027255e-09	2.10301678070126e-05	5.29064169502098e-08	2.10301678070126e-05	1.41076233306036e-05	5.23690237003601e-05	3.12497294935491e-05	5.08354933012112e-09	5.2773486254355e-08	1.32930695854799e-10	2.1123849086711e-05	3.09086328631206e-05	1.406263592367e-05	0.00218748106454843	2.1109394501742e-06	0.000839095772830327	1.00218082714898	1.20721371253813e-06	0.000924675817142699	0.000927258985893617	0.000421879077710099	2.65861391709597e-09	1.01165406926796e-06	2.95529603811238e-07	1.01670986602422e-07	8.99748138672008e-07	0.000422476981734219	1.95559643270163e-07	2.95529603811238e-07	1.95559643270163e-07	0.00042238588413622	2.95529603811238e-07	1.01417449381424e-07	1.95559643270164e-07	1.0116263166941e-07	0.000420364596825548	0.000420364596825548	2.54817712013628e-10	9.10491437598553e-07	1.94366972141827e-07	1.0116263166941e-07	1.0116263166941e-07	1.0116263166941e-07	1.0116263166941e-07	1.0116263166941e-07	1.0116263166941e-07	0.000503803525781756	1.94366972141827e-07	1.0116263166941e-07	1.0116263166941e-07	0.000419767432951202	1.0116263166941e-07	1.0116263166941e-07	1.0116263166941e-07	1.94366972141827e-07	1.0116263166941e-07	1.19267112833623e-09	9.10491437598551e-07
"Unidentified_sp2_M_PL_022"	0.0252795987482107	0.0252776972679857	0.0251640170182611	2.19229291576124e-05	6.09524483414878e-06	2.18848631897599e-05	0.0251888967236282	9.07640646640725e-06	6.06443534801745e-06	3.03222941880531e-06	7.62829832801011e-09	3.03222941880531e-06	1.05887729109338e-05	6.05501247535751e-06	6.02160583653778e-06	6.04919807327369e-06	7.60913174929652e-09	1.91665787135933e-11	5.10489517097888e-09	1.80362768460761e-08	2.99271169957714e-08	0.000421512408557645	3.04365269971861e-07	0.000120984811482241	1.20721371253813e-06	1.001254204737	0.000630850840287321	5.41088305382284e-07	8.97813509873143e-07	3.83331574271865e-10	0.000539779325295831	0.000331026518891361	0.000120983961465474	0.000211176915878761	1.02097903419578e-07	0.000714425411705777	0.00033102651889136	0.000714425411705777	6.6813277639475e-07	0.000331026518891361	0.000120682263425547	0.000714425411705778	0.000120379041658146	1.0158741390248e-07	1.0158741390248e-07	3.03221767400872e-07	0.000419400283637685	0.000210647477233214	0.000120379041658146	0.000120379041658146	0.000120379041658146	0.000120379041658146	0.000120379041658146	0.000120379041658146	4.37697263795197e-07	0.000210647477233214	0.000120379041658146	0.000120379041658146	3.65382152626874e-07	0.000120379041658146	0.000120379041658146	0.000120379041658146	0.000210647477233214	0.000120379041658146	0.000503777934472563	0.000419400283637685
"Unidentified_sp5_M_PL_022"	6.88107074431853e-05	0.0251912732929229	0.0251787561463919	0.0251582350256151	5.94806753061696e-05	0.0251483253316644	4.74978518827504e-05	4.24214648217297e-05	1.6507306571473e-08	4.37621947063562e-08	1.10094267484575e-10	4.37621947063562e-08	2.46226378239617e-05	4.03269301962745e-05	1.92609170161046e-05	1.64658309268211e-08	1.09817648722051e-10	2.76618762524059e-13	4.98163109766914e-08	1.68547776328336e-05	1.40647173573506e-05	0.00134826419112732	4.39270594888205e-09	1.74609508230537e-06	0.000924675817142699	0.000630850840287321	1.00155184363694	0.000505643328985007	0.000421941520720518	5.53237525048117e-12	0.000419973605808642	0.000210254947476468	3.29316618536421e-07	0.000211158409332222	9.96326219533828e-07	0.000210877234478679	0.000210254947476468	0.000210877234478679	0.000421320263603398	0.000210254947476468	3.28495400772313e-07	0.000210877234478679	3.27670035443739e-07	9.9134458843616e-07	9.91344588436159e-07	8.2536532857365e-10	0.000419645935773198	0.000209927277441024	3.27670035443739e-07	3.27670035443739e-07	3.27670035443739e-07	3.27670035443739e-07	3.27670035443739e-07	3.27670035443739e-07	0.000502966506633287	0.000209927277441024	3.27670035443739e-07	3.27670035443739e-07	0.000419303917093585	3.27670035443739e-07	3.27670035443739e-07	3.27670035443739e-07	0.000209927277441024	3.27670035443739e-07	9.49957037655007e-07	0.000419645935773198
"Anthidium_chubuti"	1.09679658012037e-07	1.69650141068329e-05	3.47258926401852e-05	6.57172893232835e-05	0.033675145637826	0.033618783858153	3.94397431955953e-08	4.86576572782102e-05	2.63115408449171e-11	4.07653153474117e-08	1.02554900686897e-10	4.07653153474117e-08	4.38835595380622e-08	1.78076449170292e-05	1.77083613969672e-05	2.62454314458093e-11	1.0229722505703e-10	2.57675629866575e-13	2.82036395626683e-05	0.0334860745185438	3.670509476137e-08	0.00123958529778771	4.09188900228121e-09	1.62652072489419e-06	0.00123634531452482	7.21451073843045e-07	0.000674191105313342	1.00458223555631	1.1011528428411e-06	5.1535125973315e-12	5.79287161422193e-07	1.41897401642713e-07	5.24908628916185e-10	1.43569295533844e-07	0.000564072791253367	1.42163912420853e-07	1.41897401642713e-07	1.42163912420853e-07	1.98567040123952e-06	1.41897401642713e-07	5.2359966281385e-10	1.42163912420853e-07	5.22284085771604e-10	0.0005612524272971	0.0005612524272971	1.31557704224585e-12	5.78764877336422e-07	1.41375117556941e-07	5.22284085771604e-10	5.22284085771604e-10	5.22284085771604e-10	5.22284085771605e-10	5.22284085771604e-10	5.22284085771605e-10	0.000672375677163061	1.41375117556941e-07	5.22284085771605e-10	5.22284085771605e-10	1.09528815538806e-06	5.22284085771604e-10	5.22284085771604e-10	5.22284085771605e-10	1.41375117556941e-07	5.22284085771605e-10	7.88794863911905e-10	5.78764877336421e-07
