"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"
"C3"	4.62032280168388e-05	1.14918395002033e-05	5.20258772377242e-06	1.14918395002033e-05	0.0125293139102925	4.73481765818894e-05	0.0126432270678001	0.0125662477803819	0.0126432270678001	0.0125943279828719	2.49545603668173e-05	3.01333428662366e-05	8.4047497066301e-05	0.0126181607665104	0.0125640339292874	0.0125651233420253	2.55660915090325e-05	0.000703963437256661	0.000577319761619056	1.0023451128234	0.000578622824285266	0.000265664133292117	0.000782298852002178	0.000599827771401424	0.00060215716255898	0.000389134957897141	0.000473931791653157	0.000465995095985788	0.000676034813761638	0.000572284649614966	0.000338836099940625	0.000444611303670716	0.00028521462267122
"C4"	5.52534221875621e-05	1.39143909126951e-05	7.53106888768273e-06	1.39143909126951e-05	9.64371373808777e-06	5.24740646483648e-05	0.0168148658604857	4.55696358696041e-05	0.0168148658604857	7.4243788536118e-05	2.13688042666993e-05	0.0167206179580953	0.0167729955630199	0.0167956356562585	4.2319314560201e-05	0.0167313807742194	2.35067430168449e-05	0.000908951373990904	0.000768433973080377	0.000771497099047021	1.00124262129527	0.000825683369497412	0.000829707783288185	0.00049202810235286	0.00082852256838338	0.000350891891610253	0.000491217407234816	0.000353235032656852	0.00035452802314161	0.0008284175776451	0.000351302448856719	0.000491800299432207	0.000212171855524958
"C5"	0.0143617231393451	1.79581690012198e-05	9.72069588494954e-06	1.79581690012198e-05	3.79520190417309e-06	0.0143593366473657	0.0144222316880525	5.4854880096504e-05	0.0144222316880525	7.67414396830076e-05	3.1727960363524e-05	0.0143404170313711	0.0143961624847394	0.0143904935613281	4.40001305756603e-05	3.01426125751943e-05	3.06055107612024e-05	0.000421687676195762	0.00030095224109277	0.000303616152333848	0.000707728602426353	1.00106598828445	0.00107086169140573	0.000601159154483047	0.0010692848512524	0.00030096609017522	0.000421665169763177	0.000661603418690857	0.000663101891969481	0.00106927654734445	0.000480551097192868	0.00060126507587969	0.000361302156358587
"C6"	0.00777027512449197	0.00772075498645674	6.96836366418898e-06	0.00772075498645674	6.01768347693983e-06	0.00776693920910364	0.00781687454152562	0.00775391357641598	0.00781687454152562	0.00777582588186139	0.00773351612047695	0.00774234311531088	0.00779530501452145	0.00778607825611309	0.00774900843851952	2.15759664562758e-05	2.70752037240382e-05	0.000305853450337712	0.000163134316398086	0.000481414678155186	0.000382942053825316	0.000576617833833854	1.0018597098289	0.000531550931932093	0.00155560173194013	0.000240353176055293	0.000357382813092785	0.000738753341839365	0.000868580362574458	0.000766520003060788	0.000370570439895032	0.000628792328374564	0.000273232810794581
"C7"	6.04824344539311e-05	1.65542902489808e-05	6.79341177354404e-06	1.65542902489808e-05	8.56896816287748e-06	0.0143582539051344	0.0144249621418857	5.15027091885284e-05	0.0144249621418857	0.0143787482240829	3.0106307063544e-05	3.89646628344664e-05	0.0143876759082587	0.0143923597166931	0.0143445324018927	3.25369282846183e-05	3.65425680082556e-05	0.000564746562429448	0.00030106178095313	0.000685517453030199	0.000421738373445308	0.000601159154483047	0.000987166016445315	1.00098248685307	0.000985677605780319	0.000444035839986843	0.000660134761213255	0.00062571942315974	0.000865708527391491	0.000747275295089845	0.000301701109428143	0.000422390098077174	0.000504491247028786
"C8"	0.00916324711219419	0.00912174988669084	7.03936779542721e-06	0.00912174988669084	5.47415602326345e-06	0.00916701788484478	0.00921659647701749	5.13924440783206e-05	0.00921659647701749	0.00917587285131877	3.27371459949231e-05	0.00914604204921023	0.00919277887171803	0.00919090754927639	0.00914988543710883	2.38286859138228e-05	2.71847272073866e-05	0.000360759288465372	0.000192394069354534	0.000437932481861076	0.000451921400936389	0.000680453996251531	0.0018384384104747	0.000627249385496567	1.00183688580405	0.000283557080719876	0.000421582551603004	0.000514253593958965	0.00066743130275763	0.000774330457496993	0.000307088713235344	0.000384498038129187	0.000322233526216651
"C9"	5.43833178816898e-05	1.30977564193792e-05	7.09003839722102e-06	1.30977564193792e-05	9.72837394742853e-06	6.29701765457057e-05	0.0251495226689149	4.94986125567409e-05	0.0251495226689149	0.0250974841771516	2.63490865407372e-05	3.64842443612371e-05	9.59682835472543e-05	0.0251190342217685	4.84018055742119e-05	4.45639315634776e-05	3.29038895965478e-05	0.000776582994299671	0.000524808416831928	0.000778269915794282	0.00052633783741538	0.000526690657806636	0.000781147822179703	0.000777062719976976	0.00077978197197966	1.00077466916031	0.000526123348238552	0.000568976379709566	0.00057060567370905	0.000779904223694312	0.00031655568356771	0.000526539695912633	0.000566953599579688
"C10"	5.72821184499705e-05	1.29827560782631e-05	8.29358938469958e-06	1.29827560782631e-05	7.89886319421928e-06	6.68270128111702e-05	0.0168091312097473	5.11268529547534e-05	0.0168091312097473	8.46557480402062e-05	2.79080059421248e-05	3.64910550795959e-05	0.016771100576326	0.016774584146815	0.0167288288076144	3.30429327416226e-05	0.0167178333690962	0.000491334143613626	0.00035072841466384	0.000631909055537543	0.000491217407234816	0.000491942698057039	0.000774329428367699	0.000770157221415464	0.000772901344605507	0.000350748898825701	1.0011864211605	0.000353699316974584	0.00105045896466223	0.000912294832316954	0.000351319721685489	0.0004918056230575	0.000629741869489787
"C11"	0.0125839900699462	1.56625866974791e-05	8.05502689708119e-06	1.56625866974791e-05	5.82493869982235e-06	0.0125755871561628	0.01263290106836	0.0125751167959879	0.01263290106836	0.0125867553529777	0.0125492385255369	3.64030942364067e-05	0.0126071493382084	8.51247564607834e-05	4.57132883731001e-05	2.07199385800655e-05	3.32954179190689e-05	0.000390065766137687	0.000159138634789508	0.000465995095985788	0.000264926274492639	0.0005789029913545	0.00120047418048897	0.000547504495264772	0.000707098691693576	0.000284488189854783	0.000265274487730938	1.00119670859882	0.00119830287241196	0.000886052958678931	0.0005999152427042	0.000914355578813128	0.000441806041784288
"C12"	0.01007656099757	1.53601166533209e-05	8.73557041513223e-06	1.53601166533209e-05	6.76034813761637e-06	0.0100772329397003	0.0101322378556672	0.0100700160137603	0.0101322378556672	0.0100882835624851	0.0100449066675302	3.4271986219564e-05	0.0101044831895517	8.47752795515381e-05	0.0100550556818744	1.8716548888314e-05	0.0100451062797759	0.000312914209785425	0.000127827347580977	0.00054082785100931	0.000212716813884966	0.000464171324378637	0.0011291544713468	0.000605995969174044	0.000734174433033392	0.00022824226948362	0.000630275378797336	0.00095864229792957	1.00137735421629	0.000960912745664545	0.00048067138387021	0.000732500511221394	0.000604628877561341
"C13"	0.00916609177759301	1.40077314596162e-05	0.00910947615291954	1.40077314596162e-05	5.20258772377242e-06	0.00916779027266176	0.0092228283781676	0.00915453430163641	0.0092228283781676	0.00917637575586175	3.11102958250129e-05	0.00914073564915179	0.00919472340060288	0.00918629083237541	4.30328907567645e-05	2.35578777072202e-05	0.00913750699603127	0.000360813177836545	0.000192426725272904	0.000416207017901793	0.000451864133260964	0.000680448711946468	0.000905887276344567	0.000475538824148083	0.000774330457496993	0.000283601535888841	0.000497615363081975	0.000644402151766495	0.000873557041513223	1.00204237682115	0.00043726325840398	0.000514593439402734	0.000550084165594766
"C14"	0.020086366978325	1.35531830626075e-05	8.74526516807961e-06	1.35531830626075e-05	6.7767219988125e-06	6.46361479227122e-05	0.0201379970970925	0.0200773909041152	0.0201379970970925	7.51585585461964e-05	4.27241820214927e-05	3.89355191516789e-05	0.0201134790408216	9.21597066060182e-05	4.30037493610969e-05	2.7157665445743e-05	3.04660103073103e-05	0.000421535813830491	0.00025317190290485	0.000542137759905	0.000421562938628063	0.000672771536070015	0.000963483143727083	0.0004223815531994	0.000675595169117756	0.000253244546854168	0.000421583666022587	0.00095986438832672	0.000961342767740421	0.000961979168488757	1.00095723674634	0.000959072848447274	0.000254046151405834
"C15"	0.0143699763526098	1.44755766643393e-05	7.35133484861048e-06	1.44755766643393e-05	6.3515900524388e-06	6.36279463537655e-05	0.0144221328273213	0.0143622456124621	0.0144221328273213	7.59379251518926e-05	0.014334841646869	3.74421311602626e-05	0.0143970879042203	0.0143812543971306	4.43513986075791e-05	2.79236662555617e-05	2.84922964078192e-05	0.000421553650427348	0.00030081853864066	0.000508127204195104	0.000421543113799034	0.00060126507587969	0.00116775718126705	0.000422390098077174	0.000604211202774436	0.00030087982623579	0.000421547676906429	0.00104497780435786	0.00104642930174485	0.000808646833347153	0.000685052034605195	1.00116326686242	0.000182543696332653
"C16"	5.9797548520974e-05	1.19093267402246e-05	1.10016833118953e-05	1.19093267402246e-05	5.70429245342441e-06	0.0200852627695832	0.0201417869440886	5.18311273228937e-05	0.0201417869440886	0.0201026625116	3.00442285294572e-05	3.43804902897909e-05	9.43080686608473e-05	9.16701295971357e-05	5.23908590752473e-05	2.38584681692257e-05	0.0200597962913293	0.000454945241940155	0.000253132716251981	0.000456343396273952	0.00025460622662995	0.000505823018902022	0.000710405308065909	0.000706287745840301	0.000708913757676632	0.00045356287966375	0.000755690243387744	0.000706889666854861	0.00120925775512268	0.00121018516430849	0.000254046151405834	0.000255561174865713	1.00120535965382
