"Pyrostria_fasciculata"	"Labourdonnaisia_callophylloides"	"Stillingia_lineata"	"Syzygium_coriaceum"	"Gaertnera_sp1_M_PL_069"	"Syzygium_petrinese"	"Diospyros_revaughanii"	"Euodia_obtusifolia"	"Embelia_angustifolia"	"Memecylon_ovatifolium"	"Syzygium_commersonii"	"Tristhema_mauritiana"	"Tabernaemontana_persicarifolia"	"Xyris_sp1_M_PL_069"	"Apis_mellifera"	"Technomyrmex_albipes"	"Chrysomya_megacephala"	"Musca_domestica"	"Hydrillodes_sp1_M_PL_069"	"Brachymyrmex_sp1_M_PL_069"	"Nacoleia_sp1_M_PL_069"	"Phorinia_sp1_M_PL_069"	"Paragus_borbonicus"	"Stomorhina_lunata"	"Dolichopodidae_sp1_M_PL_069"	"Graphomya_maculata"	"Panara_naso"	"Phelsuma_cepediana"	"Trirhithrum_sp1_M_PL_069"	"Villa_unifasciata"	"Allograpta_sp1_M_PL_069"	"Conocephalus_sp1_M_PL_069"	"Macroglossum_milvus"	"Melanostoma_annulipes"	"Pteromalidae_sp1_M_PL_069"	"Scopariinae_sp1_M_PL_069"	"Stomoxys_calcitrans"	"Strictopterinae_sp1_M_PL_069"	"Syritta_sp1_M_PL_069"
"Syzygium_commersonii"	5.90622104191162e-06	0.00101257278969454	1.89957853716464e-06	0.00101409050728517	4.22738218802468e-06	0.00100845462885724	0.00252217560343027	2.86296332776147e-07	7.54961076156535e-07	1.77913442486798e-06	1.00352040836928	0.00100845462885724	0	0	9.69853320038609e-05	0.050422731442862	1.13566024737474e-05	1.14937492306218e-05	6.03911741146383e-08	1.12676723031686e-05	7.45895347051217e-05	1.1324416142348e-05	2.85389964641847e-08	1.1324416142348e-05	1.89957853716464e-08	1.12866680885402e-05	1.78515594952871e-07	0.05023907480855	1.89957853716464e-08	3.38705507439894e-05	6.30543900857569e-05	0	6.03911741146383e-08	9.54321109253824e-09	1.89957853716464e-08	6.03911741146383e-08	1.89957853716464e-08	0	1.12676723031686e-05
"Tristhema_mauritiana"	6.08833808739037e-06	0.00201691486941271	3.77680857862787e-06	0.00202056383321889	2.7295481140088e-06	0.00201185796521668	7.21548280897352e-06	5.68390789434174e-07	1.50424597617217e-06	1.02339587604806e-06	0.00201690925771448	1.00201185796522	0	0	6.75716430235485e-05	0.100592898260834	2.25464172479076e-05	2.26614138993241e-05	3.89935444858399e-08	2.24507092579877e-05	2.2843026428248e-05	2.25636896425825e-05	5.67144454340845e-08	2.25636896425825e-05	3.77680857862787e-08	2.24884773437739e-05	1.60760306233647e-07	0.000101025849955948	3.77680857862787e-08	6.73522624088383e-05	1.80387070224338e-07	0	3.899354448584e-08	1.89463596478058e-08	3.77680857862787e-08	3.899354448584e-08	3.77680857862787e-08	0	2.24507092579876e-05
"Tabernaemontana_persicarifolia"	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0
"Xyris_sp1_M_PL_069"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0
"Apis_mellifera"	0.0252113069363174	0.0251423223555619	2.19622632603588e-05	6.88419441915825e-05	0.0252487668219609	1.68929107558871e-05	0.0251828188648308	9.10613027512115e-06	6.58550584361988e-08	4.26313511307593e-05	4.84926660019305e-05	1.68929107558871e-05	0	0	1.00233257069108	0.000844645537794355	0.000361984739684615	0.000507342239406506	0.000360696668885156	7.64910491017584e-07	0.00149738975727983	9.87825876542981e-07	5.2316030844096e-07	9.87825876542982e-07	2.19622632603588e-07	9.84533123621171e-07	0.000864922807611504	0.000631995104920867	2.19622632603588e-07	0.00134230355057841	0.000629570471620771	0	0.000360696668885156	3.03537675837372e-07	2.19622632603588e-07	0.000360696668885156	2.19622632603588e-07	0	7.64910491017584e-07
"Technomyrmex_albipes"	6.08833808739037e-05	0.0201691486941271	3.77680857862787e-05	0.0202056383321889	2.7295481140088e-05	0.0201185796521668	7.21548280897352e-05	5.68390789434174e-06	1.50424597617217e-05	1.02339587604806e-05	0.0201690925771448	0.0201185796521668	0	0	0.000675716430235484	1.00592898260834	0.000225464172479076	0.000226614138993241	3.89935444858399e-07	0.000224507092579877	0.00022843026428248	0.000225636896425825	5.67144454340845e-07	0.000225636896425825	3.77680857862787e-07	0.000224884773437739	1.60760306233647e-06	0.00101025849955948	3.77680857862787e-07	0.000673522624088383	1.80387070224338e-06	0	3.89935444858399e-07	1.89463596478058e-07	3.77680857862787e-07	3.899354448584e-07	3.77680857862787e-07	0	0.000224507092579876
"Chrysomya_megacephala"	5.3405703312557e-05	1.47642355666826e-05	0.0252746445144907	0.0251934154640144	0.0251912122697701	5.63660431197689e-06	2.20009374436882e-05	0.0251818451123618	3.56303199755155e-05	2.62309433047029e-05	5.67830123687368e-06	5.63660431197689e-06	0	0	0.000361984739684615	0.000281830215598844	1.00173194258171	0.000535052944865443	0.000359874460996715	0.000279926838489049	0.000642730984153344	0.000534454799632732	0.00109214128222363	0.000534454799632733	0.000252746445144907	0.000532673283633956	0.000360942575062967	8.3393849793589e-07	0.000252746445144907	1.56025525180723e-06	5.50023436092206e-07	0	0.000359874460996716	0.000839394837078726	0.000252746445144907	0.000359874460996716	0.000252746445144907	0	0.000279926838489049
"Musca_domestica"	0.0251612432902487	4.35827907348004e-05	0.0252465901407835	0.0252355049662194	9.25074382078437e-05	5.66535347483103e-06	5.37231631532827e-05	2.6130270042239e-05	3.56428361894645e-05	0.0250980985329569	5.74687461531091e-06	5.66535347483103e-06	0	0	0.000507342239406506	0.000283267673741552	0.000535052944865443	1.00229099019348	1.32153483154062e-06	0.00028039449962466	0.00204118890598785	0.000534642542841967	0.000253336910409243	0.000534642542841968	0.000252465901407834	0.000532860401032494	0.000504546400636514	1.63042280959761e-06	0.000252465901407834	0.000504677625496134	1.34307907883207e-06	0	1.32153483154062e-06	8.71009001407966e-07	0.000252465901407834	1.32153483154062e-06	0.000252465901407834	0	0.00028039449962466
"Hydrillodes_sp1_M_PL_069"	0.000137271988199313	3.63064431598005e-05	3.64714816514216e-05	6.53062163391014e-05	0.100604089883303	3.89935444858399e-08	6.51894782982907e-05	3.61866149150726e-05	7.2932404180885e-08	2.900720239344e-05	1.20782348229276e-07	3.89935444858399e-08	0	0	0.00144278667554063	1.949677224292e-06	0.00143949784398686	5.2861393261625e-06	1.00143720128405	7.25624625990016e-07	0.00144375244551429	1.09398606271328e-06	1.5709353136833e-06	1.09398606271328e-06	3.64714816514215e-07	1.09033944250423e-06	0.00143994672381117	1.63577607486873e-06	3.64714816514216e-07	3.95565453597961e-06	1.62973695745727e-06	0	0.00143720128404719	1.20622049716909e-06	3.64714816514216e-07	0.00143720128404719	3.64714816514215e-07	0	7.25624625990016e-07
"Brachymyrmex_sp1_M_PL_069"	5.07112064251355e-05	2.26156041871598e-05	0.000187610807266247	0.100454823031011	5.07937238193011e-05	2.24507092579876e-05	2.26375894668912e-05	2.82276273894855e-05	7.47853383556672e-05	5.04593190582388e-05	2.25353446063371e-05	2.24507092579876e-05	0	0	3.05964196407033e-06	0.00112253546289938	0.0011197073539562	0.00112157799849864	7.25624625990016e-07	1.00111616470035	0.00112099345478864	0.00112178007533501	2.81702898564532e-06	0.00112178007533501	1.87610807266247e-06	0.00111804080841722	1.73984875449273e-06	1.69270696698913e-06	1.87610807266247e-06	1.76807760140804e-06	5.6593973667228e-07	0	7.25624625990016e-07	9.40920912982849e-07	1.87610807266247e-06	7.25624625990016e-07	1.87610807266247e-06	0	0.00111616470034456
"Nacoleia_sp1_M_PL_069"	0.0201741436956803	5.47818472056025e-05	8.03620638470259e-05	0.0201778821861955	0.0202125342372001	4.56860528564961e-06	0.0201540952493551	1.2959598708533e-05	1.50503218458995e-05	0.0200893187856095	2.98358138820487e-05	4.56860528564961e-06	0	0	0.00119791180582386	0.00022843026428248	0.000514184787322674	0.00163295112479028	0.000288750489102859	0.000224198690957728	1.00242475037449	0.000225754827688493	1.23560726208803e-06	0.000225754827688493	8.03620638470258e-07	0.000225002311596198	0.000692233363016465	0.000505344171927981	8.03620638470259e-07	0.000405308935487126	0.000503852381233879	0	0.000288750489102859	4.31986623617768e-07	8.03620638470258e-07	0.000288750489102859	8.03620638470258e-07	0	0.000224198690957728
"Phorinia_sp1_M_PL_069"	2.54613160676033e-05	7.59227251366933e-06	0.0337153476738718	0.0336534022600502	2.55263414633098e-05	7.52122988086084e-06	7.60548304047355e-06	3.48470691705464e-05	0.0334923799443824	2.5346579017682e-05	7.54961076156535e-06	7.52122988086084e-06	0	0	1.31710116872397e-06	0.000376061494043042	0.00071260639951031	0.00071285672378929	3.64662020904425e-07	0.000373926691778336	0.000376258046147488	1.00238569916574	0.00033831504571107	0.00238569916573618	0.000337153476738718	0.000711080168517054	8.73888342256492e-07	5.67617614090106e-07	0.000337153476738718	7.62302071807711e-07	1.90137076011839e-07	0	3.64662020904425e-07	1.16156897235155e-06	0.000337153476738718	3.64662020904425e-07	0.000337153476738718	0	0.000373926691778336
"Paragus_borbonicus"	1.28198093128896e-05	6.74474598851217e-08	0.0504372478845226	0.000126766304354039	5.49827359789156e-05	2.83572227170423e-08	8.83410047855556e-08	0.0503314831035713	3.3831504571107e-05	1.27286258835665e-05	2.85389964641847e-08	2.83572227170423e-08	0	0	1.04632061688192e-06	1.41786113585211e-06	0.00218428256444727	0.000506673820818485	7.85467656841651e-07	1.40851449282266e-06	3.08901815522007e-06	0.000507472568566605	1.0021820885823	0.000507472568566605	0.000504372478845226	0.000505780993338049	1.04186384309944e-06	3.63547494284812e-09	0.000504372478845226	2.58644434920629e-07	2.20852511963889e-09	0	7.85467656841651e-07	0.00167771610345238	0.000504372478845226	7.85467656841651e-07	0.000504372478845226	0	1.40851449282266e-06
"Stomorhina_lunata"	2.54613160676033e-05	7.59227251366933e-06	0.0337153476738718	0.0336534022600502	2.55263414633098e-05	7.52122988086084e-06	7.60548304047355e-06	3.48470691705464e-05	0.0334923799443824	2.5346579017682e-05	7.54961076156535e-06	7.52122988086084e-06	0	0	1.31710116872398e-06	0.000376061494043042	0.00071260639951031	0.00071285672378929	3.64662020904425e-07	0.000373926691778336	0.000376258046147488	0.00238569916573617	0.000338315045711069	1.00238569916574	0.000337153476738718	0.000711080168517054	8.73888342256492e-07	5.67617614090106e-07	0.000337153476738718	7.62302071807711e-07	1.90137076011839e-07	0	3.64662020904425e-07	1.16156897235155e-06	0.000337153476738718	3.64662020904425e-07	0.000337153476738718	0	0.000373926691778336
"Dolichopodidae_sp1_M_PL_069"	2.54181286169984e-05	8.52906287114884e-08	0.10062127873761	0.000168849726539622	2.55300371559951e-05	3.77680857862787e-08	1.0280482412471e-07	7.59651094304482e-05	6.74306953477436e-05	2.53269522046305e-05	3.79915707432929e-08	3.77680857862787e-08	0	0	8.78490530414351e-07	1.88840428931394e-06	0.00101098578057963	0.00100986360563134	3.64714816514216e-07	1.87610807266247e-06	4.01810319235129e-06	0.00101146043021615	0.00100874495769045	0.00101146043021615	1.00100621278738	0.00100808889544877	8.73077388854184e-07	4.4696991402824e-09	0.0010062127873761	5.11205593297018e-07	2.57012060311776e-09	0	3.64714816514216e-07	2.53217031434827e-06	0.0010062127873761	3.64714816514216e-07	0.0010062127873761	0	1.87610807266247e-06
"Graphomya_maculata"	3.8064667521067e-05	1.13504474079356e-05	0.0504044447724384	0.0503118363787751	3.81618804876481e-05	1.1244238671887e-05	1.1370197145508e-05	5.20963684099668e-05	7.11080168517054e-05	3.78931356314346e-05	1.12866680885402e-05	1.1244238671887e-05	0	0	1.96906624724234e-06	0.000562211933594348	0.00106534656726791	0.00106572080206499	5.45169721252115e-07	0.000559020404208612	0.000562505778990495	0.00106662025277558	0.000505780993338049	0.00106662025277558	0.000504044447724383	1.00106306485193	1.30646307167346e-06	8.48588333064709e-07	0.000504044447724383	1.13964159735253e-06	2.84254928637699e-07	0	5.45169721252116e-07	1.73654561366556e-06	0.000504044447724383	5.45169721252116e-07	0.000504044447724383	0	0.000559020404208612
"Panara_naso"	0.0502397194396111	9.37224440467144e-05	4.36538694427092e-05	7.82931939521728e-05	0.0503981353333911	8.03801531168237e-08	7.81513222789318e-05	1.81597544601705e-05	8.73888342256492e-08	5.9838988182649e-05	1.78515594952871e-07	8.03801531168237e-08	0	0	0.00172984561522301	4.01900765584119e-06	0.000721885150125933	0.00100909280127303	0.000719973361905588	8.69924377246364e-07	0.00173058340754116	1.31083251338474e-06	1.04186384309944e-06	1.31083251338474e-06	4.36538694427092e-07	1.30646307167346e-06	1.0017247677507	1.96270883672094e-06	4.36538694427092e-07	0.00100791847026045	1.9537830569733e-06	0	0.000719973361905588	6.05325148672351e-07	4.36538694427092e-07	0.000719973361905588	4.36538694427092e-07	0	8.69924377246364e-07
"Phelsuma_cepediana"	5.72410399643287e-05	8.23070997635879e-05	2.2348495701412e-07	7.61718135145111e-05	5.72521626204056e-05	5.05129249779742e-05	0.0503713572405157	4.20187611812076e-08	5.67617614090106e-08	2.5348729736879e-05	0.05023907480855	5.05129249779742e-05	0	0	0.00126399020984173	0.00252564624889871	1.66787699587178e-06	3.26084561919523e-06	8.17888037434366e-07	8.46353483494568e-07	0.00126336042981995	8.5142642113516e-07	3.63547494284812e-09	8.5142642113516e-07	2.2348495701412e-09	8.48588333064709e-07	1.96270883672094e-06	1.00377123767144	2.2348495701412e-09	3.88839079140617e-06	0.00125928393101289	0	8.17888037434366e-07	1.40062537270692e-09	2.2348495701412e-09	8.17888037434366e-07	2.2348495701412e-09	0	8.46353483494568e-07
"Trirhithrum_sp1_M_PL_069"	2.54181286169984e-05	8.52906287114884e-08	0.10062127873761	0.000168849726539622	2.55300371559951e-05	3.77680857862787e-08	1.02804824124711e-07	7.59651094304482e-05	6.74306953477436e-05	2.53269522046305e-05	3.79915707432928e-08	3.77680857862787e-08	0	0	8.78490530414351e-07	1.88840428931394e-06	0.00101098578057963	0.00100986360563134	3.64714816514216e-07	1.87610807266247e-06	4.01810319235129e-06	0.00101146043021615	0.00100874495769045	0.00101146043021615	0.0010062127873761	0.00100808889544877	8.73077388854184e-07	4.4696991402824e-09	1.00100621278738	5.11205593297018e-07	2.57012060311776e-09	0	3.64714816514216e-07	2.53217031434827e-06	0.0010062127873761	3.64714816514216e-07	0.0010062127873761	0	1.87610807266247e-06
"Villa_unifasciata"	0.0502970321496228	0.0502348130292651	2.55602796648509e-05	7.95634920633617e-05	0.000138447908759287	3.36761312044191e-05	8.77945301682679e-05	9.12491481636048e-08	7.62302071807711e-08	4.5499328049163e-05	3.38705507439894e-05	3.36761312044191e-05	0	0	0.00268460710115682	0.00168380656022096	3.12051050361446e-06	0.00100935525099227	1.97782726798981e-06	8.84038800704019e-07	0.00101327233871782	1.14345310771157e-06	2.58644434920629e-07	1.14345310771157e-06	2.55602796648509e-07	1.13964159735253e-06	0.00100791847026045	3.88839079140617e-06	2.55602796648509e-07	1.00268043441063	2.1948632542067e-06	0	1.97782726798981e-06	3.04163827212016e-09	2.55602796648509e-07	1.97782726798981e-06	2.55602796648509e-07	0	8.84038800704019e-07
"Allograpta_sp1_M_PL_069"	0.000113891457824466	6.33569205577221e-05	2.57012060311776e-07	5.09345763005053e-05	0.000114081587022009	1.80387070224338e-07	0.100490496920688	5.54078890848005e-08	3.80274152023678e-08	5.05195460312711e-05	0.000126108780171514	1.80387070224338e-07	0	0	0.00251828188648308	9.01935351121691e-06	2.20009374436883e-06	5.37231631532828e-06	1.62973695745727e-06	5.65939736672281e-07	0.00251926190616939	5.70411228035517e-07	4.41705023927778e-09	5.70411228035517e-07	2.57012060311776e-09	5.68509857275399e-07	3.90756611394659e-06	0.00251856786202579	2.57012060311776e-09	4.38972650841339e-06	1.00251226242302	0	1.62973695745727e-06	1.84692963616002e-09	2.57012060311776e-09	1.62973695745727e-06	2.57012060311776e-09	0	5.65939736672281e-07
"Conocephalus_sp1_M_PL_069"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0
"Macroglossum_milvus"	0.000137271988199313	3.63064431598004e-05	3.64714816514215e-05	6.53062163391014e-05	0.100604089883303	3.899354448584e-08	6.51894782982907e-05	3.61866149150726e-05	7.29324041808851e-08	2.90072023934399e-05	1.20782348229276e-07	3.899354448584e-08	0	0	0.00144278667554063	1.949677224292e-06	0.00143949784398686	5.2861393261625e-06	0.00143720128404719	7.25624625990016e-07	0.00144375244551429	1.09398606271328e-06	1.5709353136833e-06	1.09398606271328e-06	3.64714816514216e-07	1.09033944250423e-06	0.00143994672381117	1.63577607486873e-06	3.64714816514216e-07	3.95565453597961e-06	1.62973695745727e-06	0	1.00143720128405	1.20622049716909e-06	3.64714816514216e-07	0.00143720128404719	3.64714816514216e-07	0	7.25624625990016e-07
"Melanostoma_annulipes"	2.21490008780758e-07	4.9604291058755e-08	0.000253217031434827	8.46828821684565e-05	8.44354348018361e-05	1.89463596478058e-08	7.38771854464007e-08	0.100587001097712	2.32313794470309e-07	1.30299562502573e-07	1.90864221850765e-08	1.89463596478058e-08	0	0	1.21415070334949e-06	9.47317982390289e-07	0.0033575793483149	3.48403600563187e-06	1.20622049716909e-06	9.4092091298285e-07	2.15993311808884e-06	3.48470691705464e-06	0.00335543220690475	3.48470691705464e-06	2.53217031434827e-06	3.47309122733112e-06	1.2106502973447e-06	2.80125074541384e-09	2.53217031434827e-06	6.08327654424032e-09	1.84692963616002e-09	0	1.20622049716909e-06	1.00335290003659	2.53217031434827e-06	1.20622049716909e-06	2.53217031434827e-06	0	9.4092091298285e-07
"Pteromalidae_sp1_M_PL_069"	2.54181286169984e-05	8.52906287114884e-08	0.10062127873761	0.000168849726539622	2.55300371559951e-05	3.77680857862787e-08	1.0280482412471e-07	7.59651094304482e-05	6.74306953477436e-05	2.53269522046305e-05	3.79915707432929e-08	3.77680857862787e-08	0	0	8.78490530414351e-07	1.88840428931394e-06	0.00101098578057963	0.00100986360563134	3.64714816514216e-07	1.87610807266247e-06	4.01810319235129e-06	0.00101146043021615	0.00100874495769045	0.00101146043021615	0.0010062127873761	0.00100808889544877	8.73077388854184e-07	4.4696991402824e-09	0.0010062127873761	5.11205593297018e-07	2.57012060311776e-09	0	3.64714816514216e-07	2.53217031434827e-06	1.00100621278738	3.64714816514216e-07	0.0010062127873761	0	1.87610807266247e-06
