"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"
"R11"	7.67173419574338e-05	0.000203185880174264	0.000951906630922264	0.000951906630922264	0.000951906630922264	0.000951906630922264	0.000951906630922264	0.000951906630922264	0.000951906630922264	0.00157888023121128	1.00157888023121	0.00421945380765887	0.00421945380765886	0.00421561794056098	0.00421561794056099	0.00421561794056099	0.0042115542229575	0.00421155422295751	0.0042115542229575	0.0042115542229575	0.0042115542229575	0.00421155422295751	0.00421155422295751	0.0042115542229575	0.00421155422295751	0.0042115542229575	0.0042115542229575	0.00421155422295751	0.00421155422295751	0.00421155422295751	0.00421155422295751	0.00421155422295751	0.00417982400192676	0.00417982400192677	0.00417982400192677
"C1"	0.00910947647118756	0.00912644843394026	0.00919457343359846	0.00919457343359846	0.00919457343359846	0.00919457343359846	0.00919457343359846	0.00919457343359846	0.00919457343359846	0.00920608103489207	0.00920608103489207	1.00102120591532	0.00102120591531556	0.000565732091756186	0.000565732091756187	0.000565732091756187	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077383	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077382	7.67173419574339e-05	7.67173419574339e-05	7.67173419574339e-05
"C2"	0.00910947647118755	0.00912644843394025	0.00919457343359845	0.00919457343359845	0.00919457343359845	0.00919457343359845	0.00919457343359845	0.00919457343359845	0.00919457343359845	0.00920608103489206	0.00920608103489206	0.00102120591531557	1.00102120591532	0.000565732091756186	0.000565732091756187	0.000565732091756187	0.000383203123077382	0.000383203123077383	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077383	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077382	0.000383203123077382	7.67173419574338e-05	7.67173419574338e-05	7.67173419574338e-05
"C3"	1.13146418351238e-05	0.0100299668289003	0.0101048362035247	0.0101048362035247	0.0101048362035247	0.0101048362035247	0.0101048362035247	0.0101048362035247	0.0101048362035247	0.0101174830573464	0.0101174830573464	0.000622305300931805	0.000622305300931805	1.00062173956884	0.000621739568840049	0.000621739568840049	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	8.43123588112197e-05	8.43123588112197e-05	8.43123588112197e-05
"C4"	1.13146418351237e-05	0.0100299668289003	0.0101048362035247	0.0101048362035247	0.0101048362035247	0.0101048362035247	0.0101048362035247	0.0101048362035247	0.0101048362035247	0.0101174830573464	0.0101174830573464	0.000622305300931805	0.000622305300931805	0.000621739568840049	1.00062173956884	0.000621739568840049	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	8.43123588112198e-05	8.43123588112198e-05	8.43123588112198e-05
"C5"	1.13146418351237e-05	0.0100299668289003	0.0101048362035247	0.0101048362035247	0.0101048362035247	0.0101048362035247	0.0101048362035247	0.0101048362035247	0.0101048362035247	0.0101174830573464	0.0101174830573464	0.000622305300931805	0.000622305300931805	0.00062173956884005	0.00062173956884005	1.00062173956884	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	0.000421140232262043	8.43123588112198e-05	8.43123588112198e-05	8.43123588112198e-05
"C6"	8.51562495727516e-06	2.25536326993433e-05	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.01123081126122	0.01123081126122	0.000468359372650134	0.000468359372650134	0.00046793359140227	0.00046793359140227	0.00046793359140227	1.00046748251875	0.000467482518748284	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748284	0.000467482518748284	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	9.35900938435001e-05	9.35900938435001e-05	9.35900938435001e-05
"C7"	8.51562495727515e-06	2.25536326993433e-05	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.01123081126122	0.01123081126122	0.000468359372650134	0.000468359372650134	0.00046793359140227	0.00046793359140227	0.00046793359140227	0.000467482518748283	1.00046748251875	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748284	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	9.35900938435001e-05	9.35900938435001e-05	9.35900938435001e-05
"C8"	8.51562495727517e-06	2.25536326993433e-05	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.01123081126122	0.01123081126122	0.000468359372650134	0.000468359372650134	0.00046793359140227	0.00046793359140227	0.00046793359140227	0.000467482518748284	0.000467482518748283	1.00046748251875	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748284	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	9.35900938435002e-05	9.35900938435002e-05	9.35900938435002e-05
"C9"	8.51562495727516e-06	2.25536326993433e-05	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.01123081126122	0.01123081126122	0.000468359372650134	0.000468359372650134	0.00046793359140227	0.00046793359140227	0.00046793359140227	0.000467482518748283	0.000467482518748283	0.000467482518748283	1.00046748251875	0.000467482518748283	0.000467482518748283	0.000467482518748284	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	9.35900938435002e-05	9.35900938435002e-05	9.35900938435002e-05
"C10"	8.51562495727515e-06	2.25536326993433e-05	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.01123081126122	0.01123081126122	0.000468359372650134	0.000468359372650134	0.00046793359140227	0.00046793359140227	0.00046793359140227	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	1.00046748251875	0.000467482518748283	0.000467482518748284	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	9.35900938435002e-05	9.35900938435002e-05	9.35900938435002e-05
"C11"	8.51562495727516e-06	2.25536326993433e-05	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.01123081126122	0.01123081126122	0.000468359372650134	0.000468359372650134	0.00046793359140227	0.00046793359140227	0.00046793359140227	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	1.00046748251875	0.000467482518748284	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	9.35900938435001e-05	9.35900938435001e-05	9.35900938435001e-05
"C12"	8.51562495727516e-06	2.25536326993433e-05	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.01123081126122	0.01123081126122	0.000468359372650134	0.000468359372650134	0.00046793359140227	0.00046793359140227	0.00046793359140227	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	1.00046748251875	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	9.35900938435001e-05	9.35900938435001e-05	9.35900938435001e-05
"C13"	8.51562495727516e-06	2.25536326993433e-05	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.01123081126122	0.01123081126122	0.000468359372650134	0.000468359372650134	0.00046793359140227	0.00046793359140227	0.00046793359140227	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	1.00046748251875	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	9.35900938435001e-05	9.35900938435001e-05	9.35900938435001e-05
"C14"	8.51562495727516e-06	2.25536326993433e-05	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.01123081126122	0.01123081126122	0.000468359372650134	0.000468359372650134	0.00046793359140227	0.00046793359140227	0.00046793359140227	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	1.00046748251875	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	9.35900938435001e-05	9.35900938435001e-05	9.35900938435001e-05
"C15"	8.51562495727516e-06	2.25536326993433e-05	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.01123081126122	0.01123081126122	0.000468359372650134	0.000468359372650134	0.00046793359140227	0.00046793359140227	0.00046793359140227	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	1.00046748251875	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	9.35900938435001e-05	9.35900938435001e-05	9.35900938435001e-05
"C16"	8.51562495727517e-06	2.25536326993433e-05	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.01123081126122	0.01123081126122	0.000468359372650134	0.000468359372650134	0.00046793359140227	0.00046793359140227	0.00046793359140227	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	1.00046748251875	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	9.35900938435001e-05	9.35900938435001e-05	9.35900938435001e-05
"C17"	8.51562495727516e-06	2.25536326993433e-05	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.01123081126122	0.01123081126122	0.000468359372650134	0.000468359372650134	0.00046793359140227	0.00046793359140227	0.00046793359140227	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	1.00046748251875	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	9.35900938435001e-05	9.35900938435001e-05	9.35900938435001e-05
"C18"	8.51562495727516e-06	2.25536326993433e-05	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.01123081126122	0.01123081126122	0.000468359372650134	0.000468359372650134	0.00046793359140227	0.00046793359140227	0.00046793359140227	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	1.00046748251875	0.000467482518748283	0.000467482518748283	0.000467482518748283	9.35900938435001e-05	9.35900938435001e-05	9.35900938435001e-05
"C19"	8.51562495727516e-06	2.25536326993433e-05	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.01123081126122	0.01123081126122	0.000468359372650134	0.000468359372650134	0.00046793359140227	0.00046793359140227	0.00046793359140227	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	1.00046748251875	0.000467482518748283	0.000467482518748283	9.35900938435001e-05	9.35900938435001e-05	9.35900938435001e-05
"C20"	8.51562495727516e-06	2.25536326993433e-05	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.01123081126122	0.01123081126122	0.000468359372650134	0.000468359372650134	0.00046793359140227	0.00046793359140227	0.00046793359140227	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	1.00046748251875	0.000467482518748283	9.35900938435001e-05	9.35900938435001e-05	9.35900938435001e-05
"C21"	8.51562495727516e-06	2.25536326993433e-05	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.0112167727471435	0.01123081126122	0.01123081126122	0.000468359372650134	0.000468359372650134	0.00046793359140227	0.00046793359140227	0.00046793359140227	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	0.000467482518748283	1.00046748251875	9.35900938435001e-05	9.35900938435001e-05	9.35900938435001e-05
"C22"	7.67173419574338e-06	2.03185880174264e-05	9.51906630922265e-05	9.51906630922265e-05	9.51906630922265e-05	9.51906630922265e-05	9.51906630922265e-05	9.51906630922265e-05	9.51906630922265e-05	0.0501578880231211	0.0501578880231211	0.000421945380765886	0.000421945380765886	0.000421561794056099	0.000421561794056099	0.000421561794056099	0.000421155422295751	0.000421155422295751	0.000421155422295751	0.000421155422295751	0.000421155422295751	0.00042115542229575	0.000421155422295751	0.000421155422295751	0.000421155422295751	0.000421155422295751	0.000421155422295751	0.000421155422295751	0.000421155422295751	0.000421155422295751	0.000421155422295751	0.000421155422295751	1.00041798240019	0.000417982400192676	0.000417982400192676
"C23"	7.67173419574338e-06	2.03185880174264e-05	9.51906630922265e-05	9.51906630922265e-05	9.51906630922265e-05	9.51906630922265e-05	9.51906630922265e-05	9.51906630922265e-05	9.51906630922265e-05	0.0501578880231211	0.0501578880231211	0.000421945380765886	0.000421945380765886	0.000421561794056099	0.000421561794056099	0.000421561794056099	0.000421155422295751	0.00042115542229575	0.000421155422295751	0.00042115542229575	0.00042115542229575	0.00042115542229575	0.000421155422295751	0.000421155422295751	0.000421155422295751	0.000421155422295751	0.00042115542229575	0.000421155422295751	0.000421155422295751	0.00042115542229575	0.00042115542229575	0.000421155422295751	0.000417982400192676	1.00041798240019	0.000417982400192676
"C24"	7.67173419574338e-06	2.03185880174264e-05	9.51906630922265e-05	9.51906630922265e-05	9.51906630922265e-05	9.51906630922265e-05	9.51906630922265e-05	9.51906630922265e-05	9.51906630922265e-05	0.0501578880231211	0.0501578880231211	0.000421945380765886	0.000421945380765886	0.000421561794056099	0.000421561794056099	0.000421561794056099	0.000421155422295751	0.00042115542229575	0.000421155422295751	0.00042115542229575	0.00042115542229575	0.00042115542229575	0.000421155422295751	0.000421155422295751	0.000421155422295751	0.000421155422295751	0.00042115542229575	0.000421155422295751	0.000421155422295751	0.00042115542229575	0.00042115542229575	0.000421155422295751	0.000417982400192676	0.000417982400192676	1.00041798240019
