"Ludwigia_nervosa"	"Hyptis_dilatata"	"Besmoscelis_villosa"	"Cuphea_o'donellii"	"Hyptis_conferta"	"Pterolepis_glomerata"	"Aeschynomene_pratensis"	"Sauvagesia_rubiginosa"	"Synqonanthus_caulescens"	"Tyttnera_scabra"	"Xyris_savanensis"	"Caperonia_pallustris"	"Croton_hirtus"	"Desmodium_barbatum"	"Ludwigia_decurrens"	"Melochia_villosa"	"Mimosa_camporum"	"Rhynchanthera_serrulata"	"Saggitaria_quyanensis"	"Shultesia_brachyptera"	"Clidemia_capitellata"	"Diodia_multiflora"	"Heliconia_psittacorum"	"Miconia_stephananthera"	"Sinningia_sp1_M_PL_030"	"Xyris_laxifolia"	"Montricharida_arborescens"	"Thalia_geniculata"	"Apis_mellifera"	"Augochlorensis_callichroa"	"Toxomerus_floralis"	"Auhochloropsis_vesta"	"Palpada_pusio"	"Polybia_occidentalis"	"Urbanus_dorantes_dorantes"	"Dialictus_sp1_M_PL_030"	"Melipona_favosa"	"Pereirapis_sp1_M_PL_030"	"Polistes_subsericeus"	"Pyrgus_oileus_orcus"	"Toxomerus_marginatus"	"Amazilia_fibriata"	"Amazilia_tovasi"	"Athidium_sp1_M_PL_030"	"Campsomeris_dorsata"	"Cerceris_sp1_M_PL_030"	"Euglossa_cordata"	"Eumenes_sp1_M_PL_030"	"Eurema_nise"	"Helicobia_morionella"	"Heliopetes_arsalte"	"Ornidia_obesa"	"Oxyssarcodexia_peltata"	"Polybia_ignobilis"	"Sphex_melanopus"	"Anthidiellum_sp1_M_PL_030"	"Augochlora_sp1_M_PL_030"	"Augochlora_sp2_M_PL_030"	"Augochloropsis_sp1_M_PL_030"	"Ceratina_sp1_M_PL_030"	"Chrysagria_duodecimpuntata"	"Cogia_calchas"	"Cyclocephala_gravis"	"Dialictus_sp2_M_PL_030"	"Euhibus_sp1_M_PL_030"	"Eulaema_nigrita"	"Exomalopsis_sp1_M_PL_030"	"Extemnius_sp1_M_PL_030"	"Junonia_evarete"	"Megachile_sp1_M_PL_030"	"Omicrom_ruficolle"	"Pachodunerus_brevithorax"	"Parancistrocerus_sp1_M_PL_030"	"Pepsis_sp1_M_PL_030"	"Phaenica_sp1_M_PL_030"	"Pompeius_amblyspoila"	"Sarcophagula_occidua"	"Tabanus_sp1_M_PL_030"	"Trigona_angustula"	"Urbanus_simplicius"	"Xylocopa_fibriata"
"Xyris_savanensis"	0.0019394520327347	0.000363869951722983	0.00067665019952645	2.08960500394896e-06	0.000316797496675809	0.000362442228411065	1.09995208718915e-06	0.000421786161692041	0.000736405727801825	0.00042204809322647	1.00234621814374	5.70394411513854e-07	9.83663997940428e-07	3.0558441304983e-09	1.68489493532938e-06	0.000361327228962636	0.00031559002866804	1.10613509119219e-06	0.000421675264301936	0.000315530110345178	0	0.000315294167176697	0	1.30575618749248e-09	0	0.000778384258901107	0	0	0.0251436026715779	0.0251439055301194	0.0251511365082499	5.19690962622006e-08	1.49858628123084e-05	2.26877547760901e-05	3.99653512789137e-05	2.99150738151142e-05	2.18340421174152e-05	3.25221485029545e-05	2.20962246553379e-05	1.42181803095967e-05	1.7856210063394e-05	0	0	0.025070777028798	3.49286115368325e-08	9.97464945074602e-06	1.85263478936621e-05	1.0545169147019e-05	1.21564019546577e-05	2.26727775352536e-05	2.25888950077222e-05	1.21543640045232e-05	2.26727775352536e-05	1.41563698620691e-05	1.57602747218217e-05	1.0186147101661e-10	1.12775033254408e-05	1.21215752045919e-05	0	6.33594993351618e-06	5.61631645109794e-08	3.48267500658159e-08	0	1.40558421433979e-05	1.84101431950456e-05	0	2.74988021797287e-08	3.63869951722983e-06	3.48267500658159e-08	2.74988021797287e-08	6.33594993351618e-06	7.24884456822131e-06	3.63869951722983e-06	3.63869951722983e-06	0	3.68711697064064e-08	1.90131470504618e-08	1.21215752045919e-05	1.21215752045919e-05	6.52878093746239e-11	1.21215752045919e-05
"Caperonia_pallustris"	0.000844970565022358	1.23224282067751e-06	2.14143324176741e-06	1.81535957181464e-06	5.98492337888025e-07	2.56153271736679e-07	0.000844162444772722	1.79353311347586e-07	4.20295073631576e-07	5.30901310842634e-07	7.60525882018471e-07	1.00502896538198	0.000842357385146857	0.000844207415733187	9.70166639559127e-10	2.10854241740983e-07	0.00084023862108288	1.64664358409854e-06	1.20989100775361e-09	1.47878694510302e-06	0	5.51686848945402e-07	0	0.000844205895331536	0	7.74834451866915e-08	0	0	3.34430782327816e-05	5.3641178730952e-06	5.11913914055997e-08	0.0335993946341951	2.81814806066015e-05	0.0335553585939194	5.34593484142529e-06	5.29067292960816e-06	2.80985327095954e-05	1.05800454290332e-08	5.30535830635427e-06	4.7062253854042e-08	1.84279370937847e-08	0	0	5.3000791784402e-06	2.81705031839698e-05	2.42922749645356e-08	4.08136194641904e-08	2.11533540174881e-05	5.31132202425332e-06	5.29433856416081e-06	1.15123075083891e-08	3.3359645536285e-05	5.29433856416081e-06	6.16153263768757e-08	5.29338845959651e-06	2.81402471911062e-05	3.56905540294568e-08	5.28106603138974e-06	0	1.19698467577605e-08	3.23388879853042e-11	3.02559928635773e-08	0	4.03297002584537e-11	1.05073768407894e-08	0	2.1104061119318e-05	1.23224282067751e-08	3.02559928635773e-08	2.1104061119318e-05	1.19698467577605e-08	5.12306543473359e-09	1.23224282067751e-08	1.23224282067751e-08	0	5.48881194699515e-08	0.0335009655127325	5.28106603138974e-06	5.28106603138974e-06	4.22102947665768e-05	5.28106603138974e-06
"Croton_hirtus"	0.00168303919237049	0.000843097481286025	0.000841680364063691	2.49136684932666e-06	1.37045114316376e-06	1.53280400015792e-06	9.75103464579915e-07	6.38949021163357e-07	3.12296856174049e-07	1.05823153568881e-06	1.3115519972539e-06	0.000842357385146857	1.00334874235424	0.000842797807785463	2.178358429598e-09	7.40092027000887e-07	2.68294533288716e-06	0.000841597773764712	2.05210049831784e-09	7.34687431950529e-07	0	5.74819064385049e-07	0	0.000842795721213563	0	4.74491955771265e-07	0	0	2.47576683096233e-05	3.30898150448605e-05	1.0681873639551e-07	0.0335432697042998	0.0334954703184808	3.87113835549216e-05	1.06139284205903e-05	1.05656247578478e-05	4.21706967043148e-05	7.94843670194843e-09	1.89773787880391e-05	8.48847131921144e-06	5.71844803430318e-08	0	0	1.05517837522469e-05	2.81347830403375e-05	8.45838383572353e-06	1.40586621477313e-05	4.88671676795155e-08	1.05605177331377e-05	1.05454507407078e-05	4.06434597624468e-08	0.033455477073427	1.05454507407078e-05	8.45546439392527e-06	1.89499697651758e-05	2.80932602595154e-05	1.40280060677282e-05	1.05189949523156e-05	0	2.74090228632752e-08	7.26119476532668e-11	4.1522780822111e-08	0	6.84033499439281e-11	7.80742140435123e-09	0	2.43775866144979e-08	8.43097481286025e-06	4.1522780822111e-08	2.43775866144979e-08	2.74090228632752e-08	3.06560800031584e-08	8.43097481286025e-06	8.43097481286026e-06	0	2.80532591254904e-05	2.80785795048952e-05	1.05189949523156e-05	1.05189949523156e-05	4.21397860606781e-05	1.05189949523156e-05
"Desmodium_barbatum"	4.24503073441152e-06	1.65326554082613e-06	7.09721071124184e-07	0.00168652954680898	3.50179115369914e-09	3.40373435163087e-09	7.09643496419227e-07	9.42726731488904e-07	1.62365568149476e-09	3.06357815091873e-09	4.0744588406644e-09	0.000844207415733187	0.000842797807785463	1.0058714508834	6.65782626351304e-12	7.08340789982716e-07	7.08391175187429e-07	7.07958377769567e-07	4.01088520555536e-10	2.94334326863656e-09	0	7.06076655350305e-07	0	0.000844912751452344	0	1.5229486791393e-09	0	0	9.75875986776537e-08	7.87502252751664e-08	2.38767276553584e-08	0.0336275275078033	2.81452202120348e-05	2.82081327597797e-05	2.81942724146734e-05	5.01676850643273e-08	5.90403362839696e-08	5.41829369313373e-11	4.31341333214072e-08	2.81489266038452e-05	1.44886068347703e-10	0	0	2.66333035610886e-08	0.0335571571885602	1.66026912313353e-08	1.1896759205769e-08	1.78391988527686e-08	2.81353572222398e-05	2.6608031543845e-08	4.71795279533131e-08	2.81197917016055e-05	2.6608031543845e-08	1.66307668505491e-08	4.30640974983333e-08	0.03352904836278	1.18286845187364e-08	2.6531442090072e-08	0	7.00358230739828e-11	2.21927542117102e-13	2.81088257801497e-05	0	1.33696173518512e-11	4.0591392037369e-11	0	1.77410874104807e-08	1.65326554082613e-08	2.81088257801497e-05	1.77410874104807e-08	7.00358230739828e-11	6.80746870326175e-11	1.65326554082613e-08	1.65326554082613e-08	0	2.35986125923189e-08	2.81402471911062e-05	2.6531442090072e-08	2.6531442090072e-08	4.22456375726172e-05	2.6531442090072e-08
"Ludwigia_decurrens"	4.26296933691192e-06	3.32053125148252e-07	1.80771403352514e-06	4.79029287969768e-09	3.56528141231414e-07	0.0011234557069124	1.56523832990798e-09	2.32218242319807e-06	0.0011242382589136	0.00112338389874045	2.24652658043917e-06	9.70166639559127e-10	2.178358429598e-09	6.65782626351304e-12	1.00559048560198	3.28990821988034e-07	3.55709303175805e-07	2.24943290085547e-09	0.00112482373272318	3.54693279590744e-07	0	3.54728640281223e-07	0	2.64585567750159e-12	0	1.88904325874755e-06	0	0	2.82674388438631e-05	2.26907884832619e-05	9.38933482534858e-05	1.05305055964563e-10	3.359669152125e-08	3.85720049744593e-08	5.54261893173567e-08	2.25538122571837e-05	4.20605250946411e-08	0.0335852829342964	3.70946524318103e-08	6.14549300460957e-08	0.0335702365650062	0	0	8.28067228666788e-08	8.00601422037451e-11	1.04510940761108e-08	2.24992427054735e-05	1.18622402779392e-08	2.67233965703611e-08	2.8111241026867e-05	6.90209213128861e-08	2.67161703033528e-08	2.8111241026867e-05	1.5143640571174e-08	2.9964089607182e-08	2.21927542117101e-13	3.01285672254191e-08	2.66435583556995e-08	0	7.13056282462827e-09	0.0335196828533995	7.9838214661628e-11	0	3.7494124424106e-05	2.81059564728401e-05	0	3.91309582476995e-11	3.32053125148252e-09	7.9838214661628e-11	3.91309582476995e-11	7.13056282462827e-09	2.2469114138248e-05	3.32053125148252e-09	3.32053125148252e-09	0	7.49810966951824e-11	3.23388879853042e-11	2.66435583556995e-08	2.66435583556995e-08	1.32292783875079e-13	2.66435583556995e-08
"Melochia_villosa"	0.00132688675935251	0.000483956242366115	0.000481729544533777	0.000844097529027105	1.56925894956779e-06	0.000482740626557704	2.11969447135687e-07	0.0016790783325078	2.19268072274021e-06	2.4626203652449e-06	0.000481769638616848	2.10854241740983e-07	7.40092027000887e-07	7.08340789982716e-07	3.28990821988034e-07	1.00298974936995	1.35920020426949e-06	5.94602373888803e-07	1.31093392867893e-06	1.12663339967426e-06	0	0.000838312349810812	0	1.39143568865793e-09	0	0.000479872139584262	0	0	7.04507897613359e-05	0.0334998457365525	7.81748865821516e-05	5.53791404085858e-08	1.29128779792538e-05	8.35067663033194e-06	0.0334972685975518	5.99248130898023e-05	8.0939524948349e-06	1.09481176424071e-07	1.31639898486057e-05	6.08848128868079e-05	9.72734440101815e-06	0	0	2.03372832113744e-05	1.40919035101178e-05	4.87094760265251e-06	1.76836382733837e-05	4.28536828342007e-08	2.2361334396405e-05	8.35460775508432e-06	0.0334749686039775	8.31771198018657e-06	8.35460775508432e-06	4.87711687031696e-06	1.31326046696143e-05	2.36113596660905e-08	8.02882574222962e-06	8.2930422459532e-06	0	3.13851789913557e-08	1.09663607329345e-08	1.40682921504517e-05	0	4.36977976226308e-08	5.48170180685053e-08	0	5.29923617839217e-09	4.83956242366115e-06	1.40682921504518e-05	5.29923617839217e-09	3.13851789913557e-08	9.6548125311541e-06	4.83956242366115e-06	4.83956242366116e-06	0	1.98200791296268e-08	7.02847472469943e-09	8.2930422459532e-06	8.29304224595319e-06	6.95717844328967e-11	8.2930422459532e-06
"Mimosa_camporum"	0.0012638475129433	4.29858786080843e-06	0.00154079481983824	1.12793582485959e-06	0.000421536242155414	2.19123560151385e-06	0.000842703044853472	6.23450265902855e-07	0.000420636499735959	1.14813251331595e-06	0.00042078670489072	0.00084023862108288	2.68294533288716e-06	7.08391175187429e-07	3.55709303175805e-07	1.35920020426949e-06	1.00237146237438	0.0011211646324859	7.06610794480878e-07	0.000421340649994766	0	0.000419604237171913	0	7.07446505317363e-07	0	9.85116100359048e-07	0	0	0.0335104522449163	4.42800013112662e-05	2.11526791833148e-05	2.8156370911631e-05	6.31844854698716e-05	0.0334693566562592	2.89433644183812e-05	7.95845792457346e-06	0.033475434147226	1.05513231633209e-05	1.6372757677612e-05	7.73710656699822e-08	8.43850016357026e-08	0	0	1.84187145781636e-05	4.24119695872408e-08	8.47371072171637e-06	2.57237383760009e-05	3.51122644544956e-05	7.91784588630995e-06	7.92775026872851e-06	6.08929301232212e-08	7.98847846699186e-06	7.92775026872851e-06	1.4087674211767e-05	7.9420328345037e-06	2.36130391729143e-08	2.56799136639706e-05	7.89904695589562e-06	0	8.43072484310829e-06	1.18569767725268e-08	1.87989304143265e-08	0	2.35536931493626e-08	1.0515912493399e-05	0	2.10675761213368e-05	4.29858786080844e-08	1.87989304143265e-08	2.10675761213368e-05	8.43072484310828e-06	4.38247120302769e-08	4.29858786080844e-08	4.29858786080844e-08	0	3.73721544161967e-05	2.8007954036096e-05	7.89904695589562e-06	7.89904695589562e-06	3.53723252658681e-08	7.89904695589562e-06
"Rhynchanthera_serrulata"	4.54241857256259e-06	0.000844450932660697	0.00196522329124703	2.88352014902491e-07	1.5928406722446e-06	2.23940816485638e-06	9.45061316726264e-07	2.8751270068506e-07	8.83709939179955e-07	5.95429967488717e-09	1.47484678825626e-06	1.64664358409854e-06	0.000841597773764712	7.07958377769566e-07	2.24943290085547e-09	5.94602373888804e-07	0.0011211646324859	1.00530987091293	2.34936821069026e-09	1.30692232808522e-06	0	8.81586512041816e-07	0	7.07716876919564e-07	0	5.92424596618326e-07	0	0	7.03327301878947e-05	4.13577216054334e-05	9.60001352995099e-08	2.81671317013987e-05	0.033579580520404	3.74790591846633e-05	9.70953877252753e-08	8.03660968927703e-08	0.033580454906368	2.22460418498838e-08	8.50475625613038e-06	8.45650301103914e-06	4.50120018856949e-08	0	0	6.52612857849226e-08	2.84044795073604e-08	8.47636614005188e-06	3.2798509684081e-05	6.71906105209974e-08	3.31959829935577e-08	2.85389735703884e-08	2.70078966467533e-08	2.80816492415689e-05	2.85389735703884e-08	8.48807340420981e-06	8.47289944268549e-06	2.35986125923189e-08	3.27537215207838e-05	2.83901160785162e-08	0	3.1856813444892e-08	7.49810966951824e-11	4.80586691504151e-09	0	7.83122736896752e-11	2.20927484794989e-08	0	2.36265329181566e-08	8.44450932660697e-06	4.80586691504151e-09	2.36265329181566e-08	3.1856813444892e-08	4.47881632971275e-08	8.44450932660697e-06	8.44450932660698e-06	0	0.0335103290304311	5.48881194699515e-08	2.83901160785162e-08	2.83901160785162e-08	3.53858438459782e-08	2.83901160785162e-08
"Saggitaria_quyanensis"	3.91330375345689e-06	1.08293354026788e-06	1.31595654194922e-06	4.75232005868851e-07	7.09628114582522e-07	2.80518639633782e-06	2.39575778275059e-09	0.000561866423142996	0.0016844904503364	0.000563354117940489	0.000562233685735915	1.20989100775361e-09	2.05210049831784e-09	4.01088520555536e-10	0.00112482373272318	1.31093392867892e-06	7.06610794480878e-07	2.34936821069026e-09	1.0050296742492	7.06789599165609e-07	0	7.06674427389753e-07	0	3.07176522149014e-12	0	0.000560825781548953	0	0	5.63111337894155e-05	4.22541528392892e-05	0.0336133290476464	1.22256255815308e-10	3.29086600587994e-08	4.81120652532954e-08	1.11410200882372e-07	1.41272224549608e-05	4.55646144555392e-08	0.0335805955273226	4.94800461534348e-08	1.40654104474087e-05	5.1634081100545e-05	0	0	1.4080300291857e-05	7.93390304849935e-09	2.50218976943293e-08	7.80363369592434e-08	2.3619547250089e-08	3.23786818902531e-08	1.41083110969713e-05	1.40903583761975e-05	2.45265518090495e-08	1.41083110969713e-05	3.43889887081991e-08	3.52874838617844e-08	1.33696173518512e-11	2.19326090324869e-08	2.44581484591056e-08	0	1.41925622916504e-08	3.74941244241061e-05	7.9205334311475e-09	0	0.0335009891416401	4.21122612584101e-05	0	5.98939445687647e-11	1.08293354026788e-08	7.9205334311475e-09	5.98939445687647e-11	1.41925622916504e-08	5.61037279267564e-08	1.08293354026788e-08	1.08293354026788e-08	0	7.83122736896753e-11	4.03297002584537e-11	2.44581484591056e-08	2.44581484591056e-08	1.53588261074507e-13	2.44581484591056e-08
"Shultesia_brachyptera"	0.000426017753151418	0.00168370358310514	0.000422053991372471	1.29514619561185e-06	0.000423053703159927	9.77207244838929e-07	0.00168494962002708	1.00866534836773e-06	0.000420921295697271	6.21866019591982e-07	0.000420706813793571	1.47878694510302e-06	7.3468743195053e-07	2.94334326863656e-09	3.54693279590744e-07	1.12663339967426e-06	0.000421340649994766	1.30692232808522e-06	7.06789599165609e-07	1.00376800595081	0	0.000419757299227572	0	1.85863121201022e-09	0	8.8324090427689e-07	0	0	0.0335331647059354	3.71528109593947e-05	2.11491877199894e-05	7.39735222380068e-08	2.39393226792604e-05	5.88803326892024e-05	2.37096161351576e-05	2.70737173580233e-06	2.11224856003029e-05	1.0558415155057e-05	2.79607208514463e-05	1.68838382346875e-05	4.69139047062696e-08	0	0	1.31802813020356e-05	2.1683881369152e-08	2.52981098942499e-05	7.05377733443796e-06	0.0335010572721943	2.68419672712323e-06	2.67815760768616e-06	6.27710803650019e-08	2.68710053826138e-06	2.67815760768616e-06	0.0334757705675247	1.94996467882477e-05	9.81114422878853e-11	7.03423318954118e-06	2.66261095719636e-06	0	8.46107406319853e-06	1.18231093196915e-08	2.15857699268641e-08	0	2.35596533055203e-08	1.05230323924318e-05	0	4.21237405006771e-05	1.68370358310514e-05	2.15857699268641e-08	4.21237405006771e-05	8.46107406319853e-06	1.95441448967786e-08	1.68370358310514e-05	1.68370358310514e-05	0	4.35640776028408e-08	4.92928981701007e-08	2.66261095719636e-06	2.66261095719636e-06	9.2931560600511e-11	2.66261095719636e-06
"Clidemia_capitellata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0	0	0	0	0
"Diodia_multiflora"	0.00189507869989404	5.23250301826817e-06	0.000631577310827133	0.00126183095817641	0.00063150991621192	2.08140332261852e-06	1.88364425420108e-06	3.73520478366079e-06	0.000630164080007359	1.72171458315527e-06	0.000630588334353394	8.27530273418103e-07	8.62228596577574e-07	1.05911498302546e-06	5.32092960421834e-07	0.00125746852471622	0.000629406355757869	1.32237976806272e-06	1.06001164108463e-06	0.000629635948841357	0	1.0018817541436	0	2.30513530651667e-09	0	1.67569530334259e-06	0	0	0.0502025753230714	8.02285940993009e-05	3.17743518297258e-05	9.17443851993636e-08	1.06514338227896e-05	3.28991291817357e-05	0.0501688780825145	1.19792500603816e-05	3.15505796979833e-05	1.58071721535675e-05	2.45267652287588e-05	2.11762211193811e-05	1.02407363045313e-07	0	0	2.76089502331726e-05	2.10658198023744e-05	1.26825233544211e-05	1.05679165802379e-05	2.10349560677336e-05	3.28747578439447e-05	1.18872847389166e-05	4.20089976101321e-05	1.1872982827557e-05	1.18872847389166e-05	2.10401899915613e-05	1.18965669045204e-05	3.53038327675152e-08	1.05262885137855e-05	1.18442418743377e-05	0	1.26301983242384e-05	1.77364320140611e-08	2.10305159696069e-05	0	3.53337213694877e-08	1.5754102000184e-05	0	4.70911063550269e-08	5.23250301826817e-08	2.10305159696069e-05	4.70911063550269e-08	1.26301983242384e-05	4.16280664523704e-08	5.23250301826817e-08	5.23250301826817e-08	0	4.40793256020908e-08	2.75843424472701e-08	1.18442418743377e-05	1.18442418743377e-05	1.15256765325834e-10	1.18442418743377e-05
"Heliconia_psittacorum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00505050505051	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miconia_stephananthera"	3.18522614858775e-06	1.06412954672645e-06	1.0623037967001e-06	2.12683807953474e-06	2.4810632354786e-09	2.25454214622167e-09	1.06395873174053e-06	2.21513089811302e-09	9.23541616964931e-10	2.00276279834259e-09	2.61151237498496e-09	0.0012663088429973	0.00126419358182034	0.00126736912717852	3.96878351625238e-12	2.0871535329869e-09	1.06116975797604e-06	1.06157531537935e-06	4.60764783223521e-12	2.78794681801533e-09	0	2.30513530651667e-09	0	1.00629249297405	0	6.96224339166158e-10	0	0	7.33312379133113e-08	4.84687838279633e-08	2.2878849742952e-10	0.0504412203671023	4.22035182632698e-05	4.22921737235649e-05	5.55397933040113e-08	2.00081325440507e-08	8.84632323901814e-08	2.33744214690729e-11	3.05985801606476e-08	4.61439750652964e-08	9.52922056668733e-11	0	0	1.99729512380481e-08	4.22810848739428e-05	1.06909167319741e-08	1.77501541212595e-08	2.66918998541137e-08	5.53549647542526e-08	1.9957732498632e-08	1.24950056885722e-10	4.21596937241068e-05	1.9957732498632e-08	1.0734227027865e-08	3.0548958895938e-08	4.22456375726172e-05	1.77050632783351e-08	1.99076634286735e-08	0	4.96212647095719e-11	1.32292783875079e-13	3.54473013255791e-08	0	1.53588261074507e-13	2.30885404241233e-11	0	2.65989682935132e-08	1.06412954672645e-08	3.54473013255791e-08	2.65989682935132e-08	4.96212647095719e-11	4.50908429244334e-11	1.06412954672645e-08	1.06412954672645e-08	0	3.53858438459782e-08	4.22102947665768e-05	1.99076634286735e-08	1.99076634286735e-08	0.0503146246487024	1.99076634286735e-08
"Sinningia_sp1_M_PL_030"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	1.00505050505051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xyris_laxifolia"	0.000727954885872212	0.000722140215894278	0.000721210461722103	1.8963092233741e-06	1.72242864006814e-06	0.000722126988206302	1.18091179469007e-07	0.000841323821109794	0.000841497514632239	0.000840536764862929	0.00155676851780222	1.16225167780037e-07	7.11737933656898e-07	2.28442301870895e-09	2.83356488812133e-06	0.000719808209376393	1.47767415053857e-06	8.88636894927488e-07	0.000841238672323431	1.32486135641533e-06	0	1.67569530334259e-06	0	6.96224339166159e-10	0	1.00155363584382	0	0	7.6738194397798e-05	0.0501788284464372	0.0502077262467288	2.77097286988131e-08	1.92949223485973e-05	4.60580029346534e-06	2.86587149348044e-05	4.00253533285722e-05	1.20990513968839e-05	4.91731791061911e-05	1.18055687684455e-05	2.82861028404105e-05	3.55504110486366e-05	0	0	4.34689309817567e-05	3.16813011568586e-08	7.25585073174415e-06	2.64627141261611e-05	4.71143247005696e-08	4.58132319042423e-06	2.55631371582745e-05	4.50267025069579e-05	4.57344263448989e-06	2.55631371582745e-05	7.26556420415663e-06	1.17711201956441e-05	7.61474339569651e-11	1.20201743620351e-05	4.54971803670132e-06	0	3.44485728013627e-08	9.44521629373776e-08	3.16051537229016e-08	0	2.80412890774477e-05	2.1037437865806e-05	0	2.95227948672517e-09	7.22140215894278e-06	3.16051537229016e-08	2.95227948672517e-09	3.44485728013627e-08	1.44425397641261e-05	7.22140215894278e-06	7.22140215894279e-06	0	2.96212298309163e-08	3.87417225933457e-09	4.54971803670132e-06	4.54971803670132e-06	3.48112169583079e-11	4.54971803670132e-06
"Montricharida_arborescens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thalia_geniculata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Apis_mellifera"	0.0126567105654268	6.28666316001068e-05	0.012599415525259	2.18054727907961e-05	0.012607076115014	2.19310344330256e-05	3.36496475826725e-05	1.32904652506353e-05	0.0125854567415758	1.85217466117883e-05	0.012571801335789	1.25411543372931e-05	9.28412561610873e-06	3.65953495041202e-08	1.06002895664487e-05	2.6419046160501e-05	0.0125664195918436	2.63747738204605e-05	2.11166751710308e-05	0.0125749367647258	0	0.0125506438307679	0	1.83328094783278e-08	0	1.91845485994495e-05	0	0	1.00263574507745	0.000606296882489608	0.00063138987383302	7.29645817237448e-07	0.000211807555051536	0.000499244373762847	0.00070788069199084	7.98753233538438e-05	0.000629750070943117	0.000315693650697312	0.000331874629650198	1.32435249378022e-06	1.25500733950351e-06	0	0	0.000393399474428642	3.64644391496738e-07	0.00025277018861628	0.000210428879442977	0.000420005800013759	7.94678655804308e-05	7.95674846992121e-05	1.21289650328258e-06	7.94139118877878e-05	7.95674846992121e-05	0.000419793225140194	7.97331073499185e-05	1.21984498347067e-09	0.000209990258754316	7.91044410339175e-05	0	0.000252141522300279	3.53342985548289e-07	3.63424546513267e-07	0	7.03889172367694e-07	0.000314636418539396	0	8.41241189566813e-07	6.28666316001068e-07	3.63424546513267e-07	8.41241189566813e-07	0.000252141522300279	4.38620688660512e-07	6.28666316001068e-07	6.28666316001068e-07	0	8.79159127348685e-07	4.18038477909769e-07	7.91044410339175e-05	7.91044410339175e-05	9.16640473916391e-10	7.91044410339175e-05
"Augochlorensis_callichroa"	0.0144530339215517	0.0144105513421347	0.0143955249551259	2.376283587921e-05	2.38161839299376e-05	0.0143962951133907	2.31849396090336e-06	5.95226859089532e-05	2.67768858200409e-05	3.6759331855997e-05	0.0143679460172111	2.29890765989794e-06	1.41813493049402e-05	3.37500965464999e-08	9.72462363568368e-06	0.0143570767442368	1.89771434191141e-05	1.77247378309e-05	1.81089226454097e-05	1.5922633268312e-05	0	2.29224554569431e-05	0	1.38482239508467e-08	0	0.0143368081275535	0	0	0.000692910722845267	1.00231689657523	0.00107971916015242	5.51159313243697e-07	0.000385094465577973	9.10986260613544e-05	0.000570442856855091	0.000379745431425237	0.000241148811960431	1.59720702153747e-06	0.000234913299109643	0.000145989627833724	0.000289169039685404	0	0	0.000449530112439974	3.97172267871716e-07	0.000144581837099945	0.00052785131818658	5.8871679129965e-07	9.07275092743515e-05	9.12504453060979e-05	0.000480057291955616	9.08041736531961e-05	9.12504453060979e-05	0.000144636267863624	0.000234436975431044	1.12500321821666e-09	0.000239925415918764	9.0331462009698e-05	0	4.76323678598752e-07	3.24154121189456e-07	3.96047264653499e-07	0	6.03630754846989e-07	6.69422145501023e-07	0	5.79623490225839e-08	0.000144105513421346	3.96047264653499e-07	5.79623490225839e-08	4.76323678598752e-07	0.000287925902267815	0.000144105513421346	0.000144105513421347	0	5.90824594363334e-07	7.66302553299314e-08	9.0331462009698e-05	9.0331462009698e-05	6.92411197542333e-10	9.0331462009698e-05
