"Stillingia_lineata"	"Aphloia_theiformis"	"Croton_grangeroides"	"Phyllanthus_phillyreifolius"	"Psiadia_terebinthina"	"Syzygium_petrinese"	"Badula_insularis"	"Calophyllum_eputamen"	"Diospyros_revaughanii"	"Molinaea_macrantha"	"Rubus_alcefolius"	"Psidium_cattleianum"	"Embelia_angustifolia"	"Tabernaemontana_persicarifolia"	"Apis_mellifera"	"Technomyrmex_albipes"	"Musca_domestica"	"Brachymyrmex_sp1_M_PL_083"	"Chaetocnema_sp1_M_PL_083"	"Chrysomya_megacephala"	"Dysauxes_florida"	"Orthellia_albigena"	"Eristalinus_flaveolus"	"Ophyra_capensis"	"Paragus_borbonicus"	"Pheidole_megacephala"	"Nacoleia_sp1_M_PL_083"	"Ornidia_obesa"	"Polistes_hebraeus"	"Stomorhina_lunata"	"Fannia_pusio"	"Macroglossum_milvus"	"Musca_confiscata"	"Phelsuma_cepediana"	"Sapromyza_sp1_M_PL_083"	"Sarcophaga_arno"	"Simulium_sp1_M_PL_083"	"Syritta_sp1_M_PL_083"
"Rubus_alcefolius"	1.27944942796508e-06	1.27791570744326e-06	8.53436727583471e-07	5.68740609793305e-07	5.68676623501017e-07	0.00101565632160023	2.09845795476185e-09	0.00101296486737035	0.00101466246269184	1.01156737714877e-09	1.0060389374574	0.00101381105492586	4.26607902838543e-07	0	0.050437138505519	4.04626950859509e-08	1.69885121992408e-05	2.84338311750508e-08	3.26067173283923e-08	3.38475022204167e-05	1.42239454597245e-08	3.95764440949841e-08	2.12985951240544e-08	1.69749972115054e-05	5.6852935725706e-08	1.89580203264435e-08	0	5.07496874497318e-05	0.0503019468728699	8.44419451993795e-05	1.69276053600039e-05	3.3822082089728e-05	1.82778489709297e-08	1.69276053600039e-05	1.42239454597245e-08	1.82778489709297e-08	1.82778489709297e-08	1.42239454597245e-08
"Psidium_cattleianum"	0.000843722101499636	0.000841930250042824	0.000843019309809618	7.34263615317534e-07	3.79882249600404e-07	0.000677760935054888	1.22599304361098e-06	0.00235034944385613	0.000676441675591322	3.5383323158074e-07	0.000675874036617239	1.0031873422874	1.87608899747107e-06	0	0.0336247333217077	1.41533292632296e-05	3.7475163746735e-05	1.89941124800202e-08	2.61647943609071e-05	0.0334797137417895	1.40503218301603e-05	2.60853437126133e-05	1.40321708340471e-05	1.13394851505721e-05	2.81762971140809e-05	2.44754538439178e-08	0	3.38440714372922e-05	3.3793701830862e-05	0.0335570955484395	1.12960155842481e-05	2.25480558530441e-05	1.20531728785662e-05	1.12960155842481e-05	1.40503218301603e-05	1.20531728785662e-05	1.20531728785662e-05	1.40503218301603e-05
"Embelia_angustifolia"	0.00126859133742716	0.00294186721552367	0.00168648325478228	1.94503769821062e-06	7.08136633900051e-07	0.00126225822601687	2.77961723848979e-06	4.3024068753687e-07	1.48377559632001e-06	1.23395828848603e-06	4.26607902838543e-07	2.81413349620661e-06	1.00292998855972	0	2.12237431662175e-05	4.93583315394414e-05	0.0502346909187367	3.54068316950026e-08	4.63697685001125e-05	9.53557123467895e-05	2.81080542463714e-05	6.71538536505445e-05	4.90311202587279e-05	2.11378785219165e-05	0.050223638602491	6.4834589940354e-08	0	2.10870962868252e-05	2.13303951419271e-08	1.15316484250397e-07	2.10376371002812e-05	4.94591865440003e-08	1.81227333918166e-05	2.10376371002812e-05	2.81080542463714e-05	1.81227333918166e-05	1.81227333918166e-05	2.81080542463714e-05
"Tabernaemontana_persicarifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0
"Apis_mellifera"	2.5461043616505e-05	2.54305225781209e-05	1.69833908789111e-05	1.13179381348868e-05	1.13166648076702e-05	0.0202115607998446	4.17593132997608e-08	0.0201580008606699	0.0201917830075676	2.01301908052605e-08	0.0201748554022076	0.0201748399930246	8.489497266487e-06	0	1.00369905625983	8.05207632210422e-07	0.000338071392764891	5.65833240383512e-07	6.48873674835007e-07	0.000673565294186292	2.83056514648518e-07	7.87571237490182e-07	4.23842042968682e-07	0.000337802444508957	1.13137342094155e-06	3.77264604496226e-07	0	0.00100991878024966	0.00100874277011038	0.00168039470946765	0.000336859346664077	0.000673059433585587	3.63729194521501e-07	0.000336859346664077	2.83056514648518e-07	3.63729194521501e-07	3.63729194521501e-07	2.83056514648518e-07
"Technomyrmex_albipes"	8.46316938898245e-05	0.0252241933131575	6.70279692690752e-05	0.0252380539486061	2.82522306725514e-05	3.88805453096822e-05	0.0251678400712777	3.79166439942833e-08	5.27946183216038e-08	0.0251258161325916	2.02313475429754e-08	1.06149969474222e-05	2.46791657697207e-05	0	1.00650954026303e-06	1.00503264530366	0.000423494213461366	1.41261153362757e-06	0.00126071816058346	0.000423083212137117	1.11713282115125e-06	0.000421612246084385	0.000420403221885959	0.000843329085575659	0.000422754312995596	0.000841268464953537	0	6.49768909105424e-07	1.01156737714877e-09	3.55729063780454e-07	6.48009088494704e-07	1.75982061072013e-09	1.20902419842606e-06	6.48009088494704e-07	1.11713282115125e-06	1.20902419842606e-06	1.20902419842606e-06	1.11713282115125e-06
"Musca_domestica"	0.0252403363226099	0.0252286196196277	8.80597593612267e-05	2.47145669524474e-05	1.41154067598711e-05	0.0251889181527446	2.26933073767007e-05	8.51992859529393e-06	2.9590502458703e-05	1.05873553365341e-05	8.49425609962038e-06	2.81063728100512e-05	0.0251173454593684	0	0.000422589240956114	0.000423494213461365	1.00245673580235	7.05770337993554e-07	0.000363178561204996	0.000783457768590292	1.46766265602044e-06	0.000781053226840603	0.000420476993660462	0.000421344891782152	0.0016778119292849	8.23818898414912e-07	0	0.0004208016526277	4.24712804981019e-07	1.36287552343307e-06	0.000419815302545743	9.86350081956765e-07	0.000360576233180141	0.000419815302545743	1.46766265602045e-06	0.000360576233180141	0.000360576233180141	1.46766265602045e-06
"Brachymyrmex_sp1_M_PL_083"	7.15444259558441e-08	2.12819961794293e-07	6.72311205223461e-10	0.000168770893372155	0.100671424183492	0.000168898296372812	1.41531481445656e-07	5.68203454644123e-08	1.98323521958822e-07	1.41261153362757e-07	5.68676623501017e-08	5.69823374400607e-08	7.08136633900051e-08	0	2.82916620191756e-06	5.65044613451028e-06	2.82308135197422e-06	1.00503357120917	8.10984248697717e-09	6.4796790259346e-09	1.12051867537244e-11	4.56906259117885e-09	3.54699936323822e-09	0.00504201187722654	7.0988877194922e-09	5.62569644573848e-06	0	2.82158239027883e-06	2.84338311750508e-09	4.74042852122264e-09	2.81497160621354e-06	6.61078406529407e-09	1.02206322794063e-09	2.81497160621354e-06	1.12051867537244e-11	1.02206322794063e-09	1.02206322794063e-09	1.12051867537244e-11
"Chaetocnema_sp1_M_PL_083"	0.0336302708134189	0.000123366549816591	0.0336369024410184	4.22184621818853e-05	5.40656165798478e-08	1.22323980809973e-05	0.0334658352467933	6.54006146325935e-08	3.19827010673346e-08	4.20239386861154e-05	2.17378115522615e-08	2.61647943609071e-05	3.0913179000075e-05	0	1.08145612472501e-06	0.00168095754744462	0.000484238081606662	2.70328082899239e-09	1.00271433924322	0.00104397574985098	0.000560615040683641	0.000482488549355308	2.05610916360986e-06	1.61385865490846e-06	0.000564216808797254	1.40728207272951e-06	0	2.04939391385532e-07	1.08689057761308e-09	8.75429842761865e-07	2.03873301349954e-07	1.06609003557782e-09	0.000480432440191698	2.03873301349954e-07	0.000560615040683641	0.000480432440191698	0.000480432440191698	0.000560615040683641
"Chrysomya_megacephala"	0.0252438463545715	0.025190211225515	0.0252312967315122	1.06447993711525e-05	3.2398395129673e-08	3.66387317495504e-05	3.66764740497024e-05	5.88358641923751e-05	1.69544368151912e-05	1.05770803034279e-05	1.69237511102083e-05	0.0251097853063421	4.76778561733947e-05	0	0.000841956617732865	0.000423083212137117	0.000783457768590292	1.61991975648365e-09	0.000782981812388234	1.00203797768599	0.00042052161219187	0.000780463230252463	0.000419836853758584	9.67092094620738e-07	0.000842742358759123	3.54826645705082e-07	0	1.17579342299888e-06	8.46187555510417e-07	0.000839934636754356	6.10645529159173e-07	5.65147893839707e-07	0.000360626376493879	6.10645529159173e-07	0.00042052161219187	0.000360626376493879	0.000360626376493879	0.00042052161219187
"Dysauxes_florida"	9.88368636414135e-05	9.86973240639487e-05	0.100657470359311	1.12310634111897e-07	2.24103735074487e-10	1.76076210089388e-07	5.61732173504792e-05	9.8804271293888e-08	2.85953584320867e-08	1.11713282115125e-07	2.8447890919449e-08	4.21509654904809e-05	5.62161084927428e-05	0	1.41528257324259e-06	4.46853128460501e-06	5.87065062408178e-06	1.12051867537243e-11	0.00168184512205092	0.00168208644876748	1.00167762450599	3.05691059594315e-06	1.64495540106581e-06	6.68949649197344e-09	0.00168208026681422	3.74368780372991e-09	0	3.88778211589269e-09	1.42239454597245e-09	1.40997239658072e-06	2.9346035014898e-09	9.5317861440289e-10	1.41195519487733e-06	2.9346035014898e-09	0.00167762450598852	1.41195519487733e-06	1.41195519487733e-06	0.00167762450598852
"Orthellia_albigena"	0.0503960881722474	0.0502889772764959	9.17073178782944e-05	2.11967302444831e-05	4.56906259117885e-08	3.93013786413117e-05	4.52050397719846e-05	1.04854056296784e-07	7.24921716002702e-08	2.10806123042192e-05	3.95764440949841e-08	3.91280155689199e-05	6.71538536505445e-05	0	1.96892809372546e-06	0.00084322449216877	0.00156210645368121	2.28453129558942e-09	0.000723732824032962	0.00156092646050493	1.52845529797157e-06	1.00155809373802	0.000838149621274933	1.36386518346689e-06	0.000843035769255431	7.06557674816103e-07	0	6.57439383075204e-07	1.9788222047492e-09	1.3095098884455e-06	6.55022977355195e-07	2.41640572000901e-09	0.000719944116746391	6.55022977355195e-07	1.52845529797157e-06	0.000719944116746391	0.000719944116746391	1.52845529797157e-06
"Eristalinus_flaveolus"	0.000168775280416114	0.100433290026921	9.86973240639487e-05	4.22517466313622e-05	7.09399872647644e-08	4.23372039666744e-05	4.22459331049569e-05	1.12827126282811e-07	7.80554850275681e-08	4.20403221885959e-05	4.25971902481088e-08	4.20965125021412e-05	9.80622405174558e-05	0	2.11921021484341e-06	0.00168161288754384	0.00168190797464185	3.54699936323822e-09	6.16832749082956e-06	0.00167934741503434	1.64495540106581e-06	0.00167629924254986	1.00167388816712	2.11755861985322e-06	0.00168043623454229	1.40839155437874e-06	0	7.08221915612159e-07	2.12985951240544e-09	1.40885843971885e-06	7.0562006611124e-07	2.60184950091893e-09	2.41107543451591e-06	7.0562006611124e-07	1.64495540106581e-06	2.41107543451591e-06	2.41107543451591e-06	1.64495540106581e-06
"Ophyra_capensis"	1.4237340765213e-05	4.23511723970643e-05	1.33789929839469e-07	0.0335854077810587	0.0336134125148436	0.0336107609781896	2.81647648076856e-05	1.13072487474181e-05	3.94663808698056e-05	2.81109695191886e-05	1.13166648076702e-05	1.13394851505721e-05	1.4091919014611e-05	0	0.000563004074181594	0.00112443878076755	0.000561793189042869	0.00168067062574218	1.61385865490846e-06	1.28945612616099e-06	2.22983216399115e-09	9.09243455644591e-07	7.05852873284406e-07	1.00336036356808	1.41267865617895e-06	0.00111951359270196	0	0.000561494895665487	5.65833240383511e-07	9.43345275723305e-07	0.000560179349636494	1.31554602899352e-06	2.03390582360185e-07	0.000560179349636494	2.22983216399115e-09	2.03390582360185e-07	2.03390582360185e-07	2.22983216399115e-09
"Paragus_borbonicus"	0.000131490425933415	0.0336087246908457	0.0336416053362845	1.4186187011765e-05	4.7325918129948e-08	5.62463675928169e-05	3.2899037393095e-05	8.48851554434619e-08	8.50094676972185e-08	1.40918104331865e-05	3.79019571504707e-08	2.81762971140809e-05	0.033482425734994	0	1.88562236823592e-06	0.000563672417327462	0.00223708257237987	2.3662959064974e-09	0.000564216808797254	0.0011236564783455	0.000560693422271408	0.000562023846170287	0.000560145411514096	1.41267865617895e-06	1.00279496012054	4.72872900392168e-07	0	9.40273108803523e-07	1.89509785752354e-09	9.43454161574871e-07	9.37439459880283e-07	2.83364892324062e-09	1.87843465619164e-06	9.37439459880283e-07	0.000560693422271408	1.87843465619164e-06	1.87843465619164e-06	0.000560693422271408
"Pheidole_megacephala"	3.306656677426e-07	8.45034932627244e-05	2.24621268223795e-07	0.100531182146253	0.00011251392891477	0.000112540607102004	8.42675747026266e-05	3.79436969612453e-08	1.32171155478686e-07	8.41268464953537e-05	3.7916040652887e-08	7.34263615317534e-08	1.29669179880708e-07	0	1.88632302248113e-06	0.00336507385981415	3.29527559365965e-06	5.62569644573848e-06	4.22184621818853e-06	1.41930658282033e-06	3.74368780372991e-09	1.41311534963221e-06	1.40839155437874e-06	0.00335854077810587	1.4186187011765e-06	1.00335103940488	0	1.88008249021603e-06	1.89580203264435e-09	4.34473023245405e-09	1.87567678503341e-06	4.40570518262288e-09	4.72379525346572e-09	1.87567678503341e-06	3.74368780372992e-09	4.72379525346572e-09	4.72379525346572e-09	3.74368780372992e-09
"Nacoleia_sp1_M_PL_083"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0
"Ornidia_obesa"	2.12329897688387e-05	2.12466574683648e-05	1.16633463476781e-07	2.82012373532404e-05	2.82158239027883e-05	0.050393490663479	4.27354150245478e-08	5.07073174847884e-05	0.0503442115724275	3.24884454552712e-08	5.07496874497318e-05	5.07661071559383e-05	2.10870962868252e-05	0	0.00252479695062416	1.29953781821085e-06	0.0008416033052554	1.41079119513942e-06	3.07409087078298e-07	2.35158684599776e-06	1.94389105794635e-09	6.57439383075204e-07	3.54110957806079e-07	0.000842242343498231	1.41040966320528e-06	9.40041245108015e-07	0	1.00251803189681	2.53748437248659e-06	4.22756944610403e-06	0.000839891511057984	0.00167814038574758	3.03328425269125e-07	0.000839891511057984	1.94389105794635e-09	3.03328425269125e-07	3.03328425269125e-07	1.94389105794635e-09
"Polistes_hebraeus"	1.27944942796508e-07	1.27791570744326e-07	8.53436727583471e-08	5.68740609793305e-08	5.68676623501017e-08	0.000101565632160023	2.09845795476185e-10	0.000101296486737035	0.000101466246269184	1.01156737714877e-10	0.10060389374574	0.000101381105492586	4.26607902838543e-08	0	0.0050437138505519	4.04626950859509e-09	1.69885121992408e-06	2.84338311750508e-09	3.26067173283923e-09	3.38475022204167e-06	1.42239454597245e-09	3.95764440949841e-09	2.12985951240544e-09	1.69749972115054e-06	5.6852935725706e-09	1.89580203264435e-09	0	5.07496874497318e-06	1.00503019468729	8.44419451993795e-06	1.69276053600039e-06	3.3822082089728e-06	1.82778489709297e-09	1.69276053600039e-06	1.42239454597245e-09	1.82778489709297e-09	1.82778489709297e-09	1.42239454597245e-09
"Stomorhina_lunata"	4.23556468010256e-05	4.22657531915654e-05	4.22991718974217e-05	6.51709534868107e-08	4.74042852122264e-08	8.46285200524872e-05	6.1557945327116e-08	0.0502936465908216	8.45128233568773e-05	1.77864531890227e-08	8.44419451993794e-05	0.0503356433226593	1.15316484250397e-07	0	0.00420098677366913	7.11458127560909e-07	2.72575104686614e-06	2.37021426061132e-09	1.3131447641428e-06	0.00167986927350871	7.04986198290362e-07	1.3095098884455e-06	7.04429219859424e-07	1.41501791358496e-06	1.41518124236231e-06	2.17236511622702e-09	0	4.22756944610403e-06	4.22209725996897e-06	1.00419253710696	1.41047533420812e-06	2.81709411189591e-06	6.0508066858608e-07	1.41047533420812e-06	7.04986198290362e-07	6.0508066858608e-07	6.0508066858608e-07	7.04986198290362e-07
"Fannia_pusio"	4.23098122019405e-05	4.23372039666744e-05	1.76076210089388e-07	5.62703035510022e-05	5.62994321242707e-05	0.100550844031094	8.51882389844658e-08	3.38269821998285e-05	0.000118068647931979	6.48009088494704e-08	3.38552107200077e-05	3.38880467527444e-05	4.20752742005623e-05	0	0.00168429673332038	2.59203635397882e-06	0.00167926121018297	2.81497160621354e-06	6.11619904049863e-07	2.44258211663669e-06	2.9346035014898e-09	1.31004595471039e-06	7.0562006611124e-07	0.00168053804890948	2.81231837964085e-06	1.87567678503341e-06	0	0.00167978302211597	1.69276053600039e-06	2.82095066841624e-06	1.00167584740052	3.93562159773264e-06	6.0442588859915e-07	0.00167584740051823	2.9346035014898e-09	6.0442588859915e-07	6.0442588859915e-07	2.9346035014898e-09
"Macroglossum_milvus"	1.56167335736936e-07	1.56110970055136e-07	5.71907168641734e-08	1.32171155478686e-07	1.32215681305881e-07	0.000236137295863959	2.82591064629794e-10	6.75876527697483e-05	0.100570354496923	1.75982061072013e-10	6.76441641794559e-05	6.76441675591322e-05	9.89183730880006e-08	0	0.00336529716792793	7.0392824428805e-09	3.94540032782706e-06	6.61078406529407e-09	3.19827010673346e-09	2.26059157535883e-06	9.5317861440289e-10	4.83281144001801e-09	2.60184950091894e-09	3.94663808698056e-06	8.50094676972186e-09	4.40570518262288e-09	0	0.00335628077149517	3.3822082089728e-06	5.63418822379182e-06	3.93562159773264e-06	1.0033523451499	2.23096193909908e-09	3.93562159773264e-06	9.5317861440289e-10	2.23096193909908e-09	2.23096193909908e-09	9.5317861440289e-10
"Musca_confiscata"	0.100623401064079	0.000144664526070955	8.47173116926401e-05	1.41713857603971e-07	2.04412645588126e-08	3.6265553315949e-05	4.81641464390124e-05	9.68809863107581e-08	6.69288581729724e-08	1.20902419842606e-07	3.65556979418594e-08	3.61595186356987e-05	3.62454667836333e-05	0	1.8186459726075e-06	4.83609679370426e-06	0.00144230493272056	1.02206322794063e-09	0.0014412973205751	0.00144250550597552	1.41195519487734e-06	0.00143988823349278	2.41107543451591e-06	6.10171747080556e-07	5.63530396857491e-06	4.72379525346572e-09	0	6.06656850538249e-07	1.82778489709297e-09	1.21016133717216e-06	6.0442588859915e-07	2.23096193909908e-09	1.00143747715806	6.0442588859915e-07	1.41195519487734e-06	0.00143747715805827	0.00143747715805827	1.41195519487734e-06
"Phelsuma_cepediana"	4.23098122019405e-05	4.23372039666744e-05	1.76076210089388e-07	5.62703035510022e-05	5.62994321242707e-05	0.100550844031094	8.51882389844658e-08	3.38269821998285e-05	0.000118068647931979	6.48009088494704e-08	3.38552107200077e-05	3.38880467527444e-05	4.20752742005623e-05	0	0.00168429673332038	2.59203635397882e-06	0.00167926121018297	2.81497160621354e-06	6.11619904049863e-07	2.44258211663669e-06	2.9346035014898e-09	1.31004595471039e-06	7.0562006611124e-07	0.00168053804890948	2.81231837964085e-06	1.87567678503341e-06	0	0.00167978302211597	1.69276053600039e-06	2.82095066841624e-06	0.00167584740051823	3.93562159773264e-06	6.0442588859915e-07	1.00167584740052	2.9346035014898e-09	6.0442588859915e-07	6.0442588859915e-07	2.9346035014898e-09
