"Ficus_gul"	"Homalanthus_sp1_M_SD_002"	"Gastonia_sp1_M_SD_002"	"Ficus_odoardi"	"Chisocheton_sp1_M_SD_002"	"Ficus_275"	"Schefflera_sp1_M_SD_002"	"Dysoxylum_sp1_M_SD_002"	"Cissus_hypoglauca"	"Endospermum_sp1_M_SD_002"	"Elmerrillia_sp1_M_SD_002"	"Ficus_371"	"Sloanea_sogerensis"	"Ficus_181"	"Pandanus_sp1_M_SD_002"	"Syzygium_sp1_M_SD_002"	"Ficus_217"	"Myristica_sp1_M_SD_002"	"Ficus_246"	"Aglaia_sp1_M_SD_002"	"Ficus_202"	"Zingiberaceae_sp1_M_SD_002"	"Cissus_aristata"	"Ficus_drupacea"	"Sloanea_aberrans"	"Uvaria_sp1_M_SD_002"	"Aporusa_sp1_M_SD_002"	"Canthium_sp1_M_SD_002"	"Glochidion_sp1_M_SD_002"	"Piper_sp1_M_SD_002"	"Sterculia_sp1_M_SD_002"	"Manucodia_keraudrenii"	"Diphyllodes_magnificus"	"Paradisaea_raggiana"	"Parotia_lawesii"	"Lophorina_superba"	"Manucodia_chalybatus"	"Paradisaea_rudolphi"	"Ptiloris_magnificus"	"Epimachus_albertisii"
"Elmerrillia_sp1_M_SD_002"	0.000572586532199354	0.000429483215120887	0.000309497373001196	0.000572555620570094	0.000931598298682374	0.000572586532199354	0.000150498365568249	0.000308018667373128	0.000787771084604503	0.000428004509492818	1.00093011959305	0.000862038807510878	0.000428004509492818	0.000149791938313198	0.000279722188436949	0.000239183073201036	6.88530639164448e-05	0.000308018667373128	0.000281515872166408	0.000170330009284592	0.000281515872166408	0.000213417616878627	0.000212662808249963	6.88530639164448e-05	6.88355941720918e-05	6.88530639164448e-05	0.00011998584211969	6.88355941720918e-05	6.88355941720918e-05	6.88530639164448e-05	8.01840657680888e-05	0.0144591434224534	0.0144554747761393	0.0144233509626405	0.014433131838256	0.0143983010543628	0.0143827214077871	8.302894915307e-05	4.34338199642355e-05	0.0143315147793446
"Ficus_371"	0.000634467129561718	0.000491465038469506	0.00037145538886836	0.000504482061929973	0.000993603638860733	0.000634467129561718	0.000212459456793349	0.000239890557518505	0.000849811665909466	0.00035990020711965	0.000862038807510878	1.00099212998648	0.00035990020711965	0.000279832774061185	0.000341617332040066	0.000239206786999356	6.88469696460396e-05	0.000239890557518505	0.000213322713116456	0.000170359817353316	0.000213322713116456	0.000275250692961216	0.000144475743470416	6.88469696460396e-05	6.83770519148695e-07	6.88469696460396e-05	0.000120009649601146	6.83770519148695e-07	6.83770519148695e-07	6.88469696460396e-05	8.02108549243449e-05	0.0144578636256683	0.000143591809021226	0.0144238339886354	0.0144379538863821	0.0144011579521375	0.0143791972951267	0.014385244443988	4.73929115432865e-05	0.0143338650975984
"Sloanea_sogerensis"	0.000599180323759066	0.000599218504076463	0.000431596814834243	0.00059918677775489	0.000600657370726996	0.000599180323759066	0.000209537262271314	0.000430145757397193	0.000599966795327956	0.000597767446639414	0.000599206313289946	0.000503860289967511	1.00059776744664	0.000208864892457623	0.000390347157623017	0.000334077432354145	9.61247109457939e-05	0.000430145757397193	0.000192883611387881	0.000237952721408351	0.000192883611387881	9.74812021627006e-05	9.67589004420876e-05	9.61247109457939e-05	9.6068325043048e-05	9.61247109457939e-05	0.000167621689242221	9.6068325043048e-05	9.6068325043048e-05	9.61247109457939e-05	0.000112017879791216	0.0201861892986167	0.0201743482590401	0.0201495746587416	0.0201632183624189	0.0201146027090665	6.90575399039631e-05	7.94531892674248e-05	4.37253429862088e-05	2.99316500597043e-05
"Ficus_181"	0.000652850011441772	0.000653070058638039	0.000652366772907646	0.000349652665487392	0.000654476427272796	0.000652850011441772	0.000491789199711587	0.000347404868365645	0.000653814195175252	0.000348108154096038	0.000349514522730795	0.000652943139476098	0.000348108154096038	1.0006499992603	0.000306268144291535	0.000346753859862757	0.000159743348385996	0.000347404868365645	0.000161056588986428	0.000187010511476761	0.000161056588986428	0.000305392865848623	1.31324060043218e-06	0.000159743348385996	6.51008502888138e-07	0.000159743348385996	7.03285730392646e-07	6.51008502888138e-07	6.51008502888138e-07	0.000159743348385996	0.000186176286666698	0.0335461031610592	0.000136711785606509	0.000133475969610085	0.0335117316000056	8.43942876471175e-05	6.62232097544043e-05	0.033448758777301	5.29367576286212e-05	2.97654614885345e-05
"Pandanus_sp1_M_SD_002"	0.00071697967639194	0.000717068830137174	0.000507664311892227	0.000489558266854113	0.000718648712873064	0.00071697967639194	0.00034988421895483	0.000278529428783823	0.00071788112983301	0.000487933947028771	0.000489513829764661	0.000597830331070116	0.000487933947028771	0.000229701108218651	1.00071478913146	0.000158567783766163	6.35271066768366e-07	0.000278529428783823	0.000121364499124483	0.000157932512699395	0.000121364499124483	0.00034900737438083	0.000120729228057714	6.35271066768366e-07	0.00011996164501766	6.35271066768366e-07	0.000209404518244947	0.00011996164501766	0.00011996164501766	6.35271066768366e-07	7.87690828767043e-07	0.000133406924021357	0.0251919454537087	0.0251431714993004	0.000141784349178068	0.0251285421893937	7.67583040054128e-05	0.0251105960955427	5.14042071172618e-05	3.24919878334276e-05
"Syzygium_sp1_M_SD_002"	0.000558056019933919	0.000558205798844874	0.000557466861391933	0.000558084247227819	0.000559503915723718	0.000558056019933919	0.000188306379732339	0.000556056783137299	0.000558934541860407	0.000556795720590241	0.000558093837469085	0.000558149169665164	0.000556795720590241	0.000346753859862757	0.000211423711688218	1.00055542118985	0.000159802226188972	0.000556056783137299	0.000161007193336571	0.000395618963664039	0.000161007193336571	1.89589262796587e-06	1.20496714759918e-06	0.000159802226188972	6.3559328428794e-07	0.000159802226188972	7.38937452941648e-07	6.3559328428794e-07	6.3559328428794e-07	0.000159802226188972	0.000186260708193418	0.0335584674996841	0.000133474589700467	0.0334973208752994	0.0335269274748153	8.86724943529977e-05	5.69373863311235e-05	7.60018028403363e-05	4.31491664559851e-05	2.91497206213095e-05
"Ficus_217"	0.000481916046476329	0.000481751435773483	0.000481151006852312	0.000481896352824751	0.000483099328459627	0.000481916046476329	2.50052974226847e-06	0.000480023125807799	0.000482380624060313	0.000480623554728969	0.000481971447415114	0.000481928787522277	0.000480623554728969	0.000479230045157988	2.54108426707346e-06	0.000479406678566916	1.00047790005635	0.000480023125807799	0.000479235207993266	1.50662221384664e-06	0.000479235207993266	1.90893898824274e-06	1.33515164019663e-06	0.00047790005635307	6.16447240882553e-07	0.00047790005635307	6.00428921170597e-07	6.16447240882553e-07	6.16447240882553e-07	0.00047790005635307	7.5620145687244e-07	0.100359011834145	0.000129453920585336	0.000120067321115873	0.000136116262237039	7.20514705404715e-05	7.1870439931408e-05	6.3116608285072e-05	3.3245621788042e-05	2.51675314732204e-05
"Myristica_sp1_M_SD_002"	0.000539071859703521	0.000539110280283635	0.000538395304791493	0.000539099059929098	0.000540460751440118	0.000539071859703521	0.000261200145605019	0.000536967221254349	0.000539771530138871	0.000537682196746491	0.000539032667902975	0.000419808475657383	0.000537682196746491	0.000260553651274234	0.000278529428783823	0.000417042587352975	0.00012000578145195	1.00053696722125	0.000240619636654571	0.000297036805901025	0.000240619636654571	0.000121314296858405	0.000120613855202621	0.00012000578145195	0.000119924633901375	0.00012000578145195	7.14975492141631e-07	0.000119924633901375	0.000119924633901375	0.00012000578145195	0.000139847428166501	0.0252012141049094	0.0251841731192887	0.0251503004375238	0.0251725370699702	8.57970590569957e-05	6.89221301246831e-05	7.70485821361545e-05	4.3658512881633e-05	2.64499942094725e-05
"Ficus_246"	0.000656875722748047	0.00032275363794589	0.000322107134505516	0.000656753439541532	0.000658151320687706	0.000656875722748047	0.000161709843071316	0.000320826182206095	0.000323449901339097	0.000321472685646469	0.000656870368388285	0.00049775299727173	0.000321472685646469	0.000161056588986428	0.000161819332165977	0.000161007193336571	0.000159745069331089	0.000320826182206095	1.00065426547755	1.26212400548251e-06	0.000654265477549222	0.000495222025971101	0.000494520408218133	0.000159745069331089	0.000159818988869524	0.000159745069331089	6.46503440374337e-07	0.000159818988869524	0.000159818988869524	0.000159745069331089	6.09901902371432e-07	0.0335464645595286	0.0335619876625999	0.000104355536497773	0.000109782342426858	7.75804128449204e-05	0.033470141934861	7.71779528264859e-05	3.47600727871861e-05	2.78505357282531e-05
"Aglaia_sp1_M_SD_002"	0.000596126006662714	0.00059643298038057	0.000595624788661743	0.000596178194429353	0.000597706209355764	0.000596126006662714	0.000281209304727375	0.00059407361180205	0.000597211500760454	0.000594881803520877	0.000596155032496071	0.000596259360736607	0.000594881803520877	0.000280515767215141	0.00031586502539879	0.000593428445496059	7.53311106923322e-07	0.00059407361180205	1.89318600822377e-06	1.00059267513439	1.89318600822377e-06	1.88936944782743e-06	1.13987490130045e-06	7.53311106923322e-07	6.45166305990633e-07	7.53311106923322e-07	8.08191718827174e-07	6.45166305990633e-07	6.45166305990633e-07	7.53311106923322e-07	0.000279012961561691	0.000158195332453898	0.000135484924258033	0.0501859476523912	0.0502223330811044	9.69830062592608e-05	4.94708595309813e-05	8.24444001179684e-05	4.81009387899566e-05	3.1140815195354e-05
"Ficus_202"	0.000656875722748047	0.00032275363794589	0.000322107134505516	0.000656753439541532	0.000658151320687706	0.000656875722748047	0.000161709843071316	0.000320826182206095	0.000323449901339097	0.000321472685646469	0.000656870368388285	0.00049775299727173	0.000321472685646469	0.000161056588986428	0.000161819332165977	0.000161007193336571	0.000159745069331089	0.000320826182206095	0.000654265477549222	1.26212400548251e-06	1.00065426547755	0.000495222025971101	0.000494520408218133	0.000159745069331089	0.000159818988869524	0.000159745069331089	6.46503440374337e-07	0.000159818988869524	0.000159818988869524	0.000159745069331089	6.09901902371432e-07	0.0335464645595286	0.0335619876625999	0.000104355536497773	0.000109782342426858	7.75804128449204e-05	0.033470141934861	7.71779528264859e-05	3.47600727871861e-05	2.78505357282531e-05
"Zingiberaceae_sp1_M_SD_002"	0.000801331560772229	0.000467401988701479	0.000466685714241517	0.000497997517783978	0.000802907757813775	0.000801331560772229	0.000465412693756812	0.000161752395811206	0.000468178548021995	0.000162468670271168	0.000497974439383464	0.000642251616909504	0.000162468670271168	0.000305392865848623	0.000465343165841106	1.89589262796587e-06	6.36312996080914e-07	0.000161752395811206	0.000495222025971101	1.25957963188495e-06	0.000495222025971101	1.00079871939368	0.000494585712975021	6.36312996080914e-07	0.00015985650318324	6.36312996080914e-07	7.16274459961428e-07	0.00015985650318324	0.00015985650318324	6.36312996080914e-07	6.22872143261075e-07	0.000133625729176992	0.0335698656684804	0.000101873198179821	0.000112116985786994	8.59529351953714e-05	0.033472920979178	0.0334547048780209	4.79782632618166e-05	3.1062372820645e-05
"Cissus_aristata"	0.000744355560883906	0.000243254739032094	0.000242585198332118	0.000744181982899923	0.000745677316801746	0.000744355560883906	0.00024131449973584	0.000241227710405243	0.000243984539978488	0.000241897251105219	0.000744319828874871	0.000505665102146456	0.000241897251105219	1.96986090064827e-06	0.000241458456115429	1.80745072139876e-06	6.67575820098317e-07	0.000241227710405243	0.0007417806123272	1.13987490130045e-06	0.0007417806123272	0.000741878569462531	1.00074111303651	6.67575820098317e-07	0.000239420259683844	6.67575820098317e-07	6.69540699976207e-07	0.000239420259683844	0.000239420259683844	6.67575820098317e-07	5.36752125120927e-07	0.000140190922220647	0.0502782545336072	9.64996441887229e-05	9.6615382521767e-05	8.03448839971448e-05	0.0501692776823258	8.42086250971929e-05	3.55172982867582e-05	2.91920378557695e-05
"Ficus_drupacea"	0.000481916046476329	0.000481751435773483	0.000481151006852312	0.000481896352824751	0.000483099328459627	0.000481916046476329	2.50052974226847e-06	0.000480023125807799	0.000482380624060313	0.000480623554728969	0.000481971447415114	0.000481928787522277	0.000480623554728969	0.000479230045157988	2.54108426707346e-06	0.000479406678566916	0.00047790005635307	0.000480023125807799	0.000479235207993266	1.50662221384664e-06	0.000479235207993266	1.90893898824274e-06	1.33515164019663e-06	1.00047790005635	6.16447240882553e-07	0.00047790005635307	6.00428921170597e-07	6.16447240882553e-07	6.16447240882553e-07	0.00047790005635307	7.5620145687244e-07	0.100359011834145	0.000129453920585336	0.000120067321115873	0.000136116262237039	7.20514705404715e-05	7.1870439931408e-05	6.3116608285072e-05	3.3245621788042e-05	2.51675314732204e-05
"Sloanea_aberrans"	0.000482119379012326	0.000481823724599916	0.000481180634990174	0.000482143498032936	0.000483331258589318	0.000482119379012326	0.000479881443223059	0.000479698535605498	0.000482282494974265	0.00048034162521524	0.000481849159204642	4.78639363404087e-06	0.00048034162521524	1.95302550866441e-06	0.000479846580070641	1.90677985286382e-06	6.16447240882553e-07	0.000479698535605498	0.000479456966608571	1.29033261198127e-06	0.000479456966608571	0.000479569509549721	0.000478840519367688	6.16447240882553e-07	1.00047779175575	6.16447240882553e-07	6.43089609741582e-07	0.000477791755752634	0.000477791755752634	6.16447240882553e-07	6.07588085749049e-07	0.000129453920585336	0.100336268708053	0.000109239124197155	0.000109365855434829	7.71707531689898e-05	0.000104876361505362	8.01889200236091e-05	4.51865521585766e-05	1.83508149739614e-05
"Uvaria_sp1_M_SD_002"	0.000481916046476329	0.000481751435773483	0.000481151006852312	0.000481896352824751	0.000483099328459627	0.000481916046476329	2.50052974226847e-06	0.000480023125807799	0.000482380624060313	0.000480623554728969	0.000481971447415114	0.000481928787522277	0.000480623554728969	0.000479230045157988	2.54108426707346e-06	0.000479406678566916	0.00047790005635307	0.000480023125807799	0.000479235207993266	1.50662221384664e-06	0.000479235207993266	1.90893898824274e-06	1.33515164019663e-06	0.00047790005635307	6.16447240882553e-07	1.00047790005635	6.00428921170597e-07	6.16447240882553e-07	6.16447240882553e-07	0.00047790005635307	7.5620145687244e-07	0.100359011834145	0.000129453920585336	0.000120067321115873	0.000136116262237039	7.20514705404715e-05	7.1870439931408e-05	6.3116608285072e-05	3.3245621788042e-05	2.51675314732204e-05
"Aporusa_sp1_M_SD_002"	0.000839614179981247	0.000839651399247777	4.40285500524027e-06	0.000839537649058057	0.000841443847874504	0.000839614179981247	2.88572893649079e-06	2.85990196856653e-06	0.000840747856084294	0.000838108446211104	0.000839900894837831	0.000840067547208021	0.000838108446211104	2.10985719117794e-06	0.00083761807297979	2.21681235882494e-06	6.00428921170597e-07	2.85990196856653e-06	1.93951032112301e-06	1.61638343765435e-06	1.93951032112301e-06	2.14882337988428e-06	1.33908139995241e-06	6.00428921170597e-07	6.43089609741582e-07	6.00428921170597e-07	1.00083524854424	6.43089609741582e-07	6.43089609741582e-07	6.00428921170597e-07	6.99686290075471e-07	0.000126090073445825	0.000135048818045732	0.00014667154361262	0.000125943532213585	0.100229825309104	6.95991790210831e-05	8.90716177925059e-05	4.39926634045121e-05	4.38582734606318e-05
"Canthium_sp1_M_SD_002"	0.000482119379012326	0.000481823724599916	0.000481180634990174	0.000482143498032936	0.000483331258589318	0.000482119379012326	0.000479881443223059	0.000479698535605498	0.000482282494974265	0.00048034162521524	0.000481849159204642	4.78639363404087e-06	0.00048034162521524	1.95302550866441e-06	0.000479846580070641	1.90677985286382e-06	6.16447240882553e-07	0.000479698535605498	0.000479456966608571	1.29033261198127e-06	0.000479456966608571	0.000479569509549721	0.000478840519367688	6.16447240882553e-07	0.000477791755752634	6.16447240882553e-07	6.43089609741582e-07	1.00047779175575	0.000477791755752634	6.16447240882553e-07	6.07588085749049e-07	0.000129453920585336	0.100336268708053	0.000109239124197155	0.000109365855434829	7.71707531689898e-05	0.000104876361505362	8.01889200236091e-05	4.51865521585766e-05	1.83508149739614e-05
"Glochidion_sp1_M_SD_002"	0.000482119379012326	0.000481823724599916	0.000481180634990174	0.000482143498032936	0.000483331258589318	0.000482119379012326	0.000479881443223059	0.000479698535605498	0.000482282494974265	0.00048034162521524	0.000481849159204642	4.78639363404087e-06	0.00048034162521524	1.95302550866441e-06	0.000479846580070641	1.90677985286382e-06	6.16447240882553e-07	0.000479698535605498	0.000479456966608571	1.29033261198127e-06	0.000479456966608571	0.000479569509549721	0.000478840519367688	6.16447240882553e-07	0.000477791755752634	6.16447240882553e-07	6.43089609741582e-07	0.000477791755752634	1.00047779175575	6.16447240882553e-07	6.07588085749049e-07	0.000129453920585336	0.100336268708053	0.000109239124197155	0.000109365855434829	7.71707531689898e-05	0.000104876361505362	8.01889200236091e-05	4.51865521585766e-05	1.83508149739614e-05
"Piper_sp1_M_SD_002"	0.000481916046476329	0.000481751435773483	0.000481151006852312	0.000481896352824751	0.000483099328459627	0.000481916046476329	2.50052974226847e-06	0.000480023125807799	0.000482380624060313	0.000480623554728969	0.000481971447415114	0.000481928787522277	0.000480623554728969	0.000479230045157988	2.54108426707346e-06	0.000479406678566916	0.00047790005635307	0.000480023125807799	0.000479235207993266	1.50662221384664e-06	0.000479235207993266	1.90893898824274e-06	1.33515164019663e-06	0.00047790005635307	6.16447240882553e-07	0.00047790005635307	6.00428921170597e-07	6.16447240882553e-07	6.16447240882553e-07	1.00047790005635	7.5620145687244e-07	0.100359011834145	0.000129453920585336	0.000120067321115873	0.000136116262237039	7.20514705404715e-05	7.1870439931408e-05	6.3116608285072e-05	3.3245621788042e-05	2.51675314732204e-05
"Sterculia_sp1_M_SD_002"	0.000561350427300113	0.000561762252100386	0.00056106256581031	0.000561433056085337	0.000562961313520928	0.000561350427300113	0.000559257987593735	0.000559389712666004	0.000562495397356435	0.000560089398956079	0.000561288460376622	0.000561475984470414	0.000560089398956079	0.000558528860000094	3.15076331506817e-06	0.000558782124580255	7.56201456872441e-07	0.000559389712666004	1.8297057071143e-06	0.000558025923123382	1.8297057071143e-06	1.86861642978323e-06	1.07350425024186e-06	7.56201456872441e-07	6.0758808574905e-07	7.56201456872441e-07	6.9968629007547e-07	6.0758808574905e-07	6.0758808574905e-07	7.56201456872441e-07	1.00055697754636	0.000158802305943212	0.0001275934980073	0.000167740281552365	0.100255958345462	8.39623548090564e-05	4.65916164492805e-05	8.74623397495508e-05	5.26644578858881e-05	2.93258102419869e-05
"Manucodia_keraudrenii"	0.00481916046476329	0.00481751435773483	0.00481151006852312	0.00481896352824751	0.00483099328459627	0.00481916046476329	2.50052974226847e-05	0.00480023125807799	0.00482380624060313	0.00480623554728969	0.00481971447415114	0.00481928787522277	0.00480623554728969	0.00479230045157988	2.54108426707346e-05	0.00479406678566916	0.0047790005635307	0.00480023125807799	0.00479235207993266	1.50662221384664e-05	0.00479235207993266	1.90893898824274e-05	1.33515164019663e-05	0.0047790005635307	6.16447240882553e-06	0.0047790005635307	6.00428921170596e-06	6.16447240882553e-06	6.16447240882553e-06	0.0047790005635307	7.5620145687244e-06	1.00359011834145	0.00129453920585336	0.00120067321115873	0.00136116262237039	0.000720514705404715	0.00071870439931408	0.00063116608285072	0.00033245621788042	0.000251675314732204
