"Pheidole_minutula"	"Allomerus_octoarticulatus"	"Azteca_sp2_M_PA_001"	"Pseudomyrmex_concolor"	"Allomerus_sp1_M_PA_001"	"Pseudomyrmex_nigrescens"	"Crematogaster_sp3_M_PA_001"	"Camponotus_balzanii"	"Azteca_isthmica"	"Crematogaster_sp4_M_PA_001"	"Allomerus_prancei"	"Crematogaster_sp2_M_PA_001"	"Allomerus_auripunctata"	"Solenops_sp1_M_PA_001"	"Azteca_schummani"	"Azteca_sp1_M_PA_001"	"Azteca_sp6_M_PA_001"	"Crematogaster_sp1_M_PA_001"	"Azteca_polymorpha"	"Crematogaster_sp5_M_PA_001"	"Azteca_alfari"	"Azteca_sp3_M_PA_001"	"Azteca_sp4_M_PA_001"	"Azteca_sp5_M_PA_001"	"Maieta_guianensis"	"Hirtella_physophora"	"Tachigali_myrmecophila"	"Cordia_nodosa"	"Maieta_poeppiggi"	"Duroia_saccifera"	"Tachigali_polyphylla"	"Tococa_bullifera"	"Pourouma_heterophylla"	"Cecropia_purpurascens"	"Amaioua_guianensis"	"Cecropia_ficifolia"	"Hirtella_myrmecophila"	"Cecropia_concolor"	"Cecropia_distachya"
"Allomerus_prancei"	5.2771743066102e-06	0.00252679990255668	3.17722254469144e-06	8.30501551240807e-12	0	8.30501551240807e-12	0.00251838758069124	0	0	3.16912421508827e-06	1.00251311040638	1.06917245316952e-06	5.27667978622109e-06	0.00251837723621482	8.30501551240807e-12	9.84995602310377e-09	0	5.27667978622109e-06	8.26349043484602e-12	9.85821951353862e-09	0	9.84995602310377e-09	1.05932249714642e-06	8.26349043484602e-12	6.32415027456576e-05	0.100524416255385	4.95809426090761e-10	6.89496921617264e-07	6.32940515382557e-05	0.000210673193207919	1.24575232686121e-12	6.35593498287852e-05	0	0	0	0	8.4226663418556e-05	0	0
"Crematogaster_sp2_M_PA_001"	0.00084484339260392	2.35119402768778e-06	0.0015615417690417	6.06853999606742e-07	0	6.06853999606742e-07	0.000845377978830505	0	0	0.000841465149664177	5.34586226584762e-07	1.0015581635261	0.000721552785371263	2.34335671426215e-06	6.06853999606742e-07	0.000719744014883585	0	0.000721552785371263	6.03819729608708e-07	0.000720347834613194	0	0.000719744014883585	0.000838419511218374	6.03819729608708e-07	0.000101347288192283	2.13834490633905e-05	3.62291837765225e-05	0.050382081041851	9.13691533741021e-05	7.23508195070956e-05	9.10280999410112e-08	0.0503051706731024	0	0	0	0	7.83731342562593e-08	0	0
"Allomerus_auripunctata"	1.82381014095963e-06	0.00126442735051213	0.000722361153789548	6.07529167568587e-07	0	6.07529167568587e-07	4.46215003407017e-06	0	0	1.01544172267511e-06	2.63833989311054e-06	0.000721552785371263	1.00197811903375	0.00126021259267709	6.07529167568587e-07	0.000720544780965533	0	0.00197811903374951	6.04491521730744e-07	0.000721149272487264	0	0.000720544780965533	1.00800440573009e-06	6.04491521730744e-07	2.42510525485353e-05	0.000105533595724422	3.62694913038446e-05	0.0504381346675873	2.23119508350831e-07	0.0503029701113592	9.1129375135288e-08	6.04802643438052e-05	0	0	0	0	4.21475783504044e-05	0	0
"Solenops_sp1_M_PA_001"	2.64867212761938e-06	0.00252601118512861	3.40161032551705e-06	1.52615917847558e-09	0	1.52615917847558e-09	0.00126183729023503	0	0	1.59041851636448e-06	0.00125918861810741	2.34335671426215e-06	0.00126021259267709	1.00251759114784	1.52615917847558e-09	1.8100629396515e-06	0	0.00126021259267709	1.5185283825832e-09	1.81158146803408e-06	0	1.8100629396515e-06	5.33293774610657e-07	1.5185283825832e-09	3.1747608337647e-05	0.0503675447242965	9.1111702954992e-08	0.000126704405775605	3.17137422526147e-05	0.0503361011894976	2.28923876771337e-10	3.19976264766394e-05	0	0	0	0	8.42003728376204e-05	0	0
"Azteca_schummani"	1.52924699449451e-09	1.53126338977483e-09	6.07532012172067e-07	0.00252243188185226	0	0.00252243188185226	1.53339950225071e-09	0	0	8.51234429168672e-10	4.15250775620403e-12	6.06853999606742e-07	6.07529167568587e-07	1.52615917847558e-09	1.00252243188185	6.06007160897867e-07	0	6.07529167568587e-07	0.000843153055776333	0.000843759062937231	0	6.06007160897867e-07	8.46838708874299e-10	0.000843153055776333	2.0340376959775e-08	1.66100310248161e-10	0.05058918334658	4.24205012628507e-05	1.31871608831185e-10	6.08802668287749e-08	0.0503783647822779	5.08103225324579e-08	0	0	0	0	5.10421129924942e-11	0	0
"Azteca_sp1_M_PA_001"	3.62745033329069e-06	3.63223332371538e-06	0.00144109630947275	1.21201432179573e-06	0	1.21201432179573e-06	3.63730028931379e-06	0	0	2.01917062770955e-06	9.84995602310377e-09	0.00143948802976717	0.00144108956193107	3.62012587930299e-06	1.21201432179573e-06	1.00143747928601	0	0.00144108956193107	1.20595425018676e-06	0.00143868524025797	0	0.00143747928600779	2.00874375938528e-06	1.20595425018676e-06	4.82483911674343e-05	3.93998240924151e-07	7.23572550112053e-05	0.100623550020545	3.12806049728012e-07	0.000144411036931196	1.8180214826936e-07	0.000120524625563117	0	0	0	0	1.21074444123846e-07	0	0
"Azteca_sp6_M_PA_001"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0
"Crematogaster_sp1_M_PA_001"	1.82381014095963e-06	0.00126442735051213	0.000722361153789548	6.07529167568587e-07	0	6.07529167568587e-07	4.46215003407017e-06	0	0	1.01544172267511e-06	2.63833989311054e-06	0.000721552785371263	0.00197811903374951	0.00126021259267709	6.07529167568587e-07	0.000720544780965533	0	1.00197811903375	6.04491521730744e-07	0.000721149272487264	0	0.000720544780965533	1.00800440573009e-06	6.04491521730744e-07	2.42510525485353e-05	0.000105533595724422	3.62694913038446e-05	0.0504381346675873	2.23119508350831e-07	0.0503029701113592	9.1129375135288e-08	6.04802643438052e-05	0	0	0	0	4.21475783504044e-05	0	0
"Azteca_polymorpha"	3.04320151904407e-09	3.04721414565191e-09	1.20898870422241e-06	0.00168630611155267	0	0.00168630611155267	3.05146500947891e-09	0	0	1.69395651404566e-09	8.26349043484602e-12	1.20763945921742e-06	1.20898304346149e-06	3.0370567651664e-09	0.00168630611155267	1.20595425018676e-06	0	1.20898304346149e-06	1.00167787458099	0.00167908053524509	0	1.20595425018676e-06	1.68520903065986e-09	0.0016778745809949	4.04773501499522e-08	3.30539617393841e-10	0.100672474859694	8.44167975130729e-05	2.62424501574058e-10	1.21151730989262e-07	0.0002529459167329	1.01112541839591e-07	0	0	0	0	1.01573804855063e-10	0	0
"Crematogaster_sp5_M_PA_001"	1.81524676740487e-06	1.81764026893051e-06	0.000721152649088487	0.000843759062937231	0	0.000843759062937231	1.82017587716164e-06	0	0	1.0104322921118e-06	4.92910975676931e-09	0.000720347834613194	0.000721149272487264	1.81158146803408e-06	0.000843759062937231	0.000719342620128986	0	0.000721149272487264	0.000839540267622545	1.00155888288775	0	0.000719342620128986	1.00521448420797e-06	0.000839540267622545	2.41444342587921e-05	1.97164390270772e-07	0.0503724160573527	0.050353983409029	1.56534237114793e-07	7.22660943310924e-05	0.000126563859440585	6.03128690524782e-05	0	0	0	0	6.05880089643505e-08	0	0
"Azteca_alfari"	0	0	0	0	0	0	0	0.00335854355954858	0.00338392298191293	0	0	0	0	0	0	0	0	0	0	0	1.00335854355955	0	0	0	0	0	0	0	0	0	0	0	0	0.100756306786458	0	8.45980745478233e-05	0	8.45980745478233e-05	8.45980745478233e-05
"Azteca_sp3_M_PA_001"	3.62745033329069e-06	3.63223332371538e-06	0.00144109630947275	1.21201432179573e-06	0	1.21201432179573e-06	3.63730028931379e-06	0	0	2.01917062770955e-06	9.84995602310377e-09	0.00143948802976717	0.00144108956193107	3.62012587930299e-06	1.21201432179573e-06	0.00143747928600779	0	0.00144108956193107	1.20595425018676e-06	0.00143868524025797	0	1.00143747928601	2.00874375938528e-06	1.20595425018676e-06	4.82483911674343e-05	3.93998240924151e-07	7.23572550112053e-05	0.100623550020545	3.12806049728012e-07	0.000144411036931196	1.8180214826936e-07	0.000120524625563117	0	0	0	0	1.21074444123846e-07	0	0
"Azteca_sp4_M_PA_001"	0.00168605933487455	1.07015473166018e-06	0.00168198722861065	1.6936774177486e-09	0	1.6936774177486e-09	0.0016871186573717	0	0	0.00168091112870064	1.05932249714642e-06	0.00167683902243675	2.01600881146017e-06	1.06658754922131e-06	1.6936774177486e-09	2.00874375938528e-06	0	2.01600881146017e-06	1.68520903065986e-09	2.01042896841594e-06	0	2.00874375938528e-06	1.00167483027868	1.68520903065986e-09	0.000154446185217132	4.23728998858568e-05	1.01112541839591e-07	0.00014061206315697	0.000182425500698476	2.90602082995756e-07	2.5405161266229e-10	0.100489816720642	0	0	0	0	3.56718243886727e-08	0	0
"Azteca_sp5_M_PA_001"	3.04320151904407e-09	3.04721414565191e-09	1.20898870422241e-06	0.00168630611155267	0	0.00168630611155267	3.05146500947891e-09	0	0	1.69395651404566e-09	8.26349043484602e-12	1.20763945921742e-06	1.20898304346149e-06	3.0370567651664e-09	0.00168630611155267	1.20595425018676e-06	0	1.20898304346149e-06	0.0016778745809949	0.00167908053524509	0	1.20595425018676e-06	1.68520903065986e-09	1.00167787458099	4.04773501499522e-08	3.30539617393841e-10	0.100672474859694	8.44167975130729e-05	2.62424501574058e-10	1.21151730989262e-07	0.0002529459167329	1.01112541839591e-07	0	0	0	0	1.01573804855063e-10	0	0
"Maieta_guianensis"	0.0335527543374313	2.12358584198308e-05	0.033503383207321	1.35602513065167e-08	0	1.35602513065167e-08	0.0335738348383465	0	0	0.00011693598890521	2.10805009152192e-05	6.75648587948556e-05	1.61673683656902e-05	2.1165072225098e-05	1.35602513065167e-08	1.60827970558114e-05	0	1.61673683656902e-05	1.34924500499841e-08	1.60962895058614e-05	0	1.60827970558114e-05	5.14820617390441e-05	1.34924500499841e-08	1.00307455045578	0.000843220036608768	8.09547002999045e-07	0.0011257957939068	0.00196361781498497	3.38285239515161e-06	2.0340376959775e-09	0.00308892370434265	0	0	0	0	7.07861947327692e-07	0	0
"Hirtella_physophora"	5.2771743066102e-05	0.0252679990255668	3.17722254469144e-05	8.30501551240807e-11	0	8.30501551240807e-11	0.0251838758069124	0	0	3.16912421508827e-05	0.0251311040638463	1.06917245316952e-05	5.27667978622109e-05	0.0251837723621482	8.30501551240807e-11	9.84995602310377e-08	0	5.27667978622109e-05	8.26349043484602e-11	9.85821951353862e-08	0	9.84995602310377e-08	1.05932249714642e-05	8.26349043484602e-11	0.000632415027456576	1.00524416255385	4.95809426090761e-09	6.89496921617264e-06	0.000632940515382557	0.00210673193207919	1.24575232686121e-11	0.000635593498287852	0	0	0	0	0.00084226663418556	0	0
"Tachigali_myrmecophila"	3.04320151904407e-08	3.04721414565191e-08	1.20898870422241e-05	0.0168630611155267	0	0.0168630611155267	3.05146500947891e-08	0	0	1.69395651404566e-08	8.26349043484602e-11	1.20763945921742e-05	1.20898304346149e-05	3.0370567651664e-08	0.0168630611155267	1.20595425018676e-05	0	1.20898304346149e-05	0.016778745809949	0.0167908053524509	0	1.20595425018676e-05	1.68520903065986e-08	0.016778745809949	4.04773501499522e-07	3.30539617393841e-09	1.00672474859694	0.000844167975130729	2.62424501574058e-09	1.21151730989262e-06	0.002529459167329	1.01112541839591e-06	0	0	0	0	1.01573804855063e-09	0	0
"Cordia_nodosa"	3.62745033329069e-05	3.63223332371538e-05	0.0144109630947275	1.21201432179573e-05	0	1.21201432179573e-05	3.63730028931379e-05	0	0	2.01917062770955e-05	9.84995602310377e-08	0.0143948802976717	0.0144108956193107	3.62012587930299e-05	1.21201432179573e-05	0.0143747928600779	0	0.0144108956193107	1.20595425018676e-05	0.0143868524025797	0	0.0143747928600779	2.00874375938528e-05	1.20595425018676e-05	0.000482483911674343	3.93998240924151e-06	0.000723572550112053	1.00623550020545	3.12806049728012e-06	0.00144411036931196	1.8180214826936e-06	0.00120524625563117	0	0	0	0	1.21074444123846e-06	0	0
"Maieta_poeppiggi"	0.0335807681374756	2.12132055201436e-05	0.000126366696082234	8.79144058874566e-11	0	8.79144058874566e-11	0.033601866154655	0	0	0.0335153142103094	2.10980171794186e-05	6.09127689160681e-05	1.48746338900554e-07	2.11424948350764e-05	8.79144058874566e-11	1.04268683242671e-07	0	1.48746338900554e-07	8.74748338580193e-11	1.04356158076529e-07	0	1.04268683242671e-07	6.08085002328254e-05	8.74748338580193e-11	0.00196361781498497	0.000843920687176742	5.24849003148115e-09	7.29880782698694e-06	1.0036351713023	1.77910622631533e-06	1.31871608831185e-11	0.00364851001396952	0	0	0	0	7.07106850671453e-07	0	0
"Duroia_saccifera"	2.01699486285613e-07	0.0252522246770055	3.62599810634266e-05	3.04401334143875e-08	0	3.04401334143875e-08	5.28699977882654e-05	0	0	1.17128176406822e-07	5.26682983019798e-05	3.61754097535478e-05	0.0251514850556796	0.0251680505947488	3.04401334143875e-08	3.61027592327989e-05	0	0.0251514850556796	3.02879327473155e-08	3.61330471655462e-05	0	3.61027592327989e-05	7.2650520748939e-08	3.02879327473155e-08	2.53713929636371e-06	0.00210673193207919	1.81727596483893e-06	0.00252719314629592	1.3343296697365e-06	1.00461529185787	4.56602001215812e-09	4.35903124493634e-06	0	0	0	0	0.000841740822566849	0	0
"Tachigali_polyphylla"	1.5292469944945e-10	1.53126338977483e-10	6.07532012172067e-08	0.0335855765215186	0	0.0335855765215186	1.53339950225071e-10	0	0	8.51234429168672e-11	4.15250775620403e-13	6.06853999606742e-08	6.07529167568587e-08	1.52615917847558e-10	0.0335855765215186	6.06007160897867e-08	0	6.07529167568587e-08	8.43153055776333e-05	8.43759062937231e-05	0	6.06007160897867e-08	8.46838708874299e-11	8.43153055776333e-05	2.0340376959775e-09	1.66100310248161e-11	0.005058918334658	4.24205012628507e-06	1.31871608831185e-11	6.08802668287749e-09	1.00503783647823	5.08103225324579e-09	0	0	0	0	5.10421129924942e-12	0	0
"Tococa_bullifera"	0.0168605933487455	1.07015473166018e-05	0.0168198722861065	1.6936774177486e-08	0	1.6936774177486e-08	0.016871186573717	0	0	0.0168091112870064	1.05932249714642e-05	0.0167683902243675	2.01600881146017e-05	1.06658754922131e-05	1.6936774177486e-08	2.00874375938528e-05	0	2.01600881146017e-05	1.68520903065986e-08	2.01042896841594e-05	0	2.00874375938528e-05	0.0167483027867736	1.68520903065986e-08	0.00154446185217132	0.000423728998858568	1.01112541839591e-06	0.0014061206315697	0.00182425500698476	2.90602082995756e-06	2.5405161266229e-09	1.00489816720642	0	0	0	0	3.56718243886727e-07	0	0
"Pourouma_heterophylla"	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0
"Cecropia_purpurascens"	0	0	0	0	0	0	0	0.0335854355954858	0.0338392298191293	0	0	0	0	0	0	0	0	0	0	0	0.0335854355954858	0	0	0	0	0	0	0	0	0	0	0	0	1.00756306786458	0	0.000845980745478233	0	0.000845980745478233	0.000845980745478233
"Amaioua_guianensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0
"Cecropia_ficifolia"	0	0	0	0	0	0	0	8.45980745478233e-05	0.100840904861005	0	0	0	0	0	0	0	0	0	0	0	8.45980745478233e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0025379422364347	0	1.00252102262153	0	0.00252102262152513	0.00252102262152513
"Hirtella_myrmecophila"	1.77168704188587e-07	0.100503412119407	2.27532463245288e-07	1.02084225984988e-10	0	1.02084225984988e-10	8.44038321227446e-05	0	0	1.06382509455818e-07	8.4226663418556e-05	1.56746268512519e-07	8.42951567008087e-05	0.000168400745675241	1.02084225984988e-10	1.21074444123846e-07	0	8.42951567008087e-05	1.01573804855064e-10	1.21176017928701e-07	0	1.21074444123846e-07	3.56718243886727e-08	1.01573804855064e-10	2.12358584198308e-06	0.00336906653674224	6.09442829130381e-09	8.47521108866921e-06	2.12132055201436e-06	0.0033669632902674	1.53126338977483e-11	2.14030946332036e-06	0	0	0	0	1.00335011373731	0	0
"Cecropia_concolor"	0	0	0	0	0	0	0	8.45980745478233e-05	0.100840904861005	0	0	0	0	0	0	0	0	0	0	0	8.45980745478233e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0025379422364347	0	0.00252102262152513	0	1.00252102262153	0.00252102262152513
"Cecropia_distachya"	0	0	0	0	0	0	0	8.45980745478233e-05	0.100840904861005	0	0	0	0	0	0	0	0	0	0	0	8.45980745478233e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0025379422364347	0	0.00252102262152513	0	0.00252102262152513	1.00252102262153
