"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Alstonia_macrophylla"	"Gastonia_crassa"	"Erythroxylum_sechellarum"	"Chrysobalanus_icaco"	"Paragenipa_wrightii"	"Roscheria_melanochaetes"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Unidentified_sp3_M_PL_130"	"Phelsuma_sp1_M_PL_130"	"Unidentified_sp2_M_PL_130"	"Unidentified_sp1_M_PL_130"	"Unidentified_sp5_M_PL_130"	"Nectarinia_dussumieri"	"Neophyllomyza_approximatonervis"	"Rhynchium_brunneum"	"Unidentified_sp6_M_PL_130"	"Unidentified_sp7_M_PL_130"	"Hemipyrellia_sp1_M_PL_130"	"Mabuya_sechellensis"	"Unidentified_sp4_M_PL_130"	"Ornidia_obesa"	"Simosyrphus_aegyptius"	"Forcipomyia_sp1_M_PL_130"	"Lygistorrhina_sp1_M_PL_130"	"Rhiparida_seychellensis"	"Scaptodrosophila_sp1_M_PL_130"	"Ceratina_tabescens"	"Cratopus_aurostriatus"	"Megachile_seychellensis"	"Polistes_olivaceus"
"Lasioglossum_mahense"	0.0144837204986837	0.0144668504297809	0.0144691578878913	0.0144237715894412	0.0143847470506008	0.0143721994842664	0.014388974487808	2.06795816286769e-05	0	0.00193539338303727	1.00193539338304	0.000617068907703099	0.000111283464844468	0.000240396193157354	0.000120697670822365	0.000591599811931853	0.000111283464844468	0.000385087772036266	0.000377086306178319	0.000623764895021126	0.000111697056477042	4.13591632573538e-07	0.000376672714545745	0.000240396193157353	0.000111697056477042	0.000376672714545745	0.000265389249701277	0.000231981135666833	0.000480316347087384	4.13591632573538e-07	0.000120697670822365	0.000479632482926935	0.000111283464844468	0	0.000144691578878913
"Hemipyrellia_germana"	0.0252274252587092	0.0252293827053168	0.0252125389168488	0.0251752569619437	5.49560549734404e-05	4.35322686246204e-05	3.09566341657073e-05	3.60522095186835e-05	0	0.00107987058848042	0.00107987058848042	1.00107601372368	0.000194072174656284	0.000419587616032394	0.000210228543822577	0.000405674619853196	0.000194072174656283	0.000671713005200883	0.000657147151837722	0.000253576464789309	0.000194793218846657	7.2104419037367e-07	0.000656426107647348	0.000419587616032394	0.000194793218846657	0.000656426107647348	0.000462353932991065	0.00040430071847886	0.000211602445196913	7.2104419037367e-07	0.000210228543822577	1.03188780552358e-06	0.000194072174656284	0	0.000252125389168488
"Unidentified_sp3_M_PL_130"	0.000177948537820107	0.100486771445015	0.000113237764496149	4.18950922009407e-05	4.82466209681186e-05	2.23505627891236e-05	2.23311300691241e-05	9.73198567422012e-05	0	0.000778984253911278	0.000778984253911278	0.000776288698625134	1.00077297516496	6.98251536682345e-07	1.48290448183423e-06	0.000775664234967693	0.000772975164961656	1.83062918164384e-06	0.000777536844223296	1.87739640459895e-06	0.0007749215620965	1.94639713484402e-06	0.000775590447088451	6.98251536682344e-07	0.0007749215620965	0.000775590447088451	2.61528212679572e-06	0.00077445806944349	2.68907000603719e-06	1.94639713484402e-06	1.48290448183423e-06	7.44371002304136e-07	0.000772975164961656	0	1.13237764496149e-06
"Phelsuma_sp1_M_PL_130"	9.08679219125726e-05	9.07726997687048e-05	0.000174643895326382	0.100508912457422	4.82661709290126e-05	4.82469721994663e-05	4.8240038760673e-05	1.50853782568704e-07	0	0.00168277335210147	0.00168277335210147	0.00167835046412958	6.98251536682345e-07	1.00167514854096	7.57232682604771e-07	2.66213849251243e-06	6.98251536682344e-07	0.00167689497991029	3.20494024820231e-06	3.3546713599127e-06	7.01268612333719e-07	3.01707565137409e-09	3.20192317255094e-06	0.00167514854095703	7.01268612333719e-07	3.20192317255094e-06	2.50367163586859e-06	1.45548421928712e-06	1.96388695583009e-06	3.01707565137409e-09	7.57232682604772e-07	1.60800129202243e-06	6.98251536682345e-07	0	1.74643895326382e-06
"Unidentified_sp2_M_PL_130"	0.100443450401733	0.00019277758263845	0.000164528477809049	4.54339609562863e-05	9.413748017655e-05	2.42622354624816e-05	2.42202683924477e-05	2.12906029324368e-05	0	0.000844883695756552	0.000844883695756552	0.000840914175290307	1.48290448183423e-06	7.57232682604772e-07	1.00083702875335	0.000840865094834026	1.48290448183423e-06	2.40251746069526e-06	0.000840582754666351	2.45402596017321e-06	1.90871654048296e-06	4.25812058648737e-07	0.000840156942607702	7.57232682604771e-07	1.90871654048296e-06	0.000840156942607702	0.000838674038125868	0.000838511657829612	0.000839382190352191	4.25812058648737e-07	0.000837028753347778	8.07342279748258e-07	1.48290448183423e-06	0	1.64528477809049e-06
"Unidentified_sp1_M_PL_130"	0.033634603793361	0.0336121168486	0.000116900370618467	5.32427698502486e-05	0.0334744876920656	3.95643782778959e-05	3.95718937747059e-05	3.961326355302e-05	0	0.00138039956117432	0.00138039956117432	0.000540899493137595	0.000258554744989231	8.87379497504144e-07	0.000280288364944675	1.00137570530224	0.000258554744989231	2.05638320368881e-06	0.000540804378911151	2.48781631544786e-06	0.000259347010260291	7.922652710604e-07	0.000540012113640091	8.87379497504144e-07	0.000259347010260291	0.000540012113640091	0.00028145736865086	0.000538843109933906	0.00111715055724632	7.922652710604e-07	0.000280288364944675	1.31906312582353e-06	0.000258554744989231	0	1.16900370618466e-06
"Unidentified_sp5_M_PL_130"	0.000177948537820107	0.100486771445015	0.000113237764496149	4.18950922009407e-05	4.82466209681186e-05	2.23505627891236e-05	2.23311300691241e-05	9.73198567422012e-05	0	0.000778984253911279	0.000778984253911279	0.000776288698625134	0.000772975164961656	6.98251536682345e-07	1.48290448183423e-06	0.000775664234967693	1.00077297516496	1.83062918164384e-06	0.000777536844223296	1.87739640459895e-06	0.0007749215620965	1.94639713484402e-06	0.000775590447088451	6.98251536682345e-07	0.0007749215620965	0.000775590447088451	2.61528212679572e-06	0.00077445806944349	2.68907000603719e-06	1.94639713484402e-06	1.48290448183423e-06	7.44371002304136e-07	0.000772975164961656	0	1.13237764496149e-06
"Nectarinia_dussumieri"	0.000144151047641716	0.000118990896806849	0.050286194712545	0.0503068493973087	3.87200593745466e-05	6.37581381234382e-05	3.86375691006287e-05	1.2799189200048e-05	0	0.00134780720212693	0.00134780720212693	0.00134342601040177	9.15314590821919e-07	0.000838447489955145	1.20125873034763e-06	3.08457480553321e-06	9.15314590821919e-07	1.00134130943708	0.000505234504230621	0.000504987218396232	1.17129837482288e-06	2.5598378400096e-07	0.00050497852044662	0.000838447489955145	1.17129837482288e-06	0.00050497852044662	0.000504063205855798	2.11657332116955e-06	2.16926021471129e-06	2.5598378400096e-07	1.20125873034763e-06	1.28791897002096e-06	9.15314590821919e-07	0	0.00050286194712545
"Neophyllomyza_approximatonervis"	0.0252174826399905	0.0252699474372571	0.025181601705326	4.80741037230346e-05	4.29353784380717e-05	3.14976121818821e-05	1.89173732196481e-05	0.0251996447599647	0	0.000659901035812058	0.000659901035812058	0.000657147151837722	0.000194384211055824	8.01235062050578e-07	0.000210145688666588	0.000405603284183364	0.000194384211055824	0.00025261725211531	1.00116033881197	0.000252865937459323	0.000698377106255119	0.000503992895199295	0.000656345916775672	8.01235062050577e-07	0.000698377106255119	0.000656345916775672	0.000461961705719848	0.000404529899722412	0.00021121907312754	0.000503992895199295	0.000210145688666588	6.30579107321604e-07	0.000194384211055824	0	0.00025181601705326
"Rhynchium_brunneum"	0.000147241557610392	0.000122030766298932	0.0503309882716275	0.000100640140797381	6.26405316314287e-05	0.0501711605846123	6.25851065238588e-05	1.28140509991912e-05	0	0.00218317713257394	0.00218317713257394	0.000507152929578618	9.38698202299473e-07	1.67733567995635e-06	1.2270129800866e-06	3.73172447317179e-06	9.38698202299474e-07	0.000504987218396232	0.000505731874918645	1.0021756819022	1.1949792222833e-06	2.56281019983825e-07	0.000505475593898661	1.67733567995635e-06	1.1949792222833e-06	0.000505475593898661	0.000504536895696362	2.16571118238608e-06	2.79302627087232e-06	2.56281019983825e-07	1.2270129800866e-06	2.08617021746196e-06	9.38698202299473e-07	0	0.000503309882716275
"Unidentified_sp6_M_PL_130"	0.000114522992428978	0.0503699015362725	8.2066406865602e-05	2.10380583700116e-05	2.42150428778281e-05	1.12294546088184e-05	1.12070625227801e-05	0.0503759204561545	0	0.000390939697669647	0.000390939697669647	0.000389586437693314	0.00038746078104825	3.50634306166859e-07	9.54358270241482e-07	0.000389020515390437	0.00038746078104825	1.17129837482288e-06	0.00139675421251024	1.1949792222833e-06	1.00139497919017	0.00100751840912309	0.000389235803387147	3.50634306166859e-07	0.00139497919017134	0.000389235803387147	1.7750223388975e-06	0.000388415139318491	1.55973434218718e-06	0.00100751840912309	9.54358270241482e-07	3.73568750759337e-07	0.00038746078104825	0	8.20664068656019e-07
"Unidentified_sp7_M_PL_130"	5.10974470378484e-05	0.000253031627529723	5.08950492350546e-05	1.81024539082445e-07	1.83464787537606e-07	1.0834642851309e-07	8.29949764361614e-08	0.100654521055567	0	2.89514142801476e-06	2.89514142801476e-06	2.88417676149468e-06	1.94639713484402e-06	3.01707565137409e-09	4.25812058648736e-07	2.3767958131812e-06	1.94639713484402e-06	5.1196756800192e-07	0.00201597158079718	5.12562039967649e-07	0.00201503681824618	1.00201309042111	2.88115968584331e-06	3.01707565137409e-09	0.00201503681824618	2.88115968584331e-06	9.34762550999283e-07	2.37220919349276e-06	4.30398678337177e-07	0.00201309042111134	4.25812058648737e-07	2.76649921453871e-09	1.94639713484402e-06	0	5.08950492350546e-07
"Hemipyrellia_sp1_M_PL_130"	0.0336062777043081	0.0336089193738329	0.033558503924023	6.40384634510187e-05	5.71860163215831e-05	4.19607007663384e-05	2.51954993007188e-05	4.80193280973884e-05	0	0.000878903000606739	0.000878903000606739	0.000875234810196465	0.000258530149029484	1.06730772418365e-06	0.000280052314202567	0.000540012113640091	0.000258530149029484	0.000336652346964413	0.000875127889034229	0.000336983729265774	0.000259490535591432	9.60386561947769e-07	1.00087416750247	1.06730772418365e-06	0.000259490535591432	0.000874167502472281	0.000615637353442797	0.000538582463232051	0.000281481964610607	9.60386561947769e-07	0.000280052314202567	8.39849976690625e-07	0.000258530149029484	0	0.00033558503924023
"Mabuya_sechellensis"	9.08679219125726e-05	9.07726997687048e-05	0.000174643895326382	0.100508912457422	4.82661709290126e-05	4.82469721994663e-05	4.82400387606729e-05	1.50853782568704e-07	0	0.00168277335210147	0.00168277335210147	0.00167835046412958	6.98251536682345e-07	0.00167514854095703	7.57232682604771e-07	2.66213849251243e-06	6.98251536682345e-07	0.00167689497991029	3.20494024820231e-06	3.3546713599127e-06	7.01268612333719e-07	3.01707565137409e-09	3.20192317255094e-06	1.00167514854096	7.01268612333719e-07	3.20192317255094e-06	2.50367163586859e-06	1.45548421928712e-06	1.96388695583009e-06	3.01707565137409e-09	7.57232682604772e-07	1.60800129202243e-06	6.98251536682345e-07	0	1.74643895326382e-06
"Unidentified_sp4_M_PL_130"	0.000114522992428978	0.0503699015362725	8.20664068656019e-05	2.10380583700116e-05	2.42150428778281e-05	1.12294546088184e-05	1.12070625227801e-05	0.0503759204561545	0	0.000390939697669647	0.000390939697669647	0.000389586437693314	0.00038746078104825	3.50634306166859e-07	9.54358270241482e-07	0.000389020515390437	0.00038746078104825	1.17129837482288e-06	0.00139675421251024	1.1949792222833e-06	0.00139497919017134	0.00100751840912309	0.000389235803387147	3.50634306166859e-07	1.00139497919017	0.000389235803387147	1.7750223388975e-06	0.000388415139318492	1.55973434218718e-06	0.00100751840912309	9.54358270241482e-07	3.73568750759337e-07	0.00038746078104825	0	8.2066406865602e-07
"Ornidia_obesa"	0.0336062777043081	0.0336089193738329	0.033558503924023	6.40384634510187e-05	5.71860163215831e-05	4.19607007663384e-05	2.51954993007188e-05	4.80193280973884e-05	0	0.000878903000606739	0.000878903000606739	0.000875234810196465	0.000258530149029484	1.06730772418365e-06	0.000280052314202567	0.000540012113640091	0.000258530149029484	0.000336652346964413	0.000875127889034228	0.000336983729265774	0.000259490535591432	9.60386561947769e-07	0.000874167502472281	1.06730772418365e-06	0.000259490535591432	1.00087416750247	0.000615637353442797	0.000538582463232051	0.000281481964610607	9.60386561947769e-07	0.000280052314202567	8.39849976690625e-07	0.000258530149029484	0	0.00033558503924023
"Simosyrphus_aegyptius"	0.0503204422875521	0.000169993338241722	0.0502811370037864	7.51101490760577e-05	6.16557139983153e-05	5.17657697549458e-05	2.66276839165161e-05	2.33690637749821e-05	0	0.00092886237395447	0.00092886237395447	0.00092470786598213	1.30764106339786e-06	1.2518358179343e-06	0.000419337019062934	0.00042218605297629	1.30764106339786e-06	0.000504063205855798	0.000923923411439695	0.000504536895696362	1.7750223388975e-06	4.67381275499641e-07	0.000923456030164196	1.2518358179343e-06	1.7750223388975e-06	0.000923456030164195	1.0009221483891	0.000420644660126332	0.000420878411912892	4.67381275499641e-07	0.000419337019062934	8.8758946388387e-07	1.30764106339786e-06	0	0.000502811370037864
"Forcipomyia_sp1_M_PL_130"	0.0503106994697767	0.0503397745138269	0.000138883121152599	4.36645265786135e-05	7.11920505723343e-05	2.33063991258026e-05	2.32756992307859e-05	5.9305229837319e-05	0	0.000811933974833915	0.000811933974833915	0.000808601436957721	0.000387229034721745	7.27742109643558e-07	0.000419255828914806	0.00080826466490086	0.000387229034721745	2.11657332116955e-06	0.000809059799444823	2.16571118238608e-06	0.000388415139318491	1.18610459674638e-06	0.000807873694848077	7.27742109643558e-07	0.000388415139318492	0.000807873694848077	0.000420644660126332	1.00080648486364	0.000421035630179114	1.18610459674638e-06	0.000419255828914806	7.75856641026197e-07	0.000387229034721745	0	1.38883121152599e-06
"Lygistorrhina_sp1_M_PL_130"	0.0503629314211315	0.000174789550392418	0.000118731673679625	5.89166086749026e-05	0.0501876082276144	4.8171286022282e-05	4.81922756274967e-05	1.07599669584294e-05	0	0.00168110721480584	0.00168110721480584	0.000423204890393825	1.3445350030186e-06	9.81943477915044e-07	0.000419691095176096	0.00167572583586947	1.3445350030186e-06	2.1692602147113e-06	0.000422438146255079	2.79302627087232e-06	1.55973434218718e-06	2.15199339168588e-07	0.00042222294691591	9.81943477915044e-07	1.55973434218718e-06	0.00042222294691591	0.000420878411912892	0.000421035630179115	1.00167438130087	2.15199339168588e-07	0.000419691095176096	1.60640918758322e-06	1.3445350030186e-06	0	1.18731673679625e-06
"Rhiparida_seychellensis"	5.10974470378484e-05	0.000253031627529723	5.08950492350546e-05	1.81024539082445e-07	1.83464787537606e-07	1.0834642851309e-07	8.29949764361614e-08	0.100654521055567	0	2.89514142801476e-06	2.89514142801476e-06	2.88417676149468e-06	1.94639713484402e-06	3.01707565137409e-09	4.25812058648736e-07	2.3767958131812e-06	1.94639713484403e-06	5.1196756800192e-07	0.00201597158079718	5.1256203996765e-07	0.00201503681824618	0.00201309042111134	2.88115968584331e-06	3.01707565137409e-09	0.00201503681824618	2.88115968584331e-06	9.34762550999283e-07	2.37220919349276e-06	4.30398678337177e-07	1.00201309042111	4.25812058648737e-07	2.76649921453871e-09	1.94639713484402e-06	0	5.08950492350547e-07
"Scaptodrosophila_sp1_M_PL_130"	0.100443450401733	0.00019277758263845	0.000164528477809049	4.54339609562863e-05	9.413748017655e-05	2.42622354624816e-05	2.42202683924477e-05	2.12906029324368e-05	0	0.000844883695756552	0.000844883695756552	0.000840914175290308	1.48290448183423e-06	7.57232682604772e-07	0.000837028753347778	0.000840865094834026	1.48290448183423e-06	2.40251746069526e-06	0.000840582754666351	2.45402596017321e-06	1.90871654048296e-06	4.25812058648737e-07	0.000840156942607702	7.57232682604772e-07	1.90871654048296e-06	0.000840156942607702	0.000838674038125868	0.000838511657829613	0.000839382190352191	4.25812058648737e-07	1.00083702875335	8.07342279748258e-07	1.48290448183423e-06	0	1.64528477809049e-06
"Ceratina_tabescens"	9.6881073569791e-05	9.67682302995377e-05	9.67836648019482e-05	9.64800775213459e-05	9.62190438167276e-05	9.61351136071332e-05	0.100430695481524	1.38324960726936e-07	0	0.00335742738048854	0.00335742738048854	4.12755122209431e-06	7.44371002304136e-07	1.60800129202243e-06	8.07342279748258e-07	3.95718937747058e-06	7.44371002304136e-07	2.57583794004191e-06	2.52231642928642e-06	4.17234043492392e-06	7.47137501518675e-07	2.76649921453871e-09	2.51954993007188e-06	1.60800129202243e-06	7.47137501518675e-07	2.51954993007188e-06	1.77517892776774e-06	1.55171328205239e-06	3.21281837516645e-06	2.76649921453871e-09	8.07342279748258e-07	1.00334768984938	7.44371002304136e-07	0	9.67836648019482e-07
"Cratopus_aurostriatus"	0.000177948537820107	0.100486771445015	0.000113237764496149	4.18950922009407e-05	4.82466209681186e-05	2.23505627891236e-05	2.23311300691241e-05	9.73198567422011e-05	0	0.000778984253911279	0.000778984253911278	0.000776288698625134	0.000772975164961656	6.98251536682344e-07	1.48290448183423e-06	0.000775664234967693	0.000772975164961656	1.83062918164384e-06	0.000777536844223296	1.87739640459895e-06	0.0007749215620965	1.94639713484402e-06	0.000775590447088451	6.98251536682344e-07	0.0007749215620965	0.000775590447088451	2.61528212679572e-06	0.00077445806944349	2.68907000603719e-06	1.94639713484402e-06	1.48290448183423e-06	7.44371002304136e-07	1.00077297516496	0	1.13237764496149e-06
"Megachile_seychellensis"	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0
"Polistes_olivaceus"	0.000197434173370859	0.000147209093844994	0.100397745529764	0.000104786337195829	2.91739478200806e-05	7.92693040474101e-05	2.90350994405845e-05	2.54475246175273e-05	0	0.00101284105215239	0.00101284105215239	0.00100850155667395	1.13237764496149e-06	1.74643895326382e-06	1.64528477809049e-06	3.507011118554e-06	1.13237764496149e-06	0.0010057238942509	0.00100726406821304	0.00100661976543255	1.64132813731204e-06	5.08950492350547e-07	0.00100675511772069	1.74643895326382e-06	1.64132813731204e-06	0.00100675511772069	0.00100562274007573	2.77766242305198e-06	2.3746334735925e-06	5.08950492350547e-07	1.64528477809049e-06	9.67836648019482e-07	1.13237764496149e-06	0	1.0010039774553
