"Grindelia_chiloensis"	"Discaria_trinervis"	"Baccharis_pingraea"	"Larrea_divaricata"	"Hysterionica_jasionoides"	"Rosa_rubiginosa"	"Senecio_subulatus"	"Opuntia_corrugata"	"Lathyrus_sp1_M_PL_023"	"Pyrrhocactus_strausianum"	"Rapistrum_rugosum"	"Thelesperma_megapotamicum"	"Arjona_patagonica"	"Junellia_tonini"	"Oxalis_sp1_M_PL_023"	"Senecio_filaginoides"	"Adesmia_retrofracta"	"Lecanophora_heterophylla"	"Mimulus_sp1_M_PL_023"	"Mutisia_decurrens"	"Oenothera_mendocinensis"	"Phacelia_secunda"	"Polygala_stenophylla"	"Copestylum_aricia"	"Scaeva_occidentalis"	"Megachile_sp2_M_PL_023"	"Psaenythia_rufipes"	"Unidentified_sp26_M_PL_023"	"Callonychium_mandibulare"	"Carposcalis_punctulata"	"Dialictus_sp1_M_PL_023"	"Dialictus_sp2_M_PL_023"	"Megachile_sp1_M_PL_023"	"Unidentified_sp16_M_PL_023"	"Vanessa_cardui"	"Apis_mellifera"	"Arhysosage_bifasciata"	"Centris_sp1_M_PL_023"	"Colletes_lycii"	"Compsomyiops_fulvicrura"	"Copestylum_sp1_M_PL_023"	"Sappho_sp1_M_PL_023"	"Svastrides_zebra"	"Tatochila_sp1_M_PL_023"	"Unidentified_sp1_M_PL_023"	"Unidentified_sp13_M_PL_023"	"Unidentified_sp14_M_PL_023"	"Unidentified_sp18_M_PL_023"	"Unidentified_sp25_M_PL_023"	"Unidentified_sp3_M_PL_023"	"Unidentified_sp6_M_PL_023"	"Unidentified_sp9_M_PL_023"	"Alipumilio_sp1_M_PL_023"	"Alloscirtetica_herbsti"	"Ammophila_sp1_M_PL_023"	"Anthidium_rubriceps"	"Augochloropsis_sp1_M_PL_023"	"Caenohalictus_sp1_M_PL_023"	"Caenohalictus_sp2_M_PL_023"	"Carposcalis_saltana"	"Centris_muralis"	"Chalepogenus_caeruleus"	"Diadasia_patagonica"	"Entypus_sp1_M_PL_023"	"Epicauta_sp1_M_PL_023"	"Eriopis_conexa"	"Eristalis_bogotensis"	"Eristalis_tenax"	"Hypodinerus_sp1_M_PL_023"	"Microcerella_sp1_M_PL_023"	"Notiphila_sp1_M_PL_023"	"Ocyptamus_meridionalis"	"Oxybelus_sp1_M_PL_023"	"Prionyx_sp1_M_PL_023"	"Thyridanthrax_sp1_M_PL_023"	"Toxomerus_sp1_M_PL_023"	"Unidentified_sp10_M_PL_023"	"Unidentified_sp11_M_PL_023"	"Unidentified_sp12_M_PL_023"	"Unidentified_sp15_M_PL_023"	"Unidentified_sp17_M_PL_023"	"Unidentified_sp19_M_PL_023"	"Unidentified_sp2_M_PL_023"	"Unidentified_sp20_M_PL_023"	"Unidentified_sp21_M_PL_023"	"Unidentified_sp22_M_PL_023"	"Unidentified_sp23_M_PL_023"	"Unidentified_sp24_M_PL_023"	"Unidentified_sp27_M_PL_023"	"Unidentified_sp28_M_PL_023"	"Unidentified_sp29_M_PL_023"	"Unidentified_sp4_M_PL_023"	"Unidentified_sp5_M_PL_023"	"Unidentified_sp7_M_PL_023"	"Unidentified_sp8_M_PL_023"
"Rapistrum_rugosum"	0.000943080276619301	0.000940784372926877	0.000563799539753653	0.00037540812238859	0.000935224319097923	0.000376032447510651	0.000935615659255082	8.97589492071797e-07	9.35459215937665e-08	6.33698064408449e-07	1.00427928109665	0.000374751322705094	9.32358157804548e-08	9.32358157804548e-08	2.35139788540171e-10	0.000374813359861202	7.86420697458766e-11	9.34745414141185e-08	7.86420697458766e-11	0	0	0	3.14412162804514e-07	0.0335645363755706	0.0335246519961921	3.14568278983507e-09	2.15218149075424e-05	2.99714732549916e-05	3.39699626582634e-05	1.125916006989e-05	7.92165561816716e-06	2.79932345415679e-06	2.80423624242356e-06	2.03909266377019e-05	2.78308910104658e-06	1.02944144696815e-05	4.35630061154099e-08	3.12995437588589e-09	6.28824325609028e-06	6.1337097084931e-06	9.03056755927838e-06	0	9.03056755927838e-06	9.3235815780455e-09	8.48539455042143e-06	6.13370970849311e-06	6.13370970849309e-06	6.13370970849312e-06	6.1337097084931e-06	2.62329621353147e-05	1.02944144696815e-05	6.13370970849309e-06	3.35994418902457e-06	2.77376551946854e-06	1.87123131851016e-05	0	3.35994418902457e-06	5.12545036139685e-06	3.35994418902457e-06	3.35994418902457e-06	6.25680203980984e-06	2.77376551946853e-06	2.77376551946853e-06	2.77376551946853e-06	6.25680203980983e-06	2.77376551946854e-06	0.0334759760365551	3.35994418902457e-06	3.35994418902457e-06	3.35994418902456e-06	5.12545036139686e-06	3.35994418902457e-06	5.12545036139685e-06	5.12545036139686e-06	3.35994418902457e-06	7.52064895021302e-06	3.35994418902456e-06	3.35994418902456e-06	2.77376551946853e-06	1.87406679930601e-05	3.35994418902457e-06	3.35994418902456e-06	2.77376551946853e-06	2.77376551946853e-06	3.35994418902456e-06	2.77376551946853e-06	5.12545036139685e-06	2.77376551946853e-06	1.87044863819585e-05	2.77376551946853e-06	3.35994418902456e-06	3.35994418902456e-06	2.77376551946853e-06	2.77376551946853e-06	3.35994418902456e-06
"Thelesperma_megapotamicum"	0.00262265468629626	0.000380424898550076	0.00112334885753519	0.000375312021030749	0.00149268352873306	0.000375373672111629	0.000375674501380028	1.80352694142151e-06	2.59566809936702e-07	1.20490410549562e-06	0.000374751322705094	1.00260220443609	2.59283706010505e-07	2.59283706010505e-07	6.52454791835947e-10	0.000374220864547044	2.18212304961855e-10	2.59326211504874e-07	2.18212304961855e-10	0	0	0	3.1433167590515e-07	0.0335114784201878	6.91434843061044e-05	8.72849219847422e-09	3.76526124721924e-05	2.67981029746066e-05	0.0334576408420312	1.92846129470061e-05	1.79710407685771e-05	7.76743065434597e-06	7.77978634514622e-06	0.0334379994337979	7.73961862441359e-06	1.52211636960451e-05	8.52516437187253e-08	8.68484973748184e-09	6.286633518103e-06	9.0723506057771e-06	1.39688906043251e-05	0	1.39688906043251e-05	2.59283706010506e-08	1.15709226931936e-05	9.07235060577711e-06	9.07235060577708e-06	9.07235060577712e-06	9.07235060577709e-06	1.50209634698331e-05	1.52211636960451e-05	9.07235060577708e-06	1.35866035196456e-06	7.71369025381255e-06	7.51349002760056e-06	0	1.35866035196455e-06	1.0212262341229e-05	1.35866035196455e-06	1.35866035196456e-06	6.2552003505125e-06	7.71369025381254e-06	7.71369025381254e-06	7.71369025381253e-06	6.25520035051249e-06	7.71369025381255e-06	1.24917107568365e-05	1.35866035196456e-06	1.35866035196456e-06	1.35866035196455e-06	1.0212262341229e-05	1.35866035196456e-06	1.0212262341229e-05	1.0212262341229e-05	1.35866035196456e-06	7.50747344223257e-06	1.35866035196455e-06	1.35866035196455e-06	7.71369025381253e-06	1.87110432273522e-05	1.35866035196455e-06	1.35866035196455e-06	7.71369025381254e-06	7.71369025381254e-06	1.35866035196455e-06	7.71369025381253e-06	1.0212262341229e-05	7.71369025381253e-06	2.98536705746612e-05	7.71369025381253e-06	1.35866035196455e-06	1.35866035196455e-06	7.71369025381253e-06	7.71369025381253e-06	1.35866035196455e-06
"Arjona_patagonica"	0.00169118405200005	1.93718267579233e-06	7.11254653989632e-07	5.56609410560518e-07	4.31872274315966e-07	5.56407790214852e-07	2.65559791706291e-07	4.58930762914397e-07	1.66789368540043e-07	2.92843660051068e-07	1.39853723670682e-07	3.88925559015759e-07	1.00420184786792	0.00420184786792407	4.19246677792821e-10	5.62342887983987e-08	1.40216280198268e-10	1.66683351053902e-07	1.40216280198268e-10	0	0	0	4.66172035645325e-10	5.03578056189659e-06	5.00606563424241e-06	5.60865120793072e-09	5.00394291107086e-06	4.99276639796706e-06	4.99567237196348e-06	4.98745520213295e-06	4.9920099616494e-06	4.9911036558675e-06	5.00050053161706e-06	4.99350087787707e-06	0.0504251588575336	4.98519889698094e-06	2.12347244078955e-08	5.58060795189107e-09	9.32344071290651e-09	4.98098925073304e-06	4.98334756468599e-06	0	4.98334756468599e-06	0.0504201847867924	1.33844609563069e-08	4.98098925073305e-06	4.98098925073303e-06	4.98098925073305e-06	4.98098925073304e-06	1.64393516384229e-08	4.98519889698093e-06	4.98098925073303e-06	6.91850955640119e-09	4.97407074117665e-06	5.31119583412582e-09	0	6.91850955640119e-09	6.46595139990574e-09	6.91850955640119e-09	6.91850955640119e-09	9.27682350934198e-09	4.97407074117664e-06	4.97407074117664e-06	4.97407074117664e-06	9.27682350934197e-09	4.97407074117665e-06	4.66179078902275e-09	6.9185095564012e-09	6.91850955640119e-09	6.91850955640119e-09	6.46595139990576e-09	6.91850955640119e-09	6.46595139990575e-09	6.46595139990576e-09	6.9185095564012e-09	1.1128155804297e-08	6.91850955640118e-09	6.91850955640119e-09	4.97407074117664e-06	2.81171443991993e-09	6.91850955640119e-09	6.91850955640119e-09	4.97407074117664e-06	4.97407074117664e-06	6.91850955640119e-09	4.97407074117663e-06	6.46595139990576e-09	4.97407074117663e-06	8.63744548631931e-09	4.97407074117664e-06	6.91850955640119e-09	6.91850955640119e-09	4.97407074117664e-06	4.97407074117664e-06	6.91850955640119e-09
"Junellia_tonini"	0.00169118405200005	1.93718267579233e-06	7.11254653989632e-07	5.56609410560518e-07	4.31872274315966e-07	5.56407790214852e-07	2.65559791706291e-07	4.58930762914397e-07	1.66789368540043e-07	2.92843660051068e-07	1.39853723670682e-07	3.88925559015759e-07	0.00420184786792407	1.00420184786792	4.19246677792821e-10	5.62342887983987e-08	1.40216280198268e-10	1.66683351053902e-07	1.40216280198268e-10	0	0	0	4.66172035645325e-10	5.03578056189659e-06	5.00606563424241e-06	5.60865120793072e-09	5.00394291107086e-06	4.99276639796706e-06	4.99567237196348e-06	4.98745520213295e-06	4.9920099616494e-06	4.9911036558675e-06	5.00050053161706e-06	4.99350087787707e-06	0.0504251588575336	4.98519889698094e-06	2.12347244078955e-08	5.58060795189107e-09	9.32344071290651e-09	4.98098925073304e-06	4.98334756468599e-06	0	4.98334756468599e-06	0.0504201847867924	1.33844609563069e-08	4.98098925073305e-06	4.98098925073303e-06	4.98098925073305e-06	4.98098925073304e-06	1.64393516384229e-08	4.98519889698093e-06	4.98098925073303e-06	6.91850955640119e-09	4.97407074117665e-06	5.31119583412582e-09	0	6.91850955640119e-09	6.46595139990574e-09	6.91850955640119e-09	6.91850955640119e-09	9.27682350934198e-09	4.97407074117664e-06	4.97407074117664e-06	4.97407074117664e-06	9.27682350934197e-09	4.97407074117665e-06	4.66179078902275e-09	6.9185095564012e-09	6.91850955640119e-09	6.91850955640119e-09	6.46595139990576e-09	6.91850955640119e-09	6.46595139990575e-09	6.46595139990576e-09	6.9185095564012e-09	1.1128155804297e-08	6.91850955640118e-09	6.91850955640119e-09	4.97407074117664e-06	2.81171443991993e-09	6.91850955640119e-09	6.91850955640119e-09	4.97407074117664e-06	4.97407074117664e-06	6.91850955640119e-09	4.97407074117663e-06	6.46595139990576e-09	4.97407074117663e-06	8.63744548631931e-09	4.97407074117664e-06	6.91850955640119e-09	6.91850955640119e-09	4.97407074117664e-06	4.97407074117664e-06	6.91850955640119e-09
"Oxalis_sp1_M_PL_023"	4.24068014587439e-06	4.8630727131658e-09	5.32296472439434e-09	1.39630676495100e-09	3.73721900631087e-09	1.39580354170645e-09	6.68729023229886e-10	4.22074452443817e-06	0.00378416480559979	8.67608529214203e-09	3.52709682810257e-10	9.78682187753922e-10	4.19246677792821e-10	4.19246677792821e-10	1.003779956245	1.41604953307584e-10	0.00126419941304279	4.26815769478522e-10	0.00126419941304279	0	0	0	1.16943615155025e-12	1.26807235686941e-08	1.26382233195906e-08	0.0505679765217118	1.18355148998489e-07	1.25517219500373e-08	1.25799557840545e-08	1.25383473695728e-08	1.18039592363694e-07	0.000126256818055102	1.28044730843557e-08	1.25536019923318e-08	1.25145133321157e-08	1.25005047351706e-08	1.05807815954026e-07	0.0503151366391032	2.3388723031005e-11	1.24899567811692e-08	1.24958604437523e-08	0	1.24958604437523e-08	4.19246677792822e-11	6.57587052363201e-11	1.24899567811692e-08	1.24899567811692e-08	1.24899567811692e-08	1.24899567811692e-08	4.12906512987268e-11	1.25005047351705e-08	1.24899567811691e-08	1.7368116832735e-11	1.24725886643365e-08	1.33745804645977e-11	0	1.7368116832735e-11	4.8390588403585e-11	1.7368116832735e-11	1.7368116832735e-11	2.327177941585e-11	1.24725886643364e-08	1.24725886643364e-08	1.24725886643364e-08	2.32717794158499e-11	1.24725886643365e-08	1.17569894270085e-11	1.7368116832735e-11	1.7368116832735e-11	1.7368116832735e-11	4.83905884035851e-11	1.7368116832735e-11	4.8390588403585e-11	4.83905884035851e-11	1.7368116832735e-11	2.7916070834129e-11	1.7368116832735e-11	1.7368116832735e-11	1.24725886643364e-08	7.0802476653792e-12	1.7368116832735e-11	1.7368116832735e-11	1.24725886643365e-08	1.24725886643365e-08	1.7368116832735e-11	1.24725886643364e-08	4.8390588403585e-11	1.24725886643364e-08	7.47443801262173e-11	1.24725886643364e-08	1.7368116832735e-11	1.7368116832735e-11	1.24725886643365e-08	1.24725886643365e-08	1.7368116832735e-11
"Senecio_filaginoides"	0.000568809831195802	0.000565486986513676	2.09580302178172e-06	0.000563050610769548	0.000562850214943386	0.000563142475727684	0.000562972309030504	4.37983079033637e-07	5.63348548607595e-08	3.81401455376067e-07	0.000562220039791802	0.000561331296820566	5.62342887983985e-08	5.62342887983985e-08	1.41604953307584e-10	1.00558753416486	4.73595161563826e-11	5.63773736989373e-08	4.73595161563826e-11	0	0	0	4.71566675686389e-07	0.0503636844627755	4.49687376994397e-05	1.89438064625531e-09	1.29536373494418e-05	1.49710654075119e-05	3.16410176179722e-05	3.71161922690182e-06	1.70297242347166e-06	1.68579749722356e-06	1.69132121096812e-06	2.04030660738481e-05	1.6785935206322e-06	1.2935819606306e-05	2.36629588217098e-08	1.88490874302403e-09	9.43133351372778e-06	3.69256647215834e-06	1.10571469379115e-05	0	1.10571469379115e-05	5.62342887983986e-09	2.03864913514946e-06	3.69256647215835e-06	3.69256647215834e-06	3.69256647215835e-06	3.69256647215834e-06	2.25222956951638e-05	1.2935819606306e-05	3.69256647215834e-06	2.01959638040599e-06	1.67297009175236e-06	1.12594461806101e-05	0	2.01959638040599e-06	1.90527547434701e-08	2.01959638040599e-06	2.01959638040599e-06	9.38417684615916e-06	1.67297009175236e-06	1.67297009175236e-06	1.67297009175236e-06	9.38417684615915e-06	1.67297009175236e-06	1.87406679930601e-05	2.01959638040599e-06	2.01959638040599e-06	2.01959638040598e-06	1.90527547434702e-08	2.01959638040599e-06	1.90527547434702e-08	1.90527547434702e-08	2.01959638040599e-06	1.12628495145537e-05	2.01959638040598e-06	2.01959638040598e-06	1.67297009175236e-06	0.0502793767082427	2.01959638040599e-06	2.01959638040598e-06	1.67297009175236e-06	1.67297009175236e-06	2.01959638040598e-06	1.67297009175236e-06	1.90527547434702e-08	1.67297009175236e-06	1.12570042988677e-05	1.67297009175236e-06	2.01959638040598e-06	2.01959638040598e-06	1.67297009175236e-06	1.67297009175236e-06	2.01959638040598e-06
"Adesmia_retrofracta"	2.83657534841096e-06	3.25289144693365e-09	3.56051152133402e-09	9.33984458161201e-10	2.4998120443551e-09	9.3364785398425e-10	4.47310383431363e-10	2.82324048457403e-06	0.00253121391678916	5.80340153320537e-09	2.3592620923763e-10	6.54636914885566e-10	2.80432560396536e-10	2.80432560396536e-10	0.00252839882608559	9.47190323127650e-11	1.00251785913916	2.85495497978945e-10	0.00251785913915906	0	0	0	7.82231539498492e-13	8.48208934360814e-09	8.45366108333817e-09	0.100714365566362	7.91673237448085e-08	8.39580063547648e-09	8.41468614318024e-09	8.38685442780786e-09	7.89562490727053e-08	8.44527211070915e-05	8.56486493936835e-09	8.39705818885072e-09	8.3709119278366e-09	8.36154162887663e-09	7.07744588321243e-08	0.000210793738530585	1.56446307899699e-11	8.35448614125028e-09	8.35843507943298e-09	0	8.35843507943298e-09	2.80432560396536e-11	4.39857560109165e-11	8.35448614125029e-09	8.35448614125027e-09	8.3544861412503e-09	8.35448614125028e-09	2.76191647483123e-11	8.36154162887662e-09	8.35448614125026e-09	1.16174694533345e-11	8.34286867179696e-09	8.94620766862724e-12	0	1.16174694533344e-11	3.23682865575819e-11	1.16174694533344e-11	1.16174694533345e-11	1.556640763602e-11	8.34286867179695e-09	8.34286867179695e-09	8.34286867179694e-09	1.556640763602e-11	8.34286867179696e-09	7.86420697458766e-12	1.16174694533345e-11	1.16174694533345e-11	1.16174694533344e-11	3.2368286557582e-11	1.16174694533345e-11	3.23682865575819e-11	3.2368286557582e-11	1.16174694533345e-11	1.8672957079685e-11	1.16174694533344e-11	1.16174694533344e-11	8.34286867179694e-09	4.73595161563826e-12	1.16174694533345e-11	1.16174694533344e-11	8.34286867179695e-09	8.34286867179695e-09	1.16174694533345e-11	8.34286867179694e-09	3.2368286557582e-11	8.34286867179694e-09	4.99962408871019e-11	8.34286867179694e-09	1.16174694533344e-11	1.16174694533344e-11	8.34286867179694e-09	8.34286867179694e-09	1.16174694533345e-11
"Lecanophora_heterophylla"	0.00337200419182043	3.86408253650993e-06	1.42616333708992e-06	1.11043912406875e-06	3.67403433252421e-06	1.11003817156549e-06	5.31068276059155e-07	9.33787780936986e-06	3.39601177278425e-07	0.00335721634362905	2.80423624242356e-07	7.77978634514621e-07	3.33366702107804e-07	3.33366702107804e-07	8.53631538957045e-10	1.12754747397874e-07	2.85495497978945e-10	1.00334855601575	2.85495497978945e-10	0	0	0	9.30016016808002e-10	1.00971876294797e-05	1.00378743100398e-05	1.14198199191578e-08	0.000122131798473894	9.95504616924788e-06	1.00170726955081e-05	9.9444248037267e-06	1.01640714541877e-05	1.0162426372184e-05	0.100456680472417	9.95655713010394e-06	9.95099605791795e-06	9.93986015113848e-06	0.000112140658399536	1.1362720819562e-08	1.86003203361601e-08	9.93145968248043e-06	9.93616670644167e-06	0	9.93616670644167e-06	3.33366702107804e-08	2.67654160195217e-08	9.93145968248044e-06	9.93145968248041e-06	9.93145968248045e-06	9.93145968248042e-06	3.28221289524929e-08	9.93986015113847e-06	9.93145968248041e-06	1.38002947732498e-08	9.91765938770719e-06	1.06213655211831e-08	0	1.38002947732498e-08	1.2965121246272e-08	1.38002947732498e-08	1.38002947732498e-08	1.85073187344793e-08	9.91765938770717e-06	9.91765938770717e-06	9.91765938770717e-06	1.85073187344792e-08	9.91765938770719e-06	9.34745414141187e-09	1.38002947732498e-08	1.38002947732498e-08	1.38002947732497e-08	1.2965121246272e-08	1.38002947732498e-08	1.2965121246272e-08	1.2965121246272e-08	1.38002947732498e-08	2.22007634313098e-08	1.38002947732497e-08	1.38002947732498e-08	9.91765938770716e-06	5.63773736989373e-09	1.38002947732498e-08	1.38002947732498e-08	9.91765938770717e-06	9.91765938770717e-06	1.38002947732498e-08	9.91765938770716e-06	1.2965121246272e-08	9.91765938770716e-06	7.34806866504841e-08	9.91765938770717e-06	1.38002947732498e-08	1.38002947732498e-08	9.91765938770717e-06	9.91765938770717e-06	1.38002947732498e-08
"Mimulus_sp1_M_PL_023"	2.83657534841096e-06	3.25289144693365e-09	3.56051152133402e-09	9.33984458161201e-10	2.4998120443551e-09	9.3364785398425e-10	4.47310383431363e-10	2.82324048457403e-06	0.00253121391678916	5.80340153320537e-09	2.3592620923763e-10	6.54636914885566e-10	2.80432560396536e-10	2.80432560396536e-10	0.00252839882608559	9.47190323127650e-11	0.00251785913915906	2.85495497978945e-10	1.00251785913916	0	0	0	7.82231539498492e-13	8.48208934360814e-09	8.45366108333817e-09	0.100714365566362	7.91673237448085e-08	8.39580063547648e-09	8.41468614318024e-09	8.38685442780786e-09	7.89562490727053e-08	8.44527211070915e-05	8.56486493936835e-09	8.39705818885072e-09	8.3709119278366e-09	8.36154162887663e-09	7.07744588321243e-08	0.000210793738530585	1.56446307899699e-11	8.35448614125028e-09	8.35843507943298e-09	0	8.35843507943298e-09	2.80432560396536e-11	4.39857560109165e-11	8.35448614125029e-09	8.35448614125027e-09	8.3544861412503e-09	8.35448614125028e-09	2.76191647483123e-11	8.36154162887662e-09	8.35448614125026e-09	1.16174694533345e-11	8.34286867179696e-09	8.94620766862724e-12	0	1.16174694533344e-11	3.23682865575819e-11	1.16174694533344e-11	1.16174694533345e-11	1.556640763602e-11	8.34286867179695e-09	8.34286867179695e-09	8.34286867179694e-09	1.556640763602e-11	8.34286867179696e-09	7.86420697458766e-12	1.16174694533345e-11	1.16174694533345e-11	1.16174694533344e-11	3.2368286557582e-11	1.16174694533345e-11	3.23682865575819e-11	3.2368286557582e-11	1.16174694533345e-11	1.8672957079685e-11	1.16174694533344e-11	1.16174694533344e-11	8.34286867179694e-09	4.73595161563826e-12	1.16174694533345e-11	1.16174694533344e-11	8.34286867179695e-09	8.34286867179695e-09	1.16174694533345e-11	8.34286867179694e-09	3.2368286557582e-11	8.34286867179694e-09	4.99962408871019e-11	8.34286867179694e-09	1.16174694533344e-11	1.16174694533344e-11	8.34286867179694e-09	8.34286867179694e-09	1.16174694533345e-11
"Mutisia_decurrens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Oenothera_mendocinensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phacelia_secunda"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Polygala_stenophylla"	9.43066028110492e-06	9.57722500765085e-07	7.07868647345385e-09	0.0050555788670391	9.45756693402453e-07	9.46870890415463e-07	9.45127735382725e-07	3.03465318199e-09	9.3047614970655e-10	2.10728344987256e-09	9.43236488413542e-07	9.42995027715452e-07	9.32344071290651e-10	9.32344071290651e-10	2.3388723031005e-12	9.43133351372777e-07	7.82231539498493e-13	9.30016016808002e-10	7.82231539498493e-13	0	0	0	1.0050293597813	8.44575916154322e-05	1.00480930174998e-07	3.12892615799397e-11	4.67984791001582e-08	5.0124580026497e-08	7.8085537579461e-08	3.12220253188426e-08	2.78774541456598e-08	2.78441183221035e-08	2.79004805042401e-08	5.92347554066251e-08	2.78304705280259e-08	4.66746539292062e-08	1.46109111212169e-10	3.11328152720401e-11	0.100587195625914	3.11576736236293e-08	8.42873850201061e-05	0	8.42873850201061e-05	9.32344071290652e-11	3.48478919794567e-09	3.11576736236293e-08	3.11576736236293e-08	3.11576736236294e-08	3.11576736236293e-08	3.78399725159638e-08	4.66746539292061e-08	3.11576736236292e-08	3.42043750273245e-09	2.77372361208969e-08	1.89025547076545e-08	0	3.42043750273245e-09	6.43516952132168e-11	3.42043750273245e-09	3.42043750273245e-09	8.42596477839852e-05	2.77372361208969e-08	2.77372361208969e-08	2.77372361208969e-08	8.42596477839851e-05	2.77372361208969e-08	3.14412162804514e-08	3.42043750273245e-09	3.42043750273245e-09	3.42043750273245e-09	6.43516952132169e-11	3.42043750273245e-09	6.43516952132169e-11	6.43516952132169e-11	3.42043750273245e-09	1.89374178083093e-08	3.42043750273245e-09	3.42043750273245e-09	2.77372361208969e-08	4.71566675686389e-08	3.42043750273245e-09	3.42043750273245e-09	2.77372361208969e-08	2.77372361208969e-08	3.42043750273245e-09	2.77372361208969e-08	6.43516952132169e-11	2.77372361208969e-08	1.89151338680491e-08	2.77372361208969e-08	3.42043750273245e-09	3.42043750273245e-09	2.77372361208969e-08	2.77372361208969e-08	3.42043750273245e-09
"Copestylum_aricia"	0.0113193156407965	0.0112531910316222	4.17064801334562e-05	0.011204707154314	0.0112007192773734	0.0112065352669809	0.011203148949707	8.71586327276939e-06	1.12106361172911e-06	7.58988896198373e-06	0.0111881787918569	0.0111704928067293	1.11906234708813e-06	1.11906234708813e-06	2.81793857082092e-09	0.0111919298806168	9.42454371512014e-10	1.12190973660885e-06	9.42454371512014e-10	0	0	0	9.38417684615913e-06	1.00223732080923	0.00089487788021885	3.76981748604806e-08	0.000257777383253891	0.000297924201609487	0.000629656250597647	7.38612226153462e-05	3.38891512270861e-05	3.35473701947488e-05	3.36572920982656e-05	0.000406021014869576	3.34040110605807e-05	0.00025742281016549	4.70892880552026e-07	3.75096839861782e-08	0.000187683536923183	7.3482072795951e-05	0.000220037224064439	0	0.000220037224064439	1.11906234708813e-07	4.05691177894742e-05	7.34820727959511e-05	7.34820727959509e-05	7.34820727959512e-05	7.3482072795951e-05	0.000448193684333759	0.00025742281016549	7.34820727959509e-05	4.01899679700791e-05	3.3292104825872e-05	0.000224062978994141	0	4.01899679700791e-05	3.79149819395056e-07	4.01899679700791e-05	4.01899679700791e-05	0.000186745119238567	3.32921048258719e-05	3.32921048258719e-05	3.32921048258719e-05	0.000186745119238567	3.3292104825872e-05	0.000372939293061896	4.01899679700792e-05	4.01899679700791e-05	4.01899679700791e-05	3.79149819395056e-07	4.01899679700791e-05	3.79149819395056e-07	3.79149819395056e-07	4.01899679700791e-05	0.000224130705339618	4.01899679700791e-05	4.01899679700791e-05	3.32921048258719e-05	0.000559596494030838	4.01899679700791e-05	4.01899679700791e-05	3.32921048258719e-05	3.32921048258719e-05	4.01899679700791e-05	3.32921048258719e-05	3.79149819395056e-07	3.32921048258719e-05	0.000224014385547467	3.32921048258719e-05	4.01899679700791e-05	4.01899679700791e-05	3.32921048258719e-05	3.32921048258719e-05	4.01899679700791e-05
