"Prunus_mahaleb"	"Crataegus_monogyna"	"Juniperus_phoenicea"	"Berberis_vulgaris"	"Hedera_helix"	"Rosa_canina"	"Lonicera_arborea"	"Juniperus_sabina"	"Taxus_baccata"	"Juniperus_communis"	"Daphne_laureola"	"Rhamnus_myrtifolius"	"Rubus_ulmifolius"	"Sorbus_aria"	"Amelanchier_ovalis"	"Arum_italicum"	"Prunus_prostrata"	"Rhamnus_saxatilis"	"Rubia_peregrina"	"Cotoneaster_granatensis"	"Juniperus_oxycedrus"	"Lonicera_splendida"	"Lonicera_etrusca"	"Paeonia_officinalis"	"Polygonatum_odoratum"	"Turdus_viscivorus"	"Phoenicurus_ochruros"	"Turdus_merula"	"Fringilla_coelebs"	"Turdus_torquatus"	"Parus_ater"	"Turdus_iliacus"	"Erithacus_rubecula"	"Sylvia_communis"	"Sylvia_atricapilla"	"Garrulus_glandarius"	"Phoenicurus_phoenicurus"	"Turdus_pilaris"	"Coccothraustes_coccothraustes"	"Parus_major"	"Columba_palumbus"	"Parus_caeruleus"	"Parus_cristatus"	"Corvus_corone"	"Sylvia_melanocephala"	"Sitta_europaea"	"Sylvia_cantillans"	"Dendrocopos_major"	"Serinus_serinus"	"Pica_pica"	"Sylvia_borin"	"Turdus_philomelos"	"Loxia_curvirostra"	"Serinus_citinella"	"Sylvia_conspicillata"	"Corvus_corax"	"Ficedula_hypoleuca"	"Emberiza_cia"
"Prunus_mahaleb"	1.00439432961304	0.00127121316371088	0.000434273938861322	0.000683144163561421	0.00021821348993822	0.000139479691082297	0.000366396622814949	0.000138204293471846	0.000297821274430563	0.000138181147508702	0.000230330499075385	0.000204821706122326	0.000705967659437927	3.36991880428185e-07	0.000146389028088607	5.9355751527827e-05	5.9355751527827e-05	7.9368596011597e-05	0.000199606855353029	5.9355751527827e-05	3.1299002727151e-05	0.000125242470879294	6.74218429299803e-05	2.54503977486871e-05	2.54503977486871e-05	0.00406887035452963	0.00405556482415385	0.00407206363978994	0.00404744395645193	3.36991880428185e-05	0.00404531057579882	4.41551938266947e-05	0.00406864245349678	0.00403207496540214	0.00404902591801283	0.00402818082609275	0.00402928430982455	1.72266049474039e-05	0.00403364708816166	0.00403806449733742	0.00403466721497331	0.0040282351612737	0.0040233555601054	0.00403582451313049	0.00401757731845217	0.00402335556010541	0.00401757731845218	0.00401757731845218	0.00401757731845218	1.06578428215271e-05	0.00401757731845218	1.53658228966259e-05	7.52173779175999e-06	0.00401757731845218	0.00402542140355704	5.77824165323129e-06	0.00402542140355704	5.77824165323129e-06
"Crataegus_monogyna"	0.00144456041330782	1.00316271783785	0.000694719698974617	0.00100186150738435	0.000284239456793973	0.000739790929299547	0.000452413197160422	0.000244273463171447	0.000374781274068011	0.000244224015638467	0.000261328254559774	2.98245945682843e-05	0.000335697544640359	4.61210738348918e-05	0.000115299299032832	6.73286813878054e-05	6.73286813878054e-05	8.07567589576797e-05	7.43515993223121e-05	6.73286813878054e-05	3.556183123265e-05	0.000142137132367291	7.64872413550536e-05	2.89384666653277e-05	2.89384666653277e-05	0.00462303806024449	3.79658659770425e-05	0.00463015466645244	0.00459549237085661	0.00461210738348918	0.00458923448130322	0.00461391714078917	0.00460682576669731	1.19866010155346e-05	0.00459211548695647	0.00457332788504618	1.39285484296814e-05	0.00458395318363338	0.00458726003758828	0.00458432495056975	0.00458289713128481	0.00457276493090398	0.00456560877727981	0.00458536950793379	5.77824165323128e-06	0.00456560877727981	5.77824165323129e-06	5.77824165323129e-06	5.77824165323129e-06	0.00456698668925075	5.77824165323129e-06	0.00457280789496104	0.00456907792224282	5.77824165323129e-06	9.50821437145749e-06	0.00455983053562657	9.50821437145749e-06	0.00455983053562657
"Juniperus_phoenicea"	0.00120631649683701	0.00169820370860462	1.00169047521064	0.000876402572322044	0.000371686014848652	0.000874183113763167	0.00037242540820668	0.000593628102290864	0.000817810424082802	0.000593707386242992	1.70012531250919e-06	7.10662970621253e-05	0.00019111600025718	0.000112094272116559	1.11096285113082e-06	7.05889162152164e-05	7.05889162152164e-05	0.000102683669368652	8.7011756143603e-05	7.05889162152164e-05	8.6282270619069e-05	6.8439389754832e-07	2.79694250998883e-07	7.0187736323108e-05	7.0187736323108e-05	0.011216695180479	3.87079837221198e-05	0.0112300378116973	2.83289752584606e-05	0.0112094272116559	1.6781655059933e-05	0.0112037640845372	4.81415870530066e-05	9.84916897277012e-06	3.04182666775519e-05	0.0111424385427608	1.34541609298144e-05	0.0111548005840693	0.0111635884619839	2.29849553514596e-05	0.0111645353207867	1.88043921274615e-05	1.25443737537327e-05	0.0111605711231804	4.82526598734802e-06	1.25443737537327e-05	4.82526598734803e-06	4.82526598734803e-06	4.82526598734803e-06	1.39791261401135e-05	4.82526598734803e-06	2.07699078023929e-05	1.86463966884242e-05	4.82526598734803e-06	6.9487771013167e-06	7.71910776638463e-06	6.9487771013167e-06	7.71910776638463e-06
"Berberis_vulgaris"	0.00121990029207397	0.00157435379731826	0.000563401653635599	1.00188753650936	0.000524406365777014	0.000419758771266167	0.000668616748434127	0.000382294262736099	0.000380022998728131	0.000239205241947557	0.000409537978809822	0.000364514910842198	0.000366145079765471	7.21431789309871e-05	0.00014074142201705	0.000105461984508239	0.000105461984508239	0.000205870388603446	0.000116163606835709	0.000105461984508239	5.55806279851102e-05	0.000103328108294678	4.89526142298945e-07	4.53063389929801e-05	4.53063389929801e-05	0.00722548163806433	0.00720866253235432	0.0072490142388768	0.00719870075066655	0.0072143178930987	2.93715685379367e-05	0.00721803420015645	0.00721867746183105	1.28200000602136e-05	0.00719760262391587	1.82957731661987e-05	0.00717336964469177	0.00717500270313413	2.82930452911274e-05	0.00718604282574071	2.78301654892515e-05	0.00716837530128787	1.20357547924698e-05	0.00718228120491632	4.87960116829586e-06	1.20357547924698e-05	4.87960116829587e-06	4.87960116829587e-06	4.87960116829587e-06	0.00716349570011957	4.87960116829587e-06	1.64714169290618e-05	1.2403138265001e-05	4.87960116829587e-06	8.94787983235665e-06	7.15615362417392e-06	8.94787983235665e-06	7.15615362417392e-06
"Hedera_helix"	0.0007793338926365	0.000893324007066771	0.000477882019091123	0.00104881273155403	1.00104462212954	0.000477337651791707	0.00104592841485532	0.000475767658210586	0.00063647192077492	0.00047577694951708	0.000411209673430047	0.00025023018691765	0.000608462588299061	0.000143764507317603	0.000160741628439184	9.06324137801986e-05	9.06324137801986e-05	0.000290880683050425	0.000111720983403344	9.06324137801986e-05	0.000110667254386488	0.000205538942042269	5.74863563508793e-07	9.0032086889216e-05	9.0032086889216e-05	0.0143867430702434	0.0143609794186223	0.0144051339022746	0.0143474854935132	0.0143764507317603	3.44918138105276e-05	0.0143785309992224	7.20392269179091e-05	1.36020637762026e-05	0.0143439692418366	1.24876994511549e-05	1.89498613122345e-05	2.28286040391055e-05	2.64103191082377e-05	3.65710874176085e-05	2.9959137451183e-05	1.46694187501315e-05	7.17789923903132e-06	2.94945721264668e-05	3.117335570546e-06	7.17789923903133e-06	3.117335570546e-06	3.117335570546e-06	3.117335570546e-06	1.15520831795855e-05	3.117335570546e-06	1.67879797414268e-05	1.00272843158817e-05	3.117335570546e-06	9.87803099609112e-06	4.06056366848532e-06	9.87803099609112e-06	4.06056366848532e-06
"Rosa_canina"	0.000435874034632178	0.00203442505557375	0.000983456002983564	0.000734577849715792	0.000417670445317744	1.00202602463766	0.000418351279322904	0.000417072082064247	0.000669108377520393	0.000417134444410749	1.71038500910047e-06	7.96261902433456e-05	0.000632183697799824	0.000125990090306244	1.12404093609593e-06	7.92880109777005e-05	7.92880109777005e-05	0.000115382517047806	9.78091504050233e-05	7.92880109777005e-05	9.69856665593122e-05	6.46940831752105e-07	2.62254513782907e-07	7.88654626140198e-05	7.88654626140198e-05	0.0126081366527106	3.95314252769178e-05	0.0126184740182432	2.69280422578439e-05	0.0125990090306244	1.57352708269744e-05	0.0125972803688042	5.07058036416721e-05	1.20280644609164e-05	3.39199585251432e-05	2.19181716768126e-05	9.64468712080065e-06	0.0125507469681498	0.0125556073343665	2.09289745688599e-05	3.86247152840326e-05	1.62378673956001e-05	1.0990882754773e-05	3.55065979589247e-05	1.74349613852871e-06	1.0990882754773e-05	1.74349613852871e-06	1.74349613852871e-06	1.74349613852871e-06	1.44943712570714e-05	1.74349613852871e-06	0.0125415969578958	0.0125345726945869	1.74349613852871e-06	8.76775944741565e-06	9.24738661624434e-06	8.76775944741565e-06	9.24738661624434e-06
"Lonicera_arborea"	0.00101776839670819	0.00110589892639214	0.00037242540820668	0.0010400704975642	0.000813499878220806	0.000371867803842581	1.00122293109162	0.000370434701956953	0.000495763536462259	0.000370410051481227	0.000543067625995136	0.000194949466948767	0.000474197297611694	0.000111897666630443	0.000311207013871312	7.06944358180904e-05	7.06944358180904e-05	0.00022661185351267	8.71660880528311e-05	7.06944358180904e-05	8.61495178221621e-05	0.000346102719231606	0.000186335155664952	7.00860478780084e-05	7.00860478780084e-05	0.0111994373168811	0.0111837123239651	0.0112137676604813	0.0111837294496658	0.0111897666630443	0.0111801093398971	0.011191399483694	7.30065528098327e-05	1.22454687176126e-05	0.0111716931725665	1.32359469798005e-05	1.79984641343931e-05	2.12422959236015e-05	2.40813387336111e-05	0.0111548028868725	2.68411922152034e-05	1.65269618712166e-05	9.09788688861522e-06	2.8073716001541e-05	4.07107358683276e-06	9.09788688861523e-06	4.07107358683277e-06	4.07107358683277e-06	4.07107358683277e-06	1.24558882843839e-05	4.07107358683277e-06	1.49440197121669e-05	9.67516084981472e-06	4.07107358683277e-06	9.33993244918492e-06	5.02681330178246e-06	9.33993244918492e-06	5.02681330178246e-06
"Juniperus_sabina"	0.00069102146735923	0.00107480323795437	0.00106853058412356	0.00107042393566108	0.00066607472149482	0.000667315331302795	0.000666782463522516	1.0010655137888	0.000667127151333421	0.000665367594400716	1.91306476735078e-06	0.000126940521513927	0.000340682156522642	0.000201127388613255	1.28820677525067e-06	0.000126380004735711	0.000126380004735711	0.00018378584646521	0.000155640767595834	0.000126380004735711	0.000154768003011662	7.14174563039001e-07	2.52702806777939e-07	0.000125898489109894	0.000125898489109894	0.020119840391516	4.98589508390197e-05	0.0201437582575831	3.23030229382743e-05	0.0201127388613255	1.51621684066764e-05	0.0201025376746411	5.77818750980352e-05	1.17374687506607e-05	3.60526715048184e-05	1.95221171786831e-05	1.46413218412898e-05	3.27453582052532e-05	3.62026482116358e-05	2.27519610459107e-05	4.11685584583653e-05	1.52954403875878e-05	7.64955513286586e-06	0.0200484782782093	2.76408586943692e-06	7.64955513286586e-06	2.76408586943692e-06	2.76408586943692e-06	2.76408586943692e-06	1.25313545181509e-05	2.76408586943692e-06	1.70122681994099e-05	1.32269109047139e-05	2.76408586943692e-06	6.54944316413294e-06	4.88546926342894e-06	6.54944316413294e-06	4.88546926342894e-06
"Taxus_baccata"	0.000930691482595509	0.00103064850368703	0.000920036727093152	0.000665040247774229	0.000556912930678055	0.000669108377520392	0.000557733978520042	0.000416954469583388	1.0011626599285	0.000667250247126849	0.000106285700916706	0.000219144135957055	0.000458540685522158	0.000125909828078938	0.000244959943773932	0.00018387081627884	0.00018387081627884	0.000359083283002039	0.000202385827692647	0.00018387081627884	9.69511599828985e-05	8.09498863776588e-07	3.80807720606516e-07	7.89549437921779e-05	7.89549437921779e-05	0.0126036507977768	0.0125696937209998	0.0126327910067485	3.0008380021905e-05	0.0125909828078938	2.2848463236391e-05	0.0125954561643584	0.0125899046983994	1.55638566926053e-05	3.50628015845179e-05	1.86301621572672e-05	1.57778579463855e-05	2.80215384299917e-05	0.0125415272659825	2.20120060690297e-05	0.0125465084162061	1.31578193403338e-05	8.40753185623217e-06	3.17195390330366e-05	3.72276593038203e-06	8.40753185623218e-06	3.72276593038204e-06	3.72276593038204e-06	3.72276593038204e-06	9.43505340995178e-06	3.72276593038204e-06	1.81435171506568e-05	1.3048620644855e-05	3.72276593038204e-06	8.81766243618379e-06	4.68476592585014e-06	8.81766243618379e-06	4.68476592585014e-06
"Juniperus_communis"	0.000690905737543513	0.00107458566880926	0.00106867329523738	0.00066977467745316	0.000666087729323912	0.000667415111057199	0.000666738092666208	0.000665367594400716	0.00106760039540296	1.00106569894494	1.79171531641316e-06	0.000126882349935341	0.000340719129554157	0.000201148903879021	1.32991086558956e-06	0.000126411380818853	0.000126411380818853	0.000183847156146842	0.000155675270285253	0.000126411380818853	0.000154784557846395	6.73150709725315e-07	2.52659302007354e-07	0.000125911953937745	0.000125911953937745	0.0201219925200313	5.20042214227114e-05	0.0201459126300392	2.94343985402573e-05	0.0201148903879021	1.51595581204413e-05	0.0201046895041586	5.99312257329165e-05	1.17385667325064e-05	3.31865091109283e-05	1.95222509878032e-05	1.17771394536366e-05	2.98854217647953e-05	4.12099448185552e-05	1.98852020144294e-05	0.0200541812348292	1.24322081018945e-05	7.6481032629434e-06	3.76137077147687e-05	2.76362295017405e-06	7.6481032629434e-06	2.76362295017405e-06	2.76362295017405e-06	2.76362295017405e-06	9.66858515172049e-06	2.76362295017405e-06	1.70129373071416e-05	1.32271692009843e-05	2.76362295017405e-06	6.54939105633135e-06	4.88448031276935e-06	6.54939105633135e-06	4.88448031276935e-06
