"Medusagyne_oppositifolia"	"Nephrosperma_vanhoutteanum"	"Deckenia_nobilis"	"Psychotria_pervillei"	"Phoenicophorium_borsigianum"	"Erythroxylum_sechellarum"	"Syzygium_wrightii"	"Diospyros_seychellarum"	"Memecylon_eleagni"	"Mimusops_sechellarum"	"Canthium_bibracteatum"	"Timonius_sechellensis"	"Apis_mellifera"	"Lasioglossum_mahense"	"Ornidia_obesa"	"Nectarinia_dussumieri"	"Phelsuma_sp1_M_PL_088"	"Neophyllomyza_approximatonervis"	"Hemipyrellia_germana"	"Megachile_seychellensis"	"Geron_seychellarum"	"Unidentified_sp2_M_PL_088"	"Mabuya_sechellensis"	"Musca_domestica"	"Parasarcophaga_hirticeps"	"Rhiparida_seychellensis"	"Rhynchium_brunneum"	"Cratopus_aurostriatus"	"Eristalinus_vicarians"	"Hemipyrellia_sp1_M_PL_088"	"Lampides_boeticus"	"Lygistorrhina_sp1_M_PL_088"	"Scaptodrosophila_sp1_M_PL_088"	"Unidentified_sp1_M_PL_088"
"Canthium_bibracteatum"	0.000378979520901759	0.00178213304146919	0.000935502662896899	0.00121240794927613	0.00177628097268567	0.000936237954186131	7.67539929385499e-07	0.000374828512671426	0.000931984506423988	2.46286476392915e-06	1.00176866087358	7.63702229738571e-07	0.0335833997360222	0.0335301372280912	7.27597575488107e-05	3.05480891895428e-05	6.79665013676233e-05	0.0334670546860748	1.9061992244485e-05	3.35925343124812e-05	3.82570575335632e-05	1.48511086789099e-05	3.83769964692749e-08	4.21088356557509e-06	1.9061992244485e-05	2.96046828780944e-05	4.21088356557509e-06	2.96046828780944e-05	4.21088356557509e-06	4.21088356557509e-06	2.34059488546533e-05	1.48511086789099e-05	4.21088356557509e-06	1.48511086789099e-05
"Timonius_sechellensis"	2.30528402357962e-06	7.05882901289082e-06	5.44476198371261e-06	0.00251802778032897	5.46311458607169e-06	7.17314291161103e-07	0.00252679831529413	7.09466666336563e-07	7.11683183813878e-07	0.00251731812123256	2.29110668921571e-06	1.00251416432372	6.34276638823815e-05	4.15881773911679e-07	6.31712513998532e-05	0.100566572948706	0.000126151900596096	6.31769402160734e-05	8.4437842036086e-08	9.42969084242516e-08	7.6756432386451e-08	5.88235751074235e-08	0.000126339915764706	2.56142669286624e-08	8.4437842036086e-08	9.10519097678614e-08	2.56142669286624e-08	9.10519097678615e-08	2.56142669286624e-08	2.56142669286624e-08	1.79328572790276e-08	5.88235751074235e-08	2.56142669286624e-08	5.88235751074235e-08
"Apis_mellifera"	0.0112454209396477	0.0113296834610066	0.0112046541567646	0.0111914271422298	0.011246028850215	0.0112178847878826	7.0829328735211e-06	0.0111741845971959	0.011171097018486	2.11230269160758e-05	0.0111944665786741	7.0475182091535e-06	1.00273755908348	0.00177411505350825	0.000779265182868222	0.00028190072836614	0.000563020348276891	0.000934782407523519	0.000219363150393363	0.000653123258701517	0.000374861148538787	9.44140288417213e-05	3.54146643676055e-07	0.000124949121551641	0.000219363150393363	0.000187433814170251	0.000124949121551641	0.000187433814170251	0.000124949121551641	0.000124949121551641	0.000280447119697065	9.44140288417213e-05	0.000124949121551641	9.44140288417213e-05
"Lasioglossum_mahense"	5.80949996051567e-05	0.0168917309233348	0.0167756289042682	6.82508359248032e-05	0.0168422573542934	0.0168105963062881	6.96619386786732e-08	3.66985518227506e-05	0.0167405183489214	2.1117196029173e-05	0.0167650686140456	6.93136289852798e-08	0.00266117258026238	1.00265698588178	0.000562506917861561	2.77254515941119e-06	0.00084191529600751	0.000982010604965653	0.000141409924356737	0.000142599351952261	0.000561029332018325	0.000140764424361124	3.48309693393366e-09	6.45499995612851e-07	0.000141409924356736	0.000280704289238223	6.45499995612852e-07	0.000280704289238223	6.45499995612852e-07	6.45499995612851e-07	0.000420264907657201	0.000140764424361124	6.45499995612852e-07	0.000140764424361124
"Ornidia_obesa"	0.0252525250884746	0.0252526524475942	0.0250982186984913	0.0250999493726718	7.58476249443924e-05	4.42321114560356e-05	1.58721737185561e-05	3.00787650040466e-05	3.35443025182446e-05	3.68177942162663e-05	5.45698181616081e-05	1.57928128499633e-05	0.0017533466614535	0.000843760376792341	1.00174597658427	0.000631712513998532	0.000840999254652121	0.00084102062573454	0.000491022382490781	0.000211942708646821	0.000211544573183019	0.000210438770396618	7.93608685927804e-07	0.000280583612094162	0.000491022382490781	1.26412708240654e-06	0.000280583612094162	1.26412708240654e-06	0.000280583612094162	0.000280583612094162	1.10580278640089e-06	0.000210438770396618	0.000280583612094162	0.000210438770396618
"Nectarinia_dussumieri"	2.30528402357962e-05	7.05882901289082e-05	5.44476198371261e-05	0.0251802778032897	5.46311458607169e-05	7.17314291161103e-06	0.0252679831529413	7.09466666336563e-06	7.11683183813878e-06	0.0251731812123256	2.29110668921571e-05	0.0251416432371766	0.000634276638823815	4.15881773911679e-06	0.000631712513998532	1.00566572948706	0.00126151900596096	0.000631769402160734	8.4437842036086e-07	9.42969084242516e-07	7.6756432386451e-07	5.88235751074235e-07	0.00126339915764706	2.56142669286624e-07	8.4437842036086e-07	9.10519097678614e-07	2.56142669286624e-07	9.10519097678615e-07	2.56142669286624e-07	2.56142669286624e-07	1.79328572790276e-07	5.88235751074235e-07	2.56142669286624e-07	5.88235751074235e-07
"Phelsuma_sp1_M_PL_088"	5.65107061964962e-05	0.0252401736983531	0.0251189731337389	8.24899501408568e-05	0.0251977922782186	4.58119248663393e-05	3.1696457436205e-05	2.46538824540378e-05	3.512339110711e-05	0.0250943627364145	5.09748760257175e-05	3.1537975149024e-05	0.001266795783623	0.00126287294401126	0.000840999254652121	0.00126151900596096	1.00251299045062	0.000634059396744298	0.000210962677555126	0.000211567474942311	0.000211480078941268	0.000210334780819609	1.58482287181025e-06	6.27896735516624e-07	0.000210962677555126	0.000419963204636977	6.27896735516624e-07	0.000419963204636977	6.27896735516624e-07	6.27896735516624e-07	1.14529812165848e-06	0.000210334780819609	6.27896735516624e-07	0.000210334780819609
"Neophyllomyza_approximatonervis"	6.58696877998961e-05	0.0252425768597344	8.47968258742002e-05	0.0251125605001293	0.0252001429760616	5.86575314132516e-05	1.58736030693652e-05	3.39722311241209e-05	4.79198253122293e-05	3.16457199726258e-05	0.0251002910145561	1.57942350540184e-05	0.00210326041692792	0.00147301590744848	0.00084102062573454	0.000631769402160734	0.000634059396744298	1.00209484756975	0.000211086692584452	0.000212053418720659	0.000211821245449784	0.000210354807164453	7.9368015346826e-07	7.31885419998845e-07	0.000211086692584452	0.000420002382934359	7.31885419998845e-07	0.000420002382934359	7.31885419998845e-07	7.31885419998845e-07	1.46643828533129e-06	0.000210354807164453	7.31885419998845e-07	0.000210354807164453
"Hemipyrellia_germana"	0.0504135509015866	0.0503295427182025	5.31379067398003e-05	4.61158301944478e-05	3.92720290078433e-05	3.91561320318755e-05	4.24310764000432e-08	3.20188474375129e-05	1.8038653737505e-05	1.05903527987743e-05	2.85929883667275e-05	4.2218921018043e-08	0.000987134176770131	0.00042422977307021	0.000982044764981562	1.68875684072172e-06	0.000421925355110252	0.000422173385168903	1.00097956342156	0.000421013798356896	0.000420391759285817	0.000419412855985021	2.12155382000216e-09	0.000560150565573185	0.000979563421558206	6.54533816797388e-07	0.000560150565573185	6.54533816797388e-07	0.000560150565573185	0.000560150565573185	9.78903300796888e-07	0.000419412855985021	0.000560150565573185	0.000419412855985021
"Megachile_seychellensis"	8.58315199807776e-05	0.0504072137761865	6.09616397121455e-05	5.3903117757662e-05	6.1171078811877e-05	6.1017953598762e-05	4.73853811177144e-08	0.0501791069360152	3.97861305326889e-05	1.06255222013277e-05	5.03888014687219e-05	4.71484542121258e-08	0.00293905466415683	0.000427798055856783	0.000423885417293642	1.88593816848503e-06	0.000423134949884622	0.000424106837441318	0.000421013798356896	1.0029290154616	0.000421585563641523	0.000420060114801554	2.36926905588572e-09	9.53683555341972e-07	0.000421013798356897	1.01951798019795e-06	9.53683555341972e-07	1.01951798019795e-06	9.53683555341972e-07	9.53683555341972e-07	1.52544883996905e-06	0.000420060114801554	9.53683555341972e-07	0.000420060114801554
"Geron_seychellarum"	7.17581182270446e-05	0.0503513336233287	6.794575663407e-05	3.99497265747728e-05	6.81868798468979e-05	0.0502562351281013	3.85710715509804e-08	3.98223356090155e-05	4.67945240278556e-05	1.06123821632566e-05	5.73855863003448e-05	3.83782161932256e-08	0.00168687516842454	0.00168308799605498	0.000423089146366039	1.53512864772902e-06	0.000422960157882535	0.000423642490899568	0.000420391759285818	0.000421585563641523	1.00167600032506	0.000419594446861073	1.92855357754902e-09	7.97312424744939e-07	0.000420391759285818	1.1364479974483e-06	7.97312424744939e-07	1.1364479974483e-06	7.9731242474494e-07	7.97312424744939e-07	0.00125640587820253	0.000419594446861073	7.97312424744939e-07	0.000419594446861073
"Unidentified_sp2_M_PL_088"	0.000115006777663413	0.100505743066187	6.55952004419073e-05	5.15795842153867e-05	6.58061579786194e-05	6.56413934901171e-05	5.91191709622347e-08	5.14474143643276e-05	2.35178453202845e-05	2.10923016570684e-05	4.45533260367298e-05	5.88235751074235e-08	0.000849726259575492	0.000844586546166742	0.000841755081586474	2.35294300429694e-06	0.000841339123278437	0.000841419228657812	0.000838825711970042	0.000840120229603109	0.000839188893722145	1.00083754785888	2.95595854811173e-09	1.27785308514903e-06	0.000838825711970042	1.09676929964366e-06	1.27785308514903e-06	1.09676929964366e-06	1.27785308514903e-06	1.27785308514903e-06	1.64103483725293e-06	0.000837547858884892	1.27785308514903e-06	0.000837547858884892
"Mabuya_sechellensis"	1.15843418270333e-07	3.54715025773408e-07	2.73606129834805e-07	0.000126534059313014	2.74528371159381e-07	3.60459442794524e-08	0.100629487352527	3.56515912731941e-08	3.57629740609989e-08	0.000126498398051888	1.15130989407825e-07	0.000126339915764706	3.1873197930845e-06	2.0898581603602e-08	3.17443474371122e-06	0.00505359663058826	6.33929148724102e-06	3.17472061387304e-06	4.24310764000432e-09	4.73853811177144e-09	3.85710715509805e-09	2.95595854811173e-09	1.00503147436763	1.28714909189258e-09	4.24310764000432e-09	4.57547285265636e-09	1.28714909189259e-09	4.57547285265636e-09	1.28714909189259e-09	1.28714909189259e-09	9.0114860698631e-10	2.95595854811173e-09	1.28714909189259e-09	2.95595854811173e-09
"Musca_domestica"	0.10071209502551	0.000153342370217884	4.06806130376933e-05	4.06520761735089e-05	1.27379000370672e-05	1.2670870573634e-05	2.57429818378517e-08	1.25902805106983e-05	1.25594621547254e-05	8.84039404803249e-08	1.26326506967253e-05	2.56142669286624e-08	0.00112454209396477	3.87299997367711e-06	0.00112233444837665	1.0245706771465e-06	2.5115869420665e-06	2.92754167999538e-06	0.00112030113114637	1.90736711068394e-06	1.59462484948988e-06	1.27785308514903e-06	1.28714909189259e-09	1.00111902327806	0.00112030113114637	2.12298333951119e-07	0.00111902327806122	2.12298333951119e-07	0.00111902327806122	0.00111902327806122	3.16771764340849e-07	1.27785308514903e-06	0.00111902327806122	1.27785308514903e-06
"Parasarcophaga_hirticeps"	0.0504135509015866	0.0503295427182025	5.31379067398003e-05	4.61158301944478e-05	3.92720290078433e-05	3.91561320318755e-05	4.24310764000432e-08	3.20188474375129e-05	1.8038653737505e-05	1.05903527987743e-05	2.85929883667275e-05	4.2218921018043e-08	0.000987134176770131	0.00042422977307021	0.000982044764981562	1.68875684072172e-06	0.000421925355110252	0.000422173385168903	0.000979563421558206	0.000421013798356896	0.000420391759285818	0.000419412855985021	2.12155382000216e-09	0.000560150565573184	1.00097956342156	6.54533816797388e-07	0.000560150565573185	6.54533816797388e-07	0.000560150565573185	0.000560150565573185	9.78903300796889e-07	0.000419412855985021	0.000560150565573185	0.000419412855985021
"Rhiparida_seychellensis"	1.91068500556008e-05	0.000131612315957239	8.89365435127858e-05	6.09610843284695e-05	0.100465696022506	4.70450678101175e-05	9.15094570531272e-08	1.88453332150449e-05	4.68138103408474e-05	4.20873723734656e-05	8.88140486342833e-05	9.10519097678615e-08	0.00168690432753226	0.00168422573542934	5.05650832962616e-06	3.64207639071446e-06	0.00167985281854791	0.00168000953173744	1.30906763359478e-06	2.0390359603959e-06	2.2728959948966e-06	1.09676929964366e-06	4.57547285265636e-09	2.12298333951119e-07	1.30906763359478e-06	1.00167442826704	2.12298333951119e-07	0.00167442826704177	2.12298333951119e-07	2.12298333951119e-07	1.17612669525294e-06	1.09676929964366e-06	2.12298333951119e-07	1.09676929964366e-06
"Rhynchium_brunneum"	0.10071209502551	0.000153342370217884	4.06806130376933e-05	4.06520761735089e-05	1.27379000370672e-05	1.2670870573634e-05	2.57429818378517e-08	1.25902805106983e-05	1.25594621547254e-05	8.84039404803249e-08	1.26326506967253e-05	2.56142669286624e-08	0.00112454209396477	3.87299997367711e-06	0.00112233444837665	1.0245706771465e-06	2.5115869420665e-06	2.92754167999538e-06	0.00112030113114637	1.90736711068394e-06	1.59462484948988e-06	1.27785308514903e-06	1.28714909189258e-09	0.00111902327806122	0.00112030113114637	2.12298333951119e-07	1.00111902327806	2.12298333951119e-07	0.00111902327806122	0.00111902327806122	3.16771764340849e-07	1.27785308514903e-06	0.00111902327806122	1.27785308514903e-06
"Cratopus_aurostriatus"	1.91068500556008e-05	0.000131612315957239	8.89365435127858e-05	6.09610843284695e-05	0.100465696022506	4.70450678101175e-05	9.15094570531271e-08	1.88453332150449e-05	4.68138103408474e-05	4.20873723734656e-05	8.88140486342833e-05	9.10519097678615e-08	0.00168690432753226	0.00168422573542934	5.05650832962616e-06	3.64207639071446e-06	0.00167985281854791	0.00168000953173744	1.30906763359478e-06	2.0390359603959e-06	2.2728959948966e-06	1.09676929964366e-06	4.57547285265636e-09	2.12298333951119e-07	1.30906763359478e-06	0.00167442826704177	2.12298333951119e-07	1.00167442826704	2.12298333951119e-07	2.12298333951119e-07	1.17612669525294e-06	1.09676929964366e-06	2.12298333951119e-07	1.09676929964366e-06
"Eristalinus_vicarians"	0.10071209502551	0.000153342370217884	4.06806130376933e-05	4.06520761735089e-05	1.27379000370672e-05	1.2670870573634e-05	2.57429818378517e-08	1.25902805106983e-05	1.25594621547254e-05	8.84039404803249e-08	1.26326506967253e-05	2.56142669286624e-08	0.00112454209396477	3.87299997367711e-06	0.00112233444837665	1.0245706771465e-06	2.5115869420665e-06	2.92754167999538e-06	0.00112030113114637	1.90736711068394e-06	1.59462484948988e-06	1.27785308514903e-06	1.28714909189259e-09	0.00111902327806122	0.00112030113114637	2.12298333951119e-07	0.00111902327806122	2.12298333951119e-07	1.00111902327806	0.00111902327806122	3.16771764340849e-07	1.27785308514903e-06	0.00111902327806122	1.27785308514903e-06
"Hemipyrellia_sp1_M_PL_088"	0.10071209502551	0.000153342370217884	4.06806130376933e-05	4.06520761735089e-05	1.27379000370672e-05	1.2670870573634e-05	2.57429818378517e-08	1.25902805106983e-05	1.25594621547254e-05	8.84039404803249e-08	1.26326506967253e-05	2.56142669286624e-08	0.00112454209396477	3.87299997367711e-06	0.00112233444837665	1.0245706771465e-06	2.5115869420665e-06	2.92754167999538e-06	0.00112030113114637	1.90736711068394e-06	1.59462484948988e-06	1.27785308514903e-06	1.28714909189259e-09	0.00111902327806122	0.00112030113114637	2.1229833395112e-07	0.00111902327806122	2.12298333951119e-07	0.00111902327806122	1.00111902327806	3.16771764340849e-07	1.27785308514903e-06	0.00111902327806122	1.27785308514903e-06
"Lampides_boeticus"	2.85094587906764e-05	0.000196924180470351	7.02963128262327e-05	2.83198689341588e-05	7.05676017151763e-05	0.100446828862712	1.80229721397262e-08	2.81972568537035e-05	7.00712027354267e-05	1.32462669444876e-07	7.02178465639599e-05	1.79328572790276e-08	0.00252402407727359	0.00252158944594321	4.42321114560356e-06	7.17314291161103e-07	4.58119248663392e-06	5.86575314132516e-06	1.95780660159378e-06	3.0508976799381e-06	0.00251281175640507	1.64103483725293e-06	9.0114860698631e-10	3.16771764340849e-07	1.95780660159378e-06	1.17612669525294e-06	3.16771764340849e-07	1.17612669525294e-06	3.16771764340849e-07	3.16771764340849e-07	1.00251117072157	1.64103483725293e-06	3.16771764340849e-07	1.64103483725293e-06
"Lygistorrhina_sp1_M_PL_088"	0.000115006777663413	0.100505743066187	6.55952004419073e-05	5.15795842153867e-05	6.58061579786194e-05	6.56413934901171e-05	5.91191709622346e-08	5.14474143643276e-05	2.35178453202845e-05	2.10923016570683e-05	4.45533260367298e-05	5.88235751074235e-08	0.000849726259575492	0.000844586546166742	0.000841755081586474	2.35294300429694e-06	0.000841339123278437	0.000841419228657812	0.000838825711970041	0.000840120229603109	0.000839188893722145	0.000837547858884892	2.95595854811173e-09	1.27785308514903e-06	0.000838825711970041	1.09676929964366e-06	1.27785308514903e-06	1.09676929964366e-06	1.27785308514903e-06	1.27785308514903e-06	1.64103483725293e-06	1.00083754785888	1.27785308514903e-06	0.000837547858884892
"Scaptodrosophila_sp1_M_PL_088"	0.10071209502551	0.000153342370217884	4.06806130376933e-05	4.06520761735089e-05	1.27379000370672e-05	1.2670870573634e-05	2.57429818378517e-08	1.25902805106983e-05	1.25594621547254e-05	8.84039404803249e-08	1.26326506967253e-05	2.56142669286624e-08	0.00112454209396477	3.87299997367711e-06	0.00112233444837665	1.0245706771465e-06	2.5115869420665e-06	2.92754167999538e-06	0.00112030113114637	1.90736711068394e-06	1.59462484948988e-06	1.27785308514903e-06	1.28714909189259e-09	0.00111902327806122	0.00112030113114637	2.1229833395112e-07	0.00111902327806122	2.12298333951119e-07	0.00111902327806122	0.00111902327806122	3.16771764340849e-07	1.27785308514903e-06	1.00111902327806	1.27785308514903e-06
"Unidentified_sp1_M_PL_088"	0.000115006777663413	0.100505743066187	6.55952004419073e-05	5.15795842153867e-05	6.58061579786194e-05	6.56413934901171e-05	5.91191709622347e-08	5.14474143643276e-05	2.35178453202845e-05	2.10923016570683e-05	4.45533260367298e-05	5.88235751074235e-08	0.000849726259575492	0.000844586546166742	0.000841755081586474	2.35294300429694e-06	0.000841339123278437	0.000841419228657812	0.000838825711970041	0.000840120229603109	0.000839188893722145	0.000837547858884892	2.95595854811173e-09	1.27785308514903e-06	0.000838825711970041	1.09676929964366e-06	1.27785308514903e-06	1.09676929964366e-06	1.27785308514903e-06	1.27785308514903e-06	1.64103483725293e-06	0.000837547858884892	1.27785308514903e-06	1.00083754785888
