"Dendropanax_arboreus"	"Dendropanax_sp1_M_PL_040"	"Unidentified_sp21_M_PL_040"	"Unidentified_sp14_M_PL_040"	"Portlandia_grandiflora"	"Unidentified_sp23_M_PL_040"	"Miconia_sp1_M_PL_040"	"Spermacoce_assurgens"	"Unidentified_sp13_M_PL_040"	"Unidentified_sp15_M_PL_040"	"Aechmea_paniculigera"	"Impatiens_walleriana"	"Petiveria_sp1_M_PL_040"	"Blakea_trinervia"	"Unidentified_sp19_M_PL_040"	"Byrsonima_sp1_M_PL_040"	"Pilea_sp1_M_PL_040"	"Unidentified_sp16_M_PL_040"	"Unidentified_sp18_M_PL_040"	"Unidentified_sp20_M_PL_040"	"Wallenia_laurifolia"	"Passiflora_sp1_M_PL_040"	"Unidentified_sp17_M_PL_040"	"Guarea_swartzii"	"Psidium_montanum"	"Unidentified_sp22_M_PL_040"	"Nectandra_coriacea"	"Pilea_sp2_M_PL_040"	"Tradescantia_zebrina"	"Wasmannia_auropunctata"	"Apis_mellifera"	"Crematogaster_steinheili"	"Unidentified_sp4_M_PL_040"	"Camponotus_hannani"	"Sphex_jamaicensis"	"Euglossa_jamaicensis"	"Dryas_iulia_delila"	"Heliconius_charitonius_simulator"	"Xylocopa_sp1_M_PL_040"	"Centris_sp2_M_PL_040"	"Unidentified_sp3_M_PL_040"	"Unidentified_sp1_M_PL_040"	"Trochilus_polytmus_polytmus"	"Centris_sp1_M_PL_040"	"Mellisuga_minima"	"Aguna_asander_jasper"	"Anolis_grahami"	"Camponotus_subdepilis"	"Papilio_thersites"	"Unidentified_sp7_M_PL_040"	"Eurytides_marcellinus"	"Conotelus_obscurus"	"Marpesia_chiron"	"Agapostemon_sp1_M_PL_040"	"Unidentified_sp2_M_PL_040"	"Coereba_flaveola"	"Adelpha_abyla"	"Paraphrissopoda_chrysostoma"	"Unidentified_sp11_M_PL_040"	"Nesopsar_nigerrimus"	"Unidentified_sp12_M_PL_040"	"Atlantea_pantoni"	"Dione_vanillae_insularis"	"Euneornis_campestris"	"Polistes_sp1_M_PL_040"	"Unidentified_sp5_M_PL_040"	"Unidentified_sp6_M_PL_040"	"Anolis_sagrei"	"Diptera_sp1_M_PL_040"	"Paragymnetis_lanius"	"Unidentified_sp8_M_PL_040"	"Unidentified_sp9_M_PL_040"
"Aechmea_paniculigera"	0.000678124240785071	4.99578687461049e-06	5.55044367482467e-07	0.000561963056850977	1.95682653920414e-06	1.81758802131344e-07	0.000562870048264506	5.56900703159666e-07	0.00179163871592402	0.00112028104682833	1.00178571025468	1.83951899936981e-06	6.32071335491515e-07	0.000562492169283793	0.000558880783678579	0.000561187615622777	1.82672162946074e-07	0.00122923724298966	1.70468850662848e-06	1.31005955068434e-06	9.36773985333217e-07	5.55044367482467e-07	0.000670842009184174	2.70123240182423e-07	6.32071335491515e-07	8.96071604299334e-07	1.2719200953886e-07	0	4.50312533360171e-07	1.81758802131344e-05	4.85170141397486e-05	2.61299895745786e-05	1.18440417747049e-05	0.0334766405815948	3.8030410852119e-06	0.033492522626117	3.7673568932504e-06	3.7673568932504e-06	4.48035802149667e-05	4.46287386292053e-05	3.81576028616579e-06	4.17081049263587e-05	0.0334778767276143	8.1036972054727e-06	3.29074963649462e-05	3.8030410852119e-06	3.56841919615035e-08	2.81032195599965e-05	3.7673568932504e-06	3.8030410852119e-06	3.8030410852119e-06	4.89206634801035e-08	3.8030410852119e-06	1.87202714439522e-05	2.25156266680085e-05	5.88399200836287e-05	2.16837440524906e-05	8.06372786126117e-06	8.02804366929967e-06	1.40623042320948e-05	8.02804366929967e-06	3.7673568932504e-06	3.7673568932504e-06	1.40623042320948e-05	8.04100068949296e-06	1.1259436504417e-05	1.49911092057059e-05	0	8.02804366929967e-06	3.56841919615035e-08	9.13360814730372e-09	1.85633567719889e-08
"Impatiens_walleriana"	2.2689734735515e-06	1.23857461452205e-06	0.000612017714578914	0.00086653031123381	0.000757760358144609	0.000252608353541542	5.40868898615984e-07	0.000614064596567473	0.000614681000149756	1.9665002704385e-06	1.37963924952736e-06	1.00161832827155	0.000756610146001407	1.06319626382186e-07	1.08293146833261e-06	0.000504339147150068	0.000253877742252806	9.01901810985897e-07	2.27891882255417e-07	0.000360013200723311	6.03839685939204e-07	0.000612017714578914	0.0010071066707524	5.5430301284138e-10	0.000756610146001407	1.24222571115617e-07	7.17470559153765e-10	0	0.000504001792459865	0.0252608353541542	6.220158668388e-06	0.0251586552726161	2.91790682703545e-08	2.87455069436044e-05	2.14523697186976e-08	6.26602106389985e-06	1.26054081863972e-08	1.26054081863972e-08	6.21112855578086e-06	6.18731170455653e-06	2.15241167746129e-08	0.0251154382254899	3.98056891367811e-05	1.66290903852414e-08	1.62461983526853e-05	2.14523697186976e-08	8.84696153230034e-09	1.81151905781761e-05	1.26054081863972e-08	2.14523697186976e-08	2.14523697186976e-08	1.89440089536152e-05	2.14523697186976e-08	1.89767839581225e-05	0.0252000896229933	5.41737540777821e-08	6.15941540968396e-06	1.23878514077296e-05	1.23790044461973e-05	2.65799065955466e-09	1.23790044461973e-05	1.26054081863972e-08	1.26054081863972e-08	2.65799065955466e-09	7.72669855165692e-09	1.00956299045337e-05	1.00993883511878e-05	0	1.23790044461973e-05	8.84696153230035e-09	1.26938871126403e-05	2.04688198855824e-05
"Petiveria_sp1_M_PL_040"	1.29431446369472e-06	9.36404325542629e-08	0.000505073720111485	3.36571224178266e-06	0.000507083257966722	0.000503496218592515	4.44527247580024e-07	0.000506762929877744	0.00050680330484772	1.16485084058776e-06	9.48107003237272e-07	0.00151322029200282	1.00150995828404	8.73450981511296e-08	8.96347939320678e-08	1.94610543069472e-06	0.000506026350344236	8.62234339148243e-07	1.87451768399307e-07	1.58029404210643e-06	2.79252313718812e-09	0.000505073720111485	0.00100892189785782	2.34757507815172e-10	0.00150995828403605	1.02267940016529e-07	2.62859402740653e-10	0	0.00100646206544353	0.0503496218592515	5.11102970296673e-06	0.000110425106327847	1.42098853930887e-08	5.21053624769278e-06	7.85949614194553e-09	5.15632595727144e-06	7.19063590941509e-09	7.19063590941509e-09	5.11339700082643e-06	5.09379761840481e-06	7.8857820822196e-09	8.42253223899003e-05	3.87662983243934e-05	7.04272523445517e-09	5.11414579300051e-06	7.85949614194553e-09	6.68860232530449e-10	8.37756941156436e-08	7.19063590941508e-09	7.85949614194553e-09	7.85949614194553e-09	1.26770814491681e-05	7.85949614194553e-09	1.26964956298445e-05	0.0503231032721766	3.87842682339985e-08	5.07522368438662e-06	4.87504636865685e-08	4.80816034540381e-08	2.18362745377824e-09	4.80816034540381e-08	7.19063590941509e-09	7.19063590941509e-09	2.18362745377824e-09	6.3503892511432e-09	3.95909688464249e-08	4.61127445233096e-08	0	4.80816034540381e-08	6.6886023253045e-10	2.53013175172118e-05	1.68920976625915e-05
"Blakea_trinervia"	0.000636794780800464	0.000634776263723776	1.03762962430176e-07	7.16197309743359e-07	3.97942681006072e-07	4.2769574642733e-08	0.000423085495224732	1.04109995749341e-07	0.000423971083992568	0.000422432558148466	0.000421869126962844	1.06319626382186e-07	4.36725490755648e-08	1.00608058863597	4.24075948866926e-07	1.09066747519063e-06	4.29844971283748e-08	0.00105132413148961	7.71867587832306e-07	6.18058992391258e-08	8.12511451682361e-10	1.03762962430176e-07	1.14099535893595e-06	3.53785775005552e-07	4.36725490755648e-08	3.47954415998708e-07	2.69962038517737e-07	0	9.02974432831853e-10	4.27695746427329e-06	2.54347903100159e-05	4.26953714512104e-06	1.41159434548908e-05	2.53958062449146e-05	8.07186495168035e-06	0.0252184454898267	3.5377487822248e-06	3.5377487822248e-06	1.73977207999354e-05	1.73243319789439e-05	8.09886115553212e-06	8.26844759589082e-08	5.69219347491969e-05	1.06135732501666e-05	7.79927297165429e-06	8.07186495168035e-06	4.53411616945555e-06	2.43753435504708e-08	3.5377487822248e-06	8.07186495168035e-06	8.07186495168035e-06	9.9485670251518e-09	8.07186495168035e-06	7.05049120283291e-06	4.51487216415926e-08	0.0251951307185674	7.77745962215048e-06	4.54434755959473e-06	1.02313901391908e-08	0.0251520147158994	1.02313901391908e-08	3.5377487822248e-06	3.5377487822248e-06	0.0251520147158994	6.04407850321046e-06	4.55592951895936e-06	3.55956213172861e-06	0	1.02313901391908e-08	4.53411616945555e-06	2.14922485641874e-09	3.4703331916447e-09
"Unidentified_sp19_M_PL_040"	3.23228027023534e-06	1.83671258081244e-06	1.58426898573867e-06	0.000843042266118423	1.37198246827459e-06	8.74941074936349e-08	2.42366778330469e-06	1.5895675442194e-06	0.000842744255189747	0.000839868194444167	0.000838321175517868	2.16586293666522e-06	8.96347939320678e-08	8.48151897733852e-07	1.00251600897428	0.000839852297213269	8.79337763755124e-08	1.57362320135756e-06	8.2646352868437e-07	0.00168075557847817	0.00167925880359992	1.58426898573867e-06	1.31130601403892e-06	1.59676257702385e-09	8.96347939320678e-08	4.50925707305483e-07	1.03934743109198e-09	0	2.14068643843289e-09	8.74941074936349e-06	2.25322692827332e-05	0.000104774241477153	6.57003136654316e-08	0.0502050102405792	3.10764881896503e-08	5.04775667061935e-05	1.79571126124186e-08	1.79571126124186e-08	2.25462853652741e-05	2.24598696181094e-05	3.11804229327595e-08	2.89726632244058e-05	3.64856031556187e-05	4.79028773107154e-08	2.52424456087753e-05	3.10764881896503e-08	1.31193755772317e-08	0.0503777641079977	1.79571126124186e-08	3.10764881896503e-08	3.10764881896503e-08	3.42995617068646e-08	3.10764881896503e-08	1.4032102802443e-05	1.07034321921645e-07	1.04734392344915e-07	8.44539966450988e-06	1.20565803201261e-05	1.20434609445489e-05	2.12037974433463e-08	1.20434609445489e-05	1.79571126124186e-08	1.79571126124186e-08	2.12037974433463e-08	3.46238254757813e-08	1.68101653198426e-05	1.68150030568778e-05	0	1.20434609445489e-05	1.31193755772317e-08	4.39668881877562e-09	5.29855848073135e-08
"Byrsonima_sp1_M_PL_040"	0.00168623344489306	0.00101257507951418	7.47028661485866e-07	0.000742142686518283	0.000404354101582004	3.05130843048908e-07	2.63511173574498e-06	7.49527085102876e-07	0.00100940712102945	0.00033799815441929	0.000336712569373666	0.000403471317720054	7.78442172277889e-07	8.72533980152504e-07	0.000335940918885308	1.00341488022186	3.06664163868249e-07	1.75212730059453e-06	8.56932672394811e-07	1.00535312279834e-06	5.63455304361382e-07	7.47028661485866e-07	0.000403608245048911	2.43154635209191e-07	7.78442172277889e-07	3.16790879177092e-07	5.55205442211581e-07	0	4.73311329228982e-07	3.05130843048908e-05	3.24085075930631e-05	3.09328472905871e-05	1.6638287175494e-05	0.0201226478148568	1.66006427221263e-05	2.70689881426296e-05	9.36796358273924e-06	9.36796358273924e-06	1.58395439588546e-05	1.57650182373171e-05	1.66561632663474e-05	0.020112548886467	4.41977995171395e-05	7.29463905627573e-06	0.0200877596392303	1.66006427221263e-05	7.23267913938702e-06	1.69036591308415e-05	9.36796358273923e-06	1.66006427221263e-05	1.66006427221263e-05	1.01088525395501e-05	1.66006427221263e-05	1.57421551132049e-05	2.36655664614491e-05	1.66808603149832e-05	1.94620347930338e-05	1.78347175182196e-05	1.06020383788326e-05	2.18133495038126e-08	1.06020383788326e-05	9.36796358273924e-06	9.36796358273924e-06	2.18133495038126e-08	3.76444533677855e-08	0.0200755302835767	0.02007766556802	0	1.06020383788326e-05	7.23267913938702e-06	1.53332081934124e-08	2.49842361700959e-08
"Pilea_sp1_M_PL_040"	6.15976752687233e-07	8.9462689723364e-08	0.00050597621480002	1.82402988235147e-06	0.00050716902372669	0.000504756625580043	4.43779327484527e-07	0.000507668442943164	0.000507030883579767	1.1632395275152e-06	2.74008244419112e-07	0.000507755484505613	0.000506026350344237	8.59689942567496e-08	8.79337763755124e-08	7.66660409670622e-07	1.00553241871918	1.88577029769673e-07	1.87470655451179e-07	1.22177937575013e-06	2.19015577278536e-09	0.00050597621480002	1.88230758607695e-06	2.33402136811376e-10	0.000506026350344237	1.02312813601346e-07	1.35823153270715e-10	0	1.26972476419372e-06	0.0504756625580043	5.10947051098997e-06	8.53712453984142e-05	1.04008169611448e-08	5.14461723616363e-06	4.06111228279437e-09	5.11360459993065e-06	3.42209307048463e-09	3.42209307048463e-09	5.1156406800673e-06	5.09603586593461e-06	4.07469459812144e-09	2.54772470699514e-05	5.15189402421035e-06	7.00206410434127e-09	5.08906413706156e-06	4.06111228279437e-09	6.39019212309743e-10	6.57046731835607e-08	3.42209307048463e-09	4.06111228279437e-09	4.06111228279437e-09	1.26792255931672e-05	4.06111228279437e-09	1.26986129186258e-05	6.34862382096859e-05	1.24962381315355e-08	5.07373092886816e-06	2.66965889601879e-08	2.60575697478782e-08	2.14922485641874e-09	2.60575697478782e-08	3.42209307048463e-09	3.42209307048463e-09	2.14922485641874e-09	6.3397046783504e-09	1.59722274057222e-08	1.87553012638971e-08	0	2.60575697478782e-08	6.39019212309743e-10	0.0502766209359588	1.69222814314388e-05
"Unidentified_sp16_M_PL_040"	0.00151797777372296	0.000844162754282267	3.02858599992102e-07	1.98615744733802e-06	1.04755248131673e-06	1.25089429747216e-07	0.000562817024513146	3.03871505008798e-07	0.00123359987255794	0.000562309253752509	0.00122923724298966	1.2025357479812e-06	5.74822892765495e-07	0.00140176550865282	1.04908213423837e-06	2.92021216765755e-06	1.25718019846449e-07	1.00206448162761	1.33545468425214e-06	1.79824197555578e-07	2.05502731069222e-09	3.02858599992102e-07	0.000670624623649081	4.70567798210358e-07	5.74822892765495e-07	5.97491694649255e-07	4.8371049542393e-07	0	4.49733463018279e-07	1.25089429747216e-05	4.42777793761733e-05	1.2443841917142e-05	2.25031870205062e-05	6.28216264156607e-05	1.44629438131755e-05	0.0335079161628984	8.43320985401647e-06	8.43320985401647e-06	2.98745847324628e-05	2.97480628287852e-05	1.45113148627179e-05	2.24971842485407e-05	0.0334862473250546	1.41170339463107e-05	2.0827612822949e-05	1.44629438131755e-05	6.02973395915905e-06	6.16508193207667e-08	8.43320985401646e-06	1.44629438131755e-05	1.44629438131755e-05	2.61888120329182e-08	1.44629438131755e-05	9.39800970790806e-06	2.24866731509139e-05	0.0334516564691165	2.07692085795959e-05	6.05810763697816e-06	2.83736778191146e-08	3.50441377163205e-05	2.83736778191146e-08	8.43320985401647e-06	8.43320985401647e-06	3.50441377163205e-05	8.04024320733066e-06	6.0881382025122e-06	8.49161409736962e-06	0	2.83736778191146e-08	6.02973395915905e-06	6.28590099232243e-09	1.01290501669599e-08
"Unidentified_sp18_M_PL_040"	0.000845846395869111	0.00084375544326595	4.52198480283162e-07	1.40131396303098e-06	1.73556831149735e-06	1.86533302173923e-07	0.00185043294690958	4.53710849782437e-07	0.00184914308326411	0.00184783177218363	2.55703275994272e-06	4.55783764510834e-07	1.87451768399307e-07	1.54373517566461e-06	8.2646352868437e-07	2.14233168098703e-06	1.87470655451179e-07	2.00318202637822e-06	1.0018416757629	2.67494539427152e-07	1.82936131791224e-09	4.52198480283162e-07	4.70750810819601e-07	1.08567160465483e-06	1.87451768399307e-07	0.00100536687718567	3.58728135066022e-07	0	9.18466225384535e-10	1.86533302173923e-05	0.0501785331428036	1.85965624676468e-05	3.71607276228966e-05	4.94780500419874e-05	1.07259712384741e-05	7.59139839590598e-05	4.69914664371728e-06	4.69914664371728e-06	0.0502683438592837	7.57233834201242e-05	1.07618440519807e-05	1.33340900114374e-07	2.33582763295964e-05	3.25701481396448e-05	2.32334241099781e-05	1.07259712384741e-05	6.02682459475678e-06	5.48808395373673e-08	4.69914664371728e-06	1.07259712384741e-05	1.07259712384741e-05	4.33892077874337e-08	1.07259712384741e-05	3.08405854108479e-05	4.59233112692268e-08	1.08313373520783e-05	2.31905774763584e-05	6.04684336565722e-06	2.00187709004425e-08	3.85933793916153e-08	2.00187709004425e-08	4.69914664371728e-06	4.69914664371728e-06	3.85933793916153e-08	2.64347563844226e-05	6.06967122837653e-06	4.74199327733702e-06	0	2.00187709004425e-08	6.02682459475679e-06	9.37353277255893e-09	1.51236949927479e-08
"Unidentified_sp20_M_PL_040"	8.81239895310981e-07	6.46727344440243e-07	0.000719092353051888	0.000723761036509887	1.79376555506082e-06	1.21567047887138e-06	6.34252659707394e-07	0.00072149734419922	0.000722171151271445	2.33234863081487e-06	1.96508932602651e-06	0.000720026401446623	1.58029404210643e-06	1.23611798478252e-07	0.00168075557847817	2.51338280699585e-06	1.22177937575013e-06	2.69736296333367e-07	2.67494539427152e-07	1.0023969363681	0.0016790596855294	0.000719092353051888	1.0807909515815e-06	4.57532886730777e-10	1.58029404210643e-06	1.45952293970894e-07	3.18236061133383e-10	0	3.64623563235049e-07	0.000121567047887138	7.29253472737548e-06	0.0502513677801112	1.85760105094223e-08	0.00010175357692619	9.51525822788814e-09	7.34722922455018e-06	4.89577719617212e-09	4.89577719617212e-09	7.29761469854468e-06	7.26964474217624e-06	9.54708183400148e-09	2.84712415749474e-05	7.33712784237534e-06	1.37259866019233e-08	7.27687494605054e-06	9.51525822788814e-09	4.61948103171602e-09	0.050371790565882	4.89577719617212e-09	9.51525822788814e-09	9.51525822788814e-09	4.48441388765205e-08	9.51525822788814e-09	8.37166160567682e-08	1.82311781617524e-05	2.15967630676233e-08	7.22660728991062e-06	1.03440628597444e-05	1.03394433787127e-05	3.09029496195629e-09	1.03394433787127e-05	4.89577719617212e-09	4.89577719617212e-09	3.09029496195629e-09	9.0607522815342e-09	5.48871371716331e-08	5.51634333360892e-08	0	1.03394433787127e-05	4.61948103171602e-09	6.10889687875065e-08	2.40499114733073e-05
"Wallenia_laurifolia"	1.37575925269108e-08	8.30581914800228e-09	2.41028970581146e-06	5.24014482484385e-06	1.05877860312221e-08	4.35840998784286e-09	1.02271586722812e-08	2.41835087539612e-06	5.23383079084011e-06	2.81672422433104e-06	2.81032195599965e-06	2.41535874375682e-06	5.58504627437624e-09	3.25004580672944e-09	0.00335851760719985	2.81727652180691e-06	4.38031154557071e-09	6.16508193207667e-09	3.65872263582449e-09	0.0033581193710588	1.00335571343976	2.41028970581146e-06	8.00032429973386e-09	6.87055339048369e-12	5.58504627437624e-09	1.99624749590761e-09	4.54041301747614e-12	0	1.22663628653338e-09	4.35840998784286e-07	9.97485083950124e-08	0.000168415190707653	2.81860615969411e-10	0.000168250046212392	1.35758349222536e-10	1.93393966323558e-07	7.64310695939488e-11	7.64310695939488e-11	9.98123747953807e-08	9.94298139139986e-08	1.36212390524284e-10	1.9212008294098e-07	1.46564317719044e-07	2.06116601714511e-10	1.08760269414133e-07	1.35758349222536e-10	5.93272796285877e-11	0.100671403192889	7.64310695939488e-11	1.35758349222536e-10	1.35758349222536e-10	2.64694650780552e-10	1.35758349222536e-10	4.72100983896312e-08	6.13318143266691e-08	4.22512225459995e-10	5.2414738977995e-08	7.49185390631121e-08	7.48592117834836e-08	8.12511451682361e-11	7.48592117834835e-08	7.64310695939488e-11	7.64310695939488e-11	8.12511451682361e-11	1.46102266746875e-10	5.64048577157668e-08	5.64219615057321e-08	0	7.48592117834835e-08	5.93272796285877e-11	2.19015577278536e-10	8.06116958465372e-08
"Passiflora_sp1_M_PL_040"	1.48725796797132e-06	7.31589811140989e-07	0.001221333541925	0.000722955873830405	0.000506421650270101	0.00050344633372602	1.07069951121836e-06	0.00122541826948997	0.00122404996503789	2.08140984852697e-06	8.325665512237e-07	0.00122403542915783	0.000505073720111485	2.07525924860353e-07	1.58426898573867e-06	1.86757165371467e-06	0.00050597621480002	4.54287899988153e-07	4.52198480283162e-07	0.000719092353051888	1.20514485290573e-06	1.00122133354193	2.9496868375782e-06	6.86332736162854e-10	0.000505073720111485	2.46755419756279e-07	4.51109892129006e-10	0	1.62738638546453e-06	0.050344633372602	1.2326583631613e-05	0.0502521045739288	2.87838930777767e-08	2.27474479699765e-05	1.34881857746573e-08	1.23385688183194e-05	8.26254426650735e-09	8.26254426650735e-09	1.2337770987814e-05	1.22904855218242e-05	1.35332967638702e-08	5.37250423680786e-05	1.23899802376051e-05	2.05899820848856e-08	1.22861136277197e-05	1.34881857746573e-08	5.22564150814992e-09	3.61543455871719e-05	8.26254426650735e-09	1.34881857746573e-08	1.34881857746573e-08	1.26605412567525e-05	1.34881857746573e-08	1.26952314208946e-05	8.13693192732266e-05	3.38192638957712e-08	1.22487621946454e-05	1.03331666962282e-05	1.03279410547201e-05	5.18814812150882e-09	1.03279410547201e-05	8.26254426650735e-09	8.26254426650735e-09	5.18814812150882e-09	1.52957073031194e-08	4.25770745824432e-08	4.56139773408007e-08	0	1.03279410547201e-05	5.22564150814992e-09	2.5298810740001e-05	4.08472756496656e-05
"Unidentified_sp17_M_PL_040"	0.000675197157180436	3.18995068732613e-06	1.9664578917188e-06	0.000674439168107888	0.000673252325870593	1.24859736543105e-06	1.53095970567727e-06	1.97303467396535e-06	0.000674672924635548	3.11645373711066e-06	0.000670842009184174	0.00134280889433653	0.000672614598571879	1.52132714524793e-06	8.74204009359282e-07	0.000672680408414852	1.2548717240513e-06	0.000670624623649081	3.13833873879734e-07	7.20527301054335e-07	2.66677476657796e-09	1.9664578917188e-06	1.00200995333958	1.49351889600589e-09	0.000672614598571879	1.36998651074273e-07	1.26216745141185e-07	0	0.000671366001206448	0.000124859736543105	1.06101133683276e-05	5.02502368401431e-05	3.79575153265967e-06	5.22922340755623e-05	3.77388067972142e-06	5.15741286013186e-05	3.75109531766909e-06	3.75109531766909e-06	6.84993255371365e-06	6.82054099491224e-06	3.78650235423554e-06	0.0334738217619183	0.033455545156978	4.48055668801768e-08	2.39514327323216e-05	3.77388067972142e-06	2.27853620523295e-08	8.00032429973387e-08	3.75109531766909e-06	3.77388067972142e-06	3.77388067972142e-06	1.68313081467648e-05	3.77388067972142e-06	1.68832490423833e-05	0.0335683000603224	2.61660679799886e-05	1.04978245640246e-05	9.65763062073645e-06	9.63484525868412e-06	3.80331786311983e-08	9.63484525868412e-06	3.75109531766909e-06	3.75109531766909e-06	3.80331786311983e-08	2.18708529382467e-08	1.34763935303494e-05	1.72047034859661e-05	0	9.63484525868412e-06	2.27853620523295e-08	6.27435862025651e-08	6.57678224655118e-08
"Guarea_swartzii"	1.10914161026057e-05	0.00336514623363927	1.37266547232571e-09	1.21283647459482e-06	5.1443888018762e-09	4.64470252254638e-10	0.00335866930644189	1.3772563267482e-09	4.59630713722056e-06	4.58535033114051e-06	8.1036972054727e-07	2.21721205136552e-09	4.69515015630345e-10	1.41514310002221e-06	3.19352515404769e-09	1.21577317604596e-06	4.66804273622752e-10	1.41170339463108e-06	2.17134320930966e-06	9.15065773461554e-10	6.87055339048369e-12	1.37266547232571e-09	4.48055668801768e-09	1.00334689022572	4.69515015630345e-10	9.66171198985646e-07	8.05965812376485e-07	0	5.04476337570665e-12	4.64470252254638e-08	7.23103206194406e-05	6.35736654049749e-08	7.2079367882084e-05	1.91199276039432e-07	2.40983777900569e-05	4.82128233502581e-05	6.16189783478092e-08	6.16189783478092e-08	4.83085599492823e-05	4.81033756689183e-05	2.41789743712945e-05	4.19750907832053e-08	1.81800505448893e-07	0.100406706771475	1.31897513240934e-07	2.40983777900569e-05	2.4036758811709e-05	2.06116601714511e-10	6.16189783478092e-08	2.40983777900569e-05	2.40983777900569e-05	1.28609720046905e-10	2.40983777900569e-05	7.65511152390554e-08	2.52238168785333e-10	2.41808131473785e-05	1.07582049720015e-07	2.40540850470604e-05	1.73262353513545e-08	3.53785775005552e-08	1.73262353513545e-08	6.16189783478092e-08	6.16189783478092e-08	3.53785775005552e-08	4.79809900920271e-05	2.406107427523e-05	8.59344418687284e-08	0	1.73262353513545e-08	2.40367588117091e-05	2.33402136811376e-11	4.59085442249401e-11
"Psidium_montanum"	1.29431446369472e-06	9.36404325542629e-08	0.000505073720111485	3.36571224178266e-06	0.000507083257966722	0.000503496218592515	4.44527247580024e-07	0.000506762929877744	0.00050680330484772	1.16485084058776e-06	9.48107003237272e-07	0.00151322029200282	0.00150995828403605	8.73450981511296e-08	8.96347939320678e-08	1.94610543069472e-06	0.000506026350344236	8.62234339148243e-07	1.87451768399307e-07	1.58029404210643e-06	2.79252313718812e-09	0.000505073720111485	0.00100892189785782	2.34757507815172e-10	1.00150995828404	1.02267940016529e-07	2.62859402740653e-10	0	0.00100646206544353	0.0503496218592515	5.11102970296673e-06	0.000110425106327847	1.42098853930887e-08	5.21053624769278e-06	7.85949614194553e-09	5.15632595727144e-06	7.19063590941509e-09	7.19063590941509e-09	5.11339700082643e-06	5.09379761840481e-06	7.8857820822196e-09	8.42253223899003e-05	3.87662983243934e-05	7.04272523445517e-09	5.11414579300051e-06	7.85949614194553e-09	6.68860232530449e-10	8.37756941156436e-08	7.19063590941508e-09	7.85949614194553e-09	7.85949614194553e-09	1.26770814491681e-05	7.85949614194553e-09	1.26964956298445e-05	0.0503231032721766	3.87842682339985e-08	5.07522368438662e-06	4.87504636865685e-08	4.80816034540381e-08	2.18362745377824e-09	4.80816034540381e-08	7.19063590941509e-09	7.19063590941509e-09	2.18362745377824e-09	6.3503892511432e-09	3.95909688464249e-08	4.61127445233096e-08	0	4.80816034540381e-08	6.6886023253045e-10	2.53013175172118e-05	1.68920976625915e-05
"Unidentified_sp22_M_PL_040"	6.15640299618522e-06	5.02189473245441e-06	4.93510839512559e-07	1.2000031209824e-06	1.89436349246302e-06	2.03602499066679e-07	0.00201968537211073	4.95161377437349e-07	0.00201835669797755	0.00201745327957929	2.688214812898e-06	4.96890284462469e-07	2.04535880033057e-07	1.39181766399483e-06	9.01851414610965e-07	1.58395439588546e-06	2.04625627202692e-07	1.79247508394777e-06	0.00201073375437135	2.91904587941788e-07	1.99624749590761e-09	4.93510839512559e-07	4.10995953222819e-07	9.66171198985646e-07	2.04535880033057e-07	1.00200767930109	2.34357577017004e-09	0	9.33380966378653e-10	2.03602499066679e-05	0.000183267197113203	2.02935838312116e-05	2.89227210885385e-05	5.39913100269034e-05	7.00729155280843e-08	8.28445882506021e-05	3.42022388676957e-08	3.42022388676957e-08	0.100383965054306	8.26604364791074e-05	7.03072731051014e-08	1.22303199176594e-07	2.03808254136454e-05	2.89851359695694e-05	2.02494483065608e-05	7.00729155280843e-08	3.58706766603886e-08	5.98874248772284e-08	3.42022388676957e-08	7.00729155280843e-08	7.00729155280843e-08	4.73590873115755e-08	7.00729155280843e-08	3.3671580413633e-05	4.66690483189327e-08	1.64617526592881e-07	2.02177692186432e-05	5.30135783887086e-08	1.714290172832e-08	3.47954415998708e-08	1.714290172832e-08	3.42022388676957e-08	3.42022388676957e-08	3.47954415998708e-08	2.88526481730105e-05	6.75497645780978e-08	6.58813267854049e-08	0	1.714290172832e-08	3.58706766603886e-08	1.02312813601346e-08	1.65053792479117e-08
