"Lagurus_lagurus"	"Allactaga_major"	"Allocricetulus_eversmanni"	"Alticola_strelzowi"	"Spermophilus_erythrogenys"	"Clethrionomys_rutilus"	"Cricetulus_barabensis"	"Microtus_oeconomus"	"Apodemus_uralensis"	"Microtus_arvalis"	"Apodemus_agrarius"	"Sicista_subtilis"	"Allactaga_sibirica"	"Microtus_gregalis"	"Ctenophthalmus_arvalis"	"Mesopsylla_hebes"	"Pectinoctenus_pavlovskii"	"Frontopsylla_elata"	"Citellophilus_tesquorum"	"Callopsylla_caspia"	"Neopsylla_pleskei"	"Amphipsylla_primaris"	"Pectinoctenus_nemorosa"	"Amphipsylla_rossica"	"Megabothris_walkeri"	"Leptopsylla_segnis"	"Ophthalmopsylla_volgensis"
"Pectinoctenus_pavlovskii"	7.51674820892146e-05	0	0.0503897274411862	1.06388531266409e-07	7.53488213218983e-05	1.81727191508199e-05	0.050314559959097	7.51674820892146e-05	0	1.82785654927071e-05	3.06944844545879e-08	4.35109488909969e-05	0	3.05077672881787e-08	0.00126995479684722	0	1.00629119918194	9.15233018645361e-07	0.00126843687537326	3.54628437554697e-09	0.00126626132792871	1.51052271081351e-06	0	2.11626194286154e-06	6.108202406463e-07	1.5347242227294e-09	0
"Frontopsylla_elata"	2.4253674994102e-05	0	2.42841827613902e-05	0.033707134699319	8.06338644373901e-05	0.0335625752579858	3.05077672881787e-08	2.4253674994102e-05	0	2.42183293289782e-05	4.06688989571423e-08	2.41577576560006e-05	0	0.033538518391958	0.00168398062195045	0	6.10155345763574e-07	1.00615555175874	5.04458140685606e-06	0.00112357115664397	3.83669352405603e-06	0.00112518383393271	0	2.41995493304708e-06	8.09311089247132e-07	2.03344494785712e-09	0
"Citellophilus_tesquorum"	0.0201681463184348	0	0.0201935150559423	2.04116594440009e-05	0.0202087095186437	4.67254206633313e-05	2.53687375074651e-05	0.0201681463184348	0	6.70570435480473e-05	1.12606286394706e-07	0.0201118074395681	0	1.00891628137121e-07	0.00326371703246359	0	0.000507374750149303	3.02674884411364e-06	1.00325914552665	6.80388648133362e-07	0.00225355515466708	0.000404854579021008	0	0.00040640942515781	2.24086509925465e-06	5.63031431973530e-09	0
"Callopsylla_caspia"	2.81929607855984e-07	0	2.82284236293539e-07	0.10061560344461	0.000168311722788117	0.000112486204235718	3.54628437554697e-10	2.81929607855984e-07	0	2.98396200824862e-07	5.01085139924202e-10	1.97127436134482e-07	0	0.000112357115664397	9.03619999248019e-06	0	7.09256875109394e-09	0.0033707134699319	3.40194324066681e-06	1.00335385344815	3.39208686886009e-06	0.00335721968260944	0	3.37618099578984e-06	9.97159428449162e-09	2.50542569962101e-11	0
"Neopsylla_pleskei"	0.0251669438925831	0	0.0251986004257813	2.54406515164506e-05	0.025217530920767	4.03981338403372e-05	3.16565331982177e-05	0.0251669438925831	0	6.57391539190803e-05	1.10393205573603e-07	9.66410953689129e-05	0	9.59173381014007e-08	0.00282115515515651	0	0.000633130663964354	2.87752014304202e-06	0.00281694394333385	8.48021717215021e-07	1.00281211188857	0.000505198640132555	0	0.000506541923545976	2.19682479091469e-06	5.51966027868013e-09	0
"Amphipsylla_primaris"	6.00432777548371e-05	0	6.01188038903778e-05	0.0503582952391416	0.0502445712492097	7.07998084937947e-05	7.55261355406757e-08	6.00432777548371e-05	0	6.50021347176556e-05	1.09155557880194e-07	3.47833457482094e-05	0	5.62591916966357e-05	0.00101784317580113	0	1.51052271081351e-06	0.00168777575089907	0.00101213644755252	0.00167860984130472	0.00101039728026511	1.00268350126629	0	0.00100705816280812	2.17219560181586e-06	5.45777789400971e-09	0
"Pectinoctenus_nemorosa"	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0
"Amphipsylla_rossica"	8.41214122287461e-05	0	8.42272253258892e-05	5.06427149368476e-05	0.050268503615511	3.85948425402092e-05	1.05813097143077e-07	8.41214122287461e-05	0	0.0502564749158233	8.43937446109544e-05	5.87943160514473e-05	0	1.20997746652354e-07	0.00269316913554898	0	2.11626194286154e-06	3.62993239957062e-06	0.00101602356289452	1.68809049789492e-06	0.00101308384709195	0.00100705816280812	0	1.00268058590284	0.00167943551775799	4.21968723054772e-06	0
"Megabothris_walkeri"	2.42801045656904e-05	0	2.43106455777227e-05	1.49573914267374e-07	0.000108360490233681	2.40986856256443e-05	3.0541012032315e-08	2.42801045656904e-05	0	0.0503180492385996	0.0504623308971261	2.41702633261447e-05	0	4.04655544623566e-08	0.00168407540498274	0	6.108202406463e-07	1.2139666338707e-06	5.60216274813662e-06	4.98579714224581e-09	4.39364958182938e-06	2.17219560181586e-06	0	0.00167943551775799	1.00420038485281	0.00252311654485631	0
"Leptopsylla_segnis"	1.22010575706987e-07	0	1.2216404812926e-07	7.51627709886303e-10	5.4452507655116e-07	1.21098922741931e-07	1.5347242227294e-10	1.22010575706987e-07	0	0.000252854518786933	0.100756092115061	1.21458609679119e-07	0	2.03344494785712e-10	8.46269047730019e-06	0	3.0694484454588e-09	6.10033484357135e-09	2.81515715986765e-08	2.50542569962101e-11	2.20786411147205e-08	1.09155557880194e-08	0	8.43937446109544e-06	0.00504623308971261	1.00503780460575	0
"Ophthalmopsylla_volgensis"	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101
