"Syzygium_coriaceum"	"Diospyros_revaughanii"	"Syzygium_petrinese"	"Casearia_coriacea"	"Labourdonnaisia_callophylloides"	"Calophyllum_eputamen"	"Gaertnera_sp1_M_PL_070"	"Ocotea_laevigata"	"Stillingia_lineata"	"Syzygium_mauritianum"	"Cordemoya_integrifolia"	"Tristhema_mauritiana"	"Euodia_obtusifolia"	"Syzygium_commersonii"	"Technomyrmex_albipes"	"Apis_mellifera"	"Musca_domestica"	"Chaetocnema_sp1_M_PL_070"	"Phelsuma_cepediana"	"Eristalinus_flaveolus"	"Brachymyrmex_sp1_M_PL_070"	"Chrysomya_megacephala"	"Episyrphus_sp1_M_PL_070"	"Panara_naso"	"Paragus_borbonicus"	"Anthomyia_faciata"	"Macroglossum_milvus"	"Melanagromyza_sojae"	"Nacoleia_sp1_M_PL_070"	"Ornidia_obesa"	"Phorinia_sp1_M_PL_070"	"Polistes_hebraeus"	"Syritta_sp1_M_PL_070"	"Thelairodrino_sp1_M_PL_070"
"Cordemoya_integrifolia"	5.01107728709438e-06	0.0020213584282846	6.26583928085078e-06	2.03021771226375e-06	0.00201242600327076	0.00201588210496488	1.27658758062296e-06	1.27020464271985e-06	1.69335243577119e-06	0.00201462056685698	1.00201040336664	2.02263662933954e-06	2.53251520724232e-06	4.2172002155645e-06	0.000101131831466977	0.100520168332071	1.70172468497694e-07	5.05036084781854e-05	0.00016868800862258	6.36166144343776e-08	1.51621658484131e-07	5.05107800114274e-05	5.06503041448463e-05	2.12764596770494e-08	2.06756754892213e-07	2.12764596770494e-08	2.12764596770494e-08	5.01107728709438e-08	6.73786142761532e-05	5.01107728709438e-08	5.01107728709438e-08	1.5664598202127e-07	5.01107728709438e-08	5.64450811923731e-08
"Tristhema_mauritiana"	0.0020288689350091	3.3057847425454e-06	0.002019320369936	0.00201551457615841	0.00201148399187985	3.21748449182895e-06	1.0277000751504e-06	1.02256157477465e-06	1.1937689058452e-06	3.29476546007025e-06	2.02263662933954e-06	1.00200946135525	4.04206594450874e-09	1.27212883073071e-06	0.100473067762525	0.000101131831466977	2.03796953673642e-05	2.04089187592482e-05	5.08851532292282e-05	5.12137204116616e-08	0.000121064418158012	2.04203401827984e-05	8.08413188901747e-08	1.712833458584e-08	7.07716985984911e-05	1.712833458584e-08	1.712833458584e-08	2.0288689350091e-05	1.10192824751513e-07	2.0288689350091e-05	2.0288689350091e-05	5.04830092484001e-05	2.0288689350091e-05	3.97922968615065e-08
"Euodia_obtusifolia"	7.41548978318324e-06	2.54631864284983e-06	1.31146977506799e-08	7.76923392090261e-09	2.53655727318683e-06	0.00504135648575741	3.18992813481825e-06	3.17397849414416e-06	4.23176453881641e-06	2.53783091404033e-06	2.53251520724232e-06	4.04206594450874e-09	1.00503145899056	5.31570679801448e-09	2.02103297225437e-07	0.000126625760362116	3.74178467844156e-07	0.000126249125859728	2.12628271920579e-07	1.58964752051776e-07	7.45433595278775e-08	0.000126267031793819	0.1006291798112	5.31654689136375e-08	7.44827652755995e-08	5.31654689136376e-08	5.31654689136375e-08	7.41548978318324e-08	8.48772880949944e-08	7.41548978318325e-08	7.41548978318325e-08	3.27867443766997e-10	7.41548978318324e-08	1.41058817960547e-07
"Syzygium_commersonii"	4.46236112693855e-06	0.0025257479968626	0.00252385043580305	1.27755389603426e-06	5.48932904629521e-06	4.23130261121953e-06	4.93010341456323e-09	4.90545289749041e-09	6.1678239916347e-09	0.00251732883687306	4.2172002155645e-06	1.27212883073071e-06	5.31570679801449e-09	1.00251311163666	6.36064415365352e-05	0.000210860010778225	4.50748888892657e-08	1.50611770682928e-07	0.1005244654663	2.45683486825734e-10	1.08501306071099e-07	1.50651860036699e-07	1.0631413596029e-07	8.21683902427205e-11	6.31408845063457e-05	8.21683902427205e-11	8.21683902427205e-11	4.46236112693855e-08	8.41915998954201e-05	4.46236112693855e-08	4.46236112693855e-08	6.30962608950763e-05	4.46236112693855e-08	2.0559413305449e-10
"Technomyrmex_albipes"	0.020288689350091	3.3057847425454e-05	0.02019320369936	0.0201551457615841	0.0201148399187985	3.21748449182895e-05	1.0277000751504e-05	1.02256157477465e-05	1.1937689058452e-05	3.29476546007025e-05	2.02263662933954e-05	0.0200946135525051	4.04206594450874e-08	1.2721288307307e-05	1.00473067762525	0.00101131831466977	0.000203796953673642	0.000204089187592482	0.000508851532292282	5.12137204116616e-07	0.00121064418158011	0.000204203401827984	8.08413188901747e-07	1.712833458584e-07	0.000707716985984911	1.712833458584e-07	1.712833458584e-07	0.00020288689350091	1.10192824751513e-06	0.00020288689350091	0.00020288689350091	0.000504830092484001	0.00020288689350091	3.97922968615065e-07
"Apis_mellifera"	5.01107728709438e-05	0.020213584282846	6.26583928085078e-05	2.03021771226375e-05	0.0201242600327076	0.0201588210496488	1.27658758062296e-05	1.27020464271985e-05	1.69335243577119e-05	0.0201462056685698	0.0201040336664142	2.02263662933954e-05	2.53251520724232e-05	4.2172002155645e-05	0.00101131831466977	1.00520168332071	1.70172468497694e-06	0.000505036084781854	0.0016868800862258	6.36166144343776e-07	1.51621658484131e-06	0.000505107800114274	0.000506503041448463	2.12764596770494e-07	2.06756754892213e-06	2.12764596770494e-07	2.12764596770494e-07	5.01107728709438e-07	0.000673786142761532	5.01107728709438e-07	5.01107728709438e-07	1.5664598202127e-06	5.01107728709438e-07	5.64450811923731e-07
"Musca_domestica"	0.0252646111733537	5.39918120535853e-08	1.78052679053854e-05	1.77716585749553e-05	5.13746695896547e-06	7.4461515100987e-05	0.0252861010799734	0.0251596705745736	0.0251791921897104	5.381183934674e-08	4.25431171244236e-08	5.09492384184104e-06	9.3544616961039e-08	1.12687222223164e-08	0.000254746192092052	2.12715585622118e-06	1.00235204322188	0.00109381405593474	4.50748888892657e-07	0.00126009070381868	0.000253534694662285	0.00151459835342974	1.87089233922078e-06	0.000421435017999557	0.000253091243431172	0.000421435017999557	0.000421435017999557	0.000252646111733537	1.79972706845284e-09	0.000252646111733537	0.000252646111733537	4.45131697634636e-07	0.000252646111733537	0.00083930640632368
"Chaetocnema_sp1_M_PL_070"	0.0336507901373997	1.69412107855747e-05	2.37677007899726e-05	2.36875869558389e-05	2.36375090791445e-05	0.0334981013947811	6.63895582020365e-05	6.60576104110263e-05	0.0335580728066577	1.68847400829561e-05	1.68345361593951e-05	6.80297291974941e-06	4.20830419532426e-05	5.0203923560976e-08	0.00034014864598747	0.000841726807969757	0.00145841874124632	1.00229256286313	2.00815694243904e-06	3.30841298373482e-06	0.000337692280721789	0.00117726884922726	0.000841660839064851	1.10649263670061e-06	0.000337102093893746	1.10649263670061e-06	1.10649263670061e-06	0.000336507901373997	5.64707026185823e-07	0.000336507901373997	0.000336507901373997	5.94192519749316e-07	0.000336507901373997	0.00111860242688859
"Phelsuma_cepediana"	4.46236112693855e-05	0.025257479968626	0.0252385043580305	1.27755389603426e-05	5.48932904629521e-05	4.23130261121953e-05	4.93010341456323e-08	4.90545289749041e-08	6.1678239916347e-08	0.0251732883687306	4.2172002155645e-05	1.27212883073071e-05	5.31570679801449e-08	0.025131116366575	0.000636064415365352	0.00210860010778225	4.50748888892657e-07	1.50611770682928e-06	1.005244654663	2.45683486825734e-09	1.08501306071098e-06	1.50651860036699e-06	1.0631413596029e-06	8.21683902427205e-10	0.000631408845063457	8.21683902427205e-10	8.21683902427205e-10	4.46236112693855e-07	0.000841915998954201	4.46236112693855e-07	4.46236112693855e-07	0.000630962608950763	4.46236112693855e-07	2.0559413305449e-09
"Eristalinus_flaveolus"	0.000126821263950576	3.20379421009381e-08	8.94758684311486e-08	8.9240593665282e-08	5.74151674230196e-08	6.3267971316607e-05	0.0505043576075853	0.0502518358195474	6.33812265954387e-05	3.19311489606017e-08	3.18083072171888e-08	2.56068602058308e-08	7.94823760258882e-08	1.22841743412867e-10	1.28034301029154e-06	1.59041536085944e-06	0.00252018140763735	4.96261947560223e-06	4.91366973651469e-09	1.00251680048744	1.27267466918903e-06	0.00251965039936709	1.58964752051776e-06	0.000841739293459754	1.27044953621654e-06	0.000841739293459755	0.000841739293459754	1.26821263950576e-06	1.0679314033646e-09	1.26821263950576e-06	1.26821263950576e-06	2.23689671077871e-09	1.26821263950576e-06	2.11270755318129e-06
"Brachymyrmex_sp1_M_PL_070"	0.0504808040783501	1.30496470512657e-07	8.61499239861645e-05	0.0502113008632764	6.06080199082478e-05	2.96682570920953e-05	2.55386221241945e-05	2.54109290135735e-05	2.96602161563917e-05	1.30061482277615e-07	7.58108292420657e-08	6.05322090790057e-05	3.72716797639388e-08	5.42506530355492e-08	0.00302661045395029	3.79054146210328e-06	0.00050706938932457	0.000506538421082683	2.17002612142197e-06	1.27267466918903e-06	1.00301537308395	0.000506822421879993	7.45433595278776e-07	4.25643702069908e-07	0.000506961788883156	4.25643702069908e-07	4.25643702069908e-07	0.000504808040783501	4.3498823504219e-09	0.000504808040783502	0.000504808040783501	2.15374809965411e-06	0.000504808040783501	9.88673871879722e-07
"Chrysomya_megacephala"	0.0252522428660361	1.27077170246148e-05	1.78357535194247e-05	1.77756455926994e-05	1.77327800485565e-05	0.02512713932697	0.0252807732377969	0.0251543693716079	6.75217525750083e-05	1.2665357967866e-05	1.26276950028569e-05	5.1050850456996e-06	3.15667579484547e-05	3.76629650091748e-08	0.00025525425228498	0.000631384750142843	0.00151459835342974	0.000882951636920443	1.50651860036699e-06	0.00125982519968354	0.000253411210939996	1.00214052611152	0.000631335158969094	0.000421346220629947	0.000252968322498347	0.000421346220629948	0.000421346220629947	0.000252522428660361	4.23590567487158e-07	0.000252522428660361	0.000252522428660361	4.45893837985617e-07	0.000252522428660361	2.25072508583361e-06
"Episyrphus_sp1_M_PL_070"	7.41548978318324e-05	2.54631864284983e-05	1.31146977506799e-07	7.76923392090261e-08	2.53655727318683e-05	0.0504135648575741	3.18992813481825e-05	3.17397849414416e-05	4.23176453881641e-05	2.53783091404033e-05	2.53251520724232e-05	4.04206594450874e-08	0.0503145899056	5.31570679801448e-08	2.02103297225437e-06	0.00126625760362116	3.74178467844156e-06	0.00126249125859728	2.12628271920579e-06	1.58964752051776e-06	7.45433595278775e-07	0.00126267031793819	1.006291798112	5.31654689136375e-07	7.44827652755995e-07	5.31654689136376e-07	5.31654689136375e-07	7.41548978318324e-07	8.48772880949944e-07	7.41548978318325e-07	7.41548978318324e-07	3.27867443766997e-09	7.41548978318324e-07	1.41058817960547e-06
"Panara_naso"	8.48302768900175e-05	2.14300616059787e-08	5.98500792181596e-08	5.96927047928308e-08	3.84047942628894e-08	4.23197132552555e-05	0.100671811108753	0.000168452053208926	4.23954692946078e-05	2.13586280672921e-08	2.12764596770494e-08	1.712833458584e-08	5.31654689136376e-08	8.21683902427205e-11	8.56416729291999e-07	1.06382298385247e-06	0.00168574007199823	3.31947791010182e-06	3.28673560970882e-09	0.00168347858691951	8.51287404139817e-07	0.00168538488251979	1.06330937827275e-06	1.00167786351848	8.49799020880629e-07	0.00167786351847921	0.00167786351847921	8.48302768900175e-07	7.14335386865956e-10	8.48302768900175e-07	8.48302768900175e-07	1.49625198045399e-09	8.48302768900175e-07	1.41318230982026e-06
"Paragus_borbonicus"	0.0503925091945985	3.17797531410892e-05	0.0502807051906145	6.07339387434034e-05	3.54892276766917e-05	2.96441405796886e-05	2.54939706264189e-05	2.53665007732868e-05	2.96083614042601e-05	3.1673820630619e-05	1.03378377446107e-07	3.53858492992456e-05	3.72413826377997e-08	3.15704422531728e-05	0.00176929246496228	5.16891887230533e-06	0.000506182486862344	0.00050565314084062	0.00126281769012691	1.27044953621654e-06	0.000506961788883156	0.000505936644996694	7.44827652755994e-07	4.24899510440315e-07	1.00176094272171	4.24899510440315e-07	4.24899510440314e-07	0.000503925091945985	1.05932510470298e-06	0.000503925091945986	0.000503925091945985	0.00125701762976536	0.000503925091945985	9.86945380142004e-07
"Anthomyia_faciata"	8.48302768900175e-05	2.14300616059787e-08	5.98500792181596e-08	5.96927047928308e-08	3.84047942628894e-08	4.23197132552555e-05	0.100671811108753	0.000168452053208926	4.23954692946078e-05	2.13586280672921e-08	2.12764596770493e-08	1.712833458584e-08	5.31654689136376e-08	8.21683902427205e-11	8.56416729291999e-07	1.06382298385247e-06	0.00168574007199823	3.31947791010182e-06	3.28673560970882e-09	0.00168347858691951	8.51287404139817e-07	0.00168538488251979	1.06330937827275e-06	0.00167786351847921	8.49799020880629e-07	1.00167786351848	0.00167786351847921	8.48302768900174e-07	7.14335386865956e-10	8.48302768900175e-07	8.48302768900175e-07	1.49625198045399e-09	8.48302768900175e-07	1.41318230982026e-06
"Macroglossum_milvus"	8.48302768900175e-05	2.14300616059787e-08	5.98500792181596e-08	5.96927047928308e-08	3.84047942628894e-08	4.23197132552555e-05	0.100671811108753	0.000168452053208926	4.23954692946078e-05	2.13586280672921e-08	2.12764596770494e-08	1.712833458584e-08	5.31654689136376e-08	8.21683902427205e-11	8.56416729291999e-07	1.06382298385247e-06	0.00168574007199823	3.31947791010182e-06	3.28673560970882e-09	0.00168347858691951	8.51287404139816e-07	0.00168538488251979	1.06330937827275e-06	0.00167786351847921	8.49799020880629e-07	0.00167786351847921	1.00167786351848	8.48302768900175e-07	7.14335386865956e-10	8.48302768900175e-07	8.48302768900175e-07	1.49625198045399e-09	8.48302768900175e-07	1.41318230982026e-06
"Melanagromyza_sojae"	0.100607760689558	9.50512215454809e-08	7.09030798555979e-05	7.07694934284412e-05	2.03388001229619e-05	5.90272986741386e-05	5.08981661340105e-05	5.06436753033404e-05	5.91124427867091e-05	9.47343841403293e-08	5.01107728709438e-08	2.0288689350091e-05	7.41548978318325e-08	4.46236112693855e-08	0.00101443446750455	2.50553864354719e-06	0.00101058444693415	0.00100952370412199	1.78494445077542e-06	2.53642527901152e-06	0.001009616081567	0.00101008971464145	1.48309795663665e-06	8.48302768900175e-07	0.00100785018389197	8.48302768900175e-07	8.48302768900175e-07	1.0010060776069	3.16837405151603e-09	0.00100607760689558	0.00100607760689558	1.77257699638995e-06	0.00100607760689558	1.97041475955697e-06
"Nacoleia_sp1_M_PL_070"	3.16837405151603e-07	0.1004865252985	8.46192734141774e-05	1.10627812986556e-07	6.74888071009048e-05	6.75623213236155e-05	4.28601232119573e-08	4.26458225958976e-08	5.68401424669842e-08	0.000151570214171573	6.73786142761532e-05	1.10192824751513e-07	8.48772880949944e-08	8.41915998954201e-05	5.50964123757567e-06	0.00336893071380766	7.19890827381138e-09	1.69412107855747e-06	0.0033676639958168	2.13586280672921e-09	8.69976470084381e-09	1.69436226994863e-06	1.69754576189989e-06	7.14335386865956e-10	2.11865020940595e-06	7.14335386865956e-10	7.14335386865956e-10	3.16837405151603e-09	1.00334955084328	3.16837405151603e-09	3.16837405151603e-09	2.11548183535444e-06	3.16837405151603e-09	1.89467141556614e-09
"Ornidia_obesa"	0.100607760689558	9.50512215454809e-08	7.09030798555979e-05	7.07694934284412e-05	2.03388001229619e-05	5.90272986741386e-05	5.08981661340105e-05	5.06436753033405e-05	5.91124427867092e-05	9.47343841403293e-08	5.01107728709438e-08	2.0288689350091e-05	7.41548978318324e-08	4.46236112693855e-08	0.00101443446750455	2.50553864354719e-06	0.00101058444693415	0.00100952370412199	1.78494445077542e-06	2.53642527901152e-06	0.001009616081567	0.00101008971464145	1.48309795663665e-06	8.48302768900175e-07	0.00100785018389197	8.48302768900175e-07	8.48302768900175e-07	0.00100607760689558	3.16837405151603e-09	1.0010060776069	0.00100607760689558	1.77257699638995e-06	0.00100607760689558	1.97041475955697e-06
"Phorinia_sp1_M_PL_070"	0.100607760689558	9.50512215454809e-08	7.09030798555979e-05	7.07694934284412e-05	2.03388001229619e-05	5.90272986741386e-05	5.08981661340105e-05	5.06436753033405e-05	5.91124427867092e-05	9.47343841403293e-08	5.01107728709438e-08	2.0288689350091e-05	7.41548978318325e-08	4.46236112693855e-08	0.00101443446750455	2.50553864354719e-06	0.00101058444693415	0.00100952370412199	1.78494445077542e-06	2.53642527901152e-06	0.001009616081567	0.00101008971464145	1.48309795663665e-06	8.48302768900175e-07	0.00100785018389197	8.48302768900175e-07	8.48302768900175e-07	0.00100607760689558	3.16837405151603e-09	0.00100607760689558	1.0010060776069	1.77257699638995e-06	0.00100607760689558	1.97041475955697e-06
"Polistes_hebraeus"	0.000177257699638995	6.34644550606331e-05	0.100490507301373	5.06983840583655e-05	5.06396552304214e-05	2.6098248523853e-07	8.97751188272394e-08	8.93262432331032e-08	1.04280021811099e-07	6.32529068770976e-05	1.56645982021269e-07	5.04830092484001e-05	3.27867443766997e-10	6.30962608950763e-05	0.00252415046242001	7.83229910106348e-06	1.78052679053854e-06	1.78257755924795e-06	0.00252385043580305	4.47379342155743e-09	4.30749619930822e-06	1.78357535194247e-06	6.55734887533995e-09	1.49625198045399e-09	0.00251403525953073	1.49625198045399e-09	1.49625198045399e-09	1.77257699638995e-06	2.11548183535444e-06	1.77257699638995e-06	1.77257699638995e-06	1.00251226268253	1.77257699638995e-06	3.47600072703663e-09
"Syritta_sp1_M_PL_070"	0.100607760689558	9.50512215454809e-08	7.09030798555979e-05	7.07694934284412e-05	2.03388001229619e-05	5.90272986741386e-05	5.08981661340105e-05	5.06436753033404e-05	5.91124427867092e-05	9.47343841403293e-08	5.01107728709438e-08	2.0288689350091e-05	7.41548978318325e-08	4.46236112693855e-08	0.00101443446750455	2.50553864354719e-06	0.00101058444693415	0.00100952370412199	1.78494445077542e-06	2.53642527901152e-06	0.001009616081567	0.00101008971464145	1.48309795663665e-06	8.48302768900175e-07	0.00100785018389197	8.48302768900175e-07	8.48302768900175e-07	0.00100607760689558	3.16837405151603e-09	0.00100607760689558	0.00100607760689558	1.77257699638995e-06	1.0010060776069	1.97041475955697e-06
"Thelairodrino_sp1_M_PL_070"	0.000197041475955697	5.68401424669842e-08	1.39040029081465e-07	1.38659684049479e-07	9.62373780538796e-08	0.000112282819096595	8.47909385892156e-05	8.43669838962695e-05	0.100530893862864	5.66506753254276e-08	5.64450811923731e-08	3.97922968615065e-08	1.41058817960547e-07	2.0559413305449e-10	1.98961484307533e-06	2.82225405961865e-06	0.00335722562529472	0.00335580728066577	8.22376532217959e-09	4.22541510636258e-06	1.97734774375944e-06	9.00290034333443e-06	2.82117635921094e-06	1.41318230982026e-06	1.97389076028401e-06	1.41318230982026e-06	1.41318230982026e-06	1.97041475955697e-06	1.89467141556614e-09	1.97041475955697e-06	1.97041475955697e-06	3.47600072703663e-09	1.97041475955697e-06	1.00335102979543
