"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"R23"	"R24"	"R25"	"R26"	"R27"	"R28"	"R29"	"R30"	"R31"	"R32"	"R33"	"R34"	"R35"	"R36"	"R37"	"R38"	"R39"	"R40"	"R41"	"R42"	"R43"	"R44"	"R45"	"R46"	"R47"	"R48"	"R49"	"R50"	"R51"	"R52"	"R53"	"R54"	"R55"	"R56"	"R57"	"R58"	"R59"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"
"R11"	0.000132771948748586	0.000132993604756514	0.000261548840374053	0.000224565435933043	0.000225620274707839	0.000262346120626782	0.00026205957025532	0.000261823545162311	0.00026205957025532	0.000261399619605804	1.00040042733905	0.000261773438065938	0.000272694780715893	0.00013329448026947	6.01587073663516e-05	0.000133007929898008	0.000272373056123532	0.000133058642714295	3.00782513102738e-05	9.65111530072421e-05	0.00013329448026947	6.01587073663516e-05	6.58596573597974e-05	9.7279441410575e-05	0.000199759671147052	0.000133058642714295	0.000133058642714295	0.000132485398377124	0.000132771948748586	0.000132772092342832	0.00027208650575207	0.000272663172272586	0.00027208650575207	0.000133058642714295	0.000132771948748586	0.000272373056123532	3.00804560560778e-05	6.04452577378141e-05	6.04452577378141e-05	0.000132485398377124	0.000272408230344431	0.000261399476011558	6.04452577378141e-05	0.000132771948748586	0.00013272104670845	0.000102927284618081	0.000132485398377124	6.01587073663516e-05	0.000189072785000786	0.000133110827448216	0.000132771948748586	0.000132485398377124	0.000272086362157824	0.000272694780715893	0.000272408230344431	0.000201951531761668	0.000133058642714295	0.000132771948748586	0.000133719102412039	8.88306151533715e-05	0.0168450553914035	0.0168438207337534	7.16734914270912e-05	0.0168118452652441	0.0168162246127482	7.10619522215607e-06	3.73962054379912e-06	3.40828965340733e-06	7.10619522215606e-06	3.38735105383844e-06	9.46644615223612e-06	9.46644615223612e-06	9.46644615223612e-06	0.0167177296091085	9.43350220702566e-06	0.0167215785441864	1.60862296180307e-05	2.21656007927523e-06	4.35914733956754e-06	4.71296662653063e-06	3.38735105383844e-06
"R12"	0.000160180016136588	0.000160447428517451	0.000224534917447801	0.000192789933885871	0.000239896283447452	0.000271469807477874	0.000225024887924619	0.000224770694670944	0.000225024887924619	0.000224385663008665	0.000224377232627947	1.00170160790915	0.00016080303752736	0.000160603055738172	5.16550091926253e-05	0.000114158136184917	0.000160621526602424	0.000160404986559865	2.58265578100418e-05	0.000129034227860348	0.000160603055738172	5.16550091926253e-05	5.65377800737741e-05	0.000129695657868674	9.83164687884395e-05	0.000160404986559865	0.000160404986559865	0.000113735096583333	0.000160180016136588	0.00011396006700661	0.000114176607049169	0.00011451782350686	0.000114176607049169	0.000160404986559865	0.000160180016136588	0.000160621526602424	2.58284513825835e-05	9.80999287458803e-05	9.80999287458803e-05	0.000113735096583333	0.000114358117974105	0.000270605612138643	9.80999287458803e-05	0.000160180016136588	0.00011393736783805	8.83338868787431e-05	0.000113735096583333	5.16550091926253e-05	0.000208525524747935	0.000114302165365212	0.000160180016136588	0.000113735096583333	0.000160396556179147	0.00016080303752736	0.000114358117974105	0.000173340655901596	0.000160404986559865	0.000160180016136588	0.000160928595843403	0.0143979250615091	0.0144639327742468	0.0144628723736234	5.62426058191964e-05	0.0144305490017779	0.0144333844848596	6.1000208555639e-06	0.0143100229701307	1.43147279383575e-06	6.10002085556389e-06	3.42098358601702e-06	8.64195339231409e-06	8.64195339231409e-06	8.64195339231408e-06	2.59848051071031e-05	7.92276713229405e-06	0.0143553274802671	9.0755462468153e-06	2.67412380862417e-06	3.74224862413001e-06	4.04542509433586e-06	3.42098358601702e-06
"R13"	0.000140306094264537	0.000140540328144778	0.00010001723043039	7.23621817449449e-05	0.000113593898849556	0.000140908863805791	0.0001002577448126	0.000100169120740297	0.0001002577448126	0.000150232451111637	0.00020452108553692	0.00014070265783644	1.00054601858587	0.000190966829689597	4.52588667799753e-05	0.000150315710696406	0.000295358560820414	0.000190688010329834	2.26295011206733e-05	0.000163199657028439	0.000190966829689597	4.52588667799753e-05	4.95371208492775e-05	0.000163780255139858	0.000190580536263747	0.000190688010329834	0.000190688010329834	9.96549752713457e-05	0.000140306094264537	0.000150036891336643	0.000254707441827223	0.000255305392928146	0.000254707441827223	0.000190688010329834	0.000140306094264537	0.000295358560820414	2.2629365659302e-05	8.59099857731666e-05	8.59099857731666e-05	9.96549752713457e-05	0.000505367466875319	0.000140501654039531	8.59099857731666e-05	0.000140306094264537	9.98824928073664e-05	0.000127635043213361	9.96549752713457e-05	4.52588667799753e-05	8.61055455481607e-05	0.000150743410793943	0.000140306094264537	9.96549752713457e-05	0.000244976644755117	0.00054601858586851	0.000505367466875319	0.000105292170025619	0.000190688010329834	0.000140306094264537	0.000442054554835231	0.0126018468878893	0.0126724447692091	0.0126725206275771	0.0125954790163242	0.0126446425186416	0.0126466449392885	3.18585693957408e-06	2.01003796909201e-06	3.19131741160183e-06	3.18585693957408e-06	7.06519457300333e-06	4.07209766260157e-06	4.07209766260157e-06	4.07209766260157e-06	0.0125604660588696	1.11527743905304e-05	2.54227707492277e-05	0.0125330012524048	2.34233880241297e-06	1.66695384050651e-06	4.55035072041456e-06	7.06519457300333e-06
"R14"	0.000160165698525333	0.000160433087003672	0.000114142832800824	8.25748696495728e-05	0.00012965864720061	0.00016083837547604	0.000114417347420793	0.000114316221449971	0.000114417347420793	0.000171479032686528	0.000114252411659546	0.000160603055738172	0.00021824780535954	1.00057563234361	5.16519697727083e-05	0.000529211315555908	0.000217991953379094	0.000217692136465704	2.5826062627088e-05	0.000186314411369121	0.000575632343611155	5.16519697727083e-05	5.6540882746414e-05	0.00018697716086491	9.83728147413449e-05	0.000217692136465704	0.000217692136465704	0.000113744670470086	0.000160165698525333	0.000171271108410457	0.000171570925323847	0.000530173849781525	0.000171570925323847	0.000217692136465704	0.000160165698525333	0.000217991953379094	2.58259071456203e-05	9.80729978279553e-05	9.80729978279553e-05	0.000113744670470086	0.000171826777304293	0.000160373622801403	9.80729978279553e-05	0.000160165698525333	0.000114004379760401	0.000145704910555152	0.000113744670470086	5.16519697727083e-05	9.8280922104026e-05	0.000171759185414725	0.000160165698525333	0.000113744670470086	0.000160465515438722	0.00021824780535954	0.000171826777304293	0.000120190689617635	0.000217692136465704	0.000160165698525333	0.000218436065450418	0.0143905186971266	0.0144625080015473	0.0144625950711693	0.0143816094850929	0.0144337535444284	0.0144360385323731	3.63626703815065e-06	2.29432936768818e-06	6.62717312226906e-06	3.63626703815065e-06	4.88077004267531e-06	4.64752674636471e-06	4.64752674636471e-06	4.64752674636471e-06	3.59780296067492e-05	0.014317608285818	2.70301558891941e-05	1.27925990222904e-05	2.67388478339454e-06	1.90238054668041e-06	5.19418580631108e-06	4.88077004267531e-06
"R15"	0.000180254627493155	0.000180555553415514	0.000180496558275232	0.000179898848557085	0.00018023222126297	0.000181187699727784	0.000180849173277665	0.000180455866587771	0.000180849173277665	0.000180462135870119	0.000180476122099055	0.000180792532174189	0.000181035467119901	0.000180781894204479	1.00017931718306	0.00018044336775436	0.000180801424106116	0.000180521032685168	8.96561961888922e-05	0.000180224150564146	0.000180781894204479	0.000179317183056759	8.99630227331225e-05	0.000180218996819912	0.000179936100927826	0.000180521032685168	0.000180521032685168	0.000179916101043037	0.000180254627493155	0.000180182506235049	0.000180462897655997	0.000180949946608569	0.000180462897655997	0.000180521032685168	0.000180254627493155	0.000180801424106116	8.96609868678666e-05	0.000179655709506877	0.000179655709506877	0.000179916101043037	0.000180696940669783	0.000180534257128225	0.000179655709506877	0.000180254627493155	0.000180187080622606	9.07924989467519e-05	0.000179916101043037	0.000179317183056759	0.000179935339141948	0.00018064191554218	0.000180254627493155	0.000179916101043037	0.000180535018914103	0.000181035467119901	0.000180696940669783	1.40508872302427e-06	0.000180521032685168	0.000180254627493155	0.000181214485006084	0.000104943199536793	0.0502101526460053	0.0502074698657797	6.66012980031361e-05	0.000136565775670051	0.00014195685667026	2.6013590966376e-06	2.58275045963127e-06	2.26187433260711e-06	2.6013590966376e-06	4.59409307130508e-06	6.53442599558367e-06	6.53442599558367e-06	6.53442599558367e-06	3.3646970513769e-05	1.04344607724506e-05	3.63518525591316e-05	1.17021506892653e-05	3.00925922359191e-06	3.00827597125387e-06	5.41959159138716e-06	4.59409307130508e-06
"R16"	0.000132788127225071	0.000133009810242141	0.000132922877234835	9.61426686001637e-05	9.72054507370761e-05	0.000133475491261109	0.000133182601711791	0.000133124924590887	0.000133182601711791	0.00019976841641199	0.000133007929898008	0.000133184492215737	0.000200420947595208	0.000617413201481893	6.01477892514535e-05	1.00061712031193	0.000200161795322849	0.000199855204530951	3.00739863322617e-05	0.000163296534025004	0.000617413201481893	6.01477892514535e-05	6.58625808375441e-05	0.000164066426612598	6.074726959267e-05	0.000199855204530951	0.000199855204530951	0.000132495237675752	0.000132788127225071	0.000199562314981632	0.00019986890577353	0.000618199652289835	0.00019986890577353	0.000199855204530951	0.000132788127225071	0.000200161795322849	3.00738029191917e-05	6.04406788007721e-05	6.04406788007721e-05	0.000132495237675752	0.000200128058045889	0.000132994228655429	6.04406788007721e-05	0.000132788127225071	0.000132797826603345	0.000169791100990034	0.000132495237675752	6.01477892514535e-05	6.06467802311299e-05	0.000200071045301883	0.000132788127225071	0.000132495237675752	0.000133094718016969	0.000200420947595208	0.000200128058045889	0.000140044212645313	0.000199855204530951	0.000132788127225071	0.000200623087123561	9.07957602887802e-05	0.0168413296347473	0.0168414323460666	0.01676676932647	0.0168169884327352	0.0168207256216256	4.23585484776789e-06	1.90263560308195e-06	7.72749565362293e-06	4.23585484776788e-06	5.08730320251091e-06	4.81262605680709e-06	4.81262605680709e-06	4.81262605680709e-06	3.67908950277463e-05	0.0167023198780377	2.67931859465185e-05	1.2957613617961e-05	2.21683017070235e-06	2.21538128724724e-06	6.05177855186759e-06	5.08730320251091e-06
"R17"	0.000160168838297517	0.000160436232017547	0.000114157629749732	8.2592731001416e-05	0.000129680115003084	0.000160856877586043	0.000114432177340819	0.000114330994181426	0.000114432177340819	0.000171472216349858	0.000233462619534456	0.000160621526602424	0.000337552640937616	0.000217991953379094	5.16575497446045e-05	0.00017156725313387	1.00033716894011	0.000217673687613893	2.58288521780531e-05	0.000186299051581826	0.000217991953379094	5.16575497446045e-05	5.65406498421739e-05	0.00018696173533827	0.000217577502490802	0.000217673687613893	0.000217673687613893	0.000113744138052294	0.000160168838297517	0.000171248987368669	0.000290744239869643	0.000291426789121245	0.000290744239869643	0.000217673687613893	0.000160168838297517	0.000337168940114867	2.58286975665514e-05	9.80822499898282e-05	9.80822499898282e-05	0.000113744138052294	0.000291127940692392	0.000160392067278706	9.80822499898282e-05	0.000160168838297517	0.000114003821847739	0.000145679973597563	0.000113744138052294	5.16575497446045e-05	9.83054789710171e-05	0.00017173715455603	0.000160168838297517	0.000113744138052294	0.000279664090798491	0.000337552640937616	0.000291127940692392	0.000120178293753197	0.000217673687613893	0.000160168838297517	0.000218545555624003	0.0143916570760193	0.0144640706372688	0.0144641572197098	0.0143762123290939	0.0144323325747506	0.0144346175695426	3.63627147943079e-06	2.29459323717749e-06	3.64283486401557e-06	3.63627147943079e-06	4.88167187360681e-06	4.6481030733654e-06	4.6481030733654e-06	4.6481030733654e-06	0.0143394303001169	1.27306306080304e-05	2.90197675545587e-05	1.9185041137458e-05	2.67393720029244e-06	1.90262716249554e-06	5.19367590890605e-06	4.88167187360681e-06
"R18"	0.000186629560343158	0.000186941128891311	0.000132974478794529	9.61983438879769e-05	0.000151089392015072	0.000187413282141054	0.000133294327462017	0.000133176473573589	0.000133294327462017	0.000199770141818499	0.000133058642714295	0.000187139150986509	0.000254250680439779	0.000253974159209988	6.01736775617226e-05	0.000199855204530951	0.000253952635549542	1.0002536468475	3.00869293468126e-05	0.000217092336723224	0.000253974159209988	6.01736775617226e-05	6.58691655420801e-05	0.000217864430171282	0.00011459842029185	0.000253646847498452	0.000253646847498452	0.000132510605664121	0.000186629560343158	0.000199527892819415	0.000199833680870504	0.000200411506965748	0.000199833680870504	0.000253646847498452	0.000186629560343158	0.000253952635549542	3.008674821491e-05	0.00011429263224076	0.00011429263224076	0.000132510605664121	0.000200131725760741	0.000186871809342243	0.00011429263224076	0.000186629560343158	0.000132813162528117	0.000169743701468501	0.000132510605664121	6.01736775617226e-05	0.000114534881239844	0.000200096537835661	0.000186629560343158	0.000132510605664121	0.000186935348394248	0.000254250680439779	0.000200131725760741	0.00014002008316716	0.000253646847498452	0.000186629560343158	0.000254513537404936	0.0167768759505017	0.0168485790003496	0.0168486804342151	0.0167543217888234	0.0168150749566049	0.0168177361437699	4.23618910383727e-06	2.67341644266442e-06	2.50514383707184e-06	4.23618910383726e-06	5.68645016246905e-06	5.41472798811769e-06	5.41472798811769e-06	5.41472798811769e-06	3.66945661307679e-05	1.30924684614445e-05	3.14923698809424e-05	1.49022445118324e-05	3.11568548152184e-06	2.21624131324215e-06	6.05113727993237e-06	5.68645016246905e-06
"R19"	0.00018024801763279	0.000180548932520324	0.000180489935254905	0.000179888350518187	0.000180231302411191	0.000181181057721864	0.000180842537325819	0.000180449254044974	0.000180842537325819	0.000180462677144232	0.000180469507861643	0.000180785904670293	0.000181036008965386	0.000180782438389616	0.000179312392377785	0.000180443917993571	0.000180801965246372	0.000180521576080876	1.00017896104657	0.000180220807902916	0.000180782438389616	0.000179312392377785	6.47682486507036e-07	0.000180225239399875	0.000179931301939327	0.000180521576080876	0.000180521576080876	0.000179909497236745	0.00018024801763279	0.00018018305568483	0.000180463444850326	0.000180950495278165	0.000180463444850326	0.000180521576080876	0.00018024801763279	0.000180801965246372	3.51345805506124e-07	0.00017965091277383	0.00017965091277383	0.000179909497236745	0.000180697488569341	0.000180527639092192	0.00017965091277383	0.00018024801763279	0.000180269959368124	0.000180192172010703	0.000179909497236745	0.000179312392377785	0.000179930534233232	0.000180642466384983	0.00018024801763279	0.000179909497236745	0.000180528406798287	0.000181036008965386	0.000180697488569341	1.41042011527506e-06	0.000180521576080876	0.00018024801763279	0.000181215030500043	0.00010494132277413	0.00019675365108343	0.100218186080476	6.83896120213023e-05	0.000138353361861312	0.000139278240070429	2.60135348827803e-06	2.58265578100418e-06	2.26188119097706e-06	2.60135348827803e-06	4.59410700153198e-06	6.53418629672174e-06	6.53418629672174e-06	6.53418629672174e-06	3.36466998595773e-05	1.04344923496208e-05	3.63507897222294e-05	1.17021859507195e-05	3.00914887533874e-06	3.00816558758175e-06	7.20924262757653e-06	4.59410700153199e-06
"R20"	0.000180155968773507	0.000180456729990157	0.000115698346038734	0.000115193041034757	0.000137520351514927	0.000180880820451569	0.000115996485364805	0.00011587796063193	0.000115996485364805	0.000195860350756365	0.000115813383608691	0.000180647919004487	0.000261119451245503	0.000260840175916769	7.20896602256584e-05	0.000195955840830005	0.000260818672214557	0.000260510804067869	3.60441615805832e-05	1.00026019832964	0.000260840175916769	7.20896602256584e-05	7.89149976789145e-05	0.00021764130503403	0.00013728186345911	0.000260510804067869	0.000260510804067869	0.000115271633686743	0.000180155968773507	0.000195626468981105	0.000195934337127793	0.000196509345658767	0.000195934337127793	0.000260510804067869	0.000180155968773507	0.000260818672214557	3.60454986450751e-05	0.000136973995312422	0.000136973995312422	0.000115271633686743	0.000196235116158739	0.000180389850548766	0.000136973995312422	0.000180155968773507	0.000115547037097587	0.000159856373746875	0.000115271633686743	7.20896602256584e-05	0.000137207877087682	0.000196197175426446	0.000180155968773507	0.000115271633686743	0.000180463836920195	0.000261119451245503	0.000196235116158739	0.000124143135700634	0.000260510804067869	0.000180155968773507	0.000261382289544155	0.0201141438768967	0.0201854792412421	0.0201847304851266	0.0200887088235906	0.000143738236532813	0.0201486645459045	3.72445169927624e-06	2.58068455720696e-06	2.45636682073459e-06	3.72445169927624e-06	5.7070644534081e-06	4.90969902802645e-06	4.90969902802645e-06	4.90969902802645e-06	3.69441776025662e-05	1.31748739559995e-05	3.04046307837451e-05	1.50389515472747e-05	3.00761216650261e-06	1.92830576731223e-06	5.50806821688925e-06	5.7070644534081e-06
"R21"	0.000160165698525333	0.000160433087003672	0.000114142832800824	8.25748696495728e-05	0.00012965864720061	0.00016083837547604	0.000114417347420793	0.000114316221449971	0.000114417347420793	0.000171479032686528	0.000114252411659546	0.000160603055738172	0.00021824780535954	0.000575632343611155	5.16519697727083e-05	0.000529211315555908	0.000217991953379094	0.000217692136465704	2.5826062627088e-05	0.000186314411369121	1.00057563234361	5.16519697727083e-05	5.6540882746414e-05	0.00018697716086491	9.83728147413449e-05	0.000217692136465704	0.000217692136465704	0.000113744670470086	0.000160165698525333	0.000171271108410457	0.000171570925323847	0.000530173849781525	0.000171570925323847	0.000217692136465704	0.000160165698525333	0.000217991953379094	2.58259071456203e-05	9.80729978279553e-05	9.80729978279553e-05	0.000113744670470086	0.000171826777304293	0.000160373622801403	9.80729978279553e-05	0.000160165698525333	0.000114004379760401	0.000145704910555152	0.000113744670470086	5.16519697727083e-05	9.8280922104026e-05	0.000171759185414725	0.000160165698525333	0.000113744670470086	0.000160465515438722	0.00021824780535954	0.000171826777304293	0.000120190689617635	0.000217692136465704	0.000160165698525333	0.000218436065450418	0.0143905186971266	0.0144625080015473	0.0144625950711693	0.0143816094850929	0.0144337535444284	0.0144360385323731	3.63626703815065e-06	2.29432936768818e-06	6.62717312226906e-06	3.63626703815065e-06	4.88077004267531e-06	4.64752674636471e-06	4.64752674636471e-06	4.64752674636471e-06	3.59780296067492e-05	0.014317608285818	2.70301558891941e-05	1.27925990222904e-05	2.67388478339454e-06	1.90238054668041e-06	5.19418580631108e-06	4.88077004267531e-06
"R22"	0.000180254627493155	0.000180555553415514	0.000180496558275232	0.000179898848557085	0.00018023222126297	0.000181187699727784	0.000180849173277665	0.000180455866587771	0.000180849173277665	0.000180462135870119	0.000180476122099055	0.000180792532174189	0.000181035467119901	0.000180781894204479	0.000179317183056759	0.00018044336775436	0.000180801424106116	0.000180521032685168	8.96561961888922e-05	0.000180224150564146	0.000180781894204479	1.00017931718306	8.99630227331225e-05	0.000180218996819912	0.000179936100927826	0.000180521032685168	0.000180521032685168	0.000179916101043037	0.000180254627493155	0.000180182506235049	0.000180462897655997	0.000180949946608569	0.000180462897655997	0.000180521032685168	0.000180254627493155	0.000180801424106116	8.96609868678666e-05	0.000179655709506877	0.000179655709506877	0.000179916101043037	0.000180696940669783	0.000180534257128225	0.000179655709506877	0.000180254627493155	0.000180187080622606	9.07924989467519e-05	0.000179916101043037	0.000179317183056759	0.000179935339141948	0.00018064191554218	0.000180254627493155	0.000179916101043037	0.000180535018914103	0.000181035467119901	0.000180696940669783	1.40508872302427e-06	0.000180521032685168	0.000180254627493155	0.000181214485006084	0.000104943199536793	0.0502101526460053	0.0502074698657797	6.66012980031361e-05	0.000136565775670051	0.00014195685667026	2.6013590966376e-06	2.58275045963127e-06	2.26187433260711e-06	2.6013590966376e-06	4.59409307130508e-06	6.53442599558367e-06	6.53442599558367e-06	6.53442599558367e-06	3.3646970513769e-05	1.04344607724506e-05	3.63518525591316e-05	1.17021506892653e-05	3.00925922359191e-06	3.00827597125387e-06	5.41959159138716e-06	4.59409307130508e-06
"R23"	0.000197316573492583	0.000197645983465025	0.000197623566869473	0.00019697419182907	9.08713401271509e-05	0.000198314915183811	0.000198009568083994	0.000197756845279796	0.000198009568083994	0.000197585117391681	0.000197578972079392	0.00019788223025821	0.00019814848339711	0.000197893089612449	8.99630227331225e-05	0.000197587742512632	0.000197892274447609	0.00019760749662624	3.23841243253518e-07	0.000197287494197286	0.000197893089612449	8.99630227331225e-05	1.00019636738272	9.08792953955505e-05	9.05531476543078e-05	0.00019760749662624	0.00019760749662624	0.000197011226392766	0.000197316573492583	0.000197302149526423	0.000197586927347792	0.000198120170547185	0.000197586927347792	0.00019760749662624	0.000197316573492583	0.000197892274447609	8.96391814898689e-05	9.02683698329393e-05	9.02683698329393e-05	0.000197011226392766	0.000197843136297293	0.000197599541357841	9.02683698329393e-05	0.000197316573492583	0.000197316511156724	0.000107968252800512	0.000197011226392766	8.99630227331225e-05	9.05513376981968e-05	0.000197805135727055	0.000197316573492583	0.000197011226392766	0.000197601351313952	0.00019814848339711	0.000197843136297293	0.00010808474568033	0.00019760749662624	0.000197316573492583	0.000198366691776373	9.46576009432272e-05	0.0501979416343266	0.00018135109622197	7.27307834142589e-05	0.000147201117318903	0.0501622545784242	4.62651021771687e-06	2.82688900368871e-06	2.47650213183981e-06	4.62651021771686e-06	5.02986200631445e-06	7.15373825969773e-06	7.15373825969774e-06	7.15373825969773e-06	3.41733385642236e-05	1.14237194483584e-05	3.67858224834678e-05	1.28104474750641e-05	3.29409972441708e-06	3.29372611449121e-06	6.10569527914471e-06	5.02986200631445e-06
"R24"	0.000181081090485461	0.000181383396145704	0.000116620584064758	7.26302052531409e-05	0.000181005362390176	0.000181808840842482	0.000116920527566725	0.000116801526002501	0.000116920527566725	0.000196782442144727	0.00011673532969269	0.000181573921016144	0.000262048408223773	0.000261768025210875	7.20875987279648e-05	0.000196879711935118	0.000261746429473579	0.000261437316205539	3.60450478799749e-05	0.00021764130503403	0.000261768025210875	7.20875987279648e-05	3.63517181582202e-05	1.0002611281489	0.000137285025271762	0.000261437316205539	0.000261437316205539	0.000116192777209704	0.000181081090485461	0.000196549002929782	0.000196858116197822	0.000197435619727818	0.000196858116197822	0.000261437316205539	0.000181081090485461	0.000261746429473579	3.60425508479898e-05	0.000136975912003722	0.000136975912003722	0.000116192777209704	0.000197160094948017	0.000181314529700407	0.000136975912003722	0.000181081090485461	0.000116470030946469	0.000160783705818557	0.000116192777209704	7.20875987279648e-05	0.000137209351218667	0.000197122064051847	0.000181081090485461	0.000116192777209704	0.000181390203753501	0.000262048408223773	0.000197160094948017	0.000125070152994614	0.000261437316205539	0.000181081090485461	0.000262312356077799	0.0201153771154846	0.0201838284748743	0.020185226812786	0.0200890564300194	0.0201461651388941	0.00014530863580827	3.75309577851741e-06	2.59391315737349e-06	2.46794524659772e-06	3.7530957785174e-06	5.73061122065272e-06	4.94311142075125e-06	4.94311142075125e-06	4.94311142075125e-06	3.70935921648242e-05	1.32283602134461e-05	3.03470979429506e-05	1.50989375097354e-05	3.02305660242839e-06	1.94367640107929e-06	5.54507473530052e-06	5.73061122065272e-06
"R25"	0.000171586221834222	0.000171872676294713	9.09280545570446e-05	9.0481206685562e-05	0.000171516680359725	0.000172227382619291	9.11958612109427e-05	9.09084634021173e-05	9.11958612109427e-05	9.10879164030028e-05	0.000299639506720578	0.000172053820379769	0.000381161072527493	0.000172152425797354	8.99680504639128e-05	9.1120904389005e-05	0.000380760629358903	0.000171897630437775	4.49828254848316e-05	0.000171602329323888	0.000172152425797354	8.99680504639128e-05	4.52765738271539e-05	0.000171606281589702	1.00037986257079	0.000171897630437775	0.000171897630437775	9.0554700425873e-05	0.000171586221834222	9.08661090294264e-05	0.000299729107950555	0.000300359352500759	0.000299729107950555	0.000171897630437775	0.000171586221834222	0.000380760629358903	4.49852249790811e-05	0.000170999571872261	0.000170999571872261	9.0554700425873e-05	0.000300129551119145	0.000171808029207798	0.000170999571872261	0.000171586221834222	9.06914094283542e-05	4.60175930528264e-05	9.0554700425873e-05	8.99680504639128e-05	0.000171221379245838	9.1188178013594e-05	0.000171586221834222	9.0554700425873e-05	0.00038044922075535	0.000381161072527493	0.000300129551119145	1.25182154175793e-06	0.000171897630437775	0.000171586221834222	0.000172620142590533	0.0251197716365881	0.0251917259882854	0.0251903822715057	7.78521508883521e-05	0.000135838512388214	0.0001369339585942	1.31955602667859e-06	2.45791171971099e-06	3.75449190625949e-06	1.31955602667859e-06	3.22068984167631e-06	4.19353411493236e-06	4.19353411493236e-06	4.19353411493236e-06	0.0250635598705354	1.01918143831435e-05	2.88349585649418e-05	2.00221584295022e-05	2.86454460491188e-06	1.51546757595074e-06	2.73418004962361e-06	3.22068984167631e-06
"R26"	0.000186629560343158	0.000186941128891311	0.000132974478794529	9.61983438879769e-05	0.000151089392015072	0.000187413282141054	0.000133294327462017	0.000133176473573589	0.000133294327462017	0.000199770141818499	0.000133058642714295	0.000187139150986509	0.000254250680439779	0.000253974159209988	6.01736775617226e-05	0.000199855204530951	0.000253952635549542	0.000253646847498452	3.00869293468126e-05	0.000217092336723224	0.000253974159209988	6.01736775617226e-05	6.58691655420801e-05	0.000217864430171282	0.00011459842029185	1.0002536468475	0.000253646847498452	0.000132510605664121	0.000186629560343158	0.000199527892819415	0.000199833680870504	0.000200411506965748	0.000199833680870504	0.000253646847498452	0.000186629560343158	0.000253952635549542	3.008674821491e-05	0.00011429263224076	0.00011429263224076	0.000132510605664121	0.000200131725760741	0.000186871809342243	0.00011429263224076	0.000186629560343158	0.000132813162528117	0.000169743701468501	0.000132510605664121	6.01736775617226e-05	0.000114534881239844	0.000200096537835661	0.000186629560343158	0.000132510605664121	0.000186935348394248	0.000254250680439779	0.000200131725760741	0.00014002008316716	0.000253646847498452	0.000186629560343158	0.000254513537404936	0.0167768759505017	0.0168485790003496	0.0168486804342151	0.0167543217888234	0.0168150749566049	0.0168177361437699	4.23618910383727e-06	2.67341644266442e-06	2.50514383707184e-06	4.23618910383726e-06	5.68645016246905e-06	5.41472798811769e-06	5.41472798811769e-06	5.41472798811769e-06	3.66945661307679e-05	1.30924684614445e-05	3.14923698809424e-05	1.49022445118324e-05	3.11568548152184e-06	2.21624131324215e-06	6.05113727993237e-06	5.68645016246905e-06
"R27"	0.000186629560343158	0.000186941128891311	0.000132974478794529	9.61983438879769e-05	0.000151089392015072	0.000187413282141054	0.000133294327462017	0.000133176473573589	0.000133294327462017	0.000199770141818499	0.000133058642714295	0.000187139150986509	0.000254250680439779	0.000253974159209988	6.01736775617226e-05	0.000199855204530951	0.000253952635549542	0.000253646847498452	3.00869293468126e-05	0.000217092336723224	0.000253974159209988	6.01736775617226e-05	6.58691655420801e-05	0.000217864430171282	0.00011459842029185	0.000253646847498452	1.0002536468475	0.000132510605664121	0.000186629560343158	0.000199527892819415	0.000199833680870504	0.000200411506965748	0.000199833680870504	0.000253646847498452	0.000186629560343158	0.000253952635549542	3.008674821491e-05	0.00011429263224076	0.00011429263224076	0.000132510605664121	0.000200131725760741	0.000186871809342243	0.00011429263224076	0.000186629560343158	0.000132813162528117	0.000169743701468501	0.000132510605664121	6.01736775617226e-05	0.000114534881239844	0.000200096537835661	0.000186629560343158	0.000132510605664121	0.000186935348394248	0.000254250680439779	0.000200131725760741	0.00014002008316716	0.000253646847498452	0.000186629560343158	0.000254513537404936	0.0167768759505017	0.0168485790003496	0.0168486804342151	0.0167543217888234	0.0168150749566049	0.0168177361437699	4.23618910383727e-06	2.67341644266442e-06	2.50514383707184e-06	4.23618910383726e-06	5.68645016246905e-06	5.41472798811769e-06	5.41472798811769e-06	5.41472798811769e-06	3.66945661307679e-05	1.30924684614445e-05	3.14923698809424e-05	1.49022445118324e-05	3.11568548152184e-06	2.21624131324215e-06	6.05113727993237e-06	5.68645016246905e-06
