"Nephrosperma_vanhoutteanum"	"Erythroxylum_sechellarum"	"Dillenia_ferruginea"	"Chrysobalanus_icaco"	"Phoenicophorium_borsigianum"	"Syzygium_wrightii"	"Dillenia_suffruticosa"	"Nepenthes_pervillei"	"Memecylon_eleagni"	"Canthium_bibracteatum"	"Soulamea_terminaloides"	"Pittosporum_senacia"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Unidentified_sp3_M_PL_129"	"Xylocopa_caffra"	"Unidentified_sp2_M_PL_129"	"Hemipyrellia_germana"	"Unidentified_sp1_M_PL_129"	"Pachycerina_seychellensis"	"Ornidia_obesa"	"Eristalinus_vicarians"	"Rhiparida_seychellensis"	"Hemipyrellia_sp1_M_PL_129"	"Mabuya_sechellensis"	"Rhynchium_brunneum"	"Phelsuma_sp1_M_PL_129"	"Chalcidoma_disjunctum"	"Dichaetomyia_fasciculifera"	"Neophyllomyza_approximatonervis"	"Simosyrphus_aegyptius"	"Tricimba_seychellensis"
"Soulamea_terminaloides"	7.13508785275142e-07	7.14985222164763e-07	0.00101181958173941	9.05390807364485e-07	4.87848688759713e-07	9.09307912410509e-07	2.27953700387897e-07	0.000678733746454945	1.39537670515321e-06	7.14985222164763e-07	1.00772963995054	0.000674520651302337	2.26813931885958e-07	2.04132538697362e-05	3.39217454917587e-05	4.83658518270264e-08	1.62616229586571e-08	1.13976850193949e-08	1.62616229586571e-08	2.02847574866153e-05	0.0202356195390701	3.57492611082382e-08	3.38110665638872e-05	1.36095593467277e-05	0.0201748291906456	1.35746749290989e-05	1.81861582482102e-08	1.78746305541191e-08	4.19697844240482e-08	3.48844176288302e-08	0.0201545927990108	0.0201545927990108	1.78746305541191e-08	0.0201545927990108
"Pittosporum_senacia"	9.71830596612682e-07	9.75075571738858e-07	7.72684604778147e-06	9.03329862191231e-09	9.72846671381315e-07	1.06850714974257e-08	3.85845927107904e-09	0.00336342051421607	4.34993295668379e-06	9.75075571738858e-07	0.00337260325651168	1.00334898730687	3.83916697472365e-09	3.45525027725128e-07	6.76452718833808e-05	5.14811384012259e-10	3.24282223793772e-08	1.92922963553952e-10	3.24282223793772e-08	1.55051732339642e-07	0.100469619206102	4.87537785869429e-08	6.7422947205277e-05	6.73771586082384e-05	6.76066020511893e-05	6.72684102843213e-05	2.13701429948515e-10	2.43768892934714e-08	3.26080546503713e-08	1.08748323917095e-07	6.74520651302336e-05	6.74520651302336e-05	2.43768892934714e-08	6.74520651302336e-05
"Excoecaria_benthiamiana"	0.00112029051495156	0.00112291169961974	0.00112229200483906	0.00112097715189267	2.07286671836015e-06	0.00112622297166592	0.00112084230503994	4.60548496778207e-06	0.00112150739935419	0.00112291169961974	1.13406965942979e-06	3.83916697472365e-09	1.00111523809351	0.100371428416327	0.000144133332483309	5.98903644964072e-05	6.90955572786718e-08	5.6042115251997e-05	6.90955572786718e-08	8.23362045931883e-05	1.15175009241709e-07	5.61455849809871e-05	2.25379497961368e-05	2.81297946832104e-05	2.24685214899697e-05	9.21096993556413e-08	2.25244594333183e-05	2.80727924904936e-05	5.98674765983704e-05	2.80376849838548e-05	2.26813931885958e-08	2.26813931885958e-08	2.80727924904936e-05	2.26813931885958e-08
"Apis_mellifera"	0.0112029051495156	0.0112291169961974	0.0112229200483906	0.0112097715189267	2.07286671836015e-05	0.0112622297166592	0.0112084230503994	4.60548496778207e-05	0.0112150739935419	0.0112291169961974	1.13406965942979e-05	3.83916697472365e-08	0.0111523809351474	1.00371428416327	0.00144133332483309	0.000598903644964072	6.90955572786718e-07	0.00056042115251997	6.90955572786718e-07	0.000823362045931883	1.15175009241709e-06	0.000561455849809871	0.000225379497961368	0.000281297946832104	0.000224685214899697	9.21096993556413e-07	0.000225244594333183	0.000280727924904936	0.000598674765983704	0.000280376849838548	2.26813931885958e-07	2.26813931885958e-07	0.000280727924904936	2.26813931885958e-07
"Lasioglossum_mahense"	0.014367691756823	0.0144157699808881	0.0143965992118859	3.03633396727281e-05	0.0144192288472295	5.44729113347708e-05	2.06939457980344e-05	0.0144228675340279	0.0144121595970065	0.0144157699808881	2.42298182083991e-05	9.6636102690544e-06	2.05904760690442e-05	0.00185314284621398	1.00261704584402	2.10156954911969e-06	0.000480640961574316	1.03469728990172e-06	0.000480640961574316	0.000290033553786838	0.000289908308071632	0.000720788499044405	0.000576389334918276	0.00064876134060572	0.000288416580601886	0.000288457350680558	1.08945822669542e-06	0.000360394249522202	0.000480012516787463	0.000360303989925162	4.84596364167982e-07	4.84596364167982e-07	0.000360394249522202	4.84596364167982e-07
"Nectarinia_dussumieri"	8.05895526477864e-05	3.02012670609644e-05	0.000119810821468587	0.0502536267571229	1.05783702136897e-07	0.0504049760010472	3.00956605509584e-05	2.63906879981597e-07	3.01636382760749e-05	3.02012670609644e-05	1.20914629567566e-07	2.57405692006129e-10	2.99451822482036e-05	0.00269506640233832	7.3554934219189e-06	1.00268322041193	3.52612340456323e-09	1.50478302754792e-06	3.52612340456323e-09	0.00268561662835441	7.72217076018387e-09	1.51006335304822e-06	2.40149456697137e-06	7.59369094501503e-07	2.39863472196309e-06	5.27813759963194e-09	0.00100809952002094	7.5503167652411e-07	0.00101078583844254	7.54090956901871e-07	2.41829259135132e-09	2.41829259135132e-09	7.5503167652411e-07	2.41829259135132e-09
"Unidentified_sp3_M_PL_129"	4.82137307275941e-05	4.83750670499601e-05	4.83107356103554e-05	1.01890401586336e-07	0.100719527613581	1.82795004479097e-07	6.94427711343435e-08	4.83988843423756e-05	4.83629516678069e-05	4.83750670499601e-05	8.13081147932855e-08	3.24282223793772e-08	6.90955572786718e-08	6.21860015508046e-06	0.00336448673102021	7.05224680912647e-09	1.00335731758712	3.47213855671718e-09	0.00335731758711938	9.73266959016234e-07	9.72846671381315e-07	2.418753352498e-06	1.93419239905462e-06	2.17705147854268e-06	9.67840874502973e-07	9.67977686847511e-07	3.65590008958193e-09	1.209376676249e-06	1.61078025767605e-06	1.20907379169517e-06	1.62616229586571e-09	1.62616229586571e-09	1.209376676249e-06	1.62616229586571e-09
"Xylocopa_caffra"	5.62960057764604e-05	5.64277235989821e-05	5.63965831577415e-05	5.63305101453601e-05	1.04164156701515e-07	5.65941191791918e-05	0.100558836296736	2.31431405416184e-07	5.63571557464417e-05	5.64277235989821e-05	5.69884250969743e-08	1.92922963553952e-10	5.6042115251997e-05	0.00504379037267973	7.24288102931203e-06	3.00956605509584e-06	3.47213855671718e-09	1.00502794181484	3.47213855671718e-09	4.13749771825067e-06	5.78768890661857e-09	2.8213861799491e-06	1.13256029126315e-06	1.41355752176937e-06	1.12907143165677e-06	4.62862810832368e-09	1.13188238358384e-06	1.41069308997455e-06	3.00841590946585e-06	1.40892889366104e-06	1.13976850193949e-09	1.13976850193949e-09	1.41069308997455e-06	1.13976850193949e-09
"Unidentified_sp2_M_PL_129"	4.8213730727594e-05	4.83750670499601e-05	4.83107356103553e-05	1.01890401586336e-07	0.100719527613581	1.82795004479097e-07	6.94427711343435e-08	4.83988843423756e-05	4.83629516678069e-05	4.83750670499601e-05	8.13081147932855e-08	3.24282223793772e-08	6.90955572786718e-08	6.21860015508047e-06	0.00336448673102021	7.05224680912646e-09	0.00335731758711938	3.47213855671718e-09	1.00335731758712	9.73266959016234e-07	9.72846671381315e-07	2.418753352498e-06	1.93419239905462e-06	2.17705147854268e-06	9.67840874502973e-07	9.67977686847511e-07	3.65590008958193e-09	1.209376676249e-06	1.61078025767605e-06	1.20907379169517e-06	1.62616229586571e-09	1.62616229586571e-09	1.209376676249e-06	1.62616229586571e-09
"Hemipyrellia_germana"	7.08646385803802e-05	3.72996850827042e-05	0.0335195897295684	0.0335323260518149	9.73266959016233e-06	0.0336333441921222	2.75833181216711e-05	4.34595174715625e-05	3.72965080800625e-05	3.72996850827042e-05	3.38079291443588e-05	5.16839107798805e-08	2.74454015310628e-05	0.00247008613779565	0.000676744958835954	0.00179041108556961	3.24422319672078e-07	1.37916590608356e-06	3.24422319672078e-07	1.00246080288016	1.55051732339641e-06	1.86498425413521e-06	0.0006712609849408	1.80160305143281e-06	0.000671067953174255	8.69190349431251e-07	0.000672666883842445	9.32492127067605e-07	0.000675029038461791	9.32412702001562e-07	6.76158582887176e-07	6.76158582887176e-07	9.32492127067605e-07	6.76158582887176e-07
"Unidentified_sp1_M_PL_129"	9.71830596612682e-06	9.75075571738858e-06	7.72684604778147e-05	9.03329862191231e-08	9.72846671381315e-06	1.06850714974257e-07	3.85845927107904e-08	0.0336342051421607	4.34993295668379e-05	9.75075571738858e-06	0.0337260325651168	0.0334898730687005	3.83916697472365e-08	3.45525027725128e-06	0.000676452718833808	5.14811384012258e-09	3.24282223793772e-07	1.92922963553952e-09	3.24282223793772e-07	1.55051732339642e-06	1.00469619206102	4.87537785869429e-07	0.00067422947205277	0.000673771586082384	0.000676066020511893	0.000672684102843213	2.13701429948515e-09	2.43768892934714e-07	3.26080546503713e-07	1.08748323917095e-06	0.000674520651302336	0.000674520651302336	2.43768892934714e-07	0.000674520651302336
"Pachycerina_seychellensis"	6.42477309204489e-05	0.0503156906707967	6.43706514077298e-05	2.82415448708527e-05	3.628130028747e-05	2.84339262009898e-05	2.8213861799491e-05	3.63540763409692e-05	6.43900341471065e-05	0.0503156906707967	8.93731527705954e-08	2.43768892934714e-08	2.80727924904936e-05	0.00252655132414442	0.00252275974665542	1.51006335304822e-06	1.209376676249e-06	1.41069308997455e-06	1.209376676249e-06	2.79747638120282e-06	7.31306678804144e-07	1.00251578453354	2.01449455497398e-06	2.33683238049704e-06	1.28920049121001e-06	7.27081526819384e-07	5.68678524019796e-07	0.00125789226676992	2.71026955470143e-06	1.60975085367766e-06	1.78746305541191e-09	1.78746305541191e-09	0.00125789226676992	1.78746305541191e-09
"Ornidia_obesa"	4.02005972028798e-05	4.02898910994796e-05	0.0502244991422114	4.49520988734569e-05	2.90128859858193e-05	4.51545635594735e-05	1.13256029126315e-05	0.0503141253695348	9.07428527111839e-05	4.02898910994796e-05	8.45276664097179e-05	3.37114736026385e-05	1.12689748980684e-05	0.00101420774082615	0.00201736267221397	2.40149456697137e-06	9.67096199527309e-07	5.66280145631577e-07	9.67096199527309e-07	0.0010068914774112	0.00101134420807915	2.01449455497398e-06	1.00201077249023	0.00100855107870847	0.00100618053617242	0.0010062825073907	9.0309127118947e-07	1.00724727748699e-06	2.24311117795213e-06	2.2685713177796e-06	1.69055332819436e-06	1.69055332819436e-06	1.00724727748699e-06	1.69055332819436e-06
"Eristalinus_vicarians"	4.65949361436074e-05	4.67366476099409e-05	9.71517741323858e-05	1.41929459489019e-05	3.26557721781403e-05	1.43135448102386e-05	1.41355752176937e-05	0.0503304021612914	0.0502854036301462	4.67366476099409e-05	3.40238983668193e-05	3.36885793041192e-05	1.40648973416052e-05	0.00126584076074447	0.00227066469212002	7.59369094501504e-07	1.08852573927134e-06	7.06778760884683e-07	1.08852573927134e-06	2.70240457714922e-06	0.00101065737912358	2.33683238049704e-06	0.00100855107870847	1.00226374313398	2.6235134499841e-06	0.00100660804322583	2.86270896204773e-07	1.16841619024852e-06	1.83943543432502e-06	0.00125713509075366	6.80477967336387e-07	6.80477967336387e-07	1.16841619024852e-06	6.80477967336387e-07
"Rhiparida_seychellensis"	2.57430806620477e-05	2.57840098242002e-05	0.050210164751971	4.49075901397958e-05	1.45176131175446e-05	4.5085752531828e-05	1.12907143165677e-05	9.88620566501095e-05	2.58508926792765e-05	2.57840098242002e-05	0.0504370729766139	3.38033010255946e-05	1.12342607449849e-05	0.00101108346704864	0.0010094580321066	2.39863472196309e-06	4.83920437251486e-07	5.64535715828385e-07	4.83920437251487e-07	0.00100660192976138	0.00101409903076784	1.28920049121001e-06	0.00100618053617242	2.6235134499841e-06	1.00201294475457	1.97724113300219e-06	9.01715050636561e-07	6.44600245605004e-07	1.75981773937148e-06	6.46272316981914e-07	0.00100874145953228	0.00100874145953228	6.44600245605004e-07	0.00100874145953228
"Hemipyrellia_sp1_M_PL_129"	2.89863839601917e-05	2.90832610727754e-05	0.000129850738654724	1.7955654805873e-07	2.90393306054254e-05	2.28552846531978e-07	9.25725621664737e-08	0.100498400000415	0.00012992345773433	2.90832610727754e-05	6.78733746454945e-05	6.72684102843213e-05	9.21096993556413e-08	8.28987294200772e-06	0.00201920145476391	1.05562751992639e-08	9.67977686847512e-07	4.62862810832368e-09	9.67977686847512e-07	2.60757104829375e-06	0.00201805230852964	1.45416305363877e-06	0.00201256501478139	0.00201321608645166	3.95448226600438e-06	1.00200996800001	4.57105693063957e-09	7.27081526819384e-07	9.70783855603696e-07	3.24808644335825e-06	1.35746749290989e-06	1.35746749290989e-06	7.27081526819384e-07	1.35746749290989e-06
"Mabuya_sechellensis"	0.000123331240826427	2.27471409607918e-05	9.0080574272415e-05	0.000190601099819657	1.09677002687458e-07	0.100492283502395	2.26376476716767e-05	2.28552846531978e-07	2.27188294191562e-05	2.27471409607918e-05	9.09307912410509e-08	2.13701429948515e-10	2.25244594333183e-05	0.00202720134899865	7.62620758686791e-06	0.00201619904004189	3.65590008958193e-09	1.13188238358384e-06	3.65590008958194e-09	0.00201800065152734	6.41104289845544e-09	1.13735704803959e-06	1.80618254237894e-06	5.72541792409546e-07	1.80343010127312e-06	4.57105693063957e-09	1.00200984567005	5.68678524019796e-07	0.00201395671140878	5.67970735478906e-07	1.81861582482102e-09	1.81861582482102e-09	5.68678524019796e-07	1.81861582482102e-09
"Rhynchium_brunneum"	6.42477309204489e-05	0.100441003954005	6.43706514077298e-05	2.82415448708527e-05	3.628130028747e-05	2.84339262009898e-05	2.8213861799491e-05	3.63540763409692e-05	6.43900341471064e-05	0.000190377387588677	8.93731527705954e-08	2.43768892934714e-08	2.80727924904936e-05	0.00252655132414442	0.00252275974665542	1.51006335304822e-06	1.209376676249e-06	1.41069308997455e-06	1.209376676249e-06	2.79747638120282e-06	7.31306678804143e-07	0.00251578453353983	2.01449455497398e-06	2.33683238049704e-06	1.28920049121001e-06	7.27081526819384e-07	5.68678524019796e-07	1.00251102509885	2.71026955470143e-06	1.60975085367766e-06	1.78746305541191e-09	1.78746305541191e-09	4.75943468971693e-06	1.78746305541191e-09
"Phelsuma_sp1_M_PL_129"	0.0501879298316432	5.42053910940285e-05	8.78859625075141e-05	0.000114224482144402	2.41617038651408e-05	0.0503489177852195	3.00841590946585e-05	2.42695963900924e-05	5.41617402609269e-05	5.42053910940285e-05	1.04924461060121e-07	1.63040273251856e-08	2.99337382991852e-05	0.00269403644692667	0.00168004380875612	0.00101078583844254	8.05390128838026e-07	1.50420795473292e-06	8.05390128838026e-07	0.00101254355769269	4.89120819755569e-07	2.71026955470143e-06	2.24311117795213e-06	1.83943543432502e-06	1.75981773937148e-06	4.85391927801848e-07	0.00100697835570439	1.35513477735071e-06	1.00267990935009	1.35404350652317e-06	2.09848922120241e-09	2.09848922120241e-09	1.35513477735071e-06	2.09848922120241e-09
"Chalcidoma_disjunctum"	6.42034883270232e-05	6.43900341471065e-05	6.44528096100472e-05	2.82063353497451e-05	3.62722137508552e-05	2.83985367739453e-05	2.81785778732208e-05	0.000162404322167913	0.100440883802558	6.43900341471065e-05	1.74422088144151e-07	1.08748323917095e-07	2.80376849838547e-05	0.00252339164854693	0.00252212792947613	1.50818191380374e-06	1.20907379169517e-06	1.40892889366104e-06	1.20907379169517e-06	2.79723810600469e-06	3.26244971751285e-06	3.21950170735532e-06	4.5371426355592e-06	0.00251427018150731	1.29254463396383e-06	3.24808644335825e-06	5.67970735478906e-07	1.60975085367766e-06	2.70808701304635e-06	1.00251102209506	3.48844176288302e-09	3.48844176288302e-09	1.60975085367766e-06	3.48844176288302e-09
"Dichaetomyia_fasciculifera"	7.13508785275142e-08	7.14985222164763e-08	0.000101181958173941	9.05390807364485e-08	4.87848688759713e-08	9.09307912410509e-08	2.27953700387897e-08	6.78733746454945e-05	1.39537670515321e-07	7.14985222164763e-08	0.100772963995054	6.74520651302336e-05	2.26813931885958e-08	2.04132538697362e-06	3.39217454917587e-06	4.83658518270264e-09	1.62616229586571e-09	1.13976850193949e-09	1.62616229586571e-09	2.02847574866153e-06	0.00202356195390701	3.57492611082382e-09	3.38110665638872e-06	1.36095593467277e-06	0.00201748291906455	1.35746749290989e-06	1.81861582482102e-09	1.78746305541191e-09	4.19697844240483e-09	3.48844176288302e-09	1.0020154592799	0.00201545927990108	1.78746305541191e-09	0.00201545927990108
"Neophyllomyza_approximatonervis"	7.13508785275142e-08	7.14985222164763e-08	0.000101181958173941	9.05390807364485e-08	4.87848688759713e-08	9.09307912410509e-08	2.27953700387897e-08	6.78733746454945e-05	1.39537670515321e-07	7.14985222164763e-08	0.100772963995054	6.74520651302336e-05	2.26813931885958e-08	2.04132538697362e-06	3.39217454917587e-06	4.83658518270264e-09	1.62616229586571e-09	1.13976850193949e-09	1.62616229586571e-09	2.02847574866153e-06	0.00202356195390701	3.57492611082382e-09	3.38110665638872e-06	1.36095593467277e-06	0.00201748291906455	1.35746749290989e-06	1.81861582482102e-09	1.78746305541191e-09	4.19697844240483e-09	3.48844176288302e-09	0.00201545927990108	1.0020154592799	1.78746305541191e-09	0.00201545927990108
"Simosyrphus_aegyptius"	6.42477309204489e-05	0.000190377387588677	6.43706514077298e-05	2.82415448708527e-05	3.628130028747e-05	2.84339262009898e-05	2.8213861799491e-05	3.63540763409692e-05	6.43900341471064e-05	0.100441003954005	8.93731527705954e-08	2.43768892934714e-08	2.80727924904936e-05	0.00252655132414442	0.00252275974665542	1.51006335304822e-06	1.209376676249e-06	1.41069308997455e-06	1.209376676249e-06	2.79747638120282e-06	7.31306678804143e-07	0.00251578453353983	2.01449455497398e-06	2.33683238049704e-06	1.28920049121001e-06	7.27081526819384e-07	5.68678524019796e-07	4.75943468971693e-06	2.71026955470143e-06	1.60975085367766e-06	1.78746305541191e-09	1.78746305541191e-09	1.00251102509885	1.78746305541191e-09
"Tricimba_seychellensis"	7.13508785275142e-08	7.14985222164763e-08	0.000101181958173941	9.05390807364485e-08	4.87848688759713e-08	9.09307912410509e-08	2.27953700387897e-08	6.78733746454945e-05	1.39537670515321e-07	7.14985222164763e-08	0.100772963995054	6.74520651302337e-05	2.26813931885958e-08	2.04132538697362e-06	3.39217454917587e-06	4.83658518270264e-09	1.62616229586571e-09	1.13976850193949e-09	1.62616229586571e-09	2.02847574866153e-06	0.00202356195390701	3.57492611082382e-09	3.38110665638872e-06	1.36095593467277e-06	0.00201748291906455	1.35746749290989e-06	1.81861582482102e-09	1.78746305541191e-09	4.19697844240483e-09	3.48844176288302e-09	0.00201545927990108	0.00201545927990108	1.78746305541191e-09	1.0020154592799
