"Phoenicophorium_borsigianum"	"Nephrosperma_vanhoutteanum"	"Dillenia_ferruginea"	"Erythroxylum_sechellarum"	"Psychotria_pervillei"	"Paragenipa_wrightii"	"Northea_hornei"	"Lasioglossum_mahense"	"Apis_mellifera"	"Unidentified_sp6_M_PL_096"	"Forcipomyia_sp1_M_PL_096"	"Unidentified_sp4_M_PL_096"	"Unidentified_sp5_M_PL_096"	"Rhiparida_seychellensis"	"Scaptodrosophila_sp1_M_PL_096"	"Lygistorrhina_sp1_M_PL_096"	"Nectarinia_dussumieri"	"Neophyllomyza_approximatonervis"	"Unidentified_sp7_M_PL_096"	"Phelsuma_sp1_M_PL_096"	"Hemipyrellia_germana"	"Cratopus_aurostriatus"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_096"	"Unidentified_sp2_M_PL_096"	"Unidentified_sp3_M_PL_096"
"Forcipomyia_sp1_M_PL_096"	0.100758283857801	3.3923883710732e-05	6.56128450234057e-05	6.54499465143876e-05	5.28259145113905e-05	3.38811703756819e-05	1.23392164652518e-07	0.00063576718749258	0.00063576718749258	0.000629739274111255	1.00062973927411	0.000634446539629796	0.000629739274111255	0.000630832821528312	0.000629739274111255	0.000631375522774114	2.42036488807415e-06	0.000631059921974039	0.000629739274111255	8.54266701000925e-07	0.000629739274111255	0.000629739274111255	1.09354741705676e-06	0.000629739274111255	0.000629739274111255	0.000629739274111255
"Unidentified_sp4_M_PL_096"	0.0203022892681535	0.0201395200531253	0.0201824024259735	0.0201457808100418	8.92405638021856e-05	0.020114254118633	3.66137703716646e-05	0.00214310135465418	0.00214310135465418	0.000126889307925959	0.000126889307925959	1.00214087034056	0.000126889307925959	0.000463262681692185	0.000126889307925959	0.000630533828177005	0.000340435076379864	0.000129120322021014	0.000126889307925959	0.000505318689846716	0.000126889307925959	0.000126889307925959	0.000336373373766226	0.000126889307925959	0.000126889307925959	0.000126889307925959
"Unidentified_sp5_M_PL_096"	0.100758283857801	3.3923883710732e-05	6.56128450234057e-05	6.54499465143876e-05	5.28259145113905e-05	3.38811703756819e-05	1.23392164652518e-07	0.000635767187492581	0.000635767187492581	0.000629739274111255	0.000629739274111255	0.000634446539629796	1.00062973927411	0.000630832821528312	0.000629739274111255	0.000631375522774114	2.42036488807415e-06	0.000631059921974039	0.000629739274111255	8.54266701000925e-07	0.000629739274111255	0.000629739274111255	1.09354741705676e-06	0.000629739274111255	0.000629739274111255	0.000629739274111255
"Rhiparida_seychellensis"	0.0504666257222649	6.19850720011019e-05	0.0502312079913051	7.77051178693395e-05	8.25700498045262e-05	6.18371659337951e-05	2.81698909221838e-05	0.00116022095547557	0.00116022095547557	0.000315416410764156	0.000315416410764156	0.00115815670423046	0.000315416410764156	1.00115260321062	0.000315416410764156	0.000317359038710889	0.000840659545646309	0.000317480662009269	0.000315416410764156	2.95812134613674e-06	0.000315416410764156	0.000315416410764156	0.000837186799855086	0.000315416410764156	0.000315416410764156	0.000315416410764156
"Scaptodrosophila_sp1_M_PL_096"	0.100758283857801	3.3923883710732e-05	6.56128450234057e-05	6.54499465143877e-05	5.28259145113905e-05	3.38811703756819e-05	1.23392164652518e-07	0.00063576718749258	0.00063576718749258	0.000629739274111255	0.000629739274111255	0.000634446539629796	0.000629739274111255	0.000630832821528312	1.00062973927411	0.000631375522774114	2.42036488807415e-06	0.000631059921974039	0.000629739274111255	8.54266701000925e-07	0.000629739274111255	0.000629739274111255	1.09354741705676e-06	0.000629739274111255	0.000629739274111255	0.000629739274111255
"Lygistorrhina_sp1_M_PL_096"	0.0505100418219292	8.42341716334454e-05	0.000100276639429921	0.0501626159893026	6.85849876570677e-05	8.41283312466483e-05	2.19068902142692e-07	0.00157804919513394	0.00157804919513394	0.000315687761387057	0.000315687761387057	0.00157633457044251	0.000315687761387057	0.000317359038710889	0.000315687761387057	1.00156975316112	3.39685546036585e-06	0.000317402386078484	0.000315687761387057	2.11680773594327e-06	0.000315687761387057	0.000315687761387057	1.67127732383202e-06	0.000315687761387057	0.000315687761387057	0.000315687761387057
"Nectarinia_dussumieri"	0.000129086127363955	0.000142175191760479	0.0335779745280908	5.83112804354341e-05	0.0335245874902541	5.81980519200885e-05	0.0335197683402761	0.00140550648122279	0.00140550648122279	8.06788296024716e-07	8.06788296024716e-07	0.00056739179396644	8.06788296024716e-07	0.000560439697097538	8.06788296024716e-07	2.26457030691057e-06	1.00307373601307	0.000838921475552377	8.06788296024716e-07	0.00167954279680782	8.06788296024716e-07	8.06788296024716e-07	0.000559632908801514	8.06788296024716e-07	8.06788296024716e-07	8.06788296024716e-07
"Neophyllomyza_approximatonervis"	0.0504847937579232	5.92062055991966e-05	0.000117042061334949	7.48970036585663e-05	0.0501730097022083	5.90268843546421e-05	4.21253950221733e-05	0.00157712604760774	0.00157712604760774	0.00031552996098702	0.00031552996098702	0.000322800805052535	0.00031552996098702	0.000317480662009269	0.00031552996098702	0.000317402386078484	0.00125838221332857	1.00156985520354	0.00031552996098702	3.58642489108858e-06	0.00031552996098702	0.00031552996098702	1.95070102224916e-06	0.00031552996098702	0.00031552996098702	0.00031552996098702
"Unidentified_sp7_M_PL_096"	0.100758283857801	3.3923883710732e-05	6.56128450234056e-05	6.54499465143877e-05	5.28259145113905e-05	3.38811703756819e-05	1.23392164652518e-07	0.00063576718749258	0.00063576718749258	0.000629739274111255	0.000629739274111255	0.000634446539629796	0.000629739274111254	0.000630832821528312	0.000629739274111255	0.000631375522774114	2.42036488807415e-06	0.00063105992197404	1.00062973927411	8.54266701000925e-07	0.000629739274111255	0.000629739274111255	1.09354741705676e-06	0.000629739274111255	0.000629739274111255	0.000629739274111255
"Phelsuma_sp1_M_PL_096"	6.8341336080074e-05	0.0502559823087006	0.000151859279738177	6.75869754177123e-05	0.000126371661623525	6.74811350309151e-05	0.05027247831351	0.00126645601615738	0.00126645601615738	4.27133350500463e-07	4.27133350500463e-07	0.00126329672461679	4.27133350500463e-07	2.95812134613674e-06	4.27133350500463e-07	2.11680773594327e-06	0.00251931419521173	3.58642489108858e-06	4.27133350500463e-07	1.00377002347339	4.27133350500463e-07	4.27133350500463e-07	2.53098799563627e-06	4.27133350500463e-07	4.27133350500463e-07	4.27133350500463e-07
"Hemipyrellia_germana"	0.100758283857801	3.3923883710732e-05	6.56128450234056e-05	6.54499465143877e-05	5.28259145113905e-05	3.38811703756819e-05	1.23392164652518e-07	0.000635767187492581	0.000635767187492581	0.000629739274111255	0.000629739274111255	0.000634446539629796	0.000629739274111255	0.000630832821528312	0.000629739274111255	0.000631375522774115	2.42036488807415e-06	0.00063105992197404	0.000629739274111255	8.54266701000925e-07	1.00062973927411	0.000629739274111255	1.09354741705676e-06	0.000629739274111255	0.000629739274111255	0.000629739274111255
"Cratopus_aurostriatus"	0.100758283857801	3.3923883710732e-05	6.56128450234057e-05	6.54499465143877e-05	5.28259145113905e-05	3.38811703756819e-05	1.23392164652518e-07	0.00063576718749258	0.00063576718749258	0.000629739274111255	0.000629739274111255	0.000634446539629796	0.000629739274111255	0.000630832821528312	0.000629739274111255	0.000631375522774114	2.42036488807415e-06	0.00063105992197404	0.000629739274111255	8.54266701000925e-07	0.000629739274111255	1.00062973927411	1.09354741705676e-06	0.000629739274111255	0.000629739274111255	0.000629739274111255
"Ornidia_obesa"	0.000174967586729082	9.00462602914719e-05	0.100396803137587	8.99602892242915e-05	0.000112314185097662	8.97931614919083e-05	5.6216389679715e-05	0.00168467472345857	0.00168467472345857	1.09354741705676e-06	1.09354741705676e-06	0.00168186686883113	1.09354741705676e-06	0.00167437359971017	1.09354741705676e-06	3.34255464766405e-06	0.00167889872640454	3.90140204449831e-06	1.09354741705676e-06	5.06197599127255e-06	1.09354741705676e-06	1.09354741705676e-06	1.00167328005229	1.09354741705676e-06	1.09354741705676e-06	1.09354741705676e-06
"Unidentified_sp1_M_PL_096"	0.100758283857801	3.3923883710732e-05	6.56128450234057e-05	6.54499465143877e-05	5.28259145113905e-05	3.38811703756819e-05	1.23392164652518e-07	0.00063576718749258	0.00063576718749258	0.000629739274111255	0.000629739274111255	0.000634446539629796	0.000629739274111255	0.000630832821528312	0.000629739274111255	0.000631375522774114	2.42036488807415e-06	0.00063105992197404	0.000629739274111255	8.54266701000925e-07	0.000629739274111255	0.000629739274111255	1.09354741705676e-06	1.00062973927411	0.000629739274111255	0.000629739274111255
"Unidentified_sp2_M_PL_096"	0.100758283857801	3.3923883710732e-05	6.56128450234057e-05	6.54499465143877e-05	5.28259145113905e-05	3.38811703756819e-05	1.23392164652518e-07	0.000635767187492581	0.000635767187492581	0.000629739274111255	0.000629739274111255	0.000634446539629796	0.000629739274111255	0.000630832821528312	0.000629739274111255	0.000631375522774114	2.42036488807415e-06	0.00063105992197404	0.000629739274111255	8.54266701000925e-07	0.000629739274111255	0.000629739274111255	1.09354741705676e-06	0.000629739274111255	1.00062973927411	0.000629739274111255
"Unidentified_sp3_M_PL_096"	0.100758283857801	3.3923883710732e-05	6.56128450234057e-05	6.54499465143877e-05	5.28259145113905e-05	3.38811703756819e-05	1.23392164652518e-07	0.00063576718749258	0.00063576718749258	0.000629739274111255	0.000629739274111255	0.000634446539629796	0.000629739274111255	0.000630832821528312	0.000629739274111255	0.000631375522774114	2.42036488807415e-06	0.00063105992197404	0.000629739274111255	8.54266701000925e-07	0.000629739274111255	0.000629739274111255	1.09354741705676e-06	0.000629739274111255	0.000629739274111255	1.00062973927411
