"Eryngium_stenophyllum"	"Eryngium_floribundum"	"Baccharis_articulata"	"Hysterionica_pinifolia"	"Eryngium_horridum"	"Gerardia_genistifolia"	"Eupatorium_subhastatum"	"Senecio_grisebachii"	"Baccharis_tandilensis"	"Oxalis_cordobensis"	"Achyrocline_satureoides"	"Gomphrena_perennis"	"Eupatorium_tenacetifolium"	"Hypochaeris_rosengurtii"	"Lathyrus_pubescens"	"Vernonia_echioides"	"Eupatorium_squarrulosum"	"Hypericum_connatum"	"Oenothera_indecora"	"Oxalis_articulata"	"Senecio_madagascariensis"	"Dodonaea_viscosa"	"Eupatorium_bupleurifolium"	"Eupatorium_macrocephalum"	"Habranthus_andersoni"	"Habranthus_gracilifolius"	"Hypochaeris_pampasica"	"Lathyrus_nervosus"	"Rodophiala_bifidum"	"Senecio_arechavaletae"	"Senecio_bravensis"	"Sommerfeltia_spinulosa"	"Stevia_satureiifolia"	"Augochlora_semiramis"	"Apis_mellifera"	"Astylus_quadrilineatus"	"Toxomerus_sp1_M_PL_072_02"	"Camponotus_sp1_M_PL_072_02"	"Chilicola_sp1_M_PL_072_02"	"Polybia_scutellaris"	"Unidentified_sp16_M_PL_072_02"	"Unidentified_sp17_M_PL_072_02"	"Unidentified_sp5_M_PL_072_02"	"Vanessa_sp1_M_PL_072_02"	"Xylocopa_ciliata"	"Chrysodina_sp1_M_PL_072_02"	"Lucilia_sericata"	"Unidentified_sp21_M_PL_072_02"	"Allograpta_sp1_M_PL_072_02"	"Augochlorella_ephyra"	"Cochliomyia_macellaria"	"Discodon_sp2_M_PL_072_02"	"Palpada_sp1_M_PL_072_02"	"Platycheirus_sp1_M_PL_072_02"	"Unidentified_sp14_M_PL_072_02"	"Unidentified_sp2_M_PL_072_02"	"Unidentified_sp8_M_PL_072_02"	"Augochloropsis_sp1_M_PL_072_02"	"Chauliognathus_scriptus"	"Discodon_sp1_M_PL_072_02"	"Euptoieta_claudia_hortensia"	"Lerodea_eufala"	"Panurgillus_sp1_M_PL_072_02"	"Strymon_eurytulus"	"Unidentified_sp12_M_PL_072_02"	"Unidentified_sp7_M_PL_072_02"	"Villa_sp1_M_PL_072_02"	"Xylocopa_augusti"	"Alophophion_sp1_M_PL_072_02"	"Augochloropsis_erato"	"Bombus_bellicosus"	"Brachygastra_lechiguana"	"Chauliognathus_sp1_M_PL_072_02"	"Coelioxys_sp1_M_PL_072_02"	"Corticea_immocerina"	"Dactylozodes_sp1_M_PL_072_02"	"Emesis_russula"	"Libythea_carinenta"	"Pampasatyrus_gyrtone"	"Podagritus_sp1_M_PL_072_02"	"Polistes_sp1_M_PL_072_02"	"Pyrgus_sp1_M_PL_072_02"	"Ruizantheda_divaricata"	"Stenodynerus_sp1_M_PL_072_02"	"Unidentified_sp1_M_PL_072_02"	"Unidentified_sp10_M_PL_072_02"	"Unidentified_sp11_M_PL_072_02"	"Unidentified_sp13_M_PL_072_02"	"Unidentified_sp15_M_PL_072_02"	"Unidentified_sp18_M_PL_072_02"	"Unidentified_sp19_M_PL_072_02"	"Unidentified_sp20_M_PL_072_02"	"Unidentified_sp3_M_PL_072_02"	"Unidentified_sp4_M_PL_072_02"	"Unidentified_sp6_M_PL_072_02"	"Unidentified_sp9_M_PL_072_02"
"Eupatorium_macrocephalum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Habranthus_andersoni"	0.00202106811080448	2.76377548345388e-06	1.88446067997799e-06	8.25888764026028e-07	1.71185934502813e-06	1.07164471695885e-06	8.79042199781855e-08	2.61923808289096e-06	9.12978801319416e-07	8.78905137004737e-07	6.1684285077252e-07	8.63497678832275e-07	1.78617405242949e-07	6.5504979605308e-07	4.01755718835544e-07	0.00202044318747069	8.48834959587413e-08	4.29254290790202e-07	9.37117832508942e-08	4.29983141221941e-07	4.00432531388684e-07	1.32641962926913e-07	8.44590784789476e-08	0	1.00201327359664	0.00201327359663818	4.28175762421383e-07	1.16609641882288e-09	0.00201327359663818	4.28175762421383e-07	1.32460494730321e-09	1.0785283688196e-09	1.69030710140912e-06	5.99446067389936e-05	9.29049863268423e-06	9.3094021691106e-06	9.28493740488393e-06	9.2392327023277e-06	9.23844972843208e-06	9.24407861284018e-06	0.100663679831909	9.25795950304091e-06	9.24338282499328e-06	5.83048209411437e-08	3.08880779894087e-08	5.29841978921285e-08	9.22885685767546e-06	9.22619431832445e-06	9.22015529092733e-06	3.02302732975912e-08	9.21017755732878e-06	3.89581260793593e-08	9.20648665485039e-06	3.41414704103277e-08	9.21539642424704e-06	5.07092130422736e-05	9.21710402014162e-06	2.54976926509451e-08	2.87231933175686e-08	9.19983406656499e-06	7.32970404782109e-09	7.32970404782109e-09	3.61475760111761e-08	7.32970404782108e-09	2.15705673763921e-08	7.32970404782109e-09	1.70694376620965e-08	2.07603401404771e-08	1.34604334284142e-08	1.31608356354947e-08	0	1.31608356354947e-08	9.18667323092947e-06	4.24417479793706e-09	5.05110796867673e-05	4.46543513107373e-09	9.76713555313171e-10	1.31608356354947e-08	6.35299049250791e-09	1.07164471695885e-08	1.31608356354947e-08	6.35299049250791e-09	1.34604334284142e-08	1.5562357682074e-08	9.76713555313171e-10	9.18667323092947e-06	1.34604334284142e-08	1.31608356354947e-08	1.72699535766455e-08	9.18667323092947e-06	1.5562357682074e-08	9.18667323092947e-06	6.35299049250791e-09	1.5562357682074e-08	2.91026453654551e-08	1.31608356354947e-08
"Habranthus_gracilifolius"	0.00202106811080448	2.76377548345388e-06	1.88446067997799e-06	8.25888764026028e-07	1.71185934502813e-06	1.07164471695885e-06	8.79042199781855e-08	2.61923808289096e-06	9.12978801319416e-07	8.78905137004737e-07	6.1684285077252e-07	8.63497678832275e-07	1.78617405242949e-07	6.5504979605308e-07	4.01755718835544e-07	0.00202044318747069	8.48834959587413e-08	4.29254290790202e-07	9.37117832508942e-08	4.29983141221941e-07	4.00432531388684e-07	1.32641962926913e-07	8.44590784789476e-08	0	0.00201327359663818	1.00201327359664	4.28175762421383e-07	1.16609641882288e-09	0.00201327359663818	4.28175762421383e-07	1.32460494730321e-09	1.0785283688196e-09	1.69030710140912e-06	5.99446067389936e-05	9.29049863268423e-06	9.3094021691106e-06	9.28493740488393e-06	9.2392327023277e-06	9.23844972843208e-06	9.24407861284018e-06	0.100663679831909	9.25795950304091e-06	9.24338282499328e-06	5.83048209411437e-08	3.08880779894087e-08	5.29841978921285e-08	9.22885685767546e-06	9.22619431832445e-06	9.22015529092733e-06	3.02302732975912e-08	9.21017755732878e-06	3.89581260793593e-08	9.20648665485039e-06	3.41414704103277e-08	9.21539642424704e-06	5.07092130422736e-05	9.21710402014162e-06	2.54976926509451e-08	2.87231933175686e-08	9.19983406656499e-06	7.32970404782109e-09	7.32970404782109e-09	3.61475760111761e-08	7.32970404782108e-09	2.15705673763921e-08	7.32970404782109e-09	1.70694376620965e-08	2.07603401404771e-08	1.34604334284142e-08	1.31608356354947e-08	0	1.31608356354947e-08	9.18667323092947e-06	4.24417479793706e-09	5.05110796867673e-05	4.46543513107373e-09	9.76713555313171e-10	1.31608356354947e-08	6.35299049250791e-09	1.07164471695885e-08	1.31608356354947e-08	6.35299049250791e-09	1.34604334284142e-08	1.5562357682074e-08	9.76713555313171e-10	9.18667323092947e-06	1.34604334284142e-08	1.31608356354947e-08	1.72699535766455e-08	9.18667323092947e-06	1.5562357682074e-08	9.18667323092947e-06	6.35299049250791e-09	1.5562357682074e-08	2.91026453654551e-08	1.31608356354947e-08
"Hypochaeris_pampasica"	0.000723829868661916	0.000724861438158037	3.9182868446329e-06	0.000721880651308315	0.000721558971632755	0.00072063583936573	1.99696819463814e-06	0.000720822481729489	3.52891195049163e-06	0.000720616304094648	0.000719258814206737	1.18623060806802e-06	8.06006783608459e-07	0.000718216382757234	9.47499018390401e-07	0.000719607985027906	3.31043961699413e-07	0.000718316060437776	4.74603024758522e-07	0.000718909032383275	4.40018211596393e-07	5.91374176236438e-07	3.29388741890916e-07	0	4.28175762421383e-07	4.28175762421383e-07	1.00071651124622	4.02196126642605e-07	4.28175762421383e-07	0.000716511246215571	5.62366575674163e-07	1.80481422220547e-06	8.69543087343842e-07	0.10031157447018	3.62327616080008e-05	3.28680730249698e-05	4.13961923365506e-05	1.40160513059308e-05	3.48930185933662e-05	1.33693199271167e-05	2.14087881210691e-05	2.13386103646334e-05	2.05315669213929e-05	2.01098063321302e-05	7.29611472544117e-06	2.24946630269665e-05	1.33294716787501e-05	1.5372506664113e-05	3.34012444040084e-06	1.62110076147302e-05	3.34181100528078e-06	1.78648851813966e-05	8.87105161680805e-06	2.3552449055299e-05	1.33014839155742e-05	2.60862926203153e-05	6.76558151289232e-06	1.78368974182206e-05	1.00113481489291e-05	6.74185690073098e-06	5.57511662248302e-06	5.57511662248301e-06	4.79557233540746e-05	5.57511662248301e-06	3.60962844441093e-05	5.57511662248302e-06	1.27592864806443e-05	7.23004586911706e-06	2.79877631759492e-08	3.45172113408589e-06	0	3.45172113408589e-06	3.29013576664508e-06	1.65521980849707e-08	1.79901996256976e-05	2.01501695902115e-08	2.21885354959794e-08	3.45172113408589e-06	5.55292808698703e-06	7.2063583936573e-06	3.45172113408589e-06	5.55292808698703e-06	2.79877631759493e-08	6.55962701484324e-06	2.21885354959794e-08	3.29013576664507e-06	2.79877631759493e-08	3.45172113408589e-06	2.37246121613604e-08	3.29013576664508e-06	6.55962701484323e-06	3.29013576664508e-06	5.55292808698703e-06	6.55962701484323e-06	8.00913868588322e-06	3.45172113408589e-06
"Lathyrus_nervosus"	6.39659942719991e-06	2.37769626470769e-06	0.00201663708907791	6.24524705735554e-06	1.51282479964483e-06	1.71393053451616e-06	0.00201613179750019	0.00201277530843206	3.99483432667981e-06	0.00201100144935122	1.45019816948415e-06	7.03075581860201e-09	1.67093074685301e-06	1.78485003266734e-06	1.30599871992236e-06	1.15518160294716e-06	8.49701874979263e-07	4.03209215122812e-07	8.21300054381506e-07	2.08323876468032e-06	8.53161019793535e-07	1.00728245614196e-06	8.45453365604367e-07	0	1.16609641882288e-09	1.16609641882288e-09	4.02196126642604e-07	1.00200586546846	1.16609641882288e-09	4.02196126642604e-07	5.62483947021623e-07	1.01308848020807e-09	7.4893142587837e-07	5.63074577299646e-05	9.29998702164803e-05	3.70618215153458e-05	7.05097719299369e-05	1.07613164652124e-07	1.00294036565981e-07	1.04226812031006e-07	5.83048209411438e-08	3.68228714977915e-05	7.143068829267e-08	0.100293273422815	2.25340919614024e-05	2.24993578808649e-05	1.44587014041019e-05	4.80002523398164e-05	1.44762841392023e-05	7.65020304900944e-08	1.44662760562107e-05	1.44448769628257e-05	1.44816664501923e-05	1.42597041879839e-07	5.41507678311363e-08	2.24679427763511e-05	4.05384302234645e-08	4.03263265549578e-08	2.50753158893186e-08	4.03978151070926e-08	2.24495047786485e-05	2.24495047786484e-05	3.36208527607543e-05	2.24495047786484e-05	2.02617696041614e-08	2.24495047786484e-05	6.51796673248197e-08	4.97892733432205e-08	1.44045506362708e-05	1.13223631652747e-08	0	1.13223631652747e-08	2.90754519418178e-08	4.24850937489632e-08	2.88795400736791e-08	4.17732686713251e-08	2.24014644166688e-05	1.13223631652747e-08	4.8040361979658e-08	1.71393053451616e-08	1.13223631652747e-08	4.8040361979658e-08	1.44045506362708e-05	1.37529527240439e-08	2.24014644166688e-05	2.90754519418178e-08	1.44045506362708e-05	1.13223631652747e-08	1.4061511637204e-10	2.90754519418178e-08	1.37529527240439e-08	2.90754519418178e-08	4.8040361979658e-08	1.37529527240439e-08	2.23641700936896e-05	1.13223631652747e-08
"Rodophiala_bifidum"	0.00202106811080448	2.76377548345388e-06	1.88446067997799e-06	8.25888764026028e-07	1.71185934502813e-06	1.07164471695885e-06	8.79042199781855e-08	2.61923808289096e-06	9.12978801319416e-07	8.78905137004737e-07	6.1684285077252e-07	8.63497678832275e-07	1.78617405242949e-07	6.5504979605308e-07	4.01755718835544e-07	0.00202044318747069	8.48834959587413e-08	4.29254290790202e-07	9.37117832508942e-08	4.29983141221941e-07	4.00432531388684e-07	1.32641962926913e-07	8.44590784789476e-08	0	0.00201327359663818	0.00201327359663818	4.28175762421383e-07	1.16609641882288e-09	1.00201327359664	4.28175762421383e-07	1.32460494730321e-09	1.0785283688196e-09	1.69030710140912e-06	5.99446067389936e-05	9.29049863268423e-06	9.3094021691106e-06	9.28493740488393e-06	9.2392327023277e-06	9.23844972843208e-06	9.24407861284018e-06	0.100663679831909	9.25795950304091e-06	9.24338282499328e-06	5.83048209411437e-08	3.08880779894087e-08	5.29841978921285e-08	9.22885685767546e-06	9.22619431832445e-06	9.22015529092733e-06	3.02302732975912e-08	9.21017755732878e-06	3.89581260793593e-08	9.20648665485039e-06	3.41414704103277e-08	9.21539642424704e-06	5.07092130422736e-05	9.21710402014162e-06	2.54976926509451e-08	2.87231933175686e-08	9.19983406656499e-06	7.32970404782109e-09	7.32970404782109e-09	3.61475760111761e-08	7.32970404782108e-09	2.15705673763921e-08	7.32970404782109e-09	1.70694376620965e-08	2.07603401404771e-08	1.34604334284142e-08	1.31608356354947e-08	0	1.31608356354947e-08	9.18667323092947e-06	4.24417479793706e-09	5.05110796867673e-05	4.46543513107373e-09	9.76713555313171e-10	1.31608356354947e-08	6.35299049250791e-09	1.07164471695885e-08	1.31608356354947e-08	6.35299049250791e-09	1.34604334284142e-08	1.5562357682074e-08	9.76713555313171e-10	9.18667323092947e-06	1.34604334284142e-08	1.31608356354947e-08	1.72699535766455e-08	9.18667323092947e-06	1.5562357682074e-08	9.18667323092947e-06	6.35299049250791e-09	1.5562357682074e-08	2.91026453654551e-08	1.31608356354947e-08
"Senecio_arechavaletae"	0.000723829868661916	0.000724861438158037	3.9182868446329e-06	0.000721880651308315	0.000721558971632755	0.00072063583936573	1.99696819463814e-06	0.000720822481729489	3.52891195049163e-06	0.000720616304094648	0.000719258814206737	1.18623060806802e-06	8.06006783608459e-07	0.000718216382757234	9.47499018390401e-07	0.000719607985027906	3.31043961699413e-07	0.000718316060437776	4.74603024758522e-07	0.000718909032383275	4.40018211596393e-07	5.91374176236438e-07	3.29388741890916e-07	0	4.28175762421383e-07	4.28175762421383e-07	0.000716511246215571	4.02196126642605e-07	4.28175762421383e-07	1.00071651124622	5.62366575674163e-07	1.80481422220547e-06	8.69543087343842e-07	0.10031157447018	3.62327616080008e-05	3.28680730249698e-05	4.13961923365506e-05	1.40160513059308e-05	3.48930185933662e-05	1.33693199271167e-05	2.14087881210691e-05	2.13386103646334e-05	2.05315669213929e-05	2.01098063321302e-05	7.29611472544117e-06	2.24946630269665e-05	1.33294716787501e-05	1.5372506664113e-05	3.34012444040084e-06	1.62110076147302e-05	3.34181100528078e-06	1.78648851813966e-05	8.87105161680805e-06	2.3552449055299e-05	1.33014839155742e-05	2.60862926203153e-05	6.76558151289232e-06	1.78368974182206e-05	1.00113481489291e-05	6.74185690073098e-06	5.57511662248302e-06	5.57511662248301e-06	4.79557233540746e-05	5.57511662248301e-06	3.60962844441093e-05	5.57511662248302e-06	1.27592864806443e-05	7.23004586911706e-06	2.79877631759492e-08	3.45172113408589e-06	0	3.45172113408589e-06	3.29013576664508e-06	1.65521980849707e-08	1.79901996256976e-05	2.01501695902115e-08	2.21885354959794e-08	3.45172113408589e-06	5.55292808698703e-06	7.2063583936573e-06	3.45172113408589e-06	5.55292808698703e-06	2.79877631759493e-08	6.55962701484324e-06	2.21885354959794e-08	3.29013576664507e-06	2.79877631759493e-08	3.45172113408589e-06	2.37246121613604e-08	3.29013576664508e-06	6.55962701484323e-06	3.29013576664508e-06	5.55292808698703e-06	6.55962701484323e-06	8.00913868588322e-06	3.45172113408589e-06
"Senecio_bravensis"	6.21213984880663e-06	8.23234397586628e-06	5.60820028264446e-06	2.17421387285712e-06	2.78358071460137e-06	2.75922068593838e-06	1.11557786275602e-06	0.00251642543466536	0.00251410753630263	3.3127479571461e-06	0.0025147811825745	1.27037606117855e-06	1.14439523046634e-06	3.06222034670802e-06	6.03930642774145e-07	1.50383466272849e-06	5.45244138583031e-07	5.63783116167045e-07	5.99016324500055e-07	5.66543557866451e-07	6.00019947247443e-07	8.52456228305523e-07	5.42517917890115e-07	0	1.32460494730321e-09	1.32460494730321e-09	5.62366575674163e-07	5.62483947021623e-07	1.32460494730321e-09	5.62366575674163e-07	1.00250901459274	1.41654049288202e-09	9.36383895450206e-07	7.87313205943828e-05	5.96769709679127e-05	5.96743394910024e-05	5.96719359813867e-05	3.15467825691588e-05	5.04159597748661e-05	3.15444956415231e-05	6.62302473651607e-08	2.80930850973571e-05	1.45743644599677e-07	2.81241973510811e-05	1.13646479501577e-07	0.100360583709737	1.32802489964182e-07	3.15498522424954e-05	9.829657012259e-08	8.35185669386004e-08	8.33938388295714e-08	5.03748838629178e-05	8.50202948591187e-08	3.15196244345495e-05	9.27439165167218e-08	2.80915168635062e-05	9.28461585166439e-08	5.03348252894704e-05	6.45069172039644e-08	6.74386372930731e-08	2.91200316850789e-08	2.91200316850789e-08	8.35396438457576e-08	2.91200316850789e-08	2.83308098576404e-08	2.91200316850789e-08	4.43169289582847e-08	4.26904729287374e-08	4.00585734474604e-08	3.92016379803156e-08	0	3.92016379803156e-08	2.82369993127574e-08	2.72622069291515e-08	3.75958665682123e-08	2.86098807616584e-08	1.2395309586178e-08	3.92016379803156e-08	1.67247220989009e-08	2.75922068593838e-08	3.92016379803156e-08	1.67247220989009e-08	4.00585734474605e-08	2.53052792236489e-08	1.2395309586178e-08	2.82369993127574e-08	4.00585734474604e-08	3.92016379803156e-08	2.54075212235709e-08	2.82369993127574e-08	2.53052792236489e-08	2.82369993127574e-08	1.67247220989009e-08	2.53052792236489e-08	2.79602826073929e-05	3.92016379803156e-08
"Sommerfeltia_spinulosa"	1.82324903945067e-06	1.82584745127969e-06	9.86974016280327e-09	1.81833917206125e-06	1.81752889580039e-06	1.81520362560637e-06	5.03014658599029e-09	1.81567375750501e-06	8.88894697856832e-09	1.81515441837443e-06	1.81173504837969e-06	2.98798641830736e-09	2.03024378742685e-09	1.80910927646658e-06	2.38664740148716e-09	1.81261457185871e-06	8.33863883373837e-10	0.00503959273566861	1.19547361400131e-09	1.81085398585208e-06	1.10835821560804e-09	1.48960749681722e-09	8.29694563956967e-10	0	1.0785283688196e-09	1.0785283688196e-09	1.80481422220547e-06	1.01308848020807e-09	1.0785283688196e-09	1.80481422220547e-06	1.41654049288202e-09	1.00503778792145	2.19028485477038e-09	0.000252673991108766	9.12664020352664e-08	8.2791115931914e-08	1.04272524777206e-07	3.53049151282891e-08	8.78917344921064e-08	3.36758688340471e-08	5.39264184409802e-08	5.37496482736357e-08	5.17167932528788e-08	5.06544240104035e-08	1.83781227341087e-08	5.66616197152809e-08	3.35754954124689e-08	3.87216792546926e-08	8.41341168866712e-09	4.08337723292953e-08	8.41765996292389e-09	4.49997107843743e-08	2.23452181783578e-08	5.93260681493678e-08	3.35049972684489e-08	6.57085456431114e-08	1.70417670349932e-08	4.49292126403542e-08	2.52175016345822e-08	1.69820073066271e-08	1.40431149180932e-08	1.40431149180932e-08	1.20795272932178e-07	1.40431149180932e-08	0.100755758428928	1.40431149180932e-08	3.21392606565349e-08	1.82117024411009e-08	7.04981440200233e-11	8.69451167276042e-09	0	8.69451167276043e-09	8.28749563386669e-09	4.16931941686918e-11	4.53153642964676e-08	5.07560946856712e-11	5.58905176221142e-11	8.69451167276042e-09	1.39872244004711e-08	1.81520362560637e-08	8.69451167276043e-09	1.39872244004711e-08	7.04981440200234e-11	1.65229899618218e-08	5.58905176221142e-11	8.28749563386668e-09	7.04981440200233e-11	8.69451167276043e-09	5.97597283661471e-11	8.28749563386669e-09	1.65229899618217e-08	8.28749563386669e-09	1.39872244004711e-08	1.65229899618217e-08	2.01741528611668e-08	8.69451167276042e-09
"Stevia_satureiifolia"	4.58673436421734e-06	2.01571873881876e-06	2.76565301566492e-06	1.22420348517742e-06	1.63008718663119e-06	1.22082124171335e-06	1.09811629305051e-06	0.00335682155523839	2.19636347182247e-06	2.50229486169037e-06	1.81228023194307e-06	5.04052152718732e-09	7.19072182050562e-07	1.78291047798418e-06	3.79020530041045e-07	0.00335949656589875	3.42721062155685e-07	8.71733372198613e-07	3.76267044750528e-07	8.73812865224979e-07	3.76835048237626e-07	5.35799040874072e-07	3.41007456844906e-07	0	1.69030710140912e-06	1.69030710140912e-06	8.69543087343843e-07	7.4893142587837e-07	1.69030710140912e-06	8.69543087343843e-07	9.36383895450204e-07	2.19028485477038e-09	1.0033485379743	0.000121736032228138	3.75108202529397e-05	3.74853541258489e-05	3.75059328611851e-05	7.02110194711241e-08	9.37202447055808e-08	7.28217814779106e-08	8.45153550704561e-05	3.73630383724738e-05	5.75754504972631e-08	3.74465712939185e-05	7.06751746019557e-08	3.74553558180082e-05	6.50210920471924e-08	1.09762914721518e-07	5.94452093741121e-08	3.12238229641553e-08	5.00789702132569e-08	6.55989296975097e-08	5.0020406848211e-08	8.14442552333656e-08	4.52664276495859e-08	0.100456139228857	3.05482636562097e-08	4.58442652999031e-08	2.44176350849616e-08	3.0447453225666e-08	2.16182420309859e-08	2.16182420309859e-08	8.53955576227552e-08	2.16182420309858e-08	4.38056970954076e-08	2.16182420309859e-08	2.16251623031137e-08	2.16837256681596e-08	1.97546643976065e-08	9.59866066104169e-09	0	9.5986606610417e-09	2.08487925646243e-08	1.71360531077843e-08	8.39874141474686e-05	1.7976804551264e-08	1.22012921450057e-08	9.5986606610417e-09	9.41694988598014e-09	1.22082124171335e-08	9.59866066104171e-09	9.41694988598014e-09	1.97546643976066e-08	1.48189744239199e-08	1.22012921450057e-08	2.08487925646243e-08	1.97546643976065e-08	9.59866066104171e-09	1.00810430543746e-10	2.08487925646243e-08	1.48189744239199e-08	2.08487925646243e-08	9.41694988598015e-09	1.48189744239199e-08	3.72980172804266e-05	9.5986606610417e-09
"Augochlora_semiramis"	0.00723829868661916	0.00724861438158037	3.9182868446329e-05	0.00721880651308315	0.00721558971632755	0.00720635839365729	1.99696819463814e-05	0.00720822481729489	3.52891195049163e-05	0.00720616304094648	0.00719258814206737	1.18623060806802e-05	8.06006783608459e-06	0.00718216382757234	9.47499018390401e-06	0.00719607985027906	3.31043961699413e-06	0.00718316060437776	4.74603024758522e-06	0.00718909032383275	4.40018211596393e-06	5.91374176236438e-06	3.29388741890916e-06	0	4.28175762421383e-06	4.28175762421383e-06	0.00716511246215571	4.02196126642605e-06	4.28175762421383e-06	0.00716511246215571	5.62366575674163e-06	1.80481422220547e-05	8.69543087343842e-06	1.0031157447018	0.000362327616080008	0.000328680730249698	0.000413961923365506	0.000140160513059308	0.000348930185933662	0.000133693199271167	0.000214087881210691	0.000213386103646334	0.000205315669213929	0.000201098063321302	7.29611472544117e-05	0.000224946630269665	0.000133294716787501	0.00015372506664113	3.34012444040084e-05	0.000162110076147302	3.34181100528078e-05	0.000178648851813966	8.87105161680805e-05	0.00023552449055299	0.000133014839155742	0.000260862926203153	6.76558151289232e-05	0.000178368974182206	0.000100113481489291	6.74185690073098e-05	5.57511662248302e-05	5.57511662248301e-05	0.000479557233540746	5.57511662248301e-05	0.000360962844441093	5.57511662248301e-05	0.000127592864806443	7.23004586911706e-05	2.79877631759492e-07	3.45172113408589e-05	0	3.45172113408589e-05	3.29013576664508e-05	1.65521980849707e-07	0.000179901996256976	2.01501695902115e-07	2.21885354959794e-07	3.45172113408589e-05	5.55292808698703e-05	7.2063583936573e-05	3.45172113408589e-05	5.55292808698703e-05	2.79877631759493e-07	6.55962701484324e-05	2.21885354959794e-07	3.29013576664507e-05	2.79877631759493e-07	3.45172113408589e-05	2.37246121613604e-07	3.29013576664508e-05	6.55962701484323e-05	3.29013576664508e-05	5.55292808698703e-05	6.55962701484323e-05	8.00913868588322e-05	3.45172113408589e-05
"Apis_mellifera"	0.00919313454790888	4.1886694609524e-05	0.00918424235963365	0.00919690684374646	2.01572394335707e-05	0.00916156699836365	0.00918406082448195	0.0091594838529322	0.00915360646507318	0.00914774011283755	1.36262807191776e-05	1.22147241997433e-05	0.009149059472601	2.18501089183396e-05	2.22272622159479e-05	7.56747145077464e-06	0.00915795605582341	3.30218436454873e-06	1.40205483752159e-05	1.0944365092338e-05	9.14252974916792e-06	6.81816048524604e-06	0.00911216627554429	0	8.44590784789476e-07	8.44590784789476e-07	3.29388741890916e-06	8.45453365604368e-06	8.44590784789476e-07	3.29388741890916e-06	5.42517917890115e-06	8.29694563956968e-09	3.41007456844907e-06	0.000461144238647283	1.00233829030987	0.000554766865431903	0.000477271233967222	0.000248266480949335	0.000134057878897523	0.000156834058596913	4.22295392394738e-05	0.000209543457250101	0.000134029647767135	0.000422726682802183	0.000423643986044842	0.000217007167156046	0.000107771414439744	0.000374271122385382	0.000107845832845466	0.000162560567693746	0.000107944387913407	6.60737172051454e-05	0.000178134143617596	0.000185711770795962	4.21696832995034e-05	0.000102302237053472	4.2230730152284e-05	4.71986064905094e-07	3.82708081735822e-07	4.19864356682892e-05	0.00017279055753161	0.00017279055753161	0.000153009553468576	0.00017279055753161	1.65938912791393e-07	0.00017279055753161	0.000162361107243225	9.21713515390351e-05	6.56017311402403e-05	1.99460450521543e-07	0	1.99460450521543e-07	4.17869752177676e-05	0.00045789780279117	1.89186786269366e-07	0.000228726486815025	0.000102045120272022	1.99460450521543e-07	7.07454372595881e-05	9.16156699836365e-05	1.99460450521543e-07	7.07454372595881e-05	6.56017311402404e-05	1.8324763121428e-07	0.000102045120272022	4.17869752177675e-05	6.56017311402403e-05	1.99460450521543e-07	2.44294483994866e-07	4.17869752177676e-05	1.83247631214279e-07	4.17869752177676e-05	7.07454372595882e-05	1.83247631214279e-07	0.000101772042810358	1.99460450521543e-07
