"Dillenia_ferruginea"	"Gastonia_crassa"	"Erythroxylum_sechellarum"	"Nephrosperma_vanhoutteanum"	"Psychotria_pervillei"	"Roscheria_melanochaetes"	"Memecylon_eleagni"	"Aphloia_theiformis"	"Campnosperma_seychellarum"	"Cinnamomum_verum"	"Paragenipa_wrightii"	"Lasioglossum_mahense"	"Apis_mellifera"	"Nectarinia_dussumieri"	"Lygistorrhina_sp1_M_PL_102"	"Phelsuma_sp1_M_PL_102"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_102"	"Mabuya_sechellensis"	"Neavella_albipectus"	"Cratopus_aurostriatus"	"Pachycerina_seychellensis"	"Parasarcophaga_hirticeps"	"Polistes_olivaceus"	"Unidentified_sp2_M_PL_102"	"Dichaetomyia_fasciculifera"	"Foudia_madagascariensis"	"Plagiostenopterina_cyanosoma"	"Scaptodrosophila_sp1_M_PL_102"	"Unidentified_sp3_M_PL_102"	"Unidentified_sp4_M_PL_102"	"Unidentified_sp5_M_PL_102"
"Paragenipa_wrightii"	0.00144198471413771	0.00144634496780286	0.00144675938852946	0.00144416520534668	7.13732627948002e-06	2.06554105833318e-06	0.00143897876224058	2.10923115589938e-06	8.5187061956712e-07	0.00143686953108468	1.00143374356275	0.000218817783088961	0.100362049392839	2.08048174942019e-05	2.4110730910278e-05	4.47314910577236e-05	8.4369246235975e-05	4.23805633234642e-05	2.06620709686123e-05	1.80844923566183e-05	6.01190379425541e-05	1.80844923566183e-05	4.2593530978356e-08	2.06620709686123e-05	4.13108211666637e-08	1.80844923566183e-05	2.06620709686123e-05	1.80844923566183e-05	1.427465255896e-07	4.13108211666637e-08	4.13108211666637e-08	1.80844923566183e-05
"Lasioglossum_mahense"	0.0144106169341847	0.0144613875965646	0.0144568799192428	0.0144309711083019	0.0144171153273316	2.64270469042733e-05	0.01438057785376	2.82696823314933e-05	1.42876867527891e-05	0.0143523081714285	3.1259683298423e-05	1.00247339416911	0.00218817783088961	0.000494933557926125	0.000241044726076451	0.000447107436517858	0.00113078729325973	0.000710812415951257	0.000206591251379494	0.000180710998990535	0.000600781608492982	0.000180710998990535	7.14384337639454e-07	0.000206591251379494	5.28540938085466e-07	0.000180710998990535	0.000206591251379494	0.000180710998990535	0.000288342306546632	5.28540938085466e-07	5.28540938085466e-07	0.000180710998990535
"Apis_mellifera"	0.0144198471413771	0.0144634496780286	0.0144675938852946	0.0144416520534668	7.13732627948002e-05	2.06554105833318e-05	0.0143897876224058	2.10923115589938e-05	8.5187061956712e-06	0.0143686953108468	0.0143374356275484	0.00218817783088961	1.00362049392839	0.000208048174942019	0.00024110730910278	0.000447314910577236	0.00084369246235975	0.000423805633234642	0.000206620709686123	0.000180844923566183	0.000601190379425541	0.000180844923566183	4.2593530978356e-07	0.000206620709686123	4.13108211666637e-07	0.000180844923566183	0.000206620709686123	0.000180844923566183	1.427465255896e-06	4.13108211666637e-07	4.13108211666637e-07	0.000180844923566183
"Nectarinia_dussumieri"	6.05810695065955e-05	0.0503733299998028	5.5672719569018e-05	9.16309134933181e-05	0.0502569540659541	2.03948011307977e-05	6.04289840751345e-05	2.52798974317273e-05	2.02770637470395e-05	3.51490866434072e-05	1.0402408747101e-05	0.00173226745274144	0.000728168612297067	1.00172475808132	1.93507791417126e-06	0.000721146181888738	0.00101119589726909	0.00100878392141522	0.000719618999997183	6.95908994612725e-07	3.04170862922019e-06	6.95908994612724e-07	1.01385318735198e-06	0.000719618999997183	4.07896022615954e-07	6.95908994612724e-07	0.000719618999997183	6.95908994612725e-07	0.00100513908131908	4.07896022615954e-07	4.07896022615954e-07	6.95908994612724e-07
"Lygistorrhina_sp1_M_PL_102"	6.61410341077945e-05	6.64007372567333e-05	6.14826480419771e-05	0.0502372534989355	4.93247976680389e-05	0.0504318783057891	2.41939798993801e-05	8.63781404185876e-08	3.71766630479931e-05	2.41076017589615e-05	1.2055365455139e-05	0.000843656541267577	0.000843875581859731	1.93507791417126e-06	1.00184592512443	0.000838236140276402	3.4551256167435e-06	0.00184953898663766	9.48581960810477e-07	7.68533100524714e-07	0.000838941084168287	7.68533100524713e-07	1.85883315239966e-06	9.48581960810477e-07	0.00100863756611578	7.68533100524713e-07	9.48581960810477e-07	7.68533100524714e-07	9.86495953360779e-07	0.00100863756611578	0.00100863756611578	7.68533100524713e-07
"Phelsuma_sp1_M_PL_102"	8.68120636663447e-05	0.0503745036580572	6.19355413724205e-05	0.0502232559812949	7.55207672531856e-05	5.90936960743544e-05	4.4850835269016e-05	1.29717914261225e-07	1.69118863156664e-05	4.47211173547548e-05	2.23657455288618e-05	0.00156487602781251	0.00156560218702033	0.000721146181888738	0.000838236140276403	1.0015566900329	5.18871657044898e-06	0.000841366344204405	0.000719635766543675	7.74194267155257e-07	0.000839224567946574	7.74194267155256e-07	8.45594315783321e-07	0.000719635766543675	1.18187392148709e-06	7.74194267155256e-07	0.000719635766543675	7.74194267155256e-07	1.51041534506371e-06	1.18187392148709e-06	1.18187392148709e-06	7.74194267155256e-07
"Ornidia_obesa"	0.0251930363044492	7.50934382575795e-05	5.98865124159684e-05	9.12956928926872e-05	0.0252262592615433	1.02983963413483e-05	0.0251614689293246	0.0251121069354341	1.02012339928458e-05	4.9361993890487e-05	2.10923115589938e-05	0.00197887776320453	0.00147646180912956	0.000505597948634545	1.72756280837175e-06	2.59435828522449e-06	1.00448427741736	0.000507511391144079	1.07276340367971e-06	7.48581405199606e-07	0.000631347502492775	7.48581405199605e-07	5.1006169964229e-07	1.07276340367971e-06	2.05967926826965e-07	7.48581405199606e-07	1.07276340367971e-06	7.48581405199606e-07	0.000504525185230865	2.05967926826965e-07	2.05967926826965e-07	7.48581405199605e-07
"Unidentified_sp1_M_PL_102"	4.96892041210211e-05	5.99523047450177e-05	0.0201969709174269	0.0201414045711243	0.0201328553534865	0.020206275923483	3.28425888065996e-05	1.01502278228816e-05	0.0201487914454365	2.2692360983718e-05	8.47611266469285e-06	0.000995137382331761	0.000593327886528499	0.000403513568566087	0.000739815594655064	0.000336546537681762	0.000406009112915263	1.00240237441046	8.56461496357395e-07	0.000252462136467837	0.00033693230628843	0.000252462136467836	0.00100743957227182	8.56461496357395e-07	0.000404125518469659	0.000252462136467837	8.56461496357395e-07	0.000252462136467837	0.00040265710706973	0.000404125518469659	0.000404125518469659	0.000252462136467837
"Mabuya_sechellensis"	4.15751179465347e-05	0.100616460073074	4.16672626477459e-05	0.000113611922606251	9.29999475227169e-05	1.81593909171818e-07	4.14284724469297e-05	1.07276340367971e-07	8.60765322972256e-08	4.13211961065617e-05	2.06620709686123e-05	0.00144613875965646	0.00144634496780286	0.00143923799999437	1.89716392162095e-06	0.00143927153308735	4.29105361471883e-06	4.28230748178698e-06	1.00143737800104	5.20840783096824e-07	2.93290999210089e-06	5.20840783096823e-07	4.30382661486128e-09	0.00143737800104391	3.63187818343636e-09	5.20840783096823e-07	0.00143737800104391	5.20840783096823e-07	1.85999895045434e-06	3.63187818343636e-09	3.63187818343636e-09	5.20840783096823e-07
"Neavella_albipectus"	3.63272368297897e-05	3.64588548167776e-05	0.100690718798392	6.16528650728214e-05	4.35488603064313e-05	2.54759224917868e-05	3.62304503961917e-05	7.48581405199605e-08	2.53730790419936e-05	3.61555922556718e-05	1.80844923566183e-05	0.00126497699293375	0.00126591446496328	1.39181798922545e-06	1.53706620104943e-06	1.54838853431051e-06	2.99432562079842e-06	0.00126231068233918	5.20840783096823e-07	1.00125863398498	1.93572867195843e-06	0.0012586339849799	1.26865395209968e-06	5.20840783096823e-07	5.09518449835737e-07	0.00125863398497991	5.20840783096823e-07	0.00125863398497991	8.70977206128625e-07	5.09518449835737e-07	5.09518449835737e-07	0.00125863398497991
"Cratopus_aurostriatus"	0.0501962992542359	0.000102651849723531	7.74291468783372e-05	0.0502654867770314	7.87626816584873e-05	5.91485608881649e-05	9.16659745205649e-05	3.15673751246388e-05	1.69312716727854e-05	6.00985993959261e-05	3.00595189712771e-05	0.00210273562972544	0.00210416632798939	3.04170862922019e-06	0.000838941084168287	0.000839224567946574	0.00126269500498555	0.000842330765721075	1.46645499605044e-06	9.67864335979216e-07	1.00209266559431	9.67864335979215e-07	8.46563583639271e-07	1.46645499605044e-06	1.1829712177633e-06	9.67864335979216e-07	1.46645499605044e-06	9.67864335979217e-07	1.57525363316975e-06	1.1829712177633e-06	1.1829712177633e-06	9.67864335979216e-07
"Pachycerina_seychellensis"	3.63272368297897e-05	3.64588548167776e-05	0.100690718798392	6.16528650728214e-05	4.35488603064313e-05	2.54759224917869e-05	3.62304503961918e-05	7.48581405199605e-08	2.53730790419936e-05	3.61555922556718e-05	1.80844923566183e-05	0.00126497699293375	0.00126591446496328	1.39181798922545e-06	1.53706620104943e-06	1.54838853431051e-06	2.99432562079842e-06	0.00126231068233918	5.20840783096823e-07	0.00125863398497991	1.93572867195843e-06	1.00125863398498	1.26865395209968e-06	5.20840783096823e-07	5.09518449835737e-07	0.00125863398497991	5.20840783096823e-07	0.00125863398497991	8.70977206128626e-07	5.09518449835738e-07	5.09518449835737e-07	0.00125863398497991
"Parasarcophaga_hirticeps"	2.49694493070458e-07	3.0126786304029e-07	0.000101492316167975	0.000101213088297107	0.000101170127404455	0.000101539074992377	1.65038134706531e-07	5.10061699642291e-08	0.100603762771083	1.14031964742301e-07	4.2593530978356e-08	5.00069036347618e-06	2.98154716848492e-06	2.02770637470396e-06	3.71766630479932e-06	1.69118863156664e-06	2.04024679856916e-06	0.00503719786135912	4.30382661486128e-09	1.26865395209968e-06	1.69312716727854e-06	1.26865395209968e-06	1.00503018813855	4.30382661486128e-09	2.03078149984753e-06	1.26865395209968e-06	4.30382661486128e-09	1.26865395209968e-06	2.02340254808909e-06	2.03078149984753e-06	2.03078149984753e-06	1.26865395209968e-06
"Polistes_olivaceus"	4.15751179465347e-05	0.100616460073074	4.16672626477458e-05	0.000113611922606251	9.29999475227169e-05	1.81593909171818e-07	4.14284724469297e-05	1.07276340367971e-07	8.60765322972256e-08	4.13211961065617e-05	2.06620709686123e-05	0.00144613875965646	0.00144634496780286	0.00143923799999437	1.89716392162095e-06	0.00143927153308735	4.29105361471882e-06	4.28230748178697e-06	0.00143737800104391	5.20840783096823e-07	2.93290999210088e-06	5.20840783096823e-07	4.30382661486128e-09	1.00143737800104	3.63187818343636e-09	5.20840783096823e-07	0.00143737800104391	5.20840783096824e-07	1.85999895045434e-06	3.63187818343636e-09	3.63187818343636e-09	5.20840783096823e-07
"Unidentified_sp2_M_PL_102"	2.33058829434236e-07	2.54231472840545e-07	4.0761475986859e-05	0.000141606957887444	4.06080083524235e-05	0.100745750813339	1.14761707657907e-07	2.05967926826965e-08	4.06156299969506e-05	9.41649149752103e-08	4.13108211666637e-08	3.69978656659826e-06	2.89175748166646e-06	8.15792045231908e-07	0.00201727513223156	2.36374784297417e-06	8.23871707307861e-07	0.00202062759234829	3.63187818343636e-09	5.09518449835737e-07	2.36594243552659e-06	5.09518449835737e-07	2.03078149984753e-06	3.63187818343636e-09	1.00201491501627	5.09518449835737e-07	3.63187818343636e-09	5.09518449835737e-07	8.12160167048472e-07	0.00201491501626677	0.00201491501626677	5.09518449835737e-07
"Dichaetomyia_fasciculifera"	3.63272368297897e-05	3.64588548167776e-05	0.100690718798392	6.16528650728214e-05	4.35488603064313e-05	2.54759224917869e-05	3.62304503961917e-05	7.48581405199605e-08	2.53730790419936e-05	3.61555922556718e-05	1.80844923566183e-05	0.00126497699293375	0.00126591446496328	1.39181798922545e-06	1.53706620104943e-06	1.54838853431051e-06	2.99432562079842e-06	0.00126231068233918	5.20840783096823e-07	0.00125863398497991	1.93572867195843e-06	0.00125863398497991	1.26865395209968e-06	5.20840783096823e-07	5.09518449835737e-07	1.00125863398498	5.20840783096823e-07	0.00125863398497991	8.70977206128626e-07	5.09518449835737e-07	5.09518449835737e-07	0.00125863398497991
"Foudia_madagascariensis"	4.15751179465347e-05	0.100616460073074	4.16672626477459e-05	0.000113611922606251	9.29999475227169e-05	1.81593909171818e-07	4.14284724469297e-05	1.07276340367971e-07	8.60765322972256e-08	4.13211961065617e-05	2.06620709686123e-05	0.00144613875965646	0.00144634496780286	0.00143923799999437	1.89716392162095e-06	0.00143927153308735	4.29105361471882e-06	4.28230748178697e-06	0.00143737800104391	5.20840783096823e-07	2.93290999210089e-06	5.20840783096823e-07	4.30382661486128e-09	0.00143737800104391	3.63187818343636e-09	5.20840783096823e-07	1.00143737800104	5.20840783096823e-07	1.85999895045434e-06	3.63187818343636e-09	3.63187818343636e-09	5.20840783096823e-07
"Plagiostenopterina_cyanosoma"	3.63272368297897e-05	3.64588548167776e-05	0.100690718798392	6.16528650728214e-05	4.35488603064313e-05	2.54759224917869e-05	3.62304503961918e-05	7.48581405199605e-08	2.53730790419936e-05	3.61555922556718e-05	1.80844923566183e-05	0.00126497699293375	0.00126591446496328	1.39181798922545e-06	1.53706620104943e-06	1.54838853431051e-06	2.99432562079842e-06	0.00126231068233918	5.20840783096823e-07	0.00125863398497991	1.93572867195843e-06	0.00125863398497991	1.26865395209968e-06	5.20840783096823e-07	5.09518449835737e-07	0.00125863398497991	5.20840783096823e-07	1.00125863398498	8.70977206128626e-07	5.09518449835737e-07	5.09518449835737e-07	0.00125863398497991
"Scaptodrosophila_sp1_M_PL_102"	7.95870210666563e-05	0.000130199926531804	6.967817649029e-05	6.96499043803852e-05	0.100420908184385	4.06080083524236e-05	7.94294957033393e-05	5.04525185230865e-05	4.04680509617819e-05	2.89769771802528e-05	1.427465255896e-07	0.00201839614582642	9.99225679127203e-06	0.00201027816263816	1.97299190672156e-06	3.02083069012742e-06	0.00201810074092346	0.00201328553534865	1.85999895045434e-06	8.70977206128626e-07	3.15050726633949e-06	8.70977206128625e-07	2.02340254808909e-06	1.85999895045434e-06	8.12160167048472e-07	8.70977206128626e-07	1.85999895045434e-06	8.70977206128626e-07	1.00200841816369	8.12160167048472e-07	8.12160167048472e-07	8.70977206128626e-07
"Unidentified_sp3_M_PL_102"	2.33058829434237e-07	2.54231472840545e-07	4.0761475986859e-05	0.000141606957887444	4.06080083524236e-05	0.100745750813339	1.14761707657907e-07	2.05967926826965e-08	4.06156299969506e-05	9.41649149752103e-08	4.13108211666637e-08	3.69978656659826e-06	2.89175748166646e-06	8.15792045231908e-07	0.00201727513223156	2.36374784297417e-06	8.23871707307861e-07	0.00202062759234829	3.63187818343636e-09	5.09518449835737e-07	2.36594243552659e-06	5.09518449835737e-07	2.03078149984753e-06	3.63187818343636e-09	0.00201491501626677	5.09518449835737e-07	3.63187818343636e-09	5.09518449835737e-07	8.12160167048471e-07	1.00201491501627	0.00201491501626677	5.09518449835737e-07
"Unidentified_sp4_M_PL_102"	2.33058829434236e-07	2.54231472840545e-07	4.0761475986859e-05	0.000141606957887444	4.06080083524236e-05	0.100745750813339	1.14761707657907e-07	2.05967926826965e-08	4.06156299969506e-05	9.41649149752103e-08	4.13108211666637e-08	3.69978656659826e-06	2.89175748166646e-06	8.15792045231908e-07	0.00201727513223156	2.36374784297417e-06	8.23871707307861e-07	0.00202062759234829	3.63187818343636e-09	5.09518449835737e-07	2.36594243552659e-06	5.09518449835737e-07	2.03078149984753e-06	3.63187818343636e-09	0.00201491501626677	5.09518449835737e-07	3.63187818343636e-09	5.09518449835737e-07	8.12160167048472e-07	0.00201491501626677	1.00201491501627	5.09518449835737e-07
"Unidentified_sp5_M_PL_102"	3.63272368297897e-05	3.64588548167776e-05	0.100690718798392	6.16528650728214e-05	4.35488603064313e-05	2.54759224917869e-05	3.62304503961917e-05	7.48581405199605e-08	2.53730790419936e-05	3.61555922556718e-05	1.80844923566183e-05	0.00126497699293375	0.00126591446496328	1.39181798922545e-06	1.53706620104943e-06	1.54838853431051e-06	2.99432562079842e-06	0.00126231068233918	5.20840783096823e-07	0.00125863398497991	1.93572867195843e-06	0.00125863398497991	1.26865395209968e-06	5.20840783096823e-07	5.09518449835737e-07	0.00125863398497991	5.20840783096823e-07	0.00125863398497991	8.70977206128625e-07	5.09518449835737e-07	5.09518449835737e-07	1.00125863398498
